,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
204,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2023-09-05 21:11:14.000,2023-09-05 21:07:28,100.0,3.0,55.0,43.0,22.0,8.0,25.0,1551.0,2020-12-02 20:41:20.000,20.12.2,3.0,41.0,21,True,,xar,,,28.0,28.0,https://pypi.org/project/xar,2020-12-02 20:41:20.000,,443.0,443.0,,,,3.0,,,,,,,,,,,,,,,,,,,
205,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2023-08-07 14:53:26.000,2022-07-24 14:45:54,478.0,,82.0,10.0,60.0,46.0,53.0,1081.0,,,5.0,29.0,21,False,,pympler,conda-forge/pympler,,,,https://pypi.org/project/pympler,,,1922162.0,1926948.0,https://anaconda.org/conda-forge/pympler,2023-06-16 13:20:11.899,373367.0,3.0,,,,,,,,,,,,,,,,,,,
206,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2023-06-16 19:26:54.897,2023-04-26 09:11:54,1074.0,,41.0,15.0,21.0,41.0,54.0,750.0,2022-09-11 00:45:22.000,3.3.5,51.0,9.0,21,True,,hunter,conda-forge/hunter,,153.0,153.0,https://pypi.org/project/hunter,,,7809.0,9722.0,https://anaconda.org/conda-forge/hunter,2023-06-16 19:26:54.897,49747.0,3.0,,,,,,,,,,,,,,,,,,,
207,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,,2019-03-11 13:16:35.000,2023-06-11 01:13:27.000,2023-01-27 11:02:15,1077.0,,79.0,21.0,33.0,18.0,133.0,642.0,2022-11-05 16:32:25.000,0.13.0.0,17.0,17.0,21,False,,py2exe,,,1845.0,1845.0,https://pypi.org/project/py2exe,,,14905.0,15172.0,,,,3.0,14440.0,,,,,,,,,,,,,,,,,,
208,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-09-20 08:39:58.000,2023-08-03 07:40:25,478.0,6.0,71.0,18.0,446.0,13.0,110.0,585.0,,,11.0,37.0,21,True,nipunn1313/mypy-protobuf,mypy-protobuf,conda-forge/mypy-protobuf,,,,https://pypi.org/project/mypy-protobuf,,,1569129.0,1572486.0,https://anaconda.org/conda-forge/mypy-protobuf,2023-08-20 18:57:58.024,114142.0,3.0,,,,,,,,,,,,,,,,,,,
209,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,,2012-03-25 21:47:18.000,2023-06-28 15:43:10.000,2022-11-08 15:07:52,1711.0,,164.0,54.0,274.0,124.0,233.0,565.0,,,5.0,92.0,21,False,,zc.buildout,conda-forge/zc.buildout,,,,https://pypi.org/project/zc.buildout,,,75266.0,76509.0,https://anaconda.org/conda-forge/zc.buildout,2023-06-16 19:27:31.340,29832.0,3.0,,,,,,,,,,,,,,,,,,,
210,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2023-09-10 22:56:39.000,2023-09-01 23:45:24,307.0,37.0,55.0,27.0,292.0,23.0,76.0,541.0,,,,38.0,21,False,,fixit,,,45.0,45.0,https://pypi.org/project/fixit,,,29701.0,29701.0,,,,3.0,,,,,,,,,,,,,,,,,,,
211,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2023-09-19 08:23:43.000,2023-09-19 08:23:42,555.0,21.0,21.0,7.0,476.0,3.0,51.0,448.0,,,30.0,15.0,21,True,,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],,,https://pypi.org/project/flake8-comprehensions,,,1043533.0,1062686.0,https://anaconda.org/conda-forge/flake8-comprehensions,2023-07-17 21:11:54.892,746976.0,3.0,,,,,,,,,,,,,,,,,,,
212,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2023-06-16 19:26:54.777,2022-12-17 09:19:54,492.0,,23.0,10.0,44.0,7.0,15.0,357.0,2021-03-24 19:56:29.000,1.7.0,14.0,11.0,21,True,,manhole,conda-forge/manhole,,260.0,260.0,https://pypi.org/project/manhole,,,13761.0,14438.0,https://anaconda.org/conda-forge/manhole,2023-06-16 19:26:54.777,17613.0,3.0,,,,,,,,,,,,,,,,,,,
213,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2023-06-16 16:08:54.259,2023-04-28 19:12:18,591.0,,35.0,7.0,27.0,28.0,46.0,173.0,,,5.0,10.0,21,True,,releases,conda-forge/sphinx-releases,['sphinx'],589.0,589.0,https://pypi.org/project/releases,,,18253.0,19028.0,https://anaconda.org/conda-forge/sphinx-releases,2023-06-16 16:08:54.259,49620.0,3.0,,,,,,,,,,,,,,,,,,,
214,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2023-08-30 16:46:38.000,2023-03-30 10:45:48,131.0,,20.0,5.0,68.0,49.0,71.0,162.0,2023-06-03 10:38:27.145,0.19.3,37.0,13.0,21,True,,flake8-simplify,conda-forge/flake8-simplify,,27.0,,https://pypi.org/project/flake8-simplify,2023-06-03 10:38:27.145,27.0,279358.0,280365.0,https://anaconda.org/conda-forge/flake8-simplify,2023-06-16 19:23:52.988,33235.0,3.0,,,,,,,,,,,,,,,,,,,
215,dlint,dlint-py/dlint,security,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,,https://github.com/dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000,2023-06-16 19:27:52.099,2023-04-10 19:27:15,234.0,,16.0,2.0,16.0,24.0,21.0,157.0,2023-04-10 19:35:00.918,0.14.1,17.0,16.0,21,True,,dlint,conda-forge/dlint,,51.0,,https://pypi.org/project/dlint,2022-08-09 19:17:19.574,51.0,139646.0,139811.0,https://anaconda.org/conda-forge/dlint,2023-06-16 19:27:52.099,3631.0,3.0,,,,,,,,,,,,,,,,,,,
216,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2023-09-06 01:59:38.000,2023-06-11 00:08:52,155.0,,33.0,8.0,33.0,4.0,24.0,152.0,2021-07-27 09:00:22.000,0.4.8,13.0,10.0,21,True,,lazydocs,,,172.0,172.0,https://pypi.org/project/lazydocs,,,5712.0,5712.0,,,,3.0,,,,,,,,,,,,,,,,,,,
217,dodgy,landscapeio/dodgy,security,Looks at Python code to search for things which look dodgy such as passwords or diffs.,,https://github.com/landscapeio/dodgy,https://github.com/landscapeio/dodgy,MIT,2013-12-25 12:22:20.000,2023-06-16 13:16:51.618,2021-03-21 11:36:52,70.0,,20.0,6.0,14.0,11.0,3.0,114.0,2019-12-31 16:44:58.000,0.2.1,10.0,14.0,21,False,,dodgy,conda-forge/dodgy,,2829.0,2543.0,https://pypi.org/project/dodgy,2019-12-31 16:44:58.000,286.0,514146.0,515040.0,https://anaconda.org/conda-forge/dodgy,2023-06-16 13:16:51.618,76007.0,3.0,,,,,,,,,,,,,,,,,,,
218,flake8-bandit,tylerwince/flake8-bandit,linters,Automated security testing using bandit and flake8.,,https://github.com/tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2023-09-13 06:38:29.000,2022-08-29 13:45:55,70.0,,26.0,5.0,18.0,11.0,16.0,107.0,2022-08-29 14:28:51.025,4.1.1,13.0,12.0,21,False,,flake8-bandit,,['flake8'],176.0,,https://pypi.org/project/flake8-bandit,2022-08-29 14:28:51.025,176.0,487004.0,487004.0,,,,3.0,,,,,,,,,,,,,,,,,,,
219,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2023-06-16 13:25:36.186,2023-05-18 17:02:25,1091.0,,74.0,25.0,77.0,5.0,173.0,770.0,,,8.0,39.0,20,True,,green,conda-forge/green,,,,https://pypi.org/project/green,,,12066.0,13858.0,https://anaconda.org/conda-forge/green,2023-06-16 13:25:36.186,129045.0,3.0,,,,,,,,,,,,,,,,,,,
220,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,188.0,24.0,95.0,49.0,83.0,586.0,,,,39.0,20,False,,sphinx-bootstrap-theme,,['sphinx'],,,https://pypi.org/project/sphinx-bootstrap-theme,,,111166.0,111166.0,,,,3.0,,,,,,,,,,,,,,,,,,,
221,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2023-06-24 21:25:39.000,2023-06-24 21:25:38,106.0,1.0,41.0,7.0,27.0,,39.0,163.0,2019-10-11 01:01:17.000,0.5.3,4.0,20.0,20,True,,sphinx-markdown-builder,,['sphinx'],728.0,728.0,https://pypi.org/project/sphinx-markdown-builder,,,52062.0,52062.0,,,,3.0,,,,,,,,,,,,,,,,,,,
222,unify,myint/unify,refactoring,Modifies strings to all use the same quote where possible.,,https://github.com/myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2023-06-16 19:26:39.293,2019-08-07 13:44:00,69.0,,15.0,7.0,10.0,10.0,3.0,88.0,2013-06-22 15:34:37.000,0.1.5,10.0,5.0,20,False,,unify,conda-forge/unify,,1280.0,1222.0,https://pypi.org/project/unify,2019-08-07 13:46:09.000,58.0,82727.0,82785.0,https://anaconda.org/conda-forge/unify,2023-06-16 19:26:39.293,1577.0,3.0,,,,,,,,,,,,,,,,,,,
223,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2023-06-16 13:25:29.031,2022-07-19 20:45:38,40.0,,9.0,3.0,8.0,8.0,6.0,62.0,,,5.0,7.0,20,False,,pylint-flask,conda-forge/pylint-flask,['pylint'],7969.0,7614.0,https://pypi.org/project/pylint-flask,2019-01-30 19:26:02.000,355.0,1549529.0,1550782.0,https://anaconda.org/conda-forge/pylint-flask,2023-06-16 13:25:29.031,106584.0,3.0,,,,,,,,,,,,,,,,,,,
224,reloadium,reloadware/reloadium,debugging,"Hot Reloading, Profiling and AI debugging for Python.",,https://github.com/reloadware/reloadium,https://github.com/reloadware/reloadium,Apache-2.0,2022-01-15 03:01:41.000,2023-08-16 12:13:55.000,2023-08-16 12:13:55,49.0,2.0,49.0,25.0,25.0,16.0,100.0,2517.0,2023-08-16 12:10:46.000,1.2.1,42.0,3.0,19,True,,reloadium,,,,,https://pypi.org/project/reloadium,2023-08-16 12:10:46.000,,1636.0,1636.0,,,,3.0,,,,,,,,,,,,,,,,,,,
225,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2023-06-16 19:26:36.247,2021-11-13 14:58:04,27.0,,122.0,34.0,4.0,5.0,4.0,1650.0,,,2.0,3.0,19,False,,heartrate,conda-forge/heartrate,,52.0,52.0,https://pypi.org/project/heartrate,,,1047.0,1150.0,https://anaconda.org/conda-forge/heartrate,2023-06-16 19:26:36.247,2806.0,3.0,,,,,,,,,,,,,,,,,,,
226,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,56.0,28.0,63.0,26.0,33.0,1397.0,,,,17.0,19,False,,pyannotate,,,123.0,123.0,https://pypi.org/project/pyannotate,,,3497.0,3497.0,,,,3.0,,,,,,,,,,,,,,,,,,,
227,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,,2014-03-30 19:11:21.000,2022-11-04 09:45:28.000,2022-04-21 14:15:55,556.0,,115.0,33.0,90.0,26.0,144.0,850.0,,,,30.0,19,False,,pynsist,,,203.0,203.0,https://pypi.org/project/pynsist,,,1594.0,1594.0,,,,3.0,,,,,,,,,,,,,,,,,,,
228,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2023-09-01 07:51:04.000,2023-09-01 07:48:02,73.0,2.0,57.0,8.0,54.0,9.0,34.0,352.0,2023-09-01 07:51:04.000,2.0.1,13.0,18.0,19,True,,pytest-docker,,['pytest'],,,https://pypi.org/project/pytest-docker,,,140927.0,140930.0,,,,3.0,132.0,,,,,,,,,,,,,,,,,,
229,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,,2015-07-02 21:41:44.000,2023-09-19 00:21:56.000,2023-09-12 01:26:47,123.0,6.0,18.0,7.0,49.0,5.0,12.0,218.0,,,7.0,10.0,19,False,,pytest-datadir,conda-forge/pytest-datadir,['pytest'],1499.0,1499.0,https://pypi.org/project/pytest-datadir,,,173988.0,176648.0,https://anaconda.org/conda-forge/pytest-datadir,2023-06-16 13:24:06.959,220853.0,3.0,,,,,,,,,,,,,,,,,,,
230,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2023-08-04 22:44:46.000,2023-08-04 22:44:45,831.0,4.0,10.0,5.0,101.0,18.0,26.0,190.0,2023-01-30 01:07:41.000,1.1.1,11.0,9.0,19,True,,xdoctest,conda-forge/xdoctest,,,,https://pypi.org/project/xdoctest,,,125216.0,129282.0,https://anaconda.org/conda-forge/xdoctest,2023-06-16 19:18:12.043,174856.0,3.0,,,,,,,,,,,,,,,,,,,conda-forge/xdoctest
231,massedit,elmotec/massedit,refactoring,Programmatically edit text files with Python. Useful for source to source transformations.,,https://github.com/elmotec/massedit,https://github.com/elmotec/massedit,MIT,2012-03-11 16:18:30.000,2023-09-12 01:27:09.000,2023-09-12 01:27:09,194.0,16.0,16.0,5.0,17.0,1.0,7.0,110.0,2023-09-11 03:03:54.000,0.70.1,10.0,9.0,19,True,,massedit,,,41.0,41.0,https://pypi.org/project/massedit,,,2443.0,2443.0,,,,3.0,23.0,,,,,,,,,,,,,,,,,,
232,pip-run,jaraco/pip-run,dependency-managers,pip-run - dynamic dependency loader for Python.,,https://github.com/jaraco/pip-run,https://github.com/jaraco/pip-run,MIT,2016-01-25 01:59:13.000,2023-09-09 19:23:36.000,2023-09-09 19:23:35,802.0,48.0,16.0,7.0,19.0,3.0,61.0,106.0,2023-09-09 19:30:56.000,12.2.2,41.0,18.0,19,True,,pip-run,,,,,https://pypi.org/project/pip-run,,,4790.0,4790.0,,,,3.0,,,,,,,,,,,,,,,,,,,
233,flake8-mypy,ambv/flake8-mypy,linters,A plugin for flake8 integrating Mypy.,,https://github.com/ambv/flake8-mypy,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000,2020-06-19 16:51:36.000,2020-06-19 16:51:00,50.0,,15.0,5.0,13.0,19.0,3.0,103.0,2017-08-31 23:17:01.000,17.8.0,6.0,8.0,19,False,,flake8-mypy,,['flake8'],1750.0,1627.0,https://pypi.org/project/flake8-mypy,2017-08-31 23:17:01.000,123.0,41529.0,41529.0,,,,3.0,,,,,,,,,,,,,,,,,,,
234,pyformat,myint/pyformat,formatters,Formats Python code to follow a consistent style.,,https://github.com/myint/pyformat,https://github.com/myint/pyformat,Saxpath,2013-03-24 21:45:30.000,2021-10-29 14:54:42.000,2019-05-24 17:17:56,199.0,,9.0,8.0,6.0,4.0,3.0,94.0,2014-09-07 13:57:37.000,0.5.7,23.0,3.0,19,False,,pyformat,,,1842.0,1816.0,https://pypi.org/project/pyformat,2017-01-04 02:31:11.000,26.0,19259.0,19259.0,,,,3.0,,,,,,,,,,,,,,,,,,,
235,mkdocs-git-revision-date-plugin,zhaoterryy/mkdocs-git-revision-date-plugin,documentation,MkDocs plugin for setting revision date from git per markdown file.,,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,MIT,2018-12-03 04:29:33.000,2023-03-28 19:19:30.000,2022-03-08 14:42:57,26.0,,9.0,5.0,9.0,4.0,9.0,54.0,2022-03-08 14:43:59.000,0.3.2,9.0,7.0,19,False,,mkdocs-git-revision-date-plugin,,['mkdocs'],1590.0,1558.0,https://pypi.org/project/mkdocs-git-revision-date-plugin,2022-03-08 14:42:31.000,32.0,38078.0,38078.0,,,,3.0,,,,,,,,,,,,,,,,,,,
236,fake2db,emirozer/fake2db,testing,create custom test databases that are populated with fake data.,,https://github.com/emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000,2019-11-25 09:19:01.000,2019-11-25 09:19:00,242.0,,117.0,68.0,29.0,7.0,15.0,2214.0,2019-03-09 13:53:12.000,1.0.0,2.0,18.0,18,False,,fake2db,,,23.0,23.0,https://pypi.org/project/fake2db,,,333.0,333.0,,,,3.0,,,,,,,,,,,,,,,,,,,
237,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2023-06-16 19:27:40.699,2022-12-22 13:48:56,431.0,,30.0,20.0,16.0,22.0,28.0,954.0,,,4.0,22.0,18,True,,snoop,conda-forge/snoop,,,,https://pypi.org/project/snoop,,,51105.0,51296.0,https://anaconda.org/conda-forge/snoop,2023-06-16 19:27:40.699,4398.0,3.0,,,,,,,,,,,,,,,,,,,
238,bellybutton,hchasestevens/bellybutton,linters,Custom Python linting through AST expressions.,,https://github.com/hchasestevens/bellybutton,https://github.com/hchasestevens/bellybutton,MIT,2018-02-17 06:31:44.000,2023-07-27 15:15:12.000,2023-07-27 15:12:07,35.0,2.0,15.0,6.0,23.0,11.0,6.0,259.0,2023-07-27 15:15:12.000,0.3.2,12.0,6.0,18,True,,bellybutton,,,42.0,41.0,https://pypi.org/project/bellybutton,2023-07-27 15:15:12.000,1.0,15737.0,15737.0,,,,3.0,,,,,,,,,,,,,,,,,,,
239,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2023-07-07 11:13:17.000,2023-07-07 10:58:24,475.0,2.0,20.0,5.0,177.0,10.0,99.0,233.0,2023-07-07 11:07:02.000,1.0.0,32.0,15.0,18,True,hakancelikdev/unimport,unimport,,,,,https://pypi.org/project/unimport,,,12464.0,12464.0,,,,3.0,,,,,,,,,,,,,,,,,,,
240,autoimport,lyz-code/autoimport,formatters,Autoimport automatically fixes wrong import statements.,,https://github.com/lyz-code/autoimport,https://github.com/lyz-code/autoimport,GPL-3.0,2020-10-16 22:43:09.000,2023-08-28 08:57:18.000,2023-08-28 08:55:28,538.0,6.0,21.0,2.0,203.0,10.0,32.0,79.0,2023-02-08 16:54:01.303,1.3.3,40.0,14.0,18,True,,autoimport,,,122.0,116.0,https://pypi.org/project/autoimport,2023-02-08 16:54:01.303,6.0,3262.0,3262.0,,,,3.0,,,,,,,,,,,,,,,,,,,
241,pyheat,csurfer/pyheat,profiling,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,,https://github.com/csurfer/pyheat,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000,2023-07-04 11:25:43.000,2021-09-18 20:16:24,55.0,,42.0,13.0,8.0,6.0,9.0,775.0,,,,5.0,17,False,,py-heat,,,56.0,56.0,https://pypi.org/project/py-heat,,,2267.0,2267.0,,,,3.0,,,,,,,,,,,,,,,,,,,
242,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2023-09-19 13:05:58.000,2023-09-19 13:05:57,459.0,31.0,20.0,7.0,197.0,,54.0,312.0,,,,11.0,17,True,,add-trailing-comma,,,,,https://pypi.org/project/add-trailing-comma,,,28456.0,28456.0,,,,3.0,,,,,,,,,,,,,,,,,,,
243,imhotep,justinabrahms/imhotep,linters,A static-analysis bot for Github.,,https://github.com/justinabrahms/imhotep,https://github.com/justinabrahms/imhotep,MIT,2012-12-17 01:26:32.000,2023-06-17 04:37:59.000,2023-06-17 04:37:59,400.0,,36.0,9.0,68.0,20.0,26.0,222.0,2022-02-20 06:09:19.000,2.0.0,10.0,17.0,17,True,,imhotep,,,17.0,11.0,https://pypi.org/project/imhotep,2022-02-20 06:09:19.000,6.0,39.0,39.0,,,,3.0,,,,,,,,,,,,,,,,,,,
244,com2ann,ilevkivskyi/com2ann,refactoring,Tool for translation type comments to type annotations in Python.,,https://github.com/ilevkivskyi/com2ann,https://github.com/ilevkivskyi/com2ann,MIT,2016-09-09 07:17:02.000,2023-08-29 08:53:47.000,2023-08-29 08:53:43,44.0,3.0,11.0,7.0,31.0,7.0,21.0,135.0,,,,7.0,17,True,,com2ann,,,47.0,47.0,https://pypi.org/project/com2ann,,,22037.0,22037.0,,,,3.0,,,,,,,,,,,,,,,,,,,
245,mkdocs-versioning,zayd62/mkdocs-versioning,documentation,A tool that allows for versioning sites built with mkdocs.,,https://github.com/zayd62/mkdocs-versioning,https://github.com/zayd62/mkdocs-versioning,MIT,2019-07-20 18:09:56.000,2021-08-01 15:51:53.000,2021-08-01 15:51:53,133.0,,6.0,3.0,39.0,3.0,22.0,40.0,2021-02-11 10:24:35.000,0.4.0,6.0,5.0,17,False,,mkdocs-versioning,,['mkdocs'],61.0,61.0,https://pypi.org/project/mkdocs-versioning,2021-02-11 10:24:35.000,,3379.0,3379.0,,,,3.0,,,,,,,,,,,,,,,,,,,
246,pyenv-installer,pyenv/pyenv-installer,virtual-envs,This tool is used to install `pyenv` and friends.,,https://github.com/pyenv/pyenv-installer,https://github.com/pyenv/pyenv-installer,MIT,2013-06-01 03:48:07.000,2023-06-10 12:37:58.000,2023-06-10 12:37:58,149.0,,399.0,74.0,60.0,6.0,73.0,3711.0,,,,39.0,16,True,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
247,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2022-05-18 12:07:49.000,2022-05-18 12:07:17,415.0,,71.0,42.0,48.0,20.0,34.0,1578.0,,,,10.0,16,False,,birdseye,,,,,https://pypi.org/project/birdseye,,,996.0,996.0,,,,3.0,,,,,,,,,,,,,,,,,,,
248,dh-virtualenv,spotify/dh-virtualenv,virtual-envs,Python virtualenvs in Debian packages.,,https://github.com/spotify/dh-virtualenv,https://github.com/spotify/dh-virtualenv,GPL-2.0,2013-10-09 19:03:43.000,2023-05-18 15:24:11.000,2023-01-03 15:31:24,422.0,,175.0,42.0,154.0,32.0,172.0,1574.0,,,,60.0,16,True,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
249,vex,sashahart/vex,virtual-envs,Run a command in the named virtualenv.,,https://github.com/sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000,2021-10-30 20:12:27.000,2019-05-10 19:18:48,200.0,,24.0,14.0,24.0,2.0,40.0,372.0,,,,3.0,16,False,,vex,,,29.0,29.0,https://pypi.org/project/vex,,,857.0,857.0,,,,3.0,,,,,,,,,,,,,,,,,,,
250,tbvaccine,skorokithakis/tbvaccine,logging,A small utility to pretty-print Python tracebacks.,,https://github.com/skorokithakis/tbvaccine,https://github.com/skorokithakis/tbvaccine,MIT,2016-08-27 17:31:59.000,2020-03-01 19:24:46.000,2020-03-01 19:24:44,80.0,,12.0,6.0,18.0,7.0,13.0,365.0,2018-12-14 18:07:29.000,0.3.1,12.0,12.0,16,False,,tbvaccine,,,11.0,11.0,https://pypi.org/project/tbvaccine,2018-12-14 18:07:29.000,,1766.0,1766.0,,,,3.0,,,,,,,,,,,,,,,,,,,
251,flakehell,life4/flakehell,linters,"Flake8 wrapper to make it nice, legacy-friendly, configurable.",,https://github.com/life4/flakehell,https://github.com/life4/flakehell,MIT,2019-08-06 11:37:21.000,2021-01-11 21:35:41.000,2021-01-11 21:35:40,368.0,,30.0,5.0,68.0,,,233.0,2019-12-19 14:20:08.000,.0.3.3,3.0,16.0,16,False,,flakehell,,['flake8'],,,https://pypi.org/project/flakehell,,,22391.0,22392.0,,,,3.0,71.0,,,,,,,,,,,,,,,,,,
252,pynt,rags/pynt,build-tools,A pynt of Python build.,,https://github.com/rags/pynt,https://github.com/rags/pynt,MIT,2012-11-17 13:12:49.000,2022-05-13 18:18:48.000,2019-10-04 19:05:46,128.0,,18.0,11.0,10.0,6.0,13.0,156.0,,,,10.0,16,False,,pynt,,,116.0,116.0,https://pypi.org/project/pynt,,,10837.0,10837.0,,,,3.0,,,,,,,,,,,,,,,,,,,
