,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,open_issue_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
71,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/michaeljones/breathe,https://github.com/michaeljones/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2022-07-24 20:36:52.000,2022-07-24 20:36:52,1726.0,19.0,164.0,16.0,335.0,383.0,618.0,2022-06-20 18:54:02.000,4.34.0,64.0,103.0,32,True,breathe,conda-forge/breathe,,136.0,8379.0,7349.0,https://pypi.org/project/breathe,2022-06-20 18:52:31.000,1030.0,326836.0,331994.0,https://anaconda.org/conda-forge/breathe,2022-06-21 01:45:19.926,364707.0,2.0,376.0,,,,,,,,,,,,,,,,,,,
72,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2022-09-01 07:14:07.000,2022-07-17 11:28:12,387.0,3.0,181.0,19.0,244.0,188.0,516.0,2022-07-04 14:37:44.000,3.1.1,44.0,45.0,32,True,pytest-html,conda-forge/pytest-html,['pytest'],103.0,23946.0,23262.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000,684.0,2444438.0,2448648.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698,269498.0,2.0,,,,,,,,,,,,,,,,,,,,
73,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2022-09-01 10:48:26.000,2022-09-01 10:48:26,2891.0,35.0,2494.0,385.0,840.0,1466.0,28522.0,2022-08-02 21:02:08.000,2.3.3,59.0,377.0,31,True,pyenv,,,50.0,1.0,,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,1.0,7391.0,7391.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
74,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2022-08-26 18:34:15.000,2022-08-26 18:34:11,9968.0,23.0,4927.0,1068.0,322.0,4697.0,24502.0,2022-07-13 20:30:00.764,1.6.7,82.0,117.0,31,True,sqlmap,,,52.0,6.0,,https://pypi.org/project/sqlmap,2022-06-03 22:10:42.000,6.0,5668.0,5668.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
75,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2022-07-05 13:32:55.000,2022-04-02 15:07:32,305.0,,918.0,231.0,111.0,97.0,15159.0,2022-04-02 15:00:56.000,1.1.1,57.0,27.0,31,True,pysnooper,conda-forge/pysnooper,,19.0,805.0,757.0,https://pypi.org/project/pysnooper,2022-04-02 15:00:56.000,48.0,190961.0,192237.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,51043.0,1.0,,,,,,,,,,,,,,,,,,,,
76,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2022-08-29 12:44:39.000,2022-08-29 12:44:39,2543.0,75.0,215.0,64.0,175.0,164.0,5951.0,2022-08-18 00:17:01.234,1.5.10,129.0,31.0,31,True,scalene,,,64.0,127.0,124.0,https://pypi.org/project/scalene,2022-04-29 20:48:31.000,3.0,10505.0,10505.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,
77,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2022-08-21 20:28:12.470,2022-08-21 15:41:13,757.0,40.0,192.0,53.0,107.0,89.0,4640.0,2022-08-21 16:25:32.877,4.3.0,38.0,44.0,31,True,pyinstrument,conda-forge/pyinstrument,,16.0,973.0,867.0,https://pypi.org/project/pyinstrument,2022-07-03 16:21:24.000,106.0,392777.0,394567.0,https://anaconda.org/conda-forge/pyinstrument,2022-08-21 20:28:12.470,128921.0,2.0,,,,,,,,,,,,,,,,,,,,
78,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2022-08-29 12:31:49.000,2022-08-17 15:40:14,946.0,34.0,343.0,39.0,445.0,366.0,2916.0,2021-10-26 14:02:33.000,3.2.1,42.0,123.0,31,True,factory_boy,conda-forge/factory_boy,,158.0,735.0,,https://pypi.org/project/factory_boy,2021-10-26 14:02:33.000,735.0,2178364.0,2179838.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,106138.0,2.0,,,,,,,,,,,,,,,,,,,,
79,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2022-09-01 08:10:14.000,2022-08-25 16:07:42,1174.0,18.0,301.0,48.0,346.0,173.0,2443.0,2022-07-22 15:22:53.000,1.3.0,36.0,66.0,31,True,detect-secrets,,,96.0,24.0,,https://pypi.org/project/detect-secrets,2022-02-16 21:40:39.000,24.0,516403.0,516403.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
80,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2022-08-22 12:41:49.000,2022-08-22 12:41:49,631.0,41.0,457.0,71.0,244.0,137.0,1496.0,,,10.0,84.0,31,True,pyelftools,conda-forge/pyelftools,,63.0,4347.0,3821.0,https://pypi.org/project/pyelftools,2022-02-03 14:49:18.000,526.0,1626782.0,1628043.0,https://anaconda.org/conda-forge/pyelftools,2022-08-12 23:44:46.717,98423.0,1.0,,,,,,,,,,,,,,,,,,,,
81,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2022-06-20 05:42:08.640,2019-10-16 17:48:40,1195.0,,157.0,36.0,151.0,125.0,1424.0,2019-10-16 18:14:55.000,1.5.3,41.0,76.0,31,False,logbook,conda-forge/logbook,,56.0,4600.0,3417.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,1183.0,1521123.0,1523023.0,https://anaconda.org/conda-forge/logbook,2022-06-20 05:42:08.640,79714.0,2.0,280.0,,,,,,,,,,,,,,,,,,,
82,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2022-08-30 20:51:51.000,2022-08-24 07:39:50,809.0,35.0,146.0,26.0,155.0,267.0,1309.0,2022-08-11 22:33:01.042,12.1.0,89.0,39.0,31,True,pdoc,,,11.0,993.0,790.0,https://pypi.org/project/pdoc,2022-06-08 15:33:02.000,203.0,112524.0,112524.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
83,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2022-08-28 10:48:33.000,2022-08-28 10:48:33,923.0,154.0,176.0,54.0,281.0,180.0,1059.0,2022-07-07 14:31:17.000,6.0.1,93.0,48.0,31,True,pytest-bdd,conda-forge/pytest-bdd,['pytest'],128.0,171.0,,https://pypi.org/project/pytest-bdd,2022-07-07 14:31:17.000,171.0,551099.0,552346.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114,49881.0,2.0,,,,,,,,,,,,,,,,,,,,
84,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2022-06-29 06:17:38.000,2022-04-05 09:33:19,724.0,,171.0,21.0,302.0,211.0,935.0,2021-05-17 20:37:45.000,6.1.1,17.0,81.0,31,True,pydocstyle,conda-forge/pydocstyle,,90.0,34859.0,32464.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000,2395.0,2394917.0,2406421.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379,851366.0,2.0,57.0,,,,,,,,,,,,,,,,,,,
85,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2022-06-08 15:08:54.000,2022-01-05 13:41:29,905.0,,100.0,21.0,64.0,189.0,778.0,2022-01-05 13:43:27.000,4.0.0,99.0,40.0,31,True,progressbar2,conda-forge/progressbar2,,15.0,22528.0,21042.0,https://pypi.org/project/progressbar2,2022-01-05 13:41:41.000,1486.0,13173602.0,13181362.0,https://anaconda.org/conda-forge/progressbar2,2022-02-01 19:09:44.843,549089.0,2.0,1683.0,,,,,,,,,,,,,,,,,,,
86,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2022-08-29 18:12:54.657,2022-08-29 14:53:21,230.0,6.0,78.0,10.0,43.0,72.0,759.0,2022-08-29 14:53:13.855,6.7.0,64.0,30.0,31,True,colorlog,conda-forge/colorlog,,,19930.0,17480.0,https://pypi.org/project/colorlog,2021-11-08 16:56:43.000,2450.0,8136674.0,8150874.0,https://anaconda.org/conda-forge/colorlog,2022-08-29 18:12:54.657,1093473.0,2.0,,,,,,,1.0,,,,,,,,,,,,,
87,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",,https://github.com/bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2022-05-06 18:17:17.000,2021-09-24 20:53:41,351.0,,177.0,20.0,79.0,54.0,655.0,2021-12-15 14:50:58.488,0.0.1,25.0,28.0,31,True,alabaster,conda-forge/alabaster,['sphinx'],85.0,77968.0,70288.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000,7680.0,5630766.0,5692464.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,4565676.0,2.0,,,,,,,,,,,,,,,,,,,,
88,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2022-06-14 10:55:03.000,2022-02-14 23:25:40,1098.0,,83.0,19.0,100.0,99.0,507.0,2021-11-30 21:05:47.000,0.8.3,26.0,44.0,31,True,parso,conda-forge/parso,,8.0,225198.0,219295.0,https://pypi.org/project/parso,2021-11-30 21:05:47.000,5903.0,14256989.0,14420257.0,https://anaconda.org/conda-forge/parso,2021-12-01 05:04:36.494,9306301.0,2.0,,,,,,,,,,,,,,,,,,,,
89,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2022-08-31 12:59:19.000,2022-07-26 15:07:09,460.0,10.0,187.0,6.0,205.0,145.0,475.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,31,True,coveralls,conda-forge/coveralls,['pytest'],12.0,31906.0,22632.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,9274.0,512029.0,522919.0,https://anaconda.org/conda-forge/coveralls,2022-08-03 01:11:21.846,740545.0,2.0,,,,,,,,,,,,,,,,,,,,
90,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2022-08-23 22:40:20.000,2021-10-23 09:17:21,311.0,,305.0,60.0,125.0,94.0,4478.0,2021-12-15 16:10:13.225,0.1.0,40.0,51.0,30,True,pipreqs,conda-forge/pipreqs,,127.0,12947.0,12611.0,https://pypi.org/project/pipreqs,2021-10-23 09:15:35.000,336.0,248550.0,248937.0,https://anaconda.org/conda-forge/pipreqs,2022-04-08 21:43:21.706,27919.0,2.0,,,,,,,,,,,,,,,,,,,,
91,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2022-08-23 14:22:21.000,2022-08-22 00:36:01,6493.0,296.0,179.0,60.0,112.0,214.0,4216.0,2022-08-08 04:38:49.000,apple-codesign/0.17.0,20.0,52.0,30,True,pyoxidizer,,,296.0,144.0,144.0,https://pypi.org/project/pyoxidizer,2022-06-05 23:21:43.000,,1939.0,2078.0,,,,2.0,4469.0,,,,,,,,,,,,,,,,,,,
92,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2022-08-29 17:42:54.000,2022-08-15 23:46:47,945.0,76.0,116.0,31.0,397.0,294.0,1935.0,2022-07-26 16:57:00.752,2.37.3,134.0,27.0,30,True,pyupgrade,conda-forge/pyupgrade,,8.0,52.0,,https://pypi.org/project/pyupgrade,2022-06-06 20:38:50.000,52.0,314053.0,323393.0,https://anaconda.org/conda-forge/pyupgrade,2022-07-27 16:32:27.966,410981.0,2.0,,,,,,,,,,,,,,,,,,,,
93,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2022-08-16 21:01:24.000,2022-08-16 21:01:23,3319.0,11.0,593.0,91.0,529.0,167.0,1682.0,2016-11-25 22:13:29.000,4.0.515,36.0,382.0,30,True,diamond,,,232.0,137.0,105.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,32.0,39255.0,39255.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
94,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2022-03-30 15:57:10.000,2021-12-30 16:31:44,354.0,,133.0,27.0,74.0,118.0,1594.0,2021-06-02 11:43:46.000,0.13.9,41.0,49.0,30,True,ipdb,conda-forge/ipdb,,61.0,42882.0,34157.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000,8725.0,2500667.0,2504539.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798,286593.0,2.0,,,,,,,,,,,,,,,,,,,,
95,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2022-09-01 05:47:02.000,2022-08-28 22:54:04,1808.0,290.0,234.0,42.0,364.0,369.0,1464.0,2022-08-17 01:00:25.440,0.3.9,40.0,97.0,30,True,briefcase,,,76.0,17.0,,https://pypi.org/project/briefcase,2022-06-27 03:23:53.000,17.0,3541.0,3541.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
96,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2022-08-20 13:55:15.000,2022-08-20 13:55:15,1409.0,12.0,245.0,93.0,368.0,415.0,1424.0,2022-08-11 03:32:40.000,0.13.7,662.0,38.0,30,True,pybuilder,conda-forge/pybuilder,,93.0,61.0,,https://pypi.org/project/pybuilder,2022-06-10 23:39:25.000,61.0,27941.0,28382.0,https://anaconda.org/conda-forge/pybuilder,2022-08-11 04:53:40.750,18973.0,3.0,,,,,,,,,,,,,,,,,,,,
97,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2022-08-22 23:20:28.000,2022-08-22 23:20:28,439.0,39.0,118.0,30.0,262.0,87.0,1346.0,2022-07-18 11:43:25.711,2.1.1,46.0,39.0,30,True,safety,conda-forge/safety,,61.0,356.0,2.0,https://pypi.org/project/safety,2022-06-28 21:38:28.000,354.0,1043636.0,1050886.0,https://anaconda.org/conda-forge/safety,2022-07-18 16:45:12.563,36745.0,3.0,189984.0,,,,,,,,,,,,,,,,,,,
98,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2022-08-31 10:36:36.000,2022-08-23 15:27:49,225.0,10.0,67.0,7.0,134.0,99.0,810.0,2022-08-23 15:33:02.981,22.8.23,46.0,58.0,30,True,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],48.0,14082.0,13125.0,https://pypi.org/project/flake8-bugbear,2022-07-01 18:02:11.000,957.0,1496454.0,1513003.0,https://anaconda.org/conda-forge/flake8-bugbear,2022-08-23 21:20:21.150,612339.0,2.0,,,,,,,,,,,,,,,,,,,,
99,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2022-08-29 10:25:15.197,2022-08-28 15:29:54,251.0,35.0,22.0,7.0,27.0,12.0,183.0,2022-08-28 16:33:00.987,1.0.0,28.0,6.0,30,True,executing,conda-forge/executing,,8.0,27091.0,27035.0,https://pypi.org/project/executing,2022-02-27 22:45:22.000,56.0,6672777.0,6756853.0,https://anaconda.org/conda-forge/executing,2022-08-29 10:25:15.197,2774513.0,1.0,,,,,,,,,,,,,,,,,,,,
100,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2022-07-07 23:20:47.000,2022-06-22 04:41:01,431.0,2.0,518.0,164.0,143.0,166.0,8776.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,40.0,29,True,gdbgui,,,127.0,194.0,192.0,https://pypi.org/project/gdbgui,2022-06-22 04:46:50.000,2.0,358964.0,359348.0,,,,2.0,9988.0,,,,,,,,,,,,,,,,,,,
101,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2022-08-29 17:53:43.000,2022-08-17 04:06:12,527.0,16.0,250.0,65.0,384.0,399.0,5418.0,2022-05-28 04:17:00.000,1.1.0,51.0,81.0,29,True,pipx,conda-forge/pipx,,107.0,9.0,,https://pypi.org/project/pipx,2022-05-28 04:17:00.000,9.0,538714.0,539492.0,https://anaconda.org/conda-forge/pipx,2022-06-10 20:42:56.604,7003.0,3.0,,,,,,,,,,,,,,,,,,,,
102,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2022-07-16 00:35:44.000,2022-07-16 00:35:44,595.0,8.0,150.0,42.0,39.0,130.0,3718.0,2022-04-01 19:56:01.000,2.4.1,26.0,7.0,29,True,alive-progress,conda-forge/alive-progress,,18.0,1168.0,1059.0,https://pypi.org/project/alive-progress,2022-04-01 19:56:01.000,109.0,88048.0,88621.0,https://anaconda.org/conda-forge/alive-progress,2021-01-08 03:33:35.990,17793.0,3.0,,,,,,,,,,,,,,,,,,,,
103,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2022-08-26 21:03:01.000,2022-08-02 10:40:45,1083.0,17.0,102.0,29.0,241.0,235.0,1806.0,2022-02-23 11:36:30.000,3.7.1,46.0,57.0,29,True,flit,conda-forge/flit,,113.0,232.0,,https://pypi.org/project/flit,2022-02-23 11:36:30.000,232.0,224030.0,225883.0,https://anaconda.org/conda-forge/flit,2022-02-23 15:12:56.087,124161.0,3.0,,,,,,,,,,,,,,,,,,,,
104,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2022-08-22 09:12:59.000,2022-08-22 09:12:59,687.0,25.0,55.0,13.0,50.0,45.0,960.0,2022-08-03 08:13:12.269,1.3.6,21.0,26.0,29,True,yappi,conda-forge/yappi,,20.0,974.0,632.0,https://pypi.org/project/yappi,2022-05-20 09:48:23.000,342.0,1169651.0,1171495.0,https://anaconda.org/conda-forge/yappi,2022-08-03 12:07:32.069,116205.0,2.0,,,,,,,,,,,,,,,,,,,,
105,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2022-09-01 06:04:53.000,2022-09-01 01:26:42,1395.0,60.0,195.0,25.0,749.0,710.0,955.0,2022-06-22 04:29:28.000,6.11.1,48.0,98.0,29,True,cx_freeze,conda-forge/cx_freeze,,59.0,35.0,,https://pypi.org/project/cx_freeze,2022-06-22 04:29:28.000,35.0,40444.0,43787.0,https://anaconda.org/conda-forge/cx_freeze,2022-06-22 07:50:25.583,147135.0,3.0,,,,,,,,,,,,,,,,,,,,
106,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2022-08-08 11:26:59.000,2022-08-08 11:25:05,700.0,19.0,95.0,18.0,91.0,93.0,918.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,29,True,pylama,,,40.0,4798.0,4198.0,https://pypi.org/project/pylama,2022-03-11 14:17:31.000,600.0,133186.0,133186.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
107,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2022-07-11 14:07:52.240,2022-07-10 18:13:46,353.0,4.0,65.0,17.0,136.0,70.0,889.0,2022-07-10 18:13:03.547,0.9.5,27.0,40.0,29,True,pytest-sugar,conda-forge/pytest-sugar,['pytest'],47.0,13111.0,10502.0,https://pypi.org/project/pytest-sugar,2022-07-10 18:13:03.547,2609.0,812233.0,814643.0,https://anaconda.org/conda-forge/pytest-sugar,2022-07-11 14:07:52.240,147042.0,3.0,,,,,,,,,,,,,,,,,,,,
108,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2022-08-09 00:39:42.000,2022-04-12 08:30:29,619.0,,108.0,17.0,171.0,160.0,528.0,2022-03-26 22:16:11.000,2.5.3,53.0,64.0,29,True,pylint-django,conda-forge/pylint-django,['pylint'],39.0,19846.0,18681.0,https://pypi.org/project/pylint-django,2022-03-25 16:09:23.000,1165.0,733909.0,735323.0,https://anaconda.org/conda-forge/pylint-django,2022-04-07 12:02:14.331,102821.0,2.0,212.0,,,,,,,,,,,,,,,,,,,
109,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2022-07-19 21:41:35.000,2022-01-24 01:11:19,143.0,,46.0,15.0,56.0,36.0,498.0,2022-01-24 01:14:49.000,0.7.0,13.0,21.0,29,True,mccabe,conda-forge/mccabe,,12.0,308967.0,293095.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,15872.0,23943625.0,24011298.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,5075511.0,1.0,,,,,,,,,,,,,,,,,,,,
110,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2022-08-08 17:53:56.000,2022-08-08 17:53:55,239.0,17.0,87.0,10.0,109.0,118.0,441.0,2022-08-08 07:12:04.320,1.19.2,47.0,44.0,29,True,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],25.0,1437.0,,https://pypi.org/project/sphinx-autodoc-typehints,2022-07-31 19:28:05.288,1437.0,713693.0,719646.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2022-08-08 10:44:03.261,345330.0,2.0,,,,,,,,,,,,,,,,,,,,
111,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2022-08-10 16:45:07.000,2022-08-10 16:41:28,230.0,3.0,105.0,21.0,60.0,41.0,419.0,2022-08-10 16:47:16.981,1.6.0,30.0,37.0,29,True,ddt,conda-forge/ddt,,12.0,5730.0,4409.0,https://pypi.org/project/ddt,2022-05-24 02:14:19.000,1321.0,276111.0,277205.0,https://anaconda.org/conda-forge/ddt,2020-05-15 03:17:11.932,72220.0,3.0,,,,,,,,,,,,,,,,,,,,
112,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2022-09-01 11:39:34.000,2022-09-01 11:23:35,241.0,9.0,23.0,12.0,18.0,4.0,356.0,2022-07-28 08:08:31.000,0.10.1,38.0,9.0,29,True,wasabi,conda-forge/wasabi,,4.0,21198.0,20910.0,https://pypi.org/project/wasabi,2022-03-30 11:12:31.000,288.0,3822985.0,3843301.0,https://anaconda.org/conda-forge/wasabi,2022-07-27 14:26:00.871,873619.0,3.0,,,,,,,,,,,,,,,,,,,explosion/wasabi,
