,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,trending,conda_forge
141,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2023-06-14 15:58:06.000,2023-04-11 16:04:33,1217.0,6.0,322.0,49.0,411.0,89.0,198.0,3079.0,2022-10-05 17:13:10.000,1.4.0,8.0,71.0,26,True,,detect-secrets,,,,,https://pypi.org/project/detect-secrets,,,406893.0,406893.0,,,,3.0,,,,,,,,,,,,,,,,,
142,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2023-05-29 20:34:39.000,2023-05-29 16:30:35,590.0,6.0,123.0,31.0,304.0,50.0,117.0,1506.0,2022-12-08 19:08:48.000,2.3.5,18.0,41.0,26,True,,safety,conda-forge/safety,,16.0,16.0,https://pypi.org/project/safety,,,1013028.0,1023141.0,https://anaconda.org/conda-forge/safety,2022-12-09 10:33:04.329,67500.0,3.0,340740.0,,,,,,,,,,,,,,,,
143,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2023-06-14 21:37:59.000,2022-12-21 03:55:00,575.0,,136.0,8.0,115.0,118.0,201.0,976.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,26,True,,pdoc3,anaconda/pdoc3,,3534.0,3303.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,231.0,241339.0,241367.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,1204.0,3.0,,,,,,,,,,,,,,,,,
144,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,,2013-02-09 18:32:52.000,2023-05-06 20:04:57.000,2023-05-06 20:04:56,258.0,2.0,131.0,16.0,123.0,16.0,78.0,456.0,2022-12-19 20:46:12.000,0.13.3,18.0,35.0,26,False,,pep8-naming,conda-forge/pep8-naming,,48012.0,48012.0,https://pypi.org/project/pep8-naming,,,1858926.0,1862473.0,https://anaconda.org/conda-forge/pep8-naming,2022-12-20 00:48:27.815,312193.0,2.0,,,,,,,,,,,,,,,,,
145,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,,2013-07-24 16:23:39.000,2023-06-11 20:22:32.000,2023-06-09 02:36:55,549.0,2.0,137.0,34.0,267.0,67.0,127.0,243.0,2022-10-08 14:08:14.000,1.5.0,14.0,76.0,26,False,,numpydoc,conda-forge/numpydoc,['sphinx'],38965.0,38965.0,https://pypi.org/project/numpydoc,,,388596.0,413129.0,https://anaconda.org/conda-forge/numpydoc,2022-10-09 00:00:11.878,1889108.0,3.0,,,,,,,,,,,,,,,,,
146,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2023-05-09 08:32:48.000,2023-05-08 06:33:29,274.0,15.0,33.0,9.0,97.0,10.0,52.0,226.0,2022-12-18 18:46:32.000,0.10.3,13.0,16.0,26,True,realpython/pytest-mypy,pytest-mypy,conda-forge/pytest-mypy,['pytest'],3552.0,3552.0,https://pypi.org/project/pytest-mypy,,,267359.0,269088.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057,69192.0,3.0,,,,,,,,,,,,,,,,,
147,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2022-12-20 11:05:53.269,2022-12-19 16:44:44,108.0,,31.0,4.0,65.0,5.0,43.0,166.0,,,15.0,32.0,26,True,,flake8-quotes,conda-forge/flake8-quotes,['flake8'],18639.0,18639.0,https://pypi.org/project/flake8-quotes,,,797277.0,805661.0,https://anaconda.org/conda-forge/flake8-quotes,2022-12-20 11:05:53.269,679160.0,2.0,,,,,,,,,,,,,,,,,
148,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2023-05-07 11:32:06.000,2023-05-07 11:32:06,501.0,27.0,38.0,11.0,56.0,4.0,58.0,152.0,2023-02-11 21:55:09.000,0.9.29,29.0,24.0,26,True,,asteval,conda-forge/asteval,,170.0,,https://pypi.org/project/asteval,2022-05-24 15:52:50.000,170.0,185131.0,188753.0,https://anaconda.org/conda-forge/asteval,2023-02-24 20:47:30.194,289762.0,3.0,,,,,,,,,,,,,,,,,
149,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,,2015-03-18 20:52:08.000,2023-06-07 22:07:04.000,2023-06-02 22:03:36,6019.0,134.0,254.0,56.0,821.0,126.0,499.0,4242.0,,,70.0,93.0,25,False,,pytype,conda-forge/pytype,,,,https://pypi.org/project/pytype,,,219511.0,223902.0,https://anaconda.org/conda-forge/pytype,2023-06-03 02:45:16.880,162480.0,3.0,,,,,,,,,,,,,,,,,
150,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000,2020-11-16 01:36:32,316.0,,615.0,155.0,35.0,166.0,119.0,1914.0,2017-02-20 12:00:41.000,0.2.7,1.0,13.0,25,False,,uiautomator,,,246.0,246.0,https://pypi.org/project/uiautomator,,,46221.0,46221.0,,,,3.0,,,,,,,,,,,,,,,,,
151,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,118.0,25.0,221.0,107.0,161.0,1758.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,,dephell,,,832.0,816.0,https://pypi.org/project/dephell,2019-03-14 17:37:00.000,16.0,2661.0,2665.0,,,,3.0,226.0,,,,,,,,,,,,,,,,
152,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2023-03-13 06:57:40.000,2023-03-13 01:30:13,821.0,,55.0,26.0,88.0,32.0,60.0,1072.0,2023-02-22 04:00:16.000,1.24.1,50.0,23.0,25,True,,wily,,,191.0,182.0,https://pypi.org/project/wily,2018-10-14 05:01:41.000,9.0,11206.0,11206.0,,,,3.0,,,,,,,,,,,,,,,,,
153,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2022-12-07 18:15:43.000,2022-07-24 14:45:54,478.0,,84.0,10.0,59.0,57.0,53.0,1050.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,25,True,,pympler,conda-forge/pympler,,325.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,325.0,1922645.0,1927120.0,https://anaconda.org/conda-forge/pympler,2022-07-24 00:00:16.620,335659.0,3.0,,,,,,,,,,,,,,,,,
154,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-06-06 15:39:38.000,2023-03-13 20:38:27,472.0,,75.0,19.0,417.0,10.0,107.0,572.0,2022-10-20 06:20:02.477,3.4.0,40.0,36.0,25,True,nipunn1313/mypy-protobuf,mypy-protobuf,conda-forge/mypy-protobuf,,87.0,,https://pypi.org/project/mypy-protobuf,2022-10-20 06:20:02.477,87.0,1166061.0,1169246.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-08-24 19:50:22.562,98742.0,3.0,,,,,,,,,,,,,,,,5.0,
155,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2023-03-19 22:56:32.000,2022-07-29 16:12:10,178.0,,36.0,5.0,102.0,24.0,27.0,483.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,25,True,,interrogate,,,4710.0,4532.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,178.0,77650.0,77650.0,,,,3.0,,,,,,,,,,,,,,,,,
156,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2023-06-13 14:19:04.000,2023-05-30 16:29:04,1097.0,15.0,162.0,33.0,365.0,42.0,281.0,411.0,2023-05-23 23:26:10.000,3.4.3,41.0,69.0,25,True,,,constructor,,14.0,14.0,,,,,84.0,https://anaconda.org/anaconda/constructor,2023-05-24 15:23:12.449,7028.0,3.0,253.0,,,,,,,,,,,,,,,,
157,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2023-05-08 18:43:02.000,2023-05-08 18:35:17,91.0,7.0,28.0,7.0,16.0,11.0,47.0,331.0,2023-05-08 18:47:19.000,2.9.1,23.0,6.0,25,True,,mkdocs-awesome-pages-plugin,,['mkdocs'],2709.0,2709.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,,,99930.0,99930.0,,,,3.0,,,,,,,,,,,,,,,,,
158,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2023-06-01 15:43:14.086,2023-05-31 09:56:43,371.0,1.0,13.0,6.0,256.0,9.0,30.0,302.0,2022-09-20 20:06:30.000,1.4.0,15.0,15.0,25,True,,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],16479.0,16479.0,https://pypi.org/project/flake8-eradicate,,,619708.0,620055.0,https://anaconda.org/conda-forge/flake8-eradicate,2023-06-01 15:43:14.086,9042.0,3.0,,,,,,,,,,,,,,,,,
159,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2023-06-07 23:41:51.000,2023-05-02 14:06:24,564.0,1.0,38.0,6.0,70.0,18.0,76.0,279.0,,,11.0,22.0,25,True,,check-manifest,conda-forge/check-manifest,,9254.0,9254.0,https://pypi.org/project/check-manifest,,,194870.0,196559.0,https://anaconda.org/conda-forge/check-manifest,2022-12-05 13:13:18.863,91228.0,3.0,,,,,,,,,,,,,,,,,
160,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2021-02-16 21:31:02.632,2021-02-16 17:29:00,446.0,,53.0,9.0,171.0,33.0,23.0,196.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,25,False,wearepal/data-science-types,data-science-types,conda-forge/data-science-types,,990.0,990.0,https://pypi.org/project/data-science-types,,,65326.0,65604.0,https://anaconda.org/conda-forge/data-science-types,2021-02-16 21:31:02.632,8359.0,3.0,,,,,,,,,,,,,,,,,
161,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,,2012-12-23 04:39:48.000,2023-06-12 14:15:35.396,2023-06-12 09:19:41,183.0,6.0,23.0,6.0,25.0,7.0,16.0,183.0,2023-06-09 06:29:34.000,2.3.0,4.0,13.0,25,False,PyCQA/eradicate,eradicate,conda-forge/eradicate,,13668.0,13668.0,https://pypi.org/project/eradicate,,,571206.0,571454.0,https://anaconda.org/conda-forge/eradicate,2023-06-12 14:15:35.396,6449.0,2.0,,,,,,,,,,,,,,,,,
162,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2023-04-28 19:12:20.000,2023-04-28 19:12:18,591.0,8.0,40.0,5.0,27.0,28.0,46.0,171.0,2023-04-28 19:14:01.551,2.1.1,37.0,10.0,25,True,,releases,conda-forge/sphinx-releases,['sphinx'],940.0,571.0,https://pypi.org/project/releases,2023-01-02 18:25:53.338,369.0,11465.0,12264.0,https://anaconda.org/conda-forge/sphinx-releases,2021-10-19 17:29:57.242,48765.0,3.0,,,,,,,,,,,,,,,,,
163,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2023-04-16 03:54:42.000,2023-04-12 09:10:26,308.0,1.0,928.0,235.0,114.0,23.0,100.0,15912.0,,,23.0,27.0,24,True,,pysnooper,conda-forge/pysnooper,,,,https://pypi.org/project/pysnooper,,,314000.0,315322.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,64790.0,3.0,,,,,,,,,,,,,,,,,
164,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,207.0,71.0,56.0,32.0,46.0,4390.0,2021-01-29 16:48:55.000,0.3.3,16.0,17.0,24,True,,better-exceptions,,,84.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,84.0,90733.0,90733.0,,,,3.0,,,,,,,,,,,,,,,,,
165,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2023-06-13 08:47:42.000,2023-06-13 08:47:41,1058.0,34.0,147.0,38.0,467.0,14.0,360.0,2677.0,,,113.0,34.0,24,True,,pyupgrade,conda-forge/pyupgrade,,,,https://pypi.org/project/pyupgrade,,,379964.0,390336.0,https://anaconda.org/conda-forge/pyupgrade,2023-06-10 22:49:15.793,549759.0,2.0,,,,,,,,,,,,,,,,,
166,beartype,beartype/beartype,linters,Unbearably fast near-real-time runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2023-06-14 21:57:34.000,2023-06-14 21:23:46,949.0,68.0,33.0,12.0,39.0,46.0,142.0,1848.0,2023-06-07 05:37:47.000,0.14.1,26.0,16.0,24,True,,beartype,conda-forge/beartype,,,,https://pypi.org/project/beartype,,,220804.0,222196.0,https://anaconda.org/conda-forge/beartype,2023-06-07 06:57:51.188,50141.0,3.0,,,,,,,,,,,,,,,,,
167,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2023-02-25 17:42:34.000,2023-02-25 17:42:34,1421.0,,238.0,94.0,381.0,83.0,419.0,1542.0,2022-11-04 02:55:01.000,0.13.8,9.0,39.0,24,True,,pybuilder,conda-forge/pybuilder,,,,https://pypi.org/project/pybuilder,,,19272.0,20161.0,https://anaconda.org/conda-forge/pybuilder,2023-02-22 05:27:45.894,46231.0,3.0,,,,,,,,,,,,,,,,,
168,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2023-02-20 18:24:13.000,2023-02-20 18:24:13,204.0,,34.0,8.0,34.0,6.0,21.0,1249.0,2022-11-24 20:29:05.000,0.2.10,7.0,7.0,24,True,,stackprinter,conda-forge/stackprinter,,266.0,266.0,https://pypi.org/project/stackprinter,,,386511.0,386624.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,5467.0,3.0,,,,,,,,,,,,,,,,,
169,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2023-06-14 08:11:59.000,2023-06-14 08:11:57,333.0,17.0,39.0,7.0,184.0,12.0,55.0,525.0,2023-06-13 19:09:12.141,1.14.0,24.0,16.0,24,True,adamchainz/blacken-docs,blacken-docs,conda-forge/blacken-docs,,27.0,,https://pypi.org/project/blacken-docs,2023-01-16 10:50:01.873,27.0,136048.0,136875.0,https://anaconda.org/conda-forge/blacken-docs,2023-06-13 20:46:55.139,28952.0,3.0,,,,,,,,,,,,,,,,,
170,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2022-12-08 10:54:50.000,2020-11-16 12:31:58,468.0,,63.0,22.0,85.0,28.0,52.0,506.0,2020-11-16 12:36:24.000,0.11.2,7.0,23.0,24,False,,mamba,,,794.0,794.0,https://pypi.org/project/mamba,,,9267.0,9267.0,,,,3.0,,,,,,,,,,,,,,,,,
171,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2023-04-16 21:21:15.000,2023-04-16 21:21:14,535.0,1.0,78.0,13.0,85.0,38.0,93.0,454.0,2017-12-31 01:13:41.000,1.3.4,28.0,46.0,24,True,,paver,conda-forge/paver,,960.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,960.0,54100.0,54445.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122,27316.0,3.0,,,,,,,,,,,,,,,,9.0,
172,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2023-05-26 16:42:00.000,2022-12-22 23:43:03,285.0,,21.0,4.0,58.0,1.0,42.0,103.0,,,19.0,17.0,24,True,,flake8-builtins,conda-forge/flake8-builtins,['flake8'],9142.0,9142.0,https://pypi.org/project/flake8-builtins,,,734423.0,737041.0,https://anaconda.org/conda-forge/flake8-builtins,2022-12-23 19:26:57.671,206837.0,3.0,,,,,,,,,,,,,,,,,
173,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2023-06-10 14:38:32.000,2022-12-04 22:09:17,262.0,,139.0,49.0,43.0,35.0,70.0,6808.0,2022-07-21 09:17:39.000,2.1.3,7.0,21.0,23,True,,icecream,conda-forge/icecream,,,,https://pypi.org/project/icecream,,,268611.0,269257.0,https://anaconda.org/conda-forge/icecream,2022-07-21 16:51:26.595,16796.0,3.0,,,,,,,,,,,,,,,,,
174,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2023-05-25 16:13:24.000,2023-05-25 16:13:24,764.0,9.0,88.0,43.0,54.0,19.0,58.0,4430.0,2022-09-29 10:20:01.217,0.8.12,89.0,23.0,23,True,,xxh-xxh,,,75.0,75.0,https://pypi.org/project/xxh-xxh,2022-09-29 10:20:01.217,,196.0,234.0,,,,3.0,1552.0,,,,,,,,,,,,,,,,
175,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,232.0,70.0,116.0,22.0,78.0,2135.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,23,False,,python-taint,,,100.0,88.0,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,12.0,5543.0,5544.0,,,,3.0,104.0,,,,,,,,,,,,,,,,
176,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2022-11-04 09:45:28.000,2022-04-21 14:15:55,556.0,,118.0,32.0,90.0,29.0,143.0,843.0,2020-07-03 08:11:24.000,2.5.1,22.0,30.0,23,False,,pynsist,,,242.0,193.0,https://pypi.org/project/pynsist,2022-03-21 11:44:22.000,49.0,1755.0,1755.0,,,,3.0,,,,,,,,,,,,,,,,,
177,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,139.0,16.0,66.0,29.0,28.0,826.0,2018-07-25 01:35:11.000,0.6.0,4.0,36.0,23,False,,pycco,,,302.0,302.0,https://pypi.org/project/pycco,,,2186.0,2186.0,,,,3.0,,,,,,,,,,,,,,,,,
178,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-06-12 13:00:34.000,2023-06-12 13:00:32,599.0,26.0,73.0,15.0,159.0,36.0,69.0,774.0,2023-05-29 05:07:06.000,0.7,27.0,37.0,23,True,PyCQA/autoflake,autoflake,conda-forge/autoflake,,,,https://pypi.org/project/autoflake,,,1486293.0,1495868.0,https://anaconda.org/conda-forge/autoflake,2022-10-14 07:46:06.339,478784.0,2.0,,,,,,,,,,,,,,,,,
179,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2023-05-23 15:07:55.000,2023-05-23 15:06:17,123.0,9.0,34.0,11.0,81.0,11.0,38.0,765.0,2023-04-05 18:22:56.000,0.11.0,15.0,12.0,23,True,,python-devtools,conda-forge/python-devtools,,1487.0,1487.0,https://pypi.org/project/python-devtools,,,616.0,1185.0,https://anaconda.org/conda-forge/python-devtools,2023-04-06 21:42:28.182,14813.0,3.0,,,,,,,,,,,,,,,,,
180,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2023-04-26 13:55:11.805,2023-04-26 09:11:54,1074.0,19.0,42.0,15.0,21.0,39.0,54.0,736.0,2022-09-11 00:45:22.000,3.3.5,51.0,9.0,23,True,,hunter,conda-forge/hunter,,140.0,140.0,https://pypi.org/project/hunter,,,6619.0,8417.0,https://anaconda.org/conda-forge/hunter,2023-04-26 13:55:11.805,41362.0,3.0,,,,,,,,,,,,,,,,,
181,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-11-03 15:48:18.639,2019-06-15 20:36:43,183.0,,56.0,12.0,49.0,41.0,42.0,696.0,,,1.0,16.0,23,False,,pytest-watch,conda-forge/pytest-watch,['pytest'],8169.0,8169.0,https://pypi.org/project/pytest-watch,,,394051.0,395406.0,https://anaconda.org/conda-forge/pytest-watch,2022-11-03 15:48:18.639,88083.0,3.0,,,,,,,,,,,,,,,,,
182,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,72.0,28.0,106.0,65.0,48.0,665.0,2019-03-17 19:03:54.000,0.9.2,6.0,34.0,23,False,,redbaron,,,548.0,548.0,https://pypi.org/project/redbaron,,,44562.0,44562.0,,,,2.0,,,,,,,,,,,,,,,,,
183,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2023-06-11 01:13:27.000,2023-01-27 11:02:15,1077.0,,81.0,20.0,33.0,13.0,132.0,609.0,2022-11-05 16:32:25.000,0.13.0.0,25.0,17.0,23,True,,py2exe,,,1949.0,1773.0,https://pypi.org/project/py2exe,2022-11-05 16:36:06.716,176.0,15391.0,15654.0,,,,3.0,13434.0,,,,,,,,,,,,,,,,
184,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2023-06-08 09:34:08.000,2021-10-14 20:29:54,188.0,,60.0,10.0,50.0,52.0,44.0,240.0,2021-07-03 02:09:02.000,0.9.3,27.0,6.0,23,False,,mkdocs-with-pdf,,['mkdocs'],340.0,340.0,https://pypi.org/project/mkdocs-with-pdf,,,22645.0,22645.0,,,,3.0,,,,,,,,,,,,,,,,,
185,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2023-05-09 11:19:18.000,2023-05-09 11:19:18,116.0,4.0,22.0,7.0,41.0,9.0,12.0,211.0,2022-10-25 11:19:00.465,1.4.1,10.0,10.0,23,True,,pytest-datadir,conda-forge/pytest-datadir,['pytest'],1519.0,1424.0,https://pypi.org/project/pytest-datadir,2022-10-25 11:19:00.465,95.0,163371.0,165783.0,https://anaconda.org/conda-forge/pytest-datadir,2022-10-25 16:50:34.913,192994.0,3.0,,,,,,,,,,,,,,,,,
