,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
84,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2023-09-18 20:17:18.000,2023-09-18 20:17:18,606.0,22.0,96.0,14.0,164.0,47.0,321.0,1382.0,2023-09-02 09:32:18.000,0.23.0,51.0,39.0,32,True,,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],9911.0,9482.0,https://pypi.org/project/mkdocstrings,2023-09-02 09:32:07.000,429.0,592959.0,595540.0,https://anaconda.org/conda-forge/mkdocstrings,2023-09-02 18:04:24.292,92941.0,2.0,,,,,,,,,,,,,,,,,,,
85,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2023-10-19 12:32:54.000,2023-10-16 19:39:38,1751.0,103.0,202.0,28.0,1099.0,46.0,834.0,1152.0,2023-10-01 02:50:30.000,6.15.9,80.0,106.0,32,True,,cx_freeze,conda-forge/cx_freeze,,51.0,,https://pypi.org/project/cx_freeze,2023-10-15 04:20:12.000,51.0,139951.0,146567.0,https://anaconda.org/conda-forge/cx_freeze,2023-10-01 03:36:02.100,271293.0,2.0,,,,,,,,,,,,,,,,,,,
86,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2023-10-17 07:08:40.000,2023-10-03 04:55:59,523.0,6.0,133.0,21.0,142.0,40.0,88.0,1132.0,2023-09-11 14:03:45.000,3.9.0,31.0,54.0,32,False,,prettytable,conda-forge/prettytable,,50756.0,49628.0,https://pypi.org/project/prettytable,2023-09-11 14:03:45.000,1128.0,10707230.0,10742766.0,https://anaconda.org/conda-forge/prettytable,2023-09-11 20:34:41.890,1243792.0,2.0,,,,,,,,,,,,,,,,,,,
87,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2023-09-22 14:11:51.000,2023-09-22 14:11:51,744.0,2.0,187.0,19.0,315.0,121.0,225.0,1100.0,2023-01-17 20:31:11.783,6.3.0,23.0,91.0,32,True,,pydocstyle,conda-forge/pydocstyle,,62180.0,59411.0,https://pypi.org/project/pydocstyle,2023-01-17 20:31:11.783,2769.0,4273510.0,4292347.0,https://anaconda.org/conda-forge/pydocstyle,2023-06-16 13:18:02.967,1638879.0,2.0,69.0,,,,,,,,,,,,,,,,,,
88,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2023-10-17 20:47:28.000,2023-10-08 03:21:32,337.0,1.0,359.0,56.0,165.0,177.0,100.0,5428.0,2023-04-14 07:11:09.000,0.4.13,42.0,60.0,31,True,,pipreqs,conda-forge/pipreqs,,23569.0,23188.0,https://pypi.org/project/pipreqs,2023-04-14 07:10:52.947,381.0,520274.0,520799.0,https://anaconda.org/conda-forge/pipreqs,2023-06-16 13:23:05.413,44640.0,3.0,,,,,,,,,,,,,,,,,,,
89,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2023-06-16 13:22:52.551,2023-01-16 03:40:03,1483.0,,170.0,50.0,162.0,85.0,218.0,1698.0,2022-04-22 15:33:23.000,0.36.0,48.0,65.0,31,True,,doit,conda-forge/doit,,1908.0,1615.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,293.0,448296.0,451699.0,https://anaconda.org/conda-forge/doit,2023-06-16 13:22:52.551,238223.0,3.0,,,,,,,,,,,,,,,,,,,
90,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,,2011-03-29 15:28:56.000,2023-10-05 17:12:04.000,2023-10-05 17:12:04,684.0,2.0,181.0,35.0,158.0,48.0,135.0,1624.0,2023-05-12 08:13:47.000,1.8.0,46.0,93.0,31,False,,nodeenv,conda-forge/nodeenv,,61657.0,61657.0,https://pypi.org/project/nodeenv,,,15900050.0,15944164.0,https://anaconda.org/conda-forge/nodeenv,2023-06-16 13:21:50.931,3220339.0,2.0,,,,,,,,,,,,,,,,,,,
91,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2023-09-21 11:16:56.000,2023-09-16 20:25:08,329.0,7.0,97.0,8.0,211.0,54.0,150.0,985.0,2023-09-16 20:25:57.000,23.9.16,41.0,77.0,31,True,,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],34516.0,34516.0,https://pypi.org/project/flake8-bugbear,,,2253286.0,2274574.0,https://anaconda.org/conda-forge/flake8-bugbear,2023-09-18 23:27:35.475,745098.0,2.0,,,,,,,,,,,,,,,,,,,
92,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2023-10-17 07:44:10.000,2023-10-17 07:44:09,1643.0,122.0,194.0,25.0,436.0,81.0,442.0,770.0,2023-10-02 15:08:38.000,8.0.4,55.0,128.0,31,True,,setuptools_scm,conda-forge/setuptools_scm,,,,https://pypi.org/project/setuptools_scm,,,26243386.0,26292063.0,https://anaconda.org/conda-forge/setuptools_scm,2023-10-04 14:19:42.239,1995779.0,3.0,,,,,,,,,,,,,,,,,,,
93,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2023-09-16 14:13:15.000,2023-06-19 12:19:25,147.0,,56.0,17.0,60.0,14.0,40.0,597.0,2022-01-24 01:14:49.000,0.7.0,13.0,23.0,31,True,,mccabe,conda-forge/mccabe,,418035.0,402052.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,15983.0,31449310.0,31535117.0,https://anaconda.org/conda-forge/mccabe,2023-06-16 13:17:55.573,7551098.0,2.0,,,,,,,,,,,,,,,,,,,
94,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2023-10-09 16:51:45.000,2023-10-02 18:07:55,328.0,11.0,95.0,11.0,214.0,29.0,145.0,503.0,2023-07-21 16:29:21.000,1.24.0,39.0,53.0,31,True,,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],43581.0,43581.0,https://pypi.org/project/sphinx-autodoc-typehints,,,1695967.0,1710985.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2023-07-21 19:10:23.294,600723.0,2.0,,,,,,,,,,,,,,,,,,,
95,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2023-09-30 12:26:02.000,2023-09-30 11:15:19,467.0,31.0,27.0,10.0,41.0,11.0,23.0,270.0,2020-12-27 11:10:13.000,0.5.4,18.0,9.0,31,True,,executing,conda-forge/executing,,114926.0,114926.0,https://pypi.org/project/executing,,,19388407.0,19592979.0,https://anaconda.org/conda-forge/executing,2023-06-16 16:21:34.925,9410354.0,1.0,,,,,,,,,,,,,,,,,,,
96,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2023-07-27 14:52:53.379,2023-07-15 15:04:46,313.0,,936.0,235.0,117.0,25.0,105.0,16068.0,,,24.0,27.0,30,True,,pysnooper,conda-forge/pysnooper,,1566.0,1566.0,https://pypi.org/project/pysnooper,,,617513.0,619414.0,https://anaconda.org/conda-forge/pysnooper,2023-07-27 14:52:53.379,70359.0,2.0,,,,,,,,,,,,,,,,,,,
97,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2023-08-03 14:30:43.000,2023-08-03 14:30:43,380.0,1.0,147.0,29.0,84.0,62.0,129.0,1763.0,2023-03-09 15:41:00.602,0.13.13,46.0,58.0,30,True,,ipdb,conda-forge/ipdb,,58638.0,49666.0,https://pypi.org/project/ipdb,2023-03-09 15:41:00.602,8972.0,2314620.0,2319396.0,https://anaconda.org/conda-forge/ipdb,2023-06-16 13:21:31.191,415529.0,2.0,,,,,,,,,,,,,,,,,,,
98,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2023-10-13 21:15:34.000,2023-10-13 21:15:34,541.0,1.0,143.0,23.0,413.0,57.0,273.0,1128.0,2023-04-23 03:14:01.967,2023.4.22,25.0,91.0,30,True,wntrblm/nox,nox,conda-forge/nox,['pytest'],4948.0,4567.0,https://pypi.org/project/nox,2023-04-23 03:14:01.967,381.0,917185.0,922974.0,https://anaconda.org/conda-forge/nox,2023-09-25 20:41:36.795,231591.0,2.0,,,,,,,,,,,,,,,,,,,
99,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2023-10-11 12:31:10.835,2022-08-29 14:53:21,230.0,,80.0,14.0,46.0,2.0,73.0,822.0,2021-11-08 16:58:17.000,6.6.0,20.0,30.0,30,False,,colorlog,conda-forge/colorlog,,29626.0,29626.0,https://pypi.org/project/colorlog,,,7161749.0,7206931.0,https://anaconda.org/conda-forge/colorlog,2023-10-11 12:31:10.835,1762101.0,3.0,,,,,,,,,,,,,,,,,,,
100,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,,2013-07-24 16:23:39.000,2023-10-10 04:01:23.000,2023-10-10 04:01:22,586.0,22.0,145.0,35.0,296.0,78.0,135.0,252.0,2023-09-26 00:24:32.000,1.6.0,27.0,80.0,30,False,,numpydoc,conda-forge/numpydoc,['sphinx'],45473.0,40737.0,https://pypi.org/project/numpydoc,2023-09-26 00:24:32.000,4736.0,497586.0,523914.0,https://anaconda.org/conda-forge/numpydoc,2023-06-16 13:20:56.387,2132641.0,2.0,,,,,,,,,,,,,,,,,,,
101,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2023-09-22 19:48:21.052,2023-07-03 22:55:34,205.0,,56.0,20.0,109.0,1.0,86.0,222.0,2023-07-04 18:38:08.820,1.5.5,35.0,26.0,30,True,,typed_ast,conda-forge/typed-ast,,5543.0,,https://pypi.org/project/typed_ast,2023-07-04 18:38:08.820,5543.0,7808115.0,7979822.0,https://anaconda.org/conda-forge/typed-ast,2023-09-22 19:48:21.052,6181485.0,2.0,,,,,,,,,,,,,,,,,,,
102,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2023-10-18 14:55:53.000,2023-10-17 12:47:09,752.0,72.0,31.0,6.0,51.0,19.0,147.0,211.0,2023-10-17 12:47:33.000,0.36.7,54.0,22.0,30,True,,griffe,conda-forge/griffe,,3342.0,3342.0,https://pypi.org/project/griffe,,,777448.0,787091.0,https://anaconda.org/conda-forge/griffe,2023-10-18 08:58:06.365,183226.0,2.0,,,,,,,,,,,,,,,,,,,
103,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2023-10-18 17:35:44.000,2023-10-18 07:06:19,437.0,6.0,481.0,164.0,157.0,137.0,172.0,9435.0,2023-10-18 16:33:47.000,0.15.2.0,10.0,44.0,29,True,,gdbgui,,,325.0,325.0,https://pypi.org/project/gdbgui,,,13942.0,14352.0,,,,2.0,16004.0,,,,,,,,,,,,,,,,,,
104,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2023-10-19 13:26:57.000,2023-10-19 13:26:57,2640.0,109.0,292.0,44.0,1433.0,518.0,1061.0,5270.0,2023-10-16 13:47:03.000,2023.10.16,114.0,137.0,29,True,,,conda-forge/mamba,,,,,,,,229291.0,https://anaconda.org/conda-forge/mamba,2023-10-16 19:38:53.253,9400950.0,3.0,,,,,,,,,,,,,,,,,,,
105,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2023-10-17 22:47:39.000,2023-10-05 16:00:40,682.0,4.0,183.0,47.0,49.0,16.0,189.0,4679.0,,,19.0,7.0,29,True,,alive-progress,conda-forge/alive-progress,,2341.0,2341.0,https://pypi.org/project/alive-progress,,,482293.0,483290.0,https://anaconda.org/conda-forge/alive-progress,2023-06-01 05:47:28.243,43909.0,3.0,,,,,,,,,,,,,,,,,,,
106,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2019-12-10 22:26:33.000,2023-10-16 15:16:32.000,2023-10-06 15:15:05,397.0,96.0,103.0,15.0,154.0,44.0,50.0,2114.0,2023-08-22 03:20:28.000,4.1.1,29.0,41.0,29,True,,line_profiler,conda-forge/line_profiler,,82.0,,https://pypi.org/project/line_profiler,2023-08-22 03:20:28.000,82.0,526225.0,538770.0,https://anaconda.org/conda-forge/line_profiler,2023-09-27 21:27:52.775,439077.0,2.0,,,,,,,,,,,,,,,,,,,
107,beartype,beartype/beartype,linters,Unbearably fast near-real-time hybrid runtime-static type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2023-10-19 05:12:25.000,2023-10-19 05:02:27,1051.0,75.0,39.0,12.0,41.0,47.0,178.0,2072.0,2023-10-14 05:09:47.000,0.16.3,32.0,17.0,29,True,,beartype,conda-forge/beartype,,163.0,,https://pypi.org/project/beartype,2023-10-14 05:09:47.000,163.0,1125635.0,1127350.0,https://anaconda.org/conda-forge/beartype,2023-09-23 05:39:58.894,68630.0,2.0,,,,,,,,,,,,,,,,,,,
108,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-09-05 19:07:20.000,2023-01-29 19:46:36,3335.0,,600.0,92.0,534.0,135.0,170.0,1720.0,2016-11-25 22:13:29.000,4.0.515,36.0,386.0,29,True,,diamond,,,186.0,152.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,34.0,9150.0,9150.0,,,,2.0,,,,,,,,,,,,,,,,,,,
109,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2023-10-17 20:03:02.000,2023-10-17 20:03:01,977.0,21.0,205.0,27.0,286.0,16.0,324.0,1640.0,,,,55.0,29,True,,pdoc,,,2216.0,2216.0,https://pypi.org/project/pdoc,,,143603.0,143603.0,,,,2.0,,,,,,,,,,,,,,,,,,,
110,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2023-10-14 06:39:48.000,2023-10-06 10:02:00,544.0,5.0,108.0,33.0,89.0,23.0,145.0,1538.0,2023-03-26 06:25:00.948,6.0.1,56.0,60.0,29,True,,radon,conda-forge/radon,,5078.0,4437.0,https://pypi.org/project/radon,2023-03-26 06:25:00.948,641.0,402100.0,403012.0,https://anaconda.org/conda-forge/radon,2023-06-16 13:24:51.939,65665.0,2.0,,,,,,,,,,,,,,,,,,,
111,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2023-08-12 17:17:17.000,2023-08-08 07:31:15,426.0,1.0,71.0,18.0,161.0,24.0,91.0,1144.0,2023-04-10 11:18:29.000,0.9.7,29.0,50.0,29,True,,pytest-sugar,conda-forge/pytest-sugar,['pytest'],26003.0,23203.0,https://pypi.org/project/pytest-sugar,2023-04-10 11:17:46.295,2800.0,974228.0,980102.0,https://anaconda.org/conda-forge/pytest-sugar,2023-07-02 12:36:24.393,217310.0,2.0,7.0,,,,,,,,,,,,,,,,,,
112,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2023-09-15 21:30:51.000,2023-04-27 00:15:19,1004.0,,108.0,19.0,71.0,95.0,87.0,1128.0,2022-10-25 21:23:01.695,4.0.0,43.0,39.0,29,True,,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],8377.0,7659.0,https://pypi.org/project/pytest-benchmark,2022-10-25 21:23:01.695,718.0,702435.0,723298.0,https://anaconda.org/conda-forge/pytest-benchmark,2023-06-16 13:15:49.392,1898583.0,2.0,,,,,,,,,,,,,,,,,,,
113,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme.",,https://github.com/sphinx-doc/alabaster,https://github.com/sphinx-doc/alabaster,,2013-12-07 00:03:15.000,2023-10-04 23:10:27.000,2023-10-04 23:10:27,384.0,1.0,172.0,30.0,89.0,65.0,56.0,704.0,,,6.0,30.0,29,False,sphinx-doc/alabaster,alabaster,conda-forge/alabaster,['sphinx'],111202.0,111202.0,https://pypi.org/project/alabaster,,,6820265.0,6897653.0,https://anaconda.org/conda-forge/alabaster,2023-06-16 13:24:00.075,6732758.0,2.0,,,,,,,,,,,,,,,,,,,
114,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2023-10-19 11:51:11.000,2023-08-14 16:01:13,475.0,1.0,190.0,8.0,227.0,27.0,146.0,530.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,29,True,,coveralls,conda-forge/coveralls,['pytest'],41821.0,32325.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,9496.0,519261.0,531928.0,https://anaconda.org/conda-forge/coveralls,2023-06-16 13:24:40.028,1026083.0,2.0,,,,,,,,,,,,,,,,,,,
115,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2023-08-18 23:41:57.000,2019-12-22 18:11:19,86.0,,50.0,9.0,37.0,25.0,22.0,207.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,29,False,,astunparse,conda-forge/astunparse,,88921.0,88459.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,462.0,8813436.0,8839122.0,https://anaconda.org/conda-forge/astunparse,2023-06-16 13:24:50.388,1952210.0,2.0,,,,,,,,,,,,,,,,,,,
116,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2023-10-16 00:20:48.000,2022-03-06 14:20:17,408.0,,380.0,152.0,71.0,74.0,228.0,9567.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,28,False,,bpytop,conda-forge/bpytop,,155.0,154.0,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,1.0,6377.0,6831.0,https://anaconda.org/conda-forge/bpytop,2023-06-16 19:24:35.135,14539.0,3.0,,,,,,,,,,,,,,,,,,,
117,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2023-07-21 11:34:22.000,2023-07-21 11:34:22,716.0,,371.0,80.0,161.0,131.0,115.0,4035.0,2022-11-15 17:59:01.069,0.61.0,59.0,102.0,28,True,,memory_profiler,conda-forge/memory_profiler,,211.0,,https://pypi.org/project/memory_profiler,2022-11-15 17:59:01.069,211.0,930896.0,935080.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,372461.0,3.0,,,,,,,,,,,,,,,,,,,
118,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2023-09-04 15:34:22.000,2023-04-11 16:04:33,1217.0,,380.0,48.0,420.0,119.0,199.0,3217.0,2022-10-05 17:13:10.000,1.4.0,37.0,73.0,28,True,,detect-secrets,,,35.0,,https://pypi.org/project/detect-secrets,2020-07-26 03:40:27.000,35.0,419760.0,419760.0,,,,3.0,,,,,,,,,,,,,,,,,,,
119,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2023-10-17 13:48:45.000,2023-08-28 11:47:24,763.0,15.0,328.0,82.0,407.0,121.0,213.0,2252.0,2023-08-24 21:56:12.000,9.0.0,13.0,133.0,28,True,,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],,,https://pypi.org/project/pytest-testinfra,,,461833.0,462252.0,https://anaconda.org/conda-forge/pytest-testinfra,2023-08-25 02:18:30.063,13835.0,3.0,,,,,,,,,,,,,,,,,,,
120,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2023-10-17 14:00:23.000,2023-10-16 08:57:52,3488.0,315.0,294.0,44.0,749.0,108.0,546.0,2101.0,2023-07-10 06:51:43.000,0.3.15,25.0,132.0,28,True,,briefcase,,,,,https://pypi.org/project/briefcase,,,4743.0,4747.0,,,,2.0,195.0,,,,,,,,,,,,,,,,,,
121,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2023-08-10 16:18:37.000,2023-05-29 16:30:35,590.0,,131.0,32.0,306.0,62.0,118.0,1549.0,2022-12-08 19:10:01.428,2.3.5,55.0,41.0,28,True,,safety,conda-forge/safety,,447.0,29.0,https://pypi.org/project/safety,2022-10-04 21:08:20.401,418.0,1051648.0,1062675.0,https://anaconda.org/conda-forge/safety,2023-06-16 16:15:06.955,82100.0,3.0,407574.0,,,,,,,,,,,,,,,,,,
122,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2023-10-17 12:08:20.000,2023-10-17 12:08:19,1122.0,20.0,192.0,48.0,381.0,218.0,332.0,1251.0,,,48.0,90.0,28,True,,pytest-xdist,conda-forge/pytest-xdist,['pytest'],,,https://pypi.org/project/pytest-xdist,,,13442240.0,13504018.0,https://anaconda.org/conda-forge/pytest-xdist,2023-06-16 13:21:13.802,5374758.0,3.0,,,,,,,-8.0,,,,,,,,,,,,
123,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2023-09-28 07:12:05.000,2023-05-29 13:41:01,712.0,,66.0,15.0,79.0,24.0,51.0,1241.0,2022-10-31 08:28:00.894,1.4.0,22.0,28.0,28,True,,yappi,conda-forge/yappi,,1392.0,1042.0,https://pypi.org/project/yappi,2022-10-31 08:28:00.894,350.0,1619366.0,1621515.0,https://anaconda.org/conda-forge/yappi,2023-06-16 13:20:48.597,163354.0,3.0,,,,,,,,,,,,,,,,,,,
124,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2023-10-18 12:51:45.000,2022-07-14 18:31:38,706.0,,65.0,18.0,321.0,98.0,126.0,1182.0,2021-07-09 22:22:20.000,0.10.3,26.0,41.0,28,False,,pdbpp,conda-forge/pdbpp,,5872.0,5158.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000,714.0,292267.0,293686.0,https://anaconda.org/conda-forge/pdbpp,2023-06-16 13:25:41.484,105069.0,3.0,,,,,,,,,,,,,,,,,,,
125,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2023-10-14 11:26:06.000,2023-10-11 03:48:44,905.0,31.0,56.0,26.0,123.0,35.0,72.0,1127.0,2023-10-11 03:48:57.000,1.25.0,52.0,24.0,28,True,,wily,,,206.0,197.0,https://pypi.org/project/wily,2023-10-11 03:48:57.000,9.0,15113.0,15113.0,,,,3.0,,,,,,,,,,,,,,,,,,,
