,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
83,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2022-02-28 21:32:30.000,2022-02-04 12:06:54,382.0,6.0,181.0,20.0,227.0,182.0,472.0,2020-12-13 15:24:58.000,3.1.1,44.0,43.0,103.0,31,True,pytest-html,conda-forge/pytest-html,['pytest'],18252.0,17589.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000,663.0,1823562.0,1827224.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698,212432.0,2.0,,,,,,,,,,,,,,,,,,,
84,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2022-01-20 23:47:25.346,2022-01-14 18:37:05,302.0,2.0,916.0,237.0,110.0,96.0,14941.0,2022-01-14 18:39:42.000,1.1.0,56.0,26.0,18.0,30,True,pysnooper,conda-forge/pysnooper,,645.0,597.0,https://pypi.org/project/pysnooper,2022-01-14 18:39:42.000,48.0,139725.0,141017.0,https://anaconda.org/conda-forge/pysnooper,2022-01-20 23:47:25.346,43959.0,1.0,,,,,,,,,,,,,,,,,,,
85,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2022-01-27 10:00:30.000,2022-01-17 15:26:15,435.0,4.0,283.0,103.0,241.0,167.0,8185.0,2021-11-13 01:56:30.544,0.3.11,34.0,29.0,71.0,30,True,py-spy,conda-forge/py-spy,,35.0,,https://pypi.org/project/py-spy,2021-11-13 01:54:19.000,35.0,708978.0,719218.0,https://anaconda.org/conda-forge/py-spy,2021-12-18 07:06:29.610,285678.0,2.0,,7892.0,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2021-11-13 01:56:30.544,144.0,395763.0,,
86,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2022-02-16 16:04:40.000,2022-02-16 10:07:43,894.0,2.0,331.0,40.0,409.0,355.0,2773.0,2018-05-05 15:05:40.000,2.11.1,36.0,118.0,157.0,30,True,factory_boy,conda-forge/factory_boy,,2143.0,,https://pypi.org/project/factory_boy,2018-05-05 15:05:40.000,2143.0,2104149.0,2105548.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,92354.0,2.0,,,,,,,,,,,,,,,,,,,
87,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2022-03-09 10:32:23.000,2022-02-16 21:22:02,1133.0,31.0,270.0,48.0,286.0,160.0,2204.0,2022-02-16 22:16:52.000,1.2.0,35.0,56.0,89.0,30,True,detect-secrets,,,23.0,,https://pypi.org/project/detect-secrets,2022-02-16 21:40:39.000,23.0,332824.0,332824.0,,,,3.0,,,,,,,,,,,,,,,,,,,
88,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2022-02-24 01:17:18.000,2022-02-24 01:03:24,1388.0,10.0,239.0,94.0,355.0,412.0,1371.0,2022-02-23 14:00:36.000,0.13.5,653.0,36.0,93.0,30,True,pybuilder,conda-forge/pybuilder,,60.0,,https://pypi.org/project/pybuilder,2022-02-24 01:17:18.000,60.0,19074.0,19327.0,https://anaconda.org/conda-forge/pybuilder,2022-02-23 09:28:34.925,9369.0,3.0,,,,,,,,,,,,,,,,,,,
89,safety,pyupio/safety,security,Safety checks your installed dependencies for known security vulnerabilities.,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2022-01-11 22:54:29.000,2021-04-28 19:57:23,372.0,,104.0,29.0,238.0,79.0,1215.0,2021-01-15 19:34:46.000,1.10.3,38.0,35.0,46.0,30,True,safety,conda-forge/safety,,4031.0,3709.0,https://pypi.org/project/safety,2021-01-15 19:34:46.000,322.0,888799.0,894983.0,https://anaconda.org/conda-forge/safety,2021-01-15 20:54:00.958,27490.0,3.0,,129043.0,,,,,,,,,,,,,,,,,
90,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2022-03-10 14:22:26.000,2022-03-09 15:44:57,764.0,65.0,166.0,52.0,252.0,154.0,967.0,2021-10-25 16:25:47.000,5.0.0,91.0,46.0,133.0,30,True,pytest-bdd,conda-forge/pytest-bdd,['pytest'],169.0,,https://pypi.org/project/pytest-bdd,2021-10-25 16:25:47.000,169.0,321926.0,323225.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114,44180.0,2.0,,,,,,,,,,,,,,,,,,,
91,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2022-03-10 06:32:57.000,2022-03-10 06:32:53,1257.0,65.0,172.0,27.0,611.0,671.0,882.0,2022-01-24 07:19:20.000,6.10,37.0,94.0,60.0,30,True,cx_freeze,conda-forge/cx_freeze,,153.0,,https://pypi.org/project/cx_freeze,2017-12-16 18:09:35.000,153.0,60176.0,63175.0,https://anaconda.org/conda-forge/cx_freeze,2022-01-24 11:51:51.383,113971.0,2.0,,,,,,,,,,,,,,,,,,,
92,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,BSD-3-Clause,2010-12-24 02:55:56.000,2022-03-09 16:21:17.000,2022-03-03 16:17:36,578.0,13.0,91.0,21.0,133.0,50.0,607.0,2021-12-12 20:12:38.000,2.0.3,23.0,38.0,19.0,30,True,pyhamcrest,conda-forge/pyhamcrest,,1812.0,,https://pypi.org/project/pyhamcrest,2021-12-12 20:12:38.000,1812.0,1143025.0,1148550.0,https://anaconda.org/conda-forge/pyhamcrest,2021-12-13 10:31:09.148,386791.0,2.0,,,,,,,,,,,,,,,,,,,
93,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2022-03-07 15:30:08.000,2022-03-07 15:30:07,446.0,2.0,185.0,6.0,193.0,144.0,466.0,2021-11-11 21:00:03.000,3.3.1,42.0,63.0,5.0,30,True,coveralls,conda-forge/coveralls,['pytest'],29991.0,20839.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,9152.0,577393.0,587534.0,https://anaconda.org/conda-forge/coveralls,2021-11-12 20:59:06.844,628758.0,2.0,,,,,,,,,,,,,,,,,,,
94,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2022-01-25 07:47:50.000,2022-01-25 07:47:50,194.0,5.0,51.0,18.0,97.0,84.0,201.0,2022-01-24 06:17:40.000,1.5.2,32.0,25.0,5.0,30,True,typed_ast,conda-forge/typed-ast,,5476.0,,https://pypi.org/project/typed_ast,2022-01-24 06:17:40.000,5476.0,13338436.0,13411756.0,https://anaconda.org/conda-forge/typed-ast,2022-01-24 18:00:39.470,3886004.0,1.0,,,,,,,,,,,,,,,,,,,
95,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2022-01-26 07:30:47.190,2021-12-17 14:51:42,666.0,6.0,170.0,53.0,81.0,80.0,4198.0,2021-11-14 19:24:48.000,4.1.1,36.0,38.0,16.0,29,True,pyinstrument,conda-forge/pyinstrument,,662.0,565.0,https://pypi.org/project/pyinstrument,2021-11-14 19:24:48.000,97.0,299979.0,301440.0,https://anaconda.org/conda-forge/pyinstrument,2022-01-26 07:30:47.190,96444.0,2.0,,,,,,,,,,,,,,,,,,,
96,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151,2022-03-05 23:28:32.000,2022-02-21 16:28:58,188.0,13.0,250.0,13.0,75.0,31.0,3527.0,2021-12-30 14:39:07.000,3.4.0,9.0,29.0,30.0,29,True,line_profiler,conda-forge/line_profiler,,353.0,,https://pypi.org/project/line_profiler,2017-12-20 02:30:37.000,353.0,167542.0,170832.0,https://anaconda.org/conda-forge/line_profiler,2022-02-05 10:08:24.119,230323.0,2.0,,,,,,,,,,,,,,,,,,,
97,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2022-02-23 14:46:53.000,2022-02-23 14:46:53,661.0,13.0,329.0,72.0,140.0,109.0,3341.0,2018-08-16 03:16:49.000,0.54.0,52.0,94.0,111.0,29,True,memory_profiler,conda-forge/memory_profiler,,268.0,,https://pypi.org/project/memory_profiler,2018-08-16 03:16:49.000,268.0,416166.0,418441.0,https://anaconda.org/conda-forge/memory_profiler,2021-12-19 14:16:49.287,159271.0,2.0,,,,,,,,,,,,,,,,,,,
98,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2021-11-05 18:08:14.000,2021-06-11 17:11:55,4487.0,,1356.0,105.0,3151.0,2371.0,3307.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,835.0,29,True,coala-bears,,,115.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,105.0,12367.0,12368.0,,,,2.0,,149.0,,,,,,,,,,,,,,,,,
99,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2022-03-02 21:59:39.000,2022-03-02 21:59:39,3275.0,27.0,593.0,94.0,524.0,141.0,1655.0,2016-11-25 22:13:29.000,4.0.515,36.0,366.0,232.0,29,True,diamond,,,109.0,77.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,32.0,42689.0,42689.0,,,,2.0,,,,,,,,,,,,,,,,,,,
100,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2021-12-30 19:43:11.000,2021-12-30 16:31:44,354.0,2.0,133.0,26.0,73.0,115.0,1522.0,2021-06-02 11:43:46.000,0.13.9,41.0,49.0,59.0,29,True,ipdb,conda-forge/ipdb,,39600.0,30875.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000,8725.0,2693765.0,2697237.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798,236147.0,2.0,,,,,,,,,,,,,,,,,,,
101,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2022-02-14 13:44:27.000,2022-02-14 13:44:27,588.0,5.0,436.0,70.0,218.0,122.0,1399.0,,,9.0,82.0,62.0,29,True,pyelftools,conda-forge/pyelftools,,3635.0,3116.0,https://pypi.org/project/pyelftools,2022-02-03 14:49:18.000,519.0,1024101.0,1025250.0,https://anaconda.org/conda-forge/pyelftools,2022-02-11 20:17:14.733,82786.0,2.0,,,,,,,,,,,,,,,,,,,
102,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2022-03-05 19:11:54.000,2022-03-05 19:11:54,676.0,17.0,88.0,17.0,86.0,91.0,862.0,2022-01-10 09:57:08.000,8.3.7,113.0,46.0,37.0,29,True,pylama,,,4033.0,3441.0,https://pypi.org/project/pylama,2022-01-10 09:57:08.000,592.0,104795.0,104795.0,,,,2.0,,,,,,,,,,,,,,,,,,,
103,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2021-11-09 08:26:36.253,2021-11-08 16:54:56,224.0,,76.0,10.0,43.0,71.0,738.0,2021-11-08 16:58:17.000,6.6.0,63.0,30.0,,29,True,colorlog,conda-forge/colorlog,,16515.0,14148.0,https://pypi.org/project/colorlog,2021-11-08 16:56:43.000,2367.0,6338484.0,6347501.0,https://anaconda.org/conda-forge/colorlog,2021-11-09 08:26:36.253,640269.0,3.0,,,,,,,,,,,,,,,,,,,
104,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2022-01-20 23:42:44.000,2022-01-20 23:33:27,1058.0,10.0,74.0,23.0,72.0,169.0,731.0,2022-01-20 23:42:44.000,3.4.1,143.0,37.0,2.0,29,True,green,conda-forge/green,,862.0,654.0,https://pypi.org/project/green,2022-01-20 23:42:44.000,208.0,16191.0,17891.0,https://anaconda.org/conda-forge/green,2020-11-12 18:09:27.157,91813.0,3.0,,,,,,,,,,,,,,,,,,,
105,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2022-02-28 15:35:07.000,2022-02-28 15:35:07,195.0,7.0,56.0,8.0,109.0,74.0,699.0,2022-01-12 04:23:34.000,22.1.11,39.0,49.0,42.0,29,True,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],8028.0,7151.0,https://pypi.org/project/flake8-bugbear,2022-01-12 04:23:34.000,877.0,1269814.0,1287637.0,https://anaconda.org/conda-forge/flake8-bugbear,2022-01-12 18:37:51.792,552519.0,2.0,,,,,,,,,,,,,,,,,,,
106,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-02-05 18:42:01.000,2021-10-27 00:10:12,262.0,,85.0,24.0,104.0,75.0,646.0,2019-12-10 01:50:33.000,0.8.1,14.0,31.0,34.0,29,True,astor,conda-forge/astor,,2109.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,2109.0,5318277.0,5343312.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1477075.0,2.0,,,,,,,,,,,,,,,,,,,
107,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2022-01-24 18:42:20.668,2022-01-24 01:11:19,143.0,1.0,43.0,16.0,52.0,36.0,463.0,2022-01-24 01:14:49.000,0.7.0,13.0,21.0,7.0,29,True,mccabe,conda-forge/mccabe,,267004.0,251164.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,15840.0,20758912.0,20817508.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,4043137.0,2.0,,,,,,,,,,,,,,,,,,,
108,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2022-02-16 23:03:32.000,2022-02-11 12:12:34,213.0,35.0,79.0,11.0,87.0,112.0,405.0,2022-02-11 12:16:26.000,1.17.0,38.0,38.0,22.0,29,True,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],1300.0,,https://pypi.org/project/sphinx-autodoc-typehints,2022-02-11 12:16:26.000,1300.0,498624.0,503923.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2021-04-15 04:06:00.666,275573.0,2.0,,,,,,,,,,,,,,,,,,,
109,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2022-03-10 05:50:54.000,2022-02-25 21:59:05,506.0,33.0,214.0,62.0,357.0,358.0,4749.0,2022-01-04 09:17:35.000,1.0.0,49.0,75.0,107.0,28,True,pipx,conda-forge/pipx,,6.0,,https://pypi.org/project/pipx,2022-01-04 09:17:35.000,6.0,167119.0,167191.0,https://anaconda.org/conda-forge/pipx,2022-01-04 11:29:53.789,216.0,3.0,,,,,,,,,,,,,,,,,,,
110,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2022-03-03 20:20:59.000,2022-02-26 16:22:31,553.0,52.0,133.0,38.0,34.0,91.0,3174.0,2022-02-11 05:28:33.000,2.3.1,24.0,4.0,19.0,28,True,alive-progress,conda-forge/alive-progress,,734.0,668.0,https://pypi.org/project/alive-progress,2022-02-11 05:28:33.000,66.0,36294.0,36796.0,https://anaconda.org/conda-forge/alive-progress,2021-01-08 03:33:35.990,12555.0,3.0,,,,,,,,,,,,,,,,,,,
111,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2022-03-10 11:46:00.000,2022-03-10 11:46:00,1779.0,173.0,153.0,35.0,788.0,553.0,2834.0,2022-02-11 18:19:35.000,2022.02.11,90.0,73.0,243.0,28,True,,conda-forge/mamba,,,,,,,,60085.0,https://anaconda.org/conda-forge/mamba,2022-03-01 00:39:06.670,2163085.0,3.0,,,,,,,,,,,,,,,,,,,
112,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2022-02-21 20:00:19.000,2022-01-31 23:39:06,832.0,32.0,96.0,31.0,343.0,256.0,1450.0,2022-01-01 00:43:49.000,2.31.0,124.0,22.0,10.0,28,True,pyupgrade,conda-forge/pyupgrade,,34.0,,https://pypi.org/project/pyupgrade,2022-01-01 00:43:49.000,34.0,224808.0,233235.0,https://anaconda.org/conda-forge/pyupgrade,2022-01-01 03:14:54.401,320249.0,2.0,,,,,,,,,,,,,,,,,,,
113,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2022-03-10 03:04:47.000,2022-03-10 03:04:47,1269.0,41.0,217.0,38.0,280.0,266.0,1348.0,2022-02-28 01:46:11.000,0.3.6,37.0,90.0,119.0,28,True,briefcase,,,17.0,,https://pypi.org/project/briefcase,2022-02-28 01:46:11.000,17.0,4495.0,4495.0,,,,2.0,,,,,,,,,,,,,,,,,,,
114,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2022-03-02 16:30:37.000,2022-02-23 20:48:46,525.0,4.0,97.0,32.0,74.0,139.0,1307.0,2021-08-08 13:25:20.000,5.1.0,54.0,50.0,20.0,28,True,radon,conda-forge/radon,,2950.0,2350.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854,600.0,347134.0,347847.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,37796.0,2.0,,,,,,,,,,,,,,,,,,,
115,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2022-02-27 11:58:27.000,2020-10-24 18:04:51,344.0,,59.0,18.0,132.0,69.0,839.0,2020-07-06 18:40:33.000,0.9.4,26.0,36.0,35.0,28,False,pytest-sugar,conda-forge/pytest-sugar,['pytest'],11902.0,9323.0,https://pypi.org/project/pytest-sugar,2020-07-06 18:40:33.000,2579.0,661945.0,664223.0,https://anaconda.org/conda-forge/pytest-sugar,2020-09-18 13:41:24.029,125309.0,3.0,,,,,,,,,,,,,,,,,,,
116,typeguard,agronholm/typeguard,debugging,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2022-03-02 21:57:53.000,2021-12-10 21:05:38,266.0,,69.0,19.0,49.0,152.0,803.0,2021-12-10 21:09:37.000,2.13.3,45.0,19.0,38.0,28,True,typeguard,conda-forge/typeguard,,299.0,,https://pypi.org/project/typeguard,2021-12-10 21:09:37.000,299.0,3694335.0,3696369.0,https://anaconda.org/conda-forge/typeguard,2021-10-11 07:35:51.312,77326.0,2.0,,,,,,,,,,,,,,,,,,,
117,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/theacodes/nox,https://github.com/theacodes/nox,Apache-2.0,2016-02-24 04:02:58.000,2022-03-02 11:08:29.000,2022-03-02 11:08:28,450.0,42.0,106.0,16.0,314.0,243.0,733.0,2022-01-07 23:34:01.000,2022.1.7,22.0,69.0,30.0,28,True,nox,conda-forge/nox,['pytest'],146.0,,https://pypi.org/project/nox,2022-01-07 23:34:01.000,146.0,995376.0,996721.0,https://anaconda.org/conda-forge/nox,2022-01-13 17:20:23.329,55151.0,3.0,,,,,,,,,,,,,,,,,,,
118,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2022-03-07 17:35:12.154,2022-03-07 07:01:21,412.0,42.0,96.0,14.0,95.0,58.0,703.0,2022-03-07 07:16:21.000,3.2.0,23.0,46.0,23.0,28,False,prettytable,conda-forge/prettytable,,554.0,,https://pypi.org/project/prettytable,2022-03-07 07:16:21.000,554.0,4946048.0,4953933.0,https://anaconda.org/conda-forge/prettytable,2022-03-07 17:35:12.154,544110.0,3.0,,,,,,,,,,,,,,,,,,,
119,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2022-03-10 04:36:39.000,2022-03-09 18:10:15,1958.0,64.0,142.0,18.0,666.0,323.0,642.0,2022-02-06 14:17:08.000,0.5.1,18.0,63.0,137.0,28,True,asv,conda-forge/asv,,63.0,,https://pypi.org/project/asv,2022-02-06 14:16:23.000,63.0,22539.0,31771.0,https://anaconda.org/conda-forge/asv,2022-02-06 14:59:12.745,572438.0,3.0,,,,,,,,,,,,,,,,,,,
120,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2022-03-05 20:48:50.099,2022-03-01 19:22:33,509.0,45.0,66.0,6.0,133.0,195.0,638.0,2022-03-01 18:18:27.000,0.18.1,43.0,29.0,38.0,28,True,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],179.0,,https://pypi.org/project/mkdocstrings,2022-03-01 18:18:27.000,179.0,173417.0,174178.0,https://anaconda.org/conda-forge/mkdocstrings,2022-03-05 20:48:50.099,12952.0,2.0,,,,,,,,,,,,,,,,,,,
121,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,7.0,207.0,24.0,95.0,82.0,580.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,54.0,28,True,sphinx-bootstrap-theme,,['sphinx'],600.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,600.0,326717.0,326717.0,,,,2.0,,,,,,,,,,,,,,,,,,,
122,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2022-02-23 19:53:43.000,2022-02-23 19:53:35,375.0,35.0,64.0,21.0,254.0,97.0,433.0,2022-01-23 22:29:40.000,3.2.0,38.0,32.0,6.0,28,True,mypy-protobuf,conda-forge/mypy-protobuf,,50.0,,https://pypi.org/project/mypy-protobuf,2022-01-23 22:29:40.000,50.0,795889.0,797489.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-01-24 01:32:53.849,25606.0,2.0,,,,,,,,,,,,,,,,,,nipunn1313/mypy-protobuf,
123,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2021-10-26 05:16:28.000,2021-10-04 22:40:52,222.0,,100.0,22.0,54.0,38.0,402.0,2021-10-04 22:43:34.000,1.4.4,28.0,36.0,15.0,28,True,ddt,conda-forge/ddt,,5362.0,4049.0,https://pypi.org/project/ddt,2021-10-04 22:43:34.000,1313.0,257091.0,258210.0,https://anaconda.org/conda-forge/ddt,2020-05-15 03:17:11.932,67151.0,3.0,,,,,,,,,,,,,,,,,,,
