,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_dependent_project_count,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
125,typeguard,agronholm/typeguard,debugging,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2022-11-28 20:02:05.000,2022-10-11 07:52:01,326.0,5.0,76.0,17.0,63.0,166.0,1062.0,2021-12-10 21:09:37.000,2.13.3,45.0,21.0,28,True,43.0,typeguard,conda-forge/typeguard,,386.0,,https://pypi.org/project/typeguard,2021-12-10 21:09:37.000,6671019.0,6674618.0,https://anaconda.org/conda-forge/typeguard,2022-07-27 14:30:31.626,169168.0,2.0,386.0,,,,,,,,,,,,,,,,,,,,
126,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2022-11-08 13:36:03.000,2022-08-08 11:25:05,700.0,,95.0,18.0,92.0,94.0,953.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,28,True,42.0,pylama,,,5003.0,4403.0,https://pypi.org/project/pylama,2022-03-11 14:17:31.000,148489.0,148489.0,,,,2.0,600.0,,,,,,,,,,,,,,,,,,,,
127,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2022-11-28 01:24:08.000,2022-11-23 21:55:23,488.0,32.0,114.0,19.0,123.0,74.0,901.0,2022-10-28 21:23:04.748,3.5.0,27.0,52.0,28,False,32.0,prettytable,conda-forge/prettytable,,654.0,,https://pypi.org/project/prettytable,2022-05-05 15:21:28.000,7063175.0,7074946.0,https://anaconda.org/conda-forge/prettytable,2022-11-27 10:50:54.425,918183.0,3.0,654.0,,,,,,,,,,,,,,,,,,,,
128,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2022-10-30 14:19:59.665,2022-09-20 23:55:51,1073.0,6.0,79.0,23.0,74.0,172.0,753.0,2022-09-21 00:00:55.818,3.4.3,145.0,38.0,28,True,4.0,green,conda-forge/green,,958.0,749.0,https://pypi.org/project/green,2022-05-23 22:25:25.000,15294.0,17059.0,https://anaconda.org/conda-forge/green,2022-10-30 14:19:59.665,111250.0,3.0,209.0,,,,,,,,,,,,,,,,,,,,
129,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-09-02 18:15:40.000,2022-06-25 09:17:57,263.0,,89.0,25.0,108.0,75.0,690.0,2019-12-10 01:50:33.000,0.8.1,14.0,32.0,28,True,34.0,astor,conda-forge/astor,,2109.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,5950064.0,5976547.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1800892.0,2.0,2109.0,,,,,,,,,,,,,,,,,,,,
130,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2022-12-01 08:08:39.000,2022-11-29 17:39:56,463.0,38.0,66.0,21.0,355.0,105.0,517.0,2022-10-20 06:20:02.477,3.4.0,40.0,35.0,28,True,6.0,mypy-protobuf,conda-forge/mypy-protobuf,,60.0,,https://pypi.org/project/mypy-protobuf,2022-01-23 22:29:40.000,1296336.0,1299436.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-08-24 19:50:22.562,77504.0,2.0,60.0,,,,,,,,,,,,,,,,,,,nipunn1313/mypy-protobuf,
131,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2022-11-11 06:00:05.780,2021-06-11 10:22:09,273.0,,40.0,8.0,35.0,50.0,492.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,28,False,29.0,coloredlogs,anaconda/coloredlogs,,15625.0,13795.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,5081198.0,5081304.0,https://anaconda.org/anaconda/coloredlogs,2022-11-11 06:00:05.780,6690.0,3.0,1830.0,,,,,,,,,,,,,,,,,,,,
132,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2022-08-22 19:55:12.624,2022-08-19 19:21:52,253.0,,95.0,14.0,118.0,76.0,407.0,2022-08-19 19:25:26.278,0.13.2,26.0,34.0,28,False,17.0,pep8-naming,conda-forge/pep8-naming,,21754.0,20002.0,https://pypi.org/project/pep8-naming,2022-06-02 15:46:24.000,1430574.0,1433708.0,https://anaconda.org/conda-forge/pep8-naming,2022-08-22 19:55:12.624,257055.0,2.0,1752.0,,,,,,,,,,,,,,,,,,,,
133,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2022-11-24 09:03:22.000,2022-11-24 09:03:21,273.0,51.0,22.0,3.0,52.0,39.0,94.0,2022-11-01 11:29:02.054,2.0.1,25.0,17.0,28,True,4.0,flake8-builtins,conda-forge/flake8-builtins,['flake8'],5290.0,4890.0,https://pypi.org/project/flake8-builtins,2020-05-14 10:45:01.000,625247.0,627635.0,https://anaconda.org/conda-forge/flake8-builtins,2022-11-01 16:45:27.308,174361.0,2.0,400.0,,,,,,,,,,,,,,,,,,,,
134,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2022-11-16 08:09:24.242,2018-06-28 13:35:12,500.0,,362.0,5.0,1.0,,3644.0,2022-11-15 17:59:01.069,0.61.0,59.0,62.0,27,False,,memory_profiler,conda-forge/memory_profiler,,172.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,644242.0,647303.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,241834.0,3.0,172.0,,,,,,,,,,,,,,,,,,,,
135,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2022-10-27 13:00:38.000,2020-11-16 01:36:32,316.0,,608.0,157.0,34.0,119.0,1865.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,27,False,171.0,uiautomator,,,294.0,227.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,41040.0,41040.0,,,,3.0,67.0,,,,,,,,,,,,,,,,,,,,
136,beartype,beartype/beartype,linters,Unbearably fast near-real-time runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2022-12-01 09:11:38.000,2022-12-01 08:45:34,782.0,72.0,27.0,10.0,36.0,117.0,1389.0,2022-09-18 06:22:36.000,0.11.0,22.0,14.0,27,True,29.0,beartype,conda-forge/beartype,,50.0,,https://pypi.org/project/beartype,2022-03-15 06:06:23.000,108091.0,109096.0,https://anaconda.org/conda-forge/beartype,2022-09-18 08:36:02.454,30162.0,3.0,50.0,,,,,,,,,,,,,,,,,,,,
137,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Pytest support for asyncio.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2022-11-30 18:04:44.000,2022-11-21 06:20:10,344.0,32.0,115.0,34.0,229.0,201.0,1046.0,2022-11-11 16:00:00.664,0.20.2,34.0,40.0,27,True,30.0,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],,,https://pypi.org/project/pytest-asyncio,2022-10-21 13:22:48.000,4679333.0,4699517.0,https://anaconda.org/conda-forge/pytest-asyncio,2022-11-11 19:51:11.691,1352111.0,3.0,,,46.0,,,,,,,,,,,,,,,,,,
138,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2022-10-27 17:55:03.000,2022-07-14 18:31:38,706.0,,53.0,18.0,313.0,124.0,1016.0,2021-07-09 22:22:20.000,0.10.3,26.0,41.0,27,True,73.0,pdbpp,conda-forge/pdbpp,,3868.0,3276.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000,263543.0,264877.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,85417.0,3.0,592.0,,,,,,,,,,,,,,,,,,,,
139,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-10-29 17:26:06.000,2022-10-29 17:26:06,574.0,3.0,133.0,8.0,114.0,201.0,903.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,27,True,98.0,pdoc3,anaconda/pdoc3,,2117.0,2000.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,442818.0,442846.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,1049.0,2.0,117.0,,,,,,,,,,,,,,,,,,,,
140,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2022-11-29 03:54:50.000,2022-11-14 16:03:39,612.0,6.0,98.0,22.0,148.0,58.0,678.0,2022-08-07 15:50:19.406,2.0.4,24.0,40.0,27,False,19.0,pyhamcrest,conda-forge/pyhamcrest,,1821.0,,https://pypi.org/project/pyhamcrest,2021-12-12 20:12:38.000,1589447.0,1595083.0,https://anaconda.org/conda-forge/pyhamcrest,2022-09-21 07:33:07.620,445269.0,3.0,1821.0,,,,,,,,,,,,,,,,,,,,
141,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2022-11-24 11:02:20.000,2022-11-24 11:01:11,560.0,12.0,36.0,7.0,69.0,76.0,268.0,,,42.0,22.0,27,True,19.0,check-manifest,conda-forge/check-manifest,,10680.0,8108.0,https://pypi.org/project/check-manifest,2022-03-13 10:09:29.000,229925.0,231377.0,https://anaconda.org/conda-forge/check-manifest,2022-03-13 13:01:22.255,69728.0,3.0,2572.0,,,,,,,,,,,,,,,,,,,,
142,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2022-11-27 19:10:35.000,2022-11-25 18:35:41,256.0,15.0,33.0,7.0,91.0,49.0,216.0,2022-11-25 21:45:36.134,0.10.2,22.0,16.0,27,True,10.0,pytest-mypy,conda-forge/pytest-mypy,['pytest'],2395.0,1981.0,https://pypi.org/project/pytest-mypy,2022-02-07 17:12:40.000,364683.0,365887.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057,40946.0,3.0,414.0,,,,,,,,,,,,,,,,,,,realpython/pytest-mypy,
143,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2021-12-05 16:31:05.000,2019-12-22 18:11:19,86.0,,45.0,8.0,33.0,21.0,188.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,27,False,18.0,astunparse,conda-forge/astunparse,,59129.0,58846.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,6885452.0,6902694.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,1138005.0,3.0,283.0,,,,,,,,,,,,,,,,,,,,
144,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2022-11-29 19:06:08.600,2021-10-19 07:06:59,104.0,,33.0,4.0,65.0,41.0,155.0,2021-10-19 07:07:05.000,3.3.1,40.0,30.0,27,False,6.0,flake8-quotes,conda-forge/flake8-quotes,['flake8'],13624.0,12800.0,https://pypi.org/project/flake8-quotes,2021-12-15 15:00:09.741,561670.0,569854.0,https://anaconda.org/conda-forge/flake8-quotes,2022-11-29 19:06:08.600,613873.0,3.0,824.0,,,,,,,,,,,,,,,,,,,,
145,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2022-02-24 14:18:07.000,2022-02-24 14:18:07,93.0,,25.0,12.0,41.0,28.0,124.0,2021-11-13 21:39:31.000,0.5.3,20.0,10.0,27,True,1.0,gast,conda-forge/gast,,102610.0,100747.0,https://pypi.org/project/gast,2021-11-13 21:39:31.000,13682620.0,13716777.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,1878673.0,3.0,1863.0,,,,,,,,,,,,,,,,,,,,
146,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2022-11-26 16:27:35.000,2022-11-14 09:24:55,254.0,8.0,134.0,50.0,39.0,69.0,6418.0,2022-07-21 09:20:01.329,2.1.3,17.0,20.0,26,True,32.0,icecream,conda-forge/icecream,,88.0,,https://pypi.org/project/icecream,2022-02-15 23:33:58.000,207448.0,207924.0,https://anaconda.org/conda-forge/icecream,2022-07-21 16:51:26.595,9538.0,3.0,88.0,,,,,,,,,,,,,,,,,,,,
147,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2022-11-25 01:01:16.000,2022-11-05 11:37:40,707.0,5.0,310.0,81.0,356.0,201.0,2130.0,2022-06-19 22:34:24.000,6.8.0,9.0,119.0,26,True,125.0,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],8.0,,https://pypi.org/project/pytest-testinfra,2022-06-19 22:34:24.000,189613.0,189955.0,https://anaconda.org/conda-forge/pytest-testinfra,2022-06-23 05:36:17.201,7879.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,
148,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2022-09-03 06:11:45.000,2022-09-03 06:11:45,527.0,1.0,97.0,32.0,75.0,141.0,1390.0,2021-08-08 13:25:20.000,5.1.0,54.0,52.0,26,True,19.0,radon,conda-forge/radon,,3483.0,2883.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854,352232.0,353051.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,50801.0,2.0,600.0,,,,,,,,,,,,,,,,,,,,
149,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2022-11-24 20:29:04.000,2022-11-24 20:28:21,202.0,8.0,35.0,8.0,34.0,21.0,1188.0,2022-11-24 20:30:35.533,0.2.10,19.0,7.0,26,True,7.0,stackprinter,conda-forge/stackprinter,,173.0,147.0,https://pypi.org/project/stackprinter,2022-04-02 09:37:50.000,677968.0,678067.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,4194.0,3.0,26.0,,,,,,,,,,,,,,,,,,,,
150,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2022-11-20 22:06:40.000,2022-04-12 10:40:59,2005.0,,157.0,19.0,721.0,364.0,741.0,2022-02-06 14:17:08.000,0.5.1,18.0,68.0,26,True,154.0,asv,conda-forge/asv,,67.0,,https://pypi.org/project/asv,2022-02-06 14:16:23.000,22953.0,32285.0,https://anaconda.org/conda-forge/asv,2022-11-04 11:34:14.554,662585.0,3.0,67.0,,,,,,,,,,,,,,,,,,,,
151,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-11-03 15:48:18.639,2019-06-15 20:36:43,183.0,,53.0,11.0,49.0,42.0,665.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,26,False,48.0,pytest-watch,conda-forge/pytest-watch,['pytest'],5602.0,4985.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,305734.0,307025.0,https://anaconda.org/conda-forge/pytest-watch,2022-11-03 15:48:18.639,76224.0,3.0,617.0,,,,,,,,,,,,,,,,,,,,
152,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,207.0,24.0,95.0,83.0,584.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,True,54.0,sphinx-bootstrap-theme,,['sphinx'],600.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,204151.0,204151.0,,,,2.0,600.0,,,,,,,,,,,,,,,,,,,,
153,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2022-11-16 21:46:20.000,2022-11-16 21:45:57,1074.0,53.0,63.0,19.0,27.0,128.0,508.0,2022-11-05 16:32:25.000,0.13.0.0,25.0,16.0,26,True,4.0,py2exe,,,1758.0,1582.0,https://pypi.org/project/py2exe,2022-07-03 22:09:17.000,15527.0,15774.0,,,,3.0,176.0,,11141.0,,,,,,,,,,,,,,,,,,
154,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2022-11-29 20:28:21.000,2022-11-29 20:28:20,511.0,23.0,27.0,4.0,452.0,47.0,463.0,2022-05-11 17:35:06.000,3.12.0,30.0,17.0,26,True,7.0,pytest-randomly,conda-forge/pytest-randomly,,195.0,,https://pypi.org/project/pytest-randomly,2022-05-11 17:35:06.000,648604.0,654785.0,https://anaconda.org/conda-forge/pytest-randomly,2022-05-12 01:12:32.731,86534.0,3.0,195.0,,,,,,,,,,,,,,,,,,,,
155,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2022-09-26 10:06:08.000,2021-10-18 03:34:23,504.0,,37.0,6.0,58.0,95.0,459.0,2021-10-18 03:40:35.000,1.8.1,48.0,22.0,26,False,54.0,darglint,conda-forge/darglint,,10333.0,10280.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,365943.0,367190.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449,48657.0,3.0,53.0,,,,,,,,,,,,,,,,,,,,
156,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2022-11-29 20:51:55.000,2022-11-29 20:51:05,478.0,25.0,17.0,6.0,416.0,42.0,397.0,2022-10-29 23:12:51.523,3.10.1,34.0,14.0,26,True,8.0,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],567.0,,https://pypi.org/project/flake8-comprehensions,2022-05-19 09:53:53.000,873688.0,882955.0,https://anaconda.org/conda-forge/flake8-comprehensions,2022-11-01 17:51:32.037,676557.0,3.0,567.0,,,,,,,,,,,,,,,,,,,,
157,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2022-11-30 06:42:50.000,2022-11-27 12:06:18,282.0,8.0,69.0,9.0,96.0,88.0,270.0,2022-11-26 20:15:35.517,0.18.2,35.0,44.0,26,True,16.0,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1170.0,,https://pypi.org/project/flake8-import-order,2019-03-04 08:39:11.000,344747.0,347782.0,https://anaconda.org/conda-forge/flake8-import-order,2022-11-28 21:20:05.953,221600.0,3.0,1170.0,2.0,,,,,,,,,,,,,,,,,,,
158,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2022-11-28 17:14:32.000,2022-10-04 10:09:22,824.0,7.0,25.0,13.0,23.0,299.0,218.0,2022-09-25 10:15:14.532,0.28.4,45.0,31.0,26,True,151.0,py2app,,,829.0,,https://pypi.org/project/py2app,2022-05-24 16:02:29.000,11102.0,11102.0,,,,3.0,829.0,,,,,,,,,,,,,,,,,,,,
159,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-03-06 14:22:47.000,2022-03-06 14:20:17,408.0,,350.0,155.0,70.0,227.0,8854.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,25,True,66.0,bpytop,conda-forge/bpytop,,1.0,,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,8175.0,8575.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,8807.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
160,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,114.0,24.0,221.0,161.0,1746.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,108.0,dephell,,,413.0,401.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000,3279.0,3283.0,,,,3.0,12.0,,190.0,,,,,,,,,,,,,,,,,,
161,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-11-04 03:21:51.000,2022-11-04 03:21:51,205.0,4.0,85.0,26.0,113.0,74.0,1529.0,2022-11-02 23:26:19.000,1.0.3,60.0,39.0,25,True,41.0,shiv,,,12.0,,https://pypi.org/project/shiv,2022-01-24 19:17:52.000,19177.0,19185.0,,,,3.0,12.0,,349.0,,,,,,,,,,,,,,,,,,
162,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2022-08-31 16:58:07.000,2022-07-24 14:45:54,478.0,,77.0,10.0,58.0,51.0,988.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,25,True,53.0,pympler,conda-forge/pympler,,306.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,1307466.0,1310984.0,https://anaconda.org/conda-forge/pympler,2022-07-24 00:00:16.620,242797.0,3.0,306.0,,,,,,,,,,,,,,,,,,,,
163,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2022-10-16 22:01:52.000,2022-07-29 16:12:10,178.0,,31.0,5.0,91.0,27.0,421.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,25,True,23.0,interrogate,,,2800.0,2711.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,132579.0,132579.0,,,,3.0,89.0,,,,,,,,,,,,,,,,,,,,
164,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2022-11-11 19:53:12.000,2022-11-11 19:53:12,468.0,10.0,35.0,11.0,53.0,55.0,141.0,2022-11-07 21:57:22.231,0.9.28,28.0,23.0,25,True,5.0,asteval,conda-forge/asteval,,166.0,,https://pypi.org/project/asteval,2022-05-24 15:52:50.000,199745.0,202823.0,https://anaconda.org/conda-forge/asteval,2022-05-25 11:16:11.911,227844.0,3.0,166.0,,,,,,,,,,,,,,,,,,,,
165,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2022-08-12 11:51:31.000,2022-08-12 11:51:31,100.0,,195.0,73.0,54.0,45.0,4271.0,2021-01-29 16:48:55.000,0.3.3,16.0,16.0,24,True,29.0,better-exceptions,,,58.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,69355.0,69355.0,,,,3.0,58.0,,,,,,,,,,,,,,,,,,,,
166,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2022-11-24 17:33:37.000,2022-09-02 03:26:22,317.0,,148.0,53.0,118.0,119.0,4045.0,2022-02-18 23:46:48.000,22.2.0,22.0,42.0,24,True,39.0,monkeytype,conda-forge/monkeytype,,25.0,,https://pypi.org/project/monkeytype,2022-02-18 23:46:48.000,42721.0,43497.0,https://anaconda.org/conda-forge/monkeytype,2022-02-19 14:25:33.147,45790.0,2.0,25.0,,,,,,,,,,,,,,,,,,,,
