,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,labels,conda_id,pypi_id,open_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,updated_github_id,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
44,pytest-mock,https://github.com/pytest-dev/pytest-mock,,Thin-wrapper around the mock package for easier use with pytest.,testing,31,True,pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2021-03-19 17:48:28.000,2021-03-19 17:48:28.000,89.0,84.0,1037.0,2021-01-10 22:17:10.000,3.5.1,50.0,51.0,['pytest'],conda-forge/pytest-mock,pytest-mock,11.0,398.0,21668.0,15488.0,https://pypi.org/project/pytest-mock,2021-01-10 22:17:10.000,6180.0,3614105.0,3629026.0,https://anaconda.org/conda-forge/pytest-mock,2021-01-11 11:41:18.792,850527.0,2.0,,,,,,,,,,
45,tabulate,https://github.com/astanin/python-tabulate,,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",logging,31,True,astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2021-03-14 22:08:05.000,2021-03-04 09:33:31.000,61.0,55.0,776.0,2021-02-22 07:34:12.000,0.8.9,25.0,67.0,,conda-forge/tabulate,tabulate,27.0,502.0,49003.0,40901.0,https://pypi.org/project/tabulate,2021-02-22 07:34:12.000,8102.0,15752246.0,15768207.0,https://anaconda.org/conda-forge/tabulate,2021-02-22 13:39:52.132,941716.0,2.0,,,,,,,,,,
46,pytest-xdist,https://github.com/pytest-dev/pytest-xdist,,pytest plugin for distributed testing and loop-on-failures testing modes.,testing,31,True,pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2021-04-12 17:13:12.000,2021-04-07 13:13:14.000,146.0,227.0,691.0,2021-02-09 21:06:38.000,2.2.1,55.0,73.0,['pytest'],conda-forge/pytest-xdist,pytest-xdist,191.0,851.0,24052.0,16710.0,https://pypi.org/project/pytest-xdist,2021-02-09 21:06:38.000,7342.0,4451086.0,4472686.0,https://anaconda.org/conda-forge/pytest-xdist,2021-02-10 14:13:48.139,1231238.0,2.0,,,,,,,,,,
47,alabaster,https://github.com/bitprophet/alabaster,,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",documentation,31,False,bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2021-03-04 22:24:15.000,2020-01-10 23:50:18.000,151.0,51.0,597.0,2018-10-03 01:39:17.000,0.7.12,24.0,28.0,['sphinx'],conda-forge/alabaster,alabaster,75.0,350.0,58131.0,43233.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000,14898.0,3917667.0,3956014.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,2185813.0,2.0,,,,,,,,,,
48,coveralls-python,https://github.com/TheKevJames/coveralls-python,,Show coverage stats online via coveralls.io.,testing,31,True,coveralls-clients/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2021-04-09 21:42:59.000,2021-04-09 21:42:37.000,171.0,132.0,457.0,2021-03-02 00:35:13.000,3.0.1,38.0,55.0,['pytest'],,coveralls,5.0,387.0,34165.0,17157.0,https://pypi.org/project/coveralls,2021-03-02 00:35:13.000,17008.0,580635.0,580635.0,,,,2.0,,,TheKevJames/coveralls-python,,,,,,,
49,Glances,https://github.com/nicolargo/glances,,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",profiling,30,True,nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2021-04-11 08:39:37.000,2021-04-11 08:39:30.000,1180.0,1144.0,18196.0,2021-01-23 16:50:31.000,3.1.6,53.0,139.0,,conda-forge/glances,glances,200.0,3871.0,338.0,288.0,https://pypi.org/project/glances,2021-02-07 15:19:12.000,50.0,67291.0,69410.0,https://anaconda.org/conda-forge/glances,2021-02-07 19:32:17.197,128914.0,1.0,,426.0,,,,,,,,
50,numpydoc,https://github.com/numpy/numpydoc,,Numpy's Sphinx extensions.,documentation,30,True,numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000,2021-04-13 16:52:58.000,2021-04-13 16:52:57.000,5386.0,91.0,16766.0,2020-07-01 21:59:00.000,1.1.0,13.0,65.0,['sphinx'],conda-forge/numpydoc,numpydoc,51.0,,32203.0,24855.0,https://pypi.org/project/numpydoc,2020-07-01 21:59:00.000,7348.0,240756.0,255432.0,https://anaconda.org/conda-forge/numpydoc,2020-10-01 19:37:54.384,748498.0,2.0,,,,,,,,,,
51,yapf,https://github.com/google/yapf,,A formatter for Python files.,formatters,30,True,google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2021-03-12 21:42:56.000,2021-03-12 21:42:14.000,791.0,369.0,11634.0,2020-04-23 19:07:36.000,0.30.0,67.0,125.0,,conda-forge/yapf,yapf,308.0,,22019.0,18613.0,https://pypi.org/project/yapf,2020-04-23 19:07:36.000,3406.0,1371866.0,1382231.0,https://anaconda.org/conda-forge/yapf,2020-07-28 15:36:35.387,601170.0,3.0,,,,,,,,,,
52,pyautogui,https://github.com/asweigart/pyautogui,,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,testing,30,True,asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2021-04-10 16:25:34.000,2020-10-04 08:13:41.000,682.0,165.0,4969.0,2020-10-06 22:15:19.000,0.9.52,49.0,42.0,,conda-forge/pyautogui,pyautogui,300.0,361.0,7710.0,7102.0,https://pypi.org/project/pyautogui,2020-10-06 22:15:19.000,608.0,451310.0,454133.0,https://anaconda.org/conda-forge/pyautogui,2020-10-13 12:17:23.308,115746.0,2.0,,,,,,,,,,
53,factory_boy,https://github.com/FactoryBoy/factory_boy,,A test fixtures replacement for Python.,testing,30,True,FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2021-04-11 09:40:53.000,2021-03-18 08:49:27.000,315.0,337.0,2461.0,2018-05-05 15:05:40.000,2.11.1,36.0,113.0,,conda-forge/factory_boy,factory_boy,138.0,874.0,4256.0,,https://pypi.org/project/factory_boy,2018-05-05 15:05:40.000,4256.0,1756871.0,1757988.0,https://anaconda.org/conda-forge/factory_boy,2021-04-04 01:17:30.466,61458.0,2.0,,,,,,,,,,
54,pydocstyle,https://github.com/PyCQA/pydocstyle,,docstring style checker.,linters,30,True,PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2021-04-01 08:06:08.000,2021-03-18 23:40:45.000,146.0,188.0,763.0,2021-03-18 23:41:48.000,6.0.0,15.0,71.0,,conda-forge/pydocstyle,pydocstyle,72.0,698.0,19475.0,15555.0,https://pypi.org/project/pydocstyle,2021-03-18 23:40:11.000,3920.0,1763336.0,1769182.0,https://anaconda.org/conda-forge/pydocstyle,2021-03-19 18:06:04.453,333249.0,2.0,,51.0,,,,,,,,
55,pytest-html,https://github.com/pytest-dev/pytest-html,,Plugin for generating HTML reports for pytest results.,testing,30,True,pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2021-03-16 20:36:15.000,2021-01-23 03:26:17.000,156.0,178.0,408.0,2020-12-13 15:24:58.000,3.1.1,44.0,43.0,['pytest'],conda-forge/pytest-html,pytest-html,72.0,376.0,10011.0,9027.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000,984.0,1806924.0,1809413.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698,117004.0,2.0,,,,,,,,,,
56,packaging,https://github.com/pypa/packaging,,Core utilities for Python packages.,packaging,30,True,pypa/packaging,https://github.com/pypa/packaging,BSD-2-Clause,2014-05-15 22:49:43.000,2021-04-15 07:10:45.000,2021-03-25 23:30:57.000,144.0,140.0,286.0,2021-01-29 20:27:31.000,20.9,35.0,66.0,,conda-forge/packaging,packaging,53.0,,222756.0,193556.0,https://pypi.org/project/packaging,2021-01-29 20:24:35.000,29200.0,52432318.0,52550344.0,https://anaconda.org/conda-forge/packaging,2021-02-04 17:30:01.516,6845334.0,1.0,,71.0,,,,,,,,
57,hacking,https://github.com/openstack/hacking,,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,linters,30,True,openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2021-04-06 14:25:29.000,2021-04-01 14:10:52.000,68.0,,217.0,2020-11-12 11:18:09.000,4.0.0,36.0,177.0,['flake8'],,hacking,,1047.0,8690.0,,https://pypi.org/project/hacking,2020-11-12 11:18:09.000,8690.0,453341.0,453341.0,,,,2.0,,,,,,,,,,
58,typed_ast,https://github.com/python/typed_ast,,Modified fork of CPython's ast module that parses `# type:` comments.,ast,30,True,python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2021-04-12 00:18:06.000,2021-04-12 00:18:06.000,46.0,75.0,179.0,2020-12-30 23:17:52.000,1.4.2,29.0,21.0,,,typed_ast,6.0,173.0,10362.0,,https://pypi.org/project/typed_ast,2021-04-11 23:57:40.000,10362.0,16801783.0,16801783.0,,,,1.0,,,,,,,,,,
59,py-spy,https://github.com/benfred/py-spy,,Sampling profiler for Python programs.,profiling,29,True,benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2021-04-07 14:01:31.000,2021-03-22 04:36:47.000,246.0,135.0,6791.0,2021-03-22 04:28:35.000,0.3.5,28.0,23.0,,,py-spy,61.0,366.0,765.0,715.0,https://pypi.org/project/py-spy,2021-03-22 04:28:35.000,50.0,569597.0,569828.0,,,,2.0,,4857.0,,py-spy,,,,,,
60,pyre-check,https://github.com/facebook/pyre-check,,Performant type-checking for python.,linters,29,True,facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2021-04-15 13:42:51.000,2021-04-15 13:42:47.000,306.0,187.0,5251.0,2021-03-04 22:42:39.000,0.0.62,58.0,153.0,,,pyre-check,65.0,8914.0,46.0,,https://pypi.org/project/pyre-check,2021-03-05 20:22:41.000,46.0,19714.0,19714.0,,,,2.0,,,,,,,,,,
61,pipreqs,https://github.com/bndr/pipreqs,,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,dependency-managers,29,True,bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2021-03-29 18:34:49.000,2021-03-29 18:34:49.000,215.0,79.0,3293.0,2019-11-14 11:06:56.000,0.4.10,38.0,46.0,,conda-forge/pipreqs,pipreqs,82.0,291.0,5279.0,4751.0,https://pypi.org/project/pipreqs,2019-11-14 11:00:54.000,528.0,102276.0,102648.0,https://anaconda.org/conda-forge/pipreqs,2019-11-14 14:53:43.131,20480.0,3.0,,,,,,,,,,
62,logbook,https://github.com/getlogbook/logbook,,A cool logging replacement for Python.,logging,29,False,getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2021-01-11 05:40:29.145,2019-10-16 17:48:40.000,158.0,125.0,1397.0,2019-01-16 20:35:25.000,1.4.3,41.0,76.0,,conda-forge/logbook,logbook,55.0,1194.0,4590.0,2526.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,2064.0,428402.0,429871.0,https://anaconda.org/conda-forge/logbook,2021-01-11 05:40:29.145,36651.0,2.0,,244.0,,,,,,,,
63,rope,https://github.com/python-rope/rope,,a python refactoring library.,refactoring,29,True,python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2021-03-20 08:39:58.000,2021-03-20 08:39:58.000,122.0,111.0,1117.0,2020-10-07 16:08:59.000,0.18.0,19.0,63.0,,conda-forge/rope,rope,75.0,1877.0,30268.0,27336.0,https://pypi.org/project/rope,2020-10-07 16:08:59.000,2932.0,342142.0,352666.0,https://anaconda.org/conda-forge/rope,2020-10-07 18:16:45.645,505171.0,1.0,,,,,,,,,,
64,flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that don't belong in..,linters,29,True,PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2021-04-03 17:18:13.000,2021-04-01 21:18:24.000,41.0,53.0,533.0,2021-04-01 21:21:59.000,21.4.3,34.0,37.0,['flake8'],conda-forge/flake8-bugbear,flake8-bugbear,36.0,163.0,4409.0,3369.0,https://pypi.org/project/flake8-bugbear,2021-04-01 21:21:59.000,1040.0,745418.0,758117.0,https://anaconda.org/conda-forge/flake8-bugbear,2021-04-02 22:23:40.112,253990.0,2.0,,,,,,,,,,
65,breathe,https://github.com/michaeljones/breathe,,ReStructuredText and Sphinx bridge to Doxygen.,documentation,29,True,michaeljones/breathe,https://github.com/michaeljones/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2021-04-13 20:09:35.000,2021-04-09 20:02:22.000,138.0,325.0,524.0,2021-04-09 19:55:27.000,4.29.0,56.0,93.0,,conda-forge/breathe,breathe,97.0,1426.0,6286.0,4278.0,https://pypi.org/project/breathe,2021-04-09 19:49:17.000,2008.0,86256.0,89691.0,https://anaconda.org/conda-forge/breathe,2021-04-10 13:14:58.543,184741.0,2.0,,14.0,,,,,,,,
66,mccabe,https://github.com/PyCQA/mccabe,,McCabe complexity checker for Python.,code-metrics,29,True,PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2021-04-02 23:49:37.000,2021-04-02 23:49:37.000,39.0,33.0,389.0,2017-01-26 22:13:14.000,0.6.1,11.0,21.0,,conda-forge/mccabe,mccabe,7.0,142.0,217660.0,186650.0,https://pypi.org/project/mccabe,2017-01-26 22:13:14.000,31010.0,17463016.0,17505760.0,https://anaconda.org/conda-forge/mccabe,2018-07-08 18:43:04.536,2479171.0,1.0,,,,,,,,,,
67,pyright,https://github.com/microsoft/pyright,,Static type checker for Python.,linters,28,True,Microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2021-04-14 18:38:37.000,2021-04-14 18:38:37.000,305.0,1467.0,6556.0,2021-04-10 04:57:12.000,1.1.130,213.0,55.0,,,,4.0,3300.0,69.0,65.0,,,,,60902.0,,,,2.0,,,,,pyright,https://www.npmjs.com/package/pyright,2021-04-07 00:00:17.053,4.0,60902.0,
68,mimesis,https://github.com/lk-geimfari/mimesis,,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",testing,28,True,lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2021-04-15 10:00:38.000,2021-04-05 10:22:49.000,274.0,276.0,3282.0,2020-12-21 11:12:37.000,4.1.3,30.0,106.0,,,mimesis,6.0,1957.0,84.0,,https://pypi.org/project/mimesis,2020-12-21 11:12:37.000,84.0,87364.0,87366.0,,,,2.0,,155.0,,,,,,,,
69,pytype,https://github.com/google/pytype,,A static type analyzer for Python code.,linters,28,True,google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2021-04-14 23:59:07.000,2021-04-14 23:59:04.000,189.0,312.0,3231.0,2021-04-09 22:51:31.000,2021.4.9,94.0,60.0,,conda-forge/pytype,pytype,97.0,4198.0,88.0,,https://pypi.org/project/pytype,2021-04-09 22:51:31.000,88.0,90573.0,94193.0,https://anaconda.org/conda-forge/pytype,2020-10-13 18:48:00.617,39822.0,2.0,,,,,,,,,,
70,coala,https://github.com/coala/coala,,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",linters,28,True,coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2021-04-14 16:40:34.000,2021-03-29 16:36:43.000,1356.0,2365.0,3180.0,2017-05-30 10:07:57.000,0.11.1,730.0,478.0,,,coala-bears,846.0,4481.0,218.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,208.0,22235.0,22236.0,,,,2.0,,135.0,,,,,,,,
71,structlog,https://github.com/hynek/structlog,,Structured Logging for Python.,logging,28,True,hynek/structlog,https://github.com/hynek/structlog,MIT,2013-08-13 15:55:58.000,2021-04-09 07:55:22.000,2021-04-09 07:55:17.000,133.0,145.0,1463.0,2021-02-18 16:17:00.000,21.1.0,23.0,71.0,,conda-forge/structlog,structlog,33.0,,4317.0,3111.0,https://pypi.org/project/structlog,2021-02-18 16:06:29.000,1206.0,1689166.0,1690923.0,https://anaconda.org/conda-forge/structlog,2021-02-22 14:39:08.894,100156.0,2.0,,,,,,,,,,
72,wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,,The strictest and most opinionated python linter ever!.,linters,28,True,wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2021-04-15 08:31:58.000,2021-04-15 08:31:55.000,274.0,865.0,1438.0,2021-02-27 12:22:01.000,0.15.2,51.0,140.0,,,wemake-python-styleguide,82.0,1646.0,313.0,299.0,https://pypi.org/project/wemake-python-styleguide,2021-02-27 12:21:14.000,14.0,59699.0,59699.0,,,,2.0,,,,,,,,,,
73,radon,https://github.com/rubik/radon,,Various code metrics for Python code.,code-metrics,28,True,rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2021-04-11 18:26:37.000,2021-03-09 07:24:38.000,92.0,130.0,1207.0,2021-03-07 10:46:49.000,4.4.0,47.0,43.0,,conda-forge/radon,radon,20.0,508.0,2792.0,1694.0,https://pypi.org/project/radon,2021-03-09 07:30:44.000,1098.0,256586.0,257252.0,https://anaconda.org/conda-forge/radon,2020-09-18 20:13:31.841,28001.0,2.0,,,,,,,,,,
74,pyelftools,https://github.com/eliben/pyelftools,,Parsing ELF and DWARF in Python.,debugging,28,True,eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2021-04-11 02:34:34.000,2021-01-26 00:11:51.000,390.0,108.0,1194.0,,,8.0,75.0,,conda-forge/pyelftools,pyelftools,54.0,567.0,2858.0,1974.0,https://pypi.org/project/pyelftools,2020-10-27 13:45:19.000,884.0,707930.0,708938.0,https://anaconda.org/conda-forge/pyelftools,2020-10-27 16:16:13.901,61512.0,1.0,,,,,,,,,,
75,scons,https://github.com/SCons/scons,,SCons - a software construction tool.,build-tools,28,True,SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2021-04-15 13:13:30.000,2021-04-13 20:42:18.000,209.0,2633.0,1125.0,2021-01-19 22:02:05.000,4.1.0,14.0,133.0,,conda-forge/scons,scons,664.0,7067.0,50.0,,https://pypi.org/project/scons,2019-12-17 02:49:51.000,50.0,203019.0,206582.0,https://anaconda.org/conda-forge/scons,2021-01-20 08:05:53.549,173955.0,2.0,,348.0,,,,,,,,
76,safety,https://github.com/pyupio/safety,,Safety checks your installed dependencies for known security vulnerabilities.,security,28,True,pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2021-04-01 21:12:24.000,2021-02-19 21:13:16.000,82.0,68.0,990.0,2021-01-15 19:34:46.000,1.10.3,38.0,35.0,,conda-forge/safety,safety,44.0,370.0,2338.0,1794.0,https://pypi.org/project/safety,2021-01-15 19:34:46.000,544.0,499529.0,502999.0,https://anaconda.org/conda-forge/safety,2021-01-15 20:54:00.958,16201.0,2.0,,35970.0,,,,,,,,
77,python-json-logger,https://github.com/madzak/python-json-logger,,Json Formatter for the standard python logger.,logging,28,True,madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2021-04-14 12:29:19.000,2020-10-12 16:12:03.000,138.0,45.0,952.0,2020-10-12 16:26:53.000,2.0.1,19.0,43.0,,conda-forge/python-json-logger,python-json-logger,17.0,179.0,14890.0,13972.0,https://pypi.org/project/python-json-logger,2020-10-12 16:26:53.000,918.0,2747990.0,2760525.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,601692.0,2.0,,,,,,,,,,
78,pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,,Pytest support for asyncio.,testing,28,True,pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2021-04-06 15:43:53.410,2020-12-01 01:03:15.000,75.0,92.0,698.0,2020-06-23 22:10:28.000,0.14.0,18.0,26.0,['pytest'],conda-forge/pytest-asyncio,pytest-asyncio,59.0,157.0,13033.0,11005.0,https://pypi.org/project/pytest-asyncio,2020-06-23 22:10:28.000,2028.0,1548931.0,1556933.0,https://anaconda.org/conda-forge/pytest-asyncio,2021-04-06 15:43:53.410,376103.0,2.0,,,,,,,,,,
79,progressbar2,https://github.com/WoLpH/python-progressbar,,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,logging,28,True,WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2021-03-15 00:40:40.000,2021-03-15 00:40:40.000,91.0,178.0,684.0,2020-09-09 13:36:59.000,3.53.1,94.0,38.0,,conda-forge/progressbar2,progressbar2,9.0,867.0,10676.0,8480.0,https://pypi.org/project/progressbar2,2020-09-09 13:28:47.000,2196.0,954024.0,958839.0,https://anaconda.org/conda-forge/progressbar2,2020-09-09 14:31:33.844,258169.0,2.0,,1568.0,,,,,,,,
80,colorlog,https://github.com/borntyping/python-colorlog,,A colored formatter for the python logging module.,logging,28,True,borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2021-04-14 16:26:06.310,2021-04-14 13:38:51.000,72.0,61.0,683.0,2021-04-13 13:51:48.000,5.0.1,57.0,29.0,,conda-forge/colorlog,colorlog,1.0,,13078.0,9412.0,https://pypi.org/project/colorlog,2021-04-13 20:16:16.000,3666.0,3650441.0,3656042.0,https://anaconda.org/conda-forge/colorlog,2021-04-14 16:26:06.310,336066.0,2.0,-2.0,,,,,,,,,
81,nose2,https://github.com/nose-devs/nose2,,"The successor to nose, based on unittest2.",testing,28,True,nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2021-03-10 16:59:07.000,2021-03-10 16:59:06.000,131.0,196.0,673.0,2021-01-27 21:57:28.000,0.10.0,26.0,71.0,,conda-forge/nose2,nose2,55.0,990.0,5564.0,3626.0,https://pypi.org/project/nose2,2021-01-27 21:57:28.000,1938.0,256938.0,257761.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,28812.0,2.0,,,,,,,,,,
82,astor,https://github.com/berkerpeksag/astor,,Python AST read/write.,ast,28,True,berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2021-03-15 17:27:04.000,2021-03-15 17:27:04.000,80.0,72.0,572.0,2019-12-10 01:50:33.000,0.8.1,14.0,31.0,,conda-forge/astor,astor,35.0,261.0,3756.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,3756.0,3254881.0,3277785.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1099416.0,2.0,,,,,,,,,,
83,buildout,https://github.com/buildout/buildout,,Buildout is a deployment automation tool written in and extended with Python.,build-tools,28,False,buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2021-03-29 11:37:21.000,2021-03-29 11:37:20.000,170.0,203.0,511.0,2021-03-08 07:25:44.000,2.13.4,103.0,89.0,,,zc.buildout,138.0,1616.0,1974.0,,https://pypi.org/project/zc.buildout,2021-03-09 08:12:12.000,1974.0,110521.0,110521.0,,,,2.0,,,,,,,,,,
84,pylint-django,https://github.com/PyCQA/pylint-django,,Pylint plugin for improving code analysis for when using Django.,linters,28,True,PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2021-04-09 06:37:41.000,2021-04-09 06:37:28.000,97.0,147.0,458.0,2021-04-09 06:40:49.000,2.4.3,48.0,58.0,['pylint'],conda-forge/pylint-django,pylint-django,24.0,545.0,15093.0,12847.0,https://pypi.org/project/pylint-django,2021-01-10 12:25:25.000,2246.0,595582.0,596943.0,https://anaconda.org/conda-forge/pylint-django,2021-01-12 09:07:20.984,75707.0,2.0,,180.0,,,,,,,,
85,prettytable,https://github.com/jazzband/prettytable,,Display tabular data in a visually appealing ASCII table format.,logging,28,False,jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2021-03-25 21:26:32.000,2021-03-02 19:25:20.000,65.0,27.0,427.0,2021-03-02 19:34:23.000,2.1.0,14.0,27.0,,conda-forge/prettytable,prettytable,18.0,306.0,15642.0,15642.0,https://pypi.org/project/prettytable,2021-03-02 19:34:23.000,0.0,3241229.0,3245678.0,https://anaconda.org/conda-forge/prettytable,2021-03-02 22:49:12.885,258091.0,2.0,,,,,,,,,,
86,ddt,https://github.com/datadriventests/ddt,,Data-Driven Tests for Python Unittest.,testing,28,True,datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2021-03-12 20:36:06.000,2021-03-12 20:34:54.000,96.0,30.0,382.0,2021-03-12 20:36:06.000,1.4.2,26.0,34.0,,conda-forge/ddt,ddt,17.0,211.0,5903.0,3419.0,https://pypi.org/project/ddt,2020-05-15 02:43:35.000,2484.0,299097.0,300257.0,https://anaconda.org/conda-forge/ddt,2020-05-15 03:17:11.932,56881.0,2.0,,,,,,,,,,
87,PySnooper,https://github.com/cool-RR/PySnooper,,Never use print for debugging again.,debugging,27,True,cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2021-04-04 12:13:54.000,2021-04-04 12:13:54.000,888.0,92.0,14363.0,2020-09-14 09:47:00.000,0.4.2,53.0,25.0,,conda-forge/pysnooper,pysnooper,18.0,292.0,419.0,373.0,https://pypi.org/project/pysnooper,2020-09-14 09:47:00.000,46.0,57311.0,58796.0,https://anaconda.org/conda-forge/pysnooper,2021-02-27 21:29:24.034,34158.0,2.0,,,,,,,,,,
88,Nuitka,https://github.com/Nuitka/Nuitka,,"Nuitka is a Python compiler written in Python. It's fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",packaging,27,True,Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2021-04-15 09:11:30.000,2021-04-12 10:52:06.000,272.0,697.0,4076.0,2021-03-17 10:26:39.000,0.6.13,142.0,91.0,,conda-forge/nuitka,nuitka,183.0,7556.0,54.0,,https://pypi.org/project/nuitka,2021-04-04 14:48:02.000,54.0,20035.0,24466.0,https://anaconda.org/conda-forge/nuitka,2021-04-04 19:03:25.658,265882.0,2.0,,,,,,,,,,
