,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
41,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2025-12-09 01:04:25.000,2025-12-09 01:04:23,1484.0,17.0,714.0,69.0,584.0,518.0,7530.0,2025-11-23 21:36:17.000,1.9.2,49.0,192.0,210.0,38,True,,bandit,conda-forge/bandit,,888.0,12387042.0,63224.0,60549.0,https://pypi.org/project/bandit,2025-11-23 21:36:17.000,2675.0,12378077.0,https://anaconda.org/conda-forge/bandit,2025-11-23 23:29:16.042,555267.0,1.0,,,,,,,,,,,,,,,,,,
42,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2025-10-20 02:48:25.000,2025-10-20 02:48:00,3746.0,40.0,382.0,91.0,269.0,405.0,4669.0,2025-10-11 00:36:33.000,2.2.1,67.0,62.0,438.0,38,True,,invoke,conda-forge/invoke,,,54660740.0,32429.0,31220.0,https://pypi.org/project/invoke,2025-10-11 00:36:33.000,1209.0,54633256.0,https://anaconda.org/conda-forge/invoke,2025-10-11 01:29:11.650,1621602.0,2.0,,,,,,,,,,,,,,,,,,
43,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2025-12-09 04:30:54.000,2025-12-09 04:30:52,756.0,19.0,151.0,36.0,386.0,154.0,2000.0,2025-09-16 16:40:09.000,3.15.1,66.0,81.0,13.0,38,True,,pytest-mock,conda-forge/pytest-mock,['pytest'],135.0,59152593.0,131716.0,122303.0,https://pypi.org/project/pytest-mock,2025-09-16 16:37:25.000,9413.0,59087954.0,https://anaconda.org/conda-forge/pytest-mock,2025-09-17 09:28:14.765,4266192.0,2.0,,,,,,,,,,,,,,,,,,
44,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2025-12-09 19:11:26.000,2025-12-09 19:11:24,1353.0,9.0,325.0,38.0,715.0,504.0,1742.0,2025-09-04 15:43:15.000,6.2.0,59.0,131.0,56.0,38,True,,twine,conda-forge/twine,,113.0,24374376.0,152103.0,129180.0,https://pypi.org/project/twine,2025-09-04 15:43:15.000,22923.0,24351844.0,https://anaconda.org/conda-forge/twine,2025-09-04 19:22:15.675,1487024.0,2.0,,,,,,1.0,,,,,,,,,,,,
45,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2025-12-09 06:23:26.000,2025-12-09 06:13:54,1248.0,73.0,175.0,34.0,915.0,335.0,1593.0,2025-11-10 16:08:54.000,1.3.0,72.0,76.0,53.0,38,True,,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],1699.0,89822882.0,14570.0,,https://pypi.org/project/pytest-asyncio,2025-11-10 16:07:45.000,14570.0,89781541.0,https://anaconda.org/conda-forge/pytest-asyncio,2025-11-10 17:56:23.183,2767470.0,2.0,,,,,,,,,,,,,,,,,,
46,xonsh,xonsh/xonsh,shell,Python-powered shell. Full-featured and cross-platform.,,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2025-12-11 09:41:20.000,2025-12-11 09:41:20,11015.0,69.0,687.0,96.0,2976.0,2451.0,9082.0,2025-12-10 20:16:42.000,0.21.2,144.0,359.0,298.0,37,False,,xonsh,,,14020.0,235912.0,1043.0,868.0,https://pypi.org/project/xonsh,2025-12-10 20:16:42.000,175.0,235758.0,,,,1.0,,,,,,,,,,,,,,,,,,
47,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2025-12-11 01:12:57.000,2025-12-11 01:12:55,3184.0,43.0,458.0,38.0,1320.0,1898.0,8529.0,2025-11-24 03:54:36.000,2.26.2,241.0,235.0,47.0,37,True,,pdm,conda-forge/pdm,,2596.0,2355169.0,753.0,540.0,https://pypi.org/project/pdm,2025-11-24 03:54:31.000,213.0,2323213.0,https://anaconda.org/conda-forge/pdm,2025-11-24 05:30:39.254,1626091.0,3.0,,,,,,1.0,,,,,,,,,,,,
48,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2025-11-24 13:53:51.000,2025-11-24 13:53:48,2967.0,10.0,289.0,68.0,270.0,393.0,4656.0,2025-01-14 14:46:15.000,2.3.2,82.0,64.0,124.0,37,True,,autopep8,conda-forge/autopep8,,,10756678.0,231514.0,229827.0,https://pypi.org/project/autopep8,2025-01-14 14:46:15.000,1687.0,10721065.0,https://anaconda.org/conda-forge/autopep8,2025-04-22 14:56:24.132,2350468.0,3.0,,,,,,,,,,,,,,,,,,
49,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2025-11-22 03:09:33.000,2025-11-22 03:07:51,1411.0,17.0,430.0,59.0,501.0,214.0,14655.0,2025-10-16 02:25:26.000,1.19.1,34.0,61.0,45.0,36,True,,memray,conda-forge/memray,,,9306163.0,1866.0,1758.0,https://pypi.org/project/memray,2025-10-16 02:25:26.000,108.0,9293351.0,https://anaconda.org/conda-forge/memray,2025-11-12 16:00:16.096,563736.0,2.0,,,,,,,,,,,,,,,,,,
50,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme from Read the Docs.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2025-12-11 09:30:12.000,2025-12-10 09:09:41,1509.0,2.0,1805.0,167.0,762.0,673.0,4990.0,2024-11-13 11:06:02.000,3.0.2,62.0,120.0,265.0,36,True,,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],,13130522.0,19688.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2025-12-11 09:30:12.000,19672.0,13058759.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2025-09-14 07:56:58.802,4736386.0,2.0,,,,,,1.0,,,,,,,,,,,,
51,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2025-12-02 20:57:47.000,2025-12-02 20:43:48,857.0,30.0,167.0,30.0,545.0,225.0,1927.0,2025-11-06 20:10:13.000,3.7.0,112.0,53.0,36.0,36,True,,safety,conda-forge/safety,,940911.0,3899890.0,19700.0,18646.0,https://pypi.org/project/safety,2025-12-02 20:57:47.000,1054.0,3883746.0,https://anaconda.org/conda-forge/safety,2025-11-07 13:05:02.116,150500.0,2.0,,,,,,,,,,,,,,,,,,
52,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools-scm,https://github.com/pypa/setuptools-scm,MIT,2015-07-01 17:57:56.000,2025-12-08 18:48:25.000,2025-11-30 13:27:36,2075.0,24.0,227.0,25.0,603.0,605.0,928.0,2025-10-19 22:08:04.000,9.2.2,99.0,150.0,39.0,36,True,,setuptools_scm,conda-forge/setuptools_scm,,302.0,111312364.0,2270.0,,https://pypi.org/project/setuptools_scm,2025-10-19 22:08:04.000,2270.0,111224586.0,https://anaconda.org/conda-forge/setuptools_scm,2025-10-20 12:59:23.792,5881018.0,2.0,,,,,,,,,,,,,,,,,,
53,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2025-12-09 19:25:34.000,2025-12-09 19:25:34,3543.0,57.0,3217.0,384.0,1226.0,1821.0,43862.0,2025-12-05 21:58:42.000,2.6.16,100.0,467.0,78.0,35,True,,pyenv,,,,11069.0,21.0,21.0,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,,11069.0,,,,2.0,,,,,,,,,,,,,,,,,,
54,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2025-12-09 01:33:25.000,2025-08-18 00:13:24,549.0,,482.0,108.0,401.0,227.0,14696.0,2025-07-31 19:34:11.519,0.4.1,40.0,53.0,206.0,35,True,,py-spy,conda-forge/py-spy,,41317.0,13129573.666666666,7565.0,7449.0,https://pypi.org/project/py-spy,2025-07-31 19:33:13.000,112.0,13116735.0,https://anaconda.org/conda-forge/py-spy,2025-08-01 00:41:54.066,740781.0,2.0,,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2025-07-31 19:34:11.519,4.0,906.6666666666666,442571.0,
55,pex,pantsbuild/pex,packaging,"A tool for generating .pex (Python EXecutable) files, lock files and venvs.",,https://github.com/pex-tool/pex,https://github.com/pex-tool/pex,Apache-2.0,2014-07-21 17:06:12.000,2025-12-06 02:25:58.000,2025-12-06 02:25:58,1919.0,87.0,308.0,53.0,1605.0,1152.0,4140.0,2025-12-06 00:04:52.000,2.74.1,418.0,125.0,62.0,35,True,pex-tool/pex,pex,,,286348.0,4180345.0,63.0,,https://pypi.org/project/pex,2025-12-05 23:49:46.000,63.0,4148529.0,,,,2.0,,,,,,,,,,,,,,,,,,
56,beartype,beartype/beartype,linters,Unbearably fast near-real-time pure-Python runtime-static type-checker.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2025-12-11 07:52:29.000,2025-12-11 07:31:52,1692.0,78.0,68.0,12.0,74.0,349.0,3279.0,2025-12-03 05:11:08.000,0.22.8,63.0,30.0,108.0,35,True,,beartype,conda-forge/beartype,,,22059659.0,8982.0,8100.0,https://pypi.org/project/beartype,2025-12-03 05:11:08.000,882.0,22051511.0,https://anaconda.org/conda-forge/beartype,2025-12-03 06:00:38.172,537792.0,1.0,,,,,,,,,,,,,,,,,,
57,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2025-11-24 14:24:00.000,2025-11-08 11:59:21,1054.0,1.0,228.0,40.0,282.0,294.0,1981.0,2025-09-09 10:57:00.000,7.0.0,53.0,101.0,153.0,35,True,,pytest-cov,conda-forge/pytest-cov,['pytest'],,105624608.0,48176.0,,https://pypi.org/project/pytest-cov,2025-09-09 10:57:00.000,48176.0,105382989.0,https://anaconda.org/conda-forge/pytest-cov,2025-09-11 17:34:36.964,16188527.0,2.0,,,,,,,,,,,,,,,,,,
58,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2025-06-21 07:47:51.807,2025-06-20 18:44:19,579.0,,182.0,27.0,314.0,489.0,1439.0,2025-06-20 18:45:26.000,3.4.0,42.0,88.0,60.0,35,True,,pyflakes,conda-forge/pyflakes,,,54702877.0,329004.0,327699.0,https://pypi.org/project/pyflakes,2025-06-20 18:45:26.000,1305.0,54534632.0,https://anaconda.org/conda-forge/pyflakes,2025-06-21 07:47:51.807,9589990.0,1.0,,,,,,,,,,,,,,,,,,
59,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2025-12-05 09:30:32.000,2025-12-05 09:30:13,10343.0,20.0,6136.0,1097.0,444.0,5325.0,36077.0,2025-12-02 20:04:15.000,1.9.12,128.0,148.0,67.0,34,True,,sqlmap,,,,22382.0,33.0,21.0,https://pypi.org/project/sqlmap,2025-12-02 20:04:15.000,12.0,22382.0,,,,2.0,,,,,,,,,,,,,,,,,,
60,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python with AI-powered optimization..",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2025-12-08 20:23:22.000,2025-11-14 19:31:38,3441.0,13.0,428.0,86.0,390.0,337.0,13148.0,2025-09-23 12:46:08.000,1.5.55,181.0,57.0,170.0,34,True,,scalene,,,,243502.0,983.0,931.0,https://pypi.org/project/scalene,2025-09-23 12:46:08.000,52.0,243502.0,,,,2.0,,,,,,,,,,,,,,,,,,
61,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2025-12-05 02:31:49.883,2025-11-03 09:26:54,1194.0,14.0,254.0,51.0,225.0,160.0,7525.0,2025-08-12 11:34:20.000,5.1.1,54.0,73.0,30.0,34,True,,pyinstrument,conda-forge/pyinstrument,,,9623404.0,213.0,,https://pypi.org/project/pyinstrument,2025-08-12 11:34:20.000,213.0,9608594.0,https://anaconda.org/conda-forge/pyinstrument,2025-12-05 02:31:49.883,947903.0,2.0,,,,,,,,,,,,,,,,,,
62,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,MIT,2009-10-02 00:43:37.000,2025-11-24 22:29:56.000,2025-11-24 22:29:54,1517.0,5.0,750.0,111.0,544.0,669.0,5137.0,2025-03-29 17:33:29.000,2.13.0,23.0,137.0,105.0,34,True,,pycodestyle,conda-forge/pycodestyle,,,69629463.0,2210.0,,https://pypi.org/project/pycodestyle,2025-06-20 18:49:47.000,2210.0,69455322.0,https://anaconda.org/conda-forge/pycodestyle,2025-06-22 18:14:44.520,9926064.0,2.0,,,,,,,,,,,,,,,,,,
63,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2025-11-17 11:23:32.000,2025-11-13 13:23:07,6967.0,14.0,288.0,52.0,1196.0,745.0,5025.0,2024-10-11 08:28:27.000,2024.10.11,204.0,112.0,204.0,34,True,,pytype,conda-forge/pytype,,,464340.0,4421.0,4190.0,https://pypi.org/project/pytype,2024-10-11 08:28:27.000,231.0,455423.0,https://anaconda.org/conda-forge/pytype,2025-04-22 14:57:26.233,588524.0,3.0,,,,,,,,,,,,,,,,,,
64,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2025-12-11 06:22:17.000,2025-12-11 06:22:17,5015.0,95.0,469.0,45.0,1459.0,789.0,3148.0,2025-12-04 08:06:24.000,0.3.26,61.0,191.0,186.0,34,True,,briefcase,,,940.0,22703.0,881.0,841.0,https://pypi.org/project/briefcase,2025-12-04 08:06:24.000,40.0,22690.0,,,,2.0,,,,,,,,,,,,,,,,,,
65,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,MIT-0,2013-08-04 21:12:50.000,2025-12-01 08:59:18.000,2025-12-01 08:59:16,1112.0,19.0,206.0,33.0,392.0,415.0,2436.0,2025-10-27 16:02:15.000,16.0.0,114.0,79.0,48.0,34,False,,pdoc,,,,1866656.0,4749.0,4032.0,https://pypi.org/project/pdoc,2025-10-27 16:02:15.000,717.0,1866656.0,,,,2.0,,,,,,,,,,,,,,,,,,
66,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2025-11-22 11:15:16.000,2025-11-21 17:41:15,1372.0,34.0,150.0,36.0,347.0,311.0,2236.0,2025-03-25 08:03:19.000,3.12.0,53.0,81.0,133.0,34,True,,flit,conda-forge/flit,,,11860494.0,3510.0,2580.0,https://pypi.org/project/flit,2025-03-25 08:03:19.000,930.0,11855489.0,https://anaconda.org/conda-forge/flit,2025-04-22 14:56:31.709,315377.0,2.0,,,,,,,,,,,,,,,,,,
67,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2025-07-13 00:41:35.626,2025-07-12 17:41:05,3390.0,,173.0,26.0,394.0,261.0,2148.0,2025-07-12 17:46:05.000,1.14.0,95.0,83.0,120.0,34,True,,rope,conda-forge/rope,,42.0,1254872.0,79163.0,78839.0,https://pypi.org/project/rope,2025-07-12 17:46:05.000,324.0,1219660.0,https://anaconda.org/conda-forge/rope,2025-07-13 00:41:35.626,2183142.0,1.0,,,,,,,,,,,,,,,,,,
68,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2025-11-30 14:40:38.000,2025-11-30 14:40:34,793.0,17.0,121.0,13.0,193.0,461.0,2023.0,2025-11-27 15:39:43.000,1.0.0,71.0,54.0,57.0,34,True,,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],,5167581.0,23467.0,21703.0,https://pypi.org/project/mkdocstrings,2025-11-27 15:39:39.000,1764.0,5163013.0,https://anaconda.org/conda-forge/mkdocstrings,2025-11-28 15:14:18.964,283217.0,2.0,,,,,,,,,,,,,,,,,,
69,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2025-04-22 14:56:41.723,2024-08-25 11:10:59,704.0,,218.0,34.0,182.0,146.0,1762.0,2024-06-04 18:44:55.000,1.9.1,74.0,102.0,64.0,34,False,,nodeenv,conda-forge/nodeenv,,,85602074.0,125345.0,125092.0,https://pypi.org/project/nodeenv,2024-06-04 18:44:08.000,253.0,85492424.0,https://anaconda.org/conda-forge/nodeenv,2025-04-22 14:56:41.723,7236942.0,2.0,,,,,,,,,,,,,,,,,,
70,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2025-12-08 22:40:56.000,2025-12-08 22:40:55,437.0,12.0,113.0,7.0,293.0,182.0,1109.0,2025-11-29 20:51:56.000,25.11.29,75.0,90.0,58.0,34,True,,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],,4723171.0,43379.0,41849.0,https://pypi.org/project/flake8-bugbear,2025-11-29 20:51:56.000,1530.0,4708723.0,https://anaconda.org/conda-forge/flake8-bugbear,2025-12-02 02:02:52.947,881343.0,2.0,,,,,,,,,,,,,,,,,,
71,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2025-12-02 17:25:19.000,2025-12-02 14:33:41,1299.0,46.0,63.0,5.0,109.0,266.0,575.0,2025-11-10 15:03:21.000,1.15.0,149.0,45.0,30.0,34,True,,griffe,conda-forge/griffe,,,16967884.0,13307.0,12932.0,https://pypi.org/project/griffe,2025-11-10 15:03:13.000,375.0,16952063.0,https://anaconda.org/conda-forge/griffe,2025-11-10 20:31:04.959,711977.0,2.0,,,,,,,,,,,,,,,,,,
72,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2025-09-03 16:04:18.705,2023-06-07 11:16:23,408.0,,1362.0,195.0,181.0,253.0,12134.0,2023-05-24 20:13:07.561,0.9.54,51.0,52.0,534.0,33,False,,pyautogui,conda-forge/pyautogui,,,1355779.0,1034.0,,https://pypi.org/project/pyautogui,2023-05-24 20:13:07.561,1034.0,1349392.0,https://anaconda.org/conda-forge/pyautogui,2025-09-03 16:04:18.705,396030.0,2.0,,,,,,,,,,,,,,,,,,
73,pyre-check,facebook/pyre-check,type-checkers,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2025-12-11 14:28:18.000,2025-12-11 14:23:09,20635.0,136.0,453.0,114.0,538.0,310.0,7129.0,2024-10-29 21:22:27.000,0.9.23,81.0,296.0,149.0,33,True,,pyre-check,,,,124216.0,87.0,,https://pypi.org/project/pyre-check,2025-07-07 15:59:16.000,87.0,124216.0,,,,3.0,,,,,,,,,,,,,,,,,,
74,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2025-08-19 19:29:42.000,2025-08-19 19:29:42,680.0,,288.0,31.0,258.0,211.0,4470.0,2025-08-09 10:39:10.000,1.5.5,68.0,126.0,146.0,33,True,,freezegun,conda-forge/freezegun,,154.0,30457693.0,1272.0,,https://pypi.org/project/freezegun,2025-08-09 10:39:06.000,1272.0,30428796.0,https://anaconda.org/conda-forge/freezegun,2025-08-09 15:49:47.831,1820193.0,2.0,,,,,,,,,,,,,,,,,,
75,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2025-12-02 00:13:12.000,2025-12-02 00:13:10,1273.0,19.0,204.0,33.0,576.0,449.0,4002.0,2025-11-19 00:39:46.000,3.21.2,177.0,36.0,19.0,33,True,,pyupgrade,conda-forge/pyupgrade,,,1242390.0,630.0,,https://pypi.org/project/pyupgrade,2025-11-19 00:39:46.000,630.0,1229069.0,https://anaconda.org/conda-forge/pyupgrade,2025-11-19 02:05:13.152,892530.0,2.0,,,,,,,,,,,,,,,,,,
76,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,,2011-05-13 23:44:30.000,2025-12-08 03:50:20.000,2025-12-08 03:50:19,1319.0,32.0,237.0,47.0,324.0,201.0,3181.0,2025-12-06 20:18:35.000,2025.1.5,87.0,99.0,164.0,33,False,,pudb,conda-forge/pudb,,40.0,1359957.0,8444.0,8308.0,https://pypi.org/project/pudb,2025-12-06 20:18:12.000,136.0,1352283.0,https://anaconda.org/conda-forge/pudb,2025-12-07 00:08:08.048,399089.0,1.0,,,,,,,,,,,,,,,,,,
77,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2025-12-11 11:43:07.000,2025-12-11 11:43:07,2997.0,39.0,411.0,29.0,2399.0,1149.0,2801.0,2025-08-25 10:16:16.000,1.4.0,64.0,216.0,19.0,33,True,,wemake-python-styleguide,,,,272860.0,102.0,,https://pypi.org/project/wemake-python-styleguide,2025-08-25 10:15:06.000,102.0,272860.0,,,,2.0,,,,,,-4.0,,,,,,,,,,,,
78,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2025-10-06 04:15:17.000,2024-12-12 19:59:04,263.0,,233.0,25.0,92.0,91.0,1765.0,2025-10-06 04:15:17.000,4.0.0,37.0,64.0,30.0,33,True,,python-json-logger,conda-forge/python-json-logger,,,69969421.0,1130.0,,https://pypi.org/project/python-json-logger,2025-10-06 04:15:17.000,1130.0,69840223.0,https://anaconda.org/conda-forge/python-json-logger,2025-04-22 14:56:33.638,13436651.0,2.0,,,,,,,,,,,,,,,,,,
79,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2025-11-24 11:28:12.000,2025-11-13 13:16:53,729.0,35.0,171.0,18.0,613.0,365.0,1473.0,2025-11-12 18:39:01.000,2025.11.12,33.0,113.0,64.0,33,True,wntrblm/nox,nox,conda-forge/nox,['pytest'],,4310521.0,1444.0,,https://pypi.org/project/nox,2025-11-12 18:39:01.000,1444.0,4302427.0,https://anaconda.org/conda-forge/nox,2025-11-13 00:17:45.776,534264.0,2.0,,,,,,,,,,,,,,,,,,
80,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2025-04-22 14:56:22.777,2016-03-04 01:16:26,1004.0,,392.0,44.0,261.0,467.0,1363.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,451.0,33,False,,nose,conda-forge/nose,,,8418647.0,173009.0,170314.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,2695.0,8386918.0,https://anaconda.org/conda-forge/nose,2025-04-22 14:56:22.777,3648853.0,2.0,,,,,,,,,,,,,,,,,,
81,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2025-12-10 14:47:57.000,2025-12-08 05:34:36,703.0,32.0,187.0,6.0,465.0,167.0,571.0,2025-11-07 19:19:42.000,4.0.2,47.0,66.0,38.0,33,True,,coveralls,conda-forge/coveralls,['pytest'],,1290394.0,38882.0,36413.0,https://pypi.org/project/coveralls,2025-11-07 19:18:49.000,2469.0,1268764.0,https://anaconda.org/conda-forge/coveralls,2025-11-08 16:31:27.736,1406004.0,2.0,,,,,,,,,,,,,,,,,,
