,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,conda_id,pypi_id,open_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,labels,github_release_downloads,trending,updated_github_id,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
197,pyflow,https://github.com/David-OConnor/pyflow,,An installation and dependency system for Python.,dependency-managers,19,True,David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2021-02-21 11:35:08.000,2021-02-21 11:35:02.000,26.0,40.0,700.0,2020-11-21 15:18:30.000,0.2.9,23.0,21.0,,pyflow,40.0,275.0,,,https://pypi.org/project/pyflow,2020-11-21 15:18:30.000,,63.0,210.0,,,,3.0,,2797.0,,,,,,,,,
198,wily,https://github.com/tonybaloney/wily,,"A Python application for tracking, reporting on timing and complexity in Python code.",code-metrics,19,True,tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2021-03-02 01:26:07.000,2021-03-02 01:26:07.000,40.0,48.0,683.0,2020-09-02 06:33:11.000,1.19.0,45.0,15.0,,wily,28.0,688.0,8.0,,https://pypi.org/project/wily,2020-09-02 06:33:11.000,8.0,2414.0,2414.0,,,,3.0,,,,,,,,,,,
199,snoop,https://github.com/alexmojaki/snoop,,"A powerful set of Python debugging tools, based on PySnooper.",debugging,19,True,alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2021-03-11 12:09:21.000,2021-02-22 21:09:05.000,18.0,14.0,465.0,2020-08-25 21:31:27.000,0.2.5,9.0,19.0,,snoop,12.0,378.0,37.0,29.0,https://pypi.org/project/snoop,2020-08-25 21:31:27.000,8.0,6598.0,6598.0,,,,3.0,,,,,,,,,,,
200,vex,https://github.com/sashahart/vex,,Run a command in the named virtualenv.,virtual-envs,19,False,sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000,2021-01-19 19:03:16.000,2019-05-10 19:18:48.000,23.0,38.0,369.0,2019-05-10 19:21:38.000,0.0.19,18.0,3.0,,vex,2.0,200.0,36.0,20.0,https://pypi.org/project/vex,2019-05-10 19:21:38.000,16.0,504.0,504.0,,,,3.0,,,,,,,,,,,
201,python-manhole,https://github.com/ionelmc/python-manhole,,Debugging manhole for python applications.,debugging,19,False,ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2019-12-10 10:02:01.000,2019-12-10 10:01:59.000,14.0,14.0,304.0,2019-01-20 11:58:25.000,1.6.0,20.0,9.0,,manhole,6.0,459.0,131.0,65.0,https://pypi.org/project/manhole,2019-01-20 11:58:25.000,66.0,4014.0,4014.0,,,,3.0,,,,,,,,,,,
202,constructor,https://github.com/conda/constructor,,tool for creating installers from conda packages.,packaging,19,True,conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2021-03-02 09:17:43.000,2021-02-18 02:25:15.000,119.0,192.0,297.0,2020-11-15 09:12:52.000,3.2.0,35.0,44.0,constructor,,34.0,927.0,9.0,9.0,,,,,69.0,https://anaconda.org/anaconda/constructor,2020-08-22 09:13:31.665,3546.0,3.0,,219.0,,,,,,,,,
203,pytest-docker,https://github.com/avast/pytest-docker,,Docker-based integration tests.,testing,19,True,avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2020-11-12 15:11:07.000,2020-09-22 09:13:51.000,32.0,13.0,193.0,2020-09-22 09:28:03.000,0.10.1,13.0,9.0,,pytest-docker,16.0,56.0,28.0,,https://pypi.org/project/pytest-docker,2020-09-22 09:28:03.000,28.0,8491.0,8495.0,,,,3.0,['pytest'],66.0,,,,,,,,,
204,blacken-docs,https://github.com/asottile/blacken-docs,,Run `black` on python code blocks in documentation files.,documentation,19,True,asottile/blacken-docs,https://github.com/asottile/blacken-docs,MIT,2018-06-03 02:48:01.000,2021-03-02 04:02:19.005,2021-03-02 02:04:46.000,17.0,23.0,181.0,2021-03-02 02:05:09.000,1.10.0,19.0,11.0,conda-forge/blacken-docs,blacken-docs,3.0,136.0,22.0,,https://pypi.org/project/blacken-docs,2021-03-02 02:05:09.000,22.0,2157.0,3963.0,https://anaconda.org/conda-forge/blacken-docs,2021-03-02 04:02:19.005,14453.0,3.0,,,,,,,,,,,
205,mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,,An MkDocs plugin that simplifies configuring page titles and their order.,documentation,19,True,lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2020-12-22 01:59:58.000,2020-12-22 01:43:41.000,17.0,32.0,135.0,2020-12-22 02:04:30.000,2.5.0,16.0,2.0,,mkdocs-awesome-pages-plugin,4.0,53.0,380.0,290.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,2020-12-22 01:59:58.000,90.0,9914.0,9914.0,,,,3.0,['mkdocs'],,,,,,,,,,
206,pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,,pytest plugin for manipulating test data directories and files.,testing,19,False,gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2020-11-22 23:34:25.000,2019-10-22 13:19:39.000,17.0,11.0,134.0,2019-10-22 13:04:22.000,1.3.1,9.0,7.0,conda-forge/pytest-datadir,pytest-datadir,3.0,71.0,381.0,303.0,https://pypi.org/project/pytest-datadir,2019-10-22 13:04:22.000,78.0,41018.0,42277.0,https://anaconda.org/conda-forge/pytest-datadir,2019-10-23 16:32:51.374,66733.0,3.0,['pytest'],,,,,,,,,,
207,flake8-mypy,https://github.com/ambv/flake8-mypy,,A plugin for flake8 integrating Mypy.,linters,19,True,ambv/flake8-mypy,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000,2020-06-19 16:51:36.000,2020-06-19 16:51:00.000,15.0,3.0,106.0,2017-08-31 23:17:01.000,17.8.0,6.0,8.0,,flake8-mypy,19.0,50.0,838.0,640.0,https://pypi.org/project/flake8-mypy,2017-08-31 23:17:01.000,198.0,20350.0,20350.0,,,,3.0,['flake8'],,,,,,,,,,
208,flake8-bandit,https://github.com/tylerwince/flake8-bandit,,Automated security testing using bandit and flake8.,linters,19,True,tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2020-12-29 20:50:06.000,2020-08-29 05:51:08.000,14.0,7.0,57.0,2019-10-08 03:58:31.000,2.1.2,11.0,5.0,,flake8-bandit,3.0,44.0,156.0,,https://pypi.org/project/flake8-bandit,2019-10-08 03:58:31.000,156.0,67814.0,67814.0,,,,3.0,['flake8'],,,,,,,,,,
209,unify,https://github.com/myint/unify,,Modifies strings to all use the same quote where possible.,refactoring,19,False,myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2020-11-05 16:46:00.000,2019-08-07 13:44:00.000,10.0,3.0,53.0,2013-06-22 15:34:37.000,0.1.5,10.0,5.0,,unify,6.0,69.0,262.0,208.0,https://pypi.org/project/unify,2019-08-07 13:46:09.000,54.0,17780.0,17780.0,,,,3.0,,,,,,,,,,,
210,mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,,Generate a single PDF file from MkDocs repository.,documentation,19,False,orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2021-03-01 17:05:29.000,2021-03-01 17:04:59.000,7.0,27.0,38.0,2021-01-11 02:43:17.000,0.8.3,24.0,5.0,,mkdocs-with-pdf,10.0,163.0,13.0,13.0,https://pypi.org/project/mkdocs-with-pdf,2021-01-11 02:26:16.000,,1137.0,1137.0,,,,3.0,['mkdocs'],,,,,,,,,,
211,pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,virtual-envs,18,False,pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2021-03-01 22:36:40.000,2019-02-13 15:27:07.000,279.0,170.0,4159.0,2019-02-14 00:27:42.000,1.1.5,7.0,41.0,,,125.0,463.0,,,,,,,,,,,3.0,,,,,,,,,,,
212,pyheat,https://github.com/csurfer/pyheat,,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,profiling,18,False,csurfer/pyheat,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000,2021-01-08 21:28:29.000,2018-12-06 03:53:03.000,27.0,8.0,491.0,2018-12-06 03:59:34.000,0.0.6,6.0,4.0,,py-heat,3.0,51.0,31.0,26.0,https://pypi.org/project/py-heat,2018-12-06 03:59:34.000,5.0,318.0,318.0,,,,3.0,,,,,,,,,,,
213,Fixit,https://github.com/Instagram/Fixit,,"Fixit is a Python Lint Framework based on LibCST. It comes with useful default lint rules for coding convention,..",linters,18,True,Instagram/Fixit,https://github.com/Instagram/Fixit,MIT,2020-02-20 19:09:01.000,2021-03-04 21:20:23.000,2021-03-04 21:20:22.000,29.0,19.0,217.0,2020-12-11 01:56:10.000,0.1.3,5.0,22.0,,fixit,21.0,147.0,2.0,2.0,https://pypi.org/project/fixit,2020-12-11 01:53:21.000,0.0,639.0,639.0,,,,3.0,,,,,,,,,,,
214,imhotep,https://github.com/justinabrahms/imhotep,,A static-analysis bot for Github.,linters,18,False,justinabrahms/imhotep,https://github.com/justinabrahms/imhotep,MIT,2012-12-17 01:26:32.000,2021-02-28 21:53:35.000,2017-12-09 20:00:47.000,37.0,23.0,214.0,2016-09-18 21:57:32.000,1.1.0,9.0,15.0,,imhotep,23.0,356.0,11.0,7.0,https://pypi.org/project/imhotep,2016-09-18 21:57:32.000,4.0,82.0,82.0,,,,3.0,,,,,,,,,,,
215,pynt,https://github.com/rags/pynt,,A pynt of Python build.,build-tools,18,False,rags/pynt,https://github.com/rags/pynt,MIT,2012-11-17 13:12:49.000,2020-04-13 11:49:33.000,2019-10-04 19:05:46.000,19.0,13.0,150.0,2018-06-24 06:23:48.000,0.8.2,7.0,9.0,,pynt,5.0,128.0,123.0,69.0,https://pypi.org/project/pynt,2018-06-24 06:23:48.000,54.0,6735.0,6735.0,,,,3.0,,,,,,,,,,,
216,sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,,sphinx builder that outputs markdown files.,documentation,18,True,codejamninja/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2020-10-07 04:18:38.000,2020-10-07 04:18:32.000,26.0,16.0,94.0,2019-12-23 17:05:52.000,0.5.4,22.0,16.0,,sphinx-markdown-builder,17.0,99.0,168.0,126.0,https://pypi.org/project/sphinx-markdown-builder,2019-12-23 17:05:52.000,42.0,6767.0,6767.0,,,,3.0,['sphinx'],,,clayrisser/sphinx-markdown-builder,,,,,,,
217,pandas-vet,https://github.com/deppen8/pandas-vet,,A plugin for Flake8 that checks pandas code.,linters,18,True,deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2021-03-03 04:44:57.000,2021-03-03 04:44:57.000,14.0,28.0,91.0,2020-02-01 05:12:09.000,0.2.2,6.0,10.0,conda-forge/pandas-vet,pandas-vet,21.0,179.0,33.0,33.0,https://pypi.org/project/pandas-vet,2020-02-01 05:12:09.000,0.0,1761.0,2015.0,https://anaconda.org/conda-forge/pandas-vet,2020-02-01 05:31:32.445,5841.0,3.0,['flake8'],31.0,,,,,,,,,
218,mkdocs-versioning,https://github.com/zayd62/mkdocs-versioning,,A tool that allows for versioning sites built with mkdocs.,documentation,18,False,zayd62/mkdocs-versioning,https://github.com/zayd62/mkdocs-versioning,MIT,2019-07-20 18:09:56.000,2021-02-11 10:25:52.000,2021-02-11 10:22:58.000,6.0,22.0,38.0,2021-02-11 10:24:35.000,0.4.0,6.0,5.0,,mkdocs-versioning,3.0,132.0,14.0,14.0,https://pypi.org/project/mkdocs-versioning,2021-02-11 10:24:35.000,,1290.0,1290.0,,,,3.0,['mkdocs'],,,,,,,,,,
219,mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,,MkDocs plugin for setting revision date from git per markdown file.,documentation,18,False,zhaoterryy/mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,MIT,2018-12-03 04:29:33.000,2020-10-16 02:02:54.000,2020-10-16 01:58:36.000,5.0,9.0,31.0,2020-10-16 02:02:42.000,0.3.1,8.0,6.0,,mkdocs-git-revision-date-plugin,2.0,24.0,171.0,153.0,https://pypi.org/project/mkdocs-git-revision-date-plugin,2020-10-16 02:02:18.000,18.0,2886.0,2886.0,,,,3.0,['mkdocs'],,,,,,,,,,
220,fake2db,https://github.com/emirozer/fake2db,,create custom test databases that are populated with fake data.,testing,17,False,emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000,2019-11-25 09:19:01.000,2019-11-25 09:19:00.000,111.0,15.0,2055.0,2019-03-09 13:53:12.000,1.0.0,20.0,18.0,,fake2db,6.0,242.0,14.0,13.0,https://pypi.org/project/fake2db,2018-02-09 15:43:23.000,1.0,113.0,113.0,,,,3.0,,,,,,,,,,,
221,bellybutton,https://github.com/hchasestevens/bellybutton,,Custom Python linting through AST expressions.,linters,17,True,hchasestevens/bellybutton,https://github.com/hchasestevens/bellybutton,MIT,2018-02-17 06:31:44.000,2020-11-27 21:20:22.000,2020-11-27 21:18:44.000,7.0,6.0,196.0,2020-11-27 21:20:22.000,0.3.1,11.0,4.0,,bellybutton,7.0,32.0,4.0,4.0,https://pypi.org/project/bellybutton,2020-11-27 21:20:22.000,0.0,3242.0,3242.0,,,,3.0,,,,,,,,,,,
222,nitpick,https://github.com/andreoliwa/nitpick,,Enforce the same configuration across multiple projects.,linters,17,True,andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2021-03-11 11:16:04.000,2021-03-09 20:00:54.000,9.0,48.0,134.0,2021-03-09 20:01:04.000,0.25.0,41.0,7.0,,nitpick,28.0,480.0,0.0,,https://pypi.org/project/nitpick,2021-03-09 20:01:00.000,0.0,4106.0,4106.0,,,,3.0,['flake8'],,,,,,,,,,
223,unimport,https://github.com/unimport/unimport,,"A linter, formatter for finding and removing unused import statements.",refactoring,17,True,hakancelik96/unimport,https://github.com/unimport/unimport,MIT,2019-09-08 09:49:24.000,2021-03-10 16:35:19.000,2021-03-10 16:35:15.000,16.0,62.0,94.0,2021-03-10 16:31:53.000,0.8.3,29.0,11.0,,unimport,7.0,378.0,4.0,4.0,https://pypi.org/project/unimport,2021-03-10 16:31:53.000,,887.0,887.0,,,,3.0,,,,unimport/unimport,,,,,,,
224,massedit,https://github.com/elmotec/massedit,,Programmatically edit text files with Python. Useful for source to source transformations.,refactoring,17,True,elmotec/massedit,https://github.com/elmotec/massedit,MIT,2012-03-11 16:18:30.000,2020-12-23 02:17:37.000,2020-12-23 02:11:17.000,13.0,5.0,87.0,2020-12-23 02:19:02.000,0.69.1,15.0,6.0,,massedit,3.0,178.0,10.0,,https://pypi.org/project/massedit,2020-12-23 02:12:33.000,10.0,644.0,644.0,,,,3.0,,15.0,,,,,,,,,
225,pyformat,https://github.com/myint/pyformat,,Formats Python code to follow a consistent style.,formatters,17,False,myint/pyformat,https://github.com/myint/pyformat,Saxpath,2013-03-24 21:45:30.000,2019-12-07 19:55:59.000,2019-05-24 17:17:56.000,4.0,3.0,84.0,2014-09-07 13:57:37.000,0.5.7,23.0,3.0,,pyformat,3.0,199.0,94.0,72.0,https://pypi.org/project/pyformat,2017-01-04 02:31:11.000,22.0,3427.0,3427.0,,,,3.0,,,,,,,,,,,
226,yala,https://github.com/cemsbr/yala,,Yet Another Linter Aggregator.,linters,17,False,cemsbr/yala,https://github.com/cemsbr/yala,MIT,2017-06-02 22:45:50.000,2020-10-24 17:27:01.000,2020-10-24 17:26:28.000,4.0,11.0,8.0,2020-10-24 16:03:12.000,3.0.1,27.0,3.0,,yala,1.0,164.0,54.0,36.0,https://pypi.org/project/yala,2020-10-24 16:03:12.000,18.0,347.0,347.0,,,,3.0,"['flake8', 'pylint']",,,,,,,,,,
227,pycycle,https://github.com/bndr/pycycle,,Tool for pinpointing circular imports in Python. Find cyclic imports in any project.,linters,16,False,bndr/pycycle,https://github.com/bndr/pycycle,MIT,2017-01-28 17:22:00.000,2020-06-24 12:43:11.000,2017-02-13 18:07:04.000,12.0,1.0,277.0,2017-02-13 18:07:58.000,0.0.8,8.0,2.0,,pycycle,12.0,26.0,47.0,40.0,https://pypi.org/project/pycycle,2017-02-13 18:07:58.000,7.0,555.0,555.0,,,,3.0,,,,,,,,,,,
228,beartype,https://github.com/beartype/beartype,,Unbearably fast O(1) runtime type-checking in pure Python.,linters,16,True,beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2021-03-08 06:30:16.000,2021-03-08 06:26:22.000,6.0,17.0,174.0,2021-03-04 08:12:16.000,0.6.0,10.0,4.0,conda-forge/beartype,beartype,4.0,,0.0,,https://pypi.org/project/beartype,2021-03-04 08:12:16.000,0.0,2545.0,2838.0,https://anaconda.org/conda-forge/beartype,2021-03-04 11:15:17.162,2645.0,3.0,,,,,,,,,,,
229,pep8ify,https://github.com/spulec/pep8ify,,A library that modifies python source code to conform to pep8.,refactoring,16,False,spulec/pep8ify,https://github.com/spulec/pep8ify,Apache-2.0,2012-06-03 03:31:33.000,2019-03-08 03:06:14.000,2014-10-24 20:36:38.000,13.0,12.0,111.0,2014-10-24 20:36:57.000,0.0.13,13.0,6.0,,pep8ify,6.0,154.0,53.0,34.0,https://pypi.org/project/pep8ify,2014-10-24 20:36:57.000,19.0,28.0,28.0,,,,3.0,,,,,,,,,,,
230,retype,https://github.com/ambv/retype,,Re-apply type annotations from .pyi stubs to your codebase.,refactoring,16,True,ambv/retype,https://github.com/ambv/retype,MIT,2017-03-11 07:54:58.000,2020-10-11 13:24:37.859,2020-10-11 09:52:52.000,14.0,3.0,94.0,2020-10-11 09:46:06.000,20.10.0,8.0,7.0,conda-forge/retype,retype,9.0,92.0,34.0,,https://pypi.org/project/retype,2020-10-11 09:46:06.000,34.0,643.0,961.0,https://anaconda.org/conda-forge/retype,2020-10-11 13:24:37.859,12119.0,3.0,,,,,,,,,,,
231,pytest-play,https://github.com/pytest-dev/pytest-play,,pytest plugin that let you automate actions and assertions with test metrics reporting executing plain YAML files.,testing,16,False,pytest-dev/pytest-play,https://github.com/pytest-dev/pytest-play,Apache-2.0,2017-12-14 09:08:26.000,2019-08-20 15:57:27.000,2019-06-12 11:57:28.000,3.0,24.0,63.0,2019-06-12 11:59:29.000,2.3.1,23.0,3.0,,pytest-play,4.0,382.0,25.0,21.0,https://pypi.org/project/pytest-play,2019-06-12 11:59:29.000,4.0,188.0,188.0,,,,3.0,['pytest'],,,,,,,,,,
232,PyOxidizer,https://github.com/indygreg/PyOxidizer,,A modern Python application packaging and distribution tool.,packaging,15,True,indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2021-03-09 01:38:23.000,2021-03-08 19:30:30.000,103.0,118.0,2824.0,2020-04-10 04:16:04.000,0.7.0,3.0,30.0,,,198.0,,,,,,,,,,,,3.0,,,,,,,,,,,
233,dh-virtualenv,https://github.com/spotify/dh-virtualenv,,Python virtualenvs in Debian packages.,virtual-envs,15,True,spotify/dh-virtualenv,https://github.com/spotify/dh-virtualenv,GPL-2.0,2013-10-09 19:03:43.000,2021-03-09 16:58:48.000,2020-12-31 10:35:21.000,155.0,156.0,1434.0,,,,55.0,,,24.0,404.0,,,,,,,,,,,3.0,,,,,,,,,,,
234,tbvaccine,https://github.com/skorokithakis/tbvaccine,,A small utility to pretty-print Python tracebacks.,logging,15,True,skorokithakis/tbvaccine,https://github.com/skorokithakis/tbvaccine,MIT,2016-08-27 17:31:59.000,2020-03-01 19:24:46.000,2020-03-01 19:24:44.000,12.0,13.0,358.0,2018-12-14 18:07:29.000,0.3.1,12.0,12.0,,tbvaccine,7.0,80.0,9.0,9.0,https://pypi.org/project/tbvaccine,2018-12-14 18:07:29.000,,472.0,472.0,,,,3.0,,,,,,,,,,,
235,pip-run,https://github.com/jaraco/pip-run,,pip-run - dynamic dependency loader for Python.,dependency-managers,15,True,jaraco/pip-run,https://github.com/jaraco/pip-run,MIT,2016-01-25 01:59:13.000,2021-02-21 18:35:23.000,2021-02-21 18:29:15.000,10.0,36.0,58.0,2021-02-21 18:35:39.000,8.4.2,20.0,8.0,,pip-run,4.0,,,,https://pypi.org/project/pip-run,2021-02-21 18:35:23.000,,1574.0,1574.0,,,,3.0,,,,,,,,,,,
236,mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,,MkDocs Plugin allowing your visitors to *File Print Save as PDF* the entire site.,documentation,15,False,timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2021-02-22 20:02:30.000,2021-02-22 19:52:47.000,1.0,39.0,14.0,2021-02-22 20:01:45.000,1.1.0,17.0,,,mkdocs-print-site-plugin,4.0,123.0,10.0,10.0,https://pypi.org/project/mkdocs-print-site-plugin,2021-02-22 20:01:45.000,,366.0,366.0,,,,3.0,['mkdocs'],,,,,,,,,,
237,pyenv-installer,https://github.com/pyenv/pyenv-installer,,This tool is used to install `pyenv` and friends.,virtual-envs,14,False,pyenv/pyenv-installer,https://github.com/pyenv/pyenv-installer,MIT,2013-06-01 03:48:07.000,2020-11-24 11:15:49.000,2019-10-12 14:34:36.000,282.0,53.0,2550.0,,,,29.0,,,8.0,130.0,,,,,,,,,,,3.0,,,,,,,,,,,
238,pytest-plugins,https://github.com/man-group/pytest-plugins,,A grab-bag of nifty pytest plugins.,testing,14,True,man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2021-03-06 19:14:24.000,2020-04-11 14:20:38.000,56.0,51.0,362.0,,,,46.0,,,36.0,747.0,,,,,,,,,,,3.0,,,,,,,,,,,
239,linty_fresh,https://github.com/lyft/linty_fresh,,Surface lint errors during code review.,linters,14,True,lyft/linty_fresh,https://github.com/lyft/linty_fresh,Apache-2.0,2015-12-19 02:37:26.000,2020-11-30 22:20:25.000,2020-11-30 22:18:53.000,21.0,1.0,180.0,2018-12-12 19:47:05.000,0.7.0,10.0,16.0,,linty-fresh,8.0,53.0,,,https://pypi.org/project/linty-fresh,2018-12-12 19:47:05.000,,27.0,27.0,,,,3.0,"['flake8', 'mypy']",,,,,,,,,,
240,com2ann,https://github.com/ilevkivskyi/com2ann,,Tool for translation type comments to type annotations in Python.,refactoring,14,True,ilevkivskyi/com2ann,https://github.com/ilevkivskyi/com2ann,MIT,2016-09-09 07:17:02.000,2021-03-07 09:20:28.000,2021-03-07 09:20:25.000,4.0,14.0,79.0,2019-06-17 19:19:47.000,0.1.1,2.0,3.0,,com2ann,4.0,28.0,2.0,2.0,https://pypi.org/project/com2ann,2019-06-17 19:19:47.000,0.0,629.0,629.0,,,,3.0,,,,,,,,,,,
241,subpar,https://github.com/google/subpar,,Subpar is a utility for creating self-contained python executables. It is designed to work well with Bazel.,packaging,13,False,google/subpar,https://github.com/google/subpar,Apache-2.0,2016-08-03 20:11:35.000,2020-09-16 16:25:54.000,2019-08-15 01:37:08.000,62.0,30.0,471.0,2019-05-14 20:14:05.000,2.0.0,5.0,14.0,,,30.0,93.0,,,,,,,,,,,3.0,,,,,,,,,,,
242,pipenv-pipes,https://github.com/gtalarico/pipenv-pipes,,A PipEnv Environment Switcher.,virtual-envs,13,False,gtalarico/pipenv-pipes,https://github.com/gtalarico/pipenv-pipes,MIT,2018-05-02 03:56:41.000,2019-06-27 03:42:49.000,2019-06-27 03:42:48.000,11.0,10.0,126.0,2018-11-08 03:05:43.000,0.7.1,25.0,5.0,,pipenv-pipes,7.0,285.0,,,https://pypi.org/project/pipenv-pipes,2018-11-08 03:05:43.000,,67.0,67.0,,,,3.0,,,,,,,,,,,
243,lazydocs,https://github.com/ml-tooling/lazydocs,,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,documentation,12,True,ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2021-02-18 14:37:24.000,2021-02-05 15:46:13.000,3.0,,12.0,2020-12-13 16:12:58.000,0.4.3,14.0,4.0,,lazydocs,,,9.0,9.0,https://pypi.org/project/lazydocs,2020-12-13 15:58:09.000,0.0,63.0,63.0,,,,3.0,,,,,,,,,,,
244,cohesion,https://github.com/mschwager/cohesion,,A tool for measuring Python class cohesion.,code-metrics,11,False,mschwager/cohesion,https://github.com/mschwager/cohesion,GPL-3.0,2016-08-11 21:09:32.000,2019-08-05 17:14:04.000,2019-08-05 17:14:01.000,2.0,11.0,128.0,2019-07-10 16:08:05.000,1.0.0,9.0,2.0,,cohesion,1.0,78.0,3.0,,https://pypi.org/project/cohesion,2019-07-10 16:08:05.000,3.0,395.0,395.0,,,,3.0,,,,,,,,,,,
245,pyship,https://github.com/jamesabel/pyship,,"freezer, installer and updater for Python applications.",packaging,10,False,jamesabel/pyship,https://github.com/jamesabel/pyship,MIT,2020-04-23 04:45:03.000,2020-12-07 01:00:59.000,2020-12-07 01:00:54.000,,,9.0,2020-12-07 00:53:45.000,0.1.0,14.0,,,pyship,4.0,,,,https://pypi.org/project/pyship,2020-12-07 00:53:45.000,,24.0,24.0,,,,3.0,,,,,,,,,,,
246,universal-build,https://github.com/ml-tooling/universal-build,,Universal build utilities for containerized build pipelines.,build-tools,10,True,ml-tooling/universal-build,https://github.com/ml-tooling/universal-build,MIT,2020-10-19 14:57:21.000,2021-02-18 13:51:09.000,2021-02-18 13:51:09.000,2.0,1.0,6.0,2021-02-18 13:52:19.000,0.6.11,35.0,4.0,,universal-build,,,0.0,,https://pypi.org/project/universal-build,2020-12-12 13:21:08.000,0.0,130.0,133.0,,,,3.0,,15.0,,,,,,,,,
