,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
83,pex,pantsbuild/pex,packaging,A library and tool for generating .pex (Python EXecutable) files.,,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2023-03-11 02:41:14.000,2023-03-11 02:39:48,1306.0,34.0,235.0,54.0,1078.0,149.0,861.0,2281.0,2023-03-11 02:43:01.039,2.1.129,218.0,113.0,32,True,pex,,,139.0,,https://pypi.org/project/pex,2023-03-04 15:05:49.926,139.0,1020658.0,1122787.0,,,,2.0,2553236.0,,,,,,,,,,,,,,,,,,,
84,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2023-03-15 11:45:59.000,2023-03-15 11:45:43,3641.0,108.0,219.0,42.0,35.0,70.0,857.0,2073.0,2023-03-15 11:46:26.462,8.0.4,266.0,27.0,32,False,pyarmor,,,791.0,770.0,https://pypi.org/project/pyarmor,2022-12-11 06:32:00.693,21.0,116573.0,116573.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
85,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2023-03-13 12:49:28.000,2023-03-13 09:16:17,378.0,7.0,146.0,27.0,82.0,59.0,126.0,1674.0,2023-03-09 15:41:00.602,0.13.13,46.0,56.0,32,True,ipdb,conda-forge/ipdb,,51823.0,42901.0,https://pypi.org/project/ipdb,2022-12-13 15:37:01.965,8922.0,2214912.0,2219153.0,https://anaconda.org/conda-forge/ipdb,2022-12-24 23:13:15.419,339307.0,2.0,,,,,,,-1.0,,,,,,,,,,,,,
86,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2023-03-13 17:52:39.000,2023-02-07 00:35:54,1099.0,5.0,136.0,23.0,300.0,53.0,212.0,742.0,2022-07-16 16:40:18.561,0.12.0,28.0,74.0,32,True,nose2,conda-forge/nose2,,23991.0,22906.0,https://pypi.org/project/nose2,2022-07-16 16:40:18.561,1085.0,565832.0,567313.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,85925.0,2.0,,,,,,,,,,,,,,,,,,,,
87,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2023-03-16 14:02:29.000,2023-03-15 14:51:01,958.0,98.0,282.0,53.0,207.0,20.0,73.0,10241.0,2023-02-21 20:39:02.812,1.7.0,13.0,22.0,31,True,memray,conda-forge/memray,,129.0,119.0,https://pypi.org/project/memray,2023-01-17 23:09:01.475,10.0,85124.0,87147.0,https://anaconda.org/conda-forge/memray,2023-02-22 05:53:10.527,22262.0,2.0,,,,,,,,,,,,,,,,,,,,
88,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2023-02-06 16:51:16.000,2023-01-14 14:49:35,315.0,2.0,333.0,60.0,141.0,160.0,96.0,4971.0,2021-12-15 16:10:13.225,0.1.0,40.0,53.0,31,True,pipreqs,conda-forge/pipreqs,,17417.0,17057.0,https://pypi.org/project/pipreqs,2021-10-23 09:15:35.000,360.0,1268194.0,1268626.0,https://anaconda.org/conda-forge/pipreqs,2022-04-08 21:43:21.706,33702.0,3.0,,,,,,,,,,,,,,,,,,,,
89,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2023-03-13 00:38:42.000,2023-02-21 22:22:13,1143.0,9.0,111.0,33.0,259.0,128.0,261.0,1918.0,2022-11-05 13:10:04.066,3.8.0,48.0,63.0,31,True,flit,conda-forge/flit,,1708.0,1320.0,https://pypi.org/project/flit,2022-11-05 13:10:04.066,388.0,259301.0,261327.0,https://anaconda.org/conda-forge/flit,2022-11-06 11:38:49.501,147902.0,3.0,,,,,,,-1.0,,,,,,,,,,,,,
90,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2023-01-16 03:40:21.000,2023-01-16 03:40:03,1483.0,4.0,165.0,50.0,160.0,80.0,215.0,1550.0,2022-04-22 15:33:23.000,0.36.0,48.0,65.0,31,True,doit,conda-forge/doit,,1737.0,1449.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,288.0,390264.0,393020.0,https://anaconda.org/conda-forge/doit,2022-04-22 16:36:58.774,173648.0,3.0,,,,,,,,,,,,,,,,,,,,
91,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2022-10-28 10:53:26.838,2019-10-16 17:48:40,1195.0,,158.0,35.0,151.0,64.0,126.0,1431.0,2019-10-16 18:14:55.000,1.5.3,41.0,76.0,31,False,logbook,conda-forge/logbook,,5386.0,4203.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,1183.0,2402147.0,2404592.0,https://anaconda.org/conda-forge/logbook,2022-10-28 10:53:26.838,117217.0,3.0,290.0,,,,,,,,,,,,,,,,,,,
92,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2023-03-07 19:17:43.000,2023-03-07 19:17:43,550.0,13.0,92.0,11.0,155.0,53.0,270.0,1159.0,2023-01-19 23:00:14.000,0.20.0,46.0,36.0,31,True,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],7461.0,6928.0,https://pypi.org/project/mkdocstrings,2023-01-19 22:59:01.803,533.0,350317.0,352086.0,https://anaconda.org/conda-forge/mkdocstrings,2023-01-20 22:30:58.067,51320.0,2.0,,,,,,,,,,,,,,,,,,,,
93,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2023-03-16 01:44:06.000,2023-03-16 01:34:05,1557.0,95.0,200.0,27.0,907.0,63.0,770.0,1038.0,2023-03-12 08:55:43.145,6.14.7,60.0,102.0,31,True,cx_freeze,conda-forge/cx_freeze,,43.0,,https://pypi.org/project/cx_freeze,2023-01-30 09:51:27.855,43.0,82691.0,86683.0,https://anaconda.org/conda-forge/cx_freeze,2023-03-12 17:58:14.103,199621.0,2.0,,,,,,,,,,,,,,,,,,,,
94,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2023-03-05 19:16:55.000,2023-03-05 15:33:25,515.0,6.0,133.0,23.0,388.0,45.0,263.0,1024.0,2022-11-21 16:15:35.393,2022.11.21,24.0,85.0,31,True,nox,conda-forge/nox,['pytest'],4000.0,3715.0,https://pypi.org/project/nox,2022-11-21 16:15:35.393,285.0,1107346.0,1110047.0,https://anaconda.org/conda-forge/nox,2022-12-01 19:24:29.694,143196.0,2.0,,,,,,,,,,,,,wntrblm/nox,,,,,,,
95,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2023-03-02 13:26:28.000,2023-03-02 13:26:27,512.0,18.0,121.0,20.0,130.0,30.0,76.0,979.0,2023-01-09 20:56:32.595,3.6.0,28.0,53.0,31,False,prettytable,conda-forge/prettytable,,41332.0,40445.0,https://pypi.org/project/prettytable,2023-01-09 20:56:32.595,887.0,8568349.0,8581123.0,https://anaconda.org/conda-forge/prettytable,2023-01-08 19:42:24.814,1034754.0,3.0,,,,,,,,,,,,,,,,,,,,
96,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2023-03-16 02:46:51.000,2023-03-16 02:46:51,301.0,37.0,89.0,8.0,186.0,45.0,139.0,920.0,2023-03-12 21:30:44.251,23.3.12,56.0,73.0,31,True,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],31171.0,30816.0,https://pypi.org/project/flake8-bugbear,2023-01-20 21:20:01.679,355.0,1875819.0,1891561.0,https://anaconda.org/conda-forge/flake8-bugbear,2023-03-13 19:31:16.742,676909.0,2.0,,,,,,,,,,,,,,,,,,,,
97,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2023-03-16 07:01:33.000,2023-03-12 17:21:46,294.0,37.0,92.0,9.0,169.0,23.0,139.0,477.0,2023-01-30 23:06:33.000,1.22.0,64.0,50.0,31,True,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],33311.0,31824.0,https://pypi.org/project/sphinx-autodoc-typehints,2023-01-30 23:11:04.728,1487.0,1399377.0,1406469.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2023-01-25 17:54:59.740,453897.0,2.0,,,,,,,2.0,,,,,,,,,,,,,
98,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2023-03-13 23:00:08.000,2022-12-27 19:53:44,809.0,2.0,219.0,55.0,122.0,17.0,97.0,5170.0,2022-11-05 12:02:04.078,4.4.0,39.0,47.0,30,True,pyinstrument,conda-forge/pyinstrument,,1479.0,1373.0,https://pypi.org/project/pyinstrument,2022-11-05 12:02:04.078,106.0,456217.0,458425.0,https://anaconda.org/conda-forge/pyinstrument,2022-11-05 17:20:23.957,172243.0,2.0,,,,,,,,,,,,,,,,,,,,
99,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-02-24 17:12:43.000,2023-01-21 22:38:30,6697.0,59.0,197.0,60.0,122.0,304.0,228.0,4565.0,2023-01-02 16:18:55.910,0.24.0,22.0,53.0,30,True,pyoxidizer,,,152.0,148.0,https://pypi.org/project/pyoxidizer,2023-01-02 16:18:55.910,4.0,5822.0,6009.0,,,,2.0,7118.0,,,,,,,,,,,,,,,,,,,
100,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2023-03-14 13:36:14.000,2023-03-14 13:36:12,1024.0,12.0,150.0,36.0,449.0,14.0,344.0,2519.0,2022-12-06 22:22:02.046,3.3.1,149.0,34.0,30,True,pyupgrade,conda-forge/pyupgrade,,60.0,,https://pypi.org/project/pyupgrade,2022-12-06 22:22:02.046,60.0,382343.0,392460.0,https://anaconda.org/conda-forge/pyupgrade,2022-12-07 01:35:57.277,505894.0,2.0,,,,,,,,,,,,,,,,,,,,
101,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2023-03-07 17:15:12.000,2023-02-27 07:59:09,717.0,17.0,114.0,22.0,132.0,14.0,162.0,2434.0,2023-01-08 21:24:44.000,2.7,46.0,35.0,30,True,vulture,conda-forge/vulture,,3827.0,3604.0,https://pypi.org/project/vulture,2023-01-09 21:18:34.095,223.0,405813.0,406652.0,https://anaconda.org/conda-forge/vulture,2023-01-09 08:50:44.861,66348.0,2.0,,,,,,,,,,,,,,,,,,,,
102,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2023-03-14 18:33:19.000,2023-03-12 22:44:47,2619.0,284.0,250.0,41.0,527.0,97.0,459.0,1620.0,2023-03-10 03:18:01.247,0.3.13,47.0,104.0,30,True,briefcase,,,17.0,,https://pypi.org/project/briefcase,2023-01-30 02:23:00.441,17.0,4679.0,4680.0,,,,2.0,75.0,,,,,,,,,,,,,,,,,,,
103,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2023-02-26 17:36:46.000,2023-02-26 17:29:13,584.0,41.0,124.0,30.0,302.0,55.0,112.0,1470.0,2022-12-08 19:10:01.428,2.3.5,55.0,41.0,30,True,safety,conda-forge/safety,,403.0,11.0,https://pypi.org/project/safety,2022-12-08 19:10:01.428,392.0,1090482.0,1099796.0,https://anaconda.org/conda-forge/safety,2022-12-09 10:33:04.329,54975.0,3.0,292300.0,,,,,,,,,,,,,,,,,,,
104,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2023-01-17 13:41:57.000,2022-12-11 13:43:39,409.0,,69.0,17.0,156.0,23.0,87.0,1006.0,2022-11-05 08:06:05.737,0.9.6,28.0,45.0,30,True,pytest-sugar,conda-forge/pytest-sugar,['pytest'],24260.0,21641.0,https://pypi.org/project/pytest-sugar,2022-11-05 08:06:05.737,2619.0,883890.0,886499.0,https://anaconda.org/conda-forge/pytest-sugar,2022-11-05 11:46:05.380,174806.0,3.0,,,,,,,,,,,,,,,,,,,,
105,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2023-02-08 04:25:59.000,2022-08-29 14:53:21,230.0,,84.0,12.0,46.0,3.0,73.0,786.0,2022-08-29 14:53:13.855,6.7.0,66.0,30.0,30,True,colorlog,conda-forge/colorlog,,25696.0,23127.0,https://pypi.org/project/colorlog,2022-08-29 14:53:13.855,2569.0,7721958.0,7738341.0,https://anaconda.org/conda-forge/colorlog,2022-10-26 21:11:56.658,1359826.0,3.0,,,,,,,,,,,,,,,,,,,,
106,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2023-03-05 15:49:23.000,2023-02-27 09:10:52,2064.0,58.0,157.0,17.0,739.0,154.0,371.0,756.0,2022-02-06 14:17:08.000,0.5.1,18.0,72.0,30,True,asv,conda-forge/asv,,973.0,906.0,https://pypi.org/project/asv,2022-02-06 14:16:23.000,67.0,26982.0,36285.0,https://anaconda.org/conda-forge/asv,2022-11-04 11:34:14.554,688451.0,3.0,,,,,,,,,,,,,,,,,,,,
107,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2023-03-15 15:29:58.000,2022-11-08 15:07:52,1711.0,,172.0,54.0,274.0,134.0,229.0,556.0,2022-11-08 15:13:17.367,3.0.1,123.0,92.0,30,False,zc.buildout,conda-forge/zc.buildout,,1065.0,,https://pypi.org/project/zc.buildout,2022-11-08 15:13:17.367,1065.0,76414.0,77607.0,https://anaconda.org/conda-forge/zc.buildout,2022-03-31 09:12:41.632,21477.0,3.0,,,,,,,,,,,,,,,,,,,,
108,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2022-11-23 18:04:35.000,2022-01-24 01:11:19,143.0,,51.0,17.0,56.0,13.0,38.0,543.0,2022-01-24 01:14:49.000,0.7.0,13.0,21.0,30,True,mccabe,conda-forge/mccabe,,365326.0,349401.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,15925.0,28729158.0,28806732.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,6283507.0,2.0,,,,,,,,,,,,,,,,,,,,
109,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2023-03-14 02:58:23.000,2023-01-25 16:29:31,473.0,3.0,188.0,8.0,223.0,23.0,146.0,509.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,30,True,coveralls,conda-forge/coveralls,['pytest'],40292.0,30769.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,9523.0,559868.0,571716.0,https://anaconda.org/conda-forge/coveralls,2022-08-03 01:11:21.846,876768.0,3.0,,,,,,,,,,,,,,,,,,,,
110,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2023-03-04 03:11:05.000,2022-06-22 04:41:01,431.0,,530.0,165.0,151.0,143.0,166.0,9115.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,40.0,29,True,gdbgui,,,265.0,262.0,https://pypi.org/project/gdbgui,2022-06-22 04:46:50.000,3.0,142505.0,142902.0,,,,2.0,12729.0,,,,,,,,,,,,,,,,,,,
111,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2022-12-06 17:25:01.000,2022-12-06 17:25:01,713.0,,367.0,77.0,159.0,125.0,113.0,3809.0,2022-11-15 17:59:01.069,0.61.0,59.0,101.0,29,True,memory_profiler,conda-forge/memory_profiler,,212.0,,https://pypi.org/project/memory_profiler,2022-11-15 17:59:01.069,212.0,709334.0,712955.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,296989.0,2.0,,,,,,,,,,,,,,,,,,,,
112,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2023-03-14 16:23:27.000,2023-02-07 07:38:40,959.0,1.0,367.0,40.0,464.0,190.0,378.0,3061.0,2021-10-26 14:02:33.000,3.2.1,42.0,126.0,29,True,factory_boy,conda-forge/factory_boy,,810.0,,https://pypi.org/project/factory_boy,2021-10-26 14:02:33.000,810.0,2624385.0,2625906.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,118671.0,3.0,,,,,,,,,,,,,,,,,,,,
113,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-02-22 17:27:24.000,2023-01-29 19:46:36,3335.0,3.0,600.0,89.0,533.0,135.0,170.0,1699.0,2016-11-25 22:13:29.000,4.0.515,36.0,385.0,29,True,diamond,,,160.0,126.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,34.0,17452.0,17452.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
114,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2023-02-04 00:41:41.000,2023-02-04 00:41:41,638.0,2.0,465.0,70.0,253.0,68.0,140.0,1623.0,,,10.0,89.0,29,True,pyelftools,conda-forge/pyelftools,,5352.0,4824.0,https://pypi.org/project/pyelftools,2022-08-10 21:45:29.337,528.0,2302333.0,2303762.0,https://anaconda.org/conda-forge/pyelftools,2022-10-29 13:21:01.531,120082.0,2.0,,,,,,,,,,,,,,,,,,,,
115,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2023-02-25 17:42:34.000,2023-02-25 17:42:34,1421.0,6.0,254.0,94.0,381.0,92.0,419.0,1511.0,2023-02-21 23:31:11.294,0.13.9,672.0,39.0,29,True,pybuilder,conda-forge/pybuilder,,62.0,,https://pypi.org/project/pybuilder,2022-11-04 03:13:11.030,62.0,22264.0,22995.0,https://anaconda.org/conda-forge/pybuilder,2023-02-22 05:27:45.894,35840.0,3.0,,,,,,,,,,,,,,,,,,,,
116,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2023-02-07 15:02:53.000,2022-09-03 06:11:45,527.0,,100.0,31.0,79.0,26.0,141.0,1418.0,2021-08-08 13:25:20.000,5.1.0,54.0,52.0,29,True,radon,conda-forge/radon,,4349.0,3749.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854,600.0,410710.0,411553.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,54815.0,2.0,,,,,,,,,,,,,,,,,,,,
117,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2023-03-13 08:48:19.000,2022-10-25 21:21:25,1001.0,,103.0,17.0,66.0,91.0,86.0,1053.0,2022-10-25 21:23:01.695,4.0.0,43.0,37.0,29,True,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],6984.0,6279.0,https://pypi.org/project/pytest-benchmark,2022-10-25 21:23:01.695,705.0,659989.0,679612.0,https://anaconda.org/conda-forge/pytest-benchmark,2022-10-26 11:10:23.029,1648336.0,3.0,,,,,,,,,,,,,,,,,,,,
118,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2023-03-16 14:05:01.759,2021-06-11 10:22:09,273.0,,39.0,8.0,35.0,31.0,51.0,501.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,29,False,coloredlogs,anaconda/coloredlogs,,22208.0,20237.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,1971.0,5596162.0,5596287.0,https://anaconda.org/anaconda/coloredlogs,2023-03-16 14:05:01.759,8291.0,3.0,,,,,,,,,,,,,,,,,,,,
119,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-01-30 11:46:37.000,2023-01-30 10:06:49,253.0,4.0,26.0,16.0,29.0,4.0,5.0,375.0,2023-01-16 06:55:01.507,1.1.1,40.0,12.0,29,True,wasabi,conda-forge/wasabi,,26295.0,25992.0,https://pypi.org/project/wasabi,2023-01-16 06:55:01.507,303.0,4226398.0,4247154.0,https://anaconda.org/conda-forge/wasabi,2023-01-23 10:44:50.730,1017061.0,3.0,,,,,,,,,,,,,explosion/wasabi,,,,,,,
120,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2023-03-12 20:58:22.000,2022-12-27 17:54:48,436.0,4.0,26.0,10.0,37.0,16.0,18.0,227.0,2022-10-29 15:21:26.062,1.2.0,31.0,9.0,29,True,executing,conda-forge/executing,,57869.0,57754.0,https://pypi.org/project/executing,2022-10-29 15:21:26.062,115.0,9061051.0,9212153.0,https://anaconda.org/conda-forge/executing,2022-11-01 15:44:50.965,5893006.0,1.0,,,,,,,,,,,,,,,,,,,,
121,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2023-01-03 13:15:29.000,2023-01-03 13:15:29,307.0,1.0,924.0,234.0,112.0,21.0,99.0,15725.0,2022-04-02 15:00:56.000,1.1.1,57.0,27.0,28,True,pysnooper,conda-forge/pysnooper,,48.0,,https://pypi.org/project/pysnooper,2022-04-02 15:00:56.000,48.0,231794.0,233090.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,59652.0,2.0,,,,,,,,,,,,,,,,,,,,
122,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-03-06 14:22:47.000,2022-03-06 14:20:17,408.0,,363.0,153.0,69.0,70.0,227.0,9256.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,28,True,bpytop,conda-forge/bpytop,,89.0,88.0,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,1.0,8446.0,8863.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,10432.0,3.0,,,,,,,,,,,,,,,,,,,,
123,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2023-03-16 13:50:40.000,2023-03-16 12:41:12,2384.0,87.0,251.0,45.0,1136.0,476.0,811.0,4323.0,2023-02-10 10:09:15.000,2023.02.09,102.0,114.0,28,True,,conda-forge/mamba,,,,,,,,139325.0,https://anaconda.org/conda-forge/mamba,2023-03-06 11:02:20.530,6687622.0,3.0,,,,,,,,,,,,,,,,,,,,
