,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
41,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2024-05-10 15:33:38.000,2024-05-08 18:40:20,785.0,64.0,817.0,136.0,888.0,1231.0,10833.0,2024-04-09 10:38:04.000,1.43.0,110.0,38.0,37,True,,41.0,playwright,,,,3192597.0,16756.0,15864.0,https://pypi.org/project/playwright,2024-04-09 10:38:04.000,892.0,3192597.0,,,,2.0,,,,,,,,,,,,,,,,,,
42,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,Apache-2.0,2014-05-15 22:49:43.000,2024-05-11 12:16:41.000,2024-04-08 20:56:52,695.0,9.0,232.0,29.0,435.0,290.0,586.0,2024-03-10 09:39:50.000,24.0,44.0,107.0,37,True,,89.0,packaging,conda-forge/packaging,,806.0,355040438.0,1179654.0,1169749.0,https://pypi.org/project/packaging,2024-03-10 09:39:25.000,9905.0,354090580.0,https://anaconda.org/conda-forge/packaging,2024-03-10 13:08:54.872,45592514.0,2.0,,,,,,,,,,,,,,,,,,
43,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2017-07-25 20:24:25.000,2024-05-11 15:56:44.000,2024-05-09 21:11:03,948.0,24.0,143.0,33.0,231.0,345.0,477.0,2024-03-11 19:29:15.000,0.43.0,78.0,82.0,37,True,,48.0,wheel,conda-forge/wheel,,,474029259.0,282616.0,271611.0,https://pypi.org/project/wheel,2024-03-11 19:29:15.000,11005.0,472001808.0,https://anaconda.org/conda-forge/wheel,2024-03-27 13:27:47.640,91235300.0,2.0,,,,,,,,,,,,,,,,,,
44,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2024-04-05 01:43:11.000,2023-06-07 11:16:23,408.0,,1181.0,184.0,163.0,233.0,9681.0,2023-05-24 20:13:07.561,0.9.54,51.0,52.0,36,True,,499.0,pyautogui,conda-forge/pyautogui,,,794246.0,35615.0,34724.0,https://pypi.org/project/pyautogui,2023-05-24 20:13:07.561,891.0,788997.0,https://anaconda.org/conda-forge/pyautogui,2023-10-16 16:49:29.444,225748.0,2.0,,,,,,,,,,,,,,,,,,
45,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2024-05-16 14:01:02.000,2024-05-15 23:52:29,758.0,67.0,375.0,76.0,645.0,646.0,9043.0,2024-03-29 19:21:08.000,1.5.0,62.0,147.0,36,True,,78.0,pipx,conda-forge/pipx,,76100.0,7539314.0,2226.0,2187.0,https://pypi.org/project/pipx,2024-03-29 19:21:08.000,39.0,7536252.0,https://anaconda.org/conda-forge/pipx,2024-03-29 22:42:13.653,50105.0,2.0,,,,,,,,,,,,,,,,,,
46,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2024-05-16 10:38:48.000,2024-05-16 10:38:48,2743.0,133.0,340.0,32.0,990.0,1521.0,6642.0,2024-05-08 08:28:47.000,2.15.2,197.0,179.0,36,True,,55.0,pdm,conda-forge/pdm,,5.0,820133.0,428.0,291.0,https://pypi.org/project/pdm,2024-05-08 08:28:39.000,137.0,810990.0,https://anaconda.org/conda-forge/pdm,2024-05-08 12:07:51.309,292584.0,2.0,,,,,,,,,,,,,,,,,,
47,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2024-05-16 11:25:57.000,2024-05-15 21:29:22,25082.0,363.0,1595.0,200.0,5925.0,912.0,5175.0,2024-05-07 11:50:01.000,3.11.2,131.0,862.0,36,True,,723.0,buildbot,conda-forge/buildbot,,37550.0,18927.0,366.0,348.0,https://pypi.org/project/buildbot,2024-05-07 11:50:01.000,18.0,16429.0,https://anaconda.org/conda-forge/buildbot,2024-05-08 19:28:28.455,96195.0,2.0,,,,,,,,,,,,,,,,,,
48,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2024-04-24 11:50:08.000,2024-01-25 20:03:15,1481.0,,1708.0,167.0,712.0,624.0,4638.0,2023-11-28 04:13:59.000,2.0.0,52.0,116.0,36,True,,248.0,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],,4972966.0,11661.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2023-11-28 04:13:59.000,11645.0,4892001.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2023-11-28 15:01:30.175,3805379.0,2.0,,,,,,,,,,,,,,,,,,
49,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2024-04-24 20:33:41.000,2024-04-24 20:33:41,6712.0,208.0,268.0,59.0,925.0,540.0,4626.0,2024-04-12 01:18:34.000,2024.4.11,202.0,103.0,36,True,,156.0,pytype,conda-forge/pytype,,,534884.0,3767.0,3552.0,https://pypi.org/project/pytype,2024-04-12 01:18:34.000,215.0,530544.0,https://anaconda.org/conda-forge/pytype,2024-02-10 17:48:30.581,204016.0,3.0,,,,,,,,,,,,,,,,,,
50,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2024-05-15 01:55:38.000,2024-05-13 15:49:35,1558.0,23.0,207.0,34.0,303.0,292.0,3212.0,2024-01-08 09:52:50.000,24.1.0,34.0,115.0,36,True,,25.0,structlog,conda-forge/structlog,,,24142131.0,12869.0,11924.0,https://pypi.org/project/structlog,2024-01-08 09:52:50.000,945.0,24132270.0,https://anaconda.org/conda-forge/structlog,2024-02-12 20:32:00.254,394467.0,2.0,,,,,,,,,,,,,,,,,,
51,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2024-05-16 07:33:45.000,2024-05-16 07:32:16,2455.0,85.0,379.0,30.0,1865.0,970.0,2434.0,2024-03-26 15:48:27.000,0.19.2,59.0,185.0,36,True,,115.0,wemake-python-styleguide,,,,173287.0,16497.0,16444.0,https://pypi.org/project/wemake-python-styleguide,2024-03-26 15:47:35.000,53.0,173287.0,,,,1.0,,,,,,,,,,,,,,,,,,
52,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2024-05-07 03:13:43.000,2024-04-04 15:18:12,3359.0,75.0,160.0,26.0,381.0,257.0,1856.0,2024-03-24 15:00:05.000,1.13.0,94.0,81.0,36,True,,103.0,rope,conda-forge/rope,,28.0,932767.0,73709.0,73430.0,https://pypi.org/project/rope,2024-03-24 15:00:05.000,279.0,898911.0,https://anaconda.org/conda-forge/rope,2024-03-24 16:07:49.962,1455536.0,1.0,,,,,,,,,,,,,,,,,,
53,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2024-03-07 14:47:18.000,2024-03-07 14:47:17,567.0,2.0,177.0,29.0,299.0,473.0,1341.0,2024-01-05 00:28:45.000,3.2.0,38.0,86.0,36,True,,54.0,pyflakes,conda-forge/pyflakes,,,31577043.0,279726.0,278673.0,https://pypi.org/project/pyflakes,2024-01-05 00:28:45.000,1053.0,31384947.0,https://anaconda.org/conda-forge/pyflakes,2024-01-05 03:19:34.488,7299665.0,1.0,,,,,,-1.0,,,,,,,,,,,,
54,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2024-05-14 19:18:31.000,2024-05-14 17:21:23,681.0,42.0,138.0,37.0,515.0,261.0,1334.0,2024-04-29 13:23:26.000,0.21.2,55.0,47.0,36,True,,53.0,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],1242.0,14953509.0,99700.0,96178.0,https://pypi.org/project/pytest-asyncio,2024-04-29 13:23:23.000,3522.0,14913418.0,https://anaconda.org/conda-forge/pytest-asyncio,2024-04-29 13:53:47.019,1922256.0,2.0,,,,,,,,,,,,,,,,,,
55,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2024-04-21 08:50:33.000,2024-04-21 08:50:21,1115.0,3.0,99.0,22.0,107.0,104.0,583.0,2024-04-05 09:43:53.000,0.8.4,27.0,46.0,36,True,,12.0,parso,conda-forge/parso,,,38397777.0,430035.0,429327.0,https://pypi.org/project/parso,2024-04-05 09:43:53.000,708.0,37989130.0,https://anaconda.org/conda-forge/parso,2024-04-05 12:34:45.342,18797793.0,1.0,,,,,,,,,,,,,,,,,,
56,pyre-check,facebook/pyre-check,type-checkers,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2024-05-16 14:25:19.000,2024-05-16 14:20:48,15939.0,528.0,426.0,112.0,428.0,266.0,6699.0,2024-05-10 20:52:25.000,0.9.21,78.0,262.0,35,True,,155.0,pyre-check,,,,82514.0,76.0,21.0,https://pypi.org/project/pyre-check,2024-05-10 20:52:25.000,55.0,82514.0,,,,3.0,,,,,,1.0,,,,,,,,,,,,
57,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2024-05-11 02:06:42.000,2023-12-01 19:06:35,3701.0,,363.0,93.0,251.0,404.0,4262.0,2023-07-12 18:05:35.085,2.2.0,65.0,60.0,35,True,,403.0,invoke,conda-forge/invoke,,,9244781.0,26244.0,25308.0,https://pypi.org/project/invoke,2023-07-12 18:05:35.085,936.0,9220351.0,https://anaconda.org/conda-forge/invoke,2023-07-13 01:13:36.486,977211.0,2.0,,,,,,,,,,,,,,,,,,
58,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-09-24 19:23:46.000,2024-05-15 15:00:58.000,2024-05-15 02:25:29,9085.0,96.0,310.0,63.0,1097.0,2765.0,1965.0,2024-03-18 00:55:38.000,4.7.0,36.0,160.0,35,True,,655.0,scons,conda-forge/scons,,1503.0,828025.0,38.0,,https://pypi.org/project/scons,2024-03-18 00:43:09.000,38.0,815338.0,https://anaconda.org/conda-forge/scons,2024-03-18 14:23:14.884,569855.0,2.0,,,,,,,,,,,,,,,,,,
59,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2024-05-16 11:05:17.000,2024-05-16 11:05:16,629.0,24.0,138.0,37.0,275.0,146.0,1769.0,2024-03-21 22:14:13.000,3.14.0,63.0,72.0,35,True,,11.0,pytest-mock,conda-forge/pytest-mock,['pytest'],33.0,22581190.0,83915.0,79287.0,https://pypi.org/project/pytest-mock,2024-03-21 22:14:02.000,4628.0,22525500.0,https://anaconda.org/conda-forge/pytest-mock,2024-03-22 01:55:50.644,2617471.0,2.0,,,,,,,,,,,,,,,,,,
60,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2024-03-09 10:31:03.000,2023-02-28 17:40:55,262.0,,224.0,27.0,88.0,89.0,1672.0,2023-02-21 17:40:52.893,2.0.7,27.0,63.0,35,False,,22.0,python-json-logger,conda-forge/python-json-logger,,,32327966.0,98749.0,98053.0,https://pypi.org/project/python-json-logger,2023-02-21 17:40:52.893,696.0,32235127.0,https://anaconda.org/conda-forge/python-json-logger,2023-06-16 13:23:58.542,7891360.0,2.0,,,,,,,,,,,,,,,,,,
61,typeguard,agronholm/typeguard,type-checkers,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2024-04-12 08:20:07.000,2024-04-12 08:20:06,607.0,19.0,105.0,23.0,126.0,297.0,1453.0,2024-03-24 08:06:15.000,4.2.1,68.0,34.0,35,True,,22.0,typeguard,conda-forge/typeguard,,,22495234.0,26232.0,23709.0,https://pypi.org/project/typeguard,2024-03-24 08:06:15.000,2523.0,22483405.0,https://anaconda.org/conda-forge/typeguard,2024-03-24 09:36:47.690,555995.0,3.0,,,,,,,,,,,,,,,,,,
62,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2024-05-15 19:41:49.000,2024-05-15 19:41:49,1739.0,36.0,211.0,26.0,477.0,490.0,821.0,2024-05-06 15:07:55.000,8.1.0,86.0,136.0,35,True,,87.0,setuptools_scm,conda-forge/setuptools_scm,,,28578893.0,1404.0,,https://pypi.org/project/setuptools_scm,2024-05-06 15:07:55.000,1404.0,28529751.0,https://anaconda.org/conda-forge/setuptools_scm,2024-05-07 12:03:09.345,2358852.0,2.0,,,,,,-1.0,,,,,,,,,,,,
63,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2024-05-09 11:32:23.000,2024-05-09 11:31:11,3270.0,32.0,2927.0,386.0,1045.0,1680.0,37021.0,2024-05-09 11:32:23.000,2.4.1,94.0,439.0,34,True,,47.0,pyenv,,,,11796.0,21.0,21.0,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,,11796.0,,,,2.0,,,,,,,,,,,,,,,,,,
64,xonsh,xonsh/xonsh,shell,"Python-powered, cross-platform, Unix-gazing shell.",,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2024-05-16 13:43:15.000,2024-05-16 11:01:05,10614.0,116.0,620.0,101.0,2688.0,2274.0,8059.0,2024-04-23 18:35:57.000,0.16.0,129.0,326.0,34,False,,271.0,xonsh,,,10211.0,55781.0,820.0,678.0,https://pypi.org/project/xonsh,2024-04-23 18:35:57.000,142.0,55669.0,,,,1.0,,,,,,,,,,,,,,,,,,
65,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,MIT,2009-10-02 00:43:37.000,2024-04-10 15:18:53.000,2024-04-10 15:18:52,1456.0,8.0,751.0,116.0,505.0,642.0,4992.0,2023-10-12 23:39:38.000,2.11.1,19.0,135.0,34,True,,109.0,pycodestyle,conda-forge/pycodestyle,,,39920690.0,1889.0,20.0,https://pypi.org/project/pycodestyle,2023-10-12 23:39:38.000,1869.0,39721260.0,https://anaconda.org/conda-forge/pycodestyle,2023-10-13 13:17:36.027,7578368.0,2.0,,,,,,,,,,,,,,,,,,
66,mimesis,lk-geimfari/mimesis,testing,Mimesis is a robust data generator for Python that can produce a wide range of fake data in multiple languages.,,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2024-05-06 20:53:41.000,2024-04-27 23:05:09,2627.0,21.0,326.0,61.0,1165.0,340.0,4311.0,2024-04-04 00:51:52.000,16.0.0,60.0,122.0,34,True,,16.0,mimesis,conda-forge/mimesis,,575.0,452416.0,1795.0,1738.0,https://pypi.org/project/mimesis,2024-04-04 00:51:52.000,57.0,448155.0,https://anaconda.org/conda-forge/mimesis,2024-01-24 22:04:50.706,195736.0,2.0,,,,,,,,,,,,,,,,,,
67,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2024-05-11 17:32:56.000,2024-05-11 17:32:42,648.0,32.0,264.0,34.0,240.0,201.0,3987.0,2024-05-11 17:32:57.000,1.5.1,64.0,121.0,34,True,,137.0,freezegun,conda-forge/freezegun,,19.0,11298255.0,861.0,,https://pypi.org/project/freezegun,2024-05-11 17:32:51.000,861.0,11263091.0,https://anaconda.org/conda-forge/freezegun,2024-04-24 01:48:45.151,1547116.0,2.0,,,,,,,,,,,,,,,,,,
68,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2024-05-14 23:25:45.000,2024-05-14 23:25:37,4509.0,128.0,262.0,44.0,43.0,1439.0,2936.0,2024-05-01 01:08:52.000,8.5.8,346.0,33.0,34,False,,11.0,pyarmor,,,,227042.0,1252.0,1214.0,https://pypi.org/project/pyarmor,2024-05-01 01:08:33.000,38.0,227042.0,,,,2.0,,,,,,,,,,,,,,,,,,
69,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2024-04-09 12:40:58.000,2023-10-05 17:12:04,684.0,,201.0,37.0,167.0,137.0,1673.0,2023-05-12 08:13:47.000,1.8.0,72.0,93.0,34,True,,62.0,nodeenv,conda-forge/nodeenv,,,21465968.0,83639.0,83434.0,https://pypi.org/project/nodeenv,2023-05-12 08:10:47.532,205.0,21417877.0,https://anaconda.org/conda-forge/nodeenv,2023-06-16 13:21:50.931,3847304.0,2.0,,,,,,,,,,,,,,,,,,
70,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2024-05-10 16:17:03.000,2024-03-17 20:49:57,1116.0,21.0,212.0,57.0,345.0,221.0,1257.0,2024-03-17 19:34:19.000,7.1.2,100.0,61.0,34,True,,145.0,pytest-bdd,conda-forge/pytest-bdd,['pytest'],,1270302.0,3579.0,3481.0,https://pypi.org/project/pytest-bdd,2024-03-17 19:34:19.000,98.0,1265518.0,https://anaconda.org/conda-forge/pytest-bdd,2024-03-17 20:53:58.479,57409.0,2.0,,,,,,,,,,,,,,,,,,
71,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2024-04-29 22:53:49.000,2024-04-29 22:53:49,1116.0,20.0,141.0,21.0,71.0,216.0,843.0,2024-03-05 16:21:47.000,4.4.2,109.0,45.0,34,True,,5.0,progressbar2,conda-forge/progressbar2,,2317.0,28032483.0,910.0,,https://pypi.org/project/progressbar2,2024-03-05 16:21:40.000,910.0,28004557.0,https://anaconda.org/conda-forge/progressbar2,2024-03-07 11:34:42.705,1311211.0,2.0,,,,,,,,,,,,,,,,,,
72,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-2-Clause,2011-12-14 15:33:15.000,2024-05-13 16:55:41.000,2024-05-09 12:24:40,1161.0,10.0,132.0,23.0,336.0,221.0,776.0,2024-05-07 14:50:01.000,0.14.2,32.0,79.0,34,True,,51.0,nose2,conda-forge/nose2,,,817540.0,25277.0,24982.0,https://pypi.org/project/nose2,2024-05-07 14:50:01.000,295.0,815657.0,https://anaconda.org/conda-forge/nose2,2023-06-16 16:08:37.386,135589.0,2.0,,,,,,,,,,,,,,,,,,
73,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2024-05-16 04:45:17.000,2024-05-16 04:45:16,532.0,57.0,185.0,9.0,274.0,166.0,549.0,2024-05-15 12:56:12.000,4.0.1,46.0,65.0,34,True,,4.0,coveralls,conda-forge/coveralls,['pytest'],,789535.0,35545.0,33516.0,https://pypi.org/project/coveralls,2024-05-15 12:56:12.000,2029.0,765999.0,https://anaconda.org/conda-forge/coveralls,2024-05-15 15:58:58.729,1082701.0,2.0,,,,,,,,,,,,,,,,,,
74,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2024-05-10 03:40:30.000,2024-05-09 16:42:30,10172.0,31.0,5544.0,1091.0,391.0,5112.0,30736.0,2024-05-09 14:15:07.000,1.8.5,105.0,137.0,33,True,,58.0,sqlmap,,,,11676.0,33.0,21.0,https://pypi.org/project/sqlmap,2024-05-09 14:15:07.000,12.0,11676.0,,,,2.0,,,,,,,,,,,,,,,,,,
75,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2024-05-14 12:14:31.000,2024-05-13 22:09:48,1183.0,21.0,363.0,62.0,357.0,146.0,12626.0,2024-04-10 20:09:39.000,1.12.0,20.0,46.0,33,True,,22.0,memray,conda-forge/memray,,,845314.0,451.0,408.0,https://pypi.org/project/memray,2024-04-10 20:09:39.000,43.0,840863.0,https://anaconda.org/conda-forge/memray,2024-04-11 13:37:37.197,111294.0,2.0,,,,,,,,,,,,,,,,,,
76,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python with AI-powered optimization..",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2024-05-03 15:30:11.000,2024-05-03 15:25:50,3187.0,53.0,383.0,90.0,308.0,297.0,11219.0,2024-05-03 15:30:11.000,1.5.41,164.0,49.0,33,True,,165.0,scalene,,,,47233.0,633.0,621.0,https://pypi.org/project/scalene,2024-05-03 15:30:11.000,12.0,47233.0,,,,2.0,,,,,,,,,,,,,,,,,,
77,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2024-05-06 21:09:59.000,2024-02-18 17:35:24,363.0,4.0,376.0,57.0,185.0,108.0,5868.0,2024-02-18 18:23:06.000,0.5.0,43.0,66.0,33,True,,190.0,pipreqs,conda-forge/pipreqs,,,774799.0,29632.0,29411.0,https://pypi.org/project/pipreqs,2024-02-18 17:49:34.000,221.0,774277.0,https://anaconda.org/conda-forge/pipreqs,2023-06-16 13:23:05.413,48106.0,3.0,,,,,,,,,,,,,,,,,,
78,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2024-05-15 15:23:49.000,2024-05-08 15:50:04,1406.0,63.0,431.0,48.0,521.0,224.0,3488.0,2024-05-06 18:05:06.000,1.5.0,38.0,81.0,33,True,,130.0,detect-secrets,,,,597823.0,81.0,,https://pypi.org/project/detect-secrets,2024-05-06 17:46:16.000,81.0,597823.0,,,,2.0,,,,,,,,,,,,,,,,,,
79,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2024-04-30 00:52:19.000,2024-04-30 00:52:19,1170.0,14.0,167.0,36.0,519.0,407.0,3338.0,2024-03-24 17:07:59.000,3.15.2,168.0,35.0,33,True,,15.0,pyupgrade,conda-forge/pyupgrade,,,631715.0,354.0,,https://pypi.org/project/pyupgrade,2024-03-24 17:07:59.000,354.0,618546.0,https://anaconda.org/conda-forge/pyupgrade,2024-03-24 18:00:51.547,632127.0,2.0,,,,,,,,,,,,,,,,,,
80,pex,pantsbuild/pex,packaging,"A tool for generating .pex (Python EXecutable) files, lock files and venvs.",,https://github.com/pex-tool/pex,https://github.com/pex-tool/pex,Apache-2.0,2014-07-21 17:06:12.000,2024-05-15 05:09:35.000,2024-05-13 00:58:41,1466.0,17.0,247.0,54.0,1250.0,955.0,2467.0,2024-04-12 14:44:33.000,2.3.1,258.0,119.0,33,True,pex-tool/pex,154.0,pex,,,4417799.0,1948801.0,637.0,591.0,https://pypi.org/project/pex,2024-04-12 14:44:09.000,46.0,1778886.0,,,,2.0,,,,,,,,,,,,,,,,,,
81,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2024-05-14 18:21:28.000,2024-05-12 23:06:35,4096.0,277.0,322.0,46.0,943.0,608.0,2359.0,2024-05-06 05:35:49.000,0.3.18,52.0,139.0,33,True,,129.0,briefcase,,,278.0,9656.0,567.0,555.0,https://pypi.org/project/briefcase,2024-05-06 05:35:49.000,12.0,9651.0,,,,2.0,,,,,,,,,,,,,,,,,,
82,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2024-05-16 01:46:43.000,2023-04-30 10:08:19,610.0,,152.0,22.0,104.0,134.0,1989.0,2022-10-06 17:23:25.701,0.9.0,27.0,84.0,33,False,,120.0,tabulate,conda-forge/tabulate,,,63227071.0,7504.0,,https://pypi.org/project/tabulate,2022-10-06 17:23:25.701,7504.0,63155930.0,https://anaconda.org/conda-forge/tabulate,2023-06-16 13:16:13.524,6829548.0,2.0,,,,,,,,,,,,,,,,,,
