,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,labels,conda_id,pypi_id,open_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,github_release_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
52,factory_boy,https://github.com/FactoryBoy/factory_boy,,A test fixtures replacement for Python.,testing,30,True,FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000000,2021-07-13 14:08:48.000000,2021-07-13 14:08:48.000000,316.0,343.0,2561.0,2018-05-05 15:05:40.000000,2.11.1,36.0,117.0,,conda-forge/factory_boy,factory_boy,138.0,888.0,4256.0,,https://pypi.org/project/factory_boy,2018-05-05 15:05:40.000000,4256.0,1628669.0,1629973.0,https://anaconda.org/conda-forge/factory_boy,2021-04-04 01:17:30.466000,75654.0,2.0,,,,,,,,,,,,,,,
53,rope,https://github.com/python-rope/rope,,a python refactoring library.,refactoring,30,True,python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000000,2021-05-30 20:11:33.599000,2021-05-20 05:32:18.000000,142.0,116.0,1151.0,2020-10-07 16:08:59.000000,0.18.0,19.0,63.0,,conda-forge/rope,rope,70.0,1881.0,32806.0,29874.0,https://pypi.org/project/rope,2020-10-07 16:08:59.000000,2932.0,452533.0,463222.0,https://anaconda.org/conda-forge/rope,2021-05-30 20:11:33.599000,545150.0,1.0,,,,,,,,,,,,,,,
54,twine,https://github.com/pypa/twine,,Utilities for interacting with PyPI.,build-tools,30,True,pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000000,2021-07-15 00:29:12.000000,2021-07-03 12:55:23.000000,238.0,316.0,1136.0,2021-03-15 16:36:43.000000,3.4.0,42.0,102.0,,conda-forge/twine,twine,45.0,,60263.0,42759.0,https://pypi.org/project/twine,2021-03-15 16:36:43.000000,17504.0,1757075.0,1762140.0,https://anaconda.org/conda-forge/twine,2021-03-17 03:54:06.297000,298849.0,2.0,,,,,,,,,,,,,,,
55,pytest-mock,https://github.com/pytest-dev/pytest-mock,,Thin-wrapper around the mock package for easier use with pytest.,testing,30,True,pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000000,2021-06-28 18:22:07.000000,2021-06-28 18:22:05.000000,95.0,89.0,1113.0,2021-05-18 11:53:27.000000,3.6.1,52.0,54.0,['pytest'],conda-forge/pytest-mock,pytest-mock,10.0,,23756.0,17576.0,https://pypi.org/project/pytest-mock,2021-05-06 19:21:18.000000,6180.0,4138602.0,4155474.0,https://anaconda.org/conda-forge/pytest-mock,2021-05-07 01:15:17.653000,1012356.0,2.0,,,,,,,,,,,,,,,
56,pydocstyle,https://github.com/PyCQA/pydocstyle,,docstring style checker.,linters,30,True,PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000000,2021-06-24 19:05:10.000000,2021-05-17 20:39:45.000000,146.0,194.0,793.0,2021-05-17 20:37:45.000000,6.1.1,17.0,72.0,,conda-forge/pydocstyle,pydocstyle,75.0,710.0,21470.0,17550.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000000,3920.0,2029054.0,2035502.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379000,386933.0,2.0,,56.0,,,,,,,,,,,,,
57,packaging,https://github.com/pypa/packaging,,Core utilities for Python packages.,packaging,30,True,pypa/packaging,https://github.com/pypa/packaging,BSD-2-Clause,2014-05-15 22:49:43.000000,2021-07-12 17:38:53.000000,2021-07-04 07:40:02.000000,159.0,151.0,310.0,2021-01-29 20:27:31.000000,20.9,36.0,70.0,,conda-forge/packaging,packaging,55.0,,257528.0,228328.0,https://pypi.org/project/packaging,2021-07-03 12:32:30.000000,29200.0,61159455.0,61296223.0,https://anaconda.org/conda-forge/packaging,2021-07-03 14:49:57.465000,8342603.0,1.0,,118.0,,,,,,,,,,,,,
58,PySnooper,https://github.com/cool-RR/PySnooper,,Never use print for debugging again.,debugging,29,True,cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000000,2021-05-20 07:26:20.000000,2021-05-19 08:23:53.000000,896.0,93.0,14517.0,2021-05-19 08:24:40.000000,0.5.0,54.0,26.0,,conda-forge/pysnooper,pysnooper,18.0,299.0,494.0,448.0,https://pypi.org/project/pysnooper,2021-05-19 08:24:40.000000,46.0,73770.0,75215.0,https://anaconda.org/conda-forge/pysnooper,2021-05-19 12:14:49.747000,37575.0,1.0,,,,,,,,,,,,,,,
59,pyre-check,https://github.com/facebook/pyre-check,,Performant type-checking for python.,linters,29,True,facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000000,2021-07-15 06:30:09.000000,2021-07-14 18:09:10.000000,323.0,199.0,5460.0,2021-05-14 19:50:13.000000,0.9.3,62.0,165.0,,,pyre-check,65.0,9579.0,46.0,,https://pypi.org/project/pyre-check,2021-05-14 01:29:18.000000,46.0,19966.0,19966.0,,,,2.0,,,,,,,,,,,,,,,
60,pipreqs,https://github.com/bndr/pipreqs,,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,dependency-managers,29,True,bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000000,2021-07-09 04:31:57.000000,2021-05-05 05:08:31.000000,224.0,88.0,3515.0,2019-11-14 11:06:56.000000,0.4.10,38.0,50.0,,conda-forge/pipreqs,pipreqs,82.0,300.0,6418.0,5890.0,https://pypi.org/project/pipreqs,2019-11-14 11:00:54.000000,528.0,111336.0,111708.0,https://anaconda.org/conda-forge/pipreqs,2019-11-14 14:53:43.131000,21613.0,3.0,,,,,,,,,,,,,,,
61,wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,,The strictest and most opinionated python linter ever!.,linters,29,True,wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000000,2021-07-15 07:17:53.000000,2021-07-15 07:17:50.000000,278.0,877.0,1541.0,2021-06-21 19:33:18.000000,0.15.3,52.0,144.0,,,wemake-python-styleguide,79.0,1766.0,481.0,467.0,https://pypi.org/project/wemake-python-styleguide,2021-06-21 16:28:55.000000,14.0,78315.0,78315.0,,,,2.0,,,,,,,,,,,,,,,
62,pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,,Pytest support for asyncio.,testing,29,True,pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000000,2021-07-10 08:23:28.000000,2021-05-30 22:55:43.000000,83.0,96.0,749.0,2021-04-21 23:04:29.000000,0.15.1,20.0,26.0,['pytest'],conda-forge/pytest-asyncio,pytest-asyncio,65.0,177.0,15637.0,13609.0,https://pypi.org/project/pytest-asyncio,2021-04-21 23:04:29.000000,2028.0,1631679.0,1641507.0,https://anaconda.org/conda-forge/pytest-asyncio,2021-05-21 05:59:51.013000,491422.0,2.0,,,,,,,,,,,,,,,
63,flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that don't belong in..,linters,29,True,PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000000,2021-06-20 13:51:43.000000,2021-04-01 21:18:24.000000,42.0,53.0,557.0,2021-04-01 21:21:59.000000,21.4.3,34.0,37.0,['flake8'],conda-forge/flake8-bugbear,flake8-bugbear,40.0,163.0,5218.0,4178.0,https://pypi.org/project/flake8-bugbear,2021-04-01 21:21:59.000000,1040.0,778142.0,792825.0,https://anaconda.org/conda-forge/flake8-bugbear,2021-04-02 22:23:40.112000,337711.0,2.0,,,,,,,,,,,,,,,
64,breathe,https://github.com/michaeljones/breathe,,ReStructuredText and Sphinx bridge to Doxygen.,documentation,29,True,michaeljones/breathe,https://github.com/michaeljones/breathe,BSD-3-Clause,2009-02-03 18:52:25.000000,2021-06-16 16:22:13.000000,2021-05-18 23:33:51.000000,138.0,340.0,542.0,2021-05-06 19:46:25.000000,4.30.0,59.0,94.0,,conda-forge/breathe,breathe,105.0,1467.0,6788.0,4780.0,https://pypi.org/project/breathe,2021-05-06 19:45:36.000000,2008.0,94267.0,97874.0,https://anaconda.org/conda-forge/breathe,2021-05-08 22:53:25.599000,204036.0,2.0,,85.0,,,,,,,,,,,,,
65,pytest-html,https://github.com/pytest-dev/pytest-html,,Plugin for generating HTML reports for pytest results.,testing,29,True,pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000000,2021-05-11 22:04:17.000000,2021-01-23 03:26:17.000000,170.0,180.0,430.0,2020-12-13 15:24:58.000000,3.1.1,44.0,43.0,['pytest'],conda-forge/pytest-html,pytest-html,81.0,376.0,12014.0,11030.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000000,984.0,1480368.0,1483279.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698000,145556.0,2.0,,,,,,,,,,,,,,,
66,hacking,https://github.com/openstack/hacking,,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,linters,29,True,openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000000,2021-06-05 10:04:22.000000,2021-06-05 10:03:49.000000,66.0,,219.0,2021-04-21 10:37:50.000000,4.1.0,37.0,182.0,['flake8'],,hacking,,1052.0,8690.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000000,8690.0,211996.0,211996.0,,,,2.0,,,,,,,,,,,,,,,
67,typed_ast,https://github.com/python/typed_ast,,Modified fork of CPython's ast module that parses `# type:` comments.,ast,29,True,python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000000,2021-04-12 00:18:06.000000,2021-04-12 00:18:06.000000,48.0,75.0,184.0,2021-04-11 23:57:40.000000,1.4.3,29.0,21.0,,,typed_ast,5.0,173.0,10362.0,,https://pypi.org/project/typed_ast,2021-04-11 23:57:40.000000,10362.0,18109185.0,18109185.0,,,,1.0,,,,,,,,,,,,,,,
68,py-spy,https://github.com/benfred/py-spy,,Sampling profiler for Python programs.,profiling,28,True,benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000000,2021-07-15 10:01:44.000000,2021-07-15 03:11:43.000000,254.0,151.0,7093.0,2021-05-16 17:48:19.000000,0.3.7,30.0,26.0,,,py-spy,60.0,397.0,50.0,,https://pypi.org/project/py-spy,2021-05-16 17:48:19.000000,50.0,681216.0,681456.0,,,,2.0,,5760.0,,,,,-2.0,py-spy,,,,,,,
69,playwright-python,https://github.com/microsoft/playwright-python,,Python version of the Playwright testing and automation library.,testing,28,True,microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000000,2021-07-14 15:06:26.000000,2021-07-14 15:06:26.000000,421.0,366.0,4867.0,2021-06-11 22:59:35.000000,1.12.1,54.0,21.0,,,playwright,17.0,387.0,293.0,293.0,https://pypi.org/project/playwright,2021-06-11 22:59:35.000000,0.0,101485.0,101485.0,,,,2.0,,,,,,,,,,,,,,,
70,line_profiler,https://github.com/pyutils/line_profiler,,Line-by-line profiling for Python.,profiling,28,True,pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151000,2021-06-25 15:57:39.000000,2021-06-25 15:57:31.000000,250.0,12.0,3527.0,2021-04-30 19:15:30.000000,3.2.5,8.0,25.0,,conda-forge/line_profiler,line_profiler,33.0,162.0,692.0,,https://pypi.org/project/line_profiler,2017-12-20 02:30:37.000000,692.0,316424.0,319532.0,https://anaconda.org/conda-forge/line_profiler,2021-06-05 03:09:37.408000,192715.0,2.0,,,,,,,,,,,,,,,
71,pytype,https://github.com/google/pytype,,A static type analyzer for Python code.,linters,28,True,google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000000,2021-07-15 03:31:11.000000,2021-07-10 07:14:25.000000,194.0,332.0,3349.0,2021-06-17 21:33:02.000000,2021.6.17,103.0,63.0,,conda-forge/pytype,pytype,99.0,4425.0,88.0,,https://pypi.org/project/pytype,2021-06-17 21:33:02.000000,88.0,108182.0,112032.0,https://anaconda.org/conda-forge/pytype,2020-10-13 18:48:00.617000,53907.0,2.0,,,,,,,,,,,,,,,
72,mimesis,https://github.com/lk-geimfari/mimesis,,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",testing,28,True,lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000000,2021-07-15 10:13:44.000000,2021-07-15 10:13:41.000000,274.0,282.0,3318.0,2021-06-20 13:16:14.000000,5.0.0,31.0,106.0,,,mimesis,5.0,1983.0,84.0,,https://pypi.org/project/mimesis,2020-12-21 11:12:37.000000,84.0,69639.0,69642.0,,,,2.0,,174.0,,,,,,,,,,,,,
73,structlog,https://github.com/hynek/structlog,,Structured Logging for Python.,logging,28,True,hynek/structlog,https://github.com/hynek/structlog,MIT,2013-08-13 15:55:58.000000,2021-07-14 10:30:41.000000,2021-07-13 04:43:15.000000,139.0,153.0,1558.0,2021-02-18 16:17:00.000000,21.1.0,23.0,73.0,,conda-forge/structlog,structlog,33.0,,4622.0,3416.0,https://pypi.org/project/structlog,2021-02-18 16:06:29.000000,1206.0,2181708.0,2183674.0,https://anaconda.org/conda-forge/structlog,2021-02-22 14:39:08.894000,118002.0,2.0,,,,,,,,,,,,,,,
74,pyelftools,https://github.com/eliben/pyelftools,,Parsing ELF and DWARF in Python.,debugging,28,True,eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000000,2021-06-16 21:35:25.000000,2021-05-27 13:38:35.000000,402.0,113.0,1253.0,,,8.0,75.0,,conda-forge/pyelftools,pyelftools,54.0,571.0,3186.0,2302.0,https://pypi.org/project/pyelftools,2020-10-27 13:45:19.000000,884.0,613651.0,614717.0,https://anaconda.org/conda-forge/pyelftools,2020-10-27 16:16:13.901000,68267.0,2.0,,,,,,,,,,,,,,,
75,radon,https://github.com/rubik/radon,,Various code metrics for Python code.,code-metrics,28,True,rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000000,2021-06-08 16:36:59.000000,2021-06-08 16:36:45.000000,94.0,134.0,1228.0,2021-06-08 16:35:34.000000,5.0.1,52.0,47.0,,conda-forge/radon,radon,20.0,517.0,2944.0,1846.0,https://pypi.org/project/radon,2021-06-08 16:35:34.000000,1098.0,385859.0,386551.0,https://anaconda.org/conda-forge/radon,2020-09-18 20:13:31.841000,31147.0,1.0,,,,,,,,,,,,,,,
76,python-json-logger,https://github.com/madzak/python-json-logger,,Json Formatter for the standard python logger.,logging,28,True,madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000000,2021-04-18 19:41:32.000000,2020-10-12 16:12:03.000000,147.0,45.0,1003.0,2020-10-12 16:26:53.000000,2.0.1,19.0,43.0,,conda-forge/python-json-logger,python-json-logger,19.0,179.0,16881.0,15963.0,https://pypi.org/project/python-json-logger,2020-10-12 16:26:53.000000,918.0,3425633.0,3440100.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855000,737853.0,2.0,,,,,,,,,,,,,,,
77,colorlog,https://github.com/borntyping/python-colorlog,,A colored formatter for the python logging module.,logging,28,True,borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000000,2021-06-30 09:10:18.153000,2021-06-14 17:01:47.000000,75.0,64.0,700.0,2021-04-13 13:51:48.000000,5.0.1,60.0,30.0,,conda-forge/colorlog,colorlog,2.0,,14149.0,10483.0,https://pypi.org/project/colorlog,2021-06-14 17:02:48.000000,3666.0,5578668.0,5584852.0,https://anaconda.org/conda-forge/colorlog,2021-06-30 09:10:18.153000,389600.0,2.0,,,,,,,,,,,,,,,
78,nose2,https://github.com/nose-devs/nose2,,"The successor to nose, based on unittest2.",testing,28,True,nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000000,2021-07-02 16:32:54.000000,2021-07-02 16:32:54.000000,134.0,198.0,685.0,2021-01-27 21:57:28.000000,0.10.0,26.0,71.0,,conda-forge/nose2,nose2,55.0,1002.0,5815.0,3877.0,https://pypi.org/project/nose2,2021-01-27 21:57:28.000000,1938.0,470935.0,471806.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004000,33107.0,2.0,,,,,,,,,,,,,,,
79,buildout,https://github.com/buildout/buildout,,Buildout is a deployment automation tool written in and extended with Python.,build-tools,28,False,buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000000,2021-05-11 11:55:36.000000,2021-03-29 11:37:20.000000,170.0,203.0,513.0,2021-03-08 07:25:44.000000,2.13.4,103.0,89.0,,,zc.buildout,138.0,1616.0,1974.0,,https://pypi.org/project/zc.buildout,2021-03-09 08:12:12.000000,1974.0,93064.0,93064.0,,,,2.0,,,,,,,,,,,,,,,
80,python-coloredlogs,https://github.com/xolox/python-coloredlogs,,Colored terminal output for Python's logging module.,logging,28,True,xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000000,2021-06-11 10:22:42.000000,2021-06-11 10:22:09.000000,36.0,49.0,423.0,2021-06-11 10:22:42.000000,15.0.1,63.0,16.0,,,coloredlogs,25.0,273.0,10364.0,8268.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000000,2096.0,1806057.0,1806057.0,,,,2.0,,,,,,,,,,,,,,,
81,mccabe,https://github.com/PyCQA/mccabe,,McCabe complexity checker for Python.,code-metrics,28,True,PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000000,2021-04-02 23:49:37.000000,2021-04-02 23:49:37.000000,40.0,34.0,409.0,2017-01-26 22:13:14.000000,0.6.1,11.0,21.0,,conda-forge/mccabe,mccabe,7.0,142.0,235702.0,204692.0,https://pypi.org/project/mccabe,2017-01-26 22:13:14.000000,31010.0,21853112.0,21900319.0,https://anaconda.org/conda-forge/mccabe,2018-07-08 18:43:04.536000,2879667.0,1.0,,,,,,,,,,,,,,,
82,pep8-naming,https://github.com/PyCQA/pep8-naming,,Naming Convention checker for Python.,linters,28,False,PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000000,2021-07-07 16:42:05.802000,2021-07-07 11:11:04.000000,51.0,65.0,316.0,2021-07-07 11:12:50.000000,0.12.0,22.0,28.0,,conda-forge/pep8-naming,pep8-naming,12.0,226.0,9946.0,6918.0,https://pypi.org/project/pep8-naming,2021-07-07 11:12:50.000000,3028.0,906085.0,909048.0,https://anaconda.org/conda-forge/pep8-naming,2021-07-07 16:42:05.802000,192648.0,2.0,,,,,,,,,,,,,,,
83,astunparse,https://github.com/simonpercivall/astunparse,,An AST unparser for Python.,ast,28,False,simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000000,2021-05-13 16:10:26.000000,2019-12-22 18:11:19.000000,39.0,21.0,165.0,2019-12-22 18:12:11.000000,1.6.3,11.0,10.0,,conda-forge/astunparse,astunparse,18.0,86.0,23791.0,23609.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000000,182.0,4449416.0,4457024.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426000,372794.0,2.0,,,,,,,,,,,,,,,
84,gast,https://github.com/serge-sans-paille/gast,,Python AST that abstracts the underlying Python version.,ast,28,True,serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000000,2021-06-29 07:42:31.263000,2021-06-28 20:16:56.000000,22.0,21.0,110.0,2021-06-28 20:18:36.000000,0.5.0,17.0,10.0,,conda-forge/gast,gast,2.0,84.0,64309.0,60921.0,https://pypi.org/project/gast,2021-06-28 20:18:36.000000,3388.0,9234041.0,9264904.0,https://anaconda.org/conda-forge/gast,2021-06-29 07:42:31.263000,1172799.0,2.0,,,,,,,,,,,,,,,
85,sqlmap,https://github.com/sqlmapproject/sqlmap,,Automatic SQL injection and database takeover tool.,security,27,True,sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000000,2021-07-15 08:01:23.000000,2021-07-15 08:01:17.000000,4368.0,4313.0,20534.0,2021-06-08 12:05:25.000000,1.5.6,69.0,107.0,,,sqlmap,53.0,9789.0,8.0,,https://pypi.org/project/sqlmap,2021-07-04 21:08:17.000000,8.0,22863.0,22863.0,,,,2.0,,,,,,,,,,,,,,,
86,Nuitka,https://github.com/Nuitka/Nuitka,,"Nuitka is a Python compiler written in Python. It's fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",packaging,27,True,Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000000,2021-07-14 16:06:25.000000,2021-07-02 09:39:48.000000,314.0,750.0,5547.0,2021-06-24 10:11:18.000000,0.6.16,155.0,98.0,,conda-forge/nuitka,nuitka,205.0,7864.0,54.0,,https://pypi.org/project/nuitka,2021-07-02 10:04:36.000000,54.0,26397.0,31057.0,https://anaconda.org/conda-forge/nuitka,2021-07-02 12:10:13.167000,293604.0,2.0,,,,,,,,,,,,,,,
87,coala,https://github.com/coala/coala,,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",linters,27,True,coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000000,2021-07-02 15:56:52.000000,2021-06-11 17:11:55.000000,1356.0,2371.0,3214.0,2017-05-30 10:07:57.000000,0.11.1,730.0,482.0,,,coala-bears,846.0,4487.0,218.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000000,208.0,3766.0,3767.0,,,,2.0,,145.0,,,,,,,,,,,,,
88,memory-profiler,https://github.com/pythonprofilers/memory_profiler,,Monitor Memory usage of Python code.,profiling,27,True,pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000000,2021-06-12 20:24:38.000000,2021-06-12 20:24:38.000000,309.0,100.0,2995.0,2018-08-16 03:16:49.000000,0.54.0,52.0,88.0,,,memory_profiler,89.0,638.0,534.0,,https://pypi.org/project/memory_profiler,2018-08-16 03:16:49.000000,534.0,348824.0,348824.0,,,,2.0,,,,,,,,,,,,,,,
89,pyinstrument,https://github.com/joerick/pyinstrument,,Call stack profiler for Python. Shows you why your code is slow!.,profiling,27,True,joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000000,2021-07-11 10:15:43.000000,2021-06-29 19:25:54.000000,111.0,60.0,2857.0,2021-05-03 09:06:06.000000,3.4.2,29.0,29.0,,conda-forge/pyinstrument,pyinstrument,23.0,474.0,422.0,286.0,https://pypi.org/project/pyinstrument,2021-05-03 09:06:06.000000,136.0,163157.0,164455.0,https://anaconda.org/conda-forge/pyinstrument,2021-05-03 13:06:12.737000,75294.0,2.0,,,,,,,,,,,,,,,
90,pudb,https://github.com/inducer/pudb,,Full-screen console debugger for Python.,debugging,27,True,inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000000,2021-07-15 10:49:54.000000,2021-07-14 08:34:26.000000,182.0,141.0,2158.0,2017-09-02 18:52:28.000000,2017.1.4,69.0,78.0,,conda-forge/pudb,pudb,140.0,,3855.0,2429.0,https://pypi.org/project/pudb,2021-05-08 20:11:53.000000,1426.0,208655.0,210393.0,https://anaconda.org/conda-forge/pudb,2020-04-15 19:25:06.154000,104320.0,2.0,,,,,,,,,,,,,,,
91,flit,https://github.com/takluyver/flit,,Simplified packaging of Python modules.,build-tools,27,True,takluyver/flit,https://github.com/takluyver/flit,BSD-3-Clause,2015-03-13 21:22:27.000000,2021-07-10 12:00:49.000000,2021-07-04 11:35:58.000000,76.0,164.0,1449.0,2021-03-01 15:37:10.000000,3.1.0,39.0,44.0,,conda-forge/flit,flit,83.0,901.0,226.0,,https://pypi.org/project/flit,2021-03-01 15:37:10.000000,226.0,78265.0,79920.0,https://anaconda.org/conda-forge/flit,2021-03-22 11:34:50.479000,87734.0,3.0,,,,,,,,,,,,,,,
92,scons,https://github.com/SCons/scons,,SCons - a software construction tool.,build-tools,27,True,SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579000,2021-07-13 17:27:07.000000,2021-07-13 17:18:14.000000,219.0,2645.0,1182.0,2021-01-19 22:02:05.000000,4.1.0,14.0,134.0,,conda-forge/scons,scons,664.0,7362.0,50.0,,https://pypi.org/project/scons,2019-12-17 02:49:51.000000,50.0,166038.0,170027.0,https://anaconda.org/conda-forge/scons,2021-06-29 20:52:44.572000,206854.0,3.0,,363.0,,,,,,,,,,,,,
93,doit,https://github.com/pydoit/doit,,task management & automation tool.,build-tools,27,True,pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000000,2021-07-06 19:46:48.000000,2021-07-06 19:44:10.000000,126.0,192.0,1061.0,2020-09-04 06:38:01.000000,0.33.1,43.0,56.0,,conda-forge/doit,doit,64.0,1367.0,1195.0,729.0,https://pypi.org/project/doit,2020-09-04 06:38:01.000000,466.0,220125.0,221543.0,https://anaconda.org/conda-forge/doit,2020-10-11 16:47:23.103000,60995.0,3.0,,,,,,,,,,,,,,,
94,safety,https://github.com/pyupio/safety,,Safety checks your installed dependencies for known security vulnerabilities.,security,27,True,pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000000,2021-05-14 19:37:10.000000,2021-04-28 19:57:23.000000,89.0,68.0,1050.0,2021-01-15 19:34:46.000000,1.10.3,38.0,35.0,,conda-forge/safety,safety,44.0,372.0,2741.0,2197.0,https://pypi.org/project/safety,2021-01-15 19:34:46.000000,544.0,575071.0,579513.0,https://anaconda.org/conda-forge/safety,2021-01-15 20:54:00.958000,19752.0,2.0,,58939.0,,,,,,,,,,,,,
95,pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,,py.test fixture for benchmarking code.,testing,27,True,ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000000,2021-06-14 13:01:06.000000,2021-06-14 13:01:06.000000,83.0,78.0,788.0,2021-04-17 19:47:26.000000,3.4.1,41.0,33.0,['pytest'],conda-forge/pytest-benchmark,pytest-benchmark,75.0,986.0,2699.0,1969.0,https://pypi.org/project/pytest-benchmark,2021-04-17 19:47:26.000000,730.0,315148.0,325659.0,https://anaconda.org/conda-forge/pytest-benchmark,2021-04-18 21:19:04.860000,672755.0,3.0,,,,,,,,,,,,,,,
