,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,labels,conda_id,pypi_id,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,github_release_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
42,freezegun,https://github.com/spulec/freezegun,,Let your Python tests travel through time.,testing,31,True,spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000000,2021-08-02 19:04:19.000000,2021-08-02 19:04:19.000000,196.0,167.0,2964.0,2021-01-20 07:45:20.000000,1.1.0,56.0,95.0,67.0,,conda-forge/freezegun,freezegun,525.0,17023.0,8671.0,https://pypi.org/project/freezegun,2021-01-20 07:45:20.000000,8352.0,3835445.0,3839320.0,https://anaconda.org/conda-forge/freezegun,2021-01-20 09:23:22.014000,251876.0,2.0,,,,,,,,,,,,,,,
43,ipdb,https://github.com/gotcha/ipdb,,Integration of IPython pdb.,debugging,31,True,gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000000,2021-07-30 14:03:48.000000,2021-06-02 11:43:55.000000,132.0,110.0,1461.0,2021-06-02 11:43:46.000000,0.13.9,41.0,48.0,53.0,,conda-forge/ipdb,ipdb,351.0,44290.0,27392.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000000,16898.0,1640374.0,1643485.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798000,189798.0,1.0,,,,,,,,,,,,,,,
44,logbook,https://github.com/getlogbook/logbook,,A cool logging replacement for Python.,logging,31,False,getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000000,2021-07-19 14:00:45.000000,2019-10-16 17:48:40.000000,157.0,125.0,1403.0,2019-01-16 20:35:25.000000,1.4.3,41.0,76.0,56.0,,conda-forge/logbook,logbook,1194.0,4735.0,2671.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000000,2064.0,626893.0,628555.0,https://anaconda.org/conda-forge/logbook,2021-01-11 05:40:29.145000,48116.0,2.0,,273.0,,,,,,,,,,,,,
45,nose,https://github.com/nose-devs/nose,,nose is nicer testing for python.,testing,31,False,nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000000,2021-04-09 10:35:26.000000,2016-03-04 01:16:26.000000,358.0,461.0,1343.0,2015-06-02 09:12:36.000000,1.3.7,14.0,95.0,447.0,,conda-forge/nose,nose,1004.0,199207.0,112733.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000000,86474.0,4093581.0,4122426.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277000,1817281.0,2.0,,,,,,,,,,,,,,,
46,tabulate,https://github.com/astanin/python-tabulate,,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",logging,31,True,astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376000,2021-07-14 05:26:22.000000,2021-03-04 09:33:31.000000,69.0,58.0,916.0,2021-02-22 07:34:12.000000,0.8.9,25.0,67.0,33.0,,conda-forge/tabulate,tabulate,502.0,57031.0,48929.0,https://pypi.org/project/tabulate,2021-02-22 07:34:12.000000,8102.0,24893035.0,24913295.0,https://anaconda.org/conda-forge/tabulate,2021-02-22 13:39:52.132000,1276425.0,2.0,,,,,,,,,,,,,,,
47,alabaster,https://github.com/bitprophet/alabaster,,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",documentation,31,False,bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000000,2021-06-21 16:20:37.000000,2020-01-10 23:50:18.000000,173.0,52.0,620.0,2018-10-03 01:39:17.000000,0.7.12,24.0,28.0,79.0,['sphinx'],conda-forge/alabaster,alabaster,350.0,64302.0,49404.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000000,14898.0,3453723.0,3497868.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017000,2692866.0,2.0,,,,,,,,,,,,,,,
48,coveralls-python,https://github.com/TheKevJames/coveralls-python,,Show coverage stats online via coveralls.io.,testing,31,True,TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000000,2021-08-06 20:21:21.000000,2021-08-06 20:21:20.000000,174.0,136.0,461.0,2021-07-20 20:24:19.000000,3.2.0,40.0,59.0,8.0,['pytest'],,coveralls,427.0,35502.0,18494.0,https://pypi.org/project/coveralls,2021-07-20 20:24:19.000000,17008.0,450277.0,450277.0,,,,2.0,,,,,,,,,,,,,,,
49,packaging,https://github.com/pypa/packaging,,Core utilities for Python packages.,packaging,31,True,pypa/packaging,https://github.com/pypa/packaging,BSD-2-Clause,2014-05-15 22:49:43.000000,2021-07-24 18:39:52.000000,2021-07-23 14:23:55.000000,159.0,152.0,318.0,2021-07-23 20:58:52.000000,21.0,36.0,70.0,55.0,,conda-forge/packaging,packaging,,266767.0,237567.0,https://pypi.org/project/packaging,2021-07-03 12:32:30.000000,29200.0,66230609.0,66372835.0,https://anaconda.org/conda-forge/packaging,2021-07-03 14:49:57.465000,8817754.0,1.0,,128.0,,,,,,,,,,,,,
50,Glances,https://github.com/nicolargo/glances,,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",profiling,30,True,nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000000,2021-08-07 15:49:13.000000,2021-08-07 15:48:56.000000,1217.0,1184.0,18944.0,2021-07-24 17:36:58.000000,3.2.2,57.0,145.0,208.0,,conda-forge/glances,glances,4110.0,369.0,319.0,https://pypi.org/project/glances,2021-07-24 16:10:49.000000,50.0,186806.0,188987.0,https://anaconda.org/conda-forge/glances,2021-06-07 19:57:42.205000,141481.0,1.0,,427.0,,,,,,,,,,,,,
51,yapf,https://github.com/google/yapf,,A formatter for Python files.,formatters,30,True,google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000000,2021-07-19 01:17:12.000000,2021-07-19 01:17:12.000000,791.0,379.0,11949.0,2020-04-23 19:07:36.000000,0.30.0,67.0,130.0,319.0,,conda-forge/yapf,yapf,,25925.0,22519.0,https://pypi.org/project/yapf,2020-04-23 19:07:36.000000,3406.0,1749955.0,1761898.0,https://anaconda.org/conda-forge/yapf,2021-04-19 00:01:27.357000,740522.0,3.0,,,,,,,,,,,,,,,
52,factory_boy,https://github.com/FactoryBoy/factory_boy,,A test fixtures replacement for Python.,testing,30,True,FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000000,2021-07-19 08:50:10.000000,2021-07-19 08:50:10.000000,328.0,344.0,2588.0,2018-05-05 15:05:40.000000,2.11.1,36.0,117.0,151.0,,conda-forge/factory_boy,factory_boy,889.0,4256.0,,https://pypi.org/project/factory_boy,2018-05-05 15:05:40.000000,4256.0,1664814.0,1666154.0,https://anaconda.org/conda-forge/factory_boy,2021-04-04 01:17:30.466000,79092.0,2.0,,,,,,,,,,,,,,,
53,twine,https://github.com/pypa/twine,,Utilities for interacting with PyPI.,build-tools,30,True,pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000000,2021-08-09 14:15:09.000000,2021-08-01 12:32:37.000000,241.0,325.0,1143.0,2021-07-24 12:41:53.000000,3.4.2,43.0,103.0,44.0,,conda-forge/twine,twine,,61606.0,44102.0,https://pypi.org/project/twine,2021-07-20 16:24:13.000000,17504.0,2116112.0,2121365.0,https://anaconda.org/conda-forge/twine,2021-07-20 19:18:02.428000,315188.0,2.0,,,,,,,,,,,,,,,
54,pytest-mock,https://github.com/pytest-dev/pytest-mock,,Thin-wrapper around the mock package for easier use with pytest.,testing,30,True,pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000000,2021-07-26 19:38:01.000000,2021-07-26 19:37:59.000000,95.0,89.0,1131.0,2021-05-18 11:53:27.000000,3.6.1,52.0,54.0,10.0,['pytest'],conda-forge/pytest-mock,pytest-mock,,24487.0,18307.0,https://pypi.org/project/pytest-mock,2021-05-06 19:21:18.000000,6180.0,4236325.0,4253908.0,https://anaconda.org/conda-forge/pytest-mock,2021-05-07 01:15:17.653000,1072613.0,2.0,,,,,,,,,,,,,,,
55,pydocstyle,https://github.com/PyCQA/pydocstyle,,docstring style checker.,linters,30,True,PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000000,2021-08-12 11:32:39.000000,2021-08-12 11:32:38.000000,146.0,194.0,798.0,2021-05-17 20:37:45.000000,6.1.1,17.0,72.0,75.0,,conda-forge/pydocstyle,pydocstyle,711.0,22049.0,18129.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000000,3920.0,2031058.0,2037653.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379000,402346.0,2.0,,56.0,,,,,,,,,,,,,
56,numpydoc,https://github.com/numpy/numpydoc,,Numpy's Sphinx extensions.,documentation,29,True,numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000000,2021-05-24 23:17:20.000000,2021-05-19 15:13:17.000000,5681.0,95.0,17692.0,2020-07-01 21:59:00.000000,1.1.0,13.0,65.0,51.0,['sphinx'],conda-forge/numpydoc,numpydoc,,34473.0,27125.0,https://pypi.org/project/numpydoc,2020-07-01 21:59:00.000000,7348.0,241779.0,256586.0,https://anaconda.org/conda-forge/numpydoc,2020-10-01 19:37:54.384000,814434.0,2.0,,,,,,,,,,,,,,,
57,PySnooper,https://github.com/cool-RR/PySnooper,,Never use print for debugging again.,debugging,29,True,cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000000,2021-07-31 02:34:30.000000,2021-05-19 08:23:53.000000,896.0,93.0,14547.0,2021-05-19 08:24:40.000000,0.5.0,54.0,26.0,18.0,,conda-forge/pysnooper,pysnooper,299.0,511.0,465.0,https://pypi.org/project/pysnooper,2021-05-19 08:24:40.000000,46.0,71858.0,73303.0,https://anaconda.org/conda-forge/pysnooper,2021-05-19 12:14:49.747000,39031.0,1.0,,,,,,,,,,,,,,,
58,pipreqs,https://github.com/bndr/pipreqs,,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,dependency-managers,29,True,bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000000,2021-07-20 07:34:29.000000,2021-05-05 05:08:31.000000,228.0,88.0,3577.0,2019-11-14 11:06:56.000000,0.4.10,38.0,50.0,82.0,,conda-forge/pipreqs,pipreqs,300.0,6747.0,6219.0,https://pypi.org/project/pipreqs,2019-11-14 11:00:54.000000,528.0,96299.0,96670.0,https://anaconda.org/conda-forge/pipreqs,2019-11-14 14:53:43.131000,21944.0,3.0,,,,,,,,,,,,,,,
59,wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,,The strictest and most opinionated python linter ever!.,linters,29,True,wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000000,2021-08-12 12:50:11.000000,2021-08-10 07:53:03.000000,278.0,877.0,1576.0,2021-06-21 19:33:18.000000,0.15.3,52.0,147.0,82.0,,,wemake-python-styleguide,1803.0,568.0,554.0,https://pypi.org/project/wemake-python-styleguide,2021-06-21 16:28:55.000000,14.0,68555.0,68555.0,,,,2.0,,,,,,,,,,,,,,,
60,rope,https://github.com/python-rope/rope,,a python refactoring library.,refactoring,29,True,python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000000,2021-08-10 05:50:33.000000,2021-08-10 05:50:32.000000,142.0,116.0,1162.0,2020-10-07 16:08:59.000000,0.18.0,19.0,64.0,72.0,,conda-forge/rope,rope,1883.0,33474.0,30542.0,https://pypi.org/project/rope,2020-10-07 16:08:59.000000,2932.0,390512.0,401205.0,https://anaconda.org/conda-forge/rope,2021-05-30 20:11:33.599000,556059.0,1.0,,,,,,,,,,,,,,,
61,pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,,Pytest support for asyncio.,testing,29,True,pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000000,2021-07-16 14:34:59.000000,2021-05-30 22:55:43.000000,84.0,96.0,767.0,2021-04-21 23:04:29.000000,0.15.1,20.0,26.0,65.0,['pytest'],conda-forge/pytest-asyncio,pytest-asyncio,177.0,16495.0,14467.0,https://pypi.org/project/pytest-asyncio,2021-04-21 23:04:29.000000,2028.0,1580481.0,1591016.0,https://anaconda.org/conda-forge/pytest-asyncio,2021-05-21 05:59:51.013000,537334.0,2.0,,,,,,,,,,,,,,,
62,flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that don't belong in..,linters,29,True,PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000000,2021-08-11 01:02:42.000000,2021-08-11 01:02:42.000000,45.0,54.0,567.0,2021-04-01 21:21:59.000000,21.4.3,34.0,38.0,42.0,['flake8'],conda-forge/flake8-bugbear,flake8-bugbear,164.0,5516.0,4476.0,https://pypi.org/project/flake8-bugbear,2021-04-01 21:21:59.000000,1040.0,986211.0,1001769.0,https://anaconda.org/conda-forge/flake8-bugbear,2021-04-02 22:23:40.112000,373394.0,2.0,,,,,,,,,,,,,,,
63,breathe,https://github.com/michaeljones/breathe,,ReStructuredText and Sphinx bridge to Doxygen.,documentation,29,True,michaeljones/breathe,https://github.com/michaeljones/breathe,BSD-3-Clause,2009-02-03 18:52:25.000000,2021-08-07 17:21:39.000000,2021-05-18 23:33:51.000000,138.0,340.0,544.0,2021-05-06 19:46:25.000000,4.30.0,59.0,95.0,109.0,,conda-forge/breathe,breathe,1467.0,6904.0,4896.0,https://pypi.org/project/breathe,2021-05-06 19:45:36.000000,2008.0,97972.0,101656.0,https://anaconda.org/conda-forge/breathe,2021-05-08 22:53:25.599000,212295.0,2.0,,96.0,,,,,,,,,,,,,
64,pytest-html,https://github.com/pytest-dev/pytest-html,,Plugin for generating HTML reports for pytest results.,testing,29,True,pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000000,2021-08-10 00:50:21.000000,2021-01-23 03:26:17.000000,170.0,180.0,432.0,2020-12-13 15:24:58.000000,3.1.1,44.0,43.0,81.0,['pytest'],conda-forge/pytest-html,pytest-html,376.0,12581.0,11597.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000000,984.0,1468389.0,1471413.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698000,154257.0,2.0,,,,,,,,,,,,,,,
65,hacking,https://github.com/openstack/hacking,,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,linters,29,True,openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000000,2021-06-05 10:04:22.000000,2021-06-05 10:03:49.000000,66.0,,218.0,2021-04-21 10:37:50.000000,4.1.0,37.0,182.0,,['flake8'],,hacking,1052.0,8690.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000000,8690.0,170907.0,170907.0,,,,2.0,,,,,,,,,,,,,,,
66,typed_ast,https://github.com/python/typed_ast,,Modified fork of CPython's ast module that parses `# type:` comments.,ast,29,True,python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000000,2021-04-12 00:18:06.000000,2021-04-12 00:18:06.000000,48.0,75.0,188.0,2021-04-11 23:57:40.000000,1.4.3,29.0,21.0,5.0,,,typed_ast,173.0,10362.0,,https://pypi.org/project/typed_ast,2021-04-11 23:57:40.000000,10362.0,15928298.0,15928298.0,,,,1.0,,,,,,,,,,,,,,,
67,pyinstaller,https://github.com/pyinstaller/pyinstaller,,Freeze (package) Python programs into stand-alone executables.,packaging,28,True,pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000000,2021-08-11 11:57:06.000000,2021-08-11 11:57:05.000000,1691.0,3906.0,8325.0,2021-08-07 05:53:00.000000,4.5.1,31.0,405.0,327.0,,conda-forge/pyinstaller,pyinstaller,8019.0,0.0,,https://pypi.org/project/pyinstaller,2021-08-07 05:48:19.000000,0.0,550382.0,562053.0,https://anaconda.org/conda-forge/pyinstaller,2021-08-09 00:07:56.170000,252449.0,1.0,,715691.0,,,,,-6.0,,,,,,,,
68,py-spy,https://github.com/benfred/py-spy,,Sampling profiler for Python programs.,profiling,28,True,benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000000,2021-08-12 03:41:00.000000,2021-08-11 21:20:15.000000,266.0,154.0,7170.0,2021-07-31 06:45:09.000000,0.3.8,31.0,27.0,74.0,,,py-spy,403.0,50.0,,https://pypi.org/project/py-spy,2021-07-31 06:45:09.000000,50.0,648800.0,649041.0,,,,2.0,,6043.0,,,,,,py-spy,,,,,,,
69,playwright-python,https://github.com/microsoft/playwright-python,,Python version of the Playwright testing and automation library.,testing,28,True,microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000000,2021-08-12 07:23:15.000000,2021-08-08 23:23:54.000000,426.0,390.0,4997.0,2021-07-29 18:15:53.000000,1.13.1,56.0,21.0,16.0,,,playwright,398.0,352.0,352.0,https://pypi.org/project/playwright,2021-07-29 18:15:53.000000,0.0,98601.0,98601.0,,,,2.0,,,,,,,,,,,,,,,
70,line_profiler,https://github.com/pyutils/line_profiler,,Line-by-line profiling for Python.,profiling,28,True,pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151000,2021-07-30 01:03:50.000000,2021-06-25 15:57:31.000000,250.0,12.0,3527.0,2021-04-30 19:15:30.000000,3.2.5,8.0,25.0,33.0,,conda-forge/line_profiler,line_profiler,162.0,692.0,,https://pypi.org/project/line_profiler,2017-12-20 02:30:37.000000,692.0,256576.0,259737.0,https://anaconda.org/conda-forge/line_profiler,2021-06-05 03:09:37.408000,199185.0,2.0,,,,,,,,,,,,,,,
71,pytype,https://github.com/google/pytype,,A static type analyzer for Python code.,linters,28,True,google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000000,2021-08-12 00:09:08.000000,2021-08-11 22:08:02.000000,201.0,334.0,3381.0,2021-08-12 00:03:24.000000,2021.8.11,107.0,63.0,94.0,,conda-forge/pytype,pytype,4540.0,88.0,,https://pypi.org/project/pytype,2021-08-12 00:03:24.000000,88.0,97592.0,101403.0,https://anaconda.org/conda-forge/pytype,2020-10-13 18:48:00.617000,57179.0,2.0,,,,,,,,,,,,,,,
72,mimesis,https://github.com/lk-geimfari/mimesis,,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",testing,28,True,lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000000,2021-08-09 10:10:30.000000,2021-08-09 10:10:21.000000,274.0,283.0,3328.0,2021-06-20 13:16:14.000000,5.0.0,31.0,106.0,5.0,,,mimesis,2011.0,84.0,,https://pypi.org/project/mimesis,2020-12-21 11:12:37.000000,84.0,120560.0,120562.0,,,,2.0,,174.0,,,,,,,,,,,,,
73,pyelftools,https://github.com/eliben/pyelftools,,Parsing ELF and DWARF in Python.,debugging,28,True,eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000000,2021-08-02 15:30:19.000000,2021-08-02 15:30:19.000000,402.0,114.0,1274.0,,,8.0,76.0,54.0,,conda-forge/pyelftools,pyelftools,572.0,3260.0,2376.0,https://pypi.org/project/pyelftools,2020-10-27 13:45:19.000000,884.0,607831.0,608917.0,https://anaconda.org/conda-forge/pyelftools,2020-10-27 16:16:13.901000,70610.0,2.0,,,,,,,,,,,,,,,
74,radon,https://github.com/rubik/radon,,Various code metrics for Python code.,code-metrics,28,True,rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000000,2021-08-08 13:25:20.000000,2021-08-08 13:24:47.000000,94.0,135.0,1233.0,2021-06-08 16:35:34.000000,5.0.1,53.0,49.0,20.0,,conda-forge/radon,radon,521.0,3007.0,1909.0,https://pypi.org/project/radon,2021-08-08 13:25:20.000000,1098.0,385152.0,385854.0,https://anaconda.org/conda-forge/radon,2020-09-18 20:13:31.841000,32303.0,1.0,,,,,,,,,,,,,,,
75,scons,https://github.com/SCons/scons,,SCons - a software construction tool.,build-tools,28,True,SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579000,2021-08-11 15:46:58.000000,2021-08-05 21:00:28.000000,236.0,2649.0,1205.0,2021-08-05 19:31:22.000000,4.2.0,14.0,134.0,653.0,,conda-forge/scons,scons,7416.0,50.0,,https://pypi.org/project/scons,2019-12-17 02:49:51.000000,50.0,191848.0,195945.0,https://anaconda.org/conda-forge/scons,2021-08-01 10:59:18.245000,216556.0,2.0,,372.0,,,,,,,,,,,,,
76,progressbar2,https://github.com/WoLpH/python-progressbar,,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,logging,28,True,WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000000,2021-08-01 16:40:40.000000,2021-08-01 16:40:24.000000,93.0,184.0,719.0,2020-09-09 13:36:59.000000,3.53.1,94.0,38.0,9.0,,conda-forge/progressbar2,progressbar2,867.0,13081.0,10885.0,https://pypi.org/project/progressbar2,2020-09-09 13:28:47.000000,2196.0,1262442.0,1267964.0,https://anaconda.org/conda-forge/progressbar2,2020-09-09 14:31:33.844000,318405.0,2.0,,1609.0,,,,,,,,,,,,,
77,colorlog,https://github.com/borntyping/python-colorlog,,A colored formatter for the python logging module.,logging,28,True,borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000000,2021-06-30 09:10:18.153000,2021-06-14 17:01:47.000000,75.0,64.0,703.0,2021-04-13 13:51:48.000000,5.0.1,60.0,30.0,2.0,,conda-forge/colorlog,colorlog,,14522.0,10856.0,https://pypi.org/project/colorlog,2021-06-14 17:02:48.000000,3666.0,5203318.0,5209620.0,https://anaconda.org/conda-forge/colorlog,2021-06-30 09:10:18.153000,403364.0,2.0,,,,,,,,,,,,,,,
78,nose2,https://github.com/nose-devs/nose2,,"The successor to nose, based on unittest2.",testing,28,True,nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000000,2021-07-02 16:32:54.000000,2021-07-02 16:32:54.000000,134.0,199.0,687.0,2021-01-27 21:57:28.000000,0.10.0,26.0,71.0,55.0,,conda-forge/nose2,nose2,1002.0,5897.0,3959.0,https://pypi.org/project/nose2,2021-01-27 21:57:28.000000,1938.0,446253.0,447143.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004000,34748.0,2.0,,,,,,,,,,,,,,,
79,buildout,https://github.com/buildout/buildout,,Buildout is a deployment automation tool written in and extended with Python.,build-tools,28,False,buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000000,2021-07-21 12:10:40.000000,2021-03-29 11:37:20.000000,170.0,203.0,514.0,2021-03-08 07:25:44.000000,2.13.4,103.0,89.0,138.0,,,zc.buildout,1616.0,1974.0,,https://pypi.org/project/zc.buildout,2021-03-09 08:12:12.000000,1974.0,92704.0,92704.0,,,,2.0,,,,,,,,,,,,,,,
80,pylint-django,https://github.com/PyCQA/pylint-django,,Pylint plugin for improving code analysis for when using Django.,linters,28,True,PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000000,2021-08-05 01:27:26.000000,2021-04-26 10:09:38.000000,102.0,150.0,473.0,2021-04-09 06:40:49.000000,2.4.3,49.0,58.0,28.0,['pylint'],conda-forge/pylint-django,pylint-django,547.0,16682.0,14436.0,https://pypi.org/project/pylint-django,2021-04-09 06:39:56.000000,2246.0,602312.0,603713.0,https://anaconda.org/conda-forge/pylint-django,2021-01-12 09:07:20.984000,83569.0,2.0,,203.0,,,,,,,,,,,,,
81,python-coloredlogs,https://github.com/xolox/python-coloredlogs,,Colored terminal output for Python's logging module.,logging,28,True,xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000000,2021-06-11 10:22:42.000000,2021-06-11 10:22:09.000000,36.0,49.0,426.0,2021-06-11 10:22:42.000000,15.0.1,63.0,16.0,25.0,,,coloredlogs,273.0,10622.0,8526.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000000,2096.0,1802609.0,1802609.0,,,,2.0,,,,,,,,,,,,,,,
82,mccabe,https://github.com/PyCQA/mccabe,,McCabe complexity checker for Python.,code-metrics,28,True,PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000000,2021-04-02 23:49:37.000000,2021-04-02 23:49:37.000000,40.0,34.0,417.0,2017-01-26 22:13:14.000000,0.6.1,11.0,21.0,7.0,,conda-forge/mccabe,mccabe,142.0,240308.0,209298.0,https://pypi.org/project/mccabe,2017-01-26 22:13:14.000000,31010.0,20459194.0,20507817.0,https://anaconda.org/conda-forge/mccabe,2018-07-08 18:43:04.536000,3014681.0,1.0,,,,,,,,,,,,,,,
83,pep8-naming,https://github.com/PyCQA/pep8-naming,,Naming Convention checker for Python.,linters,28,False,PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000000,2021-08-08 04:41:02.577000,2021-08-08 02:43:05.000000,53.0,66.0,327.0,2021-08-08 02:45:08.000000,0.12.1,23.0,29.0,12.0,,conda-forge/pep8-naming,pep8-naming,230.0,10208.0,7180.0,https://pypi.org/project/pep8-naming,2021-08-08 02:45:08.000000,3028.0,998528.0,1001494.0,https://anaconda.org/conda-forge/pep8-naming,2021-08-08 04:41:02.577000,195784.0,2.0,,,,,,,,,,,,,,,
84,astunparse,https://github.com/simonpercivall/astunparse,,An AST unparser for Python.,ast,28,False,simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000000,2021-07-27 09:28:31.000000,2019-12-22 18:11:19.000000,39.0,21.0,171.0,2019-12-22 18:12:11.000000,1.6.3,11.0,10.0,18.0,,conda-forge/astunparse,astunparse,86.0,25634.0,25452.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000000,182.0,4378110.0,4386337.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426000,411368.0,2.0,,,,,,,,,,,,,,,
