,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
41,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2022-03-29 23:54:06.000,2021-10-19 23:03:00,1347.0,,1611.0,155.0,589.0,543.0,4023.0,2018-10-05 13:20:49.000,0.4.2,23.0,108.0,195.0,35,True,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],11910.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2018-10-05 13:20:49.000,11894.0,2369491.0,2402635.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-09-17 07:30:33.268,2220683.0,2.0,,,,,,,,,,,,,,,,,,,
42,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2022-03-25 23:08:38.000,2022-03-25 23:08:27,3554.0,30.0,310.0,97.0,212.0,369.0,3547.0,2022-03-19 00:18:35.000,1.7.0,55.0,57.0,339.0,35,True,invoke,conda-forge/invoke,,13705.0,11101.0,https://pypi.org/project/invoke,2022-03-19 00:18:35.000,2604.0,2553581.0,2561220.0,https://anaconda.org/conda-forge/invoke,2022-03-19 12:11:58.249,542378.0,2.0,2.0,,,,,,,,,,,,,,,,,,
43,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2022-03-31 08:35:44.000,2022-03-31 08:31:23,2032.0,56.0,326.0,24.0,1386.0,919.0,1821.0,2022-03-11 19:01:02.000,0.16.1,54.0,165.0,85.0,35,True,wemake-python-styleguide,,,1208.0,1183.0,https://pypi.org/project/wemake-python-styleguide,2022-03-11 18:59:38.000,25.0,116754.0,116754.0,,,,2.0,,,,,,,,,,,,,,,,,,,
44,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2022-03-14 23:26:22.000,2022-02-02 17:53:26,870.0,2.0,168.0,33.0,211.0,209.0,1218.0,2021-10-04 01:48:57.000,3.0.0,43.0,74.0,111.0,35,True,pytest-cov,conda-forge/pytest-cov,['pytest'],149951.0,121537.0,https://pypi.org/project/pytest-cov,2021-10-04 01:48:57.000,28414.0,13512313.0,13579675.0,https://anaconda.org/conda-forge/pytest-cov,2021-10-04 14:17:04.977,4850085.0,1.0,,,,,,,,,,,,,,,,,,,
45,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2022-03-18 11:36:36.297,2022-03-18 09:05:17,550.0,8.0,223.0,32.0,197.0,170.0,3218.0,2022-03-18 09:06:37.000,1.2.1,58.0,100.0,102.0,34,True,freezegun,conda-forge/freezegun,,4447.0,,https://pypi.org/project/freezegun,2022-03-18 09:06:37.000,4447.0,4997842.0,5002463.0,https://anaconda.org/conda-forge/freezegun,2022-03-18 11:36:36.297,332743.0,2.0,,,,,,,,,,,,,,,,,,,
46,structlog,hynek/structlog,logging,Structured Logging for Python.,,https://github.com/hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2022-03-22 05:09:56.000,2022-03-22 05:09:40,1019.0,21.0,153.0,32.0,189.0,186.0,1957.0,2021-12-16 12:54:47.000,21.5.0,27.0,86.0,27.0,34,True,structlog,conda-forge/structlog,,899.0,,https://pypi.org/project/structlog,2021-12-16 12:48:09.000,899.0,4036142.0,4038732.0,https://anaconda.org/conda-forge/structlog,2022-01-06 16:55:04.638,176130.0,2.0,,,,,,,,,,,,,,,,,,,
47,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2022-03-28 21:39:44.000,2022-03-28 21:39:42,468.0,22.0,100.0,35.0,170.0,101.0,1315.0,2022-01-28 11:41:08.000,3.7.0,53.0,55.0,13.0,34,True,pytest-mock,conda-forge/pytest-mock,['pytest'],29188.0,25016.0,https://pypi.org/project/pytest-mock,2022-01-28 11:25:58.000,4172.0,5702276.0,5723158.0,https://anaconda.org/conda-forge/pytest-mock,2022-01-31 11:40:52.506,1419991.0,2.0,,,,,,,,,,,,,,,,,,,
48,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2022-03-16 08:32:55.000,2022-03-16 08:32:55,2294.0,9.0,151.0,24.0,205.0,163.0,1296.0,2022-02-27 00:38:20.000,0.23.0,70.0,68.0,72.0,34,True,rope,conda-forge/rope,,37393.0,35799.0,https://pypi.org/project/rope,2022-02-27 00:38:20.000,1594.0,638719.0,649759.0,https://anaconda.org/conda-forge/rope,2022-02-27 04:35:44.355,651408.0,1.0,-2.0,,,,,,,,,,,,,,,,,,
49,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2022-02-06 18:53:16.000,2022-02-06 17:21:56,216.0,19.0,174.0,23.0,62.0,47.0,1229.0,2021-07-27 23:09:33.000,2.0.2,22.0,50.0,29.0,34,True,python-json-logger,conda-forge/python-json-logger,,24799.0,24110.0,https://pypi.org/project/python-json-logger,2021-07-27 23:09:33.000,689.0,5908351.0,5927082.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,1105153.0,2.0,,,,,,,,,,,,,,,,,,,
50,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2022-03-30 23:39:30.000,2022-03-28 20:02:14,985.0,27.0,158.0,46.0,299.0,259.0,866.0,2021-12-10 11:41:55.000,2.5.0,58.0,80.0,206.0,34,True,pytest-xdist,conda-forge/pytest-xdist,['pytest'],4513.0,,https://pypi.org/project/pytest-xdist,2021-12-10 11:41:55.000,4513.0,6726815.0,6764047.0,https://anaconda.org/conda-forge/pytest-xdist,2021-12-10 14:46:36.827,2531778.0,2.0,,,,,,,,,,,,,,,,,,,
51,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2022-02-01 19:09:44.843,2022-01-05 13:41:29,905.0,12.0,100.0,21.0,63.0,189.0,757.0,2022-01-05 13:43:27.000,4.0.0,99.0,40.0,14.0,34,True,progressbar2,conda-forge/progressbar2,,17527.0,16041.0,https://pypi.org/project/progressbar2,2022-01-05 13:41:41.000,1486.0,6460447.0,6466897.0,https://anaconda.org/conda-forge/progressbar2,2022-02-01 19:09:44.843,417313.0,2.0,,1668.0,,,,,,,,,,,,,,,,,
52,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2022-03-30 09:28:25.000,2022-03-30 09:28:22,1274.0,56.0,156.0,22.0,309.0,308.0,560.0,2022-01-19 10:32:28.000,6.4.2,47.0,102.0,79.0,34,True,setuptools_scm,conda-forge/setuptools_scm,,380.0,,https://pypi.org/project/setuptools_scm,2018-08-09 06:35:57.000,380.0,15803735.0,15816559.0,https://anaconda.org/conda-forge/setuptools_scm,2022-01-19 14:29:46.963,923381.0,2.0,,,,,,,,,,,,,,,,,,,
53,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2022-03-14 20:47:50.000,2022-03-14 20:47:49,783.0,7.0,103.0,23.0,113.0,303.0,309.0,2021-12-22 12:22:00.000,0.37.1,66.0,64.0,32.0,34,True,wheel,conda-forge/wheel,,34659.0,,https://pypi.org/project/wheel,2021-12-22 12:22:00.000,34659.0,117860838.0,118275940.0,https://anaconda.org/conda-forge/wheel,2021-12-22 18:22:48.622,28226996.0,2.0,,,,,,,,,,,,,,,,,,,
54,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2022-03-28 18:01:00.000,2021-09-14 17:41:07,402.0,,861.0,178.0,130.0,204.0,6408.0,2021-07-07 17:05:04.000,0.9.53,50.0,51.0,373.0,33,True,pyautogui,conda-forge/pyautogui,,14415.0,13847.0,https://pypi.org/project/pyautogui,2021-07-07 17:05:04.000,568.0,483788.0,486559.0,https://anaconda.org/conda-forge/pyautogui,2021-11-11 10:15:02.687,144130.0,2.0,,,,,,,,,,,,,,,,,,,
55,pyre-check,facebook/pyre-check,linters,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2022-03-31 02:11:59.000,2022-03-31 02:10:32,11159.0,379.0,379.0,100.0,274.0,219.0,5815.0,2022-01-11 04:31:32.000,0.9.10,68.0,193.0,95.0,33,True,pyre-check,,,32.0,,https://pypi.org/project/pyre-check,2022-01-11 04:25:03.000,32.0,39075.0,39075.0,,,,2.0,,,,,,,,,,,,,,,,,,,
56,pytype,google/pytype,linters,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2022-03-31 03:44:34.000,2022-03-31 03:44:31,5180.0,215.0,231.0,57.0,662.0,404.0,3672.0,2022-03-30 01:23:21.000,2022.3.29,131.0,73.0,104.0,33,True,pytype,conda-forge/pytype,,92.0,,https://pypi.org/project/pytype,2022-03-30 01:23:21.000,92.0,142595.0,145721.0,https://anaconda.org/conda-forge/pytype,2022-03-30 06:27:51.278,68793.0,2.0,,,,,,,,,,,,,,,,,,,
57,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2022-03-22 22:52:59.000,2022-03-12 19:51:56,1158.0,13.0,196.0,46.0,225.0,152.0,2366.0,2022-03-12 19:52:37.000,2022.1.1,74.0,83.0,142.0,33,True,pudb,conda-forge/pudb,,3725.0,2990.0,https://pypi.org/project/pudb,2022-03-12 19:52:37.000,735.0,194751.0,196491.0,https://anaconda.org/conda-forge/pudb,2022-01-11 21:31:34.620,118377.0,1.0,,,,,,,,,,,,,,,,,,,
58,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2021-10-25 05:23:45.000,2016-03-04 01:16:26,1004.0,,367.0,47.0,261.0,461.0,1347.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,447.0,33,False,nose,conda-forge/nose,,167831.0,123272.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,44559.0,4761773.0,4791757.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277,2098945.0,2.0,,,,,,,,,,,,,,,,,,,
59,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Pytest support for asyncio.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2022-03-28 12:30:19.000,2022-03-25 09:22:08,250.0,67.0,100.0,38.0,121.0,170.0,915.0,2022-03-25 09:44:00.000,0.18.3,31.0,37.0,31.0,33,True,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],1904.0,,https://pypi.org/project/pytest-asyncio,2022-03-25 09:43:57.000,1904.0,3534808.0,3550022.0,https://anaconda.org/conda-forge/pytest-asyncio,2022-03-25 14:39:13.787,881913.0,2.0,,18.0,,,,,,,,,,,,,,,,,
60,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/michaeljones/breathe,https://github.com/michaeljones/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2022-03-27 05:21:35.000,2022-03-03 16:12:27,1695.0,103.0,157.0,17.0,323.0,378.0,590.0,2022-02-14 17:11:39.000,4.33.1,63.0,101.0,120.0,33,True,breathe,conda-forge/breathe,,7278.0,6250.0,https://pypi.org/project/breathe,2022-02-14 17:11:07.000,1028.0,235488.0,239906.0,https://anaconda.org/conda-forge/breathe,2022-02-14 04:05:23.893,285600.0,2.0,,276.0,,,,,,,,,,,,,,,,,
61,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2022-03-25 18:10:50.000,2022-03-25 18:10:46,9929.0,43.0,4568.0,1053.0,313.0,4594.0,23005.0,2022-02-10 21:44:37.000,1.6.2,77.0,114.0,51.0,32,True,sqlmap,,,6.0,,https://pypi.org/project/sqlmap,2022-03-02 12:28:14.000,6.0,6876.0,6876.0,,,,2.0,,,,,,,,,,,,,,,,,,,
62,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2022-03-29 08:31:54.000,2022-03-29 08:31:54,9055.0,355.0,368.0,118.0,220.0,1067.0,6568.0,2022-03-19 20:11:55.000,0.7.6,187.0,111.0,201.0,32,True,nuitka,conda-forge/nuitka,,36.0,,https://pypi.org/project/nuitka,2022-03-19 20:11:55.000,36.0,31995.0,36686.0,https://anaconda.org/conda-forge/nuitka,2022-03-20 09:51:32.076,333077.0,2.0,,,,,,,,,,,,,,,,,,,
63,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2022-03-25 12:14:28.000,2022-03-15 18:39:35,491.0,35.0,546.0,106.0,537.0,586.0,6045.0,2022-03-23 22:07:51.000,1.20.1,74.0,24.0,31.0,32,True,playwright,,,1027.0,973.0,https://pypi.org/project/playwright,2022-03-23 22:07:51.000,54.0,252907.0,252907.0,,,,2.0,,,,,,,,,,,,,,,,,,,
64,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2022-03-31 13:56:06.000,2022-03-24 21:57:48,2373.0,233.0,191.0,63.0,161.0,151.0,5472.0,2022-03-12 03:51:51.000,1.5.5,124.0,28.0,50.0,32,True,scalene,,,99.0,96.0,https://pypi.org/project/scalene,2022-03-12 03:51:51.000,3.0,8255.0,8255.0,,,,2.0,,,,,,,,,,,,,,,,,,,
65,mimesis,lk-geimfari/mimesis,testing,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2022-03-29 10:01:20.000,2022-03-28 16:31:10,2186.0,80.0,282.0,66.0,870.0,298.0,3545.0,2022-01-25 20:45:06.000,5.3.0,34.0,111.0,5.0,32,True,mimesis,conda-forge/mimesis,,58.0,,https://pypi.org/project/mimesis,2022-01-25 20:45:06.000,58.0,113275.0,113609.0,https://anaconda.org/conda-forge/mimesis,2020-07-15 18:05:16.129,6628.0,2.0,,248.0,,,,,,,,,,,,,,,,,
66,pex,pantsbuild/pex,packaging,A library and tool for generating .pex (Python EXecutable) files.,,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2022-03-30 21:47:09.000,2022-03-30 14:20:45,1102.0,81.0,216.0,54.0,865.0,682.0,2058.0,2022-03-25 14:44:06.000,2.1.74,162.0,103.0,148.0,32,True,pex,,,132.0,,https://pypi.org/project/pex,2022-03-25 14:43:55.000,132.0,286084.0,303382.0,,,,2.0,,726535.0,,,,,,,,,,,,,,,,,
67,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2022-03-30 18:42:39.000,2022-03-29 18:57:01,7805.0,133.0,254.0,57.0,816.0,2671.0,1383.0,2022-02-15 17:54:05.000,4.3.0,14.0,141.0,655.0,32,True,scons,conda-forge/scons,,37.0,,https://pypi.org/project/scons,2019-12-17 02:49:51.000,37.0,212895.0,217406.0,https://anaconda.org/conda-forge/scons,2021-11-17 22:33:26.201,270043.0,3.0,,422.0,,,,,,,,,,,,,,,,,
68,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2022-03-27 13:55:05.000,2022-03-27 13:54:52,1433.0,27.0,148.0,50.0,154.0,205.0,1332.0,2022-02-18 10:43:05.000,0.34.2,46.0,62.0,64.0,32,True,doit,conda-forge/doit,,1185.0,905.0,https://pypi.org/project/doit,2022-02-18 10:43:05.000,280.0,285401.0,286977.0,https://anaconda.org/conda-forge/doit,2022-02-24 16:13:49.416,80382.0,3.0,,,,,,,,,,,,,,,,,,,
69,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2022-02-14 23:25:40.000,2022-02-14 23:25:40,1098.0,2.0,82.0,20.0,100.0,96.0,484.0,2021-11-30 21:05:47.000,0.8.3,26.0,44.0,7.0,32,True,parso,conda-forge/parso,,193280.0,187377.0,https://pypi.org/project/parso,2021-11-30 21:05:47.000,5903.0,14692390.0,14825782.0,https://anaconda.org/conda-forge/parso,2021-12-01 05:04:36.494,6802998.0,2.0,,,,,,,,,,,,,,,,,,,
70,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2022-03-31 02:28:28.000,2022-03-31 02:28:28,2817.0,30.0,2340.0,380.0,795.0,1389.0,26636.0,2022-03-18 05:10:17.000,2.2.5,55.0,362.0,37.0,31,True,pyenv,,,1.0,,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,1.0,7636.0,7636.0,,,,2.0,,,,,,,,,,,,,,,,,,,
71,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2022-02-14 13:44:00.000,2021-10-23 09:17:21,311.0,,283.0,61.0,119.0,93.0,4146.0,2021-10-23 09:23:42.000,0.4.11,40.0,51.0,101.0,31,True,pipreqs,conda-forge/pipreqs,,9993.0,9668.0,https://pypi.org/project/pipreqs,2021-10-23 09:15:35.000,325.0,248035.0,248397.0,https://anaconda.org/conda-forge/pipreqs,2019-11-14 14:53:43.131,23910.0,3.0,,,,,,,,,,,,,,,,,,,
72,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000,2022-03-28 22:12:46.000,2022-03-28 22:12:42,1231.0,84.0,148.0,33.0,196.0,274.0,1610.0,2022-03-09 20:13:02.000,1.7.7,114.0,78.0,34.0,31,True,prospector,conda-forge/prospector,,668.0,,https://pypi.org/project/prospector,2022-03-18 13:16:26.000,668.0,236647.0,237064.0,https://anaconda.org/conda-forge/prospector,2022-03-10 06:36:03.674,27984.0,1.0,,,,,,,,,,,,,,,,,,,
73,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2022-03-30 15:57:10.000,2021-12-30 16:31:44,354.0,,133.0,27.0,74.0,115.0,1527.0,2021-06-02 11:43:46.000,0.13.9,41.0,49.0,59.0,31,True,ipdb,conda-forge/ipdb,,40232.0,31507.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000,8725.0,2780008.0,2783545.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798,240564.0,1.0,,,,,,,,,,,,,,,,,,,
74,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2021-12-31 17:49:47.000,2019-10-16 17:48:40,1195.0,,157.0,36.0,148.0,125.0,1418.0,2019-10-16 18:14:55.000,1.5.3,41.0,76.0,56.0,31,False,logbook,conda-forge/logbook,,4243.0,3060.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,1183.0,1630748.0,1632414.0,https://anaconda.org/conda-forge/logbook,2021-11-19 00:37:39.705,59877.0,2.0,,280.0,,,,,,,,,,,,,,,,,
75,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2022-03-21 23:20:29.000,2022-03-21 23:12:12,3392.0,51.0,162.0,40.0,22.0,685.0,1416.0,2022-03-12 07:53:48.000,7.4.1,247.0,17.0,15.0,31,False,pyarmor,,,399.0,388.0,https://pypi.org/project/pyarmor,2022-03-12 07:53:47.000,11.0,108910.0,108910.0,,,,2.0,,,,,,,,,,,,,,,,,,,
76,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2022-03-31 09:45:30.000,2022-03-31 09:45:30,719.0,98.0,131.0,24.0,133.0,229.0,1192.0,2022-03-23 13:27:06.000,10.0.4,82.0,35.0,8.0,31,True,pdoc,,,783.0,595.0,https://pypi.org/project/pdoc,2022-03-23 13:27:06.000,188.0,101781.0,101781.0,,,,2.0,,,,,,,,,,,,,,,,,,,
77,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2022-02-28 15:56:36.000,2022-01-07 13:26:45,504.0,1.0,99.0,16.0,57.0,59.0,1181.0,2021-02-22 07:34:12.000,0.8.9,25.0,68.0,57.0,31,True,tabulate,conda-forge/tabulate,,76040.0,69717.0,https://pypi.org/project/tabulate,2021-02-22 07:34:12.000,6323.0,33043191.0,33071874.0,https://anaconda.org/conda-forge/tabulate,2021-02-22 13:39:52.132,2007848.0,2.0,,,,,,,,,,,,,,,,,,,
78,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2022-03-13 05:07:16.000,2022-02-23 11:16:10,721.0,2.0,159.0,21.0,295.0,202.0,869.0,2021-05-17 20:37:45.000,6.1.1,17.0,79.0,85.0,31,True,pydocstyle,conda-forge/pydocstyle,,27144.0,24749.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000,2395.0,2179913.0,2188384.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379,576068.0,2.0,,56.0,,,,,,,,,,,,,,,,,
79,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2022-03-29 12:24:18.000,2022-03-29 12:23:02,1041.0,31.0,136.0,24.0,261.0,205.0,705.0,2022-02-13 00:26:17.000,0.11.0,27.0,73.0,49.0,31,True,nose2,conda-forge/nose2,,5740.0,4663.0,https://pypi.org/project/nose2,2022-02-13 00:26:17.000,1077.0,411496.0,412505.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,46437.0,2.0,,,,,,,,,,,,,,,,,,,
80,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",,https://github.com/bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2022-01-20 22:19:06.000,2021-09-24 20:53:41,351.0,,177.0,20.0,78.0,54.0,644.0,2018-10-03 01:39:17.000,0.7.12,25.0,28.0,85.0,31,True,alabaster,conda-forge/alabaster,['sphinx'],69074.0,61411.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000,7663.0,4702087.0,4756836.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,3722965.0,2.0,,,,,,,,,,,,,,,,,,,
81,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2022-03-31 09:12:41.632,2022-03-04 13:18:24,1663.0,13.0,172.0,54.0,264.0,218.0,532.0,2021-11-25 21:08:56.000,2.13.6,118.0,90.0,134.0,31,False,zc.buildout,conda-forge/zc.buildout,,1067.0,,https://pypi.org/project/zc.buildout,2022-03-04 13:14:48.000,1067.0,93946.0,94707.0,https://anaconda.org/conda-forge/zc.buildout,2022-03-31 09:12:41.632,4568.0,3.0,,,,,,,,,,,,,,,,,,,
82,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2022-03-29 13:16:56.000,2022-03-25 16:01:57,618.0,38.0,107.0,17.0,167.0,159.0,504.0,2022-03-26 22:16:11.000,2.5.3,53.0,64.0,35.0,31,True,pylint-django,conda-forge/pylint-django,['pylint'],18274.0,17110.0,https://pypi.org/project/pylint-django,2022-03-25 16:09:23.000,1164.0,777008.0,778358.0,https://anaconda.org/conda-forge/pylint-django,2022-02-21 10:30:39.131,90046.0,2.0,,212.0,,,,,,,,,,,,,,,,,
