,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
41,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000,2022-10-12 12:20:58.000,2022-10-08 14:17:24,541.0,20.0,7398.0,35.0,258.0,123.0,21669.0,2022-10-08 14:12:04.684,1.5.0,23.0,74.0,35,True,69.0,numpydoc,conda-forge/numpydoc,['sphinx'],38413.0,34022.0,https://pypi.org/project/numpydoc,2022-06-09 21:27:11.000,4391.0,356198.0,375922.0,https://anaconda.org/conda-forge/numpydoc,2022-10-09 00:00:11.878,1360971.0,2.0,,,,,,,,,,,,,,,,,,,,
42,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2022-10-03 14:12:07.000,2022-09-23 18:03:58,1207.0,2.0,858.0,218.0,269.0,398.0,12855.0,2020-04-23 19:07:36.000,0.30.0,68.0,137.0,35,True,356.0,yapf,conda-forge/yapf,,41295.0,39206.0,https://pypi.org/project/yapf,2021-12-26 07:48:00.000,2089.0,2446672.0,2462017.0,https://anaconda.org/conda-forge/yapf,2022-01-06 16:55:17.692,1166277.0,3.0,,,,,,,,,,,,,,,,,,,,
43,pyright,Microsoft/pyright,linters,Static type checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2022-10-12 17:15:24.000,2022-10-12 17:15:23,5379.0,190.0,510.0,76.0,436.0,3244.0,8522.0,2022-10-12 05:12:33.000,1.1.275,359.0,81.0,35,True,8.0,,,,378.0,371.0,,,,,322978.0,,,,2.0,-1.0,,,,,,,pyright,https://www.npmjs.com/package/pyright,2022-10-12 05:08:51.464,7.0,322978.0,,,,,,,,
44,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2022-10-13 09:58:18.000,2022-10-08 15:59:58,9920.0,505.0,419.0,126.0,267.0,1335.0,7585.0,2022-10-13 09:41:08.696,1.1.4,213.0,123.0,35,True,217.0,nuitka,conda-forge/nuitka,,751.0,714.0,https://pypi.org/project/nuitka,2022-06-30 07:52:49.000,37.0,46101.0,51168.0,https://anaconda.org/conda-forge/nuitka,2022-10-09 07:22:24.890,395256.0,2.0,,,,,,,,,,,,,,,,,,,,
45,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2022-10-08 18:00:56.000,2022-10-06 15:04:32,23053.0,182.0,1604.0,205.0,5159.0,785.0,4908.0,2022-09-22 04:30:44.515,3.6.1,120.0,826.0,35,True,666.0,buildbot,conda-forge/buildbot,,755.0,298.0,https://pypi.org/project/buildbot,2022-03-06 14:20:53.000,457.0,30004.0,32229.0,https://anaconda.org/conda-forge/buildbot,2022-09-22 06:41:52.613,65618.0,2.0,,28452.0,,,,,,,,,,,,,,,,,,
46,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2022-10-03 08:14:48.000,2022-09-14 17:49:59,1288.0,3.0,473.0,58.0,346.0,432.0,4566.0,2022-03-04 07:43:44.000,1.7.4,35.0,160.0,35,True,170.0,bandit,conda-forge/bandit,,22118.0,20634.0,https://pypi.org/project/bandit,2022-03-04 07:43:44.000,1484.0,2669866.0,2674158.0,https://anaconda.org/conda-forge/bandit,2022-04-16 19:08:19.798,175629.0,1.0,,485.0,,,,,,,,,,,,,,,,,,
47,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2022-09-27 13:35:17.000,2022-09-27 13:35:17,1044.0,1.0,269.0,33.0,491.0,387.0,1333.0,2022-06-01 11:37:12.000,4.0.1,50.0,107.0,35,True,41.0,twine,conda-forge/twine,,84683.0,72147.0,https://pypi.org/project/twine,2022-06-01 11:02:29.000,12536.0,3381868.0,3389699.0,https://anaconda.org/conda-forge/twine,2022-06-09 13:25:42.238,579512.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
48,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2022-09-10 02:31:57.039,2021-09-14 17:41:07,402.0,,950.0,174.0,141.0,214.0,7261.0,2021-07-07 17:05:04.000,0.9.53,50.0,51.0,34,False,419.0,pyautogui,conda-forge/pyautogui,,18146.0,17535.0,https://pypi.org/project/pyautogui,2021-07-07 17:05:04.000,611.0,540876.0,543699.0,https://anaconda.org/conda-forge/pyautogui,2022-09-10 02:31:57.039,166571.0,2.0,,,,,,,,,,,,,,,,,,,,
49,pyre-check,facebook/pyre-check,linters,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2022-10-13 14:13:01.000,2022-10-13 14:11:04,12788.0,823.0,394.0,106.0,324.0,226.0,6080.0,2022-09-09 15:56:37.775,0.9.16,74.0,224.0,34,True,111.0,pyre-check,,,33.0,,https://pypi.org/project/pyre-check,2022-06-30 15:56:01.000,33.0,191876.0,191876.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
50,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2022-09-14 19:17:35.000,2022-08-12 12:22:25,568.0,8.0,235.0,33.0,207.0,172.0,3435.0,2022-08-12 12:25:03.405,1.2.2,59.0,106.0,34,True,109.0,freezegun,conda-forge/freezegun,,4479.0,,https://pypi.org/project/freezegun,2022-03-18 09:06:37.000,4479.0,5424125.0,5430027.0,https://anaconda.org/conda-forge/freezegun,2022-08-12 15:46:56.359,466265.0,2.0,,,,,,,,,,,,,,,,,,,,
51,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2022-10-03 21:56:54.000,2022-10-03 21:56:54,1186.0,17.0,202.0,45.0,249.0,162.0,2508.0,2022-07-19 14:27:35.000,2022.1.2,75.0,90.0,34,True,148.0,pudb,conda-forge/pudb,,4170.0,3431.0,https://pypi.org/project/pudb,2022-03-12 19:52:37.000,739.0,354670.0,356838.0,https://anaconda.org/conda-forge/pudb,2022-01-11 21:31:34.620,162611.0,1.0,,,,,,,,,,,,,,,,,,,,
52,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2022-10-12 22:46:02.000,2022-10-12 22:45:52,8347.0,142.0,276.0,56.0,901.0,2701.0,1534.0,2022-07-30 21:59:57.000,4.4.0,29.0,145.0,34,True,650.0,scons,conda-forge/scons,,48.0,,https://pypi.org/project/scons,2021-11-17 16:05:13.000,48.0,295296.0,300416.0,https://anaconda.org/conda-forge/scons,2022-08-04 12:06:30.011,341955.0,2.0,,743.0,,,,,,,,,,,,,,,,,,
53,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2022-10-11 10:51:37.000,2022-10-11 10:51:33,521.0,20.0,118.0,33.0,197.0,114.0,1464.0,2022-10-05 18:54:14.310,3.10.0,58.0,62.0,34,True,12.0,pytest-mock,conda-forge/pytest-mock,['pytest'],35532.0,31153.0,https://pypi.org/project/pytest-mock,2022-07-05 12:51:24.000,4379.0,7339017.0,7362077.0,https://anaconda.org/conda-forge/pytest-mock,2022-10-06 14:14:09.423,1729501.0,2.0,,,,,,,,,,,,,,,,,,,,
54,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2022-10-06 17:18:46.000,2022-10-06 17:18:45,2664.0,100.0,156.0,26.0,237.0,179.0,1413.0,2022-07-29 12:59:00.921,1.3.0,75.0,71.0,34,True,73.0,rope,conda-forge/rope,,1602.0,,https://pypi.org/project/rope,2022-06-22 07:57:01.000,1602.0,571092.0,584246.0,https://anaconda.org/conda-forge/rope,2022-07-29 18:04:29.841,868213.0,1.0,,,,,,,,,,,,,,,,,,,,
55,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2022-09-15 04:48:17.000,2022-07-13 13:26:51,231.0,,186.0,25.0,67.0,49.0,1365.0,2022-07-11 14:10:01.875,2.0.4,24.0,54.0,34,True,35.0,python-json-logger,conda-forge/python-json-logger,,30102.0,29373.0,https://pypi.org/project/python-json-logger,2021-07-27 23:09:33.000,729.0,6864913.0,6888214.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,1537890.0,2.0,,,,,,,,,,,,,,,,,,,,
56,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2022-10-07 22:52:22.000,2022-09-12 21:01:02,458.0,14.0,326.0,108.0,266.0,178.0,9167.0,2022-09-07 22:01:08.223,0.3.14,38.0,30.0,33,True,92.0,py-spy,conda-forge/py-spy,,336.0,295.0,https://pypi.org/project/py-spy,2022-05-17 00:33:00.000,40.0,958410.0,968505.6666666666,https://anaconda.org/conda-forge/py-spy,2022-09-09 07:18:41.721,335281.0,2.0,,10323.0,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2022-09-07 22:01:08.223,1.0,518.6666666666666,401911.0,,
57,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2022-10-12 17:18:52.000,2022-10-10 20:02:04,575.0,36.0,633.0,111.0,649.0,794.0,6983.0,2022-10-12 17:23:01.332,1.27.1,87.0,28.0,33,True,27.0,playwright,,,2032.0,1956.0,https://pypi.org/project/playwright,2022-06-30 23:53:31.000,76.0,1006662.0,1006662.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
58,pytype,google/pytype,linters,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2022-10-12 22:58:17.000,2022-10-12 22:58:15,5614.0,205.0,256.0,55.0,747.0,456.0,3934.0,2022-09-28 00:15:14.752,2022.9.27,151.0,86.0,33,True,99.0,pytype,conda-forge/pytype,,101.0,,https://pypi.org/project/pytype,2022-06-30 19:56:49.000,101.0,372708.0,376606.0,https://anaconda.org/conda-forge/pytype,2022-09-28 22:12:19.643,113062.0,2.0,,,,,,,,,,,,,,,,,,,,
59,pex,pantsbuild/pex,packaging,A library and tool for generating .pex (Python EXecutable) files.,,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2022-10-13 01:56:20.000,2022-10-10 21:59:40,1241.0,50.0,226.0,57.0,1008.0,795.0,2164.0,2022-10-10 22:03:00.925,2.1.110,197.0,108.0,33,True,135.0,pex,,,133.0,,https://pypi.org/project/pex,2022-07-01 19:45:26.000,133.0,511826.0,561786.0,,,,2.0,,1448855.0,,,,,,,,,,,,,,,,,,
60,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2022-10-10 12:30:21.000,2022-10-10 12:30:16,3518.0,48.0,197.0,41.0,32.0,804.0,1786.0,2022-09-28 23:09:51.000,7.7.0,254.0,25.0,33,False,21.0,pyarmor,,,536.0,522.0,https://pypi.org/project/pyarmor,2022-06-28 00:57:42.000,14.0,588954.0,588954.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
61,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2022-09-16 13:56:20.000,2022-08-20 08:31:04,665.0,2.0,163.0,31.0,146.0,133.0,1508.0,2022-06-25 15:42:15.000,1.7.0,70.0,84.0,33,True,39.0,nodeenv,conda-forge/nodeenv,,29353.0,28452.0,https://pypi.org/project/nodeenv,2022-06-25 15:38:17.000,901.0,7012926.0,7038852.0,https://anaconda.org/conda-forge/nodeenv,2022-06-25 20:07:06.831,1581533.0,2.0,,,,,,,,,,,,,,,,,,,,
62,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2022-10-10 09:05:15.000,2022-10-10 09:04:25,587.0,25.0,114.0,18.0,67.0,102.0,1418.0,2022-10-06 17:23:25.701,0.9.0,27.0,82.0,33,True,61.0,tabulate,conda-forge/tabulate,,6688.0,,https://pypi.org/project/tabulate,2022-06-21 16:26:40.000,6688.0,43371583.0,43416065.0,https://anaconda.org/conda-forge/tabulate,2022-10-07 10:29:50.640,3425126.0,2.0,-2.0,,,,,,,,,,,,,,,,,,,
63,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2022-07-03 21:17:25.000,2016-03-04 01:16:26,1004.0,,371.0,48.0,261.0,462.0,1355.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,33,False,447.0,nose,conda-forge/nose,,174695.0,130088.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,44607.0,5090648.0,5122220.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277,2431093.0,2.0,,,,,,,,,,,,,,,,,,,,
64,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2022-10-10 20:55:56.000,2022-10-10 20:55:55,795.0,5.0,106.0,25.0,126.0,303.0,344.0,2021-12-22 12:22:00.000,0.37.1,66.0,65.0,33,True,37.0,wheel,conda-forge/wheel,,34659.0,,https://pypi.org/project/wheel,2021-12-22 12:22:00.000,34659.0,120540102.0,121122357.0,https://anaconda.org/conda-forge/wheel,2021-12-22 18:22:48.622,43669162.0,2.0,,,,,,,,,,,,,,,,,,,,
65,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2022-10-12 17:52:53.000,2022-10-12 17:52:53,2925.0,47.0,2580.0,382.0,858.0,1480.0,29026.0,2022-10-08 17:53:56.000,2.3.5,61.0,384.0,32,True,33.0,pyenv,,,1.0,,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,1.0,8063.0,8063.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
66,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2022-10-04 09:45:14.000,2022-10-03 07:36:15,768.0,30.0,195.0,54.0,112.0,89.0,4820.0,2022-08-21 16:25:32.877,4.3.0,38.0,45.0,32,True,16.0,pyinstrument,conda-forge/pyinstrument,,1025.0,919.0,https://pypi.org/project/pyinstrument,2022-07-03 16:21:24.000,106.0,491066.0,492940.0,https://anaconda.org/conda-forge/pyinstrument,2022-08-21 20:28:12.470,136851.0,2.0,,,,,,,,,,,,,,,,,,,,
67,mimesis,lk-geimfari/mimesis,testing,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2022-10-12 10:46:08.000,2022-10-12 10:46:05,2308.0,58.0,299.0,64.0,940.0,304.0,3763.0,2022-10-02 11:00:01.178,6.1.1,41.0,115.0,32,True,2.0,mimesis,conda-forge/mimesis,,61.0,,https://pypi.org/project/mimesis,2022-06-22 12:07:12.000,61.0,179812.0,181612.0,https://anaconda.org/conda-forge/mimesis,2022-10-02 13:13:51.318,48481.0,2.0,,369.0,,,,,,,,,,,,,,,,,,
68,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2022-09-08 09:01:34.000,2022-09-08 09:01:23,1479.0,18.0,155.0,50.0,160.0,212.0,1473.0,2022-04-22 15:33:23.000,0.36.0,48.0,66.0,32,True,68.0,doit,conda-forge/doit,,1336.0,1055.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,281.0,301616.0,303853.0,https://anaconda.org/conda-forge/doit,2022-04-22 16:36:58.774,129780.0,3.0,,,,,,,,,,,,,,,,,,,,
69,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2022-09-14 06:42:31.877,2019-10-16 17:48:40,1195.0,,158.0,35.0,151.0,125.0,1426.0,2019-10-16 18:14:55.000,1.5.3,41.0,76.0,32,False,64.0,logbook,conda-forge/logbook,,4685.0,3502.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,1183.0,1575677.0,1577750.0,https://anaconda.org/conda-forge/logbook,2022-09-14 06:42:31.877,89029.0,2.0,,280.0,,,,,,,,,,,,,,,,,,
70,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2022-10-11 13:21:03.000,2022-10-11 13:21:03,825.0,45.0,151.0,26.0,160.0,273.0,1352.0,2022-09-20 11:49:09.380,12.2.0,90.0,40.0,32,True,9.0,pdoc,,,1052.0,849.0,https://pypi.org/project/pdoc,2022-06-08 15:33:02.000,203.0,49573.0,49573.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
71,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Pytest support for asyncio.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2022-10-11 10:43:23.000,2022-10-11 10:43:22,329.0,29.0,111.0,35.0,206.0,193.0,1017.0,2022-07-15 08:25:25.352,0.19.0,32.0,39.0,32,True,33.0,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],2057.0,,https://pypi.org/project/pytest-asyncio,2022-07-15 08:25:25.352,2057.0,3926578.0,3945896.0,https://anaconda.org/conda-forge/pytest-asyncio,2022-07-15 14:13:02.270,1255474.0,2.0,,40.0,,,,,,,,,,,,,,,,,,
72,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2022-09-09 12:13:22.000,2022-09-06 20:37:38,1005.0,7.0,166.0,46.0,313.0,289.0,989.0,2021-12-10 11:41:55.000,2.5.0,58.0,84.0,32,True,205.0,pytest-xdist,conda-forge/pytest-xdist,['pytest'],4688.0,,https://pypi.org/project/pytest-xdist,2021-12-10 11:41:55.000,4688.0,6123087.0,6169908.0,https://anaconda.org/conda-forge/pytest-xdist,2021-12-10 14:46:36.827,3511608.0,2.0,,,,,,,,,,,,,,,,,,,,
73,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2022-10-12 14:40:55.000,2022-04-05 09:33:19,724.0,,174.0,21.0,304.0,211.0,951.0,2021-05-17 20:37:45.000,6.1.1,17.0,81.0,32,True,91.0,pydocstyle,conda-forge/pydocstyle,,37190.0,34795.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000,2395.0,2555852.0,2568354.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379,937659.0,2.0,,57.0,,,,,,,,,,,,,,,,,,
74,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2022-10-10 19:32:16.000,2022-10-10 19:32:16,1086.0,40.0,136.0,24.0,284.0,211.0,729.0,2022-07-16 16:40:18.561,0.12.0,28.0,74.0,32,True,48.0,nose2,conda-forge/nose2,,6353.0,5271.0,https://pypi.org/project/nose2,2022-02-13 00:26:17.000,1082.0,570191.0,571485.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,68624.0,2.0,,,,,,,,,,,,,,,,,,,,
75,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",,https://github.com/bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2022-05-06 18:17:17.000,2021-09-24 20:53:41,351.0,,180.0,21.0,79.0,54.0,660.0,2021-12-15 14:50:58.488,0.0.1,25.0,28.0,32,False,89.0,alabaster,conda-forge/alabaster,['sphinx'],80811.0,73131.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000,7680.0,6259356.0,6323568.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,4815952.0,2.0,,,,,,,,,,,,,,,,,,,,
76,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2022-10-11 12:58:59.000,2022-09-14 17:44:44,1361.0,9.0,171.0,24.0,339.0,343.0,635.0,2022-07-11 12:26:57.000,7.0.5,78.0,109.0,32,True,88.0,setuptools_scm,conda-forge/setuptools_scm,,520.0,,https://pypi.org/project/setuptools_scm,2022-07-01 10:34:12.000,520.0,13928238.0,13943680.0,https://anaconda.org/conda-forge/setuptools_scm,2022-07-11 20:49:26.454,1219948.0,3.0,,,,,,,,,,,,,,,,,,,,
77,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2022-10-12 09:27:14.000,2022-10-12 09:27:11,9979.0,18.0,4927.0,1071.0,325.0,4717.0,24889.0,2022-09-06 13:26:21.172,1.6.9,84.0,119.0,31,True,52.0,sqlmap,,,6.0,,https://pypi.org/project/sqlmap,2022-06-03 22:10:42.000,6.0,8029.0,8029.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
78,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2022-10-08 23:24:14.000,2022-10-05 19:24:39,2600.0,109.0,217.0,63.0,179.0,168.0,6069.0,2022-09-24 17:19:01.377,1.5.13,132.0,31.0,31,True,72.0,scalene,,,142.0,139.0,https://pypi.org/project/scalene,2022-04-29 20:48:31.000,3.0,13773.0,13773.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
79,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2022-10-12 14:58:25.000,2021-12-30 16:31:44,354.0,,137.0,27.0,76.0,118.0,1613.0,2021-06-02 11:43:46.000,0.13.9,41.0,49.0,31,True,61.0,ipdb,conda-forge/ipdb,,43651.0,34926.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000,8725.0,2758985.0,2762973.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798,299113.0,1.0,,,,,,,,,,,,,,,,,,,,
80,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2022-10-13 03:43:17.000,2022-09-24 13:29:15,633.0,26.0,457.0,71.0,248.0,138.0,1525.0,,,10.0,86.0,31,True,63.0,pyelftools,conda-forge/pyelftools,,4547.0,4021.0,https://pypi.org/project/pyelftools,2022-02-03 14:49:18.000,526.0,1563168.0,1564474.0,https://anaconda.org/conda-forge/pyelftools,2022-08-12 23:44:46.717,103187.0,1.0,,,,,,,,,,,,,,,,,,,,
81,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2022-10-10 22:46:32.000,2022-10-10 22:46:27,492.0,56.0,120.0,31.0,275.0,97.0,1380.0,2022-10-05 21:54:12.383,2.3.1,50.0,39.0,31,True,60.0,safety,conda-forge/safety,,357.0,3.0,https://pypi.org/project/safety,2022-06-28 21:38:28.000,354.0,1174556.0,1182388.0,https://anaconda.org/conda-forge/safety,2022-10-07 14:49:03.846,40105.0,2.0,,212485.0,,,,,,,,,,,,,,,,,,
82,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2022-10-11 07:28:11.000,2022-10-11 07:28:10,936.0,81.0,176.0,53.0,287.0,181.0,1077.0,2022-07-07 14:31:17.000,6.0.1,93.0,49.0,31,True,128.0,pytest-bdd,conda-forge/pytest-bdd,['pytest'],171.0,,https://pypi.org/project/pytest-bdd,2022-07-07 14:31:17.000,171.0,563549.0,564790.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114,50896.0,2.0,,,,,,,,,,,,,,,,,,,,
