,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,labels,conda_id,pypi_id,open_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,updated_github_id,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
44,tabulate,https://github.com/astanin/python-tabulate,,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",logging,31,True,astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2021-05-16 09:57:59.000,2021-03-04 09:33:31.000,66.0,57.0,862.0,2021-02-22 07:34:12.000,0.8.9,25.0,67.0,,conda-forge/tabulate,tabulate,27.0,502.0,54046.0,45944.0,https://pypi.org/project/tabulate,2021-02-22 07:34:12.000,8102.0,18170373.0,18188761.0,https://anaconda.org/conda-forge/tabulate,2021-02-22 13:39:52.132,1121715.0,2.0,,,,,,,,,,
45,alabaster,https://github.com/bitprophet/alabaster,,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",documentation,31,False,bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2021-06-21 16:20:37.000,2020-01-10 23:50:18.000,156.0,52.0,612.0,2018-10-03 01:39:17.000,0.7.12,24.0,28.0,['sphinx'],conda-forge/alabaster,alabaster,75.0,350.0,62107.0,47209.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000,14898.0,3691602.0,3733437.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,2468298.0,2.0,,,,,,,,,,
46,coveralls-python,https://github.com/TheKevJames/coveralls-python,,Show coverage stats online via coveralls.io.,testing,31,True,coveralls-clients/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2021-06-14 19:00:47.000,2021-06-14 19:00:46.000,174.0,132.0,457.0,2021-05-24 21:57:41.000,3.1.0,39.0,57.0,['pytest'],,coveralls,8.0,412.0,34969.0,17961.0,https://pypi.org/project/coveralls,2021-05-24 21:57:41.000,17008.0,556589.0,556589.0,,,,2.0,,,TheKevJames/coveralls-python,,,,,,,
47,packaging,https://github.com/pypa/packaging,,Core utilities for Python packages.,packaging,31,True,pypa/packaging,https://github.com/pypa/packaging,BSD-2-Clause,2014-05-15 22:49:43.000,2021-06-23 01:51:32.000,2021-06-19 19:03:33.000,154.0,146.0,308.0,2021-01-29 20:27:31.000,20.9,35.0,70.0,,conda-forge/packaging,packaging,53.0,,250050.0,220850.0,https://pypi.org/project/packaging,2021-01-29 20:24:35.000,29200.0,57038607.0,57170583.0,https://anaconda.org/conda-forge/packaging,2021-02-04 17:30:01.516,7918323.0,1.0,,96.0,,,,,,,,
48,wheel,https://github.com/pypa/wheel,,The official binary distribution format for Python.,build-tools,31,True,pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2021-05-23 18:58:51.000,2021-05-23 18:58:13.000,89.0,290.0,246.0,2020-12-13 18:09:07.000,0.36.2,64.0,61.0,,conda-forge/wheel,wheel,25.0,732.0,62544.0,,https://pypi.org/project/wheel,2020-12-13 18:09:07.000,62544.0,73926969.0,74236466.0,https://anaconda.org/conda-forge/wheel,2020-12-13 19:48:16.429,18260381.0,1.0,,,,,,,,,,
49,Glances,https://github.com/nicolargo/glances,,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",profiling,30,True,nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2021-06-24 13:37:59.000,2021-06-20 06:44:31.000,1206.0,1168.0,18660.0,2021-05-11 07:14:30.000,3.1.7,54.0,144.0,,conda-forge/glances,glances,205.0,3951.0,362.0,312.0,https://pypi.org/project/glances,2021-05-02 14:38:44.000,50.0,120119.0,122288.0,https://anaconda.org/conda-forge/glances,2021-06-07 19:57:42.205,136291.0,1.0,,426.0,,,,,,,,
50,numpydoc,https://github.com/numpy/numpydoc,,Numpy's Sphinx extensions.,documentation,30,True,numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000,2021-05-24 23:17:20.000,2021-05-19 15:13:17.000,5615.0,94.0,17443.0,2020-07-01 21:59:00.000,1.1.0,13.0,65.0,['sphinx'],conda-forge/numpydoc,numpydoc,51.0,,33647.0,26299.0,https://pypi.org/project/numpydoc,2020-07-01 21:59:00.000,7348.0,245709.0,260515.0,https://anaconda.org/conda-forge/numpydoc,2020-10-01 19:37:54.384,784723.0,2.0,,,,,,,,,,
51,yapf,https://github.com/google/yapf,,A formatter for Python files.,formatters,30,True,google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2021-06-03 11:41:05.000,2021-05-30 05:53:14.000,791.0,375.0,11825.0,2020-04-23 19:07:36.000,0.30.0,67.0,126.0,,conda-forge/yapf,yapf,315.0,,24416.0,21010.0,https://pypi.org/project/yapf,2020-04-23 19:07:36.000,3406.0,1748541.0,1759812.0,https://anaconda.org/conda-forge/yapf,2021-04-19 00:01:27.357,676267.0,3.0,,,,,,,,,,
52,py-spy,https://github.com/benfred/py-spy,,Sampling profiler for Python programs.,profiling,30,True,benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2021-06-24 13:29:25.000,2021-06-09 18:21:03.000,254.0,148.0,7036.0,2021-05-16 17:48:19.000,0.3.7,30.0,26.0,,,py-spy,60.0,390.0,945.0,895.0,https://pypi.org/project/py-spy,2021-05-16 17:48:19.000,50.0,680381.0,680617.0,,,,1.0,,5442.0,,py-spy,,,,,,
53,factory_boy,https://github.com/FactoryBoy/factory_boy,,A test fixtures replacement for Python.,testing,30,True,FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2021-06-23 07:47:02.000,2021-06-23 07:47:02.000,315.0,343.0,2533.0,2018-05-05 15:05:40.000,2.11.1,36.0,116.0,,conda-forge/factory_boy,factory_boy,138.0,882.0,4256.0,,https://pypi.org/project/factory_boy,2018-05-05 15:05:40.000,4256.0,1703225.0,1704484.0,https://anaconda.org/conda-forge/factory_boy,2021-04-04 01:17:30.466,71792.0,2.0,,,,,,,,,,
54,rope,https://github.com/python-rope/rope,,a python refactoring library.,refactoring,30,True,python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2021-05-30 20:11:33.599,2021-05-20 05:32:18.000,142.0,116.0,1146.0,2020-10-07 16:08:59.000,0.18.0,19.0,63.0,,conda-forge/rope,rope,70.0,1881.0,32233.0,29301.0,https://pypi.org/project/rope,2020-10-07 16:08:59.000,2932.0,436001.0,446713.0,https://anaconda.org/conda-forge/rope,2021-05-30 20:11:33.599,535607.0,1.0,,,,,,,,,,
55,twine,https://github.com/pypa/twine,,Utilities for interacting with PyPI.,build-tools,30,True,pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2021-06-21 10:38:51.000,2021-06-19 13:43:30.000,238.0,315.0,1129.0,2021-03-15 16:36:43.000,3.4.0,42.0,102.0,,conda-forge/twine,twine,43.0,,59272.0,41768.0,https://pypi.org/project/twine,2021-03-15 16:36:43.000,17504.0,1768073.0,1772989.0,https://anaconda.org/conda-forge/twine,2021-03-17 03:54:06.297,285151.0,2.0,-2.0,,,,,,,,,
56,pydocstyle,https://github.com/PyCQA/pydocstyle,,docstring style checker.,linters,30,True,PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2021-06-24 09:14:28.000,2021-05-17 20:39:45.000,146.0,194.0,784.0,2021-05-17 20:37:45.000,6.1.1,17.0,72.0,,conda-forge/pydocstyle,pydocstyle,74.0,710.0,20983.0,17063.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000,3920.0,2155301.0,2161641.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379,374083.0,2.0,,51.0,,,,,,,,
57,PySnooper,https://github.com/cool-RR/PySnooper,,Never use print for debugging again.,debugging,29,True,cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2021-05-20 07:26:20.000,2021-05-19 08:23:53.000,896.0,93.0,14484.0,2021-05-19 08:24:40.000,0.5.0,54.0,26.0,,conda-forge/pysnooper,pysnooper,18.0,299.0,471.0,425.0,https://pypi.org/project/pysnooper,2021-05-19 08:24:40.000,46.0,85105.0,86576.0,https://anaconda.org/conda-forge/pysnooper,2021-05-19 12:14:49.747,36777.0,1.0,,,,,,,,,,
58,pyre-check,https://github.com/facebook/pyre-check,,Performant type-checking for python.,linters,29,True,facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2021-06-24 09:23:02.000,2021-06-24 09:21:32.000,320.0,196.0,5424.0,2021-05-14 19:50:13.000,0.9.3,62.0,161.0,,,pyre-check,65.0,9436.0,46.0,,https://pypi.org/project/pyre-check,2021-05-14 01:29:18.000,46.0,20879.0,20879.0,,,,2.0,,,,,,,,,,
59,pyautogui,https://github.com/asweigart/pyautogui,,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,testing,29,True,asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2021-06-14 20:34:35.000,2021-04-18 05:05:11.000,717.0,172.0,5209.0,2020-10-06 22:15:19.000,0.9.52,49.0,50.0,,conda-forge/pyautogui,pyautogui,311.0,390.0,9077.0,8469.0,https://pypi.org/project/pyautogui,2020-10-06 22:15:19.000,608.0,415975.0,418891.0,https://anaconda.org/conda-forge/pyautogui,2020-10-13 12:17:23.308,125415.0,2.0,-1.0,,,,,,,,,
60,pipreqs,https://github.com/bndr/pipreqs,,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,dependency-managers,29,True,bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2021-06-14 13:33:26.000,2021-05-05 05:08:31.000,224.0,88.0,3473.0,2019-11-14 11:06:56.000,0.4.10,38.0,50.0,,conda-forge/pipreqs,pipreqs,82.0,300.0,6127.0,5599.0,https://pypi.org/project/pipreqs,2019-11-14 11:00:54.000,528.0,119759.0,120133.0,https://anaconda.org/conda-forge/pipreqs,2019-11-14 14:53:43.131,21369.0,3.0,,,,,,,,,,
61,wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,,The strictest and most opinionated python linter ever!.,linters,29,True,wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2021-06-24 06:57:30.000,2021-06-24 06:57:27.000,279.0,875.0,1515.0,2021-06-21 19:33:18.000,0.15.3,52.0,142.0,,,wemake-python-styleguide,78.0,1741.0,406.0,392.0,https://pypi.org/project/wemake-python-styleguide,2021-06-21 16:28:55.000,14.0,77433.0,77433.0,,,,2.0,,,,,,,,,,
62,pytest-mock,https://github.com/pytest-dev/pytest-mock,,Thin-wrapper around the mock package for easier use with pytest.,testing,29,True,pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2021-06-14 17:54:44.000,2021-06-14 17:54:42.000,95.0,89.0,1095.0,2021-05-18 11:53:27.000,3.6.1,52.0,54.0,['pytest'],conda-forge/pytest-mock,pytest-mock,10.0,,23129.0,16949.0,https://pypi.org/project/pytest-mock,2021-05-06 19:21:18.000,6180.0,4152073.0,4168531.0,https://anaconda.org/conda-forge/pytest-mock,2021-05-07 01:15:17.653,971063.0,2.0,,,,,,,,,,
63,python-json-logger,https://github.com/madzak/python-json-logger,,Json Formatter for the standard python logger.,logging,29,True,madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2021-04-18 19:41:32.000,2020-10-12 16:12:03.000,146.0,45.0,986.0,2020-10-12 16:26:53.000,2.0.1,19.0,43.0,,conda-forge/python-json-logger,python-json-logger,19.0,179.0,16515.0,15597.0,https://pypi.org/project/python-json-logger,2020-10-12 16:26:53.000,918.0,3438919.0,3452978.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,702964.0,2.0,,,,,,,,,,
64,pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,,Pytest support for asyncio.,testing,29,True,pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2021-06-08 17:54:03.000,2021-05-30 22:55:43.000,80.0,95.0,739.0,2021-04-21 23:04:29.000,0.15.1,20.0,26.0,['pytest'],conda-forge/pytest-asyncio,pytest-asyncio,65.0,177.0,15011.0,12983.0,https://pypi.org/project/pytest-asyncio,2021-04-21 23:04:29.000,2028.0,1654696.0,1664131.0,https://anaconda.org/conda-forge/pytest-asyncio,2021-05-21 05:59:51.013,462350.0,2.0,,,,,,,,,,
65,flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that don't belong in..,linters,29,True,PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2021-06-20 13:51:43.000,2021-04-01 21:18:24.000,42.0,53.0,550.0,2021-04-01 21:21:59.000,21.4.3,34.0,37.0,['flake8'],conda-forge/flake8-bugbear,flake8-bugbear,38.0,163.0,4927.0,3887.0,https://pypi.org/project/flake8-bugbear,2021-04-01 21:21:59.000,1040.0,813397.0,827818.0,https://anaconda.org/conda-forge/flake8-bugbear,2021-04-02 22:23:40.112,317272.0,2.0,,,,,,,,,,
66,breathe,https://github.com/michaeljones/breathe,,ReStructuredText and Sphinx bridge to Doxygen.,documentation,29,True,michaeljones/breathe,https://github.com/michaeljones/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2021-06-16 16:22:13.000,2021-05-18 23:33:51.000,138.0,340.0,536.0,2021-05-06 19:46:25.000,4.30.0,59.0,94.0,,conda-forge/breathe,breathe,105.0,1467.0,6693.0,4685.0,https://pypi.org/project/breathe,2021-05-06 19:45:36.000,2008.0,92624.0,96211.0,https://anaconda.org/conda-forge/breathe,2021-05-08 22:53:25.599,198797.0,2.0,,76.0,,,,,,,,
67,pytest-html,https://github.com/pytest-dev/pytest-html,,Plugin for generating HTML reports for pytest results.,testing,29,True,pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2021-05-11 22:04:17.000,2021-01-23 03:26:17.000,170.0,180.0,426.0,2020-12-13 15:24:58.000,3.1.1,44.0,43.0,['pytest'],conda-forge/pytest-html,pytest-html,81.0,376.0,11624.0,10640.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000,984.0,1572842.0,1575685.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698,139324.0,2.0,,,,,,,,,,
68,mccabe,https://github.com/PyCQA/mccabe,,McCabe complexity checker for Python.,code-metrics,29,True,PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2021-04-02 23:49:37.000,2021-04-02 23:49:37.000,40.0,34.0,402.0,2017-01-26 22:13:14.000,0.6.1,11.0,21.0,,conda-forge/mccabe,mccabe,7.0,142.0,232035.0,201025.0,https://pypi.org/project/mccabe,2017-01-26 22:13:14.000,31010.0,20168632.0,20214978.0,https://anaconda.org/conda-forge/mccabe,2018-07-08 18:43:04.536,2780767.0,1.0,,,,,,,,,,
69,hacking,https://github.com/openstack/hacking,,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,linters,29,True,openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2021-06-05 10:04:22.000,2021-06-05 10:03:49.000,66.0,,219.0,2021-04-21 10:37:50.000,4.1.0,37.0,180.0,['flake8'],,hacking,,1052.0,8690.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000,8690.0,168099.0,168099.0,,,,2.0,,,,,,,,,,
70,typed_ast,https://github.com/python/typed_ast,,Modified fork of CPython's ast module that parses `# type:` comments.,ast,29,True,python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2021-04-12 00:18:06.000,2021-04-12 00:18:06.000,46.0,75.0,183.0,2020-12-30 23:17:52.000,1.4.2,29.0,21.0,,,typed_ast,6.0,173.0,10362.0,,https://pypi.org/project/typed_ast,2021-04-11 23:57:40.000,10362.0,18436010.0,18436010.0,,,,1.0,,,,,,,,,,
71,playwright-python,https://github.com/microsoft/playwright-python,,Python version of the Playwright testing and automation library.,testing,28,True,microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2021-06-24 04:59:07.000,2021-06-23 19:55:12.000,411.0,348.0,4767.0,2021-06-11 22:59:35.000,1.12.1,54.0,21.0,,,playwright,16.0,376.0,259.0,259.0,https://pypi.org/project/playwright,2021-06-11 22:59:35.000,0.0,91421.0,91421.0,,,,2.0,,,,,,,,,,
72,line_profiler,https://github.com/pyutils/line_profiler,,Line-by-line profiling for Python.,profiling,28,True,pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151,2021-06-05 03:09:37.408,2021-06-04 18:11:57.000,250.0,12.0,3524.0,2021-04-30 19:15:30.000,3.2.5,8.0,24.0,,conda-forge/line_profiler,line_profiler,33.0,161.0,692.0,,https://pypi.org/project/line_profiler,2017-12-20 02:30:37.000,692.0,351077.0,354135.0,https://anaconda.org/conda-forge/line_profiler,2021-06-05 03:09:37.408,186579.0,2.0,-1.0,,,,,,,,,
73,pytype,https://github.com/google/pytype,,A static type analyzer for Python code.,linters,28,True,google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2021-06-23 22:49:10.000,2021-06-23 22:49:07.000,194.0,323.0,3326.0,2021-06-17 21:33:02.000,2021.6.17,103.0,63.0,,conda-forge/pytype,pytype,99.0,4385.0,88.0,,https://pypi.org/project/pytype,2021-06-17 21:33:02.000,88.0,107862.0,111745.0,https://anaconda.org/conda-forge/pytype,2020-10-13 18:48:00.617,50479.0,2.0,,,,,,,,,,
74,mimesis,https://github.com/lk-geimfari/mimesis,,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",testing,28,True,lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2021-06-23 10:01:24.000,2021-06-20 15:05:59.000,274.0,282.0,3312.0,2021-06-20 13:16:14.000,5.0.0,31.0,106.0,,,mimesis,5.0,1961.0,84.0,,https://pypi.org/project/mimesis,2020-12-21 11:12:37.000,84.0,109377.0,109379.0,,,,2.0,,157.0,,,,,,,,
75,memory-profiler,https://github.com/pythonprofilers/memory_profiler,,Monitor Memory usage of Python code.,profiling,28,True,pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2021-06-12 20:24:38.000,2021-06-12 20:24:38.000,309.0,100.0,2953.0,2018-08-16 03:16:49.000,0.54.0,52.0,88.0,,,memory_profiler,89.0,638.0,534.0,,https://pypi.org/project/memory_profiler,2018-08-16 03:16:49.000,534.0,477447.0,477447.0,,,,2.0,,,,,,,,,,
76,structlog,https://github.com/hynek/structlog,,Structured Logging for Python.,logging,28,True,hynek/structlog,https://github.com/hynek/structlog,MIT,2013-08-13 15:55:58.000,2021-06-21 16:39:26.000,2021-06-15 07:47:24.000,137.0,150.0,1519.0,2021-02-18 16:17:00.000,21.1.0,23.0,73.0,,conda-forge/structlog,structlog,33.0,,4528.0,3322.0,https://pypi.org/project/structlog,2021-02-18 16:06:29.000,1206.0,2273269.0,2275202.0,https://anaconda.org/conda-forge/structlog,2021-02-22 14:39:08.894,114054.0,2.0,,,,,,,,,,
77,pyelftools,https://github.com/eliben/pyelftools,,Parsing ELF and DWARF in Python.,debugging,28,True,eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2021-06-16 21:35:25.000,2021-05-27 13:38:35.000,390.0,112.0,1241.0,,,8.0,75.0,,conda-forge/pyelftools,pyelftools,54.0,571.0,3120.0,2236.0,https://pypi.org/project/pyelftools,2020-10-27 13:45:19.000,884.0,631319.0,632380.0,https://anaconda.org/conda-forge/pyelftools,2020-10-27 16:16:13.901,66886.0,2.0,,,,,,,,,,
78,radon,https://github.com/rubik/radon,,Various code metrics for Python code.,code-metrics,28,True,rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2021-06-08 16:36:59.000,2021-06-08 16:36:45.000,94.0,134.0,1224.0,2021-06-08 16:35:34.000,5.0.1,52.0,47.0,,conda-forge/radon,radon,20.0,517.0,2912.0,1814.0,https://pypi.org/project/radon,2021-06-08 16:35:34.000,1098.0,388246.0,388936.0,https://anaconda.org/conda-forge/radon,2020-09-18 20:13:31.841,30392.0,2.0,,,,,,,,,,
79,scons,https://github.com/SCons/scons,,SCons - a software construction tool.,build-tools,28,True,SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2021-06-21 21:53:42.000,2021-06-21 21:53:42.000,213.0,2643.0,1168.0,2021-01-19 22:02:05.000,4.1.0,14.0,133.0,,conda-forge/scons,scons,664.0,7170.0,50.0,,https://pypi.org/project/scons,2019-12-17 02:49:51.000,50.0,162529.0,166435.0,https://anaconda.org/conda-forge/scons,2021-01-20 08:05:53.549,198591.0,2.0,,358.0,,,,,,,,
80,safety,https://github.com/pyupio/safety,,Safety checks your installed dependencies for known security vulnerabilities.,security,28,True,pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2021-05-14 19:37:10.000,2021-04-28 19:57:23.000,87.0,68.0,1038.0,2021-01-15 19:34:46.000,1.10.3,38.0,35.0,,conda-forge/safety,safety,44.0,372.0,2567.0,2023.0,https://pypi.org/project/safety,2021-01-15 19:34:46.000,544.0,574853.0,579169.0,https://anaconda.org/conda-forge/safety,2021-01-15 20:54:00.958,18976.0,2.0,,53355.0,,,,,,,,
81,colorlog,https://github.com/borntyping/python-colorlog,,A colored formatter for the python logging module.,logging,28,True,borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2021-06-14 17:02:48.000,2021-06-14 17:01:47.000,75.0,64.0,700.0,2021-04-13 13:51:48.000,5.0.1,60.0,30.0,,conda-forge/colorlog,colorlog,2.0,,13907.0,10241.0,https://pypi.org/project/colorlog,2021-06-14 17:02:48.000,3666.0,5045444.0,5051504.0,https://anaconda.org/conda-forge/colorlog,2021-04-14 16:26:06.310,375768.0,2.0,,,,,,,,,,
82,buildout,https://github.com/buildout/buildout,,Buildout is a deployment automation tool written in and extended with Python.,build-tools,28,False,buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2021-05-11 11:55:36.000,2021-03-29 11:37:20.000,170.0,203.0,512.0,2021-03-08 07:25:44.000,2.13.4,103.0,89.0,,,zc.buildout,138.0,1616.0,1974.0,,https://pypi.org/project/zc.buildout,2021-03-09 08:12:12.000,1974.0,99481.0,99481.0,,,,2.0,,,,,,,,,,
83,pylint-django,https://github.com/PyCQA/pylint-django,,Pylint plugin for improving code analysis for when using Django.,linters,28,True,PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2021-04-26 10:10:55.000,2021-04-26 10:09:38.000,100.0,150.0,467.0,2021-04-09 06:40:49.000,2.4.3,49.0,58.0,['pylint'],conda-forge/pylint-django,pylint-django,27.0,547.0,16101.0,13855.0,https://pypi.org/project/pylint-django,2021-04-09 06:39:56.000,2246.0,617632.0,619026.0,https://anaconda.org/conda-forge/pylint-django,2021-01-12 09:07:20.984,80350.0,2.0,,180.0,,,,,,,,
84,python-coloredlogs,https://github.com/xolox/python-coloredlogs,,Colored terminal output for Python's logging module.,logging,28,True,xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2021-06-11 10:22:42.000,2021-06-11 10:22:09.000,36.0,49.0,418.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,,,coloredlogs,25.0,273.0,10152.0,8056.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,2096.0,1704090.0,1704090.0,,,,2.0,2.0,,,,,,,,,
85,astunparse,https://github.com/simonpercivall/astunparse,,An AST unparser for Python.,ast,28,False,simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2021-05-13 16:10:26.000,2019-12-22 18:11:19.000,39.0,21.0,163.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,,conda-forge/astunparse,astunparse,18.0,86.0,22301.0,22119.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,182.0,4091139.0,4097676.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,313797.0,2.0,,,,,,,,,,
86,sqlmap,https://github.com/sqlmapproject/sqlmap,,Automatic SQL injection and database takeover tool.,security,27,True,sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2021-06-21 15:27:48.000,2021-06-21 15:17:41.000,4340.0,4293.0,20376.0,2021-05-01 09:40:03.000,1.5.5,68.0,107.0,,,sqlmap,50.0,9783.0,8.0,,https://pypi.org/project/sqlmap,2021-06-08 12:05:25.000,8.0,13023.0,13023.0,,,,2.0,,,,,,,,,,
87,Nuitka,https://github.com/Nuitka/Nuitka,,"Nuitka is a Python compiler written in Python. It's fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",packaging,27,True,Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2021-06-24 10:11:18.000,2021-06-19 07:35:24.000,306.0,738.0,5322.0,2021-05-24 14:17:03.000,0.6.15,153.0,98.0,,conda-forge/nuitka,nuitka,198.0,7855.0,54.0,,https://pypi.org/project/nuitka,2021-06-24 10:11:18.000,54.0,25682.0,30290.0,https://anaconda.org/conda-forge/nuitka,2021-06-07 15:37:20.865,285729.0,2.0,,,,,,,,,,
88,coala,https://github.com/coala/coala,,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",linters,27,True,coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2021-06-11 17:16:07.000,2021-05-16 15:13:58.000,1356.0,2371.0,3206.0,2017-05-30 10:07:57.000,0.11.1,730.0,482.0,,,coala-bears,846.0,4486.0,218.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,208.0,3182.0,3183.0,,,,2.0,,135.0,,,,,,,,
89,pyinstrument,https://github.com/joerick/pyinstrument,,Call stack profiler for Python. Shows you why your code is slow!.,profiling,27,True,joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2021-06-22 15:36:41.000,2021-05-03 09:03:51.000,109.0,60.0,2819.0,2021-05-03 09:06:06.000,3.4.2,29.0,27.0,,conda-forge/pyinstrument,pyinstrument,20.0,470.0,411.0,275.0,https://pypi.org/project/pyinstrument,2021-05-03 09:06:06.000,136.0,159687.0,160966.0,https://anaconda.org/conda-forge/pyinstrument,2021-05-03 13:06:12.737,72945.0,2.0,,,,,,,,,,
