,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
85,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,,2011-12-13 19:36:32.000,2023-11-06 17:25:08.000,2016-03-04 01:16:26,1004.0,,380.0,48.0,262.0,465.0,1360.0,,,1.0,95.0,31,False,,401.0,nose,conda-forge/nose,,149190.0,149190.0,https://pypi.org/project/nose,4769944.0,4802970.0,https://anaconda.org/conda-forge/nose,2023-06-16 13:17:32.308,3005452.0,2.0,,,,,,,,,,,,,,,,,,,
86,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2023-12-02 19:22:57.004,2023-12-02 16:52:58,237.0,7.0,79.0,14.0,47.0,75.0,831.0,2023-12-02 16:45:08.000,6.8.0,21.0,32.0,31,True,,,colorlog,conda-forge/colorlog,,32186.0,32186.0,https://pypi.org/project/colorlog,9538359.0,9583731.0,https://anaconda.org/conda-forge/colorlog,2023-12-02 19:22:57.004,1860278.0,2.0,,,,,,,,,,,,,,,,,,,
87,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2023-11-16 14:02:24.000,2023-09-11 04:46:13,2341.0,,164.0,22.0,794.0,427.0,814.0,2023-09-11 14:23:39.000,0.6.1,14.0,76.0,31,True,,134.0,asv,conda-forge/asv,,1040.0,1040.0,https://pypi.org/project/asv,77285.0,94919.0,https://anaconda.org/conda-forge/asv,2023-10-03 19:44:19.217,758246.0,2.0,160.0,,,,,,,,,,,,,,,,,,
88,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2023-12-03 13:55:50.000,2023-12-03 13:55:50,149.0,1.0,56.0,17.0,60.0,45.0,614.0,2022-01-24 01:14:49.000,0.7.0,13.0,24.0,31,True,,14.0,mccabe,conda-forge/mccabe,,433635.0,417633.0,https://pypi.org/project/mccabe,28872612.0,28958757.0,https://anaconda.org/conda-forge/mccabe,2023-06-16 13:17:55.573,7753114.0,2.0,,2022-01-24 01:14:49.000,16002.0,,,,,,,,,,,,,,,,
89,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/pylint-dev/pylint-django,https://github.com/pylint-dev/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2023-12-25 21:05:05.000,2023-11-04 22:55:07,654.0,25.0,119.0,16.0,198.0,169.0,575.0,2023-10-23 02:19:27.000,2.5.4,24.0,70.0,31,True,pylint-dev/pylint-django,57.0,pylint-django,conda-forge/pylint-django,['pylint'],28225.0,28225.0,https://pypi.org/project/pylint-django,1155904.0,1157905.0,https://anaconda.org/conda-forge/pylint-django,2023-06-16 13:25:11.432,175718.0,2.0,278.0,,,,,,,,,,,,,,,,,,
90,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2023-12-06 12:44:17.102,2023-12-06 10:37:23,778.0,38.0,35.0,6.0,54.0,149.0,228.0,2023-12-06 10:37:48.000,0.38.1,91.0,26.0,31,True,,22.0,griffe,conda-forge/griffe,,3995.0,3951.0,https://pypi.org/project/griffe,800056.0,809558.0,https://anaconda.org/conda-forge/griffe,2023-12-06 12:44:17.102,199557.0,2.0,,2023-12-06 10:37:48.000,44.0,,,,,,,,,,,,,,,,
91,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,,2012-06-26 09:52:15.000,2023-12-27 09:28:20.000,2023-12-27 09:28:20,10125.0,24.0,5294.0,1087.0,362.0,5019.0,29454.0,2023-01-02 22:32:55.000,1.7,8.0,131.0,30,False,,48.0,sqlmap,,,21.0,21.0,https://pypi.org/project/sqlmap,10087.0,10087.0,,,,2.0,,,,,,,,,,,,,,,,,,,
92,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2023-07-27 14:52:53.379,2023-07-15 15:04:46,313.0,,936.0,235.0,117.0,105.0,16145.0,,,24.0,27.0,30,True,,26.0,pysnooper,conda-forge/pysnooper,,1652.0,1652.0,https://pypi.org/project/pysnooper,445430.0,447277.0,https://anaconda.org/conda-forge/pysnooper,2023-07-27 14:52:53.379,72071.0,1.0,,,,,,,,,,,,,,,,,,,
93,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2023-12-28 12:33:48.000,2023-12-28 12:33:48,2731.0,115.0,311.0,45.0,1535.0,1111.0,5632.0,2023-12-21 16:59:19.000,2023.12.21,118.0,145.0,30,True,,437.0,,conda-forge/mamba,,,,,,233823.0,https://anaconda.org/conda-forge/mamba,2023-12-21 18:03:09.663,10054397.0,3.0,,,,,,,,,,,,,,,,,,,
94,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2023-12-16 18:29:03.000,2023-12-09 12:48:14,1182.0,11.0,124.0,33.0,275.0,276.0,2052.0,,,22.0,70.0,30,True,,109.0,flit,conda-forge/flit,,1669.0,1669.0,https://pypi.org/project/flit,276084.0,278206.0,https://anaconda.org/conda-forge/flit,2023-06-16 13:24:46.150,174049.0,3.0,,,,,,,,,,,,,,,,,,,
95,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,,2013-06-08 22:55:54.000,2023-12-13 22:55:18.000,2023-12-08 14:14:14,669.0,11.0,475.0,69.0,289.0,169.0,1813.0,,,8.0,97.0,30,False,,69.0,pyelftools,conda-forge/pyelftools,,6639.0,6639.0,https://pypi.org/project/pyelftools,2555514.0,2559412.0,https://anaconda.org/conda-forge/pyelftools,2023-09-23 20:45:10.696,148155.0,1.0,,,,,,,,,,,,,,,,,,,
96,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,,2011-03-29 15:28:56.000,2023-12-20 13:33:36.000,2023-10-05 17:12:04,684.0,2.0,190.0,37.0,166.0,136.0,1649.0,2023-05-12 08:13:47.000,1.8.0,46.0,93.0,30,False,,49.0,nodeenv,conda-forge/nodeenv,,68632.0,68632.0,https://pypi.org/project/nodeenv,16315505.0,16360794.0,https://anaconda.org/conda-forge/nodeenv,2023-06-16 13:21:50.931,3396736.0,2.0,,,,,,,,,,,,,,,,,,,
97,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2023-12-24 18:05:39.000,2023-12-18 14:36:24,755.0,36.0,71.0,15.0,90.0,60.0,1302.0,2023-12-07 08:53:23.000,1.6.0,24.0,31.0,30,True,,20.0,yappi,conda-forge/yappi,,1430.0,1079.0,https://pypi.org/project/yappi,1784251.0,1788625.0,https://anaconda.org/conda-forge/yappi,2023-12-07 11:50:22.080,166235.0,2.0,,2023-12-07 08:53:23.000,351.0,,,,,,,,,,,,,,,,
98,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2023-12-26 18:04:58.000,2023-12-26 09:30:06,1140.0,25.0,199.0,49.0,395.0,344.0,1277.0,2023-11-21 15:21:18.000,3.5.0,50.0,93.0,30,True,,226.0,pytest-xdist,conda-forge/pytest-xdist,['pytest'],,,https://pypi.org/project/pytest-xdist,14591768.0,14727136.0,https://anaconda.org/conda-forge/pytest-xdist,2023-11-21 18:58:37.015,5549966.0,2.0,3.0,,,,,,,,,,,,,,,,,,
99,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2023-12-20 23:21:28.000,2023-11-02 07:06:53,544.0,4.0,141.0,24.0,421.0,275.0,1160.0,2023-04-23 01:43:49.000,2023.04.22,25.0,91.0,30,True,wntrblm/nox,59.0,nox,conda-forge/nox,['pytest'],4821.0,4821.0,https://pypi.org/project/nox,946530.0,952450.0,https://anaconda.org/conda-forge/nox,2023-09-25 20:41:36.795,248664.0,2.0,,,,,,,,,,,,,,,,,,,
100,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2023-12-25 18:33:02.000,2023-12-11 18:47:40,1669.0,56.0,198.0,27.0,452.0,459.0,783.0,2023-10-02 15:08:38.000,8.0.4,55.0,131.0,30,True,,81.0,setuptools_scm,conda-forge/setuptools_scm,,,,https://pypi.org/project/setuptools_scm,23068988.0,23116994.0,https://anaconda.org/conda-forge/setuptools_scm,2023-10-04 14:19:42.239,2064280.0,3.0,,,,,,,,,,,,,,,,,,,
101,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,,2011-12-14 15:33:15.000,2023-12-27 01:02:53.000,2023-12-25 19:31:54,1143.0,22.0,129.0,23.0,327.0,217.0,768.0,,,5.0,77.0,30,False,,50.0,nose2,conda-forge/nose2,,24398.0,24398.0,https://pypi.org/project/nose2,657240.0,659096.0,https://anaconda.org/conda-forge/nose2,2023-06-16 16:08:37.386,124379.0,2.0,,,,,,,,,,,,,,,,,,,
102,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2023-12-28 00:05:57.000,2023-08-14 16:01:13,475.0,,182.0,8.0,228.0,146.0,536.0,2021-11-11 20:59:17.000,3.3.1,28.0,64.0,30,True,,15.0,coveralls,conda-forge/coveralls,['pytest'],32729.0,32729.0,https://pypi.org/project/coveralls,586947.0,599571.0,https://anaconda.org/conda-forge/coveralls,2023-06-16 13:24:40.028,1047851.0,2.0,,,,,,,,,,,,,,,,,,,
103,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2023-12-26 04:39:04.000,2023-12-26 04:38:54,233.0,3.0,111.0,21.0,63.0,44.0,430.0,2023-11-08 03:05:21.000,1.7.0,23.0,38.0,30,True,,9.0,ddt,conda-forge/ddt,,5428.0,5428.0,https://pypi.org/project/ddt,535300.0,541341.0,https://anaconda.org/conda-forge/ddt,2023-11-08 14:34:43.249,90621.0,2.0,,,,,,,,,,,,,,,,,,,
104,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2023-11-06 14:59:28.000,2023-11-06 14:59:27,469.0,7.0,29.0,10.0,42.0,25.0,286.0,2020-12-27 11:10:13.000,0.5.4,19.0,10.0,30,True,,11.0,executing,conda-forge/executing,,136232.0,136232.0,https://pypi.org/project/executing,20350732.0,20616355.0,https://anaconda.org/conda-forge/executing,2023-10-29 11:48:33.889,10093682.0,1.0,,,,,,,,,,,,,,,,,,,
105,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2023-11-22 13:56:25.000,2023-10-18 07:06:19,437.0,6.0,481.0,165.0,159.0,172.0,9538.0,2023-10-18 16:33:47.000,0.15.2.0,10.0,44.0,29,True,,141.0,gdbgui,,,341.0,341.0,https://pypi.org/project/gdbgui,13309.0,13712.0,,,,2.0,16532.0,,,,,,,,,,,,,,,,,,
106,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2023-12-02 19:41:03.000,2023-12-02 19:40:58,685.0,7.0,184.0,47.0,49.0,192.0,4819.0,,,20.0,7.0,29,True,,16.0,alive-progress,conda-forge/alive-progress,,2580.0,2580.0,https://pypi.org/project/alive-progress,571537.0,572691.0,https://anaconda.org/conda-forge/alive-progress,2023-11-09 06:24:38.416,47317.0,3.0,,,,,,,,,,,,,,,,,,,
107,pex,pantsbuild/pex,packaging,"A tool for generating .pex (Python EXecutable) files, lock files and venvs.",,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2023-12-24 04:33:07.000,2023-12-24 04:29:13,1418.0,37.0,239.0,56.0,1199.0,930.0,2402.0,2023-12-24 04:34:37.000,2.1.155,100.0,118.0,29,True,,148.0,pex,,,,,https://pypi.org/project/pex,1363483.0,1516053.0,,,,2.0,3814255.0,,,,,,,,,,,,,,,,,,
108,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2023-12-19 16:16:05.000,2023-11-13 17:13:13,776.0,13.0,341.0,78.0,413.0,214.0,2280.0,2023-11-13 17:17:13.000,10.0.0,15.0,136.0,29,True,,126.0,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],11.0,,https://pypi.org/project/pytest-testinfra,350621.0,351040.0,https://anaconda.org/conda-forge/pytest-testinfra,2023-11-19 14:00:16.233,14677.0,3.0,,2023-11-13 17:17:13.000,11.0,,,,,,,,,,,,,,,,
109,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2023-08-03 14:30:43.000,2023-08-03 14:30:43,380.0,,141.0,28.0,84.0,130.0,1786.0,,,14.0,58.0,29,True,,62.0,ipdb,conda-forge/ipdb,,51697.0,51697.0,https://pypi.org/project/ipdb,2323814.0,2328639.0,https://anaconda.org/conda-forge/ipdb,2023-06-16 13:21:31.191,429458.0,2.0,,,,,,,,,,,,,,,,,,,
110,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2023-12-19 22:50:15.000,2023-10-06 10:02:00,544.0,5.0,111.0,34.0,92.0,145.0,1563.0,2023-03-26 06:25:00.948,6.0.1,56.0,60.0,29,True,,23.0,radon,conda-forge/radon,,5287.0,4629.0,https://pypi.org/project/radon,398384.0,399302.0,https://anaconda.org/conda-forge/radon,2023-06-16 13:24:51.939,67953.0,2.0,,2023-03-26 06:25:00.948,658.0,,,,,,,,,,,,,,,,
111,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2023-12-25 18:57:22.000,2023-12-24 14:21:07,594.0,117.0,127.0,38.0,438.0,244.0,1257.0,2023-12-04 07:20:33.000,0.23.2,25.0,44.0,29,True,,38.0,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],,,https://pypi.org/project/pytest-asyncio,8686838.0,8729797.0,https://anaconda.org/conda-forge/pytest-asyncio,2023-12-04 19:10:52.927,1846972.0,3.0,172.0,,,,,,,,,,,,,,,,,,
112,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2023-12-27 22:40:35.000,2023-12-15 12:49:52,1016.0,12.0,107.0,19.0,75.0,88.0,1154.0,,,5.0,41.0,29,True,,90.0,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],8045.0,8045.0,https://pypi.org/project/pytest-benchmark,866196.0,887009.0,https://anaconda.org/conda-forge/pytest-benchmark,2023-06-16 13:15:49.392,1935677.0,3.0,,,,,,,,,,,,,,,,,,,
113,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2023-12-22 11:58:12.000,2023-10-24 08:23:51,1761.0,1.0,186.0,20.0,367.0,400.0,703.0,2023-03-31 19:07:42.000,4.35.0,65.0,107.0,29,True,breathe-doc/breathe,177.0,breathe,conda-forge/breathe,,12916.0,11868.0,https://pypi.org/project/breathe,266495.0,279005.0,https://anaconda.org/conda-forge/breathe,2023-07-04 04:52:22.769,524730.0,2.0,557.0,2023-02-28 20:05:00.925,1048.0,,,,,,,,,,,,,,,,
114,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2023-12-23 17:28:26.000,2023-12-21 21:19:44,305.0,10.0,67.0,20.0,65.0,53.0,493.0,2022-04-20 19:59:44.000,2021.03.14,4.0,26.0,29,True,,25.0,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],21180.0,21180.0,https://pypi.org/project/sphinx-autobuild,460771.0,463649.0,https://anaconda.org/conda-forge/sphinx-autobuild,2023-06-16 13:21:20.882,230304.0,2.0,,,,,,,,,,,,,,,,,,,
115,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,,2013-07-24 16:23:39.000,2023-12-13 16:11:36.000,2023-12-13 16:11:36,591.0,7.0,145.0,36.0,301.0,136.0,258.0,2023-09-26 00:24:32.000,1.6.0,27.0,80.0,29,False,,81.0,numpydoc,conda-forge/numpydoc,['sphinx'],46669.0,41810.0,https://pypi.org/project/numpydoc,511983.0,563324.0,https://anaconda.org/conda-forge/numpydoc,2023-12-08 17:48:59.802,2207674.0,2.0,,2023-09-26 00:24:32.000,4859.0,,,,,,,,,,,,,,,,
116,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2023-12-08 14:15:04.000,2023-12-06 17:49:22,1073.0,3.0,70.0,33.0,7.0,,233.0,2023-12-08 14:15:04.000,6.1.0,41.0,187.0,29,True,,,hacking,,['flake8'],4400.0,,https://pypi.org/project/hacking,72945.0,72945.0,,,,2.0,,2023-12-08 14:15:04.000,4400.0,,,,,,,,,,,,,,,,
117,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2023-09-22 19:48:21.052,2023-07-03 22:55:34,205.0,,56.0,20.0,109.0,86.0,225.0,2023-07-04 18:38:08.820,1.5.5,35.0,26.0,29,True,,1.0,typed_ast,conda-forge/typed-ast,,5551.0,,https://pypi.org/project/typed_ast,6856953.0,7020856.0,https://anaconda.org/conda-forge/typed-ast,2023-09-22 19:48:21.052,6228325.0,2.0,,2023-07-04 18:38:08.820,5551.0,,,,,,,,,,,,,,,,
118,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2023-11-18 22:04:00.000,2022-03-06 14:20:17,408.0,,385.0,155.0,72.0,228.0,9711.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,28,False,,78.0,bpytop,conda-forge/bpytop,,166.0,165.0,https://pypi.org/project/bpytop,5292.0,5738.0,https://anaconda.org/conda-forge/bpytop,2023-06-16 19:24:35.135,15197.0,3.0,,2021-12-22 19:23:21.000,1.0,,,,,,,,,,,,,,,,
119,xonsh,xonsh/xonsh,shell,"Python-powered, cross-platform, Unix-gazing shell.",,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,,2015-01-21 22:05:27.000,2023-12-26 20:51:36.000,2023-12-20 12:00:19,10483.0,17.0,601.0,105.0,2593.0,2204.0,7450.0,2023-12-05 15:56:43.000,0.14.3,100.0,319.0,28,False,,280.0,xonsh,,,,,https://pypi.org/project/xonsh,23164.0,23260.0,,,,1.0,9525.0,,,,,,,,,,,,,,,,,,
120,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2023-10-23 14:35:37.000,2023-10-23 14:35:37,718.0,2.0,371.0,80.0,162.0,115.0,4096.0,2022-11-15 17:59:01.069,0.61.0,59.0,103.0,28,True,,131.0,memory_profiler,conda-forge/memory_profiler,,250.0,,https://pypi.org/project/memory_profiler,930258.0,934486.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,384793.0,3.0,,2022-11-15 17:59:01.069,250.0,,,,,,,,,7.0,,,,,,,
121,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2023-12-25 11:50:12.000,2023-12-18 17:27:17,1314.0,94.0,347.0,46.0,473.0,202.0,3287.0,2022-10-05 17:13:10.000,1.4.0,8.0,74.0,28,True,,98.0,detect-secrets,,,,,https://pypi.org/project/detect-secrets,411082.0,411082.0,,,,3.0,,,,,,,,,,,,,,,,,,,
122,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2023-12-26 00:57:48.000,2022-07-14 07:40:12,517.0,,100.0,30.0,362.0,67.0,2558.0,2021-08-23 20:42:56.000,1.3.0,6.0,19.0,28,False,,35.0,notifiers,conda-forge/notifiers,,1135.0,1135.0,https://pypi.org/project/notifiers,662810.0,663797.0,https://anaconda.org/conda-forge/notifiers,2023-06-16 19:23:52.875,35536.0,3.0,,,,,,,,,,,,,,,,,,,
123,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-11-01 17:50:44.000,2023-11-01 17:50:44,3337.0,1.0,600.0,90.0,534.0,170.0,1727.0,2016-11-25 22:13:29.000,4.0.515,36.0,387.0,28,True,,135.0,diamond,,,195.0,161.0,https://pypi.org/project/diamond,6118.0,6118.0,,,,3.0,,2016-11-25 22:13:29.000,34.0,,,,,,,,,,,,,,,,
124,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2023-11-07 10:47:13.000,2022-07-14 18:31:38,706.0,,67.0,19.0,322.0,126.0,1217.0,2021-07-09 22:21:56.000,0.10.3,13.0,41.0,28,False,,79.0,pdbpp,conda-forge/pdbpp,,5312.0,5312.0,https://pypi.org/project/pdbpp,292395.0,293806.0,https://anaconda.org/conda-forge/pdbpp,2023-06-16 13:25:41.484,107272.0,3.0,,,,,,,,,,,,,,,,,,,
125,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2023-12-22 20:33:51.000,2023-12-05 02:58:34,1101.0,10.0,80.0,26.0,80.0,174.0,781.0,2022-09-21 00:00:55.818,3.4.3,145.0,39.0,28,True,,8.0,green,conda-forge/green,,240.0,,https://pypi.org/project/green,17931.0,21170.0,https://anaconda.org/conda-forge/green,2023-09-28 06:00:07.530,132805.0,3.0,,2022-09-21 00:00:55.818,240.0,,,,,,,,,,,,,,,,
126,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2023-09-06 00:31:07.000,2023-09-06 00:31:07,265.0,,98.0,24.0,109.0,78.0,755.0,2019-12-10 01:50:33.000,0.8.1,14.0,33.0,28,True,,40.0,astor,conda-forge/astor,,2212.0,,https://pypi.org/project/astor,4698096.0,4726214.0,https://anaconda.org/conda-forge/astor,2023-06-16 13:23:08.435,2249507.0,2.0,,2019-12-10 01:50:33.000,2212.0,,,,,,,,,,,,,,,,
127,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2023-12-25 21:33:24.000,2023-11-27 19:46:11,647.0,8.0,106.0,25.0,160.0,65.0,730.0,2023-10-22 15:51:05.000,V2.1.0,10.0,43.0,28,False,,17.0,pyhamcrest,conda-forge/pyhamcrest,,36380.0,36380.0,https://pypi.org/project/pyhamcrest,1421000.0,1426259.0,https://anaconda.org/conda-forge/pyhamcrest,2023-06-16 13:17:20.732,478603.0,3.0,,,,,,,,,,,,,,,,,,,
128,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2023-11-13 14:46:14.052,2021-06-11 10:22:09,273.0,,41.0,10.0,36.0,52.0,519.0,,,7.0,15.0,28,False,,29.0,coloredlogs,anaconda/coloredlogs,,32790.0,32790.0,https://pypi.org/project/coloredlogs,15834260.0,15834424.0,https://anaconda.org/anaconda/coloredlogs,2023-11-13 14:46:14.052,12315.0,3.0,,,,,,,,,,,,,,,,,,,
