,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
133,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2023-02-07 07:25:30.000,2023-01-31 06:24:11,623.0,1.0,115.0,16.0,181.0,163.0,548.0,2022-03-26 22:16:11.000,2.5.3,54.0,67.0,28,True,58.0,pylint-django,conda-forge/pylint-django,['pylint'],26022.0,24854.0,https://pypi.org/project/pylint-django,2022-03-25 16:09:23.000,1168.0,1067540.0,1069220.0,https://anaconda.org/conda-forge/pylint-django,2022-04-07 12:02:14.331,130658.0,2.0,217.0,,,,,,,,,,,,,,,,,,,
134,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2022-11-11 06:00:05.780,2021-06-11 10:22:09,273.0,,40.0,8.0,35.0,51.0,499.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,28,False,29.0,coloredlogs,anaconda/coloredlogs,,21572.0,19742.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,1830.0,4930254.0,4930377.0,https://anaconda.org/anaconda/coloredlogs,2022-11-11 06:00:05.780,8011.0,3.0,,,,,,,,,,,,,,,,,,,,
135,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2022-12-08 14:26:52.000,2021-10-18 03:34:23,504.0,,40.0,6.0,61.0,95.0,465.0,2021-10-18 03:40:35.000,1.8.1,48.0,22.0,28,False,56.0,darglint,conda-forge/darglint,,17311.0,17258.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,53.0,421259.0,422579.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449,54157.0,2.0,,,,,,,,,,,,,,,,,,,,
136,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2023-02-16 04:28:58.000,2023-01-22 18:14:42,519.0,23.0,47.0,10.0,73.0,68.0,368.0,2022-12-16 19:22:01.584,1.5.1,50.0,25.0,28,True,21.0,docformatter,conda-forge/docformatter,,2706.0,2601.0,https://pypi.org/project/docformatter,2022-12-16 19:22:01.584,105.0,298913.0,300495.0,https://anaconda.org/conda-forge/docformatter,2022-12-19 19:13:23.880,45895.0,3.0,,,,,,,,,,,,,,,,,,,PyCQA/docformatter,
137,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2023-02-06 17:23:56.000,2022-10-04 10:09:22,824.0,,25.0,13.0,23.0,302.0,231.0,2022-12-28 12:12:07.000,0.28.5,47.0,31.0,28,True,155.0,py2app,,,5142.0,4313.0,https://pypi.org/project/py2app,2022-12-27 12:57:01.911,829.0,17289.0,17289.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
138,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2022-10-06 09:48:04.927,2022-06-10 09:18:33,1062.0,,65.0,32.0,6.0,,224.0,2022-10-06 09:48:04.927,5.0.0,38.0,185.0,28,True,,hacking,,['flake8'],4393.0,,https://pypi.org/project/hacking,2022-10-06 09:48:04.927,4393.0,212087.0,212087.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
139,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2022-10-29 20:43:34.047,2022-10-08 21:16:38,202.0,,54.0,20.0,106.0,86.0,217.0,2022-05-21 21:30:52.000,1.5.4,34.0,26.0,28,True,1.0,typed_ast,conda-forge/typed-ast,,5490.0,,https://pypi.org/project/typed_ast,2022-05-21 21:30:52.000,5490.0,10268151.0,10358745.0,https://anaconda.org/conda-forge/typed-ast,2022-10-29 20:43:34.047,5798031.0,2.0,,,,,,,,,,,,,,,,,,,,
140,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2023-02-13 14:38:38.000,2023-02-13 14:38:31,327.0,10.0,151.0,52.0,123.0,129.0,4127.0,2022-02-18 23:46:48.000,22.2.0,22.0,45.0,27,True,38.0,monkeytype,conda-forge/monkeytype,,25.0,,https://pypi.org/project/monkeytype,2022-02-18 23:46:48.000,25.0,75845.0,76623.0,https://anaconda.org/conda-forge/monkeytype,2022-02-19 14:25:33.147,47466.0,2.0,,,,,,,,,,,,,,,,,,,,
141,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2023-02-06 20:05:11.000,2022-07-14 07:40:12,517.0,,91.0,33.0,360.0,66.0,2382.0,2022-02-10 14:51:38.000,1.3.3,31.0,19.0,27,True,41.0,notifiers,conda-forge/notifiers,,520.0,498.0,https://pypi.org/project/notifiers,2022-02-10 14:51:38.000,22.0,508457.0,509593.0,https://anaconda.org/conda-forge/notifiers,2022-09-07 07:53:17.789,29542.0,3.0,,,,,,,,,,,,,,,,,,,,
142,beartype,beartype/beartype,linters,Unbearably fast near-real-time runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2023-02-15 10:24:34.000,2023-02-15 09:34:13,849.0,68.0,32.0,12.0,37.0,126.0,1503.0,2023-01-17 08:38:01.474,0.12.0,23.0,14.0,27,True,34.0,beartype,conda-forge/beartype,,86.0,,https://pypi.org/project/beartype,2023-01-17 08:38:01.474,86.0,127103.0,128249.0,https://anaconda.org/conda-forge/beartype,2023-01-31 22:20:27.420,36673.0,3.0,,,,,,,,,,,,,,,,,,,,
143,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2023-01-17 07:07:26.000,2022-11-25 12:58:03,700.0,1.0,58.0,13.0,64.0,50.0,1070.0,2022-10-31 08:28:00.894,1.4.0,22.0,28.0,27,True,21.0,yappi,conda-forge/yappi,,1210.0,868.0,https://pypi.org/project/yappi,2022-10-31 08:28:00.894,342.0,1346366.0,1348400.0,https://anaconda.org/conda-forge/yappi,2022-11-02 18:35:11.317,138375.0,3.0,,,,,,,,,,,,,,,,,,,,
144,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2023-01-22 23:24:48.000,2022-08-08 11:25:05,700.0,,99.0,19.0,95.0,94.0,975.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,27,True,48.0,pylama,,,6199.0,5591.0,https://pypi.org/project/pylama,2022-08-08 11:29:01.059,608.0,177861.0,177861.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
145,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2022-10-30 14:19:59.665,2022-09-20 23:55:51,1073.0,,78.0,23.0,74.0,173.0,755.0,2022-09-21 00:00:55.818,3.4.3,145.0,38.0,27,True,5.0,green,conda-forge/green,,1177.0,966.0,https://pypi.org/project/green,2022-09-21 00:00:55.818,211.0,13522.0,15290.0,https://anaconda.org/conda-forge/green,2022-10-30 14:19:59.665,114969.0,3.0,,,,,,,,,,,,,,,,,,,,
146,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2023-02-15 18:19:10.000,2023-01-02 21:10:23,2022.0,17.0,157.0,17.0,730.0,368.0,754.0,2022-02-06 14:17:08.000,0.5.1,18.0,69.0,27,True,154.0,asv,conda-forge/asv,,67.0,,https://pypi.org/project/asv,2022-02-06 14:16:23.000,67.0,26710.0,36042.0,https://anaconda.org/conda-forge/asv,2022-11-04 11:34:14.554,681304.0,3.0,,,,,,,,,,,,,,,,,,,,
147,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-02-16 08:59:46.000,2023-02-12 01:50:59,471.0,13.0,70.0,19.0,380.0,106.0,541.0,2022-10-20 06:20:02.477,3.4.0,40.0,35.0,27,True,8.0,mypy-protobuf,conda-forge/mypy-protobuf,,64.0,,https://pypi.org/project/mypy-protobuf,2022-10-20 06:20:02.477,64.0,1367514.0,1370629.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-08-24 19:50:22.562,84110.0,3.0,,,,,,,,,,,,,,,,,,,nipunn1313/mypy-protobuf,
148,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2022-11-16 17:18:02.000,2022-08-10 16:41:28,230.0,,107.0,21.0,61.0,41.0,426.0,2022-08-10 16:47:16.981,1.6.0,31.0,37.0,27,True,12.0,ddt,conda-forge/ddt,,6192.0,4869.0,https://pypi.org/project/ddt,2022-08-10 16:47:16.981,1323.0,353278.0,354402.0,https://anaconda.org/conda-forge/ddt,2022-09-22 12:35:17.572,79862.0,3.0,,,,,,,,,,,,,,,,,,,,
149,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2022-12-10 16:20:39.000,2022-12-10 16:20:39,292.0,18.0,70.0,9.0,100.0,90.0,271.0,2022-11-26 20:15:35.517,0.18.2,35.0,46.0,27,True,11.0,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1178.0,,https://pypi.org/project/flake8-import-order,2022-11-26 20:15:35.517,1178.0,356142.0,359158.0,https://anaconda.org/conda-forge/flake8-import-order,2022-11-28 21:20:05.953,226201.0,3.0,,,,,,,,,,,,,,,,,,,,
150,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2022-12-18 18:49:02.248,2022-12-18 18:44:36,259.0,7.0,33.0,7.0,91.0,51.0,219.0,2022-12-18 18:49:02.248,0.10.3,23.0,16.0,27,True,10.0,pytest-mypy,conda-forge/pytest-mypy,['pytest'],3796.0,3368.0,https://pypi.org/project/pytest-mypy,2022-12-18 18:49:02.248,428.0,488819.0,490258.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057,51820.0,3.0,,,,,,,,,,,,,,,,,,,realpython/pytest-mypy,
151,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2021-12-05 16:31:05.000,2019-12-22 18:11:19,86.0,,44.0,8.0,33.0,21.0,193.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,27,False,18.0,astunparse,conda-forge/astunparse,,65662.0,65379.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,283.0,7126369.0,7145471.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,1298974.0,3.0,,,,,,,,,,,,,,,,,,,,
152,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2023-02-06 18:15:16.000,2023-02-06 18:15:15,163.0,12.0,11.0,2.0,48.0,23.0,153.0,2022-12-20 09:31:01.407,0.3.6,20.0,10.0,27,True,6.0,flake8-black,conda-forge/flake8-black,['flake8'],6564.0,6371.0,https://pypi.org/project/flake8-black,2022-12-20 09:31:01.407,193.0,731506.0,740738.0,https://anaconda.org/conda-forge/flake8-black,2022-11-21 11:35:51.188,406224.0,3.0,,,,,,,,,,,,,,,,,,,,
153,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2023-02-09 14:06:32.000,2023-02-09 14:06:32,94.0,1.0,26.0,12.0,42.0,28.0,127.0,2021-11-13 21:39:31.000,0.5.3,20.0,10.0,27,True,1.0,gast,conda-forge/gast,,110463.0,108540.0,https://pypi.org/project/gast,2021-11-13 21:39:31.000,1923.0,13963526.0,13998725.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,2006394.0,3.0,,,,,,,,,,,,,,,,,,,,
154,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2022-12-23 19:26:57.671,2022-12-22 23:43:03,285.0,14.0,21.0,3.0,57.0,42.0,100.0,2022-12-22 23:44:03.313,2.1.0,26.0,17.0,27,True,2.0,flake8-builtins,conda-forge/flake8-builtins,['flake8'],8830.0,8417.0,https://pypi.org/project/flake8-builtins,2022-12-22 23:44:03.313,413.0,637041.0,639519.0,https://anaconda.org/conda-forge/flake8-builtins,2022-12-23 19:26:57.671,185924.0,3.0,,,,,,,,,,,,,,,,,,,,
155,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2023-01-15 18:18:10.000,2022-12-04 22:09:17,262.0,8.0,135.0,50.0,40.0,69.0,6596.0,2022-07-21 09:20:01.329,2.1.3,17.0,21.0,26,True,38.0,icecream,conda-forge/icecream,,91.0,,https://pypi.org/project/icecream,2022-07-21 09:20:01.329,91.0,245184.0,245693.0,https://anaconda.org/conda-forge/icecream,2022-07-21 16:51:26.595,11212.0,3.0,,,,,,,,,,,,-1.0,,,,,,,,
156,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,MIT,2017-05-29 17:11:25.872,2023-02-09 20:51:39.372,2022-02-16 05:16:40,168.0,,375.0,77.0,41.0,38.0,3984.0,2023-02-09 15:09:01.291,3.23.4,193.0,16.0,26,True,20.0,rebound,conda-forge/rebound,,43.0,24.0,https://pypi.org/project/rebound,2022-04-25 14:15:09.000,19.0,7890.0,11462.0,https://anaconda.org/conda-forge/rebound,2023-02-09 20:51:39.372,246288.0,3.0,212.0,,,,,,,,,,,,,,,,,,,
157,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2022-11-16 08:09:24.242,2018-06-28 13:35:12,500.0,,362.0,5.0,1.0,,3747.0,2022-11-15 17:59:01.069,0.61.0,59.0,62.0,26,False,,memory_profiler,conda-forge/memory_profiler,,179.0,,https://pypi.org/project/memory_profiler,2022-11-15 17:59:01.069,179.0,674253.0,677662.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,276138.0,3.0,,,,,,,,,,,,,,,,,,,,
158,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2022-10-27 13:00:38.000,2020-11-16 01:36:32,316.0,,608.0,156.0,34.0,119.0,1880.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,26,False,171.0,uiautomator,,,305.0,238.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,67.0,29166.0,29166.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
159,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151,2023-02-15 08:54:58.000,2022-12-09 14:20:56,290.0,5.0,95.0,16.0,123.0,45.0,1646.0,2022-12-09 15:21:59.908,4.0.2,26.0,38.0,26,True,31.0,line_profiler,conda-forge/line_profiler,,47.0,,https://pypi.org/project/line_profiler,2022-12-09 15:21:59.908,47.0,341907.0,345835.0,https://anaconda.org/conda-forge/line_profiler,2022-12-09 23:55:22.319,318189.0,3.0,,,,,,,,,,,,,,,,,,,,
160,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2022-11-24 20:30:35.533,2022-11-24 20:28:21,202.0,3.0,35.0,8.0,34.0,21.0,1211.0,2022-11-24 20:30:35.533,0.2.10,19.0,7.0,26,True,7.0,stackprinter,conda-forge/stackprinter,,263.0,237.0,https://pypi.org/project/stackprinter,2022-11-24 20:30:35.533,26.0,587896.0,588001.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,4647.0,3.0,,,,,,,,,,,,,,,,,,,,
161,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2022-12-07 18:15:43.000,2022-07-24 14:45:54,478.0,,77.0,10.0,59.0,52.0,1009.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,26,True,53.0,pympler,conda-forge/pympler,,306.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,306.0,1353017.0,1356788.0,https://anaconda.org/conda-forge/pympler,2022-07-24 00:00:16.620,267781.0,3.0,,,,,,,,,,,,,,,,,,,,
162,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,207.0,24.0,95.0,83.0,586.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,True,54.0,sphinx-bootstrap-theme,,['sphinx'],600.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,600.0,201944.0,201944.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
163,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2022-12-08 10:54:50.000,2020-11-16 12:31:58,468.0,,63.0,22.0,85.0,52.0,504.0,2020-11-16 12:36:24.000,0.11.2,21.0,23.0,26,False,45.0,mamba,,,858.0,740.0,https://pypi.org/project/mamba,2020-11-16 12:35:41.000,118.0,12549.0,12549.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
164,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2023-02-16 09:29:27.000,2023-02-15 21:56:18,537.0,29.0,27.0,4.0,470.0,48.0,482.0,2022-05-11 17:35:06.000,3.12.0,30.0,18.0,26,True,7.0,pytest-randomly,conda-forge/pytest-randomly,,202.0,,https://pypi.org/project/pytest-randomly,2022-05-11 17:35:06.000,202.0,651553.0,658111.0,https://anaconda.org/conda-forge/pytest-randomly,2022-05-12 01:12:32.731,104942.0,3.0,,,,,,,,,,,,,,,,,,,,
165,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2023-02-16 09:29:24.000,2023-02-15 21:56:10,501.0,27.0,19.0,6.0,430.0,42.0,408.0,2022-10-29 23:12:51.523,3.10.1,34.0,14.0,26,True,9.0,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],578.0,,https://pypi.org/project/flake8-comprehensions,2022-10-29 23:12:51.523,578.0,912082.0,921286.0,https://anaconda.org/conda-forge/flake8-comprehensions,2022-11-01 17:51:32.037,690300.0,3.0,,,,,,,,,,,,,,,,,,,,
166,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2023-01-26 02:03:39.000,2022-12-27 20:44:55,370.0,2.0,11.0,5.0,244.0,30.0,288.0,2022-09-20 20:07:10.434,1.4.0,15.0,16.0,26,True,16.0,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],15298.0,15205.0,https://pypi.org/project/flake8-eradicate,2022-09-20 20:07:10.434,93.0,479806.0,480082.0,https://anaconda.org/conda-forge/flake8-eradicate,2022-09-26 17:26:04.280,6088.0,3.0,,,,,,,,,,,,,,,,,,,,
167,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2022-12-11 18:01:45.000,2022-12-11 17:58:01,563.0,6.0,37.0,7.0,69.0,76.0,274.0,,,43.0,22.0,26,True,17.0,check-manifest,conda-forge/check-manifest,,11458.0,8761.0,https://pypi.org/project/check-manifest,2022-12-05 08:17:08.785,2697.0,252938.0,254464.0,https://anaconda.org/conda-forge/check-manifest,2022-12-05 13:13:18.863,76318.0,3.0,,,,,,,,,,,,,,,,,,,,
168,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2023-01-02 18:25:53.338,2022-12-31 22:06:15,570.0,24.0,40.0,5.0,27.0,46.0,166.0,2023-01-02 18:25:53.338,2.0.0,34.0,10.0,26,True,28.0,releases,conda-forge/sphinx-releases,['sphinx'],909.0,542.0,https://pypi.org/project/releases,2023-01-02 18:25:53.338,367.0,12301.0,13137.0,https://anaconda.org/conda-forge/sphinx-releases,2021-10-19 17:29:57.242,47666.0,3.0,,,,,,,,,,,,,,,,,,,,
169,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2023-02-15 22:56:33.000,2023-02-15 20:31:01,515.0,47.0,19.0,4.0,27.0,86.0,130.0,2023-01-19 21:50:02.721,0.25.4,53.0,14.0,26,True,16.0,griffe,conda-forge/griffe,,1226.0,1213.0,https://pypi.org/project/griffe,2023-01-19 21:50:02.721,13.0,329562.0,337184.0,https://anaconda.org/conda-forge/griffe,2023-01-20 01:49:41.108,83842.0,3.0,,,,,,,,,,,,3.0,,,,,,,,
170,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,114.0,24.0,221.0,161.0,1751.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,108.0,dephell,,,825.0,813.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000,12.0,3320.0,3324.0,,,,3.0,197.0,,,,,,,,,,,,,,,,,,,
171,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-12-21 03:55:00.000,2022-12-21 03:55:00,575.0,1.0,135.0,9.0,114.0,201.0,934.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,25,True,103.0,pdoc3,anaconda/pdoc3,,3096.0,2979.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,117.0,367235.0,367264.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,1131.0,3.0,,,,,,,,,,,,,,,,,,,,
172,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-01-03 00:40:56.000,2023-01-03 00:40:56,266.0,18.0,71.0,17.0,42.0,31.0,823.0,2022-12-19 09:01:00.611,1.8.0,29.0,20.0,25,True,32.0,portray,,,798.0,780.0,https://pypi.org/project/portray,2022-12-19 09:01:00.611,18.0,13692.0,13692.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
173,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-11-03 15:48:18.639,2019-06-15 20:36:43,183.0,,54.0,10.0,49.0,42.0,678.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,25,False,48.0,pytest-watch,conda-forge/pytest-watch,['pytest'],8091.0,7474.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,617.0,417638.0,418948.0,https://anaconda.org/conda-forge/pytest-watch,2022-11-03 15:48:18.639,79941.0,3.0,,,,,,,,,,,,,,,,,,,,
174,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2023-02-12 22:56:37.000,2022-07-29 16:12:10,178.0,,32.0,5.0,97.0,27.0,454.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,25,True,23.0,interrogate,,,3629.0,3540.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,89.0,192473.0,192473.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
