,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,labels,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
41,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2025-09-17 06:50:44.000,2025-09-17 06:50:44,3142.0,57.0,450.0,41.0,1285.0,1872.0,8459.0,2025-08-22 10:28:14.000,2.25.9,238.0,228.0,38,True,,44.0,pdm,conda-forge/pdm,716.0,513.0,https://pypi.org/project/pdm,2025-08-22 10:28:11.000,203.0,8136045.0,8167889.0,https://anaconda.org/conda-forge/pdm,2025-07-30 09:44:31.684,1527491.0,2.0,,758.0,,,,,,,,,,,,,,,,,,
42,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2025-09-15 23:24:37.000,2025-09-15 23:24:36,1468.0,13.0,681.0,70.0,563.0,510.0,7319.0,2025-07-06 03:10:49.000,1.8.6,47.0,188.0,38,True,,200.0,bandit,conda-forge/bandit,60596.0,58766.0,https://pypi.org/project/bandit,2025-07-06 03:10:49.000,1830.0,9864603.0,9873371.0,https://anaconda.org/conda-forge/bandit,2025-07-06 11:19:39.653,516764.0,1.0,,881.0,,,,,,,,,,,,,,,,,,
43,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2025-09-18 07:10:41.000,2025-09-18 07:10:39,1750.0,31.0,251.0,33.0,373.0,341.0,4229.0,2025-06-02 08:21:11.000,25.4.0,41.0,136.0,38,True,,39.0,structlog,conda-forge/structlog,26736.0,25261.0,https://pypi.org/project/structlog,2025-06-02 08:21:11.000,1475.0,34961618.0,34975795.0,https://anaconda.org/conda-forge/structlog,2025-06-02 14:06:59.579,793946.0,2.0,,,,,,,,,,,,,,,,,,,,
44,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2025-09-15 18:13:40.000,2025-09-15 18:13:37,2960.0,45.0,406.0,30.0,2363.0,1143.0,2774.0,2025-08-25 10:16:16.000,1.4.0,64.0,213.0,38,True,,19.0,wemake-python-styleguide,,17629.0,17527.0,https://pypi.org/project/wemake-python-styleguide,2025-08-25 10:15:06.000,102.0,216037.0,216037.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
45,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-09-24 19:23:46.000,2025-09-11 02:40:58.000,2025-09-11 02:40:58,9720.0,75.0,331.0,62.0,1257.0,2808.0,2282.0,2025-03-27 20:46:09.000,4.9.1,40.0,171.0,38,True,,655.0,scons,conda-forge/scons,4006.0,3954.0,https://pypi.org/project/scons,2025-03-27 20:42:16.000,52.0,828256.0,845285.0,https://anaconda.org/conda-forge/scons,2025-09-03 17:42:29.070,1037403.0,2.0,,1801.0,,,,,,,,,,,,,,,,,,
46,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2025-09-17 09:28:14.765,2025-09-16 16:37:59,741.0,28.0,150.0,37.0,371.0,154.0,1982.0,2025-09-16 16:40:09.000,3.15.1,66.0,81.0,38,True,,12.0,pytest-mock,conda-forge/pytest-mock,126997.0,117584.0,https://pypi.org/project/pytest-mock,2025-09-16 16:37:25.000,9413.0,49291054.0,49353441.0,https://anaconda.org/conda-forge/pytest-mock,2025-09-17 09:28:14.765,3930389.0,2.0,['pytest'],113.0,,,,,,,,,,,,,,,,,,
47,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2025-09-10 18:04:45.000,2025-09-10 18:04:44,1344.0,11.0,325.0,40.0,704.0,499.0,1725.0,2025-09-04 15:43:15.000,6.2.0,59.0,131.0,38,True,,55.0,twine,conda-forge/twine,148638.0,125715.0,https://pypi.org/project/twine,2025-09-04 15:43:15.000,22923.0,19865734.0,19887596.0,https://anaconda.org/conda-forge/twine,2025-09-04 19:22:15.675,1377287.0,2.0,,96.0,,,,,,,,,,,,,,,,,,
48,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2025-09-11 13:31:15.000,2025-09-11 13:28:51,1394.0,72.0,422.0,58.0,481.0,210.0,14392.0,2025-08-08 19:47:03.000,1.18.0,32.0,59.0,37,True,,42.0,memray,conda-forge/memray,1566.0,1468.0,https://pypi.org/project/memray,2025-08-08 19:47:03.000,98.0,5980946.0,5993302.0,https://anaconda.org/conda-forge/memray,2025-08-09 14:43:13.617,506596.0,2.0,,,,,,,,,,,,,,,,,,,,
49,xonsh,xonsh/xonsh,shell,Python-powered shell. Full-featured and cross-platform.,,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2025-09-15 17:35:39.000,2025-09-15 14:07:46,10949.0,67.0,670.0,102.0,2938.0,2423.0,8974.0,2025-06-24 19:59:46.000,0.19.9,140.0,348.0,37,False,,285.0,xonsh,,1034.0,861.0,https://pypi.org/project/xonsh,2025-06-24 19:59:46.000,173.0,177396.0,177550.0,,,,1.0,,13761.0,,,,,,,,,,,,,,,,,,
50,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2025-09-11 17:34:36.964,2025-09-09 14:52:20,1053.0,41.0,219.0,41.0,279.0,290.0,1948.0,2025-09-09 10:57:00.000,7.0.0,53.0,100.0,37,True,,146.0,pytest-cov,conda-forge/pytest-cov,48176.0,,https://pypi.org/project/pytest-cov,2025-09-09 10:57:00.000,48176.0,82889297.0,83128831.0,https://anaconda.org/conda-forge/pytest-cov,2025-09-11 17:34:36.964,15330205.0,2.0,['pytest'],,,,,,,,,,,,,,,,,,,
51,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2017-07-25 20:24:25.000,2025-09-14 10:54:11.000,2025-09-14 10:54:10,985.0,2.0,168.0,32.0,255.0,402.0,541.0,2025-04-08 20:55:45.000,0.46.1,83.0,86.0,37,True,,15.0,wheel,conda-forge/wheel,390058.0,375594.0,https://pypi.org/project/wheel,2025-04-08 20:55:39.000,14464.0,293064405.0,295363382.0,https://anaconda.org/conda-forge/wheel,2025-04-22 14:56:25.544,140237646.0,2.0,,,,,,,,,,,,,,,,,,,,
52,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2025-09-08 18:38:00.000,2025-08-18 00:13:24,549.0,31.0,469.0,110.0,395.0,227.0,14233.0,2025-07-31 19:34:11.519,0.4.1,40.0,53.0,36,True,,206.0,py-spy,conda-forge/py-spy,7077.0,6961.0,https://pypi.org/project/py-spy,2025-07-31 19:33:13.000,112.0,9444325.0,9457392.333333334,https://anaconda.org/conda-forge/py-spy,2025-08-01 00:41:54.066,706499.0,2.0,,35282.0,,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2025-07-31 19:34:11.519,4.0,1196.3333333333333,440119.0,
53,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2025-09-03 16:04:18.705,2023-06-07 11:16:23,408.0,,1345.0,193.0,178.0,252.0,11881.0,2023-05-24 20:13:07.561,0.9.54,51.0,52.0,36,False,,534.0,pyautogui,conda-forge/pyautogui,55989.0,54955.0,https://pypi.org/project/pyautogui,2023-05-24 20:13:07.561,1034.0,1567033.0,1573302.0,https://anaconda.org/conda-forge/pyautogui,2025-09-03 16:04:18.705,369900.0,2.0,,,,,,,,,,,,,,,,,,,,
54,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2025-08-27 16:40:28.338,2025-08-26 15:37:32,1180.0,30.0,247.0,51.0,210.0,156.0,7342.0,2025-08-12 11:34:20.000,5.1.1,54.0,70.0,36,True,,28.0,pyinstrument,conda-forge/pyinstrument,3932.0,3719.0,https://pypi.org/project/pyinstrument,2025-08-12 11:34:20.000,213.0,4268635.0,4282685.0,https://anaconda.org/conda-forge/pyinstrument,2025-08-27 16:40:28.338,857101.0,2.0,,,,,,,,,,,,,,,,,,,,
55,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme from Read the Docs.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2025-09-14 07:56:58.802,2025-02-20 10:22:56,1507.0,,1766.0,171.0,756.0,669.0,4955.0,2024-11-13 11:06:02.000,3.0.2,61.0,118.0,36,True,,251.0,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,13229.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2024-11-13 11:06:02.000,13213.0,10172971.0,10245495.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2025-09-14 07:56:58.802,4569026.0,2.0,['sphinx'],,1.0,,,,,,,,,,,,,,,,,
56,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2025-09-08 12:24:17.000,2025-01-14 14:39:50,2956.0,,289.0,71.0,267.0,392.0,4642.0,2025-01-14 14:46:15.000,2.3.2,82.0,64.0,36,True,,124.0,autopep8,conda-forge/autopep8,230752.0,229065.0,https://pypi.org/project/autopep8,2025-01-14 14:46:15.000,1687.0,7194716.0,7228455.0,https://anaconda.org/conda-forge/autopep8,2025-04-22 14:56:24.132,2125570.0,3.0,,,,,,,,,,,,,,,,,,,,
57,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2025-08-09 16:48:18.000,2025-06-15 22:37:24,3706.0,,380.0,94.0,266.0,401.0,4618.0,2023-07-12 18:05:35.085,2.2.0,65.0,60.0,36,True,,436.0,invoke,conda-forge/invoke,31647.0,30642.0,https://pypi.org/project/invoke,2023-07-12 18:05:35.085,1005.0,44301081.0,44324194.0,https://anaconda.org/conda-forge/invoke,2025-04-22 14:56:22.672,1294358.0,2.0,,,1.0,,,,,,,,,,,,,,,,,
58,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2025-07-13 00:41:35.626,2025-07-12 17:41:05,3390.0,16.0,170.0,27.0,393.0,261.0,2113.0,2025-07-12 17:46:05.000,1.14.0,95.0,83.0,36,True,,117.0,rope,conda-forge/rope,79013.0,78692.0,https://pypi.org/project/rope,2025-07-12 17:46:05.000,321.0,1466138.0,1500220.0,https://anaconda.org/conda-forge/rope,2025-07-13 00:41:35.626,2010744.0,1.0,,42.0,,,,,,,,,,,,,,,,,,
59,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2025-09-17 16:23:33.000,2025-09-17 16:23:33,830.0,27.0,167.0,32.0,531.0,223.0,1897.0,2025-09-01 22:29:58.000,3.6.1,104.0,53.0,36,True,,35.0,safety,conda-forge/safety,18607.0,17845.0,https://pypi.org/project/safety,2025-09-01 22:29:58.000,762.0,3987747.0,4003522.0,https://anaconda.org/conda-forge/safety,2025-09-02 13:58:45.693,141262.0,2.0,,877661.0,,,,,,,,,,,,,,,,,,
60,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2025-09-16 20:13:15.000,2025-09-16 20:13:12,1474.0,59.0,167.0,35.0,260.0,141.0,1487.0,2025-06-14 17:26:52.000,1.8.2,48.0,81.0,36,True,,47.0,logbook,conda-forge/logbook,7622.0,7348.0,https://pypi.org/project/logbook,2025-06-14 17:24:24.000,274.0,6380652.0,6386351.0,https://anaconda.org/conda-forge/logbook,2025-08-27 20:02:13.497,358802.0,2.0,,499.0,,,,,,,,,,,,,,,,,,
61,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2025-06-21 07:47:51.807,2025-06-20 18:44:19,579.0,,182.0,29.0,313.0,489.0,1435.0,2025-06-20 18:45:26.000,3.4.0,42.0,88.0,36,True,,60.0,pyflakes,conda-forge/pyflakes,326725.0,325420.0,https://pypi.org/project/pyflakes,2025-06-20 18:45:26.000,1305.0,50073159.0,50242634.0,https://anaconda.org/conda-forge/pyflakes,2025-06-21 07:47:51.807,9151688.0,2.0,,,,,,,,,,,,,,,,,,,,
62,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2025-09-17 00:53:37.000,2025-09-17 00:53:37,3499.0,48.0,3178.0,390.0,1200.0,1813.0,43187.0,2025-08-15 18:50:20.000,2.6.7,100.0,465.0,35,True,,78.0,pyenv,,21.0,21.0,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,,10330.0,10330.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
63,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python with AI-powered optimization..",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2025-09-06 17:17:41.000,2025-09-06 17:17:40,3427.0,100.0,423.0,90.0,385.0,332.0,12970.0,2025-08-25 19:13:01.000,1.5.54,180.0,57.0,35,True,,168.0,scalene,,958.0,911.0,https://pypi.org/project/scalene,2025-08-25 19:13:01.000,47.0,259795.0,259795.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
64,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2025-08-19 19:29:42.000,2025-08-19 19:29:42,680.0,14.0,283.0,33.0,256.0,210.0,4423.0,2025-08-09 10:39:10.000,1.5.5,68.0,126.0,35,True,,148.0,freezegun,conda-forge/freezegun,1272.0,,https://pypi.org/project/freezegun,2025-08-09 10:39:06.000,1272.0,25187788.0,25216988.0,https://anaconda.org/conda-forge/freezegun,2025-08-09 15:49:47.831,1751693.0,2.0,,134.0,,,,,,,,,,,,,,,,,,
65,beartype,beartype/beartype,linters,Unbearably fast near-real-time hybrid runtime-static type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2025-09-18 08:05:39.000,2025-09-18 07:56:42,1623.0,85.0,64.0,14.0,60.0,332.0,3181.0,2025-05-22 05:09:24.000,0.21.0,55.0,27.0,35,True,,95.0,beartype,conda-forge/beartype,8481.0,7676.0,https://pypi.org/project/beartype,2025-09-18 08:05:39.000,805.0,5688353.0,5695364.0,https://anaconda.org/conda-forge/beartype,2025-05-22 18:52:36.044,441744.0,2.0,,,,,,,,,,,,,,,,,,,,
66,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2025-08-23 18:37:27.721,2025-08-23 15:12:20,1131.0,7.0,114.0,20.0,114.0,108.0,650.0,2025-08-23 15:15:25.000,0.8.5,28.0,51.0,35,True,,13.0,parso,conda-forge/parso,586151.0,585067.0,https://pypi.org/project/parso,2025-08-23 15:15:25.000,1084.0,78164961.0,78663423.0,https://anaconda.org/conda-forge/parso,2025-08-23 18:37:27.721,30904703.0,2.0,,,,,,,,,,,,,,,,,,,,
67,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2025-09-14 22:03:07.000,2025-09-14 22:03:04,10327.0,40.0,6019.0,1109.0,435.0,5304.0,35310.0,2025-09-01 15:07:50.000,1.9.9,125.0,147.0,34,True,,60.0,sqlmap,,33.0,21.0,https://pypi.org/project/sqlmap,2025-09-01 15:07:50.000,12.0,14842.0,14842.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
68,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2025-09-15 18:33:36.000,2025-08-10 02:01:42,832.0,1.0,483.0,75.0,752.0,712.0,12066.0,2024-08-23 16:54:00.000,1.7.1,65.0,162.0,34,True,,166.0,pipx,conda-forge/pipx,4604.0,4546.0,https://pypi.org/project/pipx,2024-08-23 16:53:46.000,58.0,9916959.0,9928475.0,https://anaconda.org/conda-forge/pipx,2025-04-22 14:58:07.924,154588.0,3.0,,589944.0,,,,,,,,,,,,,,,,,,
69,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2025-09-15 00:50:54.000,2025-07-02 13:49:24,27694.0,23.0,1648.0,194.0,6808.0,1038.0,5385.0,2025-05-12 21:41:22.000,4.3.0,146.0,891.0,34,True,,764.0,buildbot,conda-forge/buildbot,407.0,387.0,https://pypi.org/project/buildbot,2025-05-12 21:41:22.000,20.0,31709.0,35466.0,https://anaconda.org/conda-forge/buildbot,2025-05-13 11:35:44.706,157400.0,3.0,,119481.0,,,,,,,,,,,,,,,,,,
70,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,MIT,2009-10-02 00:43:37.000,2025-08-12 02:06:01.000,2025-08-12 02:05:59,1512.0,9.0,749.0,115.0,539.0,666.0,5118.0,2025-03-29 17:33:29.000,2.13.0,23.0,137.0,34,True,,105.0,pycodestyle,conda-forge/pycodestyle,2210.0,,https://pypi.org/project/pycodestyle,2025-06-20 18:49:47.000,2210.0,66307398.0,66482896.0,https://anaconda.org/conda-forge/pycodestyle,2025-06-22 18:14:44.520,9476922.0,2.0,,,,,,,,,,,,,,,,,,,,
71,pex,pantsbuild/pex,packaging,"A tool for generating .pex (Python EXecutable) files, lock files and venvs.",,https://github.com/pex-tool/pex,https://github.com/pex-tool/pex,Apache-2.0,2014-07-21 17:06:12.000,2025-09-18 11:51:49.000,2025-09-18 06:08:46,1835.0,103.0,304.0,53.0,1541.0,1117.0,4080.0,2025-09-18 11:51:49.000,2.58.0,377.0,123.0,34,True,pex-tool/pex,70.0,pex,,61.0,,https://pypi.org/project/pex,2025-09-18 11:51:49.000,61.0,2607485.0,2781231.0,,,,2.0,,2432452.0,,,,,,,,,,,,,,,,,,
72,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2025-09-08 02:42:05.000,2025-09-08 02:42:03,1287.0,13.0,232.0,50.0,311.0,195.0,3151.0,2025-05-06 22:09:45.000,2025.1,82.0,99.0,34,True,,161.0,pudb,conda-forge/pudb,8359.0,8241.0,https://pypi.org/project/pudb,2025-05-06 20:43:17.000,118.0,1138084.0,1145423.0,https://anaconda.org/conda-forge/pudb,2025-06-04 20:11:24.709,359658.0,1.0,,,,,,,,,,,,,,,,,,,,
73,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2025-09-18 09:54:16.000,2025-09-18 09:54:15,4924.0,82.0,458.0,48.0,1364.0,770.0,3068.0,2025-08-26 00:54:48.000,0.3.25,59.0,188.0,34,True,,179.0,briefcase,,872.0,834.0,https://pypi.org/project/briefcase,2025-08-26 00:54:48.000,38.0,23317.0,23328.0,,,,2.0,,765.0,,,,,,,,,,,,,,,,,,
74,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2019-09-02 14:34:19.000,2025-07-23 18:54:27.000,2025-07-23 18:54:26,739.0,11.0,173.0,21.0,138.0,147.0,2436.0,2022-10-06 17:23:25.701,0.9.0,27.0,102.0,34,True,,120.0,tabulate,conda-forge/tabulate,8388.0,,https://pypi.org/project/tabulate,2022-10-06 17:23:25.701,8388.0,106836213.0,107023686.0,https://anaconda.org/conda-forge/tabulate,2025-04-22 14:56:22.696,10311056.0,2.0,,,,,,,,,,,,,,,,,,,,
75,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/prospector-dev/prospector,https://github.com/prospector-dev/prospector,GPL-2.0,2013-08-05 07:26:30.000,2025-09-16 01:25:18.000,2025-09-16 01:25:16,1594.0,24.0,177.0,34.0,388.0,367.0,2034.0,2025-08-13 11:19:10.000,1.17.3,144.0,98.0,34,True,prospector-dev/prospector,35.0,prospector,conda-forge/prospector,5512.0,5226.0,https://pypi.org/project/prospector,2025-08-13 11:19:10.000,286.0,459119.0,462096.0,https://anaconda.org/conda-forge/prospector,2025-08-13 18:22:44.075,172712.0,1.0,,,,,,,,,,,,,,,,,,,,
76,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2025-04-22 14:56:41.723,2024-08-25 11:10:59,704.0,,216.0,34.0,182.0,146.0,1749.0,2024-06-04 18:44:55.000,1.9.1,74.0,101.0,34,False,,64.0,nodeenv,conda-forge/nodeenv,123182.0,122929.0,https://pypi.org/project/nodeenv,2024-06-04 18:44:08.000,253.0,65122789.0,65229329.0,https://anaconda.org/conda-forge/nodeenv,2025-04-22 14:56:41.723,6712067.0,2.0,,,,,,,,,,,,,,,,,,,,
77,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MIT,2015-04-14 19:22:42.000,2025-09-15 21:37:08.000,2025-09-15 21:37:08,600.0,17.0,248.0,24.0,483.0,260.0,748.0,2023-11-07 16:58:34.000,4.1.1,58.0,61.0,34,True,,184.0,pytest-html,conda-forge/pytest-html,57345.0,56723.0,https://pypi.org/project/pytest-html,2023-11-07 15:44:27.000,622.0,12429684.0,12442951.0,https://anaconda.org/conda-forge/pytest-html,2025-04-22 14:56:37.472,769496.0,2.0,['pytest'],,,,,,,,,,,,,,,,,,,
78,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2025-09-18 01:45:38.000,2025-09-17 22:33:51,1265.0,92.0,54.0,6.0,91.0,261.0,529.0,2025-09-05 15:02:32.000,1.14.0,148.0,39.0,34,True,,28.0,griffe,conda-forge/griffe,12757.0,12425.0,https://pypi.org/project/griffe,2025-09-05 15:02:27.000,332.0,14772301.0,14787526.0,https://anaconda.org/conda-forge/griffe,2025-09-06 05:56:34.053,639465.0,2.0,,,,,,,,,,,,,,,,,,,,
79,pyre-check,facebook/pyre-check,type-checkers,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2025-09-18 12:55:22.000,2025-09-18 12:49:30,20509.0,123.0,453.0,114.0,529.0,309.0,7089.0,2024-10-29 21:22:27.000,0.9.23,81.0,294.0,33,True,,149.0,pyre-check,,108.0,21.0,https://pypi.org/project/pyre-check,2025-07-07 15:59:16.000,87.0,160449.0,160449.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
80,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2025-07-20 18:54:32.000,2025-07-20 18:54:29,724.0,22.0,223.0,51.0,55.0,227.0,6101.0,2025-07-20 02:10:37.000,3.3.0,36.0,10.0,33,True,,14.0,alive-progress,conda-forge/alive-progress,5287.0,4698.0,https://pypi.org/project/alive-progress,2025-07-20 02:10:37.000,589.0,2429144.0,2431822.0,https://anaconda.org/conda-forge/alive-progress,2025-04-22 14:57:21.935,166083.0,2.0,,,,,,,,,,,,,,,,,,,,
81,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2025-09-17 11:00:03.000,2025-09-17 10:59:57,4821.0,11.0,332.0,46.0,49.0,1726.0,4589.0,2025-09-11 03:23:58.000,9.1.9,369.0,36.0,33,False,,9.0,pyarmor,,2042.0,1960.0,https://pypi.org/project/pyarmor,2025-09-11 03:23:42.000,82.0,404870.0,404870.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
82,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2025-09-14 10:35:21.000,2025-09-13 15:31:20,1346.0,32.0,146.0,37.0,338.0,308.0,2228.0,2025-03-25 08:03:19.000,3.12.0,53.0,80.0,33,True,,138.0,flit,conda-forge/flit,3411.0,2481.0,https://pypi.org/project/flit,2025-03-25 08:03:19.000,930.0,8644679.0,8649428.0,https://anaconda.org/conda-forge/flit,2025-04-22 14:56:31.709,284940.0,3.0,,,,,,,,,,,,,,,,,,,,
