,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,pypi_id,conda_id,dockerhub_id,commit_count,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,labels,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
226,pylint-flask,https://github.com/jschaf/pylint-flask,,A Pylint plugin to analyze Flask applications.,linters,17,True,jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000000,2021-03-10 19:35:23.000000,2021-03-10 19:35:23.000000,9.0,5.0,59.0,,,5.0,7.0,5.0,pylint-flask,conda-forge/pylint-flask,,40.0,,848.0,6093.0,5387.0,https://pypi.org/project/pylint-flask,2019-01-30 19:26:02.000000,706.0,,https://anaconda.org/conda-forge/pylint-flask,2019-02-02 18:28:49.934000,52608.0,,,,,3.0,['pylint'],,,,,,,,,
227,PyOxidizer,https://github.com/indygreg/PyOxidizer,,A modern Python application packaging and distribution tool.,packaging,16,True,indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000000,2021-10-13 03:33:56.000000,2021-10-13 02:21:28.000000,122.0,154.0,3221.0,2021-08-09 01:16:26.000000,pyoxidizer/0.17,9.0,34.0,223.0,,,,,789.0,37.0,,,,,,,,,,,,,,3.0,,,,,,,,,,
228,pyrasite,https://github.com/lmacken/pyrasite,,Inject code into running Python processes.,debugging,16,False,lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000000,2021-06-04 01:31:20.000000,2017-03-13 17:42:17.000000,189.0,15.0,2572.0,,,13.0,20.0,40.0,pyrasite,,,274.0,,,41.0,35.0,https://pypi.org/project/pyrasite,2012-05-09 19:11:33.000000,6.0,,,,,,,,,3.0,,-5.0,,,,,,,,
229,fake2db,https://github.com/emirozer/fake2db,,create custom test databases that are populated with fake data.,testing,16,False,emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000000,2019-11-25 09:19:01.000000,2019-11-25 09:19:00.000000,110.0,15.0,2090.0,2019-03-09 13:53:12.000000,1.0.0,20.0,18.0,7.0,fake2db,,,242.0,,,17.0,16.0,https://pypi.org/project/fake2db,2018-02-09 15:43:23.000000,1.0,,,,,,,,,3.0,,,,,,,,,,
230,heartrate,https://github.com/alexmojaki/heartrate,,Simple real time visualisation of the execution of a Python program.,profiling,16,True,alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000000,2021-08-27 02:28:34.000000,2021-07-06 10:06:18.000000,113.0,2.0,1308.0,2019-08-14 12:49:34.000000,0.2.1,3.0,2.0,4.0,heartrate,,,23.0,,,26.0,26.0,https://pypi.org/project/heartrate,2019-08-14 12:49:34.000000,0.0,,,,,,,,,3.0,,,,,,,,,,
231,wily,https://github.com/tonybaloney/wily,,"A Python application for tracking, reporting on timing and complexity in Python code.",code-metrics,16,True,tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000000,2021-07-01 09:03:50.000000,2021-07-01 09:03:43.000000,45.0,52.0,810.0,2020-09-02 06:33:11.000000,1.19.0,46.0,16.0,28.0,wily,,,703.0,,,16.0,,https://pypi.org/project/wily,2021-07-01 08:25:50.000000,16.0,,,,,,,,,3.0,,,,,,,,,,
232,tbvaccine,https://github.com/skorokithakis/tbvaccine,,A small utility to pretty-print Python tracebacks.,logging,16,False,skorokithakis/tbvaccine,https://github.com/skorokithakis/tbvaccine,MIT,2016-08-27 17:31:59.000000,2020-03-01 19:24:46.000000,2020-03-01 19:24:44.000000,12.0,13.0,362.0,2018-12-14 18:07:29.000000,0.3.1,12.0,12.0,7.0,tbvaccine,,,80.0,,1212.0,9.0,9.0,https://pypi.org/project/tbvaccine,2018-12-14 18:07:29.000000,,1212.0,,,,,,,,3.0,,,,,,,,,,
233,add-trailing-comma,https://github.com/asottile/add-trailing-comma,,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,refactoring,16,True,asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000000,2021-10-11 20:34:22.000000,2021-10-11 20:34:21.000000,14.0,34.0,190.0,2021-01-24 18:14:07.000000,2.1.0,30.0,9.0,1.0,add-trailing-comma,,,275.0,,,14.0,,https://pypi.org/project/add-trailing-comma,2021-01-24 18:14:07.000000,14.0,,,,,,,,,3.0,,,,,,,,,,
234,unimport,https://github.com/hakancelik96/unimport,,"A linter, formatter for finding and removing unused import statements.",refactoring,16,True,hakancelik96/unimport,https://github.com/hakancelik96/unimport,MIT,2019-09-08 09:49:24.000000,2021-10-11 19:38:46.000000,2021-09-14 09:30:18.000000,13.0,66.0,113.0,2021-09-14 09:33:27.000000,0.9.2,33.0,13.0,10.0,unimport,,,400.0,,,13.0,13.0,https://pypi.org/project/unimport,2021-09-14 09:33:27.000000,,,,,,,,,,3.0,,,,,,,,,,
235,pytest-play,https://github.com/pytest-dev/pytest-play,,pytest plugin that let you automate actions and assertions with test metrics reporting executing plain YAML files.,testing,16,False,pytest-dev/pytest-play,https://github.com/pytest-dev/pytest-play,Apache-2.0,2017-12-14 09:08:26.000000,2019-08-20 15:57:27.000000,2019-06-12 11:57:28.000000,3.0,24.0,64.0,2019-06-12 11:59:29.000000,2.3.1,23.0,3.0,5.0,pytest-play,,,382.0,,721.0,25.0,21.0,https://pypi.org/project/pytest-play,2019-06-12 11:59:29.000000,4.0,721.0,,,,,,,,3.0,['pytest'],,,,,,,,,
236,pip-run,https://github.com/jaraco/pip-run,,pip-run - dynamic dependency loader for Python.,dependency-managers,16,True,jaraco/pip-run,https://github.com/jaraco/pip-run,MIT,2016-01-25 01:59:13.000000,2021-10-02 23:56:14.000000,2021-10-02 23:50:49.000000,10.0,38.0,61.0,2021-10-02 23:56:27.000000,8.6.0,24.0,11.0,3.0,pip-run,,,,,10581.0,0.0,,https://pypi.org/project/pip-run,2021-10-02 23:56:14.000000,0.0,10581.0,,,,,,,,3.0,,,,,,,,,,
237,lazydocs,https://github.com/ml-tooling/lazydocs,,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,documentation,16,True,ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000000,2021-08-20 18:28:32.000000,2021-08-20 18:28:32.000000,11.0,3.0,41.0,2021-07-27 09:00:22.000000,0.4.8,18.0,7.0,2.0,lazydocs,,,,,650.0,40.0,40.0,https://pypi.org/project/lazydocs,2021-07-27 08:05:42.000000,0.0,650.0,,,,,,,,3.0,,,,,,,,,,
238,yala,https://github.com/cemsbr/yala,,Yet Another Linter Aggregator.,linters,16,False,cemsbr/yala,https://github.com/cemsbr/yala,MIT,2017-06-02 22:45:50.000000,2021-06-01 22:20:31.000000,2021-04-10 04:03:47.000000,4.0,11.0,11.0,2020-10-24 16:03:12.000000,3.0.1,27.0,3.0,1.0,yala,,,165.0,,725.0,55.0,37.0,https://pypi.org/project/yala,2020-10-24 16:03:12.000000,18.0,725.0,,,,,,,,3.0,"['flake8', 'pylint']",,,,,,,,,
239,pyenv-installer,https://github.com/pyenv/pyenv-installer,,This tool is used to install `pyenv` and friends.,virtual-envs,15,True,pyenv/pyenv-installer,https://github.com/pyenv/pyenv-installer,MIT,2013-06-01 03:48:07.000000,2021-08-27 04:13:02.000000,2021-08-27 04:13:02.000000,317.0,65.0,2891.0,,,,33.0,5.0,,,,138.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
240,dh-virtualenv,https://github.com/spotify/dh-virtualenv,,Python virtualenvs in Debian packages.,virtual-envs,15,True,spotify/dh-virtualenv,https://github.com/spotify/dh-virtualenv,GPL-2.0,2013-10-09 19:03:43.000000,2021-09-22 12:58:52.000000,2021-07-26 06:31:43.000000,163.0,166.0,1492.0,,,,57.0,25.0,,,,412.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
241,linty_fresh,https://github.com/lyft/linty_fresh,,Surface lint errors during code review.,linters,15,True,lyft/linty_fresh,https://github.com/lyft/linty_fresh,Apache-2.0,2015-12-19 02:37:26.000000,2021-09-14 16:38:07.000000,2020-11-30 22:18:53.000000,21.0,1.0,184.0,2018-12-12 19:47:05.000000,0.7.0,10.0,17.0,8.0,linty-fresh,,,53.0,,26.0,,,https://pypi.org/project/linty-fresh,2018-12-12 19:47:05.000000,,26.0,,,,,,,,3.0,"['flake8', 'mypy']",,,,,,,,,
242,pep8ify,https://github.com/spulec/pep8ify,,A library that modifies python source code to conform to pep8.,refactoring,15,False,spulec/pep8ify,https://github.com/spulec/pep8ify,Apache-2.0,2012-06-03 03:31:33.000000,2019-03-08 03:06:14.000000,2014-10-24 20:36:38.000000,12.0,12.0,116.0,2014-10-24 20:36:57.000000,0.0.13,13.0,6.0,6.0,pep8ify,,,154.0,,,53.0,34.0,https://pypi.org/project/pep8ify,2014-10-24 20:36:57.000000,19.0,,,,,,,,,3.0,,,,,,,,,,
243,unify,https://github.com/myint/unify,,Modifies strings to all use the same quote where possible.,refactoring,15,False,myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000000,2021-04-21 16:21:07.000000,2019-08-07 13:44:00.000000,12.0,3.0,58.0,2013-06-22 15:34:37.000000,0.1.5,10.0,5.0,10.0,unify,,,69.0,,,368.0,314.0,https://pypi.org/project/unify,2019-08-07 13:46:09.000000,54.0,,,,,,,,,3.0,,,,,,,,,,
244,mkdocs-versioning,https://github.com/zayd62/mkdocs-versioning,,A tool that allows for versioning sites built with mkdocs.,documentation,15,False,zayd62/mkdocs-versioning,https://github.com/zayd62/mkdocs-versioning,MIT,2019-07-20 18:09:56.000000,2021-08-01 15:51:53.000000,2021-08-01 15:51:53.000000,8.0,22.0,40.0,2021-02-11 10:24:35.000000,0.4.0,6.0,5.0,3.0,mkdocs-versioning,,,133.0,,4027.0,,,https://pypi.org/project/mkdocs-versioning,2021-02-11 10:24:35.000000,,4027.0,,,,,,,,3.0,['mkdocs'],,,,,,,,,
245,subpar,https://github.com/google/subpar,,Subpar is a utility for creating self-contained python executables. It is designed to work well with Bazel.,packaging,14,False,google/subpar,https://github.com/google/subpar,Apache-2.0,2016-08-03 20:11:35.000000,2021-09-30 08:05:27.000000,2019-08-15 01:37:08.000000,62.0,30.0,495.0,2019-05-14 20:14:05.000000,2.0.0,5.0,14.0,33.0,,,,93.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
246,pytest-plugins,https://github.com/man-group/pytest-plugins,,A grab-bag of nifty pytest plugins.,testing,14,True,man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000000,2021-10-06 10:33:36.000000,2021-10-06 10:33:35.000000,58.0,53.0,389.0,,,,48.0,38.0,,,,750.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
247,bellybutton,https://github.com/hchasestevens/bellybutton,,Custom Python linting through AST expressions.,linters,14,True,hchasestevens/bellybutton,https://github.com/hchasestevens/bellybutton,MIT,2018-02-17 06:31:44.000000,2021-07-15 00:42:03.000000,2021-07-15 00:42:02.000000,11.0,6.0,222.0,2020-11-27 21:20:22.000000,0.3.1,11.0,5.0,8.0,bellybutton,,,33.0,,,11.0,11.0,https://pypi.org/project/bellybutton,2020-11-27 21:20:22.000000,0.0,,,,,,,,,3.0,,,,,,,,,,
248,pyformat,https://github.com/myint/pyformat,,Formats Python code to follow a consistent style.,formatters,14,False,myint/pyformat,https://github.com/myint/pyformat,Saxpath,2013-03-24 21:45:30.000000,2019-12-07 19:55:59.000000,2019-05-24 17:17:56.000000,5.0,3.0,83.0,2014-09-07 13:57:37.000000,0.5.7,23.0,3.0,3.0,pyformat,,,199.0,,,121.0,99.0,https://pypi.org/project/pyformat,2017-01-04 02:31:11.000000,22.0,,,,,,,,,3.0,,,,,,,,,,
249,universal-build,https://github.com/ml-tooling/universal-build,,Universal build utilities for containerized build pipelines.,build-tools,14,True,ml-tooling/universal-build,https://github.com/ml-tooling/universal-build,MIT,2020-10-19 14:57:21.000000,2021-08-25 20:35:36.000000,2021-08-25 20:35:35.000000,5.0,3.0,13.0,2021-08-25 20:36:45.000000,0.6.15,39.0,4.0,,universal-build,,,,16.0,212.0,6.0,6.0,https://pypi.org/project/universal-build,2020-12-12 13:21:08.000000,0.0,211.0,,,,,,,,3.0,,,,,,,,,,
250,pipenv-pipes,https://github.com/gtalarico/pipenv-pipes,,A PipEnv Environment Switcher.,virtual-envs,13,False,gtalarico/pipenv-pipes,https://github.com/gtalarico/pipenv-pipes,MIT,2018-05-02 03:56:41.000000,2021-06-01 22:15:42.000000,2019-06-27 03:42:48.000000,11.0,10.0,128.0,2018-11-08 03:05:43.000000,0.7.1,25.0,5.0,7.0,pipenv-pipes,,,285.0,,144.0,,,https://pypi.org/project/pipenv-pipes,2018-11-08 03:05:43.000000,,144.0,,,,,,,,3.0,,,,,,,,,,
251,livepython,https://github.com/agermanidis/livepython,,Visually trace Python code in real-time.,profiling,12,False,agermanidis/livepython,https://github.com/agermanidis/livepython,MIT,2017-10-03 00:19:59.000000,2019-01-22 17:39:55.000000,2017-11-14 21:27:52.000000,164.0,15.0,2454.0,,,,3.0,10.0,,,,20.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
252,cohesion,https://github.com/mschwager/cohesion,,A tool for measuring Python class cohesion.,code-metrics,12,False,mschwager/cohesion,https://github.com/mschwager/cohesion,GPL-3.0,2016-08-11 21:09:32.000000,2019-08-05 17:14:04.000000,2019-08-05 17:14:01.000000,2.0,11.0,144.0,2019-07-10 16:08:05.000000,1.0.0,9.0,2.0,3.0,cohesion,,,78.0,,1305.0,3.0,,https://pypi.org/project/cohesion,2019-07-10 16:08:05.000000,3.0,1305.0,,,,,,,,3.0,,,,,,,,,,
253,pyship,https://github.com/jamesabel/pyship,,pyship - ship Python desktop apps to end users.,packaging,10,False,jamesabel/pyship,https://github.com/jamesabel/pyship,MIT,2020-04-23 04:45:03.000000,2021-06-09 04:34:00.000000,2021-06-09 04:33:22.000000,,,15.0,2021-06-09 04:34:00.000000,0.1.5,17.0,,4.0,pyship,,,,,93.0,,,https://pypi.org/project/pyship,2021-06-09 04:34:00.000000,,93.0,,,,,,,,3.0,,,,,,,,,,
