,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,labels,conda_id,pypi_id,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
44,Glances,https://github.com/nicolargo/glances,,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",profiling,30,True,nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000000,2021-09-13 17:25:17.813000,2021-09-09 20:23:48.000000,1236.0,1197.0,19209.0,2021-08-14 15:24:27.000000,3.2.3,59.0,146.0,206.0,,conda-forge/glances,glances,4138.0,383.0,333.0,https://pypi.org/project/glances,2021-08-21 06:39:00.000000,50.0,129128.0,131317.0,https://anaconda.org/conda-forge/glances,2021-09-13 17:25:17.813000,144054.0,1.0,553.0,,,,,,,,,,,,,,
45,yapf,https://github.com/google/yapf,,A formatter for Python files.,formatters,30,True,google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000000,2021-09-20 06:23:46.000000,2021-09-16 18:04:21.000000,795.0,382.0,12052.0,2020-04-23 19:07:36.000000,0.30.0,67.0,132.0,324.0,,conda-forge/yapf,yapf,,27435.0,24029.0,https://pypi.org/project/yapf,2020-04-23 19:07:36.000000,3406.0,1345361.0,1357838.0,https://anaconda.org/conda-forge/yapf,2021-04-19 00:01:27.357000,786079.0,3.0,,,,,,,,,,,,,,,
46,freezegun,https://github.com/spulec/freezegun,,Let your Python tests travel through time.,testing,30,True,spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000000,2021-08-26 17:17:51.000000,2021-08-25 15:42:15.000000,198.0,167.0,3004.0,2021-01-20 07:45:20.000000,1.1.0,56.0,97.0,67.0,,conda-forge/freezegun,freezegun,541.0,8352.0,,https://pypi.org/project/freezegun,2021-01-20 07:45:20.000000,8352.0,3228867.0,3232881.0,https://anaconda.org/conda-forge/freezegun,2021-01-20 09:23:22.014000,264967.0,2.0,,,,,,,,,,,,,,,
47,factory_boy,https://github.com/FactoryBoy/factory_boy,,A test fixtures replacement for Python.,testing,30,True,FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000000,2021-09-21 09:07:37.000000,2021-09-03 15:29:24.000000,328.0,346.0,2628.0,2018-05-05 15:05:40.000000,2.11.1,36.0,117.0,151.0,,conda-forge/factory_boy,factory_boy,891.0,4256.0,,https://pypi.org/project/factory_boy,2018-05-05 15:05:40.000000,4256.0,1702739.0,1704104.0,https://anaconda.org/conda-forge/factory_boy,2021-04-04 01:17:30.466000,81916.0,2.0,,,,,,,,,,,,,,,
48,rope,https://github.com/python-rope/rope,,a python refactoring library.,refactoring,30,True,python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000000,2021-09-19 17:53:18.000000,2021-09-19 09:36:18.000000,144.0,145.0,1196.0,2021-09-18 12:23:48.000000,0.20.1,21.0,65.0,69.0,,conda-forge/rope,rope,2032.0,34402.0,31470.0,https://pypi.org/project/rope,2021-09-18 12:23:48.000000,2932.0,423243.0,433983.0,https://anaconda.org/conda-forge/rope,2021-09-18 14:27:09.314000,569251.0,1.0,,,,,,,,,,,,,,,
49,twine,https://github.com/pypa/twine,,Utilities for interacting with PyPI.,build-tools,30,True,pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000000,2021-09-20 01:36:48.000000,2021-09-20 01:36:48.000000,243.0,332.0,1157.0,2021-07-24 12:41:53.000000,3.4.2,43.0,103.0,45.0,,conda-forge/twine,twine,,63822.0,46318.0,https://pypi.org/project/twine,2021-07-20 16:24:13.000000,17504.0,2084775.0,2090294.0,https://anaconda.org/conda-forge/twine,2021-07-20 19:18:02.428000,336718.0,2.0,,,,,,,,,,,,,,,
50,pytest-mock,https://github.com/pytest-dev/pytest-mock,,Thin-wrapper around the mock package for easier use with pytest.,testing,30,True,pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000000,2021-09-21 00:03:37.000000,2021-09-21 00:03:35.000000,98.0,91.0,1155.0,2021-05-18 11:53:27.000000,3.6.1,52.0,54.0,11.0,['pytest'],conda-forge/pytest-mock,pytest-mock,,25557.0,19377.0,https://pypi.org/project/pytest-mock,2021-05-06 19:21:18.000000,6180.0,5293402.0,5311981.0,https://anaconda.org/conda-forge/pytest-mock,2021-05-07 01:15:17.653000,1151937.0,2.0,,,,,,,,,,,,,,,
51,pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,,Pytest support for asyncio.,testing,30,True,pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000000,2021-07-16 14:34:59.000000,2021-05-30 22:55:43.000000,85.0,98.0,787.0,2021-04-21 23:04:29.000000,0.15.1,20.0,26.0,65.0,['pytest'],conda-forge/pytest-asyncio,pytest-asyncio,177.0,17736.0,15708.0,https://pypi.org/project/pytest-asyncio,2021-04-21 23:04:29.000000,2028.0,1856043.0,1867642.0,https://anaconda.org/conda-forge/pytest-asyncio,2021-05-21 05:59:51.013000,603174.0,2.0,,,,,,,,,,,,,,,
52,alabaster,https://github.com/bitprophet/alabaster,,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",documentation,30,False,bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000000,2021-06-21 16:20:37.000000,2020-01-10 23:50:18.000000,176.0,52.0,621.0,2018-10-03 01:39:17.000000,0.7.12,24.0,28.0,81.0,['sphinx'],conda-forge/alabaster,alabaster,350.0,66088.0,51190.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000000,14898.0,3542668.0,3589038.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017000,2874989.0,2.0,,,,,,,,,,,,,,,
53,coveralls-python,https://github.com/TheKevJames/coveralls-python,,Show coverage stats online via coveralls.io.,testing,30,True,TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000000,2021-08-31 20:27:24.000000,2021-08-31 20:27:23.000000,174.0,136.0,461.0,2021-07-20 20:24:19.000000,3.2.0,40.0,59.0,8.0,['pytest'],,coveralls,430.0,35900.0,18892.0,https://pypi.org/project/coveralls,2021-07-20 20:24:19.000000,17008.0,417972.0,417972.0,,,,2.0,,,,,,,,,,,,,,,
54,numpydoc,https://github.com/numpy/numpydoc,,Numpy's Sphinx extensions.,documentation,29,True,numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000000,2021-05-24 23:17:20.000000,2021-05-19 15:13:17.000000,5894.0,95.0,18178.0,2020-07-01 21:59:00.000000,1.1.0,13.0,65.0,58.0,['sphinx'],conda-forge/numpydoc,numpydoc,,35191.0,27843.0,https://pypi.org/project/numpydoc,2020-07-01 21:59:00.000000,7348.0,272077.0,287028.0,https://anaconda.org/conda-forge/numpydoc,2020-10-01 19:37:54.384000,837295.0,2.0,,,,,,,,,,,,,,,
55,PySnooper,https://github.com/cool-RR/PySnooper,,Never use print for debugging again.,debugging,29,True,cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000000,2021-09-14 17:19:37.000000,2021-09-11 09:46:36.000000,906.0,94.0,14661.0,2021-09-11 09:50:56.000000,1.0.0,55.0,26.0,18.0,,conda-forge/pysnooper,pysnooper,300.0,533.0,487.0,https://pypi.org/project/pysnooper,2021-09-11 09:50:56.000000,46.0,71835.0,73286.0,https://anaconda.org/conda-forge/pysnooper,2021-05-19 12:14:49.747000,40654.0,1.0,,,,,,,,,,,,,,,
56,virtualenv,https://github.com/pypa/virtualenv,,Virtual Python Environment builder.,virtual-envs,29,True,pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000000,2021-09-21 10:04:39.000000,2021-09-21 10:04:39.000000,904.0,1104.0,3963.0,2021-09-16 12:52:17.000000,20.8.0,170.0,214.0,63.0,,conda-forge/virtualenv,virtualenv,,34422.0,,https://pypi.org/project/virtualenv,2021-09-16 12:52:17.000000,34422.0,,21202.0,https://anaconda.org/conda-forge/virtualenv,2021-06-29 14:18:57.494000,1144927.0,2.0,,,,,,,,,,,,,,,
57,prospector,https://github.com/PyCQA/prospector,,"Inspects Python source files and provides information about type and location of classes, methods etc.",code-metrics,29,True,PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000000,2021-09-17 10:01:35.000000,2021-09-17 09:52:25.000000,137.0,227.0,1468.0,2021-09-17 10:01:35.000000,1.5.1,100.0,74.0,45.0,,conda-forge/prospector,prospector,1106.0,1138.0,,https://pypi.org/project/prospector,2021-09-17 10:01:35.000000,1138.0,498858.0,499290.0,https://anaconda.org/conda-forge/prospector,2020-11-18 00:26:14.628000,26381.0,1.0,,,,,,,3.0,,,,,,,,
58,progressbar2,https://github.com/WoLpH/python-progressbar,,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,logging,29,True,WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000000,2021-09-14 22:45:04.000000,2021-09-14 22:43:14.000000,97.0,187.0,728.0,2021-09-14 22:43:28.000000,3.53.3,96.0,39.0,8.0,,conda-forge/progressbar2,progressbar2,878.0,14237.0,12041.0,https://pypi.org/project/progressbar2,2021-09-14 22:43:28.000000,2196.0,1083791.0,1089524.0,https://anaconda.org/conda-forge/progressbar2,2020-09-09 14:31:33.844000,336333.0,2.0,1618.0,,,,,,,,,,,,,,
59,flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that don't belong in..,linters,29,True,PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000000,2021-09-18 16:17:23.000000,2021-09-14 03:18:32.000000,45.0,56.0,595.0,2021-09-12 19:28:01.000000,21.9.1,35.0,39.0,43.0,['flake8'],conda-forge/flake8-bugbear,flake8-bugbear,170.0,5962.0,4922.0,https://pypi.org/project/flake8-bugbear,2021-09-12 19:28:01.000000,1040.0,1086266.0,1102965.0,https://anaconda.org/conda-forge/flake8-bugbear,2021-09-13 19:25:58.561000,417478.0,2.0,,,,,,,,,,,,,,,
60,breathe,https://github.com/michaeljones/breathe,,ReStructuredText and Sphinx bridge to Doxygen.,documentation,29,True,michaeljones/breathe,https://github.com/michaeljones/breathe,BSD-3-Clause,2009-02-03 18:52:25.000000,2021-09-21 18:10:56.000000,2021-09-21 18:10:56.000000,145.0,348.0,551.0,2021-09-14 23:59:31.000000,4.31.0,60.0,95.0,121.0,,conda-forge/breathe,breathe,1526.0,7093.0,5085.0,https://pypi.org/project/breathe,2021-09-14 23:57:53.000000,2008.0,151904.0,155704.0,https://anaconda.org/conda-forge/breathe,2021-09-15 02:02:02.185000,222879.0,2.0,118.0,,,,,,,,,,,,,,
61,pytest-html,https://github.com/pytest-dev/pytest-html,,Plugin for generating HTML reports for pytest results.,testing,29,True,pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000000,2021-08-13 00:14:03.000000,2021-01-23 03:26:17.000000,170.0,180.0,442.0,2020-12-13 15:24:58.000000,3.1.1,44.0,43.0,81.0,['pytest'],conda-forge/pytest-html,pytest-html,376.0,13321.0,12337.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000000,984.0,1427852.0,1431082.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698000,168010.0,2.0,,,,,,,,,,,,,,,
62,typed_ast,https://github.com/python/typed_ast,,Modified fork of CPython's ast module that parses `# type:` comments.,ast,29,True,python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000000,2021-04-12 00:18:06.000000,2021-04-12 00:18:06.000000,48.0,75.0,187.0,2021-04-11 23:57:40.000000,1.4.3,29.0,21.0,5.0,,,typed_ast,173.0,10362.0,,https://pypi.org/project/typed_ast,2021-04-11 23:57:40.000000,10362.0,13656510.0,13656510.0,,,,1.0,,,,,,,,,,,,,,,
63,pyinstaller,https://github.com/pyinstaller/pyinstaller,,Freeze (package) Python programs into stand-alone executables.,packaging,28,True,pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000000,2021-09-21 20:53:45.000000,2021-09-21 20:53:42.000000,1713.0,3947.0,8435.0,2021-08-07 05:53:00.000000,4.5.1,31.0,412.0,324.0,,conda-forge/pyinstaller,pyinstaller,8019.0,0.0,,https://pypi.org/project/pyinstaller,2021-08-07 05:48:19.000000,0.0,544568.0,556258.0,https://anaconda.org/conda-forge/pyinstaller,2021-08-09 00:07:56.170000,261202.0,1.0,717961.0,,,,,,,,,,,,,,
64,py-spy,https://github.com/benfred/py-spy,,Sampling profiler for Python programs.,profiling,28,True,benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000000,2021-09-21 18:45:51.000000,2021-09-14 17:37:14.000000,270.0,160.0,7330.0,2021-09-09 05:55:28.000000,0.3.9,32.0,28.0,71.0,,,py-spy,416.0,50.0,,https://pypi.org/project/py-spy,2021-09-09 05:55:28.000000,50.0,525105.0,525352.0,,,,2.0,6435.0,,,,,,,py-spy,,,,,,,
65,pyautogui,https://github.com/asweigart/pyautogui,,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,testing,28,True,asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000000,2021-09-14 17:43:00.000000,2021-09-14 17:41:07.000000,749.0,196.0,5555.0,2021-07-07 17:05:04.000000,0.9.53,50.0,51.0,344.0,,conda-forge/pyautogui,pyautogui,402.0,10873.0,10265.0,https://pypi.org/project/pyautogui,2021-07-07 17:05:04.000000,608.0,,2910.0,https://anaconda.org/conda-forge/pyautogui,2020-10-13 12:17:23.308000,133875.0,2.0,,,,,,,,,,,,,,,
66,playwright-python,https://github.com/microsoft/playwright-python,,Python version of the Playwright testing and automation library.,testing,28,True,microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000000,2021-09-23 14:49:48.000000,2021-09-16 14:55:57.000000,447.0,427.0,5228.0,2021-09-21 13:34:01.000000,1.15.0,59.0,21.0,16.0,,,playwright,422.0,426.0,426.0,https://pypi.org/project/playwright,2021-09-21 13:34:01.000000,0.0,119092.0,119092.0,,,,2.0,,,,,,,,,,,,,,,
67,line_profiler,https://github.com/pyutils/line_profiler,,Line-by-line profiling for Python.,profiling,28,True,pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151000,2021-09-21 05:26:26.000000,2021-09-07 01:36:59.000000,250.0,18.0,3527.0,2021-04-30 19:15:30.000000,3.2.5,8.0,26.0,33.0,,conda-forge/line_profiler,line_profiler,165.0,692.0,,https://pypi.org/project/line_profiler,2017-12-20 02:30:37.000000,692.0,257407.0,260613.0,https://anaconda.org/conda-forge/line_profiler,2021-06-05 03:09:37.408000,205241.0,2.0,,,,,,,,,,,,,,,
68,bandit,https://github.com/PyCQA/bandit,,Bandit is a tool designed to find common security issues in Python code.,security,28,True,PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000000,2021-09-23 11:08:23.000000,2021-08-24 02:15:43.000000,357.0,368.0,3501.0,2020-12-13 02:48:28.000000,1.7.0,31.0,134.0,180.0,,conda-forge/bandit,bandit,1177.0,10450.0,8096.0,https://pypi.org/project/bandit,2020-12-13 02:48:28.000000,2354.0,,3152.0,https://anaconda.org/conda-forge/bandit,2021-09-16 07:37:16.557000,88225.0,1.0,95.0,,,,,,,,,,,,,,
69,pyelftools,https://github.com/eliben/pyelftools,,Parsing ELF and DWARF in Python.,debugging,28,True,eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000000,2021-09-17 20:37:03.000000,2021-09-17 20:37:03.000000,402.0,114.0,1297.0,,,8.0,78.0,54.0,,conda-forge/pyelftools,pyelftools,574.0,3378.0,2494.0,https://pypi.org/project/pyelftools,2020-10-27 13:45:19.000000,884.0,611211.0,612321.0,https://anaconda.org/conda-forge/pyelftools,2020-10-27 16:16:13.901000,73266.0,2.0,,,,,,,,,,,,,,,
70,radon,https://github.com/rubik/radon,,Various code metrics for Python code.,code-metrics,28,True,rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000000,2021-09-07 09:02:03.415000,2021-08-08 13:24:47.000000,97.0,136.0,1244.0,2021-06-08 16:35:34.000000,5.0.1,53.0,49.0,19.0,,conda-forge/radon,radon,521.0,3100.0,2002.0,https://pypi.org/project/radon,2021-08-08 13:25:20.000000,1098.0,376450.0,377168.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415000,33769.0,2.0,,,,,,,,,,,,,,,
71,scons,https://github.com/SCons/scons,,SCons - a software construction tool.,build-tools,28,True,SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579000,2021-09-22 18:07:31.000000,2021-09-22 18:07:30.000000,236.0,2651.0,1236.0,2021-08-05 19:31:22.000000,4.2.0,14.0,135.0,653.0,,conda-forge/scons,scons,7459.0,50.0,,https://pypi.org/project/scons,2019-12-17 02:49:51.000000,50.0,181932.0,186147.0,https://anaconda.org/conda-forge/scons,2021-08-01 10:59:18.245000,227001.0,2.0,375.0,,,,,,,,,,,,,,
72,mccabe,https://github.com/PyCQA/mccabe,,McCabe complexity checker for Python.,code-metrics,28,True,PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000000,2021-04-02 23:49:37.000000,2021-04-02 23:49:37.000000,41.0,34.0,431.0,2017-01-26 22:13:14.000000,0.6.1,11.0,21.0,6.0,,conda-forge/mccabe,mccabe,142.0,246826.0,215816.0,https://pypi.org/project/mccabe,2017-01-26 22:13:14.000000,31010.0,18317461.0,18368566.0,https://anaconda.org/conda-forge/mccabe,2018-07-08 18:43:04.536000,3219643.0,2.0,,,,,,,,,,,,,,,
73,pep8-naming,https://github.com/PyCQA/pep8-naming,,Naming Convention checker for Python.,linters,28,False,PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000000,2021-08-08 04:41:02.577000,2021-08-08 02:43:05.000000,53.0,67.0,332.0,2021-08-08 02:45:08.000000,0.12.1,23.0,29.0,13.0,,conda-forge/pep8-naming,pep8-naming,230.0,10550.0,7522.0,https://pypi.org/project/pep8-naming,2021-08-08 02:45:08.000000,3028.0,1142994.0,1145978.0,https://anaconda.org/conda-forge/pep8-naming,2021-08-08 04:41:02.577000,199974.0,2.0,,,,,,,,,,,,,,,
74,astunparse,https://github.com/simonpercivall/astunparse,,An AST unparser for Python.,ast,28,False,simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000000,2021-07-27 09:28:31.000000,2019-12-22 18:11:19.000000,39.0,21.0,171.0,2019-12-22 18:12:11.000000,1.6.3,11.0,10.0,18.0,,conda-forge/astunparse,astunparse,86.0,28174.0,27992.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000000,182.0,4202923.0,4212079.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426000,466963.0,2.0,,,,,,,,,,,,,,,
75,gast,https://github.com/serge-sans-paille/gast,,Python AST that abstracts the underlying Python version.,ast,28,True,serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000000,2021-08-06 10:14:34.000000,2021-08-06 10:14:34.000000,23.0,24.0,116.0,2021-08-02 05:45:24.000000,0.5.2,19.0,10.0,,,conda-forge/gast,gast,90.0,69516.0,66128.0,https://pypi.org/project/gast,2021-08-02 05:45:24.000000,3388.0,9113770.0,9145526.0,https://anaconda.org/conda-forge/gast,2021-06-29 07:42:31.263000,1270267.0,2.0,,,,,,,,,,,,,,,
76,sqlmap,https://github.com/sqlmapproject/sqlmap,,Automatic SQL injection and database takeover tool.,security,27,True,sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000000,2021-09-23 00:51:15.000000,2021-09-16 11:59:42.000000,4463.0,4380.0,21187.0,2021-08-02 00:39:01.000000,1.5.8,71.0,108.0,52.0,,,sqlmap,9811.0,8.0,,https://pypi.org/project/sqlmap,2021-09-02 19:45:03.000000,8.0,8152.0,8152.0,,,,2.0,,,,,,,,,,,,,,,
77,Nuitka,https://github.com/Nuitka/Nuitka,,"Nuitka is a Python compiler written in Python. It's fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",packaging,27,True,Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000000,2021-09-22 15:08:32.000000,2021-09-20 17:03:45.000000,326.0,782.0,5848.0,2021-06-24 10:11:18.000000,0.6.16,157.0,102.0,223.0,,conda-forge/nuitka,nuitka,7895.0,54.0,,https://pypi.org/project/nuitka,2021-08-25 10:10:54.000000,54.0,21019.0,25802.0,https://anaconda.org/conda-forge/nuitka,2021-08-25 19:56:02.966000,310945.0,2.0,,,,,,,,,,,,,,,
78,coala,https://github.com/coala/coala,,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",linters,27,True,coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000000,2021-07-02 15:56:52.000000,2021-06-11 17:11:55.000000,1354.0,2371.0,3239.0,2017-05-30 10:07:57.000000,0.11.1,730.0,482.0,836.0,,,coala-bears,4487.0,218.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000000,208.0,2248.0,2249.0,,,,2.0,147.0,,,,,,,,,,,,,,
79,pudb,https://github.com/inducer/pudb,,Full-screen console debugger for Python.,debugging,27,True,inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000000,2021-09-03 20:06:09.000000,2021-09-03 20:06:09.000000,183.0,142.0,2207.0,2017-09-02 18:52:28.000000,2017.1.4,69.0,78.0,138.0,,conda-forge/pudb,pudb,,3978.0,2552.0,https://pypi.org/project/pudb,2021-05-08 20:11:53.000000,1426.0,183608.0,185355.0,https://anaconda.org/conda-forge/pudb,2021-08-21 21:47:40.449000,108337.0,2.0,,,,,,,,,,,,,,,
80,structlog,https://github.com/hynek/structlog,,Structured Logging for Python.,logging,27,True,hynek/structlog,https://github.com/hynek/structlog,MIT,2013-08-13 15:55:58.000000,2021-09-21 06:45:18.000000,2021-09-21 06:45:17.000000,140.0,161.0,1647.0,2021-02-18 16:17:00.000000,21.1.0,23.0,76.0,29.0,,conda-forge/structlog,structlog,,4846.0,3640.0,https://pypi.org/project/structlog,2021-02-18 16:06:29.000000,1206.0,2315146.0,2317280.0,https://anaconda.org/conda-forge/structlog,2021-02-22 14:39:08.894000,132355.0,2.0,,,,,,,,,,,,,,,
81,flit,https://github.com/takluyver/flit,,Simplified packaging of Python modules.,build-tools,27,True,takluyver/flit,https://github.com/takluyver/flit,BSD-3-Clause,2015-03-13 21:22:27.000000,2021-09-21 11:45:59.000000,2021-08-28 10:56:00.000000,79.0,175.0,1492.0,2021-07-31 15:27:36.000000,3.3.0,40.0,44.0,87.0,,conda-forge/flit,flit,926.0,226.0,,https://pypi.org/project/flit,2021-07-31 15:27:36.000000,226.0,117626.0,119315.0,https://anaconda.org/conda-forge/flit,2021-07-31 18:54:02.848000,92932.0,3.0,,,,,,,,,,,,,,,
82,doit,https://github.com/pydoit/doit,,task management & automation tool.,build-tools,27,True,pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000000,2021-08-20 00:25:39.000000,2021-07-06 19:44:10.000000,133.0,192.0,1095.0,2020-09-04 06:38:01.000000,0.33.1,43.0,56.0,64.0,,conda-forge/doit,doit,1367.0,1256.0,790.0,https://pypi.org/project/doit,2020-09-04 06:38:01.000000,466.0,217001.0,218468.0,https://anaconda.org/conda-forge/doit,2020-10-11 16:47:23.103000,66050.0,3.0,,,,,,,,,,,,,,,
83,tabulate,https://github.com/astanin/python-tabulate,,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",logging,27,True,astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376000,2021-08-20 10:06:45.000000,2021-03-04 09:33:31.000000,74.0,59.0,966.0,2021-02-22 07:34:12.000000,0.8.9,25.0,67.0,42.0,,conda-forge/tabulate,tabulate,502.0,59837.0,51735.0,https://pypi.org/project/tabulate,2021-02-22 07:34:12.000000,8102.0,,21973.0,https://anaconda.org/conda-forge/tabulate,2021-02-22 13:39:52.132000,1406318.0,2.0,,,,,,,-4.0,,,,,,,,
84,pdbpp,https://github.com/pdbpp/pdbpp,,"pdb++, a drop-in replacement for pdb (the Python debugger).",debugging,27,True,pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000000,2021-09-12 21:16:57.000000,2021-09-12 21:16:57.000000,46.0,113.0,806.0,2021-07-09 22:22:20.000000,0.10.3,26.0,40.0,64.0,,conda-forge/pdbpp,pdbpp,692.0,3294.0,2266.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000000,1028.0,183942.0,185236.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419000,63410.0,2.0,,,,,,,,,,,,,,,
85,pytest-sugar,https://github.com/Teemu/pytest-sugar,,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",testing,27,True,Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000000,2020-10-24 19:01:48.000000,2020-10-24 18:04:51.000000,55.0,68.0,732.0,2020-07-06 18:40:33.000000,0.9.4,25.0,36.0,35.0,['pytest'],conda-forge/pytest-sugar,pytest-sugar,344.0,12719.0,8139.0,https://pypi.org/project/pytest-sugar,2020-07-06 18:40:33.000000,4580.0,528752.0,531038.0,https://anaconda.org/conda-forge/pytest-sugar,2020-09-18 13:41:24.029000,112014.0,2.0,,,,,,,,,,,,,,,
86,Yappi,https://github.com/sumerc/yappi,,"Yet Another Python Profiler, but this time thread&coroutine&greenlet aware.",profiling,27,True,sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000000,2021-08-10 09:21:13.000000,2021-08-10 09:21:13.000000,48.0,34.0,714.0,2020-11-27 15:28:40.000000,1.3.2,17.0,25.0,14.0,,conda-forge/yappi,yappi,645.0,1116.0,476.0,https://pypi.org/project/yappi,2020-11-27 15:28:40.000000,640.0,652313.0,654062.0,https://anaconda.org/conda-forge/yappi,2020-11-28 16:22:51.992000,89224.0,2.0,,,,,,,,,,,,,,,
