,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,monthly_downloads,projectrank_placing,trending,labels,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
249,bellybutton,hchasestevens/bellybutton,linters,Custom Python linting through AST expressions.,,https://github.com/hchasestevens/bellybutton,https://github.com/hchasestevens/bellybutton,MIT,2018-02-17 06:31:44.000,2023-07-27 15:15:12.000,2023-07-27 15:12:07,35.0,,14.0,7.0,23.0,11.0,6.0,276.0,2023-07-27 15:15:12.000,0.3.2,12.0,7.0,14,False,,bellybutton,,51.0,50.0,https://pypi.org/project/bellybutton,2023-07-27 15:15:12.000,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
250,cohesion,mschwager/cohesion,code-metrics,A tool for measuring Python class cohesion.,,https://github.com/mschwager/cohesion,https://github.com/mschwager/cohesion,GPL-3.0,2016-08-11 21:09:32.000,2025-04-22 14:58:04.676,2024-12-09 15:09:45,88.0,,6.0,10.0,3.0,6.0,13.0,242.0,2024-12-09 15:14:21.000,1.2.0,11.0,3.0,14,True,,cohesion,conda-forge/cohesion,13.0,,https://pypi.org/project/cohesion,2024-12-09 15:14:21.000,13.0,https://anaconda.org/conda-forge/cohesion,2025-04-22 14:58:04.676,4936.0,109.0,3.0,,,,,,,,,,,,,,,,,,,,
251,flakehell,life4/flakehell,linters,"Flake8 wrapper to make it nice, legacy-friendly, configurable.",,https://github.com/life4/flakehell,https://github.com/life4/flakehell,MIT,2019-08-06 11:37:21.000,2021-01-11 21:35:41.000,2021-01-11 21:35:40,368.0,,47.0,5.0,68.0,4.0,,232.0,2021-01-11 18:41:10.489,0.9.0,28.0,16.0,14,False,,flakehell,,18.0,,https://pypi.org/project/flakehell,2021-01-11 18:41:10.489,18.0,,,,1.0,3.0,,['flake8'],96.0,,,,,,,,,,,,,,,,,
252,pep8ify,spulec/pep8ify,refactoring,A library that modifies python source code to conform to pep8.,,https://github.com/spulec/pep8ify,https://github.com/spulec/pep8ify,Apache-2.0,2012-06-03 03:31:33.000,2019-03-08 03:06:14.000,2014-10-24 20:36:38,154.0,,12.0,4.0,7.0,7.0,12.0,118.0,2014-10-24 20:36:57.000,0.0.13,13.0,6.0,14,False,,pep8ify,,66.0,66.0,https://pypi.org/project/pep8ify,2014-10-24 20:36:57.000,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
253,autoimport,lyz-code/autoimport,formatters,Autoimport automatically fixes wrong import statements.,,https://github.com/lyz-code/autoimport,https://github.com/lyz-code/autoimport,GPL-3.0,2020-10-16 22:43:09.000,2024-10-01 16:15:26.000,2024-10-01 16:13:03,569.0,,24.0,1.0,211.0,15.0,34.0,98.0,2024-10-01 16:15:26.000,1.6.1,44.0,18.0,14,True,,autoimport,,14.0,,https://pypi.org/project/autoimport,2024-10-01 16:15:26.000,14.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
254,pytest-play,pytest-dev/pytest-play,testing,pytest plugin that let you automate actions and assertions with test metrics reporting executing plain YAML files.,,https://github.com/pytest-dev/pytest-play,https://github.com/pytest-dev/pytest-play,Apache-2.0,2017-12-14 09:08:26.000,2019-08-20 15:57:27.000,2019-06-12 11:57:28,382.0,,4.0,8.0,62.0,4.0,25.0,70.0,2019-06-12 11:59:29.000,2.3.1,23.0,3.0,14,False,,pytest-play,,10.0,,https://pypi.org/project/pytest-play,2019-06-12 11:59:29.000,10.0,,,,,3.0,,['pytest'],,,,,,,,,,,,,,,,,,
255,subpar,google/subpar,packaging,Subpar is a utility for creating self-contained python executables. It is designed to work well with Bazel.,,https://github.com/google/subpar,https://github.com/google/subpar,Apache-2.0,2016-08-03 20:11:35.000,2022-12-27 14:53:53.000,2022-12-19 19:23:19,95.0,,71.0,16.0,75.0,44.0,30.0,568.0,2019-05-14 20:14:05.000,2.0.0,5.0,16.0,13,False,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
256,tbvaccine,skorokithakis/tbvaccine,logging,A small utility to pretty-print Python tracebacks.,,https://github.com/skorokithakis/tbvaccine,https://github.com/skorokithakis/tbvaccine,MIT,2016-08-27 17:31:59.000,2020-03-01 19:24:46.000,2020-03-01 19:24:44,80.0,,13.0,5.0,18.0,7.0,13.0,379.0,2018-12-14 18:07:29.000,0.3.1,12.0,12.0,13,False,,tbvaccine,,17.0,17.0,https://pypi.org/project/tbvaccine,2018-12-14 18:07:29.000,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
257,pycycle,bndr/pycycle,linters,Tool for pinpointing circular imports in Python. Find cyclic imports in any project.,,https://github.com/bndr/pycycle,https://github.com/bndr/pycycle,MIT,2017-01-28 17:22:00.000,2022-01-15 20:44:01.000,2017-02-13 18:07:04,26.0,,22.0,6.0,7.0,21.0,2.0,356.0,2017-02-13 18:07:58.000,0.0.8,8.0,2.0,13,False,,pycycle,,104.0,101.0,https://pypi.org/project/pycycle,2017-02-13 18:07:58.000,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
258,retype,ambv/retype,refactoring,Re-apply type annotations from .pyi stubs to your codebase.,,https://github.com/ambv/retype,https://github.com/ambv/retype,MIT,2017-03-11 07:54:58.000,2025-04-22 14:56:45.636,2022-08-14 07:12:06,109.0,,19.0,6.0,28.0,1.0,15.0,143.0,2022-08-14 07:10:00.969,22.8.0,12.0,9.0,13,False,,retype,conda-forge/retype,4.0,,https://pypi.org/project/retype,2022-08-14 07:10:00.969,4.0,https://anaconda.org/conda-forge/retype,2025-04-22 14:56:45.636,36630.0,631.0,3.0,,,,,,,,,,,,,,,,,,,,
259,massedit,elmotec/massedit,refactoring,Programmatically edit text files with Python. Useful for source to source transformations.,,https://github.com/elmotec/massedit,https://github.com/elmotec/massedit,MIT,2012-03-11 16:18:30.000,2023-09-12 01:27:09.000,2023-09-12 01:27:09,194.0,,16.0,4.0,17.0,4.0,7.0,114.0,2023-09-11 03:03:54.000,0.70.1,16.0,9.0,13,False,,massedit,,57.0,54.0,https://pypi.org/project/massedit,2023-09-11 02:59:59.000,3.0,,,,0.0,3.0,,,33.0,,,,,,,,,,,,,,,,,
260,mkdocs-versioning,zayd62/mkdocs-versioning,documentation,A tool that allows for versioning sites built with mkdocs.,,https://github.com/zayd62/mkdocs-versioning,https://github.com/zayd62/mkdocs-versioning,MIT,2019-07-20 18:09:56.000,2021-08-01 15:51:53.000,2021-08-01 15:51:53,133.0,,6.0,2.0,39.0,3.0,22.0,41.0,2021-02-11 10:24:35.000,0.4.0,6.0,5.0,13,False,,mkdocs-versioning,,126.0,126.0,https://pypi.org/project/mkdocs-versioning,2021-02-11 10:24:35.000,,,,,,3.0,,['mkdocs'],,,,,,,,,,,,,,,,,,
261,livepython,agermanidis/livepython,profiling,Visually trace Python code in real-time.,,https://github.com/agermanidis/livepython,https://github.com/agermanidis/livepython,MIT,2017-10-03 00:19:59.000,2019-01-22 17:39:55.000,2017-11-14 21:27:52,20.0,,166.0,76.0,4.0,11.0,15.0,2555.0,,,,3.0,12,False,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
262,pipenv-pipes,gtalarico/pipenv-pipes,virtual-envs,A PipEnv Environment Switcher.,,https://github.com/gtalarico/pipenv-pipes,https://github.com/gtalarico/pipenv-pipes,MIT,2018-05-02 03:56:41.000,2023-10-01 17:28:23.000,2019-06-27 03:42:48,285.0,,24.0,5.0,23.0,7.0,10.0,133.0,2018-11-08 03:05:43.000,0.7.1,25.0,5.0,12,False,,pipenv-pipes,,,,https://pypi.org/project/pipenv-pipes,2018-11-08 03:05:43.000,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
263,universal-build,ml-tooling/universal-build,build-tools,Universal build utilities for containerized build pipelines.,,https://github.com/ml-tooling/universal-build,https://github.com/ml-tooling/universal-build,MIT,2020-10-19 14:57:21.000,2022-11-09 08:14:25.000,2022-09-15 18:19:20,395.0,,8.0,5.0,34.0,1.0,3.0,25.0,2021-11-17 16:59:34.000,0.6.18,40.0,5.0,12,True,,universal-build,,7.0,,https://pypi.org/project/universal-build,2021-11-16 23:08:45.000,7.0,,,,0.0,3.0,,,23.0,,,,,,,,,,,,,,,,,
264,yala,cemsbr/yala,linters,Yet Another Linter Aggregator.,,https://github.com/cemsbr/yala,https://github.com/cemsbr/yala,MIT,2017-06-02 22:45:50.000,2023-10-17 23:50:57.000,2023-01-30 07:50:18,198.0,,5.0,2.0,142.0,1.0,11.0,16.0,2023-01-30 07:57:23.000,3.2.0,29.0,4.0,12,False,,yala,,66.0,56.0,https://pypi.org/project/yala,2021-11-15 05:05:38.000,10.0,,,,,3.0,,"['flake8', 'pylint']",,,,,,,,,,,,,,,,,,
265,linty_fresh,lyft/linty_fresh,linters,Surface lint errors during code review.,,https://github.com/lyft/linty_fresh,https://github.com/lyft/linty_fresh,Apache-2.0,2015-12-19 02:37:26.000,2023-06-23 23:37:25.000,2022-12-13 04:09:02,54.0,,23.0,17.0,61.0,8.0,1.0,184.0,2018-12-12 19:47:05.000,0.7.0,10.0,18.0,11,False,,linty-fresh,,,,https://pypi.org/project/linty-fresh,2018-12-12 19:47:05.000,,,,,,3.0,,"['flake8', 'mypy']",,,,,,,,,,,,,,,,,,
266,freshenv,raiyanyahya/freshenv,virtual-envs,"Provision, share, manage local and cloud developer environments.",,https://github.com/raiyanyahya/freshenv,https://github.com/raiyanyahya/freshenv,MPL-2.0,2021-12-19 21:38:32.000,2024-09-30 19:10:21.000,2024-07-03 11:22:04,194.0,,3.0,2.0,281.0,2.0,3.0,173.0,2022-11-06 21:28:09.190,3.0.2,43.0,3.0,11,False,,freshenv,raiyanyahya/freshenv,2.0,2.0,https://pypi.org/project/freshenv,2022-11-06 21:28:09.190,,https://anaconda.org/raiyanyahya/freshenv,,,,3.0,,,,,,,,,,,,,,,,,,,,
267,pyship,jamesabel/pyship,packaging,pyship - ship Python desktop apps to end users.,,https://github.com/jamesabel/pyship,https://github.com/jamesabel/pyship,MIT,2020-04-23 04:45:03.000,2023-06-06 05:02:28.000,2023-06-06 05:02:21,291.0,,3.0,4.0,6.0,6.0,,42.0,2023-04-17 06:15:39.465,0.1.7,19.0,2.0,10,False,,pyship,,,,https://pypi.org/project/pyship,2021-06-09 04:34:00.000,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
