,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
43,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2023-06-16 13:17:55.265,2023-06-13 01:23:34,559.0,4.0,169.0,28.0,292.0,56.0,447.0,1269.0,2022-11-24 16:55:02.246,3.0.1,36.0,84.0,35,True,,pyflakes,conda-forge/pyflakes,,244735.0,231021.0,https://pypi.org/project/pyflakes,20759365.0,20834243.0,https://anaconda.org/conda-forge/pyflakes,2023-06-16 13:17:55.265,6289803.0,1.0,2022-11-24 16:55:02.246,13714.0,,,,,,,,,,,,,,,
44,mypy,python/mypy,type-checkers,Optional static typing for Python.,,https://github.com/python/mypy,https://github.com/python/mypy,,2012-12-07 13:30:23.000,2023-06-22 12:40:20.000,2023-06-21 20:08:37,11280.0,206.0,2458.0,232.0,6306.0,2439.0,6664.0,15555.0,,,49.0,658.0,34,False,,mypy,conda-forge/mypy,,,,https://pypi.org/project/mypy,14163113.0,14209613.0,https://anaconda.org/conda-forge/mypy,2023-06-16 13:24:52.222,3115538.0,2.0,,,,,,,,,,,,-8.0,,,,,
45,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2023-06-15 06:24:04.000,2023-06-07 11:16:23,408.0,6.0,1055.0,184.0,150.0,414.0,223.0,8240.0,,,12.0,52.0,34,True,,pyautogui,conda-forge/pyautogui,,24551.0,24551.0,https://pypi.org/project/pyautogui,616025.0,618973.0,https://anaconda.org/conda-forge/pyautogui,2023-06-12 20:13:48.004,197535.0,2.0,,,,,,,,,,,,,,,,,
46,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2023-06-19 21:31:47.000,2023-04-14 07:08:49,336.0,15.0,344.0,60.0,146.0,134.0,98.0,5196.0,2023-04-14 07:11:09.000,0.4.13,6.0,59.0,34,True,,pipreqs,conda-forge/pipreqs,,20268.0,20268.0,https://pypi.org/project/pipreqs,1955690.0,1956148.0,https://anaconda.org/conda-forge/pipreqs,2023-06-16 13:23:05.413,37158.0,2.0,,,,,,,,,,,,,,,,,
47,mimesis,lk-geimfari/mimesis,testing,Mimesis is a powerful Python library that empowers developers to generate massive amounts of synthetic data efficiently.,,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2023-06-21 10:57:39.000,2023-06-16 21:55:04,2498.0,146.0,306.0,61.0,1025.0,6.0,309.0,3988.0,2023-05-26 18:25:24.000,10.1.0,47.0,115.0,34,True,,mimesis,conda-forge/mimesis,,1387.0,1387.0,https://pypi.org/project/mimesis,118124.0,121844.0,https://anaconda.org/conda-forge/mimesis,2023-06-16 19:20:48.693,130055.0,2.0,,,429.0,,,,,,,,,,,,,,
48,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/landscapeio/prospector,https://github.com/landscapeio/prospector,GPL-2.0,2013-08-05 07:26:30.000,2023-06-20 07:24:54.000,2023-06-20 07:24:50,1382.0,28.0,160.0,36.0,260.0,53.0,310.0,1825.0,2023-05-25 01:27:53.000,1.10.2,52.0,89.0,34,True,landscapeio/prospector,prospector,conda-forge/prospector,,4340.0,4340.0,https://pypi.org/project/prospector,743535.0,744461.0,https://anaconda.org/conda-forge/prospector,2023-06-16 13:23:52.144,75993.0,1.0,,,,,,,,,,,,,,,,,
49,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2023-06-20 10:56:35.000,2023-06-20 10:56:34,561.0,18.0,128.0,34.0,230.0,9.0,130.0,1613.0,2023-06-15 23:58:18.000,3.11.1,39.0,66.0,34,True,,pytest-mock,conda-forge/pytest-mock,['pytest'],64281.0,64281.0,https://pypi.org/project/pytest-mock,9940545.0,9999337.0,https://anaconda.org/conda-forge/pytest-mock,2023-06-16 11:09:53.662,2116546.0,2.0,,,,,,,,,,,,,,,,,
50,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2023-06-16 13:23:58.542,2023-02-28 17:40:55,262.0,,206.0,27.0,82.0,5.0,89.0,1505.0,2023-02-21 17:39:43.000,2.0.7,10.0,63.0,34,True,,python-json-logger,conda-forge/python-json-logger,,53721.0,53721.0,https://pypi.org/project/python-json-logger,16063047.0,16120463.0,https://anaconda.org/conda-forge/python-json-logger,2023-06-16 13:23:58.542,4248801.0,2.0,,,,,,,,,,,,,,,,,
51,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2023-06-16 13:17:32.308,2016-03-04 01:16:26,1004.0,,387.0,49.0,261.0,452.0,465.0,1360.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,34,False,,nose,conda-forge/nose,,187808.0,143130.0,https://pypi.org/project/nose,4885420.0,4918380.0,https://anaconda.org/conda-forge/nose,2023-06-16 13:17:32.308,2801628.0,2.0,2015-06-02 09:12:36.000,44678.0,,,,,,,,,,,,,,,
52,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-2-Clause,2011-12-14 15:33:15.000,2023-06-19 17:57:47.000,2023-05-22 18:16:01,1114.0,14.0,137.0,23.0,311.0,52.0,215.0,757.0,2023-04-29 18:30:51.495,0.13.0,29.0,74.0,34,True,,nose2,conda-forge/nose2,,24536.0,23432.0,https://pypi.org/project/nose2,559526.0,561122.0,https://anaconda.org/conda-forge/nose2,2023-06-16 16:08:37.386,97384.0,2.0,2022-02-13 00:26:17.000,1104.0,,,,,,,,,,,,,,,
53,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2023-06-20 05:54:30.000,2023-05-13 19:04:08,464.0,44.0,221.0,25.0,320.0,152.0,214.0,599.0,2022-11-11 08:16:56.000,3.2.0,49.0,49.0,34,True,,pytest-html,conda-forge/pytest-html,['pytest'],35672.0,34940.0,https://pypi.org/project/pytest-html,3250049.0,3255978.0,https://anaconda.org/conda-forge/pytest-html,2023-06-16 13:23:54.881,432831.0,2.0,2022-10-25 12:14:09.865,732.0,,,,,,,,,,,,,,,
54,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,,2014-05-15 22:49:43.000,2023-06-19 19:08:08.000,2023-06-19 19:08:07,648.0,9.0,202.0,27.0,380.0,64.0,253.0,501.0,2023-04-12 16:11:39.000,23.1,18.0,89.0,34,False,,packaging,conda-forge/packaging,,760902.0,760902.0,https://pypi.org/project/packaging,156310956.0,156719503.0,https://anaconda.org/conda-forge/packaging,2023-06-16 13:17:40.629,34316701.0,2.0,,,719.0,,,,,,,,,,,,,,
55,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2023-06-20 13:22:43.000,2023-06-20 13:22:41,867.0,11.0,123.0,30.0,173.0,31.0,335.0,417.0,,,29.0,71.0,34,True,,wheel,conda-forge/wheel,,215230.0,215230.0,https://pypi.org/project/wheel,172536137.0,173347503.0,https://anaconda.org/conda-forge/wheel,2023-06-16 13:25:34.618,67343415.0,2.0,,,,,,,,,,,,,,,,,
56,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2023-06-22 09:03:06.000,2023-06-21 04:47:36,3122.0,48.0,2752.0,382.0,965.0,27.0,1588.0,32288.0,2023-06-20 10:53:03.000,2.3.21,77.0,421.0,33,True,,pyenv,,,,,https://pypi.org/project/pyenv,10021.0,10021.0,,,,2.0,,,,,,,,,,,,,,,,,
57,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2023-06-20 01:31:25.000,2023-06-12 04:33:25,472.0,10.0,349.0,115.0,290.0,116.0,186.0,10437.0,2022-09-07 22:00:23.982,0.3.14,38.0,32.0,33,True,,py-spy,conda-forge/py-spy,,2798.0,2754.0,https://pypi.org/project/py-spy,1907496.0,1918665.3333333333,https://anaconda.org/conda-forge/py-spy,2023-06-16 16:18:45.113,449132.0,2.0,2022-09-07 22:00:23.982,44.0,12768.0,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,691.3333333333334,406540.0,
58,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2023-06-22 10:30:10.000,2023-06-21 05:22:29,563.0,11.0,271.0,74.0,438.0,118.0,440.0,6570.0,2023-03-12 06:08:11.000,1.2.0,24.0,95.0,33,True,,pipx,conda-forge/pipx,,1270.0,1270.0,https://pypi.org/project/pipx,1204043.0,1205626.0,https://anaconda.org/conda-forge/pipx,2023-06-16 19:28:18.672,27863.0,3.0,,,1691.0,,,,,,,,,,,,,,
59,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2023-06-12 22:58:12.000,2023-06-05 21:26:15,871.0,59.0,201.0,55.0,131.0,17.0,99.0,5377.0,2023-06-05 21:27:40.000,4.5.0,27.0,51.0,33,True,,pyinstrument,conda-forge/pyinstrument,,1525.0,1525.0,https://pypi.org/project/pyinstrument,465496.0,468152.0,https://anaconda.org/conda-forge/pyinstrument,2023-06-06 02:06:07.265,215208.0,2.0,,,,,,,,,,,,,,,,,
60,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,,2017-08-26 04:11:53.000,2023-06-22 12:51:54.000,2023-06-22 12:30:09,4099.0,445.0,227.0,43.0,38.0,10.0,1135.0,2275.0,2023-06-15 07:19:18.000,8.2.6,100.0,29.0,33,False,,pyarmor,,,854.0,854.0,https://pypi.org/project/pyarmor,145878.0,145878.0,,,,2.0,,,,,,,,,,,,,,,,,
61,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2023-06-19 19:01:55.000,2023-06-07 05:42:01,425.0,28.0,124.0,37.0,322.0,30.0,212.0,1161.0,2023-03-19 10:29:04.493,0.21.0,36.0,42.0,33,True,,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],858.0,,https://pypi.org/project/pytest-asyncio,5757918.0,5780718.0,https://anaconda.org/conda-forge/pytest-asyncio,2023-06-16 13:24:19.103,1663939.0,2.0,2020-05-03 22:47:30.000,858.0,122.0,,,,,,,,,5.0,,,,,
62,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2023-06-21 13:22:17.000,2023-06-06 09:23:17,10078.0,26.0,5287.0,1088.0,351.0,60.0,4906.0,27331.0,2023-06-02 09:26:27.687,1.7.6,92.0,128.0,32,True,,sqlmap,,,7.0,,https://pypi.org/project/sqlmap,9657.0,9657.0,,,,2.0,2022-06-03 22:10:42.000,7.0,,,,,,,,,,,,,,,
63,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000,2023-06-16 13:20:56.387,2023-06-09 02:36:55,549.0,2.0,7997.0,34.0,267.0,74.0,127.0,23283.0,2022-10-08 14:12:04.684,1.5.0,23.0,76.0,32,True,,numpydoc,conda-forge/numpydoc,['sphinx'],43580.0,39076.0,https://pypi.org/project/numpydoc,383887.0,408616.0,https://anaconda.org/conda-forge/numpydoc,2023-06-16 13:20:56.387,1904194.0,2.0,2022-06-09 21:27:11.000,4504.0,,,,,,,,,,6.0,,,,,
64,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2023-06-16 19:50:25.000,2023-06-16 19:50:23,651.0,33.0,727.0,125.0,734.0,43.0,1025.0,8854.0,2023-06-13 07:41:11.255,1.35.0,99.0,32.0,32,True,,playwright,,,185.0,,https://pypi.org/project/playwright,839146.0,839146.0,,,,2.0,2022-05-13 16:31:41.000,185.0,,,,,,,,,,,,,,,
65,xonsh,xonsh/xonsh,shell,"Python-powered, cross-platform, Unix-gazing shell.",,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2023-06-21 16:53:47.000,2023-06-21 16:53:46,10437.0,17.0,605.0,104.0,2558.0,266.0,2183.0,7071.0,2023-05-19 13:37:00.773,0.14.0,122.0,312.0,32,False,,xonsh,,,89.0,,https://pypi.org/project/xonsh,8139.0,8227.0,,,,1.0,2022-06-21 14:56:40.000,89.0,8797.0,,,,,,,,,,,,,,
66,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2023-06-21 14:44:48.000,2023-06-21 09:51:01,2336.0,145.0,226.0,32.0,717.0,29.0,1094.0,4777.0,2023-06-13 04:51:57.000,2.7.4,100.0,120.0,32,True,,pdm,conda-forge/pdm,,147.0,147.0,https://pypi.org/project/pdm,242453.0,249677.0,https://anaconda.org/conda-forge/pdm,2023-06-13 07:21:45.561,151717.0,3.0,,,3.0,,,,,,,,,,,,,,
67,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2023-06-16 13:21:37.623,2023-05-23 15:52:13,1204.0,5.0,216.0,49.0,267.0,157.0,168.0,2693.0,2022-11-03 17:20:34.545,2022.1.3,76.0,92.0,32,True,,pudb,conda-forge/pudb,,5712.0,4960.0,https://pypi.org/project/pudb,187120.0,189789.0,https://anaconda.org/conda-forge/pudb,2023-06-16 13:21:37.623,221573.0,1.0,2022-11-03 17:20:34.545,752.0,,,,,,,,,,,,,,,
68,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2023-06-21 20:39:45.000,2023-06-21 20:39:44,8707.0,111.0,272.0,61.0,984.0,637.0,2721.0,1715.0,2023-03-21 16:25:11.000,4.5.2,18.0,149.0,32,True,,scons,conda-forge/scons,,,,https://pypi.org/project/scons,397119.0,403167.0,https://anaconda.org/conda-forge/scons,2023-06-16 13:25:22.382,451769.0,2.0,,,1321.0,,,,,,,,,,,,,,
69,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2023-06-16 13:16:13.524,2023-04-30 10:08:19,610.0,1.0,131.0,23.0,88.0,57.0,130.0,1684.0,,,13.0,84.0,32,True,,tabulate,conda-forge/tabulate,,125452.0,125452.0,https://pypi.org/project/tabulate,47284194.0,47344043.0,https://anaconda.org/conda-forge/tabulate,2023-06-16 13:16:13.524,5087238.0,2.0,,,,,,,,,,,,,,,,,
70,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2023-06-16 13:21:38.821,2023-06-14 14:09:18,3150.0,18.0,144.0,27.0,347.0,74.0,229.0,1638.0,,,23.0,77.0,32,True,,rope,conda-forge/rope,,64961.0,64961.0,https://pypi.org/project/rope,694245.0,710121.0,https://anaconda.org/conda-forge/rope,2023-06-16 13:21:38.821,1174841.0,1.0,,,,,,,,,,,,,,,,,
71,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,,2011-03-29 15:28:56.000,2023-06-16 13:21:50.931,2023-05-12 08:01:49,682.0,4.0,175.0,35.0,155.0,46.0,134.0,1596.0,2023-05-12 08:13:47.000,1.8.0,46.0,91.0,32,False,,nodeenv,conda-forge/nodeenv,,49527.0,49527.0,https://pypi.org/project/nodeenv,10452746.0,10492002.0,https://anaconda.org/conda-forge/nodeenv,2023-06-16 13:21:50.931,2708704.0,2.0,,,,,,,,,,,,,,,,,
72,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2023-06-21 14:46:38.000,2023-06-02 18:19:17,526.0,11.0,136.0,24.0,399.0,52.0,267.0,1076.0,2023-04-23 03:14:01.967,2023.4.22,25.0,86.0,32,True,wntrblm/nox,nox,conda-forge/nox,['pytest'],4432.0,4175.0,https://pypi.org/project/nox,1028162.0,1031501.0,https://anaconda.org/conda-forge/nox,2023-06-16 16:11:40.627,187014.0,2.0,2022-01-07 23:34:01.000,257.0,,,,,,,,,,,,,,,
73,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2023-06-16 13:18:02.967,2023-01-17 20:27:44,742.0,,185.0,20.0,313.0,118.0,222.0,1060.0,2023-01-17 20:31:11.783,6.3.0,22.0,89.0,32,True,,pydocstyle,conda-forge/pydocstyle,,58872.0,56221.0,https://pypi.org/project/pydocstyle,3050403.0,3067753.0,https://anaconda.org/conda-forge/pydocstyle,2023-06-16 13:18:02.967,1440086.0,2.0,2021-05-17 20:37:45.000,2651.0,64.0,,,,,,,,,,,,,,
74,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2023-06-16 13:18:55.458,2023-03-18 11:25:49,975.0,,97.0,21.0,67.0,11.0,200.0,814.0,2022-10-26 13:47:55.000,4.2.0,44.0,42.0,32,True,,progressbar2,conda-forge/progressbar2,,29312.0,29312.0,https://pypi.org/project/progressbar2,17741082.0,17753006.0,https://anaconda.org/conda-forge/progressbar2,2023-06-16 13:18:55.458,951682.0,2.0,,,2007.0,,,,,,,,,,,,,,
75,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2023-06-18 23:54:48.000,2023-06-18 23:54:47,1112.0,2.0,94.0,23.0,107.0,10.0,104.0,542.0,2021-11-30 21:07:01.473,0.8.3,26.0,46.0,32,True,,parso,conda-forge/parso,,321777.0,315763.0,https://pypi.org/project/parso,17983523.0,18202068.0,https://anaconda.org/conda-forge/parso,2023-06-16 13:24:17.757,14424010.0,2.0,2018-07-09 18:56:19.000,6014.0,,,,,,,,,,,,,,,
76,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2023-06-21 22:28:08.000,2023-06-21 21:45:48,1039.0,80.0,314.0,56.0,249.0,19.0,98.0,10727.0,2023-06-20 15:32:52.000,1.8.1,13.0,34.0,31,True,,memray,conda-forge/memray,,165.0,165.0,https://pypi.org/project/memray,120085.0,123404.0,https://anaconda.org/conda-forge/memray,2023-06-10 03:21:46.385,46474.0,2.0,,,,,,,,,,,,,,,,,
77,pyre-check,facebook/pyre-check,type-checkers,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2023-06-22 05:45:21.000,2023-06-22 05:33:27,14313.0,476.0,397.0,111.0,362.0,110.0,239.0,6380.0,2023-02-14 00:24:14.000,0.9.18,11.0,245.0,31,True,,pyre-check,,,,,https://pypi.org/project/pyre-check,58123.0,58123.0,,,,3.0,,,,,,,,,,,,,,,,,
78,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2023-06-15 11:05:23.000,2023-06-07 13:27:05,1454.0,8.0,1559.0,164.0,679.0,167.0,603.0,4400.0,,,20.0,115.0,31,True,,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],16.0,16.0,https://pypi.org/project/sphinx_rtd_theme,3628111.0,3669530.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2023-06-09 10:27:20.086,3396430.0,2.0,,,,,,,,,,,,,,,,,
79,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2023-06-16 13:24:21.364,2023-02-27 07:59:09,717.0,,121.0,22.0,136.0,16.0,162.0,2557.0,2023-01-08 21:24:44.000,2.7,12.0,35.0,31,True,,vulture,conda-forge/vulture,,3852.0,3852.0,https://pypi.org/project/vulture,540001.0,540863.0,https://anaconda.org/conda-forge/vulture,2023-06-16 13:24:21.364,70711.0,2.0,,,,,,,,,,,,,,,,,
80,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2023-06-16 19:23:19.882,2023-06-08 22:18:25,576.0,26.0,94.0,12.0,159.0,47.0,295.0,1251.0,2023-05-26 10:45:43.395,0.22.0,50.0,36.0,31,True,,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],8535.0,8153.0,https://pypi.org/project/mkdocstrings,431021.0,433221.0,https://anaconda.org/conda-forge/mkdocstrings,2023-06-16 19:23:19.882,70424.0,2.0,2021-12-27 17:59:42.000,382.0,,,,,,,,,,,,,,,
81,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2023-06-16 13:21:31.099,2023-06-10 14:41:49,425.0,15.0,69.0,18.0,159.0,23.0,90.0,1090.0,2023-04-10 11:18:29.000,0.9.7,29.0,49.0,31,True,,pytest-sugar,conda-forge/pytest-sugar,['pytest'],25064.0,22410.0,https://pypi.org/project/pytest-sugar,963675.0,966447.0,https://anaconda.org/conda-forge/pytest-sugar,2023-06-16 13:21:31.099,193936.0,2.0,2022-11-05 08:06:05.737,2654.0,5.0,,,,,,,,,,,,,,
82,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2023-06-16 13:16:44.965,2023-06-08 14:48:42,516.0,4.0,123.0,21.0,134.0,34.0,82.0,1056.0,2023-06-11 13:31:15.887,3.8.0,30.0,54.0,31,False,,prettytable,conda-forge/prettytable,,46268.0,45295.0,https://pypi.org/project/prettytable,8033487.0,8046891.0,https://anaconda.org/conda-forge/prettytable,2023-06-16 13:16:44.965,1125987.0,2.0,2022-05-05 15:21:28.000,973.0,,,,,,,,,,,,,,,
83,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2023-06-16 13:24:19.355,2023-06-10 23:09:40,2169.0,67.0,158.0,21.0,765.0,139.0,394.0,778.0,2022-02-06 14:17:08.000,0.5.1,13.0,75.0,31,True,,asv,conda-forge/asv,,944.0,944.0,https://pypi.org/project/asv,32063.0,41408.0,https://anaconda.org/conda-forge/asv,2023-06-16 13:24:19.355,719595.0,2.0,,,,,,,,,,,,,,,,,
84,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2023-06-19 23:32:59.000,2023-06-19 23:32:57,309.0,12.0,95.0,11.0,194.0,26.0,140.0,487.0,2023-06-16 15:55:29.000,1.23.2,37.0,53.0,31,True,,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],38515.0,38515.0,https://pypi.org/project/sphinx-autodoc-typehints,1145577.0,1153388.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2023-06-16 13:25:16.719,523358.0,2.0,,,,,,,,,,,,,,,,,
85,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2023-06-21 14:05:30.000,2023-05-14 14:47:29,1157.0,13.0,115.0,34.0,265.0,109.0,269.0,1973.0,,,22.0,66.0,30,True,,flit,conda-forge/flit,,1454.0,1454.0,https://pypi.org/project/flit,152002.0,154124.0,https://anaconda.org/conda-forge/flit,2023-06-16 13:24:46.150,161291.0,3.0,,,,,,,,,,,,,,,,,
86,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2023-06-16 13:22:52.551,2023-01-16 03:40:03,1483.0,,162.0,52.0,162.0,78.0,217.0,1616.0,,,10.0,65.0,30,True,,doit,conda-forge/doit,,1545.0,1545.0,https://pypi.org/project/doit,405380.0,408508.0,https://anaconda.org/conda-forge/doit,2023-06-16 13:22:52.551,206464.0,3.0,,,,,,,,,,,,,,,,,
