,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,conda_id,pypi_id,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,github_release_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,labels,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
44,factory_boy,https://github.com/FactoryBoy/factory_boy,,A test fixtures replacement for Python.,testing,30,True,FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000000,2021-10-19 08:01:13.000000,2021-10-19 08:01:13.000000,328.0,349.0,2662.0,2018-05-05 15:05:40.000000,2.11.1,36.0,117.0,151.0,conda-forge/factory_boy,factory_boy,892.0,4256.0,,https://pypi.org/project/factory_boy,2018-05-05 15:05:40.000000,4256.0,1789215.0,1790594.0,https://anaconda.org/conda-forge/factory_boy,2021-04-04 01:17:30.466000,84148.0,2.0,,,,,,,,,,,,,,,,
45,logbook,https://github.com/getlogbook/logbook,,A cool logging replacement for Python.,logging,30,False,getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000000,2021-07-19 14:00:45.000000,2019-10-16 17:48:40.000000,157.0,125.0,1405.0,2019-01-16 20:35:25.000000,1.4.3,41.0,76.0,56.0,conda-forge/logbook,logbook,1194.0,4814.0,2750.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000000,2064.0,871856.0,873518.0,https://anaconda.org/conda-forge/logbook,2021-01-11 05:40:29.145000,51455.0,2.0,,273.0,,,,,,,,,,,,,,
46,twine,https://github.com/pypa/twine,,Utilities for interacting with PyPI.,build-tools,30,True,pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000000,2021-10-12 13:19:26.000000,2021-10-10 01:22:04.000000,243.0,340.0,1172.0,2021-07-24 12:41:53.000000,3.4.2,43.0,103.0,45.0,conda-forge/twine,twine,,65220.0,47716.0,https://pypi.org/project/twine,2021-07-20 16:24:13.000000,17504.0,2004907.0,2010581.0,https://anaconda.org/conda-forge/twine,2021-07-20 19:18:02.428000,351843.0,2.0,,,,,,,,,,,,,,,,
47,pytest-mock,https://github.com/pytest-dev/pytest-mock,,Thin-wrapper around the mock package for easier use with pytest.,testing,30,True,pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000000,2021-10-11 20:03:45.000000,2021-10-11 20:03:44.000000,98.0,91.0,1170.0,2021-05-18 11:53:27.000000,3.6.1,52.0,54.0,12.0,conda-forge/pytest-mock,pytest-mock,,26340.0,20160.0,https://pypi.org/project/pytest-mock,2021-05-06 19:21:18.000000,6180.0,4933892.0,4953301.0,https://anaconda.org/conda-forge/pytest-mock,2021-05-07 01:15:17.653000,1222768.0,2.0,,,,,,,['pytest'],,,,,,,,,
48,pyflakes,https://github.com/PyCQA/pyflakes,,A simple program which checks Python source files for errors.,linters,30,True,PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000000,2021-10-20 13:56:41.000000,2021-10-06 20:38:45.000000,158.0,356.0,1076.0,2021-10-06 20:39:49.000000,2.4.0,31.0,78.0,83.0,conda-forge/pyflakes,pyflakes,516.0,128765.0,102267.0,https://pypi.org/project/pyflakes,2021-10-06 20:39:49.000000,26498.0,,49323.0,https://anaconda.org/conda-forge/pyflakes,2021-10-07 19:30:05.408000,3156707.0,2.0,,,,,,,,,,,,,,,,
49,pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,,Pytest support for asyncio.,testing,30,True,pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000000,2021-10-18 14:13:21.673000,2021-10-15 23:55:22.000000,89.0,100.0,801.0,2021-10-15 23:29:49.000000,0.16.0,21.0,26.0,78.0,conda-forge/pytest-asyncio,pytest-asyncio,181.0,18721.0,16693.0,https://pypi.org/project/pytest-asyncio,2021-10-15 23:29:49.000000,2028.0,1977168.0,1989367.0,https://anaconda.org/conda-forge/pytest-asyncio,2021-10-18 14:13:21.673000,646598.0,2.0,,,,,,,['pytest'],,,,,,,,,
50,wheel,https://github.com/pypa/wheel,,The official binary distribution format for Python.,build-tools,30,True,pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580000,2021-10-08 03:15:32.000000,2021-10-07 22:22:38.000000,99.0,296.0,268.0,2021-08-09 20:48:33.000000,0.37.0,65.0,62.0,31.0,conda-forge/wheel,wheel,,62544.0,,https://pypi.org/project/wheel,2021-08-09 20:48:33.000000,62544.0,102928739.0,103278216.0,https://anaconda.org/conda-forge/wheel,2021-08-13 19:04:03.566000,22017066.0,2.0,,,,,,,,,,,,,,,,
51,PySnooper,https://github.com/cool-RR/PySnooper,,Never use print for debugging again.,debugging,29,True,cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000000,2021-09-14 17:19:37.000000,2021-09-11 09:46:36.000000,906.0,94.0,14705.0,2021-09-11 09:50:56.000000,1.0.0,55.0,26.0,18.0,conda-forge/pysnooper,pysnooper,300.0,544.0,498.0,https://pypi.org/project/pysnooper,2021-09-11 09:50:56.000000,46.0,83933.0,85369.0,https://anaconda.org/conda-forge/pysnooper,2021-05-19 12:14:49.747000,41661.0,1.0,,,,,,,,,,,,,,,,
52,rope,https://github.com/python-rope/rope,,a python refactoring library.,refactoring,29,True,python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000000,2021-10-18 14:19:46.497000,2021-10-18 10:23:15.000000,145.0,158.0,1214.0,2021-10-18 10:12:17.000000,0.21.0,22.0,66.0,71.0,conda-forge/rope,rope,2197.0,35063.0,32131.0,https://pypi.org/project/rope,2021-10-18 10:12:17.000000,2932.0,,10795.0,https://anaconda.org/conda-forge/rope,2021-10-18 14:19:46.497000,582964.0,1.0,,,,,,,,,,,,,,,,
53,pytest-xdist,https://github.com/pytest-dev/pytest-xdist,,pytest plugin for distributed testing and loop-on-failures testing modes.,testing,29,True,pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000000,2021-10-11 20:03:59.000000,2021-10-11 20:03:57.000000,155.0,244.0,775.0,2021-09-21 12:25:02.000000,2.4.0,57.0,75.0,204.0,conda-forge/pytest-xdist,pytest-xdist,914.0,30079.0,22737.0,https://pypi.org/project/pytest-xdist,2021-09-21 12:25:02.000000,7342.0,,30200.0,https://anaconda.org/conda-forge/pytest-xdist,2021-09-21 18:12:10.477000,1902632.0,2.0,,,,,,,['pytest'],,,,,,,,,
54,progressbar2,https://github.com/WoLpH/python-progressbar,,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,logging,29,True,WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000000,2021-10-15 12:20:53.000000,2021-10-15 12:20:35.000000,101.0,187.0,731.0,2021-10-15 12:20:50.000000,3.55.0,98.0,41.0,6.0,conda-forge/progressbar2,progressbar2,892.0,14880.0,12684.0,https://pypi.org/project/progressbar2,2021-10-15 12:20:50.000000,2196.0,1347204.0,1353053.0,https://anaconda.org/conda-forge/progressbar2,2020-09-09 14:31:33.844000,349036.0,2.0,,1628.0,,,,,,,,,,,,,,
55,flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that don't belong in..,linters,29,True,PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000000,2021-10-21 13:52:08.000000,2021-10-13 14:09:24.000000,51.0,58.0,613.0,2021-09-29 14:41:52.000000,21.9.2,36.0,42.0,43.0,conda-forge/flake8-bugbear,flake8-bugbear,176.0,6319.0,5279.0,https://pypi.org/project/flake8-bugbear,2021-09-29 14:41:52.000000,1040.0,1167961.0,1186004.0,https://anaconda.org/conda-forge/flake8-bugbear,2021-09-29 17:18:12.400000,469123.0,2.0,,,,,,,['flake8'],,,,,,,,,
56,breathe,https://github.com/michaeljones/breathe,,ReStructuredText and Sphinx bridge to Doxygen.,documentation,29,True,michaeljones/breathe,https://github.com/michaeljones/breathe,BSD-3-Clause,2009-02-03 18:52:25.000000,2021-10-13 22:15:41.000000,2021-09-29 18:40:06.000000,145.0,351.0,556.0,2021-09-14 23:59:31.000000,4.31.0,60.0,96.0,121.0,conda-forge/breathe,breathe,1540.0,7235.0,5227.0,https://pypi.org/project/breathe,2021-09-14 23:57:53.000000,2008.0,164443.0,168319.0,https://anaconda.org/conda-forge/breathe,2021-09-15 02:02:02.185000,231262.0,2.0,,134.0,,,,,,,,,,,,,,
57,pytest-html,https://github.com/pytest-dev/pytest-html,,Plugin for generating HTML reports for pytest results.,testing,29,True,pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000000,2021-10-16 09:11:07.000000,2021-01-23 03:26:17.000000,177.0,180.0,448.0,2020-12-13 15:24:58.000000,3.1.1,44.0,43.0,91.0,conda-forge/pytest-html,pytest-html,376.0,13980.0,12996.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000000,984.0,1489199.0,1492551.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698000,177675.0,2.0,,,,,,,['pytest'],,,,,,,,,
58,typed_ast,https://github.com/python/typed_ast,,Modified fork of CPython's ast module that parses `# type:` comments.,ast,29,True,python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000000,2021-10-11 22:26:57.000000,2021-10-11 22:26:57.000000,48.0,77.0,186.0,2021-04-11 23:57:40.000000,1.4.3,29.0,22.0,5.0,,typed_ast,181.0,10362.0,,https://pypi.org/project/typed_ast,2021-04-11 23:57:40.000000,10362.0,12027752.0,12027752.0,,,,1.0,,,,,,,,,,,,,,,,
59,yapf,https://github.com/google/yapf,,A formatter for Python files.,formatters,28,True,google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000000,2021-10-09 19:49:58.000000,2021-09-16 18:04:21.000000,823.0,383.0,12118.0,2020-04-23 19:07:36.000000,0.30.0,67.0,132.0,333.0,conda-forge/yapf,yapf,,28234.0,24828.0,https://pypi.org/project/yapf,2020-04-23 19:07:36.000000,3406.0,,13075.0,https://anaconda.org/conda-forge/yapf,2021-04-19 00:01:27.357000,836815.0,3.0,,,,,,,,,,,,,,,,
60,pyinstaller,https://github.com/pyinstaller/pyinstaller,,Freeze (package) Python programs into stand-alone executables.,packaging,28,True,pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000000,2021-10-21 08:43:52.000000,2021-10-18 08:54:08.000000,1713.0,3982.0,8498.0,2021-08-07 05:53:00.000000,4.5.1,31.0,412.0,324.0,conda-forge/pyinstaller,pyinstaller,8019.0,0.0,,https://pypi.org/project/pyinstaller,2021-08-07 05:48:19.000000,0.0,570232.0,581903.0,https://anaconda.org/conda-forge/pyinstaller,2021-08-09 00:07:56.170000,268198.0,1.0,,719194.0,,,,,,,,,,,,,,
61,py-spy,https://github.com/benfred/py-spy,,Sampling profiler for Python programs.,profiling,28,True,benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000000,2021-10-18 20:56:38.000000,2021-10-13 05:25:18.000000,274.0,162.0,7496.0,2021-09-27 21:54:58.000000,0.3.10,33.0,29.0,71.0,,py-spy,424.0,50.0,,https://pypi.org/project/py-spy,2021-09-27 21:54:58.000000,50.0,479111.0,479360.0,,,,2.0,,6733.0,,,,,,,py-spy,,,,,,,
62,Nuitka,https://github.com/Nuitka/Nuitka,,"Nuitka is a Python compiler written in Python. It's fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",packaging,28,True,Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000000,2021-10-21 11:04:23.000000,2021-10-17 09:20:41.000000,334.0,813.0,5918.0,2021-09-27 16:10:00.000000,0.6.17,161.0,103.0,221.0,conda-forge/nuitka,nuitka,8121.0,54.0,,https://pypi.org/project/nuitka,2021-10-14 10:15:00.000000,54.0,25447.0,30244.0,https://anaconda.org/conda-forge/nuitka,2021-10-17 11:09:53.855000,316622.0,1.0,,,,,,,,,,,,,,,,
63,playwright-python,https://github.com/microsoft/playwright-python,,Python version of the Playwright testing and automation library.,testing,28,True,microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000000,2021-10-21 08:28:31.000000,2021-10-20 17:34:13.000000,454.0,451.0,5346.0,2021-10-05 20:43:44.000000,1.15.3,62.0,21.0,17.0,,playwright,432.0,476.0,476.0,https://pypi.org/project/playwright,2021-10-05 20:43:44.000000,0.0,123304.0,123304.0,,,,2.0,,,,,,,,,,,,,,,,
64,pip-tools,https://github.com/jazzband/pip-tools,,A set of tools to keep your pinned Python dependencies fresh.,dependency-managers,28,True,jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000000,2021-10-21 14:38:43.000000,2021-10-13 12:27:28.000000,468.0,654.0,5275.0,2021-10-12 16:00:05.000000,6.4.0,97.0,162.0,116.0,conda-forge/pip-tools,pip-tools,1662.0,3252.0,,https://pypi.org/project/pip-tools,2021-10-12 16:00:05.000000,3252.0,,993.0,https://anaconda.org/conda-forge/pip-tools,2021-10-12 21:23:33.029000,17886.0,2.0,,,,,,,,-5.0,,,,,,,,
65,pylint,https://github.com/PyCQA/pylint,,It's not just a linter that annoys you!.,linters,28,True,PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000000,2021-10-20 23:33:37.000000,2021-10-19 16:35:30.000000,755.0,2998.0,3624.0,2021-09-16 20:55:08.000000,2.11.1,119.0,417.0,713.0,conda-forge/pylint,pylint,,37734.0,,https://pypi.org/project/pylint,2021-09-16 20:55:08.000000,37734.0,,37542.0,https://anaconda.org/conda-forge/pylint,2021-09-17 15:38:30.268000,2327625.0,2.0,,,,,,,,,,,,,,,,
66,pytype,https://github.com/google/pytype,,A static type analyzer for Python code.,linters,28,True,google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000000,2021-10-21 02:50:33.000000,2021-10-18 23:47:33.000000,219.0,352.0,3482.0,2021-10-18 23:56:13.000000,2021.10.18,113.0,68.0,96.0,conda-forge/pytype,pytype,4751.0,88.0,,https://pypi.org/project/pytype,2021-10-18 23:56:13.000000,88.0,135587.0,139184.0,https://anaconda.org/conda-forge/pytype,2020-10-13 18:48:00.617000,61165.0,2.0,,,,,,,,,,,,,,,,
67,mimesis,https://github.com/lk-geimfari/mimesis,,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",testing,28,True,lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000000,2021-10-13 23:59:35.000000,2021-10-13 12:44:15.000000,274.0,292.0,3378.0,2021-06-20 13:16:14.000000,5.0.0,31.0,106.0,5.0,,mimesis,2042.0,84.0,,https://pypi.org/project/mimesis,2020-12-21 11:12:37.000000,84.0,93048.0,93050.0,,,,2.0,,176.0,,,,,,,,,,,,,,
68,structlog,https://github.com/hynek/structlog,,Structured Logging for Python.,logging,28,True,hynek/structlog,https://github.com/hynek/structlog,MIT,2013-08-13 15:55:58.000000,2021-10-14 11:01:56.000000,2021-10-14 11:01:56.000000,143.0,164.0,1696.0,2021-10-12 13:33:16.000000,21.2.0,24.0,76.0,31.0,conda-forge/structlog,structlog,,4938.0,3732.0,https://pypi.org/project/structlog,2021-10-12 13:29:37.000000,1206.0,2402320.0,2404544.0,https://anaconda.org/conda-forge/structlog,2021-10-13 12:54:53.102000,140161.0,2.0,,,,,,,,,,,,,,,,
69,prospector,https://github.com/PyCQA/prospector,,"Inspects Python source files and provides information about type and location of classes, methods etc.",code-metrics,28,True,PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000000,2021-10-12 05:33:01.000000,2021-10-12 05:33:01.000000,140.0,228.0,1517.0,2021-09-17 10:01:35.000000,1.5.1,100.0,76.0,49.0,conda-forge/prospector,prospector,1108.0,1138.0,,https://pypi.org/project/prospector,2021-09-17 10:01:35.000000,1138.0,312657.0,313088.0,https://anaconda.org/conda-forge/prospector,2020-11-18 00:26:14.628000,26737.0,1.0,,,,,,,,2.0,,,,,,,,
70,ipdb,https://github.com/gotcha/ipdb,,Integration of IPython pdb.,debugging,28,True,gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000000,2021-09-09 11:02:01.000000,2021-09-09 11:02:01.000000,133.0,111.0,1479.0,2021-06-02 11:43:46.000000,0.13.9,41.0,49.0,57.0,conda-forge/ipdb,ipdb,352.0,45419.0,28521.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000000,16898.0,,3310.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798000,208531.0,1.0,,,,,,,,,,,,,,,,
71,radon,https://github.com/rubik/radon,,Various code metrics for Python code.,code-metrics,28,True,rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000000,2021-10-12 16:51:48.000000,2021-08-08 13:24:47.000000,97.0,136.0,1251.0,2021-06-08 16:35:34.000000,5.0.1,53.0,49.0,19.0,conda-forge/radon,radon,521.0,3147.0,2049.0,https://pypi.org/project/radon,2021-08-08 13:25:20.000000,1098.0,373412.0,374140.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415000,34952.0,1.0,,,,,,,,,,,,,,,,
72,scons,https://github.com/SCons/scons,,SCons - a software construction tool.,build-tools,28,True,SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579000,2021-10-19 22:02:05.000000,2021-10-16 19:24:15.000000,236.0,2655.0,1250.0,2021-08-05 19:31:22.000000,4.2.0,14.0,135.0,653.0,conda-forge/scons,scons,7517.0,50.0,,https://pypi.org/project/scons,2019-12-17 02:49:51.000000,50.0,189448.0,193719.0,https://anaconda.org/conda-forge/scons,2021-08-01 10:59:18.245000,234265.0,2.0,,378.0,,,,,,,,,,,,,,
73,doit,https://github.com/pydoit/doit,,task management & automation tool.,build-tools,28,True,pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000000,2021-10-15 17:18:17.000000,2021-07-06 19:44:10.000000,137.0,192.0,1109.0,2020-09-04 06:38:01.000000,0.33.1,43.0,56.0,64.0,conda-forge/doit,doit,1367.0,1262.0,796.0,https://pypi.org/project/doit,2020-09-04 06:38:01.000000,466.0,222864.0,224331.0,https://anaconda.org/conda-forge/doit,2020-10-11 16:47:23.103000,67498.0,2.0,,,,,,,,,,,,,,,,
74,colorlog,https://github.com/borntyping/python-colorlog,,A colored formatter for the python logging module.,logging,28,True,borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000000,2021-10-08 07:42:59.136000,2021-10-07 11:03:02.000000,74.0,67.0,714.0,2021-08-23 10:16:08.000000,6.4.1,62.0,30.0,,conda-forge/colorlog,colorlog,,15427.0,11761.0,https://pypi.org/project/colorlog,2021-08-23 10:10:30.000000,3666.0,5288385.0,5294892.0,https://anaconda.org/conda-forge/colorlog,2021-10-08 07:42:59.136000,429510.0,2.0,,,,,,,,,,,,,,,,
75,alabaster,https://github.com/bitprophet/alabaster,,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",documentation,28,True,bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000000,2021-09-24 20:53:42.000000,2021-09-24 20:53:41.000000,174.0,53.0,624.0,2018-10-03 01:39:17.000000,0.7.12,24.0,28.0,81.0,conda-forge/alabaster,alabaster,351.0,67475.0,52577.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000000,14898.0,,48123.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017000,3031797.0,2.0,,,,,,,['sphinx'],,,,,,,,,
76,sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,,Sphinx Bootstrap Theme.,documentation,28,True,ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000000,2021-10-02 23:08:01.000000,2021-10-02 23:08:01.000000,206.0,81.0,576.0,2021-09-12 03:26:49.000000,0.8.0,57.0,38.0,56.0,,sphinx-bootstrap-theme,396.0,976.0,,https://pypi.org/project/sphinx-bootstrap-theme,2021-09-12 03:26:49.000000,976.0,168035.0,168035.0,,,,2.0,,,,,,,['sphinx'],,,,,,,,,
77,mccabe,https://github.com/PyCQA/mccabe,,McCabe complexity checker for Python.,code-metrics,28,True,PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000000,2021-04-02 23:49:37.000000,2021-04-02 23:49:37.000000,41.0,34.0,439.0,2017-01-26 22:13:14.000000,0.6.1,11.0,21.0,6.0,conda-forge/mccabe,mccabe,142.0,252009.0,220999.0,https://pypi.org/project/mccabe,2017-01-26 22:13:14.000000,31010.0,17170111.0,17223107.0,https://anaconda.org/conda-forge/mccabe,2018-07-08 18:43:04.536000,3391792.0,1.0,,,,,,,,,,,,,,,,
78,gast,https://github.com/serge-sans-paille/gast,,Python AST that abstracts the underlying Python version.,ast,28,True,serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000000,2021-10-19 14:20:54.000000,2021-10-19 14:20:54.000000,24.0,25.0,116.0,2021-08-02 05:45:24.000000,0.5.2,19.0,10.0,,conda-forge/gast,gast,91.0,71574.0,68186.0,https://pypi.org/project/gast,2021-08-02 05:45:24.000000,3388.0,9761469.0,9793213.0,https://anaconda.org/conda-forge/gast,2021-06-29 07:42:31.263000,1301533.0,2.0,,,,,,,,,,,,,,,,
79,freezegun,https://github.com/spulec/freezegun,,Let your Python tests travel through time.,testing,27,True,spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000000,2021-10-16 16:36:09.000000,2021-08-25 15:42:15.000000,200.0,167.0,3033.0,2021-01-20 07:45:20.000000,1.1.0,56.0,97.0,67.0,conda-forge/freezegun,freezegun,541.0,8352.0,,https://pypi.org/project/freezegun,2021-01-20 07:45:20.000000,8352.0,,4092.0,https://anaconda.org/conda-forge/freezegun,2021-01-20 09:23:22.014000,274185.0,2.0,,,,,,,,,,,,,,,,
80,flit,https://github.com/takluyver/flit,,Simplified packaging of Python modules.,build-tools,27,True,takluyver/flit,https://github.com/takluyver/flit,BSD-3-Clause,2015-03-13 21:22:27.000000,2021-10-19 01:58:03.000000,2021-10-10 12:07:58.000000,82.0,181.0,1521.0,2021-10-10 09:45:49.000000,3.4.0,41.0,45.0,96.0,conda-forge/flit,flit,959.0,226.0,,https://pypi.org/project/flit,2021-10-10 09:45:49.000000,226.0,200184.0,201883.0,https://anaconda.org/conda-forge/flit,2021-10-12 17:00:40.913000,95149.0,3.0,,,,,,,,,,,,,,,,
81,pybuilder,https://github.com/pybuilder/pybuilder,,Software build automation tool for Python.,build-tools,27,True,pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000000,2021-10-17 22:15:40.000000,2021-10-14 07:32:22.000000,238.0,410.0,1334.0,2021-10-14 07:45:09.000000,0.13.3,645.0,36.0,90.0,,pybuilder,1368.0,110.0,,https://pypi.org/project/pybuilder,2021-10-14 07:42:25.000000,110.0,15962.0,15962.0,,,,3.0,,,,,,,,,,,,,,,,
82,pytest-sugar,https://github.com/Teemu/pytest-sugar,,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",testing,27,True,Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000000,2020-10-24 19:01:48.000000,2020-10-24 18:04:51.000000,55.0,68.0,736.0,2020-07-06 18:40:33.000000,0.9.4,25.0,36.0,35.0,conda-forge/pytest-sugar,pytest-sugar,344.0,12924.0,8344.0,https://pypi.org/project/pytest-sugar,2020-07-06 18:40:33.000000,4580.0,545005.0,547304.0,https://anaconda.org/conda-forge/pytest-sugar,2020-09-18 13:41:24.029000,114966.0,2.0,,,,,,,['pytest'],,,,,,,,,
83,nose2,https://github.com/nose-devs/nose2,,"The successor to nose, based on unittest2.",testing,27,True,nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000000,2021-10-12 11:29:16.000000,2021-10-12 11:29:16.000000,134.0,200.0,690.0,2021-01-27 21:57:28.000000,0.10.0,26.0,71.0,55.0,conda-forge/nose2,nose2,1004.0,6056.0,4118.0,https://pypi.org/project/nose2,2021-01-27 21:57:28.000000,1938.0,404914.0,405849.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004000,38338.0,2.0,,,,,,,,,,,,,,,,
84,astor,https://github.com/berkerpeksag/astor,,Python AST read/write.,ast,27,True,berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000000,2021-03-15 17:27:04.000000,2021-03-15 17:27:04.000000,84.0,74.0,608.0,2019-12-10 01:50:33.000000,0.8.1,14.0,31.0,34.0,conda-forge/astor,astor,261.0,3756.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000000,3756.0,4354168.0,4379257.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971000,1354834.0,3.0,,,,,,,,,,,,,,,,
85,buildout,https://github.com/buildout/buildout,,Buildout is a deployment automation tool written in and extended with Python.,build-tools,27,False,buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000000,2021-10-15 06:22:53.000000,2021-10-15 06:22:03.000000,173.0,205.0,521.0,2021-03-08 07:25:44.000000,2.13.4,105.0,89.0,139.0,,zc.buildout,1629.0,1974.0,,https://pypi.org/project/zc.buildout,2021-10-15 06:18:57.000000,1974.0,106112.0,106112.0,,,,3.0,,,,,,,,,,,,,,,,
86,python-coloredlogs,https://github.com/xolox/python-coloredlogs,,Colored terminal output for Python's logging module.,logging,27,True,xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000000,2021-06-11 10:22:42.000000,2021-06-11 10:22:09.000000,36.0,49.0,430.0,2021-06-11 10:22:42.000000,15.0.1,63.0,16.0,25.0,,coloredlogs,273.0,11297.0,9201.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000000,2096.0,2030237.0,2030237.0,,,,3.0,,,,,,,,,,,,,,,,
87,darglint,https://github.com/terrencepreilly/darglint,,A python documentation linter which checks that the docstring description matches the definition.,linters,27,True,terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000000,2021-10-18 03:43:00.000000,2021-10-18 03:34:23.000000,29.0,92.0,360.0,2021-10-18 03:40:35.000000,1.8.1,48.0,22.0,45.0,conda-forge/darglint,darglint,504.0,999.0,979.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000000,20.0,196146.0,197093.0,https://anaconda.org/conda-forge/darglint,2021-04-05 00:44:14.308000,23690.0,2.0,,,,,,,,,,,,,,,,
