,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
42,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2023-06-27 11:07:13.000,2023-06-27 11:07:12,1098.0,25.0,201.0,48.0,366.0,223.0,326.0,1181.0,2023-05-19 10:55:22.213,3.3.1,65.0,90.0,36,True,,pytest-xdist,conda-forge/pytest-xdist,['pytest'],5006.0,,https://pypi.org/project/pytest-xdist,2021-12-10 11:41:55.000,5006.0,8636108.0,8694899.0,https://anaconda.org/conda-forge/pytest-xdist,2023-06-16 13:21:13.802,4879675.0,1.0,8.0,,,,,,,,,,,,,,,,,,
43,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2023-06-28 21:43:34.000,2023-06-28 21:43:33,868.0,12.0,134.0,30.0,174.0,36.0,335.0,419.0,2023-03-14 15:11:10.051,0.40.0,72.0,71.0,36,True,,wheel,conda-forge/wheel,,252715.0,216325.0,https://pypi.org/project/wheel,2019-05-10 11:19:01.000,36390.0,172481306.0,173300349.0,https://anaconda.org/conda-forge/wheel,2023-06-16 13:25:34.618,67980631.0,1.0,,,,,,,,,,,,,,,,,,,
44,pyre-check,facebook/pyre-check,type-checkers,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2023-06-29 13:51:08.000,2023-06-29 13:46:17,14351.0,429.0,412.0,111.0,363.0,137.0,239.0,6385.0,2023-02-14 01:01:23.450,0.9.18,76.0,246.0,35,True,,pyre-check,,,48.0,,https://pypi.org/project/pyre-check,2022-11-08 21:43:56.374,48.0,63341.0,63341.0,,,,3.0,,,,,,,,,,,,,,,,,,,
45,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2023-06-25 17:04:16.000,2023-06-14 23:05:36,3694.0,38.0,342.0,92.0,243.0,295.0,398.0,3994.0,,,24.0,59.0,35,True,,invoke,conda-forge/invoke,,21135.0,21135.0,https://pypi.org/project/invoke,,,5400317.0,5431699.0,https://anaconda.org/conda-forge/invoke,2023-06-15 01:55:44.246,910084.0,2.0,,,,,,,,,,,,,,,,,,,
46,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58.000,2023-06-25 09:56:52.000,2023-06-25 09:56:51,1380.0,64.0,179.0,34.0,247.0,31.0,247.0,2625.0,2023-04-06 12:17:40.000,23.1.0,13.0,98.0,35,False,,structlog,conda-forge/structlog,,8715.0,8715.0,https://pypi.org/project/structlog,,,8072752.0,8076479.0,https://anaconda.org/conda-forge/structlog,2023-06-09 16:58:07.029,309369.0,2.0,,,,,,,,,,,,,,,,,,,
47,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2023-06-28 04:22:42.000,2023-06-28 04:19:44,4110.0,401.0,233.0,45.0,38.0,10.0,1146.0,2288.0,2023-06-23 13:55:39.000,8.2.8,314.0,29.0,35,False,,pyarmor,,,878.0,855.0,https://pypi.org/project/pyarmor,2022-12-11 06:32:00.693,23.0,142045.0,142045.0,,,,2.0,,,,,,,,,,,,,,,,,,,
48,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2023-06-29 12:26:55.000,2023-06-29 12:24:48,3152.0,20.0,164.0,27.0,347.0,78.0,229.0,1641.0,2023-06-29 12:30:01.604,1.9.0,83.0,77.0,35,True,,rope,conda-forge/rope,,66844.0,65217.0,https://pypi.org/project/rope,2022-06-22 07:57:01.000,1627.0,731113.0,747083.0,https://anaconda.org/conda-forge/rope,2023-06-16 13:21:38.821,1181832.0,1.0,,,,,,,,,,,,,,,,,,,
49,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2023-06-16 13:15:36.736,2023-05-24 18:28:10,920.0,8.0,202.0,37.0,237.0,125.0,238.0,1464.0,2022-09-28 18:41:46.166,4.0.0,44.0,86.0,35,True,,pytest-cov,conda-forge/pytest-cov,['pytest'],292906.0,260863.0,https://pypi.org/project/pytest-cov,2021-10-04 01:48:57.000,32043.0,23526011.0,23626895.0,https://anaconda.org/conda-forge/pytest-cov,2023-06-16 13:15:36.736,8776929.0,2.0,,,,,,,,,,,,,,,,,,,
50,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2023-06-19 14:39:45.000,2023-05-06 14:40:18,1079.0,3.0,283.0,37.0,532.0,46.0,415.0,1433.0,2022-12-01 01:51:31.000,4.0.2,25.0,116.0,35,True,,twine,conda-forge/twine,,91358.0,91358.0,https://pypi.org/project/twine,,,3904569.0,3914188.0,https://anaconda.org/conda-forge/twine,2023-06-16 13:23:13.063,788815.0,2.0,,,,,,,,,,,,,,,,,,,
51,typeguard,agronholm/typeguard,type-checkers,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2023-06-26 20:49:21.000,2023-06-20 11:49:10,528.0,58.0,93.0,19.0,91.0,14.0,254.0,1226.0,2023-05-12 07:43:21.691,4.0.0,59.0,30.0,35,True,,typeguard,conda-forge/typeguard,,17325.0,15899.0,https://pypi.org/project/typeguard,2020-10-17 18:14:14.000,1426.0,10029024.0,10034908.0,https://anaconda.org/conda-forge/typeguard,2023-06-16 16:13:28.087,311876.0,3.0,11.0,,,,,,,,,,,,,,,,,,
52,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2023-06-15 06:24:04.000,2023-06-07 11:16:23,408.0,6.0,1059.0,185.0,150.0,414.0,223.0,8267.0,,,12.0,52.0,34,True,,pyautogui,conda-forge/pyautogui,,24722.0,24722.0,https://pypi.org/project/pyautogui,,,619043.0,622003.0,https://anaconda.org/conda-forge/pyautogui,2023-06-12 20:13:48.004,198351.0,2.0,,,,,,,,,,,,,,,,,,,
53,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2023-06-19 21:31:47.000,2023-04-14 07:08:49,336.0,10.0,345.0,60.0,146.0,134.0,98.0,5216.0,2023-04-14 07:11:09.000,0.4.13,6.0,59.0,34,True,,pipreqs,conda-forge/pipreqs,,20449.0,20449.0,https://pypi.org/project/pipreqs,,,1522977.0,1523439.0,https://anaconda.org/conda-forge/pipreqs,2023-06-16 13:23:05.413,37438.0,2.0,,,,,,,,,,,,,,,,,,,
54,mimesis,lk-geimfari/mimesis,testing,Mimesis is a powerful Python library that empowers developers to generate massive amounts of synthetic data efficiently.,,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2023-06-27 10:57:10.000,2023-06-16 21:55:04,2498.0,126.0,306.0,61.0,1029.0,6.0,309.0,3991.0,2023-05-26 18:25:24.000,10.1.0,47.0,115.0,34,True,,mimesis,conda-forge/mimesis,,1393.0,1393.0,https://pypi.org/project/mimesis,,,122222.0,126021.0,https://anaconda.org/conda-forge/mimesis,2023-06-16 19:20:48.693,132823.0,2.0,,443.0,,,,,,,,,,,,,,,,,
55,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/landscapeio/prospector,https://github.com/landscapeio/prospector,GPL-2.0,2013-08-05 07:26:30.000,2023-06-20 07:24:54.000,2023-06-20 07:24:50,1382.0,26.0,168.0,36.0,260.0,53.0,310.0,1827.0,2023-05-25 01:30:01.451,1.10.2,124.0,89.0,34,True,landscapeio/prospector,prospector,conda-forge/prospector,,5025.0,4347.0,https://pypi.org/project/prospector,2022-03-18 13:16:26.000,678.0,738153.0,739090.0,https://anaconda.org/conda-forge/prospector,2023-06-16 13:23:52.144,76904.0,1.0,,,,,,,,,,,,,,,,,,,
56,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2023-06-27 11:05:46.000,2023-06-27 11:05:45,562.0,19.0,130.0,34.0,231.0,11.0,130.0,1612.0,2023-06-16 00:00:00.984,3.11.1,60.0,66.0,34,True,,pytest-mock,conda-forge/pytest-mock,['pytest'],69409.0,64562.0,https://pypi.org/project/pytest-mock,2022-07-05 12:51:24.000,4847.0,10123900.0,10183040.0,https://anaconda.org/conda-forge/pytest-mock,2023-06-16 11:09:53.662,2129075.0,2.0,,,,,,,,,,,,,,,,,,,
57,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2023-06-16 13:21:50.931,2023-05-12 08:01:49,682.0,4.0,182.0,35.0,155.0,50.0,134.0,1599.0,2023-05-12 08:13:47.000,1.8.0,71.0,91.0,34,True,,nodeenv,conda-forge/nodeenv,,50999.0,50075.0,https://pypi.org/project/nodeenv,2022-06-25 15:38:17.000,924.0,10397282.0,10437030.0,https://anaconda.org/conda-forge/nodeenv,2023-06-16 13:21:50.931,2742624.0,2.0,,,,,,,,,,,,,,,,,,,
58,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2023-06-16 13:23:58.542,2023-02-28 17:40:55,262.0,,206.0,27.0,82.0,5.0,89.0,1507.0,2023-02-21 17:39:43.000,2.0.7,10.0,63.0,34,True,,python-json-logger,conda-forge/python-json-logger,,54502.0,54502.0,https://pypi.org/project/python-json-logger,,,16497789.0,16556993.0,https://anaconda.org/conda-forge/python-json-logger,2023-06-16 13:23:58.542,4381165.0,2.0,,,,,,,,,,,,,,,,,,,
59,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2023-06-16 13:17:32.308,2016-03-04 01:16:26,1004.0,,387.0,49.0,261.0,452.0,465.0,1360.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,34,False,,nose,conda-forge/nose,,188016.0,143335.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,44681.0,4959115.0,4992243.0,https://anaconda.org/conda-forge/nose,2023-06-16 13:17:32.308,2815900.0,2.0,,,,,,,,,,,,,,,,,,,
60,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2023-06-29 00:18:18.000,2023-06-29 00:18:17,560.0,5.0,161.0,28.0,293.0,38.0,447.0,1272.0,,,15.0,84.0,34,True,,pyflakes,conda-forge/pyflakes,,232125.0,232125.0,https://pypi.org/project/pyflakes,,,20730800.0,20806112.0,https://anaconda.org/conda-forge/pyflakes,2023-06-16 13:17:55.265,6326241.0,2.0,,,,,,,,,,,,,,,,,,,
61,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme.",,https://github.com/sphinx-doc/alabaster,https://github.com/sphinx-doc/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2023-06-16 13:24:00.075,2023-04-21 00:12:44,383.0,9.0,182.0,30.0,88.0,63.0,56.0,695.0,2023-01-13 06:44:02.021,0.7.13,26.0,29.0,34,True,sphinx-doc/alabaster,alabaster,conda-forge/alabaster,['sphinx'],109713.0,102002.0,https://pypi.org/project/alabaster,2023-01-13 06:44:02.021,7711.0,6436677.0,6511509.0,https://anaconda.org/conda-forge/alabaster,2023-06-16 13:24:00.075,6211098.0,2.0,,,,,,,,,,,,,,,,,,,
62,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,,2014-05-15 22:49:43.000,2023-06-26 18:39:59.000,2023-06-19 19:08:07,648.0,9.0,202.0,27.0,381.0,64.0,253.0,501.0,2023-04-12 16:11:39.000,23.1,18.0,89.0,34,False,,packaging,conda-forge/packaging,,768884.0,768884.0,https://pypi.org/project/packaging,,,157510890.0,157923378.0,https://anaconda.org/conda-forge/packaging,2023-06-16 13:17:40.629,34647651.0,2.0,,720.0,,,,,,,,,,,,,,,,,
63,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2023-06-28 12:35:08.000,2023-06-21 04:47:36,3122.0,47.0,2811.0,382.0,966.0,30.0,1590.0,32361.0,2023-06-20 10:53:03.000,2.3.21,77.0,421.0,33,True,,pyenv,,,1.0,,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,1.0,10050.0,10050.0,,,,2.0,,,,,,,,,,,,,,,,,,,
64,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2023-06-20 01:31:25.000,2023-06-12 04:33:25,472.0,10.0,349.0,115.0,290.0,117.0,186.0,10467.0,2022-09-07 22:01:08.223,0.3.14,38.0,32.0,33,True,,py-spy,conda-forge/py-spy,,2830.0,2785.0,https://pypi.org/project/py-spy,2022-09-07 22:00:23.982,44.0,1930353.0,1941576.3333333333,https://anaconda.org/conda-forge/py-spy,2023-06-16 16:18:45.113,451217.0,2.0,,12949.0,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2022-09-07 22:01:08.223,1.0,694.3333333333334,406585.0,
65,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2023-06-29 08:40:19.000,2023-06-29 08:40:18,566.0,14.0,298.0,75.0,441.0,135.0,441.0,6599.0,2023-03-12 06:23:00.522,1.2.0,52.0,95.0,33,True,,pipx,conda-forge/pipx,,1300.0,1286.0,https://pypi.org/project/pipx,2020-10-17 22:48:10.000,14.0,1247286.0,1248911.0,https://anaconda.org/conda-forge/pipx,2023-06-16 19:28:18.672,28384.0,3.0,,2275.0,,,,,,,,,,,,,,,,,
66,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2023-06-12 22:58:12.000,2023-06-05 21:26:15,871.0,59.0,226.0,55.0,131.0,19.0,99.0,5384.0,2023-06-05 21:39:02.802,4.5.0,40.0,51.0,33,True,,pyinstrument,conda-forge/pyinstrument,,1648.0,1535.0,https://pypi.org/project/pyinstrument,2022-07-03 16:21:24.000,113.0,471113.0,473806.0,https://anaconda.org/conda-forge/pyinstrument,2023-06-06 02:06:07.265,218143.0,2.0,,,,,,,,,,,,,,,,,,,
67,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2023-06-29 02:03:29.000,2023-06-29 02:03:27,2353.0,150.0,226.0,32.0,726.0,26.0,1103.0,4804.0,2023-06-13 04:51:57.000,2.7.4,100.0,121.0,33,True,,pdm,conda-forge/pdm,,149.0,149.0,https://pypi.org/project/pdm,,,247253.0,254626.0,https://anaconda.org/conda-forge/pdm,2023-06-13 07:21:45.561,154840.0,3.0,,4.0,,,,,,,,,,,,,,,,,
68,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2023-06-24 10:35:23.000,2023-06-23 21:48:32,940.0,45.0,176.0,28.0,248.0,17.0,310.0,1563.0,2023-06-19 11:55:01.926,14.0.0,99.0,53.0,33,True,,pdoc,,,2174.0,1902.0,https://pypi.org/project/pdoc,2022-06-08 15:33:02.000,272.0,103513.0,103513.0,,,,2.0,,,,,,,,,,,,,,,,,,,
69,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2023-06-27 14:40:08.000,2023-06-27 14:40:07,432.0,29.0,124.0,37.0,327.0,30.0,213.0,1165.0,2023-03-19 10:29:04.493,0.21.0,36.0,42.0,33,True,,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],858.0,,https://pypi.org/project/pytest-asyncio,2020-05-03 22:47:30.000,858.0,5869188.0,5892118.0,https://anaconda.org/conda-forge/pytest-asyncio,2023-06-16 13:24:19.103,1673316.0,2.0,,136.0,,,,,,,,,,,,,,,,,
70,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2023-06-16 19:50:25.000,2023-06-16 19:50:23,651.0,30.0,727.0,125.0,734.0,43.0,1027.0,8883.0,2023-06-13 07:41:11.255,1.35.0,99.0,32.0,32,True,,playwright,,,185.0,,https://pypi.org/project/playwright,2022-05-13 16:31:41.000,185.0,880040.0,880040.0,,,,2.0,,,,,,,,,,,,,,,,,,,
71,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2023-06-17 19:29:31.399,2023-06-17 01:37:10,6043.0,122.0,272.0,56.0,823.0,129.0,499.0,4263.0,2023-06-17 01:46:15.141,2023.6.16,175.0,93.0,32,True,,pytype,conda-forge/pytype,,122.0,,https://pypi.org/project/pytype,2023-01-31 21:44:41.768,122.0,207461.0,212036.0,https://anaconda.org/conda-forge/pytype,2023-06-17 19:29:31.399,164717.0,3.0,,,,,,,,,,,,,,,,,,,
72,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2023-06-27 15:10:15.000,2023-06-25 18:23:01,8710.0,112.0,272.0,62.0,986.0,637.0,2721.0,1719.0,2023-03-21 16:25:11.000,4.5.2,18.0,149.0,32,True,,scons,conda-forge/scons,,,,https://pypi.org/project/scons,,,391360.0,397456.0,https://anaconda.org/conda-forge/scons,2023-06-16 13:25:22.382,455267.0,2.0,,1326.0,,,,,,,,,,,,,,,,,
73,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2023-06-16 13:16:13.524,2023-04-30 10:08:19,610.0,1.0,131.0,22.0,88.0,57.0,130.0,1689.0,,,13.0,84.0,32,True,,tabulate,conda-forge/tabulate,,126560.0,126560.0,https://pypi.org/project/tabulate,,,48080640.0,48141055.0,https://anaconda.org/conda-forge/tabulate,2023-06-16 13:16:13.524,5135356.0,2.0,,,,,,,,,,,,,,,,,,,
74,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,,2010-07-22 10:13:12.000,2023-06-28 23:26:22.000,2023-06-28 22:27:46,1223.0,28.0,153.0,35.0,158.0,42.0,133.0,1438.0,2023-06-25 23:31:06.000,1.5.3,3.0,76.0,32,False,,logbook,conda-forge/logbook,,4584.0,4584.0,https://pypi.org/project/logbook,,,2628691.0,2631403.0,https://anaconda.org/conda-forge/logbook,2023-06-16 16:14:38.179,138171.0,2.0,,317.0,,,,,,,,,,,,,,,,,
75,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2023-06-23 21:47:56.000,2023-06-23 21:40:30,527.0,12.0,136.0,24.0,401.0,53.0,267.0,1078.0,2023-04-23 03:14:01.967,2023.4.22,25.0,86.0,32,True,wntrblm/nox,nox,conda-forge/nox,['pytest'],4463.0,4200.0,https://pypi.org/project/nox,2022-01-07 23:34:01.000,263.0,990791.0,994182.0,https://anaconda.org/conda-forge/nox,2023-06-16 16:11:40.627,189937.0,2.0,,,,,,,,,,,,,,,,,,,
76,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2023-06-16 13:18:02.967,2023-01-17 20:27:44,742.0,,177.0,20.0,313.0,108.0,222.0,1063.0,2023-01-17 20:28:28.000,6.3.0,17.0,89.0,32,True,,pydocstyle,conda-forge/pydocstyle,,56428.0,56428.0,https://pypi.org/project/pydocstyle,,,3085667.0,3103172.0,https://anaconda.org/conda-forge/pydocstyle,2023-06-16 13:18:02.967,1452945.0,2.0,,64.0,,,,,,,,,,,,,,,,,
77,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2023-06-16 13:18:55.458,2023-03-18 11:25:49,975.0,,97.0,21.0,67.0,11.0,200.0,815.0,2022-10-26 13:49:10.642,4.2.0,103.0,42.0,32,True,,progressbar2,conda-forge/progressbar2,,30992.0,29447.0,https://pypi.org/project/progressbar2,2022-01-05 13:41:41.000,1545.0,18548410.0,18560401.0,https://anaconda.org/conda-forge/progressbar2,2023-06-16 13:18:55.458,957040.0,2.0,,2010.0,,,,,,,,,,,,,,,,,
78,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2023-06-27 20:11:18.000,2023-06-27 14:33:16,1042.0,83.0,319.0,56.0,251.0,23.0,99.0,10766.0,2023-06-20 17:22:01.987,1.8.1,15.0,34.0,31,True,,memray,conda-forge/memray,,174.0,167.0,https://pypi.org/project/memray,2022-05-16 23:52:50.000,7.0,138799.0,142249.0,https://anaconda.org/conda-forge/memray,2023-06-25 19:07:05.484,48305.0,2.0,,,,,,,,,,,,,,,,,,,
79,xonsh,xonsh/xonsh,shell,"Python-powered, cross-platform, Unix-gazing shell.",,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2023-06-26 20:07:16.000,2023-06-21 16:53:46,10437.0,17.0,605.0,104.0,2560.0,266.0,2183.0,7088.0,2023-05-19 13:37:00.773,0.14.0,122.0,312.0,31,False,,xonsh,,,89.0,,https://pypi.org/project/xonsh,2022-06-21 14:56:40.000,89.0,7500.0,7589.0,,,,1.0,,8839.0,,,,,,,,,,,,,,,,,
80,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2023-06-15 15:02:40.000,2023-06-01 01:16:09,678.0,22.0,179.0,45.0,49.0,16.0,184.0,4501.0,2023-06-01 01:18:01.689,3.1.4,33.0,7.0,31,True,,alive-progress,conda-forge/alive-progress,,2197.0,2010.0,https://pypi.org/project/alive-progress,2023-01-02 21:20:40.562,187.0,294565.0,295453.0,https://anaconda.org/conda-forge/alive-progress,2023-06-01 05:47:28.243,35532.0,3.0,,,,,,,,,,,,,,,,,,,
81,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2023-06-16 13:24:21.364,2023-02-27 07:59:09,717.0,,121.0,23.0,136.0,16.0,162.0,2560.0,2023-01-08 21:24:44.000,2.7,46.0,35.0,31,True,,vulture,conda-forge/vulture,,4108.0,3867.0,https://pypi.org/project/vulture,2023-01-09 21:18:34.095,241.0,584551.0,585417.0,https://anaconda.org/conda-forge/vulture,2023-06-16 13:24:21.364,71056.0,2.0,,,,,,,,,,,,,,,,,,,
82,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2023-06-16 19:23:19.882,2023-06-08 22:18:25,576.0,26.0,94.0,13.0,159.0,47.0,295.0,1257.0,2023-05-26 10:45:43.395,0.22.0,50.0,36.0,31,True,,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],8617.0,8235.0,https://pypi.org/project/mkdocstrings,2021-12-27 17:59:42.000,382.0,439159.0,441409.0,https://anaconda.org/conda-forge/mkdocstrings,2023-06-16 19:23:19.882,72002.0,2.0,,,,,,,,,,,,,,,,,,,
83,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2023-06-16 13:21:31.099,2023-06-10 14:41:49,425.0,14.0,69.0,18.0,159.0,23.0,90.0,1092.0,2023-04-10 11:18:29.000,0.9.7,29.0,49.0,31,True,,pytest-sugar,conda-forge/pytest-sugar,['pytest'],25104.0,22446.0,https://pypi.org/project/pytest-sugar,2022-11-05 08:06:05.737,2658.0,983407.0,986236.0,https://anaconda.org/conda-forge/pytest-sugar,2023-06-16 13:21:31.099,197909.0,2.0,,5.0,,,,,,,,,,,,,,,,,
