,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
82,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python with AI-powered optimization..",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2023-11-23 03:03:19.000,2023-11-23 03:03:17,3072.0,59.0,337.0,86.0,266.0,147.0,261.0,10342.0,2023-09-15 20:38:44.000,1.5.31.1,154.0,44.0,32,True,,scalene,,,558.0,553.0,https://pypi.org/project/scalene,2023-09-15 20:40:10.000,5.0,23366.0,23366.0,,,,2.0,,,,,,,,,,,,,,,,,,,
83,xonsh,xonsh/xonsh,shell,"Python-powered, cross-platform, Unix-gazing shell.",,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2023-11-23 11:19:35.000,2023-11-23 11:19:34,10473.0,18.0,618.0,106.0,2584.0,278.0,2201.0,7391.0,2023-11-17 16:00:26.000,0.14.2,124.0,318.0,32,False,,xonsh,,,98.0,,https://pypi.org/project/xonsh,2023-11-17 16:00:26.000,98.0,10757.0,10846.0,,,,1.0,9308.0,,,,,,,,,,,,,,,,,,
84,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2023-11-21 12:23:50.000,2023-11-08 12:35:44,939.0,22.0,232.0,55.0,151.0,21.0,112.0,5661.0,2023-11-08 12:47:37.000,4.6.1,44.0,53.0,32,True,,pyinstrument,conda-forge/pyinstrument,,1954.0,1832.0,https://pypi.org/project/pyinstrument,2023-11-08 12:47:37.000,122.0,741205.0,748155.0,https://anaconda.org/conda-forge/pyinstrument,2023-11-18 02:43:45.664,271053.0,2.0,,,,,,,,,,,,,,,,,,,
85,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2023-08-25 00:29:01.000,2023-02-22 05:49:22,592.0,,254.0,33.0,222.0,139.0,178.0,3860.0,2022-08-12 12:25:03.405,1.2.2,59.0,109.0,32,True,,freezegun,conda-forge/freezegun,,4604.0,,https://pypi.org/project/freezegun,2022-08-12 12:25:03.405,4604.0,7608413.0,7624775.0,https://anaconda.org/conda-forge/freezegun,2023-06-16 13:17:16.464,1505330.0,2.0,,7.0,,,,,,,,,,,,,,,,,
86,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2023-11-18 12:00:45.000,2023-10-11 10:07:31,992.0,7.0,378.0,41.0,489.0,195.0,395.0,3235.0,2023-07-19 09:04:00.000,3.3.0,43.0,129.0,32,True,,factory_boy,conda-forge/factory_boy,,805.0,,https://pypi.org/project/factory_boy,2023-07-19 09:04:00.000,805.0,3398745.0,3402403.0,https://anaconda.org/conda-forge/factory_boy,2023-07-19 13:42:09.417,139018.0,2.0,,,,,,,,,,,,,,,,,,,
87,pex,pantsbuild/pex,packaging,"A tool for generating .pex (Python EXecutable) files, lock files and venvs.",,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2023-11-16 21:21:42.000,2023-11-16 21:17:58,1405.0,37.0,247.0,56.0,1186.0,158.0,926.0,2385.0,2023-11-16 21:21:42.000,2.1.153,242.0,118.0,32,True,,pex,,,139.0,,https://pypi.org/project/pex,2023-11-16 21:21:42.000,139.0,1099387.0,1252523.0,,,,2.0,3675276.0,,,,,,,,,,,,,,,,,,
88,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2023-11-22 22:03:09.000,2023-11-22 04:14:17,3603.0,316.0,295.0,44.0,787.0,114.0,556.0,2149.0,2023-10-20 05:20:58.000,0.3.16,50.0,133.0,32,True,,briefcase,,,502.0,483.0,https://pypi.org/project/briefcase,2023-10-20 05:20:58.000,19.0,6320.0,6324.0,,,,2.0,215.0,,,,,,,,,,,,,,,,,,
89,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2023-11-20 18:43:20.000,2023-11-16 02:12:15,667.0,18.0,489.0,68.0,286.0,71.0,164.0,1794.0,,,11.0,97.0,32,True,,pyelftools,conda-forge/pyelftools,,6975.0,6417.0,https://pypi.org/project/pyelftools,2023-09-06 23:43:51.000,558.0,2693492.0,2697462.0,https://anaconda.org/conda-forge/pyelftools,2023-09-23 20:45:10.696,146894.0,1.0,,,,,,,,,,,,,,,,,,,
90,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2023-10-21 22:19:38.000,2023-01-16 03:40:03,1483.0,,170.0,50.0,163.0,85.0,218.0,1718.0,2022-04-22 15:33:23.000,0.36.0,48.0,65.0,32,True,,doit,conda-forge/doit,,1937.0,1644.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,293.0,466078.0,469513.0,https://anaconda.org/conda-forge/doit,2023-06-16 13:22:52.551,243913.0,3.0,,,,,,,,,,,,,,,,,,,
91,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2023-11-01 09:00:38.000,2023-11-01 09:00:37,979.0,19.0,205.0,27.0,288.0,17.0,326.0,1673.0,2023-09-10 21:22:11.000,14.1.0,100.0,55.0,32,True,,pdoc,,,2657.0,2329.0,https://pypi.org/project/pdoc,2023-09-10 21:22:11.000,328.0,168163.0,168163.0,,,,2.0,,,,,,,,,,,,,,,,,,,
92,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2023-11-04 13:12:45.000,2023-10-05 17:12:04,684.0,2.0,185.0,36.0,160.0,55.0,135.0,1636.0,2023-05-12 08:13:47.000,1.8.0,72.0,93.0,32,True,,nodeenv,conda-forge/nodeenv,,66300.0,65347.0,https://pypi.org/project/nodeenv,2023-05-12 08:10:47.532,953.0,16974058.0,17019239.0,https://anaconda.org/conda-forge/nodeenv,2023-06-16 13:21:50.931,3343423.0,2.0,,,,,,,,,,,,,,,,,,,
93,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2023-11-15 01:17:08.478,2023-11-14 17:46:07,616.0,27.0,99.0,14.0,170.0,44.0,324.0,1424.0,2023-11-14 17:46:28.000,0.24.0,52.0,40.0,32,True,,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],10385.0,9915.0,https://pypi.org/project/mkdocstrings,2023-11-14 17:46:17.000,470.0,661801.0,664453.0,https://anaconda.org/conda-forge/mkdocstrings,2023-11-15 01:17:08.478,98141.0,2.0,,,,,,,,,,,,,,,,,,,
94,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2023-11-23 09:01:55.000,2023-11-22 10:09:46,1782.0,95.0,203.0,28.0,1132.0,45.0,841.0,1163.0,2023-10-24 14:56:23.000,6.15.10,81.0,107.0,32,True,,cx_freeze,conda-forge/cx_freeze,,51.0,,https://pypi.org/project/cx_freeze,2023-10-24 14:56:23.000,51.0,132457.0,139088.0,https://anaconda.org/conda-forge/cx_freeze,2023-10-24 20:14:19.337,278530.0,2.0,,,,,,,,,,,,,,,,,,,
95,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2023-11-17 19:23:25.000,2023-11-17 19:23:25,526.0,9.0,134.0,21.0,143.0,41.0,89.0,1159.0,2023-09-11 14:03:45.000,3.9.0,31.0,54.0,32,False,,prettytable,conda-forge/prettytable,,52309.0,51149.0,https://pypi.org/project/prettytable,2023-09-11 14:03:45.000,1160.0,11895535.0,11930839.0,https://anaconda.org/conda-forge/prettytable,2023-09-11 20:34:41.890,1270944.0,2.0,,,,,,,,,,,,,,,,,,,
96,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme.",,https://github.com/sphinx-doc/alabaster,https://github.com/sphinx-doc/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2023-10-19 23:30:15.000,2023-10-04 23:10:27,384.0,1.0,187.0,30.0,90.0,66.0,56.0,706.0,2023-01-13 06:44:02.021,0.7.13,26.0,30.0,32,True,sphinx-doc/alabaster,alabaster,conda-forge/alabaster,['sphinx'],121748.0,114004.0,https://pypi.org/project/alabaster,2023-01-13 06:44:02.021,7744.0,6987442.0,7065509.0,https://anaconda.org/conda-forge/alabaster,2023-06-16 13:24:00.075,6869903.0,2.0,,,,,,,,,,,,,,,,,,,
97,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2023-11-20 16:48:16.000,2023-11-10 20:34:49,336.0,14.0,99.0,11.0,223.0,26.0,152.0,508.0,2023-11-11 00:30:22.000,1.25.2,73.0,54.0,32,True,,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],46704.0,44732.0,https://pypi.org/project/sphinx-autodoc-typehints,2023-11-11 00:30:22.000,1972.0,1697602.0,1712731.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2023-11-11 13:45:27.523,620303.0,2.0,,,,,,,,,,,,,,,,,,,
98,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2023-11-06 14:59:28.000,2023-11-06 14:59:27,469.0,33.0,28.0,10.0,42.0,15.0,25.0,282.0,2023-10-29 10:17:10.000,2.0.1,33.0,10.0,32,True,,executing,conda-forge/executing,,125928.0,125734.0,https://pypi.org/project/executing,2023-10-29 10:17:10.000,194.0,21392047.0,21659364.0,https://anaconda.org/conda-forge/executing,2023-10-29 11:48:33.889,9890750.0,1.0,,,,,,,,,,,,,,,,,,,
99,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2023-11-22 19:32:25.000,2023-10-08 03:21:32,337.0,1.0,365.0,55.0,172.0,180.0,104.0,5479.0,2023-04-14 07:11:09.000,0.4.13,42.0,60.0,31,True,,pipreqs,conda-forge/pipreqs,,24499.0,24116.0,https://pypi.org/project/pipreqs,2023-04-14 07:10:52.947,383.0,595127.0,595657.0,https://anaconda.org/conda-forge/pipreqs,2023-06-16 13:23:05.413,45611.0,3.0,,,,,,,,,,,,,,,,,,,
100,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2023-11-09 06:24:38.416,2023-11-08 23:23:17,684.0,6.0,186.0,47.0,49.0,20.0,191.0,4756.0,2023-11-08 23:23:51.000,3.1.5,34.0,7.0,31,True,,alive-progress,conda-forge/alive-progress,,2674.0,2463.0,https://pypi.org/project/alive-progress,2023-11-08 23:23:51.000,211.0,514194.0,515350.0,https://anaconda.org/conda-forge/alive-progress,2023-11-09 06:24:38.416,46262.0,3.0,,,,,,,,,,,,,,,,,,,
101,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2023-11-22 15:55:04.000,2023-11-21 17:01:17,1262.0,43.0,380.0,47.0,445.0,119.0,200.0,3262.0,2022-10-05 17:13:10.000,1.4.0,37.0,73.0,31,True,,detect-secrets,,,35.0,,https://pypi.org/project/detect-secrets,2020-07-26 03:40:27.000,35.0,458214.0,458214.0,,,,3.0,,,,,,,,,,,,,,,,,,,
102,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2023-11-13 18:06:51.000,2023-11-13 18:06:51,741.0,9.0,140.0,26.0,144.0,21.0,173.0,2824.0,2023-10-06 15:53:34.000,2.10,50.0,37.0,31,True,,vulture,conda-forge/vulture,,4423.0,4158.0,https://pypi.org/project/vulture,2023-10-06 15:53:22.000,265.0,513712.0,514590.0,https://anaconda.org/conda-forge/vulture,2023-06-16 13:24:21.364,76442.0,2.0,,-1.0,,,,,,,,,,,,,,,,,
103,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2023-11-10 10:18:46.000,2023-11-10 10:18:46,1178.0,16.0,125.0,34.0,273.0,132.0,275.0,2031.0,2023-05-14 14:50:50.819,3.9.0,49.0,69.0,31,True,,flit,conda-forge/flit,,2131.0,1631.0,https://pypi.org/project/flit,2023-05-14 14:50:50.819,500.0,431952.0,434088.0,https://anaconda.org/conda-forge/flit,2023-06-16 13:24:46.150,173019.0,3.0,,,,,,,,,,,,,,,,,,,
104,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2023-11-21 21:05:00.000,2023-11-02 07:06:53,544.0,4.0,143.0,25.0,417.0,58.0,274.0,1146.0,2023-04-23 03:14:01.967,2023.4.22,25.0,91.0,31,True,wntrblm/nox,nox,conda-forge/nox,['pytest'],5107.0,4702.0,https://pypi.org/project/nox,2023-04-23 03:14:01.967,405.0,963332.0,969255.0,https://anaconda.org/conda-forge/nox,2023-09-25 20:41:36.795,242850.0,3.0,,,,,,,,,,,,,,,,,,,
105,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2023-11-23 05:57:42.000,2023-11-03 03:27:08,331.0,8.0,97.0,8.0,215.0,58.0,151.0,1001.0,2023-09-16 20:26:29.000,23.9.16,61.0,77.0,31,True,,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],35535.0,35090.0,https://pypi.org/project/flake8-bugbear,2023-09-16 20:26:29.000,445.0,2516839.0,2537863.0,https://anaconda.org/conda-forge/flake8-bugbear,2023-09-18 23:27:35.475,756897.0,2.0,,,,,,,,,,,,,,,,,,,
106,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2023-10-03 01:50:38.000,2023-10-03 01:50:36,969.0,16.0,100.0,22.0,68.0,9.0,205.0,830.0,2022-10-26 13:49:10.642,4.2.0,103.0,43.0,31,True,,progressbar2,conda-forge/progressbar2,,1582.0,,https://pypi.org/project/progressbar2,2022-11-01 15:41:03.059,1582.0,20017578.0,20029934.0,https://anaconda.org/conda-forge/progressbar2,2023-06-16 13:18:55.458,1047976.0,3.0,2090.0,,,,,,,,,,,,,,,,,,
107,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2023-09-16 14:13:15.000,2023-06-19 12:19:25,147.0,,56.0,17.0,60.0,14.0,40.0,605.0,2022-01-24 01:14:49.000,0.7.0,13.0,23.0,31,True,,mccabe,conda-forge/mccabe,,426414.0,410419.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,15995.0,32265283.0,32351772.0,https://anaconda.org/conda-forge/mccabe,2023-06-16 13:17:55.573,7697607.0,2.0,,,,,,,,,,,,,,,,,,,
108,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/pylint-dev/pylint-django,https://github.com/pylint-dev/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2023-11-20 20:42:41.000,2023-11-04 22:55:07,654.0,26.0,117.0,16.0,196.0,55.0,169.0,573.0,2023-10-23 13:09:34.000,2.5.5,56.0,70.0,31,True,pylint-dev/pylint-django,pylint-django,conda-forge/pylint-django,['pylint'],29013.0,27833.0,https://pypi.org/project/pylint-django,2023-10-23 13:09:34.000,1180.0,2275122.0,2277123.0,https://anaconda.org/conda-forge/pylint-django,2023-06-16 13:25:11.432,173669.0,2.0,278.0,,,,,,,,,,,,,,,,,,
109,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2023-11-14 07:20:46.124,2023-11-13 15:52:45,776.0,66.0,34.0,6.0,54.0,23.0,149.0,221.0,2023-11-13 15:53:06.000,0.38.0,90.0,26.0,31,True,,griffe,conda-forge/griffe,,3660.0,3618.0,https://pypi.org/project/griffe,2023-11-13 15:52:57.000,42.0,861594.0,871293.0,https://anaconda.org/conda-forge/griffe,2023-11-14 07:20:46.124,193989.0,2.0,,,,,,,,,,,,,,,,,,,
110,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2023-08-03 14:30:43.000,2023-08-03 14:30:43,380.0,,147.0,28.0,84.0,62.0,130.0,1775.0,2023-03-09 15:41:00.602,0.13.13,46.0,58.0,30,True,,ipdb,conda-forge/ipdb,,59599.0,50612.0,https://pypi.org/project/ipdb,2023-03-09 15:41:00.602,8987.0,2415876.0,2420713.0,https://anaconda.org/conda-forge/ipdb,2023-06-16 13:21:31.191,425736.0,2.0,,,,,,,,,,,,,,,,,,,
111,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2023-10-11 12:31:10.835,2022-08-29 14:53:21,230.0,,84.0,14.0,46.0,3.0,73.0,827.0,2023-02-02 20:53:50.284,6.5.0,66.0,30.0,30,False,,colorlog,conda-forge/colorlog,,33661.0,30912.0,https://pypi.org/project/colorlog,2023-02-02 20:53:50.284,2749.0,7966020.0,8011696.0,https://anaconda.org/conda-forge/colorlog,2023-10-11 12:31:10.835,1827073.0,3.0,,,,,,,,,,,,,,,,,,,
112,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2023-10-19 11:51:11.000,2023-08-14 16:01:13,475.0,,190.0,8.0,227.0,27.0,146.0,532.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,30,True,,coveralls,conda-forge/coveralls,['pytest'],42084.0,32565.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,9519.0,593872.0,606557.0,https://anaconda.org/conda-forge/coveralls,2023-06-16 13:24:40.028,1040171.0,3.0,,,,,,,,,,,,,,,,,,,
113,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2023-11-14 11:15:56.000,2023-11-14 11:15:55,570.0,22.0,21.0,7.0,488.0,4.0,51.0,453.0,2023-07-10 12:46:08.000,3.14.0,39.0,15.0,30,True,,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],26183.0,25488.0,https://pypi.org/project/flake8-comprehensions,2023-07-10 12:46:08.000,695.0,996877.0,1015574.0,https://anaconda.org/conda-forge/flake8-comprehensions,2023-07-17 21:11:54.892,766591.0,2.0,,,,,,,,,,,,,,,,,,,
114,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,,2013-07-24 16:23:39.000,2023-11-16 14:54:05.000,2023-11-16 14:54:05,589.0,12.0,145.0,35.0,299.0,80.0,135.0,255.0,2023-09-26 00:24:32.000,1.6.0,27.0,80.0,30,False,,numpydoc,conda-forge/numpydoc,['sphinx'],46055.0,41268.0,https://pypi.org/project/numpydoc,2023-09-26 00:24:32.000,4787.0,604560.0,631196.0,https://anaconda.org/conda-forge/numpydoc,2023-06-16 13:20:56.387,2184214.0,2.0,,,,,,,,,,,,,,,,,,,
115,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2023-09-22 19:48:21.052,2023-07-03 22:55:34,205.0,,56.0,20.0,109.0,1.0,86.0,225.0,2023-07-04 18:38:08.820,1.5.5,35.0,26.0,30,True,,typed_ast,conda-forge/typed-ast,,5544.0,,https://pypi.org/project/typed_ast,2023-07-04 18:38:08.820,5544.0,7715409.0,7883301.0,https://anaconda.org/conda-forge/typed-ast,2023-09-22 19:48:21.052,6212033.0,2.0,,,,,,,,,,,,,,,,,,,
116,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2023-11-03 12:57:59.437,2023-11-03 11:07:13,382.0,29.0,97.0,8.0,95.0,1.0,56.0,157.0,2023-11-03 11:07:04.000,6.1.1,43.0,38.0,30,True,,flake8-isort,conda-forge/flake8-isort,['flake8'],25287.0,24540.0,https://pypi.org/project/flake8-isort,2023-11-03 11:07:04.000,747.0,1142583.0,1143979.0,https://anaconda.org/conda-forge/flake8-isort,2023-11-03 12:57:59.437,55867.0,2.0,,,,,,,,,,,,,,,,,,,
117,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2023-11-22 13:56:25.000,2023-10-18 07:06:19,437.0,6.0,551.0,165.0,159.0,140.0,172.0,9488.0,2023-10-18 16:33:47.000,0.15.2.0,95.0,45.0,29,True,,gdbgui,,,337.0,335.0,https://pypi.org/project/gdbgui,2023-10-18 17:35:11.000,2.0,15475.0,15882.0,,,,2.0,16285.0,,,,,,,,,,,,,,,,,,
118,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2023-11-23 14:12:22.000,2023-11-22 17:45:43,2686.0,113.0,302.0,45.0,1484.0,470.0,1079.0,5406.0,2023-10-31 15:04:38.000,2023.10.30,115.0,141.0,29,True,,,conda-forge/mamba,,,,,,,,234453.0,https://anaconda.org/conda-forge/mamba,2023-11-10 09:53:54.662,9847053.0,3.0,,,,,,,,,,,,,,,,,,,
119,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2023-11-19 14:00:16.233,2023-11-13 17:13:13,776.0,14.0,341.0,80.0,411.0,126.0,214.0,2270.0,2023-11-13 17:17:13.000,10.0.0,15.0,136.0,29,True,,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],11.0,,https://pypi.org/project/pytest-testinfra,2023-11-13 17:17:13.000,11.0,394062.0,394484.0,https://anaconda.org/conda-forge/pytest-testinfra,2023-11-19 14:00:16.233,14379.0,3.0,,,,,,,,,,,,,,,,,,,
120,beartype,beartype/beartype,linters,Unbearably fast near-real-time hybrid runtime-static type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2023-11-23 06:36:04.000,2023-11-23 06:32:07,1074.0,65.0,40.0,12.0,42.0,51.0,186.0,2132.0,2023-10-21 04:53:17.000,0.16.4,33.0,18.0,29,True,,beartype,conda-forge/beartype,,166.0,,https://pypi.org/project/beartype,2023-10-21 04:53:17.000,166.0,1514097.0,1515892.0,https://anaconda.org/conda-forge/beartype,2023-09-23 05:39:58.894,73603.0,2.0,,,,,,,,,,,,,,,,,,,
121,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2023-10-05 20:40:10.000,2023-07-10 03:17:08,1424.0,,256.0,91.0,385.0,95.0,424.0,1594.0,2023-07-10 03:25:42.000,0.13.10,674.0,39.0,29,True,,pybuilder,conda-forge/pybuilder,,60.0,,https://pypi.org/project/pybuilder,2022-11-04 03:13:11.030,60.0,27512.0,29984.0,https://anaconda.org/conda-forge/pybuilder,2023-09-26 20:19:01.834,59347.0,3.0,,,,,,,,,,,,,,,,,,,
122,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2023-10-14 06:39:48.000,2023-10-06 10:02:00,544.0,5.0,108.0,34.0,89.0,23.0,145.0,1554.0,2023-03-26 06:25:00.948,6.0.1,56.0,60.0,29,True,,radon,conda-forge/radon,,5195.0,4547.0,https://pypi.org/project/radon,2023-03-26 06:25:00.948,648.0,402194.0,403116.0,https://anaconda.org/conda-forge/radon,2023-06-16 13:24:51.939,67311.0,2.0,,,,,,,,,,,,,,,,,,,
