,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
83,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2022-01-20 23:47:25.346,2022-01-14 18:37:05,302.0,2.0,916.0,238.0,110.0,96.0,14917.0,2022-01-14 18:39:42.000,1.1.0,56.0,26.0,18.0,30,True,pysnooper,conda-forge/pysnooper,,617.0,569.0,https://pypi.org/project/pysnooper,2022-01-14 18:39:42.000,48.0,175034.0,176361.0,https://anaconda.org/conda-forge/pysnooper,2022-01-20 23:47:25.346,43804.0,1.0,,,,,,,,,,,,,,,,,,,
84,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2022-02-16 16:04:40.000,2022-02-16 10:07:43,894.0,2.0,331.0,40.0,409.0,354.0,2756.0,2018-05-05 15:05:40.000,2.11.1,36.0,118.0,157.0,30,True,factory_boy,conda-forge/factory_boy,,2143.0,,https://pypi.org/project/factory_boy,2018-05-05 15:05:40.000,2143.0,2089760.0,2091161.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,91083.0,2.0,,-1.0,,,,,,,,,,,,,,,,,
85,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2022-02-16 21:40:39.000,2022-02-16 21:22:02,1133.0,31.0,270.0,46.0,285.0,158.0,2171.0,2022-02-16 22:16:52.000,1.2.0,35.0,57.0,89.0,30,True,detect-secrets,,,23.0,,https://pypi.org/project/detect-secrets,2022-02-16 21:40:39.000,23.0,280826.0,280826.0,,,,2.0,,,,,,,,,,,,,,,,,,,
86,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2022-02-16 12:04:08.000,2022-01-20 20:54:10,1036.0,29.0,91.0,31.0,223.0,205.0,1664.0,2021-12-27 17:13:25.000,3.6.0,44.0,51.0,107.0,30,True,flit,conda-forge/flit,,203.0,,https://pypi.org/project/flit,2021-12-27 17:13:25.000,203.0,134987.0,136700.0,https://anaconda.org/conda-forge/flit,2021-12-28 13:17:38.802,102824.0,3.0,,,,,,,,,,,,,,,,,,,
87,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2021-12-30 19:43:11.000,2021-12-30 16:31:44,354.0,2.0,133.0,25.0,73.0,113.0,1513.0,2021-06-02 11:43:46.000,0.13.9,41.0,49.0,59.0,30,True,ipdb,conda-forge/ipdb,,39145.0,30420.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000,8725.0,2301286.0,2304743.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798,231669.0,1.0,,,,,,,,,,,,,,,,,,,
88,safety,pyupio/safety,security,Safety checks your installed dependencies for known security vulnerabilities.,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2022-01-11 22:54:29.000,2021-04-28 19:57:23,372.0,,104.0,29.0,238.0,78.0,1206.0,2021-01-15 19:34:46.000,1.10.3,38.0,35.0,45.0,30,True,safety,conda-forge/safety,,3865.0,3543.0,https://pypi.org/project/safety,2021-01-15 19:34:46.000,322.0,873287.0,879570.0,https://anaconda.org/conda-forge/safety,2021-01-15 20:54:00.958,27030.0,2.0,125685.0,,,,,,,,,,,,,,,,,,
89,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2022-02-15 03:11:53.000,2022-02-15 03:11:50,1242.0,68.0,172.0,26.0,597.0,668.0,872.0,2022-01-24 07:19:20.000,6.10,37.0,94.0,60.0,30,True,cx_freeze,conda-forge/cx_freeze,,153.0,,https://pypi.org/project/cx_freeze,2017-12-16 18:09:35.000,153.0,59303.0,62302.0,https://anaconda.org/conda-forge/cx_freeze,2022-01-24 11:51:51.383,110967.0,2.0,,,,,,,,,,,,,,,,,,,
90,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2022-01-10 09:57:08.000,2022-01-10 09:55:09,674.0,100.0,88.0,17.0,84.0,90.0,854.0,2022-01-10 09:57:08.000,8.3.7,113.0,46.0,38.0,30,True,pylama,,,3955.0,3363.0,https://pypi.org/project/pylama,2022-01-10 09:57:08.000,592.0,122198.0,122198.0,,,,2.0,,,,,,,,,,,,,,,,,,,
91,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2022-02-03 03:38:06.000,2022-01-27 22:05:32,194.0,15.0,55.0,8.0,108.0,72.0,690.0,2022-01-12 04:23:34.000,22.1.11,39.0,48.0,42.0,30,True,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],7675.0,6798.0,https://pypi.org/project/flake8-bugbear,2022-01-12 04:23:34.000,877.0,1275845.0,1294138.0,https://anaconda.org/conda-forge/flake8-bugbear,2022-01-12 18:37:51.792,548816.0,2.0,,,,,,,,,,,,,,,,,,,
92,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,BSD-3-Clause,2010-12-24 02:55:56.000,2022-01-31 23:27:42.000,2021-12-27 22:27:58,572.0,13.0,91.0,21.0,128.0,50.0,604.0,2021-12-12 20:12:38.000,2.0.3,23.0,37.0,19.0,30,True,pyhamcrest,conda-forge/pyhamcrest,,1812.0,,https://pypi.org/project/pyhamcrest,2021-12-12 20:12:38.000,1812.0,1092820.0,1098414.0,https://anaconda.org/conda-forge/pyhamcrest,2021-12-13 10:31:09.148,386004.0,2.0,,,,,,,,,,,,,,,,,,,
93,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2022-02-14 21:45:36.000,2022-02-04 12:06:54,382.0,6.0,181.0,20.0,226.0,181.0,470.0,2020-12-13 15:24:58.000,3.1.1,44.0,43.0,103.0,30,True,pytest-html,conda-forge/pytest-html,['pytest'],16939.0,16276.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000,663.0,1779827.0,1783462.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698,207243.0,2.0,,,,,,,,,,,,,,,,,,,
94,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2022-01-25 07:47:50.000,2022-01-25 07:47:50,194.0,8.0,51.0,18.0,97.0,83.0,198.0,2022-01-24 06:17:40.000,1.5.2,32.0,25.0,5.0,30,True,typed_ast,conda-forge/typed-ast,,5476.0,,https://pypi.org/project/typed_ast,2022-01-24 06:17:40.000,5476.0,13421543.0,13491283.0,https://anaconda.org/conda-forge/typed-ast,2022-01-24 18:00:39.470,3626506.0,1.0,,,,,,,,,,,,,,,,,,,
95,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2022-01-27 10:00:30.000,2022-01-17 15:26:15,435.0,6.0,283.0,102.0,241.0,167.0,8093.0,2021-11-13 01:56:30.544,0.3.11,34.0,29.0,71.0,29,True,py-spy,conda-forge/py-spy,,35.0,,https://pypi.org/project/py-spy,2021-11-13 01:54:19.000,35.0,655923.0,667372.0,https://anaconda.org/conda-forge/py-spy,2021-12-18 07:06:29.610,259492.0,2.0,7665.0,,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2021-11-13 01:56:30.544,1935.0,395575.0,,
96,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2022-01-26 07:30:47.190,2021-12-17 14:51:42,666.0,7.0,167.0,52.0,81.0,80.0,4121.0,2021-11-14 19:24:48.000,4.1.1,36.0,38.0,16.0,29,True,pyinstrument,conda-forge/pyinstrument,,623.0,526.0,https://pypi.org/project/pyinstrument,2021-11-14 19:24:48.000,97.0,396423.0,397892.0,https://anaconda.org/conda-forge/pyinstrument,2022-01-26 07:30:47.190,95494.0,2.0,,,,,,,,,,,,,,,,,,,
97,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2022-02-14 15:27:06.000,2022-02-14 15:27:06,660.0,14.0,329.0,72.0,140.0,109.0,3325.0,2018-08-16 03:16:49.000,0.54.0,52.0,94.0,111.0,29,True,memory_profiler,conda-forge/memory_profiler,,268.0,,https://pypi.org/project/memory_profiler,2018-08-16 03:16:49.000,268.0,431052.0,433291.0,https://anaconda.org/conda-forge/memory_profiler,2021-12-19 14:16:49.287,154515.0,2.0,,,,,,,,,,,,,,,,,,,
98,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2022-02-14 10:34:48.000,2022-02-12 02:19:27,3266.0,22.0,593.0,93.0,524.0,136.0,1651.0,2016-11-25 22:13:29.000,4.0.515,36.0,362.0,232.0,29,True,diamond,,,107.0,75.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,32.0,48560.0,48560.0,,,,2.0,,,,,,,,,,,,,,,,,,,
99,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2022-02-14 13:44:27.000,2022-02-14 13:44:27,588.0,9.0,436.0,69.0,218.0,121.0,1387.0,,,9.0,82.0,62.0,29,True,pyelftools,conda-forge/pyelftools,,3537.0,3018.0,https://pypi.org/project/pyelftools,2022-02-03 14:49:18.000,519.0,942585.0,943734.0,https://anaconda.org/conda-forge/pyelftools,2022-02-11 20:17:14.733,81582.0,2.0,,,,,,,,,,,,,,,,,,,
100,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2022-01-20 11:02:04.000,2022-01-12 04:23:14,1384.0,6.0,239.0,94.0,353.0,412.0,1365.0,2022-01-12 04:38:54.000,0.13.4,651.0,36.0,92.0,29,True,pybuilder,conda-forge/pybuilder,,60.0,,https://pypi.org/project/pybuilder,2022-01-12 04:38:54.000,60.0,18228.0,18479.0,https://anaconda.org/conda-forge/pybuilder,2022-01-12 08:27:33.345,9057.0,3.0,,,,,,,,,,,,,,,,,,,
101,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2022-02-14 12:56:43.000,2022-01-15 19:36:38,696.0,12.0,166.0,52.0,248.0,150.0,953.0,2021-10-25 16:25:47.000,5.0.0,91.0,45.0,133.0,29,True,pytest-bdd,conda-forge/pytest-bdd,['pytest'],169.0,,https://pypi.org/project/pytest-bdd,2021-10-25 16:25:47.000,169.0,301224.0,302539.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114,43400.0,3.0,,,,,,,,,,,,,,,,,,,
102,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2021-11-09 08:26:36.253,2021-11-08 16:54:56,224.0,,76.0,10.0,43.0,71.0,731.0,2021-11-08 16:58:17.000,6.6.0,63.0,30.0,,29,True,colorlog,conda-forge/colorlog,,16066.0,13699.0,https://pypi.org/project/colorlog,2021-11-08 16:56:43.000,2367.0,5954869.0,5962733.0,https://anaconda.org/conda-forge/colorlog,2021-11-09 08:26:36.253,550514.0,3.0,,,,,,,,,,,,,,,,,,,
103,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-02-05 18:42:01.000,2021-10-27 00:10:12,262.0,,85.0,24.0,104.0,75.0,642.0,2019-12-10 01:50:33.000,0.8.1,14.0,31.0,34.0,29,True,astor,conda-forge/astor,,2109.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,2109.0,5859995.0,5885237.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1464072.0,2.0,,,,,,,,,,,,,,,,,,,
104,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2022-01-24 18:42:20.668,2022-01-24 01:11:19,143.0,1.0,43.0,16.0,52.0,36.0,457.0,2022-01-24 01:14:49.000,0.7.0,13.0,21.0,7.0,29,True,mccabe,conda-forge/mccabe,,261960.0,246120.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,15840.0,20515025.0,20573163.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,3953449.0,2.0,,,,,,,,,,,,,,,,,,,
105,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2022-02-16 23:03:32.000,2022-02-11 12:12:34,213.0,35.0,79.0,10.0,87.0,112.0,401.0,2022-02-11 12:16:26.000,1.17.0,38.0,38.0,22.0,29,True,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],1300.0,,https://pypi.org/project/sphinx-autodoc-typehints,2022-02-11 12:16:26.000,1300.0,549918.0,555192.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2021-04-15 04:06:00.666,269001.0,2.0,,,,,,,,,,,,,,,,,,,
106,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2022-02-13 19:37:28.000,2022-01-16 06:03:38,429.0,2.0,481.0,165.0,135.0,164.0,8437.0,2021-09-06 05:59:07.000,0.15.0.1,93.0,39.0,119.0,28,True,gdbgui,,,144.0,142.0,https://pypi.org/project/gdbgui,2021-09-06 05:54:12.000,2.0,218716.0,219086.0,,,,2.0,7033.0,,,,,,,,,,,,,,,,,,
107,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2022-02-17 07:08:43.000,2022-02-16 14:00:45,505.0,32.0,214.0,61.0,354.0,355.0,4646.0,2022-01-04 09:17:35.000,1.0.0,49.0,75.0,104.0,28,True,pipx,conda-forge/pipx,,6.0,,https://pypi.org/project/pipx,2022-01-04 09:17:35.000,6.0,99808.0,99889.0,https://anaconda.org/conda-forge/pipx,2022-01-04 11:29:53.789,162.0,3.0,,,,,,,,,,,,,,,,,,,
108,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151,2022-02-08 15:04:56.000,2022-02-08 15:04:56,182.0,7.0,250.0,13.0,69.0,26.0,3527.0,2021-12-30 14:39:07.000,3.4.0,9.0,28.0,30.0,28,True,line_profiler,conda-forge/line_profiler,,353.0,,https://pypi.org/project/line_profiler,2017-12-20 02:30:37.000,353.0,162529.0,165827.0,https://anaconda.org/conda-forge/line_profiler,2022-02-05 10:08:24.119,227579.0,3.0,,,,,,,,,,,,,,,,,,,
109,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2021-11-05 18:08:14.000,2021-06-11 17:11:55,4487.0,,1356.0,105.0,3151.0,2371.0,3301.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,835.0,28,True,coala-bears,,,115.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,105.0,1651.0,1652.0,,,,2.0,148.0,,,,,,,,,,,,,,,,,,
110,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2022-02-15 18:05:01.000,2022-02-10 10:37:25,690.0,11.0,291.0,85.0,340.0,200.0,2012.0,2022-02-10 10:47:12.000,6.6.0,7.0,110.0,115.0,28,True,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],5.0,,https://pypi.org/project/pytest-testinfra,2022-02-10 10:47:12.000,5.0,130144.0,130335.0,https://anaconda.org/conda-forge/pytest-testinfra,2022-02-11 19:11:11.606,2489.0,3.0,,,,,,,,,,,,,,,,,,,
111,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2022-02-16 22:32:01.000,2022-01-31 23:39:06,832.0,38.0,94.0,31.0,342.0,252.0,1419.0,2022-01-01 00:43:49.000,2.31.0,124.0,22.0,10.0,28,True,pyupgrade,conda-forge/pyupgrade,,34.0,,https://pypi.org/project/pyupgrade,2022-01-01 00:43:49.000,34.0,215548.0,224080.0,https://anaconda.org/conda-forge/pyupgrade,2022-01-01 03:14:54.401,315704.0,2.0,,,,,,,,,,,,,,,,,,,
112,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2021-12-15 14:08:03.854,2021-08-08 13:24:47,521.0,,97.0,33.0,73.0,136.0,1295.0,2021-08-08 13:25:20.000,5.1.0,54.0,49.0,21.0,28,True,radon,conda-forge/radon,,2874.0,2274.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854,600.0,347467.0,348189.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,37574.0,2.0,,,,,,,,,,,,,,,,,,,
113,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2022-02-10 11:02:47.000,2020-10-24 18:04:51,344.0,,59.0,18.0,132.0,69.0,827.0,2020-07-06 18:40:33.000,0.9.4,26.0,36.0,35.0,28,False,pytest-sugar,conda-forge/pytest-sugar,['pytest'],11735.0,9156.0,https://pypi.org/project/pytest-sugar,2020-07-06 18:40:33.000,2579.0,658632.0,660927.0,https://anaconda.org/conda-forge/pytest-sugar,2020-09-18 13:41:24.029,123957.0,3.0,,,,,,,,,,,,,,,,,,,
114,typeguard,agronholm/typeguard,debugging,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2022-01-03 15:04:31.000,2021-12-10 21:05:38,266.0,9.0,69.0,19.0,47.0,151.0,789.0,2021-12-10 21:09:37.000,2.13.3,45.0,19.0,29.0,28,True,typeguard,conda-forge/typeguard,,299.0,,https://pypi.org/project/typeguard,2021-12-10 21:09:37.000,299.0,4351880.0,4353878.0,https://anaconda.org/conda-forge/typeguard,2021-10-11 07:35:51.312,73926.0,2.0,,,,,,,,,,,,,,,,,,,
115,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2022-01-20 23:42:44.000,2022-01-20 23:33:27,1058.0,10.0,74.0,23.0,72.0,169.0,726.0,2022-01-20 23:42:44.000,3.4.1,143.0,37.0,2.0,28,True,green,conda-forge/green,,853.0,645.0,https://pypi.org/project/green,2022-01-20 23:42:44.000,208.0,17089.0,18814.0,https://anaconda.org/conda-forge/green,2020-11-12 18:09:27.157,91458.0,3.0,,,,,,,,,,,,,,,,,,,
116,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/theacodes/nox,https://github.com/theacodes/nox,Apache-2.0,2016-02-24 04:02:58.000,2022-02-17 07:38:12.000,2022-02-17 07:38:12,446.0,42.0,106.0,15.0,311.0,239.0,721.0,2022-01-07 23:34:01.000,2022.1.7,22.0,67.0,30.0,28,True,nox,conda-forge/nox,['pytest'],146.0,,https://pypi.org/project/nox,2022-01-07 23:34:01.000,146.0,962584.0,963765.0,https://anaconda.org/conda-forge/nox,2022-01-13 17:20:23.329,47243.0,3.0,,,,,,,,,,,,,,,,,,,
117,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2022-02-16 22:00:19.041,2022-02-16 15:24:37,400.0,31.0,92.0,14.0,92.0,55.0,676.0,2022-02-16 15:35:36.000,3.1.1,22.0,44.0,22.0,28,False,prettytable,conda-forge/prettytable,,541.0,,https://pypi.org/project/prettytable,2022-02-16 15:35:36.000,541.0,5228551.0,5234986.0,https://anaconda.org/conda-forge/prettytable,2022-02-16 22:00:19.041,437600.0,3.0,,,,,,,,,,,,,,,,,,,
118,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2022-02-17 13:06:40.000,2022-02-16 19:21:08,1914.0,20.0,141.0,18.0,606.0,310.0,636.0,2022-02-06 14:17:08.000,0.5.1,18.0,59.0,131.0,28,True,asv,conda-forge/asv,,292.0,229.0,https://pypi.org/project/asv,2022-02-06 14:16:23.000,63.0,32113.0,41419.0,https://anaconda.org/conda-forge/asv,2022-02-06 14:59:12.745,567725.0,3.0,,,,,,,,,,,,,,,,,,,
119,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-03 20:27:24.000,2022-02-03 20:25:55,403.0,7.0,207.0,24.0,94.0,82.0,579.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,54.0,28,True,sphinx-bootstrap-theme,,['sphinx'],600.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,600.0,330348.0,330348.0,,,,2.0,,,,,,,,,,,,,,,,,,,
120,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2022-02-14 20:55:50.000,2022-02-14 20:55:50,374.0,36.0,64.0,21.0,253.0,97.0,428.0,2022-01-23 22:29:40.000,3.2.0,38.0,32.0,6.0,28,True,mypy-protobuf,conda-forge/mypy-protobuf,,50.0,,https://pypi.org/project/mypy-protobuf,2022-01-23 22:29:40.000,50.0,790379.0,791927.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-01-24 01:32:53.849,23227.0,2.0,,,,,,,,,,,,,,,,,,nipunn1313/mypy-protobuf,
121,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2021-10-26 05:16:28.000,2021-10-04 22:40:52,222.0,,100.0,22.0,54.0,38.0,401.0,2021-10-04 22:43:34.000,1.4.4,28.0,36.0,15.0,28,True,ddt,conda-forge/ddt,,5310.0,3997.0,https://pypi.org/project/ddt,2021-10-04 22:43:34.000,1313.0,244638.0,245769.0,https://anaconda.org/conda-forge/ddt,2020-05-15 03:17:11.932,66781.0,3.0,,,,,,,,,,,,,,,,,,,
122,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/ines/wasabi,https://github.com/ines/wasabi,MIT,2018-11-17 14:40:55.000,2021-12-07 08:28:14.218,2021-12-06 13:51:43,224.0,19.0,20.0,10.0,12.0,3.0,320.0,2021-12-06 13:54:33.000,0.9.0,35.0,7.0,4.0,28,True,wasabi,conda-forge/wasabi,,16638.0,16364.0,https://pypi.org/project/wasabi,2021-12-06 14:21:35.000,274.0,3510966.0,3527021.0,https://anaconda.org/conda-forge/wasabi,2021-12-07 08:28:14.218,578006.0,3.0,,,,,,,,,,,,,,,,,,,
123,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2022-01-10 09:57:18.000,2022-01-10 09:18:37,1055.0,2.0,66.0,32.0,6.0,,221.0,2021-04-21 10:37:50.000,4.1.0,37.0,183.0,,28,True,hacking,,['flake8'],4391.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000,4391.0,484251.0,484251.0,,,,2.0,,,,,,,,,,,,,,,,,,,
