,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,labels,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
41,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2025-10-01 10:28:34.000,2025-10-01 10:28:21,1753.0,33.0,251.0,33.0,373.0,343.0,4267.0,2025-06-02 08:21:11.000,25.4.0,41.0,136.0,38,True,,39.0,structlog,conda-forge/structlog,27085.0,25610.0,https://pypi.org/project/structlog,2025-06-02 08:21:11.000,1475.0,37899050.0,37913303.0,https://anaconda.org/conda-forge/structlog,2025-06-02 14:06:59.579,812470.0,2.0,,,,,,,,,,,,,,,,,,,,
42,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-09-24 19:23:46.000,2025-09-27 23:53:48.000,2025-09-27 23:53:48,9727.0,63.0,331.0,62.0,1260.0,2808.0,2293.0,2025-03-27 20:46:09.000,4.9.1,40.0,171.0,38,True,,655.0,scons,conda-forge/scons,4018.0,3966.0,https://pypi.org/project/scons,2025-03-27 20:42:16.000,52.0,914595.0,931649.0,https://anaconda.org/conda-forge/scons,2025-09-03 17:42:29.070,1056037.0,2.0,,1801.0,,,,,,,,,,,,,,,,,,
43,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2025-09-29 20:40:08.000,2025-09-29 20:40:07,743.0,28.0,150.0,37.0,373.0,154.0,1983.0,2025-09-16 16:40:09.000,3.15.1,66.0,81.0,38,True,,12.0,pytest-mock,conda-forge/pytest-mock,127656.0,118243.0,https://pypi.org/project/pytest-mock,2025-09-16 16:37:25.000,9413.0,51283971.0,51346372.0,https://anaconda.org/conda-forge/pytest-mock,2025-09-17 09:28:14.765,3993715.0,2.0,['pytest'],113.0,,,,,,,,,,,,,,,,,,
44,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2025-09-10 18:04:45.000,2025-09-10 18:04:44,1344.0,11.0,325.0,40.0,705.0,499.0,1726.0,2025-09-04 15:43:15.000,6.2.0,59.0,131.0,38,True,,56.0,twine,conda-forge/twine,149153.0,126230.0,https://pypi.org/project/twine,2025-09-04 15:43:15.000,22923.0,20796132.0,20817966.0,https://anaconda.org/conda-forge/twine,2025-09-04 19:22:15.675,1397360.0,2.0,,98.0,,,,,,,,,,,,,,,,,,
45,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,Apache-2.0,2014-05-15 22:49:43.000,2025-10-01 15:07:18.000,2025-09-13 00:28:11,772.0,12.0,273.0,32.0,526.0,322.0,679.0,2025-04-19 11:49:36.000,25.0,47.0,126.0,38,True,,108.0,packaging,conda-forge/packaging,1800225.0,1786444.0,https://pypi.org/project/packaging,2025-04-19 11:48:57.000,13781.0,691568024.0,692756271.0,https://anaconda.org/conda-forge/packaging,2025-04-22 18:15:05.471,77235323.0,2.0,,926.0,,,,,,,,,,,,,,,,,,
46,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2025-09-29 21:21:23.716,2025-09-29 13:51:46,1396.0,74.0,426.0,58.0,484.0,210.0,14436.0,2025-09-29 16:24:07.000,1.19.0,33.0,59.0,37,True,,43.0,memray,conda-forge/memray,1644.0,1537.0,https://pypi.org/project/memray,2025-09-29 16:24:07.000,107.0,5772069.0,5784374.0,https://anaconda.org/conda-forge/memray,2025-09-29 21:21:23.716,516841.0,2.0,,,,,,,,,,,,,,,,,,,,
47,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2025-09-29 17:12:50.000,2025-09-29 17:12:49,2965.0,33.0,407.0,30.0,2368.0,1145.0,2778.0,2025-08-25 10:16:16.000,1.4.0,64.0,213.0,37,True,,18.0,wemake-python-styleguide,,17633.0,17531.0,https://pypi.org/project/wemake-python-styleguide,2025-08-25 10:15:06.000,102.0,209910.0,209910.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
48,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2025-09-11 17:34:36.964,2025-09-09 14:52:20,1053.0,41.0,219.0,41.0,279.0,290.0,1953.0,2025-09-09 10:57:00.000,7.0.0,53.0,100.0,37,True,,146.0,pytest-cov,conda-forge/pytest-cov,48176.0,,https://pypi.org/project/pytest-cov,2025-09-09 10:57:00.000,48176.0,88698133.0,88936252.0,https://anaconda.org/conda-forge/pytest-cov,2025-09-11 17:34:36.964,15477738.0,2.0,['pytest'],,,,,,,,,,,,,,,,,,,
49,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2025-09-08 18:38:00.000,2025-08-18 00:13:24,549.0,31.0,472.0,110.0,395.0,227.0,14373.0,2025-07-31 19:34:11.519,0.4.1,40.0,53.0,36,True,,206.0,py-spy,conda-forge/py-spy,7137.0,7021.0,https://pypi.org/project/py-spy,2025-07-31 19:33:13.000,112.0,10670143.0,10683206.666666666,https://anaconda.org/conda-forge/py-spy,2025-08-01 00:41:54.066,711579.0,2.0,,36514.0,,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2025-07-31 19:34:11.519,4.0,1283.6666666666667,440923.0,
50,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2025-09-30 07:06:25.000,2025-09-29 14:56:13,837.0,6.0,485.0,75.0,757.0,714.0,12109.0,2025-09-30 06:35:16.000,1.8.0,66.0,166.0,36,True,,160.0,pipx,conda-forge/pipx,4629.0,4554.0,https://pypi.org/project/pipx,2025-09-30 06:35:05.000,75.0,8735357.0,8747137.0,https://anaconda.org/conda-forge/pipx,2025-04-22 14:58:07.924,157507.0,3.0,,618402.0,2.0,,,,,,,,,,,,,,,,,
51,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2025-09-03 16:04:18.705,2023-06-07 11:16:23,408.0,,1348.0,193.0,179.0,252.0,11927.0,2023-05-24 20:13:07.561,0.9.54,51.0,52.0,36,False,,534.0,pyautogui,conda-forge/pyautogui,56052.0,55018.0,https://pypi.org/project/pyautogui,2023-05-24 20:13:07.561,1034.0,1552509.0,1558753.0,https://anaconda.org/conda-forge/pyautogui,2025-09-03 16:04:18.705,374692.0,2.0,,,,,,,,,,,,,,,,,,,,
52,xonsh,xonsh/xonsh,shell,Python-powered shell. Full-featured and cross-platform.,,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2025-09-29 17:29:52.000,2025-09-15 14:07:46,10949.0,25.0,671.0,103.0,2938.0,2423.0,8993.0,2025-06-24 19:59:46.000,0.19.9,140.0,348.0,36,False,,285.0,xonsh,,1035.0,862.0,https://pypi.org/project/xonsh,2025-06-24 19:59:46.000,173.0,186509.0,186662.0,,,,1.0,,13794.0,,,,,,,,,,,,,,,,,,
53,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2025-09-22 22:02:02.000,2025-08-26 15:37:32,1180.0,29.0,247.0,51.0,212.0,156.0,7374.0,2025-08-12 11:34:20.000,5.1.1,54.0,70.0,36,True,,29.0,pyinstrument,conda-forge/pyinstrument,3958.0,3745.0,https://pypi.org/project/pyinstrument,2025-08-12 11:34:20.000,213.0,4543244.0,4557337.0,https://anaconda.org/conda-forge/pyinstrument,2025-08-27 16:40:28.338,873808.0,2.0,,,,,,,,,,,,,,,,,,,,
54,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme from Read the Docs.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2025-09-14 07:56:58.802,2025-02-20 10:22:56,1507.0,,1766.0,171.0,757.0,669.0,4967.0,2024-11-13 11:06:02.000,3.0.2,61.0,118.0,36,True,,251.0,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,13229.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2024-11-13 11:06:02.000,13213.0,10773984.0,10845824.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2025-09-14 07:56:58.802,4597766.0,2.0,['sphinx'],,,,,,,,,,,,,,,,,,,
55,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2025-09-08 12:24:17.000,2025-01-14 14:39:50,2956.0,,289.0,71.0,267.0,392.0,4643.0,2025-01-14 14:46:15.000,2.3.2,82.0,64.0,36,True,,124.0,autopep8,conda-forge/autopep8,230847.0,229160.0,https://pypi.org/project/autopep8,2025-01-14 14:46:15.000,1687.0,7354950.0,7388801.0,https://anaconda.org/conda-forge/autopep8,2025-04-22 14:56:24.132,2166502.0,3.0,,,,,,,,,,,,,,,,,,,,
56,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2025-08-09 16:48:18.000,2025-06-15 22:37:24,3706.0,,380.0,94.0,266.0,401.0,4625.0,2023-07-12 18:05:35.085,2.2.0,65.0,60.0,36,True,,436.0,invoke,conda-forge/invoke,31730.0,30725.0,https://pypi.org/project/invoke,2023-07-12 18:05:35.085,1005.0,45713582.0,45737162.0,https://anaconda.org/conda-forge/invoke,2025-04-22 14:56:22.672,1344111.0,2.0,,,,,,,,,,,,,,,,,,,,
57,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2025-09-25 14:46:09.000,2025-09-24 14:07:32,835.0,28.0,169.0,32.0,542.0,224.0,1903.0,2025-09-24 14:14:58.000,3.6.2,106.0,53.0,36,True,,37.0,safety,conda-forge/safety,18827.0,17975.0,https://pypi.org/project/safety,2025-09-24 14:14:58.000,852.0,3909549.0,3925275.0,https://anaconda.org/conda-forge/safety,2025-09-24 17:51:51.981,143091.0,2.0,,888418.0,,,,,,,,,,,,,,,,,,
58,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2025-10-01 12:13:50.000,2025-09-30 20:32:18,1498.0,71.0,167.0,35.0,272.0,141.0,1490.0,2025-06-14 17:26:52.000,1.8.2,48.0,81.0,36,True,,47.0,logbook,conda-forge/logbook,7628.0,7354.0,https://pypi.org/project/logbook,2025-06-14 17:24:24.000,274.0,6347346.0,6353022.0,https://anaconda.org/conda-forge/logbook,2025-08-27 20:02:13.497,363017.0,2.0,,503.0,,,,,,,,,,,,,,,,,,
59,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2025-06-21 07:47:51.807,2025-06-20 18:44:19,579.0,,181.0,29.0,313.0,489.0,1435.0,2025-06-20 18:45:26.000,3.4.0,42.0,88.0,36,True,,60.0,pyflakes,conda-forge/pyflakes,326973.0,325668.0,https://pypi.org/project/pyflakes,2025-06-20 18:45:26.000,1305.0,50193181.0,50361027.0,https://anaconda.org/conda-forge/pyflakes,2025-06-21 07:47:51.807,9231535.0,1.0,,,,,,,,,,,,,,,,,,,,
60,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2017-07-25 20:24:25.000,2025-09-14 10:54:11.000,2025-09-14 10:54:10,985.0,2.0,168.0,32.0,255.0,402.0,542.0,2025-04-08 20:55:45.000,0.46.1,83.0,86.0,36,True,,15.0,wheel,conda-forge/wheel,390999.0,376193.0,https://pypi.org/project/wheel,2025-04-08 20:55:39.000,14806.0,300949885.0,303235639.0,https://anaconda.org/conda-forge/wheel,2025-04-22 14:56:25.544,141716768.0,2.0,,,,,,,,,,,,,,,,,,,,
61,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2025-09-19 04:15:05.000,2025-09-19 04:14:28,3507.0,54.0,3182.0,390.0,1201.0,1817.0,43288.0,2025-09-19 04:15:21.000,2.6.8,100.0,465.0,35,True,,78.0,pyenv,,21.0,21.0,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,,9766.0,9766.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
62,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python with AI-powered optimization..",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2025-09-23 12:46:08.000,2025-09-23 12:43:42,3430.0,103.0,428.0,89.0,385.0,333.0,12989.0,2025-09-23 12:46:08.000,1.5.55,181.0,57.0,35,True,,170.0,scalene,,965.0,913.0,https://pypi.org/project/scalene,2025-09-23 12:46:08.000,52.0,288436.0,288436.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
63,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2025-08-19 19:29:42.000,2025-08-19 19:29:42,680.0,14.0,283.0,33.0,256.0,210.0,4431.0,2025-08-09 10:39:10.000,1.5.5,68.0,126.0,35,True,,148.0,freezegun,conda-forge/freezegun,1272.0,,https://pypi.org/project/freezegun,2025-08-09 10:39:06.000,1272.0,25438590.0,25467537.0,https://anaconda.org/conda-forge/freezegun,2025-08-09 15:49:47.831,1765436.0,2.0,,134.0,,,,,,,,,,,,,,,,,,
64,beartype,beartype/beartype,linters,Unbearably fast near-real-time hybrid runtime-static type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2025-10-02 06:21:54.000,2025-10-02 06:07:03,1632.0,81.0,64.0,14.0,62.0,335.0,3184.0,2025-05-22 05:09:24.000,0.21.0,55.0,28.0,35,True,,97.0,beartype,conda-forge/beartype,8542.0,7737.0,https://pypi.org/project/beartype,2025-09-18 08:05:39.000,805.0,7159996.0,7167069.0,https://anaconda.org/conda-forge/beartype,2025-05-22 18:52:36.044,452708.0,2.0,,,,,,,,,,,,,,,,,,,,
65,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2025-07-13 00:41:35.626,2025-07-12 17:41:05,3390.0,15.0,171.0,27.0,393.0,261.0,2121.0,2025-07-12 17:46:05.000,1.14.0,95.0,83.0,35,True,,118.0,rope,conda-forge/rope,79030.0,78706.0,https://pypi.org/project/rope,2025-07-12 17:46:05.000,324.0,1335162.0,1369222.0,https://anaconda.org/conda-forge/rope,2025-07-13 00:41:35.626,2043534.0,1.0,,42.0,,,,,,,,,,,,,,,,,,
66,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2025-09-14 22:03:07.000,2025-09-14 22:03:04,10327.0,34.0,6019.0,1108.0,436.0,5305.0,35431.0,2025-09-01 15:07:50.000,1.9.9,125.0,147.0,34,True,,60.0,sqlmap,,33.0,21.0,https://pypi.org/project/sqlmap,2025-09-01 15:07:50.000,12.0,17837.0,17837.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
67,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,MIT,2009-10-02 00:43:37.000,2025-08-12 02:06:01.000,2025-08-12 02:05:59,1512.0,8.0,749.0,115.0,539.0,666.0,5119.0,2025-03-29 17:33:29.000,2.13.0,23.0,137.0,34,True,,105.0,pycodestyle,conda-forge/pycodestyle,2210.0,,https://pypi.org/project/pycodestyle,2025-06-20 18:49:47.000,2210.0,66063485.0,66237252.0,https://anaconda.org/conda-forge/pycodestyle,2025-06-22 18:14:44.520,9557201.0,2.0,,,,,,,,,,,,,,,,,,,,
68,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2025-09-26 13:32:30.000,2025-09-26 13:32:24,4825.0,15.0,332.0,48.0,50.0,1729.0,4640.0,2025-09-11 03:23:58.000,9.1.9,369.0,36.0,34,False,,9.0,pyarmor,,2045.0,1963.0,https://pypi.org/project/pyarmor,2025-09-11 03:23:42.000,82.0,445737.0,445737.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,
69,pex,pantsbuild/pex,packaging,"A tool for generating .pex (Python EXecutable) files, lock files and venvs.",,https://github.com/pex-tool/pex,https://github.com/pex-tool/pex,Apache-2.0,2014-07-21 17:06:12.000,2025-09-27 03:46:02.000,2025-09-27 02:21:44,1840.0,96.0,305.0,54.0,1545.0,1120.0,4102.0,2025-09-27 03:49:48.000,2.59.1,380.0,124.0,34,True,pex-tool/pex,71.0,pex,,61.0,,https://pypi.org/project/pex,2025-09-27 03:46:02.000,61.0,2782242.0,2961906.0,,,,2.0,,2515301.0,,,,,,,,,,,,,,,,,,
70,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2025-09-30 04:46:58.000,2025-09-30 04:46:58,4931.0,79.0,458.0,47.0,1374.0,771.0,3082.0,2025-08-26 00:54:48.000,0.3.25,59.0,189.0,34,True,,179.0,briefcase,,872.0,834.0,https://pypi.org/project/briefcase,2025-08-26 00:54:48.000,38.0,21902.0,21913.0,,,,2.0,,823.0,,,,,,,,,,,,,,,,,,
71,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2025-09-20 09:24:48.000,2025-09-20 09:07:50,1357.0,43.0,146.0,37.0,340.0,310.0,2230.0,2025-03-25 08:03:19.000,3.12.0,53.0,80.0,34,True,,138.0,flit,conda-forge/flit,3424.0,2494.0,https://pypi.org/project/flit,2025-03-25 08:03:19.000,930.0,8927277.0,8932045.0,https://anaconda.org/conda-forge/flit,2025-04-22 14:56:31.709,290849.0,3.0,,,,,,,,,,,,,,,,,,,,
72,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2025-04-22 14:56:41.723,2024-08-25 11:10:59,704.0,,216.0,34.0,182.0,146.0,1749.0,2024-06-04 18:44:55.000,1.9.1,74.0,101.0,34,False,,64.0,nodeenv,conda-forge/nodeenv,123497.0,123244.0,https://pypi.org/project/nodeenv,2024-06-04 18:44:08.000,253.0,68555774.0,68662036.0,https://anaconda.org/conda-forge/nodeenv,2025-04-22 14:56:41.723,6800822.0,2.0,,,,,,,,,,,,,,,,,,,,
73,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MIT,2015-04-14 19:22:42.000,2025-09-29 21:08:58.000,2025-09-29 21:08:54,605.0,19.0,248.0,24.0,490.0,260.0,751.0,2023-11-07 16:58:34.000,4.1.1,58.0,62.0,34,True,,184.0,pytest-html,conda-forge/pytest-html,57432.0,56810.0,https://pypi.org/project/pytest-html,2023-11-07 15:44:27.000,622.0,13137481.0,13150741.0,https://anaconda.org/conda-forge/pytest-html,2025-04-22 14:56:37.472,782391.0,2.0,['pytest'],,,,,,,,,,,,,,,,,,,
74,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2025-09-25 11:57:34.000,2025-09-25 11:57:26,1271.0,96.0,56.0,6.0,93.0,262.0,535.0,2025-09-05 15:02:32.000,1.14.0,148.0,40.0,34,True,,28.0,griffe,conda-forge/griffe,12874.0,12542.0,https://pypi.org/project/griffe,2025-09-05 15:02:27.000,332.0,13638915.0,13654119.0,https://anaconda.org/conda-forge/griffe,2025-09-06 05:56:34.053,653776.0,2.0,,,,,,,,,,,,,,,,,,,,
75,pyre-check,facebook/pyre-check,type-checkers,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2025-10-01 01:57:27.000,2025-09-30 17:24:50,20522.0,120.0,453.0,114.0,531.0,309.0,7095.0,2024-10-29 21:22:27.000,0.9.23,81.0,294.0,33,True,,149.0,pyre-check,,108.0,21.0,https://pypi.org/project/pyre-check,2025-07-07 15:59:16.000,87.0,196306.0,196306.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
76,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2025-10-01 00:46:05.000,2025-07-02 13:49:24,27694.0,,1648.0,195.0,6823.0,1038.0,5391.0,2025-05-12 21:41:22.000,4.3.0,146.0,891.0,33,True,,764.0,buildbot,conda-forge/buildbot,407.0,387.0,https://pypi.org/project/buildbot,2025-05-12 21:41:22.000,20.0,38570.0,42136.0,https://anaconda.org/conda-forge/buildbot,2025-05-13 11:35:44.706,159168.0,3.0,,104023.0,1.0,,,,,,,,,,,,,,,,,
77,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2025-09-30 08:36:52.000,2025-09-30 08:36:45,6955.0,3.0,288.0,54.0,1182.0,745.0,5002.0,2024-10-11 08:28:27.000,2024.10.11,204.0,112.0,33,True,,204.0,pytype,conda-forge/pytype,4327.0,4096.0,https://pypi.org/project/pytype,2024-10-11 08:28:27.000,231.0,472475.0,481363.0,https://anaconda.org/conda-forge/pytype,2025-04-22 14:57:26.233,568862.0,3.0,,,1.0,,,,,,,,,,,,,,,,,
78,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2025-09-23 13:36:12.000,2025-09-23 13:36:10,1258.0,11.0,197.0,36.0,570.0,445.0,3901.0,2025-05-23 18:55:41.000,3.20.0,174.0,36.0,33,True,,22.0,pyupgrade,conda-forge/pyupgrade,515.0,,https://pypi.org/project/pyupgrade,2025-05-23 18:55:41.000,515.0,1267545.0,1280875.0,https://anaconda.org/conda-forge/pyupgrade,2025-05-24 00:48:10.166,866511.0,2.0,,,,,,,,,,,,,,,,,,,,
79,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,,2011-05-13 23:44:30.000,2025-09-23 18:00:42.000,2025-09-23 17:59:58,1288.0,14.0,236.0,50.0,311.0,195.0,3156.0,2025-09-23 18:00:42.000,2025.1.1,83.0,99.0,33,False,,164.0,pudb,conda-forge/pudb,8386.0,8255.0,https://pypi.org/project/pudb,2025-09-23 18:00:42.000,131.0,1114678.0,1122024.0,https://anaconda.org/conda-forge/pudb,2025-06-04 20:11:24.709,367312.0,1.0,,,,,,,,,,,,,,,,,,,,
80,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2019-09-02 14:34:19.000,2025-07-23 18:54:27.000,2025-07-23 18:54:26,739.0,11.0,173.0,21.0,138.0,147.0,2445.0,2022-10-06 17:23:25.701,0.9.0,27.0,102.0,33,True,,120.0,tabulate,conda-forge/tabulate,8388.0,,https://pypi.org/project/tabulate,2022-10-06 17:23:25.701,8388.0,108933849.0,109119836.0,https://anaconda.org/conda-forge/tabulate,2025-04-22 14:56:22.696,10415327.0,2.0,,,,,,,,,,,,,,,,,,,,
81,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2025-09-28 16:00:21.000,2025-09-28 16:00:21,780.0,9.0,116.0,14.0,192.0,407.0,1977.0,2025-09-19 10:49:32.000,0.30.1,70.0,53.0,33,True,,57.0,mkdocstrings,conda-forge/mkdocstrings,22529.0,20870.0,https://pypi.org/project/mkdocstrings,2025-09-19 10:49:24.000,1659.0,4329844.0,4334179.0,https://anaconda.org/conda-forge/mkdocstrings,2025-09-21 19:08:15.959,260104.0,2.0,['mkdocs'],,,,,,,,,,,,,,,,,,,
82,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/prettytable/prettytable,https://github.com/prettytable/prettytable,,2016-01-15 02:39:17.000,2025-10-01 08:20:31.000,2025-10-01 08:20:30,738.0,15.0,174.0,25.0,258.0,123.0,1549.0,2025-03-24 19:39:02.000,3.16.0,41.0,66.0,33,False,prettytable/prettytable,26.0,prettytable,conda-forge/prettytable,81062.0,78428.0,https://pypi.org/project/prettytable,2025-03-24 19:39:02.000,2634.0,21479360.0,21559004.0,https://anaconda.org/conda-forge/prettytable,2025-04-22 14:56:24.496,4699004.0,2.0,,,,,,,,,,,,,,,,,,,,
