,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
112,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2023-10-05 07:46:09.000,2023-08-28 11:47:24,763.0,23.0,334.0,82.0,406.0,125.0,213.0,2248.0,2023-08-24 21:57:04.000,9.0.0,14.0,133.0,29,True,,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],10.0,,https://pypi.org/project/pytest-testinfra,2023-08-24 21:57:04.000,10.0,426662.0,427073.0,https://anaconda.org/conda-forge/pytest-testinfra,2023-08-25 02:18:30.063,13571.0,3.0,,,,,,,,,,,,,,,,,,,
113,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2019-12-10 22:26:33.000,2023-09-29 01:43:48.000,2023-08-21 22:44:11,394.0,93.0,103.0,15.0,151.0,44.0,49.0,2079.0,2023-08-22 03:20:28.000,4.1.1,29.0,41.0,29,True,,line_profiler,conda-forge/line_profiler,,82.0,,https://pypi.org/project/line_profiler,2023-08-22 03:20:28.000,82.0,496423.0,508858.0,https://anaconda.org/conda-forge/line_profiler,2023-09-27 21:27:52.775,435235.0,2.0,,,,,,,,,,,,,,,,,,,
114,beartype,beartype/beartype,linters,Unbearably fast near-real-time hybrid runtime-static type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2023-10-05 05:32:23.000,2023-10-05 05:27:33,1042.0,75.0,39.0,12.0,41.0,46.0,175.0,2058.0,2023-09-23 02:40:50.000,0.16.2,31.0,17.0,29,True,,beartype,conda-forge/beartype,,156.0,,https://pypi.org/project/beartype,2023-09-23 02:40:50.000,156.0,1032767.0,1034425.0,https://anaconda.org/conda-forge/beartype,2023-09-23 05:39:58.894,66347.0,2.0,,,,,,,,,,,,,,,,,,,
115,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-09-05 19:07:20.000,2023-01-29 19:46:36,3335.0,,600.0,92.0,534.0,135.0,170.0,1719.0,2016-11-25 22:13:29.000,4.0.515,36.0,386.0,29,True,,diamond,,,185.0,151.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,34.0,10741.0,10741.0,,,,2.0,,,,,,,,,,,,,,,,,,,
116,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2023-10-05 07:15:41.000,2023-07-10 03:17:08,1424.0,3.0,256.0,92.0,385.0,95.0,421.0,1584.0,2023-07-10 03:25:42.000,0.13.10,674.0,39.0,29,True,,pybuilder,conda-forge/pybuilder,,60.0,,https://pypi.org/project/pybuilder,2022-11-04 03:13:11.030,60.0,27937.0,30393.0,https://anaconda.org/conda-forge/pybuilder,2023-09-26 20:19:01.834,56499.0,3.0,,,,,,,,,,,,,,,,,,,
117,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2023-10-05 09:36:57.000,2023-06-18 06:48:14,539.0,,108.0,33.0,88.0,22.0,145.0,1527.0,2023-03-26 06:25:00.948,6.0.1,56.0,56.0,29,True,,radon,conda-forge/radon,,5031.0,4391.0,https://pypi.org/project/radon,2023-03-26 06:25:00.948,640.0,405394.0,406297.0,https://anaconda.org/conda-forge/radon,2023-06-16 13:24:51.939,65030.0,2.0,,,,,,,,,,,,,,,,,,,
118,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2023-08-12 17:17:17.000,2023-08-08 07:31:15,426.0,1.0,70.0,18.0,161.0,24.0,91.0,1139.0,2023-04-10 11:18:29.000,0.9.7,29.0,50.0,29,True,,pytest-sugar,conda-forge/pytest-sugar,['pytest'],25904.0,23110.0,https://pypi.org/project/pytest-sugar,2023-04-10 11:17:46.295,2794.0,970506.0,976314.0,https://anaconda.org/conda-forge/pytest-sugar,2023-07-02 12:36:24.393,214875.0,3.0,,7.0,,,,,,,,,,,,,,,,,
119,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2023-09-15 21:30:51.000,2023-04-27 00:15:19,1004.0,,108.0,19.0,71.0,95.0,87.0,1127.0,2022-10-25 21:23:01.695,4.0.0,43.0,39.0,29,True,,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],8308.0,7593.0,https://pypi.org/project/pytest-benchmark,2022-10-25 21:23:01.695,715.0,693417.0,714120.0,https://anaconda.org/conda-forge/pytest-benchmark,2023-06-16 13:15:49.392,1883994.0,3.0,,,,,,,,,,,,,,,,,,,
120,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2023-09-28 14:43:14.000,2023-09-26 02:09:39,901.0,70.0,56.0,26.0,121.0,33.0,72.0,1121.0,2023-07-05 05:04:00.529,1.24.2,51.0,24.0,29,True,,wily,,,205.0,196.0,https://pypi.org/project/wily,2018-10-14 05:01:41.000,9.0,15740.0,15740.0,,,,2.0,,,,,,,,,,,,,,,,,,,
121,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2023-10-04 13:59:29.000,2023-08-22 12:33:10,1760.0,1.0,183.0,19.0,364.0,173.0,399.0,698.0,2023-03-31 19:07:42.000,4.35.0,65.0,107.0,29,True,breathe-doc/breathe,breathe,conda-forge/breathe,,12046.0,10999.0,https://pypi.org/project/breathe,2022-06-20 18:52:31.000,1047.0,300294.0,313086.0,https://anaconda.org/conda-forge/breathe,2023-07-04 04:52:22.769,510984.0,2.0,,550.0,,,,,,,,,,,,,,,,,
122,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2023-10-03 08:27:07.000,2023-08-14 16:01:13,475.0,1.0,190.0,8.0,226.0,27.0,146.0,530.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,29,True,,coveralls,conda-forge/coveralls,['pytest'],41693.0,32203.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,9490.0,497297.0,509836.0,https://anaconda.org/conda-forge/coveralls,2023-06-16 13:24:40.028,1015714.0,3.0,,,,,,,,,,,,,,,,,,,
123,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2023-08-18 23:41:57.000,2019-12-22 18:11:19,86.0,,50.0,9.0,37.0,25.0,22.0,208.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,29,False,,astunparse,conda-forge/astunparse,,87625.0,87167.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,458.0,8588009.0,8613252.0,https://anaconda.org/conda-forge/astunparse,2023-06-16 13:24:50.388,1918535.0,2.0,,,,,,,,,,,,,,,,,,,
124,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2023-10-05 14:06:37.000,2023-10-04 20:06:46,2625.0,106.0,290.0,44.0,1419.0,413.0,1055.0,5224.0,2023-09-05 08:25:11.000,2023.09.05,113.0,137.0,28,True,,,conda-forge/mamba,,,,,,,,223838.0,https://anaconda.org/conda-forge/mamba,2023-10-02 15:49:19.909,9177384.0,3.0,,,,,,,,,,,,,,,,,,,
125,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2023-07-21 11:34:22.000,2023-07-21 11:34:22,716.0,3.0,371.0,80.0,161.0,131.0,115.0,4024.0,2022-11-15 17:59:01.069,0.61.0,59.0,102.0,28,True,,memory_profiler,conda-forge/memory_profiler,,211.0,,https://pypi.org/project/memory_profiler,2022-11-15 17:59:01.069,211.0,865303.0,869450.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,369113.0,3.0,,,,,,,,,,,,,,,,,,,
126,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1356.0,102.0,3152.0,835.0,2373.0,3493.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,28,False,,coala-bears,,,120.0,12.0,https://pypi.org/project/coala-bears,2017-05-31 06:47:25.000,108.0,1690.0,1691.0,,,,2.0,,176.0,,,,,,,,,,,,,,,,,
127,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2023-09-04 15:34:22.000,2023-04-11 16:04:33,1217.0,,380.0,48.0,420.0,119.0,199.0,3211.0,2022-10-05 17:13:10.000,1.4.0,37.0,73.0,28,True,,detect-secrets,,,35.0,,https://pypi.org/project/detect-secrets,2020-07-26 03:40:27.000,35.0,404798.0,404798.0,,,,3.0,,,,,,,,,,,,,,,,,,,
128,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2023-08-10 16:18:37.000,2023-05-29 16:30:35,590.0,,131.0,32.0,306.0,62.0,118.0,1543.0,2022-12-08 19:10:01.428,2.3.5,55.0,41.0,28,True,,safety,conda-forge/safety,,447.0,29.0,https://pypi.org/project/safety,2022-10-04 21:08:20.401,418.0,1029895.0,1040709.0,https://anaconda.org/conda-forge/safety,2023-06-16 16:15:06.955,80299.0,3.0,,399889.0,,,,,,,,,,,,,,,,,
129,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2023-09-28 07:12:05.000,2023-05-29 13:41:01,712.0,,66.0,15.0,79.0,24.0,51.0,1231.0,2022-10-31 08:28:00.894,1.4.0,22.0,28.0,28,True,,yappi,conda-forge/yappi,,1380.0,1030.0,https://pypi.org/project/yappi,2022-10-31 08:28:00.894,350.0,1531092.0,1533229.0,https://anaconda.org/conda-forge/yappi,2023-06-16 13:20:48.597,162444.0,3.0,,,,,,,,,,,,,,,,,,,
130,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-10-03 15:44:48.000,2023-10-03 15:41:51,620.0,17.0,77.0,15.0,171.0,38.0,73.0,807.0,2023-09-01 06:20:05.000,2.2.1,59.0,37.0,28,True,PyCQA/autoflake,autoflake,conda-forge/autoflake,,738.0,,https://pypi.org/project/autoflake,2023-09-01 06:19:21.000,738.0,1631519.0,1640847.0,https://anaconda.org/conda-forge/autoflake,2023-06-16 16:14:56.765,503713.0,2.0,,,,,,,,,,,,,,,,,,,
131,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2023-09-06 00:31:07.000,2023-09-06 00:31:07,265.0,1.0,98.0,25.0,109.0,40.0,78.0,744.0,2019-12-10 01:50:33.000,0.8.1,14.0,33.0,28,True,,astor,conda-forge/astor,,2188.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,2188.0,4998009.0,5026223.0,https://anaconda.org/conda-forge/astor,2023-06-16 13:23:08.435,2200711.0,3.0,,,,,,,,,,,,,,,,,,,
132,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2023-09-12 13:01:01.000,2023-08-30 20:27:48,639.0,9.0,104.0,25.0,158.0,21.0,65.0,720.0,2022-08-07 15:50:19.406,2.0.4,24.0,43.0,28,False,,pyhamcrest,conda-forge/pyhamcrest,,37250.0,35406.0,https://pypi.org/project/pyhamcrest,2022-08-07 15:50:19.406,1844.0,1136630.0,1141979.0,https://anaconda.org/conda-forge/pyhamcrest,2023-06-16 13:17:20.732,476097.0,3.0,,,,,,,,,,,,,,,,,,,
133,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/pylint-dev/pylint-django,https://github.com/pylint-dev/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2023-10-05 06:31:36.000,2023-10-05 06:30:07,630.0,2.0,119.0,16.0,184.0,55.0,167.0,565.0,2023-01-31 16:35:25.772,2.4.4,54.0,68.0,28,True,pylint-dev/pylint-django,pylint-django,conda-forge/pylint-django,['pylint'],28523.0,27346.0,https://pypi.org/project/pylint-django,2023-01-31 16:35:25.772,1177.0,2420635.0,2422586.0,https://anaconda.org/conda-forge/pylint-django,2023-06-16 13:25:11.432,167403.0,2.0,,278.0,,,,,,,,,,,,,,,,,
134,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2023-06-28 15:43:10.000,2022-11-08 15:07:52,1711.0,,172.0,54.0,274.0,134.0,233.0,564.0,2023-02-03 17:52:32.253,2.13.7,123.0,92.0,28,False,,zc.buildout,conda-forge/zc.buildout,,1044.0,,https://pypi.org/project/zc.buildout,2022-04-07 19:12:49.000,1044.0,76293.0,77496.0,https://anaconda.org/conda-forge/zc.buildout,2023-06-16 19:27:31.340,30090.0,3.0,,,,,,,,,,,,,,,,,,,
135,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2023-08-10 12:31:31.000,2023-08-10 12:31:31,584.0,13.0,57.0,9.0,121.0,13.0,128.0,458.0,2023-07-12 01:47:02.331,1.7.5,62.0,29.0,28,True,PyCQA/docformatter,docformatter,conda-forge/docformatter,,3266.0,3119.0,https://pypi.org/project/docformatter,2023-07-12 01:47:02.331,147.0,340787.0,343372.0,https://anaconda.org/conda-forge/docformatter,2023-07-18 03:59:16.364,95617.0,3.0,,8.0,,,,,,,,,,,,,,,,,
136,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-06-07 10:00:19.970,2023-06-07 06:50:58,257.0,,25.0,16.0,34.0,4.0,5.0,429.0,2023-06-07 07:37:46.000,1.1.2,41.0,13.0,28,True,explosion/wasabi,wasabi,conda-forge/wasabi,,35377.0,35069.0,https://pypi.org/project/wasabi,2023-06-07 07:36:02.865,308.0,5073717.0,5095239.0,https://anaconda.org/conda-forge/wasabi,2023-06-07 10:00:19.970,1205268.0,3.0,,,,,,,,,,,,,,,,,,,
137,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2023-09-26 16:30:56.000,2023-04-16 08:34:06,854.0,,29.0,14.0,29.0,172.0,307.0,272.0,2023-06-05 10:23:02.276,0.28.6,48.0,31.0,28,True,,py2app,,,5369.0,4537.0,https://pypi.org/project/py2app,2022-12-27 12:57:01.911,832.0,22366.0,22366.0,,,,3.0,,,,,,,,,,,,,,,,,,,
138,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2023-09-25 06:22:00.000,2023-09-25 06:20:54,1070.0,4.0,66.0,33.0,7.0,,,233.0,2023-04-27 15:17:02.669,6.0.1,40.0,187.0,28,True,,hacking,,['flake8'],4397.0,,https://pypi.org/project/hacking,2023-04-27 15:17:02.669,4397.0,75678.0,75678.0,,,,2.0,8.0,,,,,,,,,,,,,,,,,,
139,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2023-08-07 06:05:25.000,2022-03-06 14:20:17,408.0,,376.0,152.0,70.0,73.0,228.0,9537.0,,,8.0,35.0,27,False,,bpytop,conda-forge/bpytop,,151.0,151.0,https://pypi.org/project/bpytop,,,5670.0,6117.0,https://anaconda.org/conda-forge/bpytop,2023-06-16 19:24:35.135,14315.0,3.0,,,,,,,,,,,,,,,,,,,
140,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2023-05-12 22:09:01.000,2022-06-22 04:41:01,431.0,,545.0,165.0,153.0,151.0,169.0,9412.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,41.0,27,False,,gdbgui,,,326.0,324.0,https://pypi.org/project/gdbgui,2022-06-22 04:46:50.000,2.0,12507.0,12911.0,,,,2.0,,15770.0,,,,,,,,,,,,,,,,,
141,xonsh,xonsh/xonsh,shell,"Python-powered, cross-platform, Unix-gazing shell.",,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,,2015-01-21 22:05:27.000,2023-10-02 21:18:49.000,2023-09-25 08:53:15,10466.0,23.0,590.0,106.0,2580.0,267.0,2195.0,7311.0,2023-08-16 07:02:39.000,0.14.1,99.0,317.0,27,False,,xonsh,,,,,https://pypi.org/project/xonsh,,,6598.0,6686.0,,,,1.0,,9165.0,,,,,,,,,,,,,,,,,
142,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2023-10-02 17:23:01.000,2022-12-04 22:09:17,262.0,,150.0,50.0,47.0,49.0,70.0,7220.0,2022-07-21 09:20:01.329,2.1.3,17.0,21.0,27,True,,icecream,conda-forge/icecream,,144.0,16.0,https://pypi.org/project/icecream,2022-07-21 09:20:01.329,128.0,286591.0,287412.0,https://anaconda.org/conda-forge/icecream,2023-06-16 19:25:30.341,24642.0,2.0,,,,,,,,,,,,,,,,,,,
143,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-09-19 13:54:33.000,2023-01-21 22:38:30,6697.0,,204.0,60.0,128.0,324.0,234.0,4897.0,2023-01-02 16:18:55.910,0.24.0,22.0,54.0,27,True,,pyoxidizer,,,151.0,149.0,https://pypi.org/project/pyoxidizer,2023-01-02 16:18:55.910,2.0,4296.0,4554.0,,,,3.0,,11630.0,,,,,,,,,,,,,,,,,
144,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2023-09-18 20:37:58.000,2022-07-14 07:40:12,517.0,,99.0,31.0,361.0,33.0,67.0,2525.0,2021-08-23 20:42:56.000,1.3.0,6.0,19.0,27,False,,notifiers,conda-forge/notifiers,,1086.0,1086.0,https://pypi.org/project/notifiers,,,396745.0,397766.0,https://anaconda.org/conda-forge/notifiers,2023-06-16 19:23:52.875,34738.0,3.0,,,,,,,,,,,,,,,,,,,
145,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2023-07-07 23:15:37.000,2022-07-14 18:31:38,706.0,,64.0,18.0,318.0,98.0,126.0,1178.0,2021-07-09 22:22:20.000,0.10.3,26.0,41.0,27,False,,pdbpp,conda-forge/pdbpp,,5841.0,5129.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000,712.0,294383.0,295793.0,https://anaconda.org/conda-forge/pdbpp,2023-06-16 13:25:41.484,104351.0,2.0,,,,,,,,,,,,,,,,,,,
146,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2023-09-28 21:11:23.665,2019-06-15 20:36:43,183.0,,55.0,12.0,49.0,51.0,44.0,705.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,27,False,,pytest-watch,conda-forge/pytest-watch,['pytest'],9303.0,8626.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,677.0,478235.0,480771.0,https://anaconda.org/conda-forge/pytest-watch,2023-09-28 21:11:23.665,93848.0,3.0,,,,,,,,,,,,,,,,,,,
147,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2023-10-03 10:50:09.000,2023-09-26 13:17:33,589.0,26.0,29.0,5.0,520.0,9.0,54.0,538.0,2023-08-15 18:04:57.000,3.15.0,33.0,20.0,27,True,,pytest-randomly,conda-forge/pytest-randomly,,274.0,,https://pypi.org/project/pytest-randomly,2023-08-15 18:04:57.000,274.0,1090917.0,1097462.0,https://anaconda.org/conda-forge/pytest-randomly,2023-08-15 20:36:31.270,157103.0,3.0,,,,,,,,,,,,,,,,,,,
148,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2023-06-16 13:23:46.924,2021-06-11 10:22:09,273.0,,40.0,10.0,36.0,29.0,52.0,514.0,,,7.0,15.0,27,False,,coloredlogs,anaconda/coloredlogs,,28695.0,28695.0,https://pypi.org/project/coloredlogs,,,7401209.0,7401365.0,https://anaconda.org/anaconda/coloredlogs,2023-06-16 13:23:46.924,11420.0,3.0,,,,,,,,,,,,,,,,,,,
149,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2023-07-27 02:41:54.000,2023-02-09 08:53:43,295.0,,63.0,19.0,62.0,23.0,53.0,482.0,2022-04-20 19:59:44.000,2021.03.14,15.0,24.0,27,True,,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],22700.0,19784.0,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000,2916.0,466708.0,469466.0,https://anaconda.org/conda-forge/sphinx-autobuild,2023-06-16 13:21:20.882,215153.0,3.0,,,,,,,,,,,,,,,,,,,
150,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2023-06-16 16:17:00.951,2021-10-18 03:34:23,504.0,,42.0,7.0,61.0,71.0,95.0,480.0,2021-10-18 03:40:35.000,1.8.1,49.0,22.0,27,False,,darglint,conda-forge/darglint,,19611.0,19485.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,126.0,405458.0,407013.0,https://anaconda.org/conda-forge/darglint,2023-06-16 16:17:00.951,76221.0,2.0,,,,,,,,,,,,,,,,,,,
151,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2023-06-16 13:15:30.349,2023-05-06 20:04:56,258.0,,138.0,16.0,123.0,18.0,78.0,466.0,2022-12-19 20:46:55.580,0.13.3,27.0,35.0,27,False,,pep8-naming,conda-forge/pep8-naming,,51604.0,49724.0,https://pypi.org/project/pep8-naming,2022-12-19 20:46:55.580,1880.0,1813640.0,1817351.0,https://anaconda.org/conda-forge/pep8-naming,2023-06-16 13:15:30.349,341496.0,2.0,,,,,,,,,,,,,,,,,,,
152,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2023-10-02 23:45:10.000,2023-09-26 08:18:48,557.0,22.0,21.0,7.0,479.0,4.0,51.0,450.0,2023-07-10 12:46:08.000,3.14.0,39.0,15.0,27,True,,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],690.0,,https://pypi.org/project/flake8-comprehensions,2023-07-10 12:46:08.000,690.0,1020222.0,1038993.0,https://anaconda.org/conda-forge/flake8-comprehensions,2023-07-17 21:11:54.892,750866.0,2.0,,,,,,,,,,,,,,,,,,,
153,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2023-06-16 13:23:45.665,2022-08-10 16:41:28,230.0,,110.0,21.0,61.0,12.0,42.0,430.0,2023-02-02 20:53:42.547,1.4.2,31.0,37.0,27,False,,ddt,conda-forge/ddt,,6609.0,5271.0,https://pypi.org/project/ddt,2023-02-02 20:53:42.547,1338.0,386390.0,387508.0,https://anaconda.org/conda-forge/ddt,2023-06-16 13:23:45.665,88388.0,3.0,,,,,,,,,,,,,,,,,,,
