,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
84,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,,2011-05-13 23:44:30.000,2023-12-05 15:23:02.000,2023-12-05 15:23:01,1232.0,20.0,213.0,49.0,277.0,173.0,2802.0,2023-10-06 19:01:05.000,2023.1,12.0,93.0,31,False,,144.0,pudb,conda-forge/pudb,,5688.0,5688.0,https://pypi.org/project/pudb,,,258241.0,260993.0,https://anaconda.org/conda-forge/pudb,2023-06-16 13:21:37.623,245016.0,1.0,,,,,,,,,,,,,,,,,,,
85,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2023-12-16 18:29:03.000,2023-12-09 12:48:14,1182.0,16.0,125.0,33.0,275.0,276.0,2050.0,2023-05-14 14:50:50.819,3.9.0,49.0,70.0,31,True,,132.0,flit,conda-forge/flit,,2170.0,1660.0,https://pypi.org/project/flit,2023-05-14 14:50:50.819,510.0,321593.0,323713.0,https://anaconda.org/conda-forge/flit,2023-06-16 13:24:46.150,173904.0,3.0,,,,,,,,,,,,,,,,,,,
86,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2023-12-21 10:22:59.000,2023-04-30 10:08:19,610.0,,142.0,20.0,97.0,133.0,1863.0,2022-10-06 17:23:25.701,0.9.0,27.0,84.0,31,True,,83.0,tabulate,conda-forge/tabulate,,8315.0,,https://pypi.org/project/tabulate,2022-10-06 17:23:25.701,8315.0,49095335.0,49163036.0,https://anaconda.org/conda-forge/tabulate,2023-06-16 13:16:13.524,6160810.0,2.0,,,,,,,,,,,,,,,,,,,
87,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,,2011-12-13 19:36:32.000,2023-11-06 17:25:08.000,2016-03-04 01:16:26,1004.0,,380.0,48.0,262.0,465.0,1360.0,,,1.0,95.0,31,False,,401.0,nose,conda-forge/nose,,148943.0,148943.0,https://pypi.org/project/nose,,,5009457.0,5042464.0,https://anaconda.org/conda-forge/nose,2023-06-16 13:17:32.308,3003703.0,2.0,,,,,,,,,,,,,,,,,,,
88,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,,2016-01-15 02:39:17.000,2023-12-20 13:51:16.000,2023-12-13 13:54:47,528.0,7.0,136.0,21.0,145.0,91.0,1176.0,2023-09-11 14:02:21.000,3.9.0,21.0,55.0,31,False,,33.0,prettytable,conda-forge/prettytable,,52469.0,52469.0,https://pypi.org/project/prettytable,,,11644874.0,11679476.0,https://anaconda.org/conda-forge/prettytable,2023-09-11 20:34:41.890,1280290.0,2.0,,,,,,,,,,,,,,,,,,,
89,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2023-12-02 19:22:57.004,2023-12-02 16:52:58,237.0,7.0,122.0,14.0,47.0,75.0,831.0,2023-12-02 16:46:59.000,6.8.0,67.0,32.0,31,True,,1.0,colorlog,conda-forge/colorlog,,34720.0,31942.0,https://pypi.org/project/colorlog,2023-12-02 16:46:59.000,2778.0,9460895.0,9506082.0,https://anaconda.org/conda-forge/colorlog,2023-12-02 19:22:57.004,1852683.0,2.0,,,,,,,,,,,,,,,,,,,
90,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2023-11-16 14:02:24.000,2023-09-11 04:46:13,2341.0,,164.0,22.0,794.0,427.0,812.0,2023-09-11 14:23:39.000,0.6.1,14.0,76.0,31,True,,134.0,asv,conda-forge/asv,,1036.0,1036.0,https://pypi.org/project/asv,,,82781.0,100398.0,https://anaconda.org/conda-forge/asv,2023-10-03 19:44:19.217,757511.0,2.0,160.0,,,,,,,,,,,,,,,,,,
91,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2023-12-18 18:42:01.000,2023-12-11 18:47:40,1669.0,72.0,199.0,27.0,452.0,459.0,783.0,2023-10-02 15:08:38.000,8.0.4,55.0,131.0,31,True,,80.0,setuptools_scm,conda-forge/setuptools_scm,,,,https://pypi.org/project/setuptools_scm,,,24857604.0,24905469.0,https://anaconda.org/conda-forge/setuptools_scm,2023-10-04 14:19:42.239,2058201.0,3.0,,,,,,,,,,,,,,,,,,,
92,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2023-12-03 13:55:50.000,2023-12-03 13:55:50,149.0,1.0,56.0,17.0,60.0,45.0,612.0,2022-01-24 01:14:49.000,0.7.0,13.0,24.0,31,True,,14.0,mccabe,conda-forge/mccabe,,432191.0,416190.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,16001.0,30705322.0,30791398.0,https://anaconda.org/conda-forge/mccabe,2023-06-16 13:17:55.573,7746853.0,2.0,,,,,,,,,,,,,,,,,,,
93,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/pylint-dev/pylint-django,https://github.com/pylint-dev/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2023-12-18 21:23:53.000,2023-11-04 22:55:07,654.0,25.0,119.0,16.0,198.0,169.0,574.0,2023-10-23 13:09:34.000,2.5.5,56.0,70.0,31,True,pylint-dev/pylint-django,57.0,pylint-django,conda-forge/pylint-django,['pylint'],29351.0,28169.0,https://pypi.org/project/pylint-django,2023-10-23 13:09:34.000,1182.0,1283662.0,1285660.0,https://anaconda.org/conda-forge/pylint-django,2023-06-16 13:25:11.432,175405.0,2.0,278.0,,,,,,,,,,,,,,,,,,
94,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,,2012-06-26 09:52:15.000,2023-12-14 11:53:52.000,2023-12-14 11:53:49,10122.0,22.0,5284.0,1087.0,365.0,5023.0,29385.0,2023-01-02 22:32:55.000,1.7,8.0,131.0,30,False,,47.0,sqlmap,,,21.0,21.0,https://pypi.org/project/sqlmap,,,10252.0,10252.0,,,,2.0,,,,,,,,,,,,,,,,,,,
95,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2023-07-27 14:52:53.379,2023-07-15 15:04:46,313.0,,936.0,235.0,117.0,105.0,16144.0,,,24.0,27.0,30,True,,26.0,pysnooper,conda-forge/pysnooper,,1641.0,1641.0,https://pypi.org/project/pysnooper,,,484183.0,486029.0,https://anaconda.org/conda-forge/pysnooper,2023-07-27 14:52:53.379,71997.0,1.0,,,,,,,,,,,,,,,,,,,
96,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2023-12-21 14:20:11.000,2023-12-21 12:54:34,2721.0,113.0,309.0,45.0,1524.0,1101.0,5597.0,2023-12-11 13:13:49.000,2023.12.11,117.0,145.0,30,True,,446.0,,conda-forge/mamba,,,,,,,,233006.0,https://anaconda.org/conda-forge/mamba,2023-12-11 16:52:07.515,10019297.0,3.0,,,,,,,,,,,,,,,,,,,
97,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,,2009-10-02 00:43:37.000,2023-12-07 12:16:21.000,2023-11-21 11:53:20,1442.0,11.0,688.0,117.0,496.0,630.0,4934.0,2017-10-25 15:35:12.000,1.7.1,13.0,133.0,30,True,,90.0,pycodestyle,conda-forge/pycodestyle,,20.0,20.0,https://pypi.org/project/pycodestyle,,,34254753.0,34474949.0,https://anaconda.org/conda-forge/pycodestyle,2023-10-13 13:17:36.027,7266474.0,2.0,,,,,,,,,,,,-7.0,,,,,,,
98,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,,2013-06-08 22:55:54.000,2023-12-13 22:55:18.000,2023-12-08 14:14:14,669.0,11.0,477.0,69.0,289.0,169.0,1808.0,,,8.0,97.0,30,False,,69.0,pyelftools,conda-forge/pyelftools,,6606.0,6606.0,https://pypi.org/project/pyelftools,,,2678843.0,2682735.0,https://anaconda.org/conda-forge/pyelftools,2023-09-23 20:45:10.696,147898.0,1.0,,,,,,,,,,,,,,,,,,,
99,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2023-12-18 14:36:33.000,2023-12-18 14:36:24,755.0,39.0,71.0,15.0,89.0,60.0,1298.0,2023-12-07 08:53:23.000,1.6.0,24.0,31.0,30,True,,20.0,yappi,conda-forge/yappi,,1425.0,1074.0,https://pypi.org/project/yappi,2023-12-07 08:53:23.000,351.0,1908724.0,1913090.0,https://anaconda.org/conda-forge/yappi,2023-12-07 11:50:22.080,165915.0,2.0,,,,,,,,,,,,,,,,,,,
100,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2023-12-19 10:46:55.000,2023-12-19 10:46:54,1138.0,24.0,198.0,49.0,393.0,344.0,1276.0,2023-11-21 15:21:18.000,3.5.0,50.0,93.0,30,True,,225.0,pytest-xdist,conda-forge/pytest-xdist,['pytest'],,,https://pypi.org/project/pytest-xdist,,,15310799.0,15446011.0,https://anaconda.org/conda-forge/pytest-xdist,2023-11-21 18:58:37.015,5543591.0,2.0,3.0,,,,,,,,,,,-6.0,,,,,,,
101,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2023-12-20 23:21:28.000,2023-11-02 07:06:53,544.0,4.0,141.0,24.0,421.0,275.0,1159.0,2023-04-23 01:43:49.000,2023.04.22,25.0,91.0,30,True,wntrblm/nox,59.0,nox,conda-forge/nox,['pytest'],4789.0,4789.0,https://pypi.org/project/nox,,,1000617.0,1006525.0,https://anaconda.org/conda-forge/nox,2023-09-25 20:41:36.795,248142.0,2.0,,,,,,,,,,,,,,,,,,,
102,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,,2017-05-08 20:14:30.000,2023-06-18 23:54:48.000,2023-06-18 23:54:47,1112.0,,96.0,22.0,107.0,104.0,568.0,,,21.0,46.0,30,False,,9.0,parso,conda-forge/parso,,377202.0,377202.0,https://pypi.org/project/parso,,,21645047.0,21881079.0,https://anaconda.org/conda-forge/parso,2023-06-16 13:24:17.757,16994325.0,2.0,,,,,,,,,,,,,,,,,,,
103,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2023-12-11 20:23:49.000,2023-08-14 16:01:13,475.0,,182.0,8.0,228.0,146.0,536.0,2021-11-11 20:59:17.000,3.3.1,28.0,64.0,30,True,,15.0,coveralls,conda-forge/coveralls,['pytest'],32703.0,32703.0,https://pypi.org/project/coveralls,,,640013.0,652625.0,https://anaconda.org/conda-forge/coveralls,2023-06-16 13:24:40.028,1046805.0,2.0,,,,,,,,,,,,,,,,,,,
104,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2023-12-19 22:13:37.000,2023-12-19 22:13:36,574.0,19.0,21.0,7.0,492.0,51.0,455.0,2023-07-10 12:46:08.000,3.14.0,39.0,15.0,30,True,,4.0,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],26434.0,25728.0,https://pypi.org/project/flake8-comprehensions,2023-07-10 12:46:08.000,706.0,952151.0,970457.0,https://anaconda.org/conda-forge/flake8-comprehensions,2023-07-17 21:11:54.892,768876.0,2.0,,,,,,,,,,,,,,,,,,,
105,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,,2013-07-24 16:23:39.000,2023-12-13 16:11:36.000,2023-12-13 16:11:36,591.0,10.0,145.0,35.0,301.0,136.0,256.0,2023-09-26 00:24:32.000,1.6.0,27.0,80.0,30,False,,80.0,numpydoc,conda-forge/numpydoc,['sphinx'],46567.0,41723.0,https://pypi.org/project/numpydoc,2023-09-26 00:24:32.000,4844.0,546796.0,598068.0,https://anaconda.org/conda-forge/numpydoc,2023-12-08 17:48:59.802,2204708.0,2.0,,,,,,,,,,,,,,,,,,,
106,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2023-11-22 13:56:25.000,2023-10-18 07:06:19,437.0,6.0,551.0,165.0,159.0,172.0,9531.0,2023-10-18 16:33:47.000,0.15.2.0,95.0,44.0,29,True,,140.0,gdbgui,,,344.0,341.0,https://pypi.org/project/gdbgui,2023-10-18 17:35:11.000,3.0,14627.0,15029.0,,,,2.0,16496.0,,,,,,,,,,,,,,,,,,
107,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2023-12-02 19:41:03.000,2023-12-02 19:40:58,685.0,7.0,184.0,47.0,49.0,192.0,4810.0,,,20.0,7.0,29,True,,16.0,alive-progress,conda-forge/alive-progress,,2556.0,2556.0,https://pypi.org/project/alive-progress,,,630960.0,632111.0,https://anaconda.org/conda-forge/alive-progress,2023-11-09 06:24:38.416,47194.0,3.0,,,,,,,,,,,,,,,,,,,
108,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2023-12-19 12:37:51.731,2023-12-19 10:46:24,610.0,15.0,248.0,34.0,227.0,189.0,3878.0,2023-12-19 10:46:44.000,1.4.0,18.0,112.0,29,True,,110.0,freezegun,conda-forge/freezegun,,,,https://pypi.org/project/freezegun,,,8236088.0,8274858.0,https://anaconda.org/conda-forge/freezegun,2023-12-19 12:37:51.731,1511842.0,2.0,5.0,,,,,,,,,,,,,,,,,,
109,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2023-12-18 17:27:17.000,2023-12-18 17:27:17,1314.0,94.0,346.0,46.0,470.0,202.0,3286.0,2022-10-05 17:13:10.000,1.4.0,8.0,74.0,29,True,,98.0,detect-secrets,,,,,https://pypi.org/project/detect-secrets,,,454249.0,454249.0,,,,3.0,,,,,,,,,,,,,,,,,,,
110,pex,pantsbuild/pex,packaging,"A tool for generating .pex (Python EXecutable) files, lock files and venvs.",,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2023-12-17 07:16:52.000,2023-12-17 07:16:52,1415.0,36.0,239.0,56.0,1196.0,929.0,2403.0,2023-12-14 02:31:22.000,2.1.154,100.0,118.0,29,True,,148.0,pex,,,,,https://pypi.org/project/pex,,,1391869.0,1543542.0,,,,2.0,3791830.0,,,,,,,,,,,,,,,,,,
111,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2023-08-03 14:30:43.000,2023-08-03 14:30:43,380.0,,141.0,28.0,84.0,130.0,1786.0,,,14.0,58.0,29,True,,62.0,ipdb,conda-forge/ipdb,,51525.0,51525.0,https://pypi.org/project/ipdb,,,2508159.0,2512979.0,https://anaconda.org/conda-forge/ipdb,2023-06-16 13:21:31.191,429013.0,2.0,,,,,,,,,,,,,,,,,,,
112,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2023-12-19 15:03:01.000,2023-12-19 15:03:01,991.0,19.0,174.0,27.0,298.0,329.0,1700.0,,,,47.0,29,True,,18.0,pdoc,,,2396.0,2396.0,https://pypi.org/project/pdoc,,,168400.0,168400.0,,,,2.0,,,,,,,,,,,,,,,,,,,
113,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2023-12-19 22:50:15.000,2023-10-06 10:02:00,544.0,5.0,111.0,34.0,92.0,145.0,1561.0,2023-03-26 06:25:00.948,6.0.1,56.0,60.0,29,True,,23.0,radon,conda-forge/radon,,5263.0,4606.0,https://pypi.org/project/radon,2023-03-26 06:25:00.948,657.0,418131.0,419048.0,https://anaconda.org/conda-forge/radon,2023-06-16 13:24:51.939,67863.0,2.0,,,,,,,,,,,,,,,,,,,
114,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2023-12-18 18:59:19.000,2023-12-09 13:10:24,589.0,113.0,127.0,38.0,436.0,243.0,1254.0,2023-12-04 07:20:33.000,0.23.2,25.0,44.0,29,True,,37.0,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],,,https://pypi.org/project/pytest-asyncio,,,9223974.0,9266897.0,https://anaconda.org/conda-forge/pytest-asyncio,2023-12-04 19:10:52.927,1845423.0,2.0,172.0,,,,,,,,,,,,,,,,,,
115,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2023-12-17 09:36:31.000,2023-12-15 12:49:52,1016.0,12.0,107.0,19.0,75.0,88.0,1154.0,,,5.0,41.0,29,True,,90.0,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],8005.0,8005.0,https://pypi.org/project/pytest-benchmark,,,937244.0,958045.0,https://anaconda.org/conda-forge/pytest-benchmark,2023-06-16 13:15:49.392,1934528.0,2.0,,,,,,,,,,,,,,,,,,,
116,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,,2011-12-14 15:33:15.000,2023-12-18 16:56:40.000,2023-11-07 00:47:50,1126.0,6.0,128.0,23.0,323.0,217.0,766.0,,,5.0,77.0,29,False,,50.0,nose2,conda-forge/nose2,,24372.0,24372.0,https://pypi.org/project/nose2,,,688618.0,690471.0,https://anaconda.org/conda-forge/nose2,2023-06-16 16:08:37.386,124160.0,2.0,,,,,,,,,,,,,,,,,,,
117,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme.",,https://github.com/sphinx-doc/alabaster,https://github.com/sphinx-doc/alabaster,,2013-12-07 00:03:15.000,2023-10-19 23:30:15.000,2023-10-04 23:10:27,384.0,1.0,177.0,31.0,90.0,56.0,708.0,,,6.0,30.0,29,False,sphinx-doc/alabaster,66.0,alabaster,conda-forge/alabaster,['sphinx'],116067.0,116067.0,https://pypi.org/project/alabaster,,,7026328.0,7104121.0,https://anaconda.org/conda-forge/alabaster,2023-06-16 13:24:00.075,6923651.0,2.0,,,,,,,,,,,,,,,,,,,
118,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2023-11-07 04:28:34.000,2023-11-07 04:28:34,266.0,8.0,149.0,16.0,130.0,79.0,476.0,2022-12-19 20:46:55.580,0.13.3,27.0,36.0,29,False,,18.0,pep8-naming,conda-forge/pep8-naming,,52903.0,51008.0,https://pypi.org/project/pep8-naming,2022-12-19 20:46:55.580,1895.0,1605455.0,1609265.0,https://anaconda.org/conda-forge/pep8-naming,2023-06-16 13:15:30.349,358194.0,2.0,,,,,,,,,,,,,,,,,,,
119,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2023-11-08 14:34:43.249,2023-11-08 03:04:24,232.0,2.0,111.0,21.0,62.0,43.0,432.0,2023-11-08 03:05:41.000,1.7.0,32.0,38.0,29,True,,11.0,ddt,conda-forge/ddt,,6760.0,5416.0,https://pypi.org/project/ddt,2023-11-08 03:05:41.000,1344.0,578078.0,584114.0,https://anaconda.org/conda-forge/ddt,2023-11-08 14:34:43.249,90548.0,2.0,,,,,,,,,,,,,,,,,,,
120,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2023-12-08 14:15:04.000,2023-12-06 17:49:22,1073.0,4.0,70.0,33.0,7.0,,233.0,2023-12-08 14:15:04.000,6.1.0,41.0,187.0,29,True,,,hacking,,['flake8'],4399.0,,https://pypi.org/project/hacking,2023-12-08 14:15:04.000,4399.0,80024.0,80024.0,,,,2.0,,,,,,,,,,,,9.0,,,,,,,
121,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2023-09-22 19:48:21.052,2023-07-03 22:55:34,205.0,,56.0,20.0,109.0,86.0,225.0,2023-07-04 18:38:08.820,1.5.5,35.0,26.0,29,True,,1.0,typed_ast,conda-forge/typed-ast,,5549.0,,https://pypi.org/project/typed_ast,2023-07-04 18:38:08.820,5549.0,7239672.0,7403508.0,https://anaconda.org/conda-forge/typed-ast,2023-09-22 19:48:21.052,6225776.0,2.0,,,,,,,,,,,,10.0,,,,,,,
122,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1356.0,101.0,3152.0,2374.0,3501.0,2017-05-30 10:07:57.000,0.11.1,731.0,483.0,28,False,,835.0,coala-bears,,,120.0,12.0,https://pypi.org/project/coala-bears,2017-11-10 21:09:42.601,108.0,4541.0,4542.0,,,,2.0,176.0,,,,,,,,,,,,,,,,,,
123,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2023-12-18 17:40:38.000,2022-07-14 07:40:12,517.0,,99.0,30.0,361.0,67.0,2555.0,2021-08-23 20:42:56.000,1.3.0,6.0,19.0,28,False,,34.0,notifiers,conda-forge/notifiers,,1127.0,1127.0,https://pypi.org/project/notifiers,,,631951.0,632937.0,https://anaconda.org/conda-forge/notifiers,2023-06-16 19:23:52.875,35503.0,3.0,,,,,,,,,,,,,,,,,,,
124,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2023-11-07 10:47:13.000,2022-07-14 18:31:38,706.0,,67.0,19.0,322.0,126.0,1218.0,2021-07-09 22:21:56.000,0.10.3,13.0,41.0,28,False,,79.0,pdbpp,conda-forge/pdbpp,,5298.0,5298.0,https://pypi.org/project/pdbpp,,,312208.0,313618.0,https://anaconda.org/conda-forge/pdbpp,2023-06-16 13:25:41.484,107184.0,3.0,,,,,,,,,,,,,,,,,,,
125,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-12-07 06:00:17.000,2023-12-07 06:00:16,629.0,16.0,77.0,14.0,176.0,74.0,828.0,2023-09-01 06:20:05.000,2.2.1,59.0,38.0,28,True,PyCQA/autoflake,38.0,autoflake,conda-forge/autoflake,,771.0,,https://pypi.org/project/autoflake,2023-09-01 06:19:21.000,771.0,1599443.0,1608685.0,https://anaconda.org/conda-forge/autoflake,2023-06-16 16:14:56.765,517565.0,2.0,,,,,,,,,,,,,,,,,,,
126,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2023-09-06 00:31:07.000,2023-09-06 00:31:07,265.0,,98.0,24.0,109.0,78.0,754.0,2019-12-10 01:50:33.000,0.8.1,14.0,33.0,28,True,,40.0,astor,conda-forge/astor,,2211.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,2211.0,4966755.0,4994858.0,https://anaconda.org/conda-forge/astor,2023-06-16 13:23:08.435,2248252.0,2.0,,,,,,,,,,,,,,,,,,,
127,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2023-12-18 21:52:17.000,2023-11-27 19:46:11,647.0,8.0,106.0,25.0,160.0,65.0,728.0,2023-10-22 15:51:05.000,V2.1.0,25.0,43.0,28,False,,21.0,pyhamcrest,conda-forge/pyhamcrest,,38180.0,36329.0,https://pypi.org/project/pyhamcrest,2023-10-22 15:47:25.000,1851.0,1610852.0,1616110.0,https://anaconda.org/conda-forge/pyhamcrest,2023-06-16 13:17:20.732,478512.0,3.0,,,,,,,,,,,,,,,,,,,
