,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,new_addition,conda_forge
0,best-of-web-python - Testing,ml-tooling/best-of-web-python,testing,Testing libraries & tools for python web frameworks.,True,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27.000,2023-03-20 23:10:25.000,2023-03-20 23:10:23,213.0,25.0,141.0,52.0,131.0,1.0,2.0,1842.0,2023-03-20 23:10:44.000,2023.03.16,81.0,10.0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,best-of-mkdocs,pawamoy/best-of-mkdocs,documentation,Collection of MkDocs projects and plugins.,True,https://github.com/pawamoy/best-of-mkdocs,https://github.com/pawamoy/best-of-mkdocs,CC-BY-SA-4.0,2022-04-17 07:48:22.000,2023-03-16 18:08:58.000,2023-03-16 18:08:58,146.0,12.0,8.0,6.0,67.0,1.0,2.0,180.0,2023-03-16 18:09:07.000,2023.03.16,52.0,4.0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Python.org Packaging,,packaging,An Overview of Packaging for Python.,True,,https://packaging.python.org/overview/,,,,,,,,,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,unittest,,testing,Unittest is a test framework included in the Python standard library.,True,,https://docs.python.org/3/library/unittest.html,,,,,,,,,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,pytest,pytest-dev/pytest,testing,"The pytest framework makes it easy to write small tests, yet scales to support complex functional testing.",,https://github.com/pytest-dev/pytest,https://github.com/pytest-dev/pytest,MIT,2015-06-15 20:28:27.000,2023-03-20 15:27:16.000,2023-03-18 21:06:46,14908.0,81.0,2274.0,193.0,4966.0,850.0,4409.0,9947.0,2023-03-03 19:14:18.968,7.2.2,158.0,863.0,47,True,pytest,conda-forge/pytest,['pytest'],865889.0,852612.0,https://pypi.org/project/pytest,2023-01-14 12:19:00.550,13277.0,59836256.0,60075495.0,https://anaconda.org/conda-forge/pytest,2023-03-03 23:28:20.131,19139157.0,1.0,,,,,,,,,,,,,,,,,,,,,
5,mypy,python/mypy,linters,Optional static typing for Python.,,https://github.com/python/mypy,https://github.com/python/mypy,MIT,2012-12-07 13:30:23.000,2023-03-23 12:21:50.000,2023-03-23 12:21:48,11071.0,221.0,2480.0,227.0,6060.0,2502.0,6458.0,15056.0,2023-03-07 02:13:16.162,1.1.1,101.0,633.0,46,True,mypy,conda-forge/mypy,,185192.0,177067.0,https://pypi.org/project/mypy,2022-11-14 16:58:14.966,8125.0,13791439.0,13834885.0,https://anaconda.org/conda-forge/mypy,2023-03-07 05:13:39.411,2780602.0,1.0,,,,,,,,,,,,,,,,,,,,,
6,pip,pypa/pip,dependency-managers,The Python package installer.,,https://github.com/pypa/pip,https://github.com/pypa/pip,MIT,2011-03-06 14:30:46.000,2023-03-22 20:40:12.000,2023-03-22 09:14:41,13628.0,164.0,2877.0,311.0,5141.0,991.0,5822.0,8627.0,2023-02-17 18:32:12.376,23.0.1,129.0,720.0,46,True,pip,conda-forge/pip,,137897.0,126968.0,https://pypi.org/project/pip,2023-02-17 18:32:12.376,10929.0,148395437.0,149279460.0,https://anaconda.org/conda-forge/pip,2023-02-17 21:52:31.556,70721852.0,1.0,,,,,,,,,,,,,,,,,,,,,
7,black,psf/black,formatters,The uncompromising Python code formatter.,,https://github.com/psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000,2023-03-19 23:09:58.000,2023-03-19 23:09:57,1534.0,49.0,2028.0,232.0,1353.0,397.0,1866.0,31753.0,2023-02-01 02:55:25.167,23.1.0,45.0,365.0,45,True,black,conda-forge/black,,360828.0,350093.0,https://pypi.org/project/black,2022-06-28 00:39:54.000,10735.0,19735488.0,19850960.0,https://anaconda.org/conda-forge/black,2023-02-01 12:21:42.940,6664272.0,1.0,27443.0,,,,,,,,,,,,,,,,,,,,
8,sphinx,sphinx-doc/sphinx,documentation,The Sphinx documentation generator.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,BSD-3-Clause,2015-01-02 10:53:28.000,2023-03-23 07:33:16.000,2023-03-23 07:33:16,19995.0,239.0,1879.0,145.0,4835.0,1206.0,5269.0,5285.0,2023-01-10 18:23:33.461,6.1.3,183.0,770.0,45,True,sphinx,conda-forge/sphinx,['sphinx'],352396.0,290164.0,https://pypi.org/project/sphinx,2023-01-10 18:23:33.461,62232.0,9732774.0,9823956.0,https://anaconda.org/conda-forge/sphinx,2023-01-12 15:29:33.921,7203449.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
9,setuptools,pypa/setuptools,build-tools,Official project repository for the Setuptools build system.,,https://github.com/pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000,2023-03-20 19:58:26.000,2023-03-08 10:15:07,13731.0,250.0,990.0,90.0,1369.0,552.0,1731.0,1967.0,2023-03-08 11:05:06.000,67.6.0,541.0,563.0,45,True,setuptools,conda-forge/setuptools,,332024.0,294048.0,https://pypi.org/project/setuptools,2023-01-28 19:02:44.046,37976.0,270354168.0,271271658.0,https://anaconda.org/conda-forge/setuptools,2023-03-09 17:07:26.302,73399250.0,1.0,,,,,,,,,,,,,,,,,,,,,
10,pipenv,pypa/pipenv,virtual-envs,Python Development Workflow for Humans.,,https://github.com/pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000,2023-03-21 08:51:24.000,2023-03-20 09:42:55,8267.0,76.0,1824.0,359.0,1661.0,190.0,3727.0,23696.0,2023-03-19 18:59:04.000,2023.3.20,352.0,461.0,44,True,pipenv,conda-forge/pipenv,,70816.0,69559.0,https://pypi.org/project/pipenv,2022-12-19 10:26:16.459,1257.0,6574140.0,6576399.0,https://anaconda.org/conda-forge/pipenv,2023-03-20 04:44:40.512,92624.0,1.0,,,,,,,,,,,,,,,,,,,,,
11,psutil,giampaolo/psutil,profiling,Cross-platform lib for process and system monitoring in Python.,,https://github.com/giampaolo/psutil,https://github.com/giampaolo/psutil,BSD-3-Clause,2014-05-23 14:01:48.000,2023-03-19 10:02:14.000,2023-03-18 18:10:02,5877.0,17.0,1315.0,242.0,601.0,255.0,1374.0,9187.0,2022-11-07 18:47:02.742,5.9.4,88.0,193.0,44,True,psutil,conda-forge/psutil,,300150.0,283398.0,https://pypi.org/project/psutil,2022-11-07 18:47:02.742,16752.0,66026021.0,66270618.0,https://anaconda.org/conda-forge/psutil,2022-11-08 06:03:33.939,20301613.0,1.0,,,,,,,,,,,,,,,,,,,,,
12,rich,Textualize/rich,logging,Rich is a Python library for rich text and beautiful formatting in the terminal.,,https://github.com/Textualize/rich,https://github.com/Textualize/rich,MIT,2019-11-10 15:28:09.000,2023-03-23 04:01:57.000,2023-03-21 09:31:07,3744.0,122.0,1524.0,542.0,935.0,106.0,971.0,42602.0,2023-03-04 16:31:05.649,13.3.2,178.0,221.0,43,True,rich,conda-forge/rich,,78159.0,74397.0,https://pypi.org/project/rich,2023-01-28 10:19:14.092,3762.0,23409799.0,23511680.0,https://anaconda.org/conda-forge/rich,2023-03-04 19:12:51.787,3260197.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
13,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2023-03-19 17:45:55.000,2023-03-03 21:07:28,1940.0,12.0,1230.0,208.0,507.0,426.0,563.0,24305.0,2023-03-03 21:28:29.000,4.65.0,131.0,112.0,43,True,tqdm,conda-forge/tqdm,,453542.0,428504.0,https://pypi.org/project/tqdm,2023-03-03 21:19:01.523,25038.0,58472846.0,58700610.0,https://anaconda.org/conda-forge/tqdm,2023-03-04 16:57:20.216,18434423.0,1.0,10821.0,,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2023-03-18 01:39:51.172447,2.0,4082.0,,,,,,,,,,,,,,
14,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000,2023-03-23 13:49:58.000,2023-03-22 20:35:55,8488.0,326.0,986.0,75.0,3620.0,741.0,4162.0,4586.0,2023-03-22 16:49:17.689,2.17.1,170.0,515.0,43,True,pylint,conda-forge/pylint,,372800.0,350461.0,https://pypi.org/project/pylint,2023-01-22 14:41:49.833,22339.0,14160843.0,14209513.0,https://anaconda.org/conda-forge/pylint,2023-03-22 20:04:06.272,3844971.0,1.0,,,,,,,,,,,,,,,,,,,,,
15,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2023-03-23 07:28:49.000,2023-03-23 07:27:25,5126.0,336.0,2849.0,113.0,2258.0,19.0,1792.0,13166.0,2023-03-14 16:30:02.911,9.1.3,310.0,201.0,42,True,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],30623.0,30004.0,https://pypi.org/project/mkdocs-material,2022-11-08 14:44:39.000,619.0,2424496.0,2429191.0,https://anaconda.org/conda-forge/mkdocs-material,2023-03-15 20:08:21.295,215976.0,1.0,,,,,,,,,,,,,,,,,,,,,
16,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2023-03-19 18:16:21.000,2023-03-19 18:16:20,8676.0,48.0,1862.0,233.0,2123.0,275.0,4542.0,10129.0,2023-03-13 20:39:29.000,5.9.0,49.0,446.0,42,True,pyinstaller,conda-forge/pyinstaller,,41112.0,40833.0,https://pypi.org/project/pyinstaller,2022-12-04 15:03:02.559,279.0,1162103.0,1173724.0,https://anaconda.org/conda-forge/pyinstaller,2023-03-14 01:15:03.045,412839.0,1.0,736626.0,,,,,,,,,,,,,,,,,,,,
17,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2023-03-22 18:23:36.000,2023-03-22 18:23:36,4075.0,64.0,520.0,47.0,915.0,133.0,1061.0,5695.0,2023-01-30 09:46:45.975,5.11.5,143.0,282.0,42,True,isort,conda-forge/isort,,386648.0,369796.0,https://pypi.org/project/isort,2023-01-30 09:46:45.975,16852.0,26151104.0,26206971.0,https://anaconda.org/conda-forge/isort,2023-02-01 23:25:16.111,4469366.0,2.0,,,,,,,,,,,,,,,,,,,,,
18,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2023-03-18 11:17:08.000,2023-03-14 12:29:09,2364.0,17.0,278.0,36.0,306.0,25.0,1479.0,2706.0,2022-11-23 19:29:25.198,6.0.0,87.0,172.0,42,True,flake8,conda-forge/flake8,,480618.0,436184.0,https://pypi.org/project/flake8,2022-11-23 19:29:25.198,44434.0,24252176.0,24324107.0,https://anaconda.org/conda-forge/flake8,2022-11-25 17:20:29.044,5826425.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
19,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2023-03-21 02:27:15.000,2023-03-17 18:26:34,2495.0,162.0,712.0,88.0,1062.0,21.0,1709.0,10036.0,2023-03-17 18:28:54.000,3.2.0,179.0,148.0,41,True,pre-commit,conda-forge/pre-commit,,123602.0,118612.0,https://pypi.org/project/pre-commit,2023-01-29 23:39:18.572,4990.0,10028165.0,10096404.0,https://anaconda.org/conda-forge/pre-commit,2023-03-18 02:17:10.643,2702735.0,1.0,355455.0,,,,,,,,,,,,,,,,,,,,
20,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2023-03-23 12:30:27.000,2023-03-22 15:39:05,13920.0,144.0,2103.0,475.0,634.0,292.0,3816.0,7876.0,2023-01-09 21:14:31.299,6.0.2,98.0,176.0,41,True,robotframework,conda-forge/robotframework,,8428.0,7337.0,https://pypi.org/project/robotframework,2023-01-09 21:14:31.299,1091.0,1756297.0,1758195.0,https://anaconda.org/conda-forge/robotframework,2023-01-12 19:48:17.751,117398.0,1.0,543.0,,,,,,,,,,,,,,,,,,,,
21,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2023-03-19 00:06:58.000,2023-03-16 07:51:45,12789.0,203.0,551.0,69.0,2223.0,59.0,1321.0,6594.0,2023-03-16 07:52:07.000,hypothesis-python-6.70.0,1029.0,304.0,41,True,hypothesis,conda-forge/hypothesis,,21983.0,19796.0,https://pypi.org/project/hypothesis,2023-01-27 10:10:58.628,2187.0,4792696.0,4883829.0,https://anaconda.org/conda-forge/hypothesis,2023-03-16 10:10:13.960,7290685.0,1.0,,,,,,,,,,,,,,,,,,,,,
22,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2023-03-21 23:48:01.000,2023-03-21 23:47:58,8346.0,21.0,492.0,113.0,574.0,52.0,1295.0,5362.0,2022-11-21 22:34:01.796,0.18.2,32.0,161.0,41,True,jedi,conda-forge/jedi,,291306.0,282908.0,https://pypi.org/project/jedi,2022-11-21 22:34:01.796,8398.0,19182828.0,19378394.0,https://anaconda.org/conda-forge/jedi,2022-11-22 16:27:48.875,15058642.0,1.0,,,,,,,,,,,,,,,,,,,,,
23,conda,conda/conda,dependency-managers,"A system-level, binary package and environment manager running on all major operating systems and platforms.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2023-03-23 14:12:49.000,2023-03-23 14:02:58,16261.0,108.0,1329.0,201.0,3541.0,903.0,8161.0,5263.0,2023-03-15 19:31:11.000,23.3.0,100.0,419.0,41,True,conda,conda-forge/conda,,1093.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000,1093.0,181721.0,684322.0,https://anaconda.org/conda-forge/conda,2023-02-24 19:35:25.927,39705552.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
24,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2023-03-23 02:49:36.000,2023-03-23 02:49:34,660.0,34.0,984.0,162.0,1231.0,77.0,1190.0,4421.0,2023-03-12 18:30:48.310,20.21.0,201.0,248.0,41,True,virtualenv,conda-forge/virtualenv,,258983.0,241099.0,https://pypi.org/project/virtualenv,2023-02-28 18:51:08.315,17884.0,46690281.0,46744312.0,https://anaconda.org/conda-forge/virtualenv,2023-03-13 10:36:55.365,3890232.0,2.0,,,,,,,,,,,,,,,,,,,,,
25,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2023-03-23 13:24:13.000,2023-03-23 04:56:16,2773.0,81.0,1932.0,186.0,2305.0,703.0,4245.0,24281.0,2023-03-19 14:46:02.592,1.4.1,159.0,443.0,40,True,poetry,conda-forge/poetry,,239.0,,https://pypi.org/project/poetry,2023-01-10 18:28:25.700,239.0,11851958.0,12126013.0,https://anaconda.org/conda-forge/poetry,2023-03-20 09:20:34.417,804030.0,2.0,14998440.0,,,,,,,,,,,,,,,,,,,,
26,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2023-03-21 14:27:49.000,2022-11-06 23:57:33,1821.0,,2211.0,234.0,1111.0,151.0,1661.0,16096.0,2022-11-01 18:34:14.000,1.4.2,55.0,225.0,40,True,mkdocs,conda-forge/mkdocs,['mkdocs'],45359.0,41147.0,https://pypi.org/project/mkdocs,2022-11-01 18:34:05.525,4212.0,1537698.0,1540530.0,https://anaconda.org/conda-forge/mkdocs,2022-11-12 09:58:55.579,235065.0,1.0,,,,,,,,,,,,,,,,,,,,,
27,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2023-03-23 09:03:09.000,2023-03-17 15:31:14,559.0,106.0,464.0,41.0,1271.0,76.0,1502.0,3212.0,2023-03-12 16:52:12.608,4.4.7,186.0,271.0,40,True,tox,conda-forge/tox,['pytest'],116290.0,94253.0,https://pypi.org/project/tox,2023-02-21 17:41:11.947,22037.0,17992061.0,18001873.0,https://anaconda.org/conda-forge/tox,2023-01-18 22:31:34.228,647608.0,1.0,,,,,,,,,,,,,,,,,,,,,
28,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2023-02-24 20:31:02.000,2023-02-24 20:31:02,1223.0,14.0,894.0,222.0,281.0,386.0,403.0,13159.0,2023-02-21 19:25:03.574,0.29.1,70.0,143.0,39,True,yapf,conda-forge/yapf,,74378.0,72087.0,https://pypi.org/project/yapf,2023-02-21 19:25:03.574,2291.0,3790098.0,3806667.0,https://anaconda.org/conda-forge/yapf,2022-01-06 16:55:17.692,1342150.0,2.0,,,,,,,,,,,,,,,,,,,,,
29,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,MIT,2018-06-18 22:51:10.000,2023-03-23 13:07:38.000,2023-03-22 14:53:29,1676.0,88.0,351.0,56.0,1102.0,188.0,673.0,1485.0,2023-03-16 15:54:02.489,1.17.0,175.0,163.0,39,True,sentry-sdk,conda-forge/sentry-sdk,,40867.0,40557.0,https://pypi.org/project/sentry-sdk,2023-01-23 10:15:50.376,310.0,22419853.0,22427131.0,https://anaconda.org/conda-forge/sentry-sdk,2023-03-16 18:09:42.387,374101.0,1.0,3809.0,,,,,,,,,,,,,,,,,,,,
30,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2023-03-23 07:33:47.000,2023-03-17 08:39:38,10687.0,560.0,457.0,128.0,298.0,240.0,1562.0,8514.0,2023-03-15 07:28:01.260,1.5.1,246.0,134.0,38,True,nuitka,conda-forge/nuitka,,1151.0,1106.0,https://pypi.org/project/nuitka,2023-01-31 18:21:01.683,45.0,64111.0,69685.0,https://anaconda.org/conda-forge/nuitka,2023-03-17 13:39:29.938,462710.0,1.0,,,,,,,,,,,,,,,,,,,,,
31,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2023-03-23 12:33:28.000,2023-02-07 23:30:54,1446.0,11.0,1731.0,162.0,665.0,233.0,591.0,4329.0,2023-02-07 21:51:47.486,1.2.0,42.0,113.0,38,True,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],7316.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2023-01-18 21:20:20.529,7300.0,3452867.0,3493336.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2023-02-12 11:49:57.271,3197104.0,2.0,,,,,,,,,,,,,,,,,,,,,
32,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2023-03-15 21:37:23.000,2023-02-17 20:13:42,3656.0,86.0,344.0,96.0,235.0,353.0,390.0,3880.0,2023-01-16 22:26:01.797,2.0.0,59.0,58.0,38,True,invoke,conda-forge/invoke,,22189.0,19466.0,https://pypi.org/project/invoke,2023-01-16 22:26:01.797,2723.0,4912715.0,4923349.0,https://anaconda.org/conda-forge/invoke,2023-01-22 15:15:07.411,882688.0,1.0,,,,,,,,,,,,,,,,,,,,,
33,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2023-03-23 13:43:56.000,2023-03-23 13:43:35,4670.0,128.0,1358.0,495.0,611.0,237.0,1410.0,22470.0,2023-01-14 15:00:47.000,3.3.1,92.0,170.0,37,True,glances,conda-forge/glances,,664.0,614.0,https://pypi.org/project/glances,2023-01-17 07:15:06.065,50.0,279438.0,281658.0,https://anaconda.org/conda-forge/glances,2023-01-17 20:09:23.663,185618.0,1.0,1063.0,,,,,,,,,,,,,,,,,,,,
34,pyright,Microsoft/pyright,linters,Static Type Checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2023-03-23 07:16:18.000,2023-03-23 07:16:12,5916.0,333.0,899.0,95.0,531.0,8.0,3822.0,9927.0,2023-03-22 04:55:32.000,1.1.300,384.0,91.0,37,True,,,,480.0,470.0,,,,,495411.0,,,,1.0,91.0,,,,,,,pyright,https://www.npmjs.com/package/pyright,2023-03-22 04:47:43.184,10.0,495405.0,,,,,,,,,
35,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2023-03-19 02:18:02.000,2023-03-13 19:22:58,1299.0,10.0,509.0,66.0,363.0,186.0,443.0,5059.0,2023-03-10 01:08:04.773,1.7.5,36.0,164.0,37,True,bandit,conda-forge/bandit,,41594.0,39872.0,https://pypi.org/project/bandit,2022-03-04 07:43:44.000,1722.0,3222214.0,3226908.0,https://anaconda.org/conda-forge/bandit,2023-03-11 07:26:25.891,215456.0,1.0,636.0,,,,,,,,,,,,,,,,,,,,
36,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000,2023-02-10 14:58:28.000,2022-12-13 06:27:57,1353.0,,703.0,120.0,450.0,114.0,593.0,4799.0,2022-11-23 18:29:05.901,2.10.0,16.0,131.0,37,True,pycodestyle,conda-forge/pycodestyle,,329761.0,318247.0,https://pypi.org/project/pycodestyle,2022-11-23 18:29:05.901,11514.0,30105176.0,30179567.0,https://anaconda.org/conda-forge/pycodestyle,2022-11-24 16:23:10.571,6025712.0,1.0,,,,,,,,,,,,,,,,,,,,,
37,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2023-03-19 12:06:00.000,2023-03-19 12:05:58,2819.0,9.0,282.0,69.0,219.0,112.0,353.0,4304.0,2023-03-03 09:23:05.483,2.0.2,73.0,57.0,37,True,autopep8,conda-forge/autopep8,,173406.0,167556.0,https://pypi.org/project/autopep8,2022-12-15 15:08:07.499,5850.0,3357184.0,3370076.0,https://anaconda.org/conda-forge/autopep8,2023-03-03 12:11:53.143,1044311.0,3.0,,,,,,,,,,,,,,,,,,,,,
38,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,Apache-2.0,2014-05-15 22:49:43.000,2023-02-13 08:47:54.000,2023-02-13 08:47:54,639.0,18.0,218.0,25.0,370.0,73.0,249.0,481.0,2023-01-08 18:19:14.000,23.0,41.0,87.0,37,True,packaging,conda-forge/packaging,,665051.0,646451.0,https://pypi.org/project/packaging,2023-01-09 21:11:31.536,18600.0,151974252.0,152326885.0,https://anaconda.org/conda-forge/packaging,2023-01-12 00:11:49.688,28562052.0,2.0,679.0,,,,,,,,,,,,,,,,,,,,
39,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2023-03-03 18:02:50.000,2023-03-03 18:02:50,699.0,22.0,591.0,120.0,104.0,87.0,643.0,14471.0,2022-01-29 13:50:01.000,0.6.0,18.0,42.0,36,True,loguru,conda-forge/loguru,,50790.0,48482.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000,2308.0,8233794.0,8254986.0,https://anaconda.org/conda-forge/loguru,2022-10-26 21:41:01.021,1038439.0,2.0,,,,,,,,,,,,,,,,,,,,,
40,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2023-03-16 04:44:02.000,2023-03-15 07:49:51,1869.0,15.0,567.0,104.0,880.0,130.0,791.0,6711.0,2023-03-01 11:23:04.406,6.12.3,111.0,188.0,36,True,pip-tools,conda-forge/pip-tools,,2150.0,,https://pypi.org/project/pip-tools,2023-01-31 13:34:01.833,2150.0,9679219.0,9681414.0,https://anaconda.org/conda-forge/pip-tools,2023-03-01 19:29:58.944,76843.0,2.0,,,,,,,,,,,,,,,,,,,,,
41,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2023-03-06 15:13:38.000,2023-03-06 08:40:43,3132.0,122.0,165.0,25.0,343.0,71.0,223.0,1563.0,2023-01-17 02:39:01.107,1.7.0,81.0,78.0,36,True,rope,conda-forge/rope,,61813.0,60174.0,https://pypi.org/project/rope,2023-01-17 02:39:01.107,1639.0,695797.0,710757.0,https://anaconda.org/conda-forge/rope,2023-01-29 10:36:21.444,1062225.0,1.0,,,,,,,,,,,,,,,,,,,,,
