,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
0,best-of-web-python - Testing,ml-tooling/best-of-web-python,testing,Testing libraries & tools for python web frameworks.,True,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27.000,2022-12-01 22:35:35.000,2022-12-01 22:35:34,184.0,25.0,132.0,52.0,114.0,2.0,1746.0,2022-12-01 22:35:44.000,2022.12.01,67.0,9.0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,best-of-mkdocs,pawamoy/best-of-mkdocs,documentation,Collection of MkDocs projects and plugins.,True,https://github.com/pawamoy/best-of-mkdocs,https://github.com/pawamoy/best-of-mkdocs,CC-BY-SA-4.0,2022-04-17 07:48:22.000,2022-12-01 18:12:39.000,2022-12-01 18:12:39,131.0,15.0,3.0,4.0,52.0,2.0,95.0,2022-12-01 18:13:01.000,2022.12.01,37.0,4.0,0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Python.org Packaging,,packaging,An Overview of Packaging for Python.,True,,https://packaging.python.org/overview/,,,,,,,,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,unittest,,testing,Unittest is a test framework included in the Python standard library.,True,,https://docs.python.org/3/library/unittest.html,,,,,,,,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,pytest,pytest-dev/pytest,testing,"The pytest framework makes it easy to write small tests, yet scales to support complex functional testing.",,https://github.com/pytest-dev/pytest,https://github.com/pytest-dev/pytest,MIT,2015-06-15 20:28:27.000,2022-12-06 14:17:46.000,2022-12-06 14:17:45,14819.0,173.0,2201.0,194.0,4859.0,4351.0,9566.0,2022-10-25 07:58:53.000,7.2.0,156.0,841.0,47,True,797.0,pytest,conda-forge/pytest,['pytest'],637260.0,637260.0,https://pypi.org/project/pytest,2022-10-25 07:58:10.000,49262777.0,49485705.0,https://anaconda.org/conda-forge/pytest,2022-10-31 11:43:04.693,17165457.0,1.0,,,,,,,,,,,,,,,,,,,,,
5,pip,pypa/pip,dependency-managers,The Python package installer.,,https://github.com/pypa/pip,https://github.com/pypa/pip,MIT,2011-03-06 14:30:46.000,2022-12-08 04:41:31.000,2022-11-25 12:20:15,13437.0,144.0,2751.0,307.0,5047.0,5662.0,8396.0,2022-11-05 15:58:21.647,22.3.1,126.0,703.0,46,True,990.0,pip,conda-forge/pip,,117588.0,106906.0,https://pypi.org/project/pip,2022-05-31 11:19:58.000,134959314.0,135734969.0,https://anaconda.org/conda-forge/pip,2022-11-05 19:03:00.168,59725440.0,1.0,10682.0,,,,,,,,,,,,,,,,,,,,
6,pipenv,pypa/pipenv,virtual-envs,Python Development Workflow for Humans.,,https://github.com/pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000,2022-12-08 13:32:04.000,2022-12-08 13:32:02,8153.0,406.0,1807.0,364.0,1623.0,3631.0,23496.0,2022-11-30 16:09:02.507,2022.11.30,346.0,452.0,45,True,230.0,pipenv,conda-forge/pipenv,,51088.0,49847.0,https://pypi.org/project/pipenv,2022-09-08 15:02:03.491,6655685.0,6657812.0,https://anaconda.org/conda-forge/pipenv,2022-11-30 21:47:14.687,80841.0,1.0,1241.0,,,,,,,,,,,,,,,,,,,,
7,psutil,giampaolo/psutil,profiling,Cross-platform lib for process and system monitoring in Python.,,https://github.com/giampaolo/psutil,https://github.com/giampaolo/psutil,BSD-3-Clause,2014-05-23 14:01:48.000,2022-11-28 21:49:37.000,2022-11-14 11:18:35,5859.0,55.0,1276.0,238.0,592.0,1370.0,8908.0,2022-11-07 18:47:02.742,5.9.4,88.0,190.0,45,True,234.0,psutil,conda-forge/psutil,,246634.0,230677.0,https://pypi.org/project/psutil,2022-09-04 20:17:41.866,68580490.0,68797973.0,https://anaconda.org/conda-forge/psutil,2022-11-08 06:03:33.939,17398707.0,1.0,15957.0,,,,,,,,,,,,,,,,,,,,
8,setuptools,pypa/setuptools,build-tools,Official project repository for the Setuptools build system.,,https://github.com/pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000,2022-12-03 15:19:58.000,2022-11-24 04:57:16,13445.0,226.0,962.0,88.0,1320.0,1677.0,1877.0,2022-11-24 06:09:37.000,65.6.3,524.0,549.0,45,True,540.0,setuptools,conda-forge/setuptools,,271809.0,235250.0,https://pypi.org/project/setuptools,2022-07-04 02:25:55.000,218390764.0,219203018.0,https://anaconda.org/conda-forge/setuptools,2022-11-22 16:31:54.783,62543566.0,1.0,36559.0,,,,,,,,,,,,,,,,,,,,
9,mypy,python/mypy,linters,Optional static typing for Python.,,https://github.com/python/mypy,https://github.com/python/mypy,MIT,2012-12-07 13:30:23.000,2022-12-08 12:54:30.000,2022-12-07 23:16:30,10822.0,228.0,2351.0,223.0,5761.0,6247.0,14287.0,,,98.0,617.0,44,True,2312.0,mypy,conda-forge/mypy,,113236.0,106958.0,https://pypi.org/project/mypy,2022-10-03 14:22:39.864,12312696.0,12353071.0,https://anaconda.org/conda-forge/mypy,2022-11-15 04:12:17.621,2462933.0,1.0,6278.0,,,,,,,,,,,,,,,,,,,,
10,rich,Textualize/rich,logging,Rich is a Python library for rich text and beautiful formatting in the terminal.,,https://github.com/Textualize/rich,https://github.com/Textualize/rich,MIT,2019-11-10 15:28:09.000,2022-12-07 13:08:29.000,2022-12-04 04:17:42,3559.0,146.0,1433.0,541.0,858.0,913.0,41006.0,2022-10-02 16:29:13.235,12.6.0,170.0,203.0,42,True,87.0,rich,conda-forge/rich,,44244.0,42125.0,https://pypi.org/project/rich,2022-05-24 06:40:55.000,17004133.0,17090110.0,https://anaconda.org/conda-forge/rich,2022-10-02 23:18:27.050,2493347.0,1.0,2119.0,,,,,,,,,,,,,,,,,,,,
11,black,psf/black,formatters,The uncompromising Python code formatter.,,https://github.com/psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000,2022-12-05 06:03:16.000,2022-11-21 16:24:46,1457.0,51.0,1947.0,226.0,1269.0,1773.0,30390.0,2022-10-06 22:46:02.996,22.10.0,42.0,348.0,42,True,364.0,black,conda-forge/black,,7845.0,,https://pypi.org/project/black,2022-06-28 00:39:54.000,16580296.0,16683491.0,https://anaconda.org/conda-forge/black,2022-10-27 20:13:05.568,5644289.0,1.0,7845.0,25750.0,,,,,,,,,,,,,,,,,,,
12,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2022-12-04 02:36:06.000,2022-09-03 10:56:22,1928.0,,1168.0,207.0,495.0,560.0,23510.0,2022-09-03 18:04:55.000,4.64.1,130.0,112.0,42,True,376.0,tqdm,conda-forge/tqdm,,378735.0,356306.0,https://pypi.org/project/tqdm,2022-04-04 01:48:46.000,46235059.0,46436038.0,https://anaconda.org/conda-forge/tqdm,2022-09-03 14:17:41.115,15662433.0,1.0,22429.0,10380.0,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2022-11-12 01:50:51.768311,2.0,4058.0,,,,,,,,,,,,,,
13,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2022-12-07 15:51:42.000,2022-11-06 23:57:33,1821.0,81.0,2107.0,232.0,1095.0,1634.0,15438.0,2022-11-01 18:34:14.000,1.4.2,55.0,225.0,42,True,116.0,mkdocs,conda-forge/mkdocs,['mkdocs'],31807.0,28057.0,https://pypi.org/project/mkdocs,2022-03-26 19:53:18.000,1182167.0,1184866.0,https://anaconda.org/conda-forge/mkdocs,2022-11-12 09:58:55.579,215954.0,1.0,3750.0,,,,,,,,,,,,,,,,,,,,
14,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2022-12-08 09:12:17.000,2022-12-08 09:12:17,8607.0,133.0,1846.0,234.0,2080.0,4462.0,9807.0,2022-12-04 15:08:42.000,5.7.0,47.0,443.0,42,True,269.0,pyinstaller,conda-forge/pyinstaller,,32962.0,32774.0,https://pypi.org/project/pyinstaller,2022-05-17 18:32:22.000,917743.0,929306.0,https://anaconda.org/conda-forge/pyinstaller,2022-11-09 22:22:41.109,381553.0,1.0,188.0,733573.0,,,,,,,,,,,,,,,,,,,
15,sphinx,sphinx-doc/sphinx,documentation,The Sphinx documentation generator.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,BSD-3-Clause,2015-01-02 10:53:28.000,2022-12-07 12:53:44.000,2022-12-07 12:53:44,19748.0,127.0,1780.0,140.0,4736.0,5210.0,5033.0,2022-10-17 21:45:48.000,6.0.0b2,175.0,758.0,42,True,1087.0,sphinx,conda-forge/sphinx,['sphinx'],295807.0,235846.0,https://pypi.org/project/sphinx,2022-06-02 18:12:32.000,8692734.0,8779628.0,https://anaconda.org/conda-forge/sphinx,2022-10-16 10:22:22.751,6603948.0,1.0,59961.0,,,,,,,,,,,,,,,,,,,,
16,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2022-12-06 04:40:50.000,2022-12-06 04:40:49,2341.0,61.0,250.0,33.0,287.0,1450.0,2504.0,2022-11-23 19:29:25.198,6.0.0,87.0,172.0,42,True,24.0,flake8,conda-forge/flake8,,357876.0,315985.0,https://pypi.org/project/flake8,2021-10-11 12:42:47.000,19421434.0,19488545.0,https://anaconda.org/conda-forge/flake8,2022-11-25 17:20:29.044,5234681.0,1.0,41891.0,,,,,,,,,,,,,,,,,,,,
17,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2022-12-08 14:14:21.000,2022-12-07 16:50:43,4681.0,205.0,2644.0,112.0,2103.0,1622.0,11949.0,2022-12-07 20:02:22.000,9.0.0b2,288.0,170.0,41,True,13.0,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],19279.0,19279.0,https://pypi.org/project/mkdocs-material,2022-11-08 14:44:39.000,1681339.0,1685635.0,https://anaconda.org/conda-forge/mkdocs-material,2022-11-30 21:39:55.369,184737.0,1.0,,,,,,,,-1.0,,,,,,,,,,,,,
18,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2022-12-06 07:54:58.000,2022-11-20 16:14:59,13774.0,113.0,2048.0,483.0,606.0,3729.0,7608.0,2022-11-03 17:22:13.392,6.0.1,96.0,172.0,41,True,265.0,robotframework,conda-forge/robotframework,,7458.0,6410.0,https://pypi.org/project/robotframework,2022-05-16 07:56:15.000,1398278.0,1400026.0,https://anaconda.org/conda-forge/robotframework,2022-11-03 22:03:39.410,102895.0,1.0,1048.0,539.0,,,,,,,,,,,,,,,,,,,
19,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2022-11-22 16:27:48.875,2022-11-21 22:23:46,8322.0,36.0,479.0,114.0,564.0,1281.0,5288.0,2022-11-21 22:34:01.796,0.18.2,32.0,156.0,41,True,44.0,jedi,conda-forge/jedi,,256944.0,248636.0,https://pypi.org/project/jedi,2021-11-17 00:47:47.000,16607411.0,16782037.0,https://anaconda.org/conda-forge/jedi,2022-11-22 16:27:48.875,12922382.0,1.0,8308.0,,,,,,,-1.0,,,,,,,,,,,,,
20,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000,2022-12-08 12:20:57.000,2022-12-06 22:24:29,8119.0,315.0,942.0,72.0,3285.0,3983.0,4373.0,2022-12-05 12:58:02.793,2.15.8,158.0,500.0,41,True,680.0,pylint,conda-forge/pylint,,21277.0,,https://pypi.org/project/pylint,2022-06-29 13:48:28.000,13177958.0,13223561.0,https://anaconda.org/conda-forge/pylint,2022-12-05 18:58:55.315,3465899.0,1.0,21277.0,,,,,,,,,,,,,,,,,,,,
21,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2022-12-06 22:37:22.000,2022-11-29 02:43:03,2312.0,44.0,663.0,82.0,973.0,1609.0,9298.0,2022-07-11 00:58:54.000,2.20.0,169.0,146.0,40,True,20.0,pre-commit,conda-forge/pre-commit,,71000.0,67552.0,https://pypi.org/project/pre-commit,2022-05-05 13:55:13.000,7526752.0,7584432.0,https://anaconda.org/conda-forge/pre-commit,2022-10-28 15:12:46.425,2165436.0,1.0,3448.0,223360.0,,,,,,,,,,,,,,,,,,,
22,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2022-12-06 09:34:06.000,2022-12-04 05:49:05,12573.0,181.0,537.0,69.0,2181.0,1297.0,6377.0,2022-12-04 05:49:35.622,6.60.0,1005.0,297.0,40,True,43.0,hypothesis,conda-forge/hypothesis,,17041.0,15069.0,https://pypi.org/project/hypothesis,2022-07-05 05:13:25.000,3713917.0,3803916.0,https://anaconda.org/conda-forge/hypothesis,2022-12-04 08:13:33.943,6929923.0,1.0,1972.0,,,,,,,,,,,,,,,,,,,,
23,conda,conda/conda,dependency-managers,"OS-agnostic, system-level binary package manager and ecosystem.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2022-12-07 23:51:39.020,2022-12-07 15:33:02,16140.0,110.0,1277.0,196.0,3382.0,7831.0,5027.0,2022-12-07 03:19:23.000,22.11.1,100.0,407.0,40,True,1034.0,conda,conda-forge/conda,,1090.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000,221341.0,677403.0,https://anaconda.org/conda-forge/conda,2022-12-07 23:51:39.020,34660728.0,1.0,1090.0,,,,,,,,,,,,,,,,,,,,
24,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2022-12-08 00:23:28.000,2022-12-07 03:01:44,622.0,33.0,970.0,160.0,1188.0,1173.0,4330.0,2022-12-05 22:47:06.493,20.17.1,197.0,241.0,40,True,76.0,virtualenv,conda-forge/virtualenv,,17756.0,,https://pypi.org/project/virtualenv,2022-07-27 21:53:47.000,41904580.0,41949657.0,https://anaconda.org/conda-forge/virtualenv,2022-11-28 09:40:51.057,3110332.0,2.0,17756.0,,,,,,,,,,,,,,,,,,,,
25,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2022-12-08 14:20:23.000,2022-12-08 02:03:43,383.0,75.0,443.0,42.0,1116.0,1364.0,3100.0,2022-12-08 02:17:13.769,4.0.2,141.0,255.0,40,True,65.0,tox,conda-forge/tox,['pytest'],87213.0,66322.0,https://pypi.org/project/tox,2022-06-29 23:24:55.000,5487269.0,5496673.0,https://anaconda.org/conda-forge/tox,2022-11-14 13:23:39.814,592509.0,1.0,20891.0,,,,,,,,,,,,,,,,,,,,
26,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2022-12-07 16:30:49.000,2022-12-07 16:24:07,2678.0,141.0,1810.0,185.0,2162.0,3969.0,22862.0,2022-10-10 19:45:14.090,1.2.2,154.0,417.0,39,True,650.0,poetry,conda-forge/poetry,,155.0,,https://pypi.org/project/poetry,2022-08-31 03:48:14.633,10847961.0,11124451.0,https://anaconda.org/conda-forge/poetry,2022-10-31 19:50:24.779,711130.0,2.0,155.0,14670780.0,,,,,,,,,,,,,,,,,,,
27,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000,2022-12-07 17:52:30.000,2022-12-07 14:11:24,1578.0,89.0,326.0,58.0,982.0,608.0,1381.0,2022-11-22 12:40:44.691,1.11.1,168.0,151.0,39,True,186.0,sentry-sdk,conda-forge/sentry-sdk,,26438.0,26438.0,https://pypi.org/project/sentry-sdk,2022-10-21 14:39:28.000,19216802.0,19222922.0,https://anaconda.org/conda-forge/sentry-sdk,2022-11-22 16:13:01.290,295709.0,1.0,,3822.0,,,,,,,,,,,,,,,,,,,
28,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2022-12-08 12:50:46.000,2022-05-20 06:58:02,3909.0,,491.0,42.0,865.0,1025.0,5395.0,2021-11-09 05:43:22.000,5.10.1,132.0,263.0,38,True,124.0,isort,conda-forge/isort,,307390.0,292268.0,https://pypi.org/project/isort,2021-11-09 05:42:44.000,24993922.0,25045786.0,https://anaconda.org/conda-forge/isort,2021-11-09 08:52:00.919,3993589.0,2.0,15122.0,,,,,,,,,,,,,,,,,,,,
29,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000,2022-12-06 04:40:46.000,2022-12-06 04:40:45,1349.0,36.0,671.0,119.0,447.0,587.0,4731.0,2022-11-23 18:29:05.901,2.10.0,16.0,131.0,38,True,116.0,pycodestyle,conda-forge/pycodestyle,,287755.0,276394.0,https://pypi.org/project/pycodestyle,2021-10-11 00:56:25.000,28298035.0,28367421.0,https://anaconda.org/conda-forge/pycodestyle,2022-11-24 16:23:10.571,5412121.0,1.0,11361.0,,,,,,,,,,,,,,,,,,,,
30,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2022-11-22 17:36:02.000,2022-11-22 13:48:50,1432.0,19.0,1699.0,162.0,638.0,569.0,4246.0,2022-11-04 19:24:09.941,1.1.1,37.0,112.0,38,True,220.0,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],6054.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2022-10-13 20:24:36.386,3344391.0,3383510.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2022-11-06 16:10:03.932,2973073.0,2.0,6038.0,,,,,,,,,,,,,,,,,,,,
31,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2022-11-20 17:58:22.000,2022-11-20 17:58:15,4527.0,123.0,1333.0,493.0,571.0,1342.0,21871.0,2022-10-29 09:42:17.000,3.3.0,90.0,166.0,37,True,239.0,glances,conda-forge/glances,,600.0,550.0,https://pypi.org/project/glances,2022-05-26 08:29:00.000,278877.0,281089.0,https://anaconda.org/conda-forge/glances,2022-11-03 21:02:41.924,178510.0,1.0,50.0,827.0,,,,,,,,,,,,,,,,,,,
32,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2022-12-08 08:57:27.000,2022-12-07 22:03:48,1830.0,73.0,551.0,105.0,844.0,761.0,6441.0,2022-12-01 08:20:49.533,6.11.0,107.0,184.0,37,True,137.0,pip-tools,conda-forge/pip-tools,,1867.0,,https://pypi.org/project/pip-tools,2022-06-30 09:26:49.000,8008757.0,8010735.0,https://anaconda.org/conda-forge/pip-tools,2022-05-24 05:42:55.372,63308.0,2.0,1867.0,,,,,,,,,,,,,,,,,,,,
33,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2022-12-03 03:56:16.000,2022-12-03 03:56:16,2805.0,38.0,278.0,66.0,214.0,346.0,4214.0,2022-10-28 21:13:03.171,2.0.0,71.0,57.0,37,True,103.0,autopep8,conda-forge/autopep8,,150547.0,144861.0,https://pypi.org/project/autopep8,2021-10-24 06:47:35.000,2936704.0,2948494.0,https://anaconda.org/conda-forge/autopep8,2022-10-29 13:49:35.758,919681.0,2.0,5686.0,,,,,,,,,,,,,,,,,,,,
34,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2022-12-03 16:10:50.000,2022-12-03 16:10:49,908.0,11.0,188.0,33.0,228.0,225.0,1353.0,2022-09-28 18:41:46.166,4.0.0,44.0,81.0,37,True,123.0,pytest-cov,conda-forge/pytest-cov,['pytest'],188763.0,159088.0,https://pypi.org/project/pytest-cov,2021-10-04 01:48:57.000,15992107.0,16077461.0,https://anaconda.org/conda-forge/pytest-cov,2022-09-29 00:56:23.882,6913698.0,1.0,29675.0,,,,,,,,,,,,,,,,,,,,
35,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2022-12-05 18:09:47.000,2022-12-05 18:09:47,1058.0,15.0,282.0,33.0,508.0,396.0,1346.0,2022-12-01 01:51:31.000,4.0.2,51.0,112.0,37,True,48.0,twine,conda-forge/twine,,88401.0,75723.0,https://pypi.org/project/twine,2022-06-01 11:02:29.000,3536181.0,3544459.0,https://anaconda.org/conda-forge/twine,2022-12-01 12:45:16.522,629187.0,1.0,12678.0,,,,,,,,,,,,,,,,,,,,
36,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2022-11-27 21:15:38.000,2022-11-27 21:15:37,553.0,15.0,170.0,27.0,286.0,434.0,1213.0,2022-11-24 16:55:02.246,3.0.1,36.0,84.0,37,True,63.0,pyflakes,conda-forge/pyflakes,,189062.0,175423.0,https://pypi.org/project/pyflakes,2021-10-06 20:39:49.000,18935955.0,19002704.0,https://anaconda.org/conda-forge/pyflakes,2022-11-24 20:00:59.834,5206488.0,1.0,13639.0,,,,,,,,,,,,,,,,,,,,
37,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,Apache-2.0,2014-05-15 22:49:43.000,2022-12-08 10:23:42.000,2022-12-07 23:17:41,609.0,34.0,209.0,27.0,351.0,222.0,444.0,2022-12-07 23:18:35.000,22.0,40.0,82.0,37,True,69.0,packaging,conda-forge/packaging,,540530.0,523028.0,https://pypi.org/project/packaging,2021-11-18 00:39:10.000,126055366.0,126353454.0,https://anaconda.org/conda-forge/packaging,2021-11-18 12:50:05.153,23249748.0,1.0,17502.0,623.0,,,,,,,,,,,,,,,,,,,
38,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2022-12-02 19:04:37.000,2022-12-02 18:45:46,676.0,22.0,562.0,119.0,88.0,610.0,13538.0,2022-01-29 13:50:01.000,0.6.0,18.0,41.0,36,True,63.0,loguru,conda-forge/loguru,,34161.0,32452.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000,4140055.0,4157730.0,https://anaconda.org/conda-forge/loguru,2022-10-26 21:41:01.021,813058.0,2.0,1709.0,,,,,,,,,,,,,,,,,,,,
39,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2022-11-30 22:23:50.000,2022-11-30 22:23:50,1208.0,3.0,858.0,216.0,270.0,400.0,12944.0,2020-04-23 19:07:36.000,0.30.0,68.0,138.0,36,True,362.0,yapf,conda-forge/yapf,,46024.0,43935.0,https://pypi.org/project/yapf,2021-12-26 07:48:00.000,2416764.0,2432491.0,https://anaconda.org/conda-forge/yapf,2022-01-06 16:55:17.692,1226769.0,3.0,2089.0,,,,,,,,,,,,,,,,,,,,
40,pyright,Microsoft/pyright,linters,Static type checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2022-12-08 07:35:24.000,2022-12-08 07:35:16,5537.0,220.0,612.0,77.0,467.0,3424.0,8862.0,2022-12-07 07:41:08.000,1.1.283,367.0,83.0,36,True,12.0,,,,419.0,412.0,,,,352590.0,,,,2.0,,,,,,,,,pyright,https://www.npmjs.com/package/pyright,2022-12-07 07:35:55.405,7.0,352590.0,,,,,,,,
41,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2022-12-08 01:46:25.000,2022-12-08 01:45:29,23396.0,379.0,1619.0,203.0,5259.0,793.0,4940.0,2022-12-04 12:01:05.939,3.7.0,121.0,830.0,36,True,667.0,buildbot,conda-forge/buildbot,,763.0,306.0,https://pypi.org/project/buildbot,2022-03-06 14:20:53.000,29773.0,32020.0,https://anaconda.org/conda-forge/buildbot,2022-12-04 16:31:50.847,70431.0,2.0,457.0,28770.0,,,,,,,,,,,,,,,,,,,
42,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2022-12-07 02:06:16.000,2022-11-28 14:16:30,2148.0,47.0,354.0,25.0,1506.0,951.0,2085.0,2022-09-27 22:22:25.120,0.17.0,55.0,180.0,36,True,99.0,wemake-python-styleguide,,,9041.0,9010.0,https://pypi.org/project/wemake-python-styleguide,2022-03-11 18:59:38.000,198851.0,198851.0,,,,2.0,31.0,,,,,,,,,,,,,,,,,,,,
