,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_dependent_project_count,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
41,pyright,Microsoft/pyright,linters,Static type checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2022-12-14 21:50:40.000,2022-12-14 18:32:25,5557.0,230.0,636.0,79.0,470.0,3451.0,8905.0,2022-12-14 02:21:27.000,1.1.284,368.0,83.0,36,True,14.0,,,,421.0,414.0,,,,357649.0,,,,2.0,,,,,,,,,pyright,https://www.npmjs.com/package/pyright,2022-12-14 01:50:38.893,7.0,357649.0,,,,,,,,
42,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2022-12-15 08:12:00.000,2022-12-08 01:45:29,23396.0,358.0,1619.0,203.0,5260.0,793.0,4946.0,2022-12-04 12:01:05.939,3.7.0,121.0,831.0,36,True,667.0,buildbot,conda-forge/buildbot,,764.0,307.0,https://pypi.org/project/buildbot,2022-03-06 14:20:53.000,29639.0,31899.0,https://anaconda.org/conda-forge/buildbot,2022-12-04 16:31:50.847,70906.0,2.0,457.0,28837.0,,,,,,,,,,,,,,,,,,,
43,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2022-12-06 22:13:44.000,2022-09-30 21:53:37,3568.0,8.0,335.0,96.0,223.0,379.0,3760.0,2022-09-30 21:54:38.717,1.7.3,58.0,57.0,36,True,351.0,invoke,conda-forge/invoke,,17192.0,14563.0,https://pypi.org/project/invoke,2022-05-11 16:04:49.000,4136273.0,4147099.0,https://anaconda.org/conda-forge/invoke,2022-10-06 14:51:40.510,866150.0,2.0,2629.0,,,,,,,,,,,,,,,,,,,,
44,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2022-12-12 04:30:46.000,2022-11-28 14:16:30,2148.0,43.0,353.0,25.0,1509.0,951.0,2094.0,2022-09-27 22:22:25.120,0.17.0,55.0,180.0,36,True,99.0,wemake-python-styleguide,,,9354.0,9323.0,https://pypi.org/project/wemake-python-styleguide,2022-03-11 18:59:38.000,201547.0,201547.0,,,,2.0,31.0,,,,,,,,,,,,,,,,,,,,
45,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000,2022-10-12 12:20:58.000,2022-10-08 14:17:24,541.0,14.0,7519.0,35.0,258.0,124.0,21982.0,2022-10-08 14:12:04.684,1.5.0,23.0,74.0,35,True,69.0,numpydoc,conda-forge/numpydoc,['sphinx'],39440.0,35049.0,https://pypi.org/project/numpydoc,2022-06-09 21:27:11.000,347692.0,368790.0,https://anaconda.org/conda-forge/numpydoc,2022-10-09 00:00:11.878,1497977.0,2.0,4391.0,,,,,,,,,,,,,,,,,,,,
46,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2022-12-15 08:43:30.000,2022-12-14 16:36:20,10188.0,773.0,437.0,127.0,273.0,1415.0,7888.0,2022-12-08 09:40:44.718,1.2.6,224.0,127.0,35,True,218.0,nuitka,conda-forge/nuitka,,822.0,785.0,https://pypi.org/project/nuitka,2022-06-30 07:52:49.000,43646.0,48988.0,https://anaconda.org/conda-forge/nuitka,2022-12-14 16:47:15.016,427382.0,2.0,37.0,,,,,,,,,,,,,,,,,,,,
47,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2022-12-09 18:30:11.000,2022-11-29 21:40:01,241.0,10.0,196.0,25.0,71.0,49.0,1406.0,2022-07-11 14:10:01.875,2.0.4,24.0,56.0,35,True,39.0,python-json-logger,conda-forge/python-json-logger,,32689.0,31960.0,https://pypi.org/project/python-json-logger,2021-07-27 23:09:33.000,8406130.0,8431969.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,1757088.0,2.0,729.0,,,,,,,,,,,,,,,,,,,,
48,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2022-12-13 11:14:05.000,2022-12-13 11:14:04,1052.0,47.0,185.0,46.0,333.0,301.0,1042.0,2022-12-03 14:34:08.213,3.1.0,61.0,86.0,35,True,211.0,pytest-xdist,conda-forge/pytest-xdist,['pytest'],4683.0,,https://pypi.org/project/pytest-xdist,2021-12-10 11:41:55.000,6669142.0,6719067.0,https://anaconda.org/conda-forge/pytest-xdist,2022-12-03 20:29:50.735,3844257.0,2.0,4683.0,,,,,,,,,,,,,,,,,,,,
49,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2022-12-08 22:32:45.000,2022-12-08 22:32:42,964.0,58.0,97.0,22.0,65.0,198.0,793.0,2022-10-26 13:49:10.642,4.2.0,103.0,42.0,35,True,9.0,progressbar2,conda-forge/progressbar2,,25325.0,23813.0,https://pypi.org/project/progressbar2,2022-01-05 13:41:41.000,16405231.0,16413998.0,https://anaconda.org/conda-forge/progressbar2,2022-10-27 07:36:32.452,646864.0,2.0,1512.0,1725.0,,,,,,,,,,,,,,,,,,,
50,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2022-12-12 20:55:36.000,2022-12-10 12:42:55,823.0,30.0,123.0,26.0,143.0,319.0,369.0,2022-11-09 20:45:23.777,0.38.4,71.0,67.0,35,True,41.0,wheel,conda-forge/wheel,,35357.0,,https://pypi.org/project/wheel,2021-12-22 12:22:00.000,164110719.0,164750379.0,https://anaconda.org/conda-forge/wheel,2022-11-10 03:42:20.427,49253886.0,2.0,35357.0,,,,,,,,,,,,,,,,,,,,
51,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2022-12-05 04:46:19.000,2021-09-14 17:41:07,402.0,,985.0,177.0,142.0,217.0,7506.0,2021-07-07 17:05:04.000,0.9.53,50.0,51.0,34,False,425.0,pyautogui,conda-forge/pyautogui,,19621.0,19010.0,https://pypi.org/project/pyautogui,2021-07-07 17:05:04.000,537115.0,539996.0,https://anaconda.org/conda-forge/pyautogui,2022-09-10 02:31:57.039,175798.0,2.0,611.0,,,,,,,,,,,,,,,,,,,,
52,pyre-check,facebook/pyre-check,linters,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2022-12-15 03:04:17.000,2022-12-15 03:02:38,13264.0,700.0,399.0,107.0,334.0,229.0,6161.0,2022-11-08 21:43:56.374,0.9.17,75.0,231.0,34,True,125.0,pyre-check,,,33.0,,https://pypi.org/project/pyre-check,2022-06-30 15:56:01.000,218551.0,218551.0,,,,2.0,33.0,,,,,,,,,,,,,,,,,,,,
53,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2022-12-02 10:05:59.000,2022-10-28 14:45:51,1289.0,1.0,486.0,59.0,352.0,437.0,4738.0,2022-03-04 07:43:44.000,1.7.4,35.0,160.0,34,True,183.0,bandit,conda-forge/bandit,,26119.0,24585.0,https://pypi.org/project/bandit,2022-03-04 07:43:44.000,2823018.0,2827569.0,https://anaconda.org/conda-forge/bandit,2022-10-29 14:12:14.100,195285.0,1.0,1534.0,545.0,,,,,,,,,,,,,,,,,,,
54,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2022-11-27 04:07:20.000,2022-08-12 12:22:25,568.0,,235.0,34.0,214.0,173.0,3507.0,2022-08-12 12:25:03.405,1.2.2,59.0,106.0,34,True,109.0,freezegun,conda-forge/freezegun,,4479.0,,https://pypi.org/project/freezegun,2022-03-18 09:06:37.000,5711396.0,5718712.0,https://anaconda.org/conda-forge/freezegun,2022-08-12 15:46:56.359,592640.0,2.0,4479.0,,,,,,,,,,,,,,,,,,,,
55,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2022-11-20 00:46:01.000,2022-11-20 00:46:00,1193.0,12.0,211.0,46.0,256.0,163.0,2558.0,2022-11-03 17:20:34.545,2022.1.3,76.0,91.0,34,True,154.0,pudb,conda-forge/pudb,,4363.0,3624.0,https://pypi.org/project/pudb,2022-03-12 19:52:37.000,272764.0,275158.0,https://anaconda.org/conda-forge/pudb,2022-11-04 08:31:30.859,184339.0,1.0,739.0,,,,,,,,,,,,,,,,,,,,
56,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58.000,2022-12-10 04:47:34.000,2022-12-06 05:44:08,1280.0,186.0,167.0,30.0,227.0,233.0,2305.0,2022-11-24 07:49:29.000,22.3.0,30.0,94.0,34,False,23.0,structlog,conda-forge/structlog,,939.0,,https://pypi.org/project/structlog,2021-12-16 12:48:09.000,3787917.0,3791306.0,https://anaconda.org/conda-forge/structlog,2022-07-28 13:23:10.469,260966.0,2.0,939.0,,,,,,,,,,,,,,,,,,,,
57,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000,2022-12-13 08:26:16.000,2022-12-13 08:26:13,1333.0,35.0,157.0,34.0,232.0,290.0,1737.0,2022-12-08 12:40:00.746,1.8.0,119.0,84.0,34,True,45.0,prospector,conda-forge/prospector,,4125.0,3453.0,https://pypi.org/project/prospector,2022-03-18 13:16:26.000,620450.0,621101.0,https://anaconda.org/conda-forge/prospector,2022-03-10 06:36:03.674,49541.0,1.0,672.0,,,,,,,,,,,,,,,,,,,,
58,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2022-12-14 22:00:53.000,2022-12-14 06:47:44,8445.0,109.0,279.0,59.0,927.0,2704.0,1589.0,2022-07-30 21:59:57.000,4.4.0,29.0,145.0,34,True,653.0,scons,conda-forge/scons,,48.0,,https://pypi.org/project/scons,2021-11-17 16:05:13.000,403671.0,409089.0,https://anaconda.org/conda-forge/scons,2022-10-28 08:26:20.087,372497.0,2.0,48.0,934.0,,,,,,,,,,,,,,,,,,,
59,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2022-12-13 11:13:01.000,2022-12-13 11:12:58,532.0,25.0,117.0,34.0,204.0,118.0,1491.0,2022-10-05 18:54:14.310,3.10.0,58.0,63.0,34,True,13.0,pytest-mock,conda-forge/pytest-mock,['pytest'],37716.0,33341.0,https://pypi.org/project/pytest-mock,2022-07-05 12:51:24.000,8368060.0,8391874.0,https://anaconda.org/conda-forge/pytest-mock,2022-10-06 14:14:09.423,1833733.0,2.0,4375.0,,,,,,,,,,,,,,,,,,,,
60,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2022-12-14 19:19:06.000,2022-12-14 19:19:04,996.0,70.0,183.0,54.0,303.0,187.0,1102.0,2022-11-09 16:51:21.000,6.1.1,95.0,52.0,34,True,122.0,pytest-bdd,conda-forge/pytest-bdd,['pytest'],2412.0,2241.0,https://pypi.org/project/pytest-bdd,2022-07-07 14:31:17.000,607712.0,608915.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114,51759.0,2.0,171.0,,,,,,,,,,,,,,,,,,,,
61,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2022-12-14 08:03:32.000,2022-12-13 17:05:01,2979.0,68.0,2648.0,380.0,899.0,1513.0,29851.0,2022-12-08 07:07:47.000,2.3.8,64.0,401.0,33,True,29.0,pyenv,,,1.0,,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,8789.0,8789.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
62,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2022-12-02 00:46:12.000,2022-12-02 00:46:12,594.0,30.0,649.0,112.0,668.0,842.0,7676.0,2022-11-16 22:23:01.967,1.28.0,88.0,29.0,33,True,32.0,playwright,,,2626.0,2550.0,https://pypi.org/project/playwright,2022-06-30 23:53:31.000,810985.0,810985.0,,,,2.0,76.0,,,,,,,,,,,,,,,,,,,,
63,mimesis,lk-geimfari/mimesis,testing,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2022-12-09 06:55:52.000,2022-10-27 14:38:47,2322.0,29.0,299.0,64.0,960.0,305.0,3830.0,2022-10-02 11:00:01.178,6.1.1,41.0,115.0,33,True,3.0,mimesis,conda-forge/mimesis,,1133.0,1072.0,https://pypi.org/project/mimesis,2022-06-22 12:07:12.000,125440.0,127638.0,https://anaconda.org/conda-forge/mimesis,2022-10-02 13:13:51.318,63632.0,2.0,61.0,369.0,,,,,,,,,,,,,,,,,,,
64,pex,pantsbuild/pex,packaging,A library and tool for generating .pex (Python EXecutable) files.,,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2022-12-15 01:01:48.000,2022-12-15 01:00:41,1272.0,53.0,231.0,54.0,1041.0,824.0,2187.0,2022-12-15 01:05:16.713,2.1.119,206.0,112.0,33,True,143.0,pex,,,132.0,,https://pypi.org/project/pex,2022-07-01 19:45:26.000,628417.0,700104.0,,,,2.0,132.0,1863866.0,,,,,,,,,,,,,,,,,,,
65,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2022-12-13 16:03:56.000,2022-12-13 15:35:40,371.0,17.0,145.0,27.0,78.0,124.0,1640.0,2022-12-13 15:37:01.965,0.13.11,43.0,54.0,33,True,61.0,ipdb,conda-forge/ipdb,,45162.0,36368.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000,2604942.0,2609033.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798,315055.0,1.0,8794.0,,2.0,,,,,,,,,,,,,,,,,,
66,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2022-11-21 13:18:14.000,2022-08-20 08:31:04,665.0,,166.0,32.0,148.0,134.0,1519.0,2022-06-25 15:42:15.000,1.7.0,70.0,84.0,33,True,39.0,nodeenv,conda-forge/nodeenv,,32562.0,31661.0,https://pypi.org/project/nodeenv,2022-06-25 15:38:17.000,7791885.0,7820863.0,https://anaconda.org/conda-forge/nodeenv,2022-06-25 20:07:06.831,1825643.0,2.0,901.0,,,,,,,,,,,,,,,,,,,,
67,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2022-11-28 10:41:14.000,2022-11-08 14:21:19,598.0,33.0,117.0,20.0,73.0,115.0,1485.0,2022-10-06 17:23:25.701,0.9.0,27.0,83.0,33,True,61.0,tabulate,conda-forge/tabulate,,6688.0,,https://pypi.org/project/tabulate,2022-06-21 16:26:40.000,43882610.0,43932259.0,https://anaconda.org/conda-forge/tabulate,2022-10-07 10:29:50.640,3922280.0,2.0,6688.0,,,,,,,,,,,,,,,,,,,,
68,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2022-07-03 21:17:25.000,2016-03-04 01:16:26,1004.0,,387.0,47.0,261.0,463.0,1353.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,33,False,453.0,nose,conda-forge/nose,,177405.0,132804.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,5400209.0,5432252.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277,2531425.0,2.0,44601.0,,,,,,,,,,,,,,,,,,,,
69,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2022-12-11 00:42:26.000,2022-12-09 01:08:31,462.0,4.0,336.0,107.0,275.0,178.0,9450.0,2022-09-07 22:01:08.223,0.3.14,38.0,31.0,32,True,97.0,py-spy,conda-forge/py-spy,,336.0,295.0,https://pypi.org/project/py-spy,2022-05-17 00:33:00.000,1051732.0,1061457.3333333333,https://anaconda.org/conda-forge/py-spy,2022-09-09 07:18:41.721,351982.0,2.0,40.0,10839.0,,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2022-09-07 22:01:08.223,1.0,199.33333333333334,402342.0,,
70,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2022-12-13 03:37:47.000,2022-12-13 03:37:45,2808.0,237.0,232.0,66.0,195.0,195.0,6827.0,2022-12-08 20:30:01.203,1.5.16,135.0,34.0,32,True,97.0,scalene,,,166.0,163.0,https://pypi.org/project/scalene,2022-04-29 20:48:31.000,14907.0,14907.0,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,
71,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2022-12-05 22:47:12.000,2022-12-05 22:47:01,807.0,49.0,198.0,52.0,118.0,95.0,4943.0,2022-11-05 12:02:04.078,4.4.0,39.0,47.0,32,True,14.0,pyinstrument,conda-forge/pyinstrument,,1114.0,1008.0,https://pypi.org/project/pyinstrument,2022-07-03 16:21:24.000,439070.0,441114.0,https://anaconda.org/conda-forge/pyinstrument,2022-11-05 17:20:23.957,153306.0,2.0,106.0,,-1.0,,,,,,,,,,,,,,,,,,
72,pytype,google/pytype,linters,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2022-12-14 01:18:31.000,2022-12-14 01:18:28,5733.0,180.0,258.0,55.0,764.0,461.0,4010.0,2022-12-09 22:51:02.377,2022.12.9,157.0,87.0,32,True,107.0,pytype,conda-forge/pytype,,101.0,,https://pypi.org/project/pytype,2022-06-30 19:56:49.000,436354.0,440775.0,https://anaconda.org/conda-forge/pytype,2022-12-10 06:26:12.957,137055.0,2.0,101.0,,,,,,,,,,,,,,,,,,,,
73,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2022-12-15 08:55:25.919,2022-12-15 02:51:02,2071.0,100.0,169.0,28.0,568.0,832.0,3473.0,2022-12-15 02:54:00.695,2.3.3,139.0,88.0,32,True,22.0,pdm,conda-forge/pdm,,44.0,42.0,https://pypi.org/project/pdm,2022-07-02 11:37:49.000,80501.0,84604.0,https://anaconda.org/conda-forge/pdm,2022-12-15 08:55:25.919,61556.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
74,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2022-12-11 06:31:38.000,2022-12-11 06:09:29,3533.0,28.0,205.0,38.0,32.0,829.0,1897.0,2022-12-11 06:32:00.693,7.7.4,258.0,25.0,32,False,24.0,pyarmor,,,603.0,589.0,https://pypi.org/project/pyarmor,2022-06-28 00:57:42.000,575223.0,575223.0,,,,2.0,14.0,,,,,,,,,,,,,,,,,,,,
75,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2022-10-28 10:53:26.838,2019-10-16 17:48:40,1195.0,,158.0,35.0,151.0,125.0,1427.0,2019-10-16 18:14:55.000,1.5.3,41.0,76.0,32,False,64.0,logbook,conda-forge/logbook,,4856.0,3673.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,2202588.0,2204918.0,https://anaconda.org/conda-forge/logbook,2022-10-28 10:53:26.838,104752.0,2.0,1183.0,282.0,,,,,,,,,,,,,,,,,,,
76,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2022-11-29 14:59:54.000,2022-11-29 14:59:49,846.0,30.0,156.0,26.0,172.0,282.0,1415.0,2022-11-15 12:55:03.470,12.3.0,93.0,43.0,32,True,14.0,pdoc,,,1153.0,950.0,https://pypi.org/project/pdoc,2022-06-08 15:33:02.000,62716.0,62716.0,,,,2.0,203.0,,,,,,,,,,,,,,,,,,,,
77,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2022-12-11 09:18:53.000,2022-04-05 09:33:19,724.0,,176.0,22.0,307.0,212.0,980.0,2021-05-17 20:37:45.000,6.1.1,17.0,81.0,32,True,91.0,pydocstyle,conda-forge/pydocstyle,,41683.0,39288.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000,2610329.0,2624004.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379,1053010.0,2.0,2395.0,57.0,,,,,,,,,,,,,,,,,,,
78,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2022-12-12 17:32:31.000,2022-12-06 01:49:27,1093.0,10.0,136.0,23.0,293.0,211.0,735.0,2022-07-16 16:40:18.561,0.12.0,28.0,74.0,32,True,51.0,nose2,conda-forge/nose2,,6567.0,5485.0,https://pypi.org/project/nose2,2022-02-13 00:26:17.000,576686.0,578083.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,76853.0,2.0,1082.0,,,,,,,,,,,,,,,,,,,,
79,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",,https://github.com/bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2022-05-06 18:17:17.000,2021-09-24 20:53:41,351.0,,180.0,21.0,79.0,54.0,671.0,2021-12-15 14:50:58.488,0.0.1,25.0,28.0,32,False,89.0,alabaster,conda-forge/alabaster,['sphinx'],86569.0,78889.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000,5879764.0,5947081.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,5183467.0,2.0,7680.0,,,,,,,,,,,,,,,,,,,,
80,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2022-12-12 20:54:57.000,2022-11-27 09:37:10,1370.0,9.0,180.0,24.0,346.0,348.0,661.0,2022-07-11 12:53:19.170,7.0.5,78.0,111.0,32,True,98.0,setuptools_scm,conda-forge/setuptools_scm,,520.0,,https://pypi.org/project/setuptools_scm,2022-07-01 10:34:12.000,23867571.0,23884160.0,https://anaconda.org/conda-forge/setuptools_scm,2022-10-26 09:15:53.040,1343725.0,3.0,520.0,,-1.0,,,,,,,,,,,,,,,,,,
81,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2022-11-03 16:22:18.000,2022-11-03 16:22:18,1738.0,12.0,176.0,21.0,338.0,385.0,641.0,2022-06-20 18:54:02.000,4.34.0,64.0,105.0,32,True,139.0,breathe,conda-forge/breathe,,9241.0,8211.0,https://pypi.org/project/breathe,2022-06-20 18:52:31.000,283243.0,288850.0,https://anaconda.org/conda-forge/breathe,2022-06-21 01:45:19.926,413456.0,2.0,1030.0,419.0,,,,,,,,,,,,,,,,,,breathe-doc/breathe,
82,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2022-12-13 01:29:11.000,2022-12-01 18:31:00,393.0,6.0,199.0,20.0,258.0,193.0,546.0,2022-11-11 08:16:56.000,3.2.0,45.0,47.0,32,True,134.0,pytest-html,conda-forge/pytest-html,['pytest'],27671.0,26988.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000,2988707.0,2993655.0,https://anaconda.org/conda-forge/pytest-html,2022-10-25 19:38:16.703,331552.0,2.0,683.0,,,,,,,,,,,,,,,,,,,,
