,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,new_addition,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
42,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2022-04-20 13:28:05.000,2022-04-05 11:58:31,2743.0,1.0,264.0,67.0,197.0,341.0,4087.0,2021-10-24 07:01:21.000,1.6.0,68.0,53.0,95.0,35,True,autopep8,conda-forge/autopep8,,128196.0,122589.0,https://pypi.org/project/autopep8,2021-10-24 06:47:35.000,5607.0,3407488.0,3417590.0,https://anaconda.org/conda-forge/autopep8,2021-10-26 17:07:50.178,727379.0,3.0,,,,,,,,,,,,,,,,,,,,,
43,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2022-06-22 08:05:23.000,2022-06-22 08:05:06,2559.0,264.0,154.0,25.0,228.0,170.0,1343.0,2022-06-22 07:57:01.000,1.2.0,74.0,70.0,73.0,35,True,rope,conda-forge/rope,,1602.0,,https://pypi.org/project/rope,2022-06-22 07:57:01.000,1602.0,704665.0,716506.0,https://anaconda.org/conda-forge/rope,2022-05-25 14:32:27.048,734201.0,1.0,,,,,,,,,,,,,,,,,,,,,
44,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2022-06-23 07:56:16.000,2022-06-22 16:57:16,556.0,31.0,107.0,17.0,60.0,71.0,1279.0,2022-06-21 16:26:40.000,0.8.10,26.0,76.0,71.0,35,True,tabulate,conda-forge/tabulate,,84294.0,77652.0,https://pypi.org/project/tabulate,2022-06-21 16:26:40.000,6642.0,37997655.0,38031760.0,https://anaconda.org/conda-forge/tabulate,2022-06-22 12:29:14.585,2489729.0,2.0,,,,,,,3.0,,,,,,,,,,,,,,
45,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2022-06-17 22:06:31.000,2022-02-02 17:53:26,870.0,,170.0,33.0,213.0,212.0,1259.0,2021-10-04 01:48:57.000,3.0.0,43.0,74.0,115.0,35,True,pytest-cov,conda-forge/pytest-cov,['pytest'],160650.0,132236.0,https://pypi.org/project/pytest-cov,2021-10-04 01:48:57.000,28414.0,15366641.0,15440392.0,https://anaconda.org/conda-forge/pytest-cov,2021-10-04 14:17:04.977,5531360.0,1.0,,,,,,,,,,,,,,,,,,,,,
46,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2022-06-21 22:41:09.000,2022-04-28 17:39:04,1348.0,1.0,1675.0,157.0,591.0,543.0,4106.0,2021-12-15 14:46:50.702,0.1.0,32.0,109.0,218.0,34,True,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],5777.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2021-09-13 19:53:37.000,5761.0,2302335.0,2337561.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-09-17 07:30:33.268,2465867.0,2.0,,,,,,,,,,,,,,,,,,,,,
47,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2022-06-14 23:29:50.000,2022-06-07 20:06:03,3558.0,7.0,317.0,93.0,215.0,375.0,3621.0,2022-05-11 16:04:49.000,1.7.1,56.0,57.0,337.0,34,True,invoke,conda-forge/invoke,,14877.0,12252.0,https://pypi.org/project/invoke,2022-05-11 16:04:49.000,2625.0,3170654.0,3179224.0,https://anaconda.org/conda-forge/invoke,2022-05-11 20:17:05.673,634247.0,2.0,,,,,,,-1.0,,,,,,,,,,,,,,
48,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2022-06-22 06:04:06.000,2022-06-15 05:23:46,554.0,4.0,223.0,32.0,201.0,170.0,3313.0,2022-03-18 09:06:37.000,1.2.1,58.0,102.0,102.0,34,True,freezegun,conda-forge/freezegun,,4447.0,,https://pypi.org/project/freezegun,2022-03-18 09:06:37.000,4447.0,5344744.0,5349888.0,https://anaconda.org/conda-forge/freezegun,2022-03-18 11:36:36.297,385801.0,2.0,,,,,,,,,,,,,,,,,,,,,
49,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2022-06-23 08:59:16.000,2022-06-23 08:59:14,2067.0,38.0,328.0,25.0,1424.0,924.0,1922.0,2022-03-11 19:01:02.000,0.16.1,54.0,169.0,86.0,34,True,wemake-python-styleguide,,,1650.0,1625.0,https://pypi.org/project/wemake-python-styleguide,2022-03-11 18:59:38.000,25.0,185758.0,185758.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
50,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2022-06-21 16:46:41.000,2022-06-20 18:23:05,8101.0,279.0,260.0,57.0,864.0,2689.0,1450.0,2022-02-15 17:54:05.000,4.3.0,28.0,141.0,655.0,34,True,scons,conda-forge/scons,,48.0,,https://pypi.org/project/scons,2021-12-15 13:39:56.838,48.0,212516.0,217276.0,https://anaconda.org/conda-forge/scons,2021-11-17 22:33:26.201,299194.0,2.0,431.0,,,,,,,,,,,,,,,,,,,,
51,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2022-06-19 11:51:49.000,2022-05-30 22:32:30,482.0,15.0,103.0,33.0,176.0,106.0,1388.0,2022-01-28 11:41:08.000,3.7.0,53.0,55.0,13.0,34,True,pytest-mock,conda-forge/pytest-mock,['pytest'],31846.0,27674.0,https://pypi.org/project/pytest-mock,2022-01-28 11:25:58.000,4172.0,6535542.0,6557220.0,https://anaconda.org/conda-forge/pytest-mock,2022-04-22 11:27:41.799,1539201.0,2.0,,,,,,,,,,,,,,,,,,,,,
52,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2022-06-16 22:46:31.000,2021-09-14 17:41:07,402.0,,898.0,172.0,138.0,208.0,6778.0,2021-07-07 17:05:04.000,0.9.53,50.0,51.0,393.0,33,True,pyautogui,conda-forge/pyautogui,,15937.0,15337.0,https://pypi.org/project/pyautogui,2021-07-07 17:05:04.000,600.0,457941.0,460728.0,https://anaconda.org/conda-forge/pyautogui,2021-11-11 10:15:02.687,153331.0,2.0,,,,,,,,,,,,,,,,,,,,,
53,pyre-check,facebook/pyre-check,linters,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2022-06-23 13:56:28.000,2022-06-23 13:55:14,11782.0,633.0,380.0,101.0,297.0,221.0,5945.0,2022-04-23 04:20:22.000,0.9.13,71.0,204.0,95.0,33,True,pyre-check,,,32.0,,https://pypi.org/project/pyre-check,2022-04-23 04:20:22.000,32.0,59428.0,59428.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
54,pytype,google/pytype,linters,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2022-06-23 07:09:55.000,2022-06-23 07:09:52,5364.0,201.0,250.0,56.0,702.0,437.0,3776.0,2022-06-14 22:17:34.000,2022.6.14,140.0,75.0,93.0,33,True,pytype,conda-forge/pytype,,99.0,,https://pypi.org/project/pytype,2022-06-14 22:17:34.000,99.0,222295.0,225630.0,https://anaconda.org/conda-forge/pytype,2022-06-15 01:35:03.431,83383.0,2.0,,,,,,,,,,,,,,,,,,,,,
55,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2022-06-17 14:38:00.000,2022-06-17 14:37:59,1166.0,8.0,196.0,46.0,231.0,154.0,2402.0,2022-03-12 19:52:37.000,2022.1.1,74.0,83.0,142.0,33,True,pudb,conda-forge/pudb,,3905.0,3170.0,https://pypi.org/project/pudb,2022-03-12 19:52:37.000,735.0,168524.0,170353.0,https://anaconda.org/conda-forge/pudb,2022-01-11 21:31:34.620,129860.0,1.0,,,,,,,,,,,,,,,,,,,,,
56,structlog,hynek/structlog,logging,Structured Logging for Python.,,https://github.com/hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2022-06-20 20:46:48.000,2022-06-06 17:59:21,1035.0,16.0,156.0,31.0,198.0,196.0,2032.0,2021-12-16 12:54:47.000,21.5.0,27.0,89.0,29.0,33,True,structlog,conda-forge/structlog,,899.0,,https://pypi.org/project/structlog,2021-12-16 12:48:09.000,899.0,3913157.0,3916001.0,https://anaconda.org/conda-forge/structlog,2022-01-06 16:55:04.638,201968.0,2.0,,,,,,,,,,,,,,,,,,,,,
57,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2022-06-22 13:21:20.000,2022-06-22 13:10:02,3441.0,49.0,173.0,39.0,28.0,729.0,1518.0,2022-06-06 02:26:25.000,7.5.0,250.0,21.0,13.0,33,False,pyarmor,,,464.0,450.0,https://pypi.org/project/pyarmor,2022-06-06 02:20:04.000,14.0,520228.0,520228.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
58,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2022-06-22 07:07:42.000,2022-06-22 07:07:42,658.0,6.0,156.0,29.0,142.0,132.0,1476.0,2021-04-09 08:16:00.000,1.6.0,69.0,84.0,36.0,33,True,nodeenv,conda-forge/nodeenv,,22853.0,21961.0,https://pypi.org/project/nodeenv,2020-08-23 18:26:51.000,892.0,5780649.0,5801218.0,https://anaconda.org/conda-forge/nodeenv,2021-04-09 11:28:01.405,1172454.0,2.0,,,,,,,,,,,,,True,,,,,,,,
59,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2022-05-16 03:03:49.000,2022-05-16 03:03:37,1460.0,28.0,150.0,49.0,155.0,210.0,1399.0,2022-04-22 15:33:23.000,0.36.0,48.0,63.0,64.0,33,True,doit,conda-forge/doit,,1261.0,980.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,281.0,291605.0,293481.0,https://anaconda.org/conda-forge/doit,2022-04-22 16:36:58.774,101355.0,2.0,,,,,,,,,,,,,,,,,,,,,
60,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2021-10-25 05:23:45.000,2016-03-04 01:16:26,1004.0,,368.0,47.0,261.0,462.0,1351.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,447.0,33,False,nose,conda-forge/nose,,171225.0,126623.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,44602.0,6599193.0,6629906.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277,2242107.0,2.0,,,,,,,,,,,,,,,,,,,,,
61,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2022-05-20 13:08:50.000,2022-02-06 17:21:56,216.0,,179.0,24.0,64.0,47.0,1276.0,2021-12-15 16:28:31.327,0.1.3,22.0,50.0,33.0,33,True,python-json-logger,conda-forge/python-json-logger,,27074.0,26385.0,https://pypi.org/project/python-json-logger,2021-07-27 23:09:33.000,689.0,7300883.0,7321427.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,1273776.0,2.0,,,,,,,,,,,,,,,,,,,,,
62,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2022-05-31 11:05:59.000,2022-05-31 11:05:58,995.0,12.0,159.0,46.0,306.0,262.0,912.0,2021-12-10 11:41:55.000,2.5.0,58.0,81.0,210.0,33,True,pytest-xdist,conda-forge/pytest-xdist,['pytest'],4513.0,,https://pypi.org/project/pytest-xdist,2021-12-10 11:41:55.000,4513.0,6070868.0,6111431.0,https://anaconda.org/conda-forge/pytest-xdist,2021-12-10 14:46:36.827,2879995.0,2.0,,,,,,,,,,,,,,,,,,,,,
63,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2022-06-08 15:08:54.000,2022-01-05 13:41:29,905.0,,100.0,21.0,64.0,189.0,770.0,2022-01-05 13:43:27.000,4.0.0,99.0,40.0,14.0,33,True,progressbar2,conda-forge/progressbar2,,20329.0,18843.0,https://pypi.org/project/progressbar2,2022-01-05 13:41:41.000,1486.0,11448108.0,11455357.0,https://anaconda.org/conda-forge/progressbar2,2022-02-01 19:09:44.843,491083.0,2.0,1677.0,,,,,,,,,,,,,,,,,,,,
64,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2022-06-22 15:52:12.424,2022-06-22 11:36:42,1314.0,42.0,169.0,22.0,320.0,326.0,591.0,2022-06-22 11:47:12.000,7.0.2,75.0,105.0,84.0,33,True,setuptools_scm,conda-forge/setuptools_scm,,517.0,,https://pypi.org/project/setuptools_scm,2022-06-22 11:47:12.000,517.0,18075330.0,18089069.0,https://anaconda.org/conda-forge/setuptools_scm,2022-06-22 15:52:12.424,1030493.0,2.0,,,,,,,,,,,,,,,,,,,,,
65,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2022-06-14 10:21:07.000,2022-06-14 10:21:06,788.0,5.0,104.0,23.0,118.0,303.0,325.0,2021-12-22 12:22:00.000,0.37.1,66.0,65.0,35.0,33,True,wheel,conda-forge/wheel,,34659.0,,https://pypi.org/project/wheel,2021-12-22 12:22:00.000,34659.0,116203425.0,116689231.0,https://anaconda.org/conda-forge/wheel,2021-12-22 18:22:48.622,34492260.0,2.0,,,,,,,,,,,,,,,,,,,,,
66,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2022-06-13 15:22:50.000,2022-06-13 15:22:36,2872.0,56.0,2435.0,384.0,821.0,1451.0,27745.0,2022-05-29 16:52:46.000,2.3.1,57.0,370.0,50.0,32,True,pyenv,,,1.0,,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,1.0,7414.0,7414.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
67,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2022-06-23 07:43:01.000,2022-06-22 15:54:07,522.0,31.0,583.0,107.0,568.0,667.0,6496.0,2022-05-13 16:31:41.000,1.22.0,76.0,24.0,39.0,32,True,playwright,,,1403.0,1338.0,https://pypi.org/project/playwright,2022-05-13 16:31:41.000,65.0,326203.0,326203.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
68,mimesis,lk-geimfari/mimesis,testing,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2022-06-22 15:46:13.861,2022-06-22 13:02:20,2238.0,55.0,292.0,67.0,894.0,300.0,3633.0,2022-06-22 12:07:12.000,5.5.0,36.0,112.0,2.0,32,True,mimesis,conda-forge/mimesis,,61.0,,https://pypi.org/project/mimesis,2022-06-22 12:07:12.000,61.0,233914.0,234909.0,https://anaconda.org/conda-forge/mimesis,2022-06-22 15:46:13.861,22805.0,2.0,335.0,,,,,,,,,,,,,,,,,,,,
69,pex,pantsbuild/pex,packaging,A library and tool for generating .pex (Python EXecutable) files.,,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2022-06-21 22:05:43.000,2022-06-21 21:38:35,1170.0,70.0,221.0,56.0,932.0,736.0,2115.0,2022-06-21 22:06:12.000,2.1.93,180.0,105.0,148.0,32,True,pex,,,133.0,,https://pypi.org/project/pex,2022-06-21 22:05:43.000,133.0,346748.0,374381.0,,,,2.0,911898.0,,,,,,,,,,,,,,,,,,,,
70,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2022-06-20 05:42:08.640,2019-10-16 17:48:40,1195.0,,157.0,37.0,151.0,125.0,1423.0,2019-10-16 18:14:55.000,1.5.3,41.0,76.0,56.0,32,False,logbook,conda-forge/logbook,,4435.0,3252.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,1183.0,3088109.0,3089888.0,https://anaconda.org/conda-forge/logbook,2022-06-20 05:42:08.640,69289.0,2.0,280.0,,,,,,-1.0,,,,,,,,,,,,,,
71,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2022-06-23 10:21:47.000,2022-06-23 10:21:47,780.0,63.0,142.0,26.0,152.0,247.0,1262.0,2022-06-08 15:33:02.000,12.0.2,88.0,37.0,6.0,32,True,pdoc,,,899.0,702.0,https://pypi.org/project/pdoc,2022-06-08 15:33:02.000,197.0,109584.0,109584.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
72,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Pytest support for asyncio.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2022-06-21 11:22:15.000,2022-06-21 11:22:14,291.0,41.0,101.0,36.0,168.0,178.0,964.0,2022-03-25 09:44:00.000,0.18.3,31.0,37.0,31.0,32,True,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],1904.0,,https://pypi.org/project/pytest-asyncio,2022-03-25 09:43:57.000,1904.0,4654329.0,4671445.0,https://anaconda.org/conda-forge/pytest-asyncio,2022-03-25 14:39:13.787,1043811.0,2.0,28.0,,,,,,,,,,,,,,,,,,,,
73,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2022-06-17 12:21:01.000,2022-04-05 09:33:19,724.0,3.0,166.0,22.0,300.0,209.0,907.0,2021-05-17 20:37:45.000,6.1.1,17.0,81.0,85.0,32,True,pydocstyle,conda-forge/pydocstyle,,29927.0,27532.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000,2395.0,2165552.0,2175727.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379,722434.0,2.0,56.0,,,,,,,,,,,,,,,,,,,,
74,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/michaeljones/breathe,https://github.com/michaeljones/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2022-06-21 20:00:18.000,2022-06-21 19:52:28,1719.0,24.0,164.0,16.0,334.0,381.0,602.0,2022-06-20 18:54:02.000,4.34.0,64.0,103.0,136.0,32,True,breathe,conda-forge/breathe,,7953.0,6923.0,https://pypi.org/project/breathe,2022-06-20 18:52:31.000,1030.0,274567.0,279365.0,https://anaconda.org/conda-forge/breathe,2022-06-21 01:45:19.926,324809.0,2.0,319.0,,,,,,,,,,,,,,,,,,,,
75,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2022-06-14 10:55:03.000,2022-02-14 23:25:40,1098.0,,82.0,19.0,100.0,99.0,503.0,2021-11-30 21:05:47.000,0.8.3,26.0,44.0,8.0,32,True,parso,conda-forge/parso,,210691.0,204788.0,https://pypi.org/project/parso,2021-11-30 21:05:47.000,5903.0,17973497.0,18125006.0,https://anaconda.org/conda-forge/parso,2021-12-01 05:04:36.494,8181490.0,2.0,,,,,,,,,,,,,,,,,,,,,
76,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2022-06-23 11:47:57.000,2022-06-23 11:47:52,9955.0,26.0,4852.0,1062.0,319.0,4663.0,23828.0,2022-05-04 16:14:55.000,1.6.5,80.0,117.0,51.0,31,True,sqlmap,,,6.0,,https://pypi.org/project/sqlmap,2022-06-03 22:10:42.000,6.0,6001.0,6001.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
77,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2022-04-04 02:05:04.609,2022-04-02 15:07:32,305.0,3.0,918.0,232.0,111.0,96.0,15068.0,2022-04-02 15:00:56.000,1.1.1,57.0,27.0,19.0,31,True,pysnooper,conda-forge/pysnooper,,743.0,695.0,https://pypi.org/project/pysnooper,2022-04-02 15:00:56.000,48.0,106025.0,107293.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,46952.0,1.0,,,,,,,,,,,,,,,,,,,,,
78,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2022-06-23 12:22:03.000,2022-06-23 10:19:34,929.0,35.0,338.0,38.0,426.0,360.0,2855.0,2021-10-26 14:02:33.000,3.2.1,42.0,122.0,158.0,31,True,factory_boy,conda-forge/factory_boy,,735.0,,https://pypi.org/project/factory_boy,2021-10-26 14:02:33.000,735.0,2150322.0,2151764.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,99537.0,2.0,,,,,,,,,,,,,,,,,,,,,
79,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2022-03-30 15:57:10.000,2021-12-30 16:31:44,354.0,,133.0,27.0,74.0,116.0,1557.0,2021-06-02 11:43:46.000,0.13.9,41.0,49.0,60.0,31,True,ipdb,conda-forge/ipdb,,41725.0,33000.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000,8725.0,4799413.0,4803156.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798,265789.0,1.0,,,,,,,,,,,,,,,,,,,,,
80,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2022-06-17 14:10:18.000,2022-06-17 14:10:12,603.0,15.0,436.0,70.0,231.0,129.0,1446.0,,,9.0,83.0,62.0,31,True,pyelftools,conda-forge/pyelftools,,4067.0,3548.0,https://pypi.org/project/pyelftools,2022-02-03 14:49:18.000,519.0,1243477.0,1244694.0,https://anaconda.org/conda-forge/pyelftools,2022-04-11 00:29:59.069,91277.0,1.0,,,,,,,,,,,,,,,,,,,,,
81,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2022-05-23 15:52:06.000,2022-05-13 19:47:17,1045.0,5.0,136.0,24.0,263.0,205.0,713.0,2022-02-13 00:26:17.000,0.11.0,27.0,73.0,49.0,31,True,nose2,conda-forge/nose2,,5992.0,4915.0,https://pypi.org/project/nose2,2022-02-13 00:26:17.000,1077.0,479062.0,480201.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,55815.0,2.0,,,,,,,,,,,,,,,,,,,,,
82,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",,https://github.com/bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2022-05-06 18:17:17.000,2021-09-24 20:53:41,351.0,,177.0,20.0,79.0,54.0,646.0,2018-10-03 01:39:17.000,0.7.12,25.0,28.0,85.0,31,True,alabaster,conda-forge/alabaster,['sphinx'],73608.0,65945.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000,7663.0,6313490.0,6372325.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,4177285.0,2.0,,,,,,,,,,,,,,,,,,,,,
83,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2022-05-17 12:27:04.000,2022-01-24 01:11:19,143.0,,45.0,15.0,55.0,36.0,486.0,2022-01-24 01:14:49.000,0.7.0,13.0,21.0,8.0,31,True,mccabe,conda-forge/mccabe,,291571.0,275731.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,15840.0,24142582.0,24207313.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,4660667.0,1.0,,,,,,,,,,,,,,,,,,,,,
