,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
82,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-2-Clause,2011-12-14 15:33:15.000,2024-04-08 17:01:21.000000,2024-01-31 00:34:09,1151.0,8.0,137.0,23.0,331.0,218.0,770.0,2024-01-28 23:44:12.000,0.14.1,31.0,77.0,33,True,,51.0,nose2,conda-forge/nose2,,,899907.0,25931.0,24796.0,https://pypi.org/project/nose2,2024-01-28 23:44:12.000,1135.0,898066.0,https://anaconda.org/conda-forge/nose2,2023-06-16 16:08:37.386,130762.0,2.0,,,,,,,,,,,,,,,,,,
83,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme.",,https://github.com/sphinx-doc/alabaster,https://github.com/sphinx-doc/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2024-01-17 02:05:17.000000,2024-01-10 01:04:53,417.0,,194.0,32.0,91.0,63.0,715.0,2024-01-10 00:56:08.000,0.7.16,29.0,37.0,33,True,sphinx-doc/alabaster,62.0,alabaster,conda-forge/alabaster,['sphinx'],,10540414.0,132437.0,124665.0,https://pypi.org/project/alabaster,2024-01-10 00:56:08.000,7772.0,10059859.0,https://anaconda.org/conda-forge/alabaster,2024-01-10 01:09:16.100,7208331.0,2.0,,,,,,,,,,,,,,,,,,
84,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MIT,2015-04-14 19:22:42.000,2024-04-09 12:32:15.000000,2024-02-02 10:40:15,511.0,2.0,257.0,23.0,376.0,252.0,651.0,2023-11-07 16:58:34.000,4.1.1,58.0,55.0,33,True,,144.0,pytest-html,conda-forge/pytest-html,['pytest'],,8032795.0,46208.0,45367.0,https://pypi.org/project/pytest-html,2023-11-07 15:44:27.000,841.0,8020185.0,https://anaconda.org/conda-forge/pytest-html,2023-11-23 18:39:24.921,517024.0,2.0,,,,,,,,,,,,,,,,,,
85,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/sphinx-doc/sphinx-autobuild,https://github.com/sphinx-doc/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2024-04-09 20:21:14.000000,2024-04-09 00:34:43,352.0,47.0,73.0,21.0,67.0,62.0,508.0,2024-02-04 06:10:22.000,2024.2.4,16.0,29.0,33,True,sphinx-doc/sphinx-autobuild,22.0,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],,798461.0,25690.0,22592.0,https://pypi.org/project/sphinx-autobuild,2024-02-04 06:10:22.000,3098.0,792388.0,https://anaconda.org/conda-forge/sphinx-autobuild,2024-02-04 08:41:06.492,242940.0,2.0,,,,,,,,,,,,,,,,,,
86,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2024-04-11 13:37:37.197000,2024-04-11 11:06:36,1176.0,37.0,356.0,62.0,349.0,140.0,12475.0,2024-04-10 20:09:39.000,1.12.0,20.0,46.0,32,True,,23.0,memray,conda-forge/memray,,,411228.0,375.0,351.0,https://pypi.org/project/memray,2024-04-10 20:09:39.000,24.0,407144.0,https://anaconda.org/conda-forge/memray,2024-04-11 13:37:37.197,98019.0,2.0,,,,,,,,,,,,,,,,,,
87,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2024-04-11 01:26:03.000000,2024-02-27 19:23:07,488.0,2.0,387.0,108.0,317.0,190.0,11786.0,2022-09-07 22:01:08.223,0.3.14,38.0,38.0,32,True,,174.0,py-spy,conda-forge/py-spy,,17024.0,1889485.0,3905.0,3850.0,https://pypi.org/project/py-spy,2022-09-07 22:00:23.982,54.0,1877967.0,https://anaconda.org/conda-forge/py-spy,2023-06-16 16:18:45.113,518691.0,2.0,,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2022-09-07 22:01:08.223,1.0,1615.0,413707.0,
88,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2024-03-19 07:00:35.000000,2024-03-19 07:00:35,756.0,7.0,176.0,26.0,153.0,178.0,2995.0,2024-01-19 19:44:22.000,2.11,51.0,42.0,32,True,,27.0,vulture,conda-forge/vulture,,,557433.0,4728.0,4444.0,https://pypi.org/project/vulture,2024-01-19 19:42:34.000,284.0,556578.0,https://anaconda.org/conda-forge/vulture,2023-06-16 13:24:21.364,78734.0,2.0,,,,,,-1.0,,,,,,,,,,,,
89,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2024-03-26 21:24:17.000000,2024-02-21 23:04:22,1239.0,5.0,228.0,50.0,283.0,180.0,2859.0,2024-01-16 22:18:37.000,2024.1,78.0,95.0,32,True,,160.0,pudb,conda-forge/pudb,,,238820.0,6924.0,6162.0,https://pypi.org/project/pudb,2024-01-16 22:08:26.000,762.0,236141.0,https://anaconda.org/conda-forge/pudb,2023-06-16 13:21:37.623,249230.0,1.0,,,,,,,,,,,,,,,,,,
90,beartype,beartype/beartype,linters,Unbearably fast near-real-time hybrid runtime-static type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2024-04-11 07:24:53.000000,2024-04-11 07:12:55,1193.0,80.0,46.0,14.0,47.0,224.0,2383.0,2024-04-03 07:57:54.000,0.18.2,39.0,21.0,32,True,,57.0,beartype,conda-forge/beartype,,,2003099.0,236.0,,https://pypi.org/project/beartype,2024-04-03 07:57:54.000,236.0,2001105.0,https://anaconda.org/conda-forge/beartype,2024-04-03 09:30:34.606,91741.0,2.0,,,,,,,,,,,,,,,,,,
91,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2024-04-11 06:35:37.000000,2024-04-09 00:19:47,3950.0,245.0,312.0,45.0,902.0,596.0,2311.0,2024-02-06 06:06:22.000,0.3.17,51.0,138.0,32,True,,130.0,briefcase,,,260.0,6986.0,561.0,542.0,https://pypi.org/project/briefcase,2024-02-06 06:06:22.000,19.0,6981.0,,,,2.0,,,,,,,,,,,,,,,,,,
92,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2024-03-04 21:25:36.000000,2023-04-30 10:08:19,610.0,,148.0,22.0,102.0,133.0,1959.0,2022-10-06 17:23:25.701,0.9.0,27.0,84.0,32,True,,83.0,tabulate,conda-forge/tabulate,,,60730867.0,8718.0,,https://pypi.org/project/tabulate,2022-10-06 17:23:25.701,8718.0,60661709.0,https://anaconda.org/conda-forge/tabulate,2023-06-16 13:16:13.524,6570043.0,3.0,,,,,,,,,,,,,,,,,,
93,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/landscapeio/prospector,https://github.com/landscapeio/prospector,GPL-2.0,2013-08-05 07:26:30.000,2024-04-04 16:16:01.000000,2023-10-18 06:21:56,1396.0,,174.0,35.0,282.0,316.0,1904.0,2023-10-18 06:23:27.000,1.10.3,125.0,90.0,32,True,landscapeio/prospector,59.0,prospector,conda-forge/prospector,,,812313.0,5522.0,4812.0,https://pypi.org/project/prospector,2023-10-18 06:23:27.000,710.0,809793.0,https://anaconda.org/conda-forge/prospector,2023-10-19 14:14:48.980,103346.0,1.0,,,,,,,,,,,,,,,,,,
94,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2024-04-10 17:21:59.000000,2024-04-05 13:41:39,677.0,8.0,493.0,68.0,299.0,175.0,1874.0,,,12.0,100.0,32,True,,81.0,pyelftools,conda-forge/pyelftools,,,4148395.0,7879.0,7302.0,https://pypi.org/project/pyelftools,2024-03-14 13:28:20.000,577.0,4144749.0,https://anaconda.org/conda-forge/pyelftools,2024-03-14 16:12:34.193,153153.0,1.0,,,,,,,,,,,,,,,,,,
95,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2024-04-02 16:39:10.000000,2024-04-02 16:39:10,607.0,16.0,143.0,33.0,316.0,124.0,1622.0,2024-03-26 03:19:04.000,3.1.0,61.0,42.0,32,True,,80.0,safety,conda-forge/safety,,515375.0,1508737.0,14313.0,13868.0,https://pypi.org/project/safety,2024-03-26 03:11:12.000,445.0,1495947.0,https://anaconda.org/conda-forge/safety,2024-03-26 13:08:33.326,90942.0,3.0,,,,,,,,,,,,,,,,,,
96,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2024-04-06 12:24:03.342000,2024-04-05 14:56:13,643.0,26.0,103.0,14.0,174.0,338.0,1552.0,2024-04-05 14:56:33.000,0.24.3,55.0,42.0,32,True,,49.0,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],,851251.0,12844.0,12293.0,https://pypi.org/project/mkdocstrings,2024-04-05 14:56:33.000,551.0,848646.0,https://anaconda.org/conda-forge/mkdocstrings,2024-04-06 12:24:03.342,109441.0,2.0,,,,,,,,,,,,,,,,,,
97,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2024-02-12 04:31:32.000000,2024-02-12 04:31:32,443.0,17.0,73.0,18.0,166.0,94.0,1242.0,2024-02-01 18:30:29.000,1.0.0,30.0,53.0,32,True,,22.0,pytest-sugar,conda-forge/pytest-sugar,['pytest'],19.0,1769901.0,27414.0,24536.0,https://pypi.org/project/pytest-sugar,2024-02-01 18:30:29.000,2878.0,1764504.0,https://anaconda.org/conda-forge/pytest-sugar,2024-02-05 11:11:27.904,232032.0,3.0,,,,,,,,,,,,,,,,,,
98,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2024-04-11 08:00:49.000000,2024-04-07 09:11:19,1921.0,101.0,207.0,27.0,1270.0,867.0,1238.0,2024-03-16 04:52:00.000,6.15.16,88.0,109.0,32,True,,57.0,cx_freeze,conda-forge/cx_freeze,,,140973.0,62.0,,https://pypi.org/project/cx_freeze,2024-03-23 23:50:48.000,62.0,134677.0,https://anaconda.org/conda-forge/cx_freeze,2024-03-16 05:37:39.975,295929.0,2.0,,,,,,,,,,,,,,,,,,
99,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2023-11-03 22:28:46.000000,2023-11-03 22:28:45,746.0,,190.0,19.0,318.0,225.0,1107.0,2023-01-17 20:31:11.783,6.3.0,23.0,92.0,32,True,,124.0,pydocstyle,conda-forge/pydocstyle,,70.0,6374188.0,66775.0,63901.0,https://pypi.org/project/pydocstyle,2023-01-17 20:31:11.783,2874.0,6354959.0,https://anaconda.org/conda-forge/pydocstyle,2023-06-16 13:18:02.967,1788385.0,2.0,,,,,,,,,,,,,,,,,,
100,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2024-03-18 23:43:52.000000,2024-03-18 23:43:51,375.0,23.0,102.0,8.0,246.0,162.0,1034.0,2024-02-07 04:25:21.000,24.2.6,68.0,84.0,32,True,,57.0,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],,2906689.0,37506.0,36911.0,https://pypi.org/project/flake8-bugbear,2024-02-07 04:25:21.000,595.0,2887932.0,https://anaconda.org/conda-forge/flake8-bugbear,2024-02-07 19:51:02.821,769040.0,2.0,,,,,,,,,,,,,,,,,,
101,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2024-04-11 06:22:09.502000,2024-04-10 17:52:06,361.0,18.0,101.0,11.0,252.0,158.0,527.0,2024-04-10 17:53:04.000,2.0.1,76.0,55.0,32,True,,34.0,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],,1877895.0,50871.0,48659.0,https://pypi.org/project/sphinx-autodoc-typehints,2024-04-10 17:53:04.000,2212.0,1863474.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2024-04-11 06:22:09.502,663408.0,2.0,,,,,,,,,,,,,,,,,,
102,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2024-04-09 07:42:28.000000,2024-03-19 17:11:56,851.0,73.0,37.0,6.0,63.0,169.0,249.0,2024-03-19 17:12:15.000,0.42.1,101.0,28.0,32,True,,17.0,griffe,conda-forge/griffe,,,1216201.0,5042.0,4989.0,https://pypi.org/project/griffe,2024-03-19 17:12:04.000,53.0,1207395.0,https://anaconda.org/conda-forge/griffe,2024-03-19 18:55:11.326,220157.0,2.0,,,,,,,,,,,,,,,,,,
103,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2024-02-05 14:29:49.000000,2024-01-13 17:27:19,317.0,1.0,946.0,229.0,118.0,106.0,16248.0,2024-01-05 13:51:59.000,1.2.0,59.0,27.0,31,True,,27.0,pysnooper,conda-forge/pysnooper,,,317778.0,1786.0,1730.0,https://pypi.org/project/pysnooper,2023-07-15 15:06:01.470,56.0,316073.0,https://anaconda.org/conda-forge/pysnooper,2023-07-27 14:52:53.379,73327.0,2.0,,,,,,,,,,,,,,,,,,
104,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2024-03-12 08:47:22.000000,2024-03-12 08:47:15,952.0,7.0,218.0,53.0,158.0,115.0,6084.0,2024-01-26 19:49:25.000,4.6.2,45.0,55.0,31,True,,25.0,pyinstrument,conda-forge/pyinstrument,,,1075909.0,2306.0,2166.0,https://pypi.org/project/pyinstrument,2024-01-26 19:49:25.000,140.0,1069137.0,https://anaconda.org/conda-forge/pyinstrument,2024-01-26 23:44:31.158,298011.0,2.0,,,,,,,,,,,,,,,,,,
105,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2024-03-07 05:14:36.000000,2023-12-02 19:40:58,685.0,,192.0,48.0,50.0,201.0,5084.0,2023-11-08 23:23:51.000,3.1.5,34.0,7.0,31,True,,20.0,alive-progress,conda-forge/alive-progress,,,766591.0,3185.0,2965.0,https://pypi.org/project/alive-progress,2023-11-08 23:23:51.000,220.0,765437.0,https://anaconda.org/conda-forge/alive-progress,2023-11-09 06:24:38.416,51931.0,3.0,,,,,,,,,,,,,,,,,,
106,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2024-04-09 13:15:12.000000,2024-03-18 07:19:22,1004.0,8.0,378.0,41.0,502.0,416.0,3395.0,2023-07-19 09:04:00.000,3.3.0,43.0,131.0,31,True,,195.0,factory_boy,conda-forge/factory_boy,,,4097457.0,846.0,,https://pypi.org/project/factory_boy,2023-07-19 09:04:00.000,846.0,4094141.0,https://anaconda.org/conda-forge/factory_boy,2023-07-19 13:42:09.417,142619.0,3.0,,,,,,,,,,,,,,,,,,
107,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2024-03-25 12:58:13.327000,2024-01-28 09:31:50,1187.0,4.0,128.0,33.0,278.0,285.0,2089.0,2023-05-14 14:50:50.819,3.9.0,49.0,71.0,31,True,,129.0,flit,conda-forge/flit,,,493200.0,2358.0,1809.0,https://pypi.org/project/flit,2023-05-14 14:50:50.819,549.0,489071.0,https://anaconda.org/conda-forge/flit,2024-03-25 12:58:13.327,177575.0,3.0,,,,,,,,,,,,,,,,,,
108,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2024-04-01 16:58:55.000000,2024-04-01 16:58:54,1006.0,9.0,233.0,28.0,312.0,337.0,1803.0,2024-01-17 23:56:05.000,14.4.0,103.0,61.0,31,True,,23.0,pdoc,,,,217850.0,3050.0,2686.0,https://pypi.org/project/pdoc,2024-01-17 23:56:05.000,364.0,217850.0,,,,2.0,,,,,,,,,,,,,,,,,,
109,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2023-10-21 22:19:38.000000,2023-01-16 03:40:03,1483.0,,170.0,48.0,163.0,218.0,1779.0,2022-04-22 15:33:23.000,0.36.0,48.0,65.0,31,False,,91.0,doit,conda-forge/doit,,,796717.0,2087.0,1788.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,299.0,793347.0,https://anaconda.org/conda-forge/doit,2023-06-16 13:22:52.551,256171.0,3.0,,,,,,,,,,,,,,,,,,
110,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2024-03-31 16:28:53.000000,2023-10-24 08:23:51,1761.0,,188.0,20.0,373.0,401.0,722.0,2023-03-31 19:07:42.000,4.35.0,65.0,107.0,31,True,breathe-doc/breathe,182.0,breathe,conda-forge/breathe,,596.0,625391.0,14025.0,12973.0,https://pypi.org/project/breathe,2023-02-28 20:05:00.925,1052.0,613617.0,https://anaconda.org/conda-forge/breathe,2023-07-04 04:52:22.769,540885.0,2.0,,,,,,,,,,,,,,,,,,
111,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2023-12-03 13:55:50.000000,2023-12-03 13:55:50,149.0,,59.0,17.0,60.0,45.0,626.0,2022-01-24 01:14:49.000,0.7.0,13.0,24.0,31,True,,7.0,mccabe,conda-forge/mccabe,,,45547025.0,454881.0,438859.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,16022.0,45462267.0,https://anaconda.org/conda-forge/mccabe,2023-06-16 13:17:55.573,7967305.0,2.0,,,,,,,,,,,,,,,,,,
112,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,,2013-07-24 16:23:39.000,2024-04-01 17:35:40.000000,2024-04-01 17:35:38,610.0,15.0,150.0,36.0,319.0,139.0,274.0,2024-03-28 13:06:45.000,1.7.0,29.0,83.0,31,False,,91.0,numpydoc,conda-forge/numpydoc,['sphinx'],,697299.0,48226.0,43259.0,https://pypi.org/project/numpydoc,2024-03-28 13:06:45.000,4967.0,648092.0,https://anaconda.org/conda-forge/numpydoc,2024-03-28 15:07:35.012,2312750.0,2.0,,,,,,,,,,,,,,,,,,
113,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2024-04-10 08:31:07.000000,2024-04-10 08:22:02,2827.0,76.0,332.0,46.0,1643.0,1162.0,6190.0,2024-03-25 16:18:02.000,2024.03.25,123.0,150.0,30,True,,494.0,,conda-forge/mamba,,,231880.0,,,,,,,https://anaconda.org/conda-forge/mamba,2024-04-04 10:51:50.484,10898369.0,3.0,,,,,,,,,,,,,,,,,,
114,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2024-04-11 12:38:11.000000,2024-01-12 20:26:20,1320.0,,380.0,49.0,493.0,204.0,3446.0,2022-10-05 17:13:10.000,1.4.0,37.0,74.0,30,True,,119.0,detect-secrets,,,,598782.0,55.0,,https://pypi.org/project/detect-secrets,2022-10-04 19:58:36.939,55.0,598782.0,,,,3.0,,,,,,,,,,,,,,,,,,
115,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2023-08-03 14:30:43.000000,2023-08-03 14:30:43,380.0,,147.0,28.0,84.0,130.0,1808.0,2023-03-09 15:41:00.602,0.13.13,46.0,58.0,30,True,,64.0,ipdb,conda-forge/ipdb,,,3165511.0,63615.0,54566.0,https://pypi.org/project/ipdb,2023-03-09 15:41:00.602,9049.0,3160753.0,https://anaconda.org/conda-forge/ipdb,2023-06-16 13:21:31.191,442553.0,2.0,,,,,,,,,,,,,,,,,,
116,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2024-03-03 11:39:02.000000,2023-10-06 10:02:00,544.0,,112.0,33.0,94.0,145.0,1591.0,2023-03-26 06:25:00.948,6.0.1,56.0,60.0,30,True,,24.0,radon,conda-forge/radon,,,577511.0,5549.0,4883.0,https://pypi.org/project/radon,2023-03-26 06:25:00.948,666.0,576621.0,https://anaconda.org/conda-forge/radon,2023-06-16 13:24:51.939,69429.0,2.0,,,,,,,,,,,,,,,,,,
117,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2024-01-26 16:23:52.610000,2024-01-26 14:06:47,244.0,7.0,123.0,13.0,48.0,76.0,853.0,2024-01-26 13:59:27.000,6.8.2,68.0,33.0,30,True,,,colorlog,conda-forge/colorlog,,,12123394.0,39170.0,36321.0,https://pypi.org/project/colorlog,2024-01-26 13:59:27.000,2849.0,12076102.0,https://anaconda.org/conda-forge/colorlog,2024-01-26 16:23:52.610,2128148.0,3.0,,,,,,,,,,,,,,,,,,
118,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2024-04-11 00:16:01.000000,2024-02-15 16:36:51,1141.0,32.0,79.0,24.0,92.0,178.0,782.0,2024-02-15 16:39:05.000,4.0.1,148.0,39.0,30,True,,8.0,green,conda-forge/green,,,17091.0,1431.0,1187.0,https://pypi.org/project/green,2024-02-15 16:39:05.000,244.0,14089.0,https://anaconda.org/conda-forge/green,2023-09-28 06:00:07.530,135101.0,3.0,,,,,,,,,,,,,,,,,,
119,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2024-04-10 04:07:27.000000,2023-08-14 16:01:13,475.0,,190.0,9.0,244.0,146.0,546.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,30,True,,27.0,coveralls,conda-forge/coveralls,['pytest'],,819783.0,42941.0,33334.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,9607.0,807519.0,https://anaconda.org/conda-forge/coveralls,2023-06-16 13:24:40.028,1067019.0,3.0,,,,,,,,,,,,,,,,,,
120,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2024-01-30 20:19:18.000000,2023-11-06 14:59:27,469.0,,31.0,10.0,43.0,25.0,303.0,2023-10-29 10:17:10.000,2.0.1,33.0,10.0,30,True,,18.0,executing,conda-forge/executing,,,31239564.0,168739.0,168488.0,https://pypi.org/project/executing,2023-10-29 10:17:10.000,251.0,30976965.0,https://anaconda.org/conda-forge/executing,2023-10-29 11:48:33.889,11029175.0,1.0,,,,,,,,,,,,,,,,,,
121,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2024-03-29 19:30:18.000000,2024-02-01 01:02:12,272.0,1.0,179.0,50.0,55.0,72.0,8398.0,2022-07-21 09:20:01.329,2.1.3,17.0,21.0,29,True,,70.0,icecream,conda-forge/icecream,,,523617.0,202.0,21.0,https://pypi.org/project/icecream,2022-07-21 09:20:01.329,181.0,522647.0,https://anaconda.org/conda-forge/icecream,2023-06-16 19:25:30.341,34947.0,2.0,,,,,,,,,,,,,,,,,,
122,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2024-02-17 16:34:34.000000,2023-10-23 14:35:37,718.0,,371.0,80.0,163.0,116.0,4198.0,2022-11-15 17:59:01.069,0.61.0,59.0,103.0,29,True,,131.0,memory_profiler,conda-forge/memory_profiler,,,1470691.0,265.0,,https://pypi.org/project/memory_profiler,2022-11-15 17:59:01.069,265.0,1464792.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,560465.0,2.0,,,,,,,,,,,,,,,,,,
