,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_dependent_project_count,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
82,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2023-01-20 17:16:55.000,2023-01-19 19:09:18,913.0,76.0,276.0,53.0,191.0,71.0,10002.0,2023-01-17 23:09:01.475,1.6.0,11.0,22.0,31,True,20.0,memray,conda-forge/memray,,78.0,77.0,https://pypi.org/project/memray,2022-05-16 23:52:50.000,85617.0,87386.0,https://anaconda.org/conda-forge/memray,2023-01-18 04:04:53.209,15928.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
83,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2023-01-17 12:32:35.000,2022-12-27 19:53:44,809.0,17.0,198.0,55.0,121.0,97.0,5053.0,2022-11-05 12:02:04.078,4.4.0,39.0,47.0,31,True,14.0,pyinstrument,conda-forge/pyinstrument,,1182.0,1076.0,https://pypi.org/project/pyinstrument,2022-07-03 16:21:24.000,426436.0,428529.0,https://anaconda.org/conda-forge/pyinstrument,2022-11-05 17:20:23.957,159101.0,2.0,106.0,,,,,,,,,,,,,,,,,,,,
84,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2023-01-23 23:14:02.000,2023-01-14 14:49:35,315.0,4.0,322.0,58.0,140.0,96.0,4830.0,2021-12-15 16:10:13.225,0.1.0,40.0,53.0,31,True,145.0,pipreqs,conda-forge/pipreqs,,15988.0,15652.0,https://pypi.org/project/pipreqs,2021-10-23 09:15:35.000,1164795.0,1165219.0,https://anaconda.org/conda-forge/pipreqs,2022-04-08 21:43:21.706,32271.0,3.0,336.0,,,,,,,,,,,,,,,,,,,,
85,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2023-01-06 11:51:02.000,2023-01-05 16:12:23,3547.0,29.0,206.0,40.0,33.0,839.0,1982.0,2022-12-11 06:32:00.693,7.7.4,258.0,26.0,31,False,43.0,pyarmor,,,655.0,641.0,https://pypi.org/project/pyarmor,2022-06-28 00:57:42.000,425647.0,425647.0,,,,2.0,14.0,,,,,,,,,,,,,,,,,,,,
86,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2023-01-24 19:31:27.000,2023-01-24 19:31:27,1140.0,20.0,109.0,31.0,254.0,258.0,1891.0,2022-11-05 13:10:04.066,3.8.0,47.0,63.0,31,True,124.0,flit,conda-forge/flit,,270.0,,https://pypi.org/project/flit,2022-02-23 11:36:30.000,206035.0,208027.0,https://anaconda.org/conda-forge/flit,2022-11-06 11:38:49.501,141461.0,3.0,270.0,,,,,,,,,,,,,,,,,,,,
87,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2023-01-16 03:40:21.000,2023-01-16 03:40:03,1483.0,4.0,157.0,51.0,160.0,215.0,1531.0,2022-04-22 15:33:23.000,0.36.0,48.0,65.0,31,True,71.0,doit,conda-forge/doit,,1416.0,1135.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,389433.0,392012.0,https://anaconda.org/conda-forge/doit,2022-04-22 16:36:58.774,157361.0,3.0,281.0,,,,,,,,,,,,,,,,,,,,
88,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2022-10-28 10:53:26.838,2019-10-16 17:48:40,1195.0,,158.0,35.0,151.0,125.0,1427.0,2019-10-16 18:14:55.000,1.5.3,41.0,76.0,31,False,64.0,logbook,conda-forge/logbook,,4972.0,3789.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,2257588.0,2259962.0,https://anaconda.org/conda-forge/logbook,2022-10-28 10:53:26.838,109110.0,3.0,1183.0,,283.0,,,,,,,,,,,,,,,,,,
89,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2023-01-26 09:28:06.000,2023-01-19 22:57:13,547.0,18.0,89.0,11.0,154.0,260.0,1106.0,2023-01-19 23:00:14.000,0.20.0,46.0,35.0,31,True,54.0,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],3996.0,3744.0,https://pypi.org/project/mkdocstrings,2022-05-28 15:55:53.000,228127.0,229800.0,https://anaconda.org/conda-forge/mkdocstrings,2023-01-20 22:30:58.067,45175.0,2.0,252.0,1.0,,,,,,,,,,,,,,,,,,,
90,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2023-01-17 13:41:57.000,2022-12-11 13:43:39,409.0,52.0,69.0,17.0,156.0,87.0,977.0,2022-11-05 08:06:05.737,0.9.6,28.0,45.0,31,True,22.0,pytest-sugar,conda-forge/pytest-sugar,['pytest'],14173.0,11564.0,https://pypi.org/project/pytest-sugar,2022-07-10 18:13:03.547,718273.0,720851.0,https://anaconda.org/conda-forge/pytest-sugar,2022-11-05 11:46:05.380,167605.0,2.0,2609.0,,,,,,,,,,,,,,,,,,,,
91,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2023-01-25 16:46:06.000,2023-01-13 19:26:12,511.0,10.0,129.0,23.0,384.0,260.0,965.0,2022-11-21 16:15:35.393,2022.11.21,24.0,85.0,31,True,43.0,nox,conda-forge/nox,['pytest'],2655.0,2469.0,https://pypi.org/project/nox,2022-01-07 23:34:01.000,1031218.0,1033761.0,https://anaconda.org/conda-forge/nox,2022-12-01 19:24:29.694,129699.0,2.0,186.0,,,,,,,,,,,,,,,,,,,wntrblm/nox,
92,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2023-01-16 12:08:32.000,2023-01-16 12:08:32,504.0,29.0,118.0,20.0,128.0,75.0,932.0,2023-01-09 20:56:32.595,3.6.0,28.0,53.0,31,False,31.0,prettytable,conda-forge/prettytable,,36896.0,36242.0,https://pypi.org/project/prettytable,2022-05-05 15:21:28.000,6676481.0,6688885.0,https://anaconda.org/conda-forge/prettytable,2023-01-08 19:42:24.814,979965.0,3.0,654.0,,,,,,,,,,,,,,,,,,,,
93,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2023-01-24 16:30:50.000,2023-01-24 16:30:50,277.0,25.0,80.0,8.0,167.0,127.0,893.0,2023-01-20 21:20:01.679,23.1.20,54.0,66.0,31,True,46.0,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],21194.0,21194.0,https://pypi.org/project/flake8-bugbear,2022-10-26 22:37:29.000,1484606.0,1500745.0,https://anaconda.org/conda-forge/flake8-bugbear,2023-01-23 20:37:03.459,661702.0,2.0,,,,,,,,,,,,,,,,,,,,,
94,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2022-12-24 05:04:32.000,2022-08-29 14:53:21,230.0,,82.0,12.0,45.0,73.0,783.0,2022-08-29 14:53:13.855,6.7.0,64.0,30.0,31,True,3.0,colorlog,conda-forge/colorlog,,23154.0,20706.0,https://pypi.org/project/colorlog,2021-11-08 16:56:43.000,7183111.0,7198876.0,https://anaconda.org/conda-forge/colorlog,2022-10-26 21:11:56.658,1277034.0,3.0,2448.0,,,,,,,,,,,,,,,,,,,,
95,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2023-01-10 17:13:55.000,2023-01-10 17:13:51,1097.0,9.0,136.0,22.0,296.0,211.0,739.0,2022-07-16 16:40:18.561,0.12.0,28.0,74.0,31,True,51.0,nose2,conda-forge/nose2,,6738.0,5656.0,https://pypi.org/project/nose2,2022-02-13 00:26:17.000,492070.0,493519.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,81193.0,2.0,1082.0,,,,,,,,,,,,,,,,,,,,
96,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2022-12-16 15:19:24.000,2022-11-08 15:07:52,1711.0,35.0,172.0,55.0,273.0,228.0,552.0,2022-11-06 23:13:12.890,3.0.0,122.0,92.0,31,False,134.0,zc.buildout,conda-forge/zc.buildout,,1065.0,,https://pypi.org/project/zc.buildout,2022-04-07 19:12:49.000,71336.0,72576.0,https://anaconda.org/conda-forge/zc.buildout,2022-03-31 09:12:41.632,19854.0,3.0,1065.0,,,,,,,,,,,,,,,,,,,,
97,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2023-01-25 04:11:56.000,2023-01-24 11:08:02,10020.0,35.0,5104.0,1088.0,336.0,4803.0,25882.0,2023-01-02 22:32:55.000,1.7,87.0,122.0,30,True,59.0,sqlmap,,,6.0,,https://pypi.org/project/sqlmap,2022-06-03 22:10:42.000,6343.0,6343.0,,,,2.0,6.0,,,,,,,,,,,,,,,,,,,,
98,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2023-01-24 18:07:24.000,2023-01-15 09:49:14,534.0,7.0,268.0,68.0,405.0,409.0,5933.0,2022-05-28 04:17:00.000,1.1.0,51.0,83.0,30,True,121.0,pipx,conda-forge/pipx,,955.0,946.0,https://pypi.org/project/pipx,2022-05-28 04:17:00.000,413758.0,415068.0,https://anaconda.org/conda-forge/pipx,2022-11-01 08:11:28.547,17030.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,
99,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-01-21 22:38:43.000,2023-01-21 22:38:30,6697.0,141.0,192.0,60.0,120.0,226.0,4486.0,2023-01-02 16:18:55.910,0.24.0,22.0,53.0,30,True,298.0,pyoxidizer,,,147.0,147.0,https://pypi.org/project/pyoxidizer,2022-06-05 23:21:43.000,3368.0,3541.0,,,,2.0,,,6238.0,,,,,,,,,,,,,,,,,,
100,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2022-12-06 17:25:01.000,2022-12-06 17:25:01,713.0,22.0,362.0,76.0,159.0,112.0,3732.0,2022-11-15 17:59:01.069,0.61.0,59.0,101.0,30,True,123.0,memory_profiler,conda-forge/memory_profiler,,172.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,561970.0,565273.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,264278.0,2.0,172.0,,,,,,,,,,,,,,,,,,,,
101,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2023-01-19 20:43:30.000,2023-01-19 20:43:25,715.0,17.0,113.0,23.0,130.0,159.0,2393.0,2023-01-08 21:24:44.000,2.7,46.0,34.0,30,True,14.0,vulture,conda-forge/vulture,,2433.0,2211.0,https://pypi.org/project/vulture,2022-09-20 06:01:36.875,366862.0,367703.0,https://anaconda.org/conda-forge/vulture,2023-01-09 08:50:44.861,64757.0,2.0,222.0,,,,,,,,,,,,,,,,,,,,
102,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2023-01-26 04:04:06.000,2023-01-26 04:04:06,2428.0,303.0,241.0,41.0,485.0,439.0,1560.0,2022-10-14 05:15:54.572,0.3.11,45.0,103.0,30,True,87.0,briefcase,,,17.0,,https://pypi.org/project/briefcase,2022-06-27 03:23:53.000,3425.0,3426.0,,,,2.0,17.0,,42.0,,,,,,,,,,,,,,,,,,
103,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2023-01-25 22:53:41.000,2022-12-08 18:50:56,533.0,41.0,123.0,32.0,298.0,112.0,1442.0,2022-12-08 19:10:01.428,2.3.5,54.0,40.0,30,True,57.0,safety,conda-forge/safety,,361.0,7.0,https://pypi.org/project/safety,2022-06-28 21:38:28.000,939225.0,948190.0,https://anaconda.org/conda-forge/safety,2022-12-09 10:33:04.329,48622.0,2.0,354.0,,267247.0,,,,,,,,,,,,,,,,,,
104,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2022-11-23 18:04:35.000,2022-01-24 01:11:19,143.0,,48.0,17.0,56.0,38.0,532.0,2022-01-24 01:14:49.000,0.7.0,13.0,21.0,30,True,12.0,mccabe,conda-forge/mccabe,,352925.0,337053.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,23602994.0,23678189.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,5940428.0,2.0,15872.0,,,,,,,,,,,,,,,,,,,,
105,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2023-01-25 19:48:49.000,2023-01-25 16:29:31,473.0,6.0,187.0,7.0,221.0,146.0,501.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,30,True,12.0,coveralls,conda-forge/coveralls,['pytest'],33391.0,24117.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,542778.0,554519.0,https://anaconda.org/conda-forge/coveralls,2022-08-03 01:11:21.846,845404.0,3.0,9274.0,,,,,,,,,,,,,,,,,,,,
106,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2023-01-15 21:54:56.000,2022-12-27 17:54:48,436.0,29.0,26.0,9.0,35.0,18.0,217.0,2022-10-29 15:21:26.062,1.2.0,31.0,9.0,30,True,12.0,executing,conda-forge/executing,,49340.0,49284.0,https://pypi.org/project/executing,2022-02-27 22:45:22.000,7215263.0,7351695.0,https://anaconda.org/conda-forge/executing,2022-11-01 15:44:50.965,5048012.0,1.0,56.0,,,,,,,,,,,,,,,,,,,,
107,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2022-12-08 14:10:40.000,2022-06-22 04:41:01,431.0,,529.0,165.0,149.0,165.0,9037.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,40.0,29,True,142.0,gdbgui,,,243.0,241.0,https://pypi.org/project/gdbgui,2022-06-22 04:46:50.000,234925.0,235324.0,,,,2.0,2.0,,11979.0,,,,,,,,,,,,,,,,,,
108,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2023-01-05 16:26:39.000,2022-12-07 15:28:28,958.0,2.0,349.0,41.0,460.0,375.0,3036.0,2021-10-26 14:02:33.000,3.2.1,42.0,126.0,29,True,160.0,factory_boy,conda-forge/factory_boy,,735.0,,https://pypi.org/project/factory_boy,2021-10-26 14:02:33.000,2164555.0,2166090.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,116710.0,3.0,735.0,,,,,,,,,,,,,,,,,,,,
109,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2023-01-18 09:43:42.000,2022-12-22 21:11:23,1211.0,4.0,301.0,47.0,378.0,187.0,2716.0,2022-10-05 17:13:10.000,1.4.0,37.0,70.0,29,True,96.0,detect-secrets,,,24.0,,https://pypi.org/project/detect-secrets,2022-02-16 21:40:39.000,306209.0,306209.0,,,,3.0,24.0,,,,,,,,,,,,,,,,,,,,
110,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2023-01-25 19:51:01.000,2022-12-29 21:22:15,1016.0,34.0,137.0,34.0,441.0,335.0,2409.0,2022-12-06 22:22:02.046,3.3.1,149.0,34.0,29,True,11.0,pyupgrade,conda-forge/pyupgrade,,52.0,,https://pypi.org/project/pyupgrade,2022-11-10 15:40:00.639,408405.0,418608.0,https://anaconda.org/conda-forge/pyupgrade,2022-12-07 01:35:57.277,489769.0,2.0,52.0,,,,,,,,,,,,,,,,,,,,
111,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2022-10-29 13:21:01.531,2022-10-27 20:05:50,636.0,,461.0,71.0,251.0,140.0,1595.0,,,10.0,87.0,29,True,66.0,pyelftools,conda-forge/pyelftools,,5020.0,4494.0,https://pypi.org/project/pyelftools,2022-02-03 14:49:18.000,1663974.0,1665380.0,https://anaconda.org/conda-forge/pyelftools,2022-10-29 13:21:01.531,115362.0,2.0,526.0,1.0,,,,,,,,,,,,,,,,,,,
112,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2022-12-19 10:09:26.000,2022-11-04 02:52:33,1415.0,4.0,249.0,94.0,375.0,418.0,1490.0,2022-11-04 03:13:11.030,0.13.8,667.0,39.0,29,True,92.0,pybuilder,conda-forge/pybuilder,,61.0,,https://pypi.org/project/pybuilder,2022-06-10 23:39:25.000,15051.0,15737.0,https://anaconda.org/conda-forge/pybuilder,2022-11-04 07:28:51.464,32272.0,3.0,61.0,,,,,,,,,,,,,,,,,,,,
113,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2023-01-17 13:01:04.000,2022-10-25 21:21:25,1001.0,,100.0,18.0,64.0,86.0,1019.0,2022-10-25 21:23:01.695,4.0.0,43.0,37.0,29,True,87.0,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],4270.0,3671.0,https://pypi.org/project/pytest-benchmark,2021-04-17 19:47:26.000,495915.0,515224.0,https://anaconda.org/conda-forge/pytest-benchmark,2022-10-26 11:10:23.029,1583415.0,3.0,599.0,,,,,,,,,,,,,,,,,,,,
114,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2023-01-26 12:31:54.190,2023-01-26 08:29:33,1508.0,61.0,198.0,27.0,858.0,750.0,1012.0,2023-01-26 07:34:01.118,6.14.1,53.0,100.0,29,True,69.0,cx_freeze,conda-forge/cx_freeze,,35.0,,https://pypi.org/project/cx_freeze,2022-06-22 04:29:28.000,44732.0,48583.0,https://anaconda.org/conda-forge/cx_freeze,2023-01-26 12:31:54.190,184890.0,3.0,35.0,,,,,,,,,,,,,,,,,,,,
115,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2023-01-17 04:26:48.000,2023-01-03 16:40:29,617.0,8.0,99.0,22.0,149.0,59.0,686.0,2022-08-07 15:50:19.406,2.0.4,24.0,41.0,29,False,19.0,pyhamcrest,conda-forge/pyhamcrest,,33659.0,31838.0,https://pypi.org/project/pyhamcrest,2021-12-12 20:12:38.000,1489058.0,1494733.0,https://anaconda.org/conda-forge/pyhamcrest,2022-09-21 07:33:07.620,454009.0,3.0,1821.0,,,,,,,,,,,,,,,,,,,,
116,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2022-12-27 04:26:25.000,2022-09-22 14:18:01,622.0,,114.0,16.0,180.0,162.0,546.0,2022-03-26 22:16:11.000,2.5.3,53.0,67.0,29,True,52.0,pylint-django,conda-forge/pylint-django,['pylint'],21607.0,20440.0,https://pypi.org/project/pylint-django,2022-03-25 16:09:23.000,893431.0,895086.0,https://anaconda.org/conda-forge/pylint-django,2022-04-07 12:02:14.331,127057.0,2.0,1167.0,,216.0,,,,,,,,,,,,,,,,,,
117,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2023-01-26 14:17:12.000,2023-01-23 21:44:05,288.0,39.0,91.0,10.0,156.0,137.0,466.0,2023-01-24 16:28:10.153,1.21.8,63.0,48.0,29,True,24.0,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],1437.0,,https://pypi.org/project/sphinx-autodoc-typehints,2022-07-31 19:28:05.288,779693.0,786513.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2023-01-25 17:54:59.740,422846.0,2.0,1437.0,,,,,,,,,,,,,,,,,,,,
118,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2022-11-16 17:18:02.000,2022-08-10 16:41:28,230.0,,107.0,21.0,61.0,41.0,426.0,2022-08-10 16:47:16.981,1.6.0,30.0,37.0,29,True,11.0,ddt,conda-forge/ddt,,6023.0,4702.0,https://pypi.org/project/ddt,2022-05-24 02:14:19.000,355737.0,356867.0,https://anaconda.org/conda-forge/ddt,2022-09-22 12:35:17.572,79114.0,3.0,1321.0,,,,,,,,,,,,,,,,,,,,
119,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2022-12-20 00:48:27.815,2022-12-19 20:42:53,256.0,3.0,117.0,14.0,121.0,76.0,418.0,2022-12-19 20:46:55.580,0.13.3,27.0,35.0,29,False,17.0,pep8-naming,conda-forge/pep8-naming,,24978.0,23226.0,https://pypi.org/project/pep8-naming,2022-06-02 15:46:24.000,1633547.0,1636797.0,https://anaconda.org/conda-forge/pep8-naming,2022-12-20 00:48:27.815,269775.0,2.0,1752.0,,,,,,,,,,,,,,,,,,,,
120,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-01-23 10:44:50.730,2023-01-13 17:15:21,251.0,4.0,25.0,13.0,25.0,5.0,367.0,2023-01-16 06:55:01.507,1.1.1,40.0,11.0,29,True,4.0,wasabi,conda-forge/wasabi,,25017.0,24729.0,https://pypi.org/project/wasabi,2022-03-30 11:12:31.000,3404300.0,3425152.0,https://anaconda.org/conda-forge/wasabi,2023-01-23 10:44:50.730,980076.0,3.0,288.0,,,,,,,,,,,,,,,,,,,explosion/wasabi,
121,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2022-12-23 09:25:56.098,2022-12-22 22:55:55,353.0,36.0,86.0,7.0,80.0,48.0,139.0,2022-12-22 22:56:11.423,6.0.0,41.0,37.0,29,True,9.0,flake8-isort,conda-forge/flake8-isort,['flake8'],17290.0,16655.0,https://pypi.org/project/flake8-isort,2021-10-14 11:43:49.000,863299.0,864019.0,https://anaconda.org/conda-forge/flake8-isort,2022-12-23 09:25:56.098,28101.0,2.0,635.0,,,,,,,,,,,,,,,,,,,,
122,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2023-01-03 13:15:29.000,2023-01-03 13:15:29,307.0,2.0,923.0,235.0,112.0,98.0,15632.0,2022-04-02 15:00:56.000,1.1.1,57.0,27.0,28,True,20.0,pysnooper,conda-forge/pysnooper,,48.0,,https://pypi.org/project/pysnooper,2022-04-02 15:00:56.000,182150.0,183474.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,58284.0,2.0,48.0,,,,,,,,,,,,,,,,,,,,
