,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
83,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2023-06-18 23:54:48.000,2023-06-18 23:54:47,1112.0,2.0,94.0,22.0,107.0,10.0,104.0,559.0,2021-11-30 21:07:01.473,0.8.3,26.0,46.0,32,True,,parso,conda-forge/parso,,344041.0,338013.0,https://pypi.org/project/parso,21190792.0,21419480.0,https://anaconda.org/conda-forge/parso,2023-06-16 13:24:17.757,15550811.0,2.0,2021-11-30 21:07:01.473,6028.0,,,,,,,,,,,,,,,
84,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2023-07-27 14:52:53.379,2023-07-15 15:04:46,313.0,5.0,935.0,235.0,117.0,25.0,104.0,16007.0,,,24.0,27.0,31,True,,pysnooper,conda-forge/pysnooper,,1507.0,1507.0,https://pypi.org/project/pysnooper,554033.0,555991.0,https://anaconda.org/conda-forge/pysnooper,2023-07-27 14:52:53.379,68536.0,1.0,,,,,,,,,,,,,,,,,
85,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2023-08-29 15:11:45.000,2023-08-14 12:52:46,660.0,14.0,727.0,129.0,746.0,34.0,1061.0,9241.0,2023-08-14 17:40:50.000,1.37.0,77.0,32.0,31,True,,playwright,,,11.0,11.0,https://pypi.org/project/playwright,1498223.0,1498223.0,,,,2.0,,,,,,,,,,,,,,,,,
86,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2023-06-15 15:02:40.000,2023-06-01 01:16:09,678.0,,184.0,47.0,49.0,16.0,184.0,4611.0,2023-06-01 01:18:01.689,3.1.4,33.0,7.0,31,True,,alive-progress,conda-forge/alive-progress,,2388.0,2201.0,https://pypi.org/project/alive-progress,519414.0,520368.0,https://anaconda.org/conda-forge/alive-progress,2023-06-01 05:47:28.243,40084.0,3.0,2023-01-02 21:20:40.562,187.0,,,,,,,,,,,,,,,
87,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2023-08-30 15:19:38.000,2023-08-01 06:03:18,1205.0,1.0,218.0,49.0,269.0,161.0,168.0,2729.0,2022-11-03 17:20:34.545,2022.1.3,76.0,92.0,31,True,,pudb,conda-forge/pudb,,5983.0,5229.0,https://pypi.org/project/pudb,190960.0,193731.0,https://anaconda.org/conda-forge/pudb,2023-06-16 13:21:37.623,235601.0,1.0,2022-11-03 17:20:34.545,754.0,,,,,,,,,,,,,,,
88,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2023-08-15 08:03:07.000,2023-08-15 08:03:07,1162.0,5.0,121.0,34.0,268.0,131.0,270.0,2007.0,2023-05-14 14:50:50.819,3.9.0,49.0,68.0,31,True,,flit,conda-forge/flit,,2003.0,1546.0,https://pypi.org/project/flit,248025.0,250171.0,https://anaconda.org/conda-forge/flit,2023-06-16 13:24:46.150,167404.0,3.0,2023-05-14 14:50:50.819,457.0,,,,,,,,,,,,,,,
89,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2023-06-29 17:22:42.966,2023-06-29 12:24:48,3152.0,7.0,143.0,27.0,347.0,76.0,230.0,1675.0,,,24.0,77.0,31,True,,rope,conda-forge/rope,,67040.0,67040.0,https://pypi.org/project/rope,747286.0,784015.0,https://anaconda.org/conda-forge/rope,2023-06-29 17:22:42.966,1248811.0,2.0,,,,,,,,,,,,,,,,,
90,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2023-08-28 15:11:27.000,2023-08-28 15:04:16,598.0,26.0,94.0,14.0,161.0,45.0,308.0,1318.0,2023-01-19 23:00:14.000,0.20.0,16.0,37.0,31,True,,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],8917.0,8917.0,https://pypi.org/project/mkdocstrings,571528.0,574000.0,https://anaconda.org/conda-forge/mkdocstrings,2023-07-04 10:51:48.275,84068.0,2.0,,,,,,,,,,,,,,,,,
91,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2023-07-17 11:18:48.076,2023-07-01 04:17:44,517.0,2.0,127.0,21.0,136.0,38.0,84.0,1102.0,2023-06-11 13:31:15.887,3.8.0,30.0,54.0,31,False,,prettytable,conda-forge/prettytable,,48837.0,47766.0,https://pypi.org/project/prettytable,9813547.0,9849713.0,https://anaconda.org/conda-forge/prettytable,2023-07-17 11:18:48.076,1193509.0,3.0,2023-06-11 13:31:15.887,1071.0,,,,,,,,,,,,,,,
92,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2023-08-25 17:44:41.000,2023-08-23 22:37:04,2272.0,96.0,159.0,21.0,787.0,132.0,415.0,791.0,2022-02-06 14:17:08.000,0.5.1,13.0,76.0,31,True,,asv,conda-forge/asv,,976.0,976.0,https://pypi.org/project/asv,33629.0,52562.0,https://anaconda.org/conda-forge/asv,2023-08-21 00:35:50.000,738396.0,2.0,,,,,,,,,,,,,,,,,
93,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2023-08-28 19:04:33.000,2023-08-28 19:04:31,323.0,18.0,95.0,11.0,208.0,27.0,145.0,496.0,2023-07-21 16:29:21.000,1.24.0,39.0,53.0,31,True,,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],41793.0,41793.0,https://pypi.org/project/sphinx-autodoc-typehints,1625280.0,1640270.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2023-07-21 19:10:23.294,569635.0,2.0,,,,,,,,,,,,,,,,,
94,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2023-08-31 07:42:09.000,2023-08-31 07:42:09,3318.0,245.0,285.0,44.0,705.0,108.0,529.0,2033.0,2023-07-10 06:53:02.000,0.3.15,49.0,131.0,30,True,,briefcase,,,19.0,,https://pypi.org/project/briefcase,3933.0,3936.0,,,,2.0,2022-06-27 03:23:53.000,19.0,170.0,,,,,,,,,,,,,,
95,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2023-06-16 13:22:52.551,2023-01-16 03:40:03,1483.0,,163.0,51.0,162.0,78.0,218.0,1662.0,,,10.0,65.0,30,True,,doit,conda-forge/doit,,1589.0,1589.0,https://pypi.org/project/doit,401768.0,405075.0,https://anaconda.org/conda-forge/doit,2023-06-16 13:22:52.551,224895.0,3.0,,,,,,,,,,,,,,,,,
96,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2023-08-28 12:25:18.000,2023-08-04 15:54:43,743.0,1.0,181.0,19.0,314.0,111.0,224.0,1086.0,2023-01-17 20:28:28.000,6.3.0,17.0,90.0,30,True,,pydocstyle,conda-forge/pydocstyle,,58024.0,58024.0,https://pypi.org/project/pydocstyle,3098531.0,3116846.0,https://anaconda.org/conda-forge/pydocstyle,2023-06-16 13:18:02.967,1556858.0,2.0,,,69.0,,,,,,,,,,,,,,
97,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2023-06-22 17:19:13.688,2022-08-29 14:53:21,230.0,,84.0,14.0,46.0,3.0,73.0,819.0,2023-02-02 20:53:50.284,6.5.0,66.0,30.0,30,True,,colorlog,conda-forge/colorlog,,30847.0,28169.0,https://pypi.org/project/colorlog,6910936.0,6955539.0,https://anaconda.org/conda-forge/colorlog,2023-06-22 17:19:13.688,1650320.0,3.0,2023-02-02 20:53:50.284,2678.0,,,,,,,,,,,,,,,
98,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2023-08-22 12:33:10.000,2023-08-22 12:33:10,1760.0,1.0,183.0,19.0,358.0,169.0,399.0,692.0,2023-03-31 19:07:42.000,4.35.0,65.0,107.0,30,True,breathe-doc/breathe,breathe,conda-forge/breathe,,11730.0,10685.0,https://pypi.org/project/breathe,280321.0,293569.0,https://anaconda.org/conda-forge/breathe,2023-07-04 04:52:22.769,502702.0,2.0,2022-06-20 18:52:31.000,1045.0,546.0,,,,,,,,,,,,,,
99,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2023-06-19 12:19:26.000,2023-06-19 12:19:25,147.0,2.0,56.0,17.0,59.0,14.0,39.0,587.0,2022-01-24 01:14:49.000,0.7.0,13.0,23.0,30,True,,mccabe,conda-forge/mccabe,,407491.0,391529.0,https://pypi.org/project/mccabe,29981839.0,30066475.0,https://anaconda.org/conda-forge/mccabe,2023-06-16 13:17:55.573,7278697.0,2.0,2022-01-24 01:14:49.000,15962.0,,,,,,,,,,,,,,,
100,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2023-07-04 22:51:12.026,2023-07-03 22:55:34,205.0,3.0,56.0,20.0,109.0,1.0,86.0,221.0,2023-07-04 18:38:08.820,1.5.5,35.0,26.0,30,True,,typed_ast,conda-forge/typed-ast,,5538.0,,https://pypi.org/project/typed_ast,8369404.0,8549497.0,https://anaconda.org/conda-forge/typed-ast,2023-07-04 22:51:12.026,6123180.0,1.0,2023-07-04 18:38:08.820,5538.0,,,,,,,,,,,,,,,
101,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2023-08-28 21:40:36.000,2023-08-27 17:33:39,714.0,115.0,29.0,6.0,44.0,29.0,129.0,199.0,2023-08-27 17:34:01.000,0.35.2,78.0,21.0,30,True,,griffe,conda-forge/griffe,,3016.0,2984.0,https://pypi.org/project/griffe,739326.0,749120.0,https://anaconda.org/conda-forge/griffe,2023-08-27 20:04:27.101,166501.0,2.0,2023-08-27 17:33:53.000,32.0,,,,,,,,,,,,,,,
102,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2023-07-21 11:34:22.000,2023-07-21 11:34:22,716.0,3.0,371.0,80.0,161.0,131.0,114.0,3997.0,2022-11-15 17:59:01.069,0.61.0,59.0,102.0,29,True,,memory_profiler,conda-forge/memory_profiler,,211.0,,https://pypi.org/project/memory_profiler,824886.0,829012.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,359005.0,2.0,2022-11-15 17:59:01.069,211.0,,,,,,,,,,7.0,,,,,
103,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2023-08-03 14:30:43.000,2023-08-03 14:30:43,380.0,1.0,141.0,29.0,84.0,60.0,129.0,1745.0,,,14.0,58.0,29,True,,ipdb,conda-forge/ipdb,,48096.0,48096.0,https://pypi.org/project/ipdb,2250262.0,2254914.0,https://anaconda.org/conda-forge/ipdb,2023-06-16 13:21:31.191,395480.0,2.0,,,,,,,,,,,,,,,,,
104,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,,2013-06-08 22:55:54.000,2023-08-29 14:59:49.000,2023-08-23 14:32:24,649.0,6.0,465.0,69.0,270.0,70.0,154.0,1735.0,,,7.0,91.0,29,False,,pyelftools,conda-forge/pyelftools,,5866.0,5866.0,https://pypi.org/project/pyelftools,1680740.0,1682311.0,https://anaconda.org/conda-forge/pyelftools,2023-06-16 13:24:33.275,139903.0,2.0,,,,,,,,,,,,,,,,,
105,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2023-08-20 14:45:17.000,2023-06-18 06:48:14,539.0,1.0,105.0,33.0,83.0,21.0,145.0,1484.0,2023-03-26 06:25:00.948,6.0.1,56.0,56.0,29,True,,radon,conda-forge/radon,,4901.0,4267.0,https://pypi.org/project/radon,424245.0,425152.0,https://anaconda.org/conda-forge/radon,2023-06-16 13:24:51.939,63493.0,2.0,2023-03-26 06:25:00.948,634.0,,,,,,,,,,,,,,,
106,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2023-08-30 13:11:48.000,2023-08-30 13:11:44,468.0,50.0,119.0,36.0,357.0,26.0,216.0,1197.0,2023-07-12 10:20:02.000,0.21.1,21.0,42.0,29,True,,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],,,https://pypi.org/project/pytest-asyncio,7336073.0,7380855.0,https://anaconda.org/conda-forge/pytest-asyncio,2023-07-12 15:08:45.602,1746242.0,2.0,,,150.0,,,,,,,,,,,,,,
107,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2023-08-30 11:01:53.000,2023-08-25 08:57:41,892.0,70.0,56.0,26.0,116.0,33.0,68.0,1102.0,2023-07-05 05:04:00.529,1.24.2,51.0,24.0,29,True,,wily,,,200.0,191.0,https://pypi.org/project/wily,12071.0,12071.0,,,,2.0,2018-10-14 05:01:41.000,9.0,,,,,,,,,,,,,,,
108,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2023-06-16 13:23:08.435,2022-12-31 03:02:53,264.0,,98.0,25.0,109.0,40.0,77.0,738.0,2019-12-10 01:50:33.000,0.8.1,14.0,33.0,29,True,,astor,conda-forge/astor,,2178.0,,https://pypi.org/project/astor,5023725.0,5052032.0,https://anaconda.org/conda-forge/astor,2023-06-16 13:23:08.435,2151397.0,2.0,2019-12-10 01:50:33.000,2178.0,,,,,,,,,,,,,,,
109,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/pylint-dev/pylint-django,https://github.com/pylint-dev/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2023-08-01 10:10:46.000,2023-05-15 04:10:28,628.0,,116.0,16.0,184.0,51.0,167.0,563.0,2022-03-26 22:16:11.000,2.5.3,23.0,68.0,29,True,pylint-dev/pylint-django,pylint-django,conda-forge/pylint-django,['pylint'],27010.0,27010.0,https://pypi.org/project/pylint-django,2522066.0,2524009.0,https://anaconda.org/conda-forge/pylint-django,2023-06-16 13:25:11.432,162756.0,2.0,,,278.0,,,,,,,,,,,,,,
110,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2023-08-29 05:15:02.000,2023-08-14 16:01:13,475.0,1.0,182.0,8.0,225.0,15.0,146.0,530.0,2021-11-11 20:59:17.000,3.3.1,28.0,64.0,29,True,,coveralls,conda-forge/coveralls,['pytest'],31993.0,31993.0,https://pypi.org/project/coveralls,466658.0,479211.0,https://anaconda.org/conda-forge/coveralls,2023-06-16 13:24:40.028,991714.0,2.0,,,,,,,,,,,,,,,,,
111,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2023-06-16 13:23:46.924,2021-06-11 10:22:09,273.0,,40.0,10.0,36.0,31.0,52.0,513.0,2021-06-11 10:24:04.382,15.0.1,63.0,16.0,29,False,,coloredlogs,anaconda/coloredlogs,,29040.0,26996.0,https://pypi.org/project/coloredlogs,7073523.0,7073680.0,https://anaconda.org/anaconda/coloredlogs,2023-06-16 13:23:46.924,11166.0,3.0,2021-06-11 10:24:04.382,2044.0,,,,,,,,,,,,,,,
112,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2023-06-16 16:21:34.925,2022-12-27 17:54:48,436.0,,27.0,11.0,39.0,15.0,18.0,260.0,2020-12-27 11:10:13.000,0.5.4,18.0,9.0,29,True,,executing,conda-forge/executing,,101868.0,101868.0,https://pypi.org/project/executing,12278992.0,12475484.0,https://anaconda.org/conda-forge/executing,2023-06-16 16:21:34.925,8645668.0,2.0,,,,,,,,,,,,,,,,,
113,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2023-08-18 23:41:57.000,2019-12-22 18:11:19,86.0,,50.0,8.0,37.0,25.0,21.0,207.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,29,False,,astunparse,conda-forge/astunparse,,84775.0,84322.0,https://pypi.org/project/astunparse,9126354.0,9151147.0,https://anaconda.org/conda-forge/astunparse,2023-06-16 13:24:50.388,1834732.0,2.0,2019-12-22 18:12:11.000,453.0,,,,,,,,,,,,,,,
114,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2023-07-03 07:21:35.215,2023-04-29 19:35:43,97.0,,30.0,12.0,45.0,3.0,30.0,128.0,2023-04-29 19:44:01.995,0.5.4,21.0,10.0,29,True,,gast,conda-forge/gast,,130748.0,128795.0,https://pypi.org/project/gast,12447740.0,12514133.0,https://anaconda.org/conda-forge/gast,2023-07-03 07:21:35.215,2390171.0,2.0,2023-04-29 19:44:01.995,1953.0,,,,,,,,,,,,,,,
115,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2023-08-07 06:05:25.000,2022-03-06 14:20:17,408.0,,374.0,153.0,70.0,73.0,228.0,9494.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,28,False,,bpytop,conda-forge/bpytop,,145.0,144.0,https://pypi.org/project/bpytop,5989.0,6451.0,https://anaconda.org/conda-forge/bpytop,2023-06-16 19:24:35.135,13885.0,3.0,2021-12-22 19:23:21.000,1.0,,,,,,,,,,,,,,,
116,xonsh,xonsh/xonsh,shell,"Python-powered, cross-platform, Unix-gazing shell.",,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,,2015-01-21 22:05:27.000,2023-08-28 20:34:37.000,2023-08-23 15:30:20,10455.0,21.0,588.0,105.0,2572.0,263.0,2191.0,7233.0,2023-08-16 07:02:39.000,0.14.1,99.0,316.0,28,False,,xonsh,,,,,https://pypi.org/project/xonsh,8385.0,8474.0,,,,1.0,,,9076.0,,,,,,,,,,,,,,
117,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2023-08-31 14:10:03.000,2023-08-31 14:10:03,2579.0,115.0,287.0,44.0,1361.0,518.0,1037.0,5102.0,2023-08-24 07:26:17.000,2023.08.24,112.0,131.0,28,True,,,conda-forge/mamba,,,,,,223502.0,https://anaconda.org/conda-forge/mamba,2023-08-24 09:23:38.909,8716599.0,3.0,,,,,,,,,,,,,,,,,
118,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2023-08-29 22:57:24.000,2023-08-29 22:57:23,1105.0,65.0,150.0,38.0,490.0,15.0,374.0,2796.0,,,118.0,34.0,28,True,,pyupgrade,conda-forge/pyupgrade,,,,https://pypi.org/project/pyupgrade,454192.0,469047.0,https://anaconda.org/conda-forge/pyupgrade,2023-07-31 03:46:27.643,579375.0,2.0,,,,,,,,,,,,,,,,,
119,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-07-10 11:06:19.000,2023-01-29 19:46:36,3335.0,,600.0,92.0,534.0,135.0,170.0,1715.0,2016-11-25 22:13:29.000,4.0.515,36.0,386.0,28,True,,diamond,,,180.0,146.0,https://pypi.org/project/diamond,7277.0,7277.0,,,,3.0,2016-11-25 22:13:29.000,34.0,,,,,,,,,,,,,,,
120,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2023-08-10 16:18:37.000,2023-05-29 16:30:35,590.0,,131.0,32.0,306.0,54.0,117.0,1536.0,2022-12-08 19:10:01.428,2.3.5,55.0,41.0,28,True,,safety,conda-forge/safety,,444.0,29.0,https://pypi.org/project/safety,977607.0,988398.0,https://anaconda.org/conda-forge/safety,2023-06-16 16:15:06.955,76527.0,3.0,2022-10-04 21:08:20.401,415.0,380937.0,,,,,,,,,,,,,,
121,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2023-08-26 19:38:39.000,2023-08-26 19:38:37,1108.0,14.0,190.0,48.0,374.0,219.0,328.0,1229.0,,,48.0,90.0,28,True,,pytest-xdist,conda-forge/pytest-xdist,['pytest'],,,https://pypi.org/project/pytest-xdist,11122203.0,11182731.0,https://anaconda.org/conda-forge/pytest-xdist,2023-06-16 13:21:13.802,5144910.0,3.0,,,,,,,,,,,,,,,,,
122,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2023-08-14 09:16:06.000,2023-05-29 13:41:01,712.0,,66.0,15.0,77.0,19.0,51.0,1222.0,2022-10-31 08:14:02.000,1.4.0,12.0,28.0,28,True,,yappi,conda-forge/yappi,,1012.0,1012.0,https://pypi.org/project/yappi,1581751.0,1583928.0,https://anaconda.org/conda-forge/yappi,2023-06-16 13:20:48.597,161108.0,3.0,,,,,,,,,,,,,,,,,
123,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2023-07-07 23:15:37.000,2022-07-14 18:31:38,706.0,,63.0,18.0,318.0,78.0,125.0,1165.0,2021-07-09 22:21:56.000,0.10.3,13.0,41.0,28,False,,pdbpp,conda-forge/pdbpp,,5037.0,5037.0,https://pypi.org/project/pdbpp,271559.0,272984.0,https://anaconda.org/conda-forge/pdbpp,2023-06-16 13:25:41.484,102603.0,2.0,,,,,,,,,,,,,,,,,
124,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,,2013-06-25 21:09:27.000,2023-08-12 17:17:17.000,2023-08-08 07:31:15,426.0,2.0,70.0,18.0,161.0,23.0,91.0,1126.0,2023-04-10 11:18:29.000,0.9.7,8.0,50.0,28,False,,pytest-sugar,conda-forge/pytest-sugar,['pytest'],22857.0,22857.0,https://pypi.org/project/pytest-sugar,982164.0,988119.0,https://anaconda.org/conda-forge/pytest-sugar,2023-07-02 12:36:24.393,208423.0,3.0,,,6.0,,,,,,,,,,,,,,
125,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2023-08-23 10:43:50.000,2023-04-27 00:15:19,1004.0,,103.0,19.0,69.0,90.0,87.0,1120.0,,,5.0,39.0,28,True,,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],7405.0,7405.0,https://pypi.org/project/pytest-benchmark,681092.0,701891.0,https://anaconda.org/conda-forge/pytest-benchmark,2023-06-16 13:15:49.392,1851159.0,3.0,,,,,,,,,,,,,,,,,
126,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2023-08-29 06:32:21.000,2023-08-29 06:32:18,1523.0,25.0,186.0,25.0,397.0,90.0,401.0,750.0,2022-12-17 15:59:27.000,7.1.0,50.0,119.0,28,True,,setuptools_scm,conda-forge/setuptools_scm,,,,https://pypi.org/project/setuptools_scm,16841224.0,16862388.0,https://anaconda.org/conda-forge/setuptools_scm,2023-06-16 13:24:17.147,1883620.0,3.0,,,,,,,,,,,,,,,,,
