,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,updated_github_id,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,labels,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
81,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2026-03-04 16:40:19.000000,2026-03-04 16:40:17,758.0,55.0,186.0,6.0,500.0,171.0,569.0,2026-02-28 15:17:43.000,4.1.0,48.0,66.0,8.0,34,True,,coveralls,conda-forge/coveralls,39231.0,36679.0,https://pypi.org/project/coveralls,2026-02-28 15:16:46.000,2552.0,1438453.0,1460245.0,https://anaconda.org/conda-forge/coveralls,2026-02-28 18:09:14.813,1481865.0,2.0,['pytest'],,,,,,,,,,,,,,,,,,,
82,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2026-03-12 00:22:25.000000,2026-03-01 16:20:57,420.0,10.0,416.0,56.0,217.0,113.0,7433.0,2024-02-18 18:23:06.000,0.5.0,43.0,76.0,216.0,33,True,,pipreqs,conda-forge/pipreqs,40640.0,40317.0,https://pypi.org/project/pipreqs,2024-02-18 17:49:34.000,323.0,880879.0,881674.0,https://anaconda.org/conda-forge/pipreqs,2025-04-22 14:56:27.577,90736.0,3.0,,,,,,,,,,,,,,,,,,,,
83,pyre-check,facebook/pyre-check,type-checkers,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2026-03-11 22:04:54.000000,2026-03-11 21:59:21,20827.0,188.0,453.0,113.0,555.0,311.0,7152.0,2024-10-29 21:22:27.000,0.9.23,81.0,300.0,149.0,33,True,,pyre-check,,108.0,21.0,https://pypi.org/project/pyre-check,2025-07-07 15:59:16.000,87.0,195757.0,195757.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
84,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2017-03-06 08:00:18.000,2026-03-05 15:29:59.940000,2026-03-04 21:50:03,785.0,4.0,179.0,25.0,173.0,194.0,4363.0,2026-03-04 21:41:44.000,2.15,55.0,48.0,56.0,33,True,,vulture,conda-forge/vulture,7176.0,6577.0,https://pypi.org/project/vulture,2026-03-04 21:41:39.000,599.0,6159871.0,6162464.0,https://anaconda.org/conda-forge/vulture,2026-03-05 15:29:59.940,176385.0,1.0,,,,,,,,,,,,,,,,,,,,
85,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,,2011-05-13 23:44:30.000,2026-03-08 18:41:42.000000,2026-03-08 18:41:42,1334.0,15.0,237.0,47.0,335.0,204.0,3216.0,2025-12-06 20:18:35.000,2025.1.5,87.0,100.0,164.0,33,False,,pudb,conda-forge/pudb,8537.0,8401.0,https://pypi.org/project/pudb,2025-12-06 20:18:12.000,136.0,1695175.0,1703573.0,https://anaconda.org/conda-forge/pudb,2025-12-07 00:08:08.048,461852.0,1.0,,45.0,,,,,,,,,,,,,,,,,,
86,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2026-03-10 11:01:23.000000,2026-03-10 11:01:23,1381.0,8.0,152.0,35.0,353.0,312.0,2243.0,2025-03-25 08:03:19.000,3.12.0,53.0,82.0,133.0,33,True,,flit,conda-forge/flit,3616.0,2686.0,https://pypi.org/project/flit,2025-03-25 08:03:19.000,930.0,11623604.0,11629072.0,https://anaconda.org/conda-forge/flit,2025-04-22 14:56:31.709,360900.0,3.0,,,,,,,,,,,,,,,,,,,,
87,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2026-01-04 14:49:29.000000,2026-01-04 14:49:29,3393.0,2.0,174.0,25.0,395.0,262.0,2179.0,2025-07-12 17:46:05.000,1.14.0,95.0,84.0,121.0,33,True,,rope,conda-forge/rope,79294.0,78970.0,https://pypi.org/project/rope,2025-07-12 17:46:05.000,324.0,1141450.0,1177809.0,https://anaconda.org/conda-forge/rope,2025-07-13 00:41:35.626,2363291.0,1.0,,45.0,,,,,,,,,,,,,,,,,,
88,typeguard,agronholm/typeguard,type-checkers,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,,2015-12-27 23:15:37.000,2026-02-19 20:30:08.745000,2026-02-19 16:08:04,688.0,18.0,120.0,16.0,157.0,343.0,1746.0,2026-02-19 16:09:11.000,4.5.1,76.0,44.0,28.0,33,False,,typeguard,conda-forge/typeguard,47609.0,43978.0,https://pypi.org/project/typeguard,2026-02-19 16:09:01.000,3631.0,59753017.0,59775619.0,https://anaconda.org/conda-forge/typeguard,2026-02-19 20:30:08.745,1559573.0,3.0,,,,,,,,,,,,,,,,,,,,
89,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,,2010-07-22 10:13:12.000,2026-03-12 12:28:28.000000,2026-02-04 00:06:30,1632.0,27.0,169.0,33.0,362.0,143.0,1496.0,2025-11-28 23:52:53.000,1.9.2,51.0,81.0,46.0,33,False,,logbook,conda-forge/logbook,7715.0,7432.0,https://pypi.org/project/logbook,2025-11-27 21:10:16.000,283.0,6436039.0,6441946.0,https://anaconda.org/conda-forge/logbook,2025-11-27 22:48:43.454,407342.0,2.0,,587.0,,,,,,,,,,,,,,,,,,
90,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2025-04-22 14:56:22.777000,2016-03-04 01:16:26,1004.0,,391.0,44.0,262.0,467.0,1363.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,451.0,33,False,,nose,conda-forge/nose,173343.0,170648.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,2695.0,10063917.0,10096239.0,https://anaconda.org/conda-forge/nose,2025-04-22 14:56:22.777,3814002.0,2.0,,,,,,,,,,,,,,,,,,,,
91,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2026-03-10 14:36:08.000000,2026-03-10 14:36:06,442.0,5.0,116.0,6.0,304.0,184.0,1112.0,2025-11-29 20:51:56.000,25.11.29,75.0,90.0,62.0,33,True,,flake8-bugbear,conda-forge/flake8-bugbear,43733.0,42203.0,https://pypi.org/project/flake8-bugbear,2025-11-29 20:51:56.000,1530.0,6360674.0,6374664.0,https://anaconda.org/conda-forge/flake8-bugbear,2025-12-02 02:02:52.947,895417.0,2.0,['flake8'],,,,,,,,,,,,,,,,,,,
92,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme.",,https://github.com/sphinx-doc/alabaster,https://github.com/sphinx-doc/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2025-04-22 14:56:25.041000,2024-07-26 17:57:57,434.0,,188.0,34.0,96.0,70.0,766.0,2024-07-26 18:15:02.000,1.0.0,30.0,42.0,60.0,33,False,sphinx-doc/alabaster,alabaster,conda-forge/alabaster,160987.0,160360.0,https://pypi.org/project/alabaster,2024-07-26 18:15:02.000,627.0,25387907.0,25675302.0,https://anaconda.org/conda-forge/alabaster,2025-04-22 14:56:25.041,10921016.0,2.0,['sphinx'],,,,,,,,,,,,,,,,,,,
93,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2026-01-23 14:08:37.529000,2026-01-21 07:33:17,398.0,25.0,216.0,48.0,77.0,103.0,10025.0,2026-01-21 07:35:18.000,2.1.10,24.0,37.0,64.0,32,True,,icecream,conda-forge/icecream,596.0,21.0,https://pypi.org/project/icecream,2026-01-21 07:34:15.000,575.0,2690091.0,2691769.0,https://anaconda.org/conda-forge/icecream,2026-01-23 14:08:37.529,99017.0,1.0,,,,,,,,,,,,,,,,,,,,
94,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,MIT,2009-10-02 00:43:37.000,2025-12-22 21:54:22.000000,2025-12-22 21:54:19,1519.0,2.0,751.0,110.0,547.0,673.0,5154.0,2025-03-29 17:33:29.000,2.13.0,23.0,137.0,106.0,32,True,,pycodestyle,conda-forge/pycodestyle,2210.0,,https://pypi.org/project/pycodestyle,2025-06-20 18:49:47.000,2210.0,71415878.0,71588495.0,https://anaconda.org/conda-forge/pycodestyle,2025-06-22 18:14:44.520,10357030.0,2.0,,,,,,,,,,,,,,,,,,,,
95,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2026-03-09 11:56:43.000000,2026-01-23 16:17:37,6969.0,2.0,288.0,52.0,1201.0,745.0,5030.0,2024-10-11 08:28:27.000,2024.10.11,204.0,112.0,204.0,32,True,,pytype,conda-forge/pytype,4505.0,4274.0,https://pypi.org/project/pytype,2024-10-11 08:28:27.000,231.0,628004.0,636874.0,https://anaconda.org/conda-forge/pytype,2025-04-22 14:57:26.233,612096.0,3.0,,,,,,,,,,,,,,,,,,,,
96,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2025-08-19 19:29:42.000000,2025-08-19 19:29:42,680.0,,288.0,31.0,262.0,211.0,4495.0,2025-08-09 10:39:10.000,1.5.5,68.0,126.0,146.0,32,True,,freezegun,conda-forge/freezegun,1272.0,,https://pypi.org/project/freezegun,2025-08-09 10:39:06.000,1272.0,41075996.0,41105188.0,https://anaconda.org/conda-forge/freezegun,2025-08-09 15:49:47.831,1926338.0,2.0,,172.0,,,,,,,,,,,,,,,,,,
97,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,MIT-0,2013-08-04 21:12:50.000,2026-03-01 08:03:51.000000,2026-01-01 09:58:22,1113.0,1.0,209.0,33.0,398.0,415.0,2471.0,2025-10-27 16:02:15.000,16.0.0,114.0,79.0,51.0,32,False,,pdoc,,5035.0,4318.0,https://pypi.org/project/pdoc,2025-10-27 16:02:15.000,717.0,2298294.0,2298294.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
98,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2025-10-06 04:15:17.000000,2024-12-12 19:59:04,263.0,,233.0,25.0,92.0,91.0,1765.0,2025-10-06 04:15:17.000,4.0.0,37.0,64.0,30.0,32,False,,python-json-logger,conda-forge/python-json-logger,1130.0,,https://pypi.org/project/python-json-logger,2025-10-06 04:15:17.000,1130.0,98809392.0,98942667.0,https://anaconda.org/conda-forge/python-json-logger,2025-04-22 14:56:33.638,14260497.0,2.0,,,,,,,,,,,,,,,,,,,,
99,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the pytest runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2026-03-11 14:44:12.000000,2026-03-11 14:44:12,1479.0,2.0,232.0,59.0,420.0,294.0,1433.0,2024-12-05 21:45:56.000,8.1.0,106.0,66.0,85.0,32,True,,pytest-bdd,conda-forge/pytest-bdd,4782.0,4676.0,https://pypi.org/project/pytest-bdd,2024-12-05 21:45:56.000,106.0,2342166.0,2344360.0,https://anaconda.org/conda-forge/pytest-bdd,2025-04-22 14:57:05.450,74615.0,2.0,['pytest'],,,,,,,,,,,,,,,,,,,
100,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2025-04-22 14:56:24.767000,2023-11-03 22:28:45,746.0,,187.0,18.0,317.0,225.0,1117.0,2023-01-17 20:31:11.783,6.3.0,23.0,91.0,121.0,32,False,,pydocstyle,conda-forge/pydocstyle,75557.0,73805.0,https://pypi.org/project/pydocstyle,2023-01-17 20:31:11.783,1752.0,4772192.0,4822484.0,https://anaconda.org/conda-forge/pydocstyle,2025-04-22 14:56:24.767,3369629.0,2.0,,103.0,,,,,,,,,,,,,,,,,,
101,ruff,charliermarsh/ruff,linters,"An extremely fast Python linter and code formatter, written in Rust.",,,https://docs.astral.sh/ruff,MIT,2022-11-30 10:02:13.208,2026-03-06 07:26:54.101000,,,,1813.0,,,,46117.0,2026-03-05 20:05:51.000,0.15.5,398.0,,,31,True,,ruff,conda-forge/ruff,42508.0,,https://pypi.org/project/ruff,2026-03-05 20:05:51.000,42508.0,170373328.0,170525213.0,https://anaconda.org/conda-forge/ruff,2026-03-06 07:26:54.101,6075406.0,2.0,,,,,,,,-16.0,,,,,,,,,,,,
102,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2026-03-08 10:52:31.000000,2026-03-08 10:51:15,329.0,2.0,950.0,230.0,123.0,110.0,16606.0,2025-05-31 23:22:45.000,1.2.3,62.0,29.0,29.0,31,True,,pysnooper,conda-forge/pysnooper,2168.0,2101.0,https://pypi.org/project/pysnooper,2025-05-31 23:22:45.000,67.0,590041.0,592243.0,https://anaconda.org/conda-forge/pysnooper,2025-04-22 14:57:05.002,145360.0,2.0,,,,,,,,,,,,,,,,,,,,
103,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2026-03-12 09:26:52.000000,2026-03-12 09:26:52,3272.0,43.0,428.0,46.0,2171.0,1611.0,7950.0,2026-01-08 20:30:21.000,2.5.0,170.0,179.0,458.0,31,True,,,conda-forge/mamba,,,,,,,317872.0,https://anaconda.org/conda-forge/mamba,2026-01-08 15:43:00.937,22251097.0,3.0,,,,,,,,1.0,,,,,,,,,,,,
104,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2026-03-08 05:23:32.352000,2025-10-10 00:39:31,726.0,,230.0,52.0,60.0,232.0,6254.0,2025-07-20 02:10:37.000,3.3.0,36.0,11.0,15.0,31,True,,alive-progress,conda-forge/alive-progress,5533.0,4944.0,https://pypi.org/project/alive-progress,2025-07-20 02:10:37.000,589.0,3045962.0,3049491.0,https://anaconda.org/conda-forge/alive-progress,2026-03-08 05:23:32.352,240023.0,3.0,,,,,,,,,,,,,,,,,,,,
105,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2025-12-22 21:55:04.000000,2025-12-22 21:55:03,1277.0,4.0,205.0,33.0,582.0,452.0,4049.0,2025-11-19 00:39:46.000,3.21.2,177.0,36.0,19.0,31,True,,pyupgrade,conda-forge/pyupgrade,630.0,,https://pypi.org/project/pyupgrade,2025-11-19 00:39:46.000,630.0,1362965.0,1376170.0,https://anaconda.org/conda-forge/pyupgrade,2025-11-19 02:05:13.152,924412.0,2.0,,,,,,,,,,,,,,,,,,,,
106,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2026-03-12 14:48:41.000000,2026-03-12 14:48:41,737.0,1.0,536.0,65.0,354.0,202.0,2217.0,,,13.0,111.0,76.0,31,True,,pyelftools,conda-forge/pyelftools,11978.0,11709.0,https://pypi.org/project/pyelftools,2025-02-19 14:19:59.000,269.0,10479351.0,10498508.0,https://anaconda.org/conda-forge/pyelftools,2025-04-22 14:56:21.172,1245234.0,2.0,,,,,,,,,,,,,,,,,,,,
107,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2026-02-27 03:31:35.000000,2026-02-27 02:33:10,383.0,2.0,147.0,27.0,88.0,131.0,1967.0,2023-03-09 15:41:00.602,0.13.13,46.0,60.0,75.0,31,True,,ipdb,conda-forge/ipdb,68994.0,67876.0,https://pypi.org/project/ipdb,2023-03-09 15:41:00.602,1118.0,14446414.0,14457717.0,https://anaconda.org/conda-forge/ipdb,2025-04-22 14:56:25.687,779949.0,2.0,,,,,,,,,,,,,,,,,,,,
108,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2026-02-27 22:40:46.000000,2026-02-26 22:41:40,832.0,17.0,78.0,13.0,123.0,76.0,1698.0,2025-10-24 11:16:16.000,1.7.3,28.0,35.0,25.0,31,True,,yappi,conda-forge/yappi,1735.0,1661.0,https://pypi.org/project/yappi,2025-10-24 11:16:16.000,74.0,3790281.0,3795838.0,https://anaconda.org/conda-forge/yappi,2025-10-28 10:38:38.599,361239.0,2.0,,,,,,,,,,,,,,,,,,,,
109,pytest-benchmark,ionelmc/pytest-benchmark,testing,pytest fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2026-02-16 22:56:05.000000,2026-02-16 22:56:05,1099.0,7.0,129.0,18.0,94.0,95.0,1417.0,2025-11-09 18:48:39.000,5.2.3,50.0,53.0,120.0,31,True,,pytest-benchmark,conda-forge/pytest-benchmark,1871.0,,https://pypi.org/project/pytest-benchmark,2025-11-09 18:48:39.000,1871.0,10103441.0,10152047.0,https://anaconda.org/conda-forge/pytest-benchmark,2025-11-09 19:28:27.412,2867785.0,3.0,['pytest'],,,,,,,,,,,,,,,,,,,
110,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2025-10-16 20:08:47.821000,2025-10-16 16:13:12,250.0,,95.0,12.0,50.0,79.0,956.0,2025-10-16 16:14:21.000,6.10.1,70.0,35.0,,31,True,,colorlog,conda-forge/colorlog,66321.0,63579.0,https://pypi.org/project/colorlog,2025-10-16 16:14:10.000,2742.0,53846876.0,53941940.0,https://anaconda.org/conda-forge/colorlog,2025-10-16 20:08:47.821,6464406.0,3.0,,,,,,,,,,,,,,,,,,,,
111,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2026-01-01 08:13:42.000000,2025-12-01 11:01:39,1999.0,,209.0,14.0,407.0,427.0,811.0,2025-07-08 19:34:47.000,5.0.0a2,68.0,121.0,192.0,31,True,breathe-doc/breathe,breathe,conda-forge/breathe,19638.0,19507.0,https://pypi.org/project/breathe,2025-07-08 20:28:19.000,131.0,1589203.0,1604035.0,https://anaconda.org/conda-forge/breathe,2025-04-22 14:56:28.512,1022573.0,2.0,,799.0,,,,,,,,,,,,,,,,,,
112,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2025-04-22 14:56:24.539000,2023-12-03 13:55:50,149.0,,65.0,15.0,62.0,45.0,676.0,2022-01-24 01:14:49.000,0.7.0,13.0,24.0,10.0,31,True,,mccabe,conda-forge/mccabe,519540.0,518606.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,934.0,79516060.0,79744403.0,https://anaconda.org/conda-forge/mccabe,2025-04-22 14:56:24.539,11417174.0,2.0,,,,,,,,,,,,,,,,,,,,
113,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2026-01-01 19:04:12.000000,2025-12-14 14:33:55,1040.0,1.0,404.0,36.0,541.0,440.0,3779.0,2025-02-03 09:49:01.000,3.3.3,46.0,133.0,190.0,30,True,,factory_boy,conda-forge/factory_boy,647.0,,https://pypi.org/project/factory_boy,2025-02-03 09:49:01.000,647.0,19062067.0,19066500.0,https://anaconda.org/conda-forge/factory_boy,2025-04-25 02:28:32.370,292596.0,3.0,,,,,,,,,,,,,,,,,,,,
114,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2025-04-22 14:56:42.827000,2024-10-20 09:52:52,549.0,,132.0,33.0,102.0,146.0,1946.0,2023-03-26 06:25:00.948,6.0.1,56.0,60.0,41.0,30,False,,radon,conda-forge/radon,7709.0,7492.0,https://pypi.org/project/radon,2023-03-26 06:25:00.948,217.0,3537466.0,3539191.0,https://anaconda.org/conda-forge/radon,2025-04-22 14:56:42.827,115586.0,2.0,,,,,,,,,,,,,,,,,,,,
115,cx_Freeze,marcelotduarte/cx_Freeze,packaging,Creates standalone executables from Python scripts with the same performance as the original script. It is cross-..,,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,,2017-01-22 04:25:52.000,2026-03-12 02:37:04.000000,2026-03-09 21:41:49,2653.0,60.0,239.0,27.0,2036.0,1022.0,1531.0,2026-02-20 06:04:29.000,8.6.0,114.0,125.0,43.0,30,True,,cx_freeze,conda-forge/cx_freeze,136.0,,https://pypi.org/project/cx_freeze,2026-02-20 06:04:29.000,136.0,178633.0,196668.0,https://anaconda.org/conda-forge/cx_freeze,2026-02-20 06:57:18.668,1262450.0,2.0,,,,,,,,,,,,,,,,,,,,
116,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2025-12-12 14:52:24.000000,2025-12-12 14:51:48,466.0,,81.0,15.0,171.0,94.0,1518.0,2025-08-23 12:19:34.000,1.1.1,32.0,57.0,32.0,30,True,,pytest-sugar,conda-forge/pytest-sugar,31443.0,29942.0,https://pypi.org/project/pytest-sugar,2025-08-23 12:19:34.000,1501.0,5633128.0,5640130.0,https://anaconda.org/conda-forge/pytest-sugar,2025-08-24 22:40:41.102,462071.0,3.0,['pytest'],53.0,,,,,,,,,,,,,,,,,,
117,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2026-03-09 09:06:02.000000,2026-03-09 09:06:02,2828.0,21.0,195.0,16.0,913.0,517.0,994.0,2025-09-13 16:30:25.000,0.6.5,24.0,96.0,167.0,30,True,,asv,conda-forge/asv,1753.0,1590.0,https://pypi.org/project/asv,2025-09-13 16:23:58.000,163.0,319013.0,338040.0,https://anaconda.org/conda-forge/asv,2025-12-07 18:21:02.822,1330647.0,3.0,,2072.0,,,,,,,,,,,,,,,,,,
118,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2026-03-12 05:52:34.000000,2026-03-01 14:29:58,690.0,17.0,84.0,11.0,222.0,84.0,952.0,2026-02-20 05:01:45.000,2.3.3,63.0,40.0,39.0,30,True,PyCQA/autoflake,autoflake,conda-forge/autoflake,1383.0,,https://pypi.org/project/autoflake,2026-02-20 05:01:42.000,1383.0,6524235.0,6535504.0,https://anaconda.org/conda-forge/autoflake,2026-02-20 08:48:51.904,653607.0,2.0,,,,,,,,,,,,,,,,,,,,
119,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2026-02-16 08:25:13.000000,2026-01-13 17:04:40,530.0,7.0,81.0,17.0,575.0,125.0,699.0,2026-01-13 17:10:11.000,5.0.0,45.0,40.0,22.0,30,True,nipunn1313/mypy-protobuf,mypy-protobuf,conda-forge/mypy-protobuf,4681.0,4407.0,https://pypi.org/project/mypy-protobuf,2026-01-13 17:10:11.000,274.0,9224761.0,9227540.0,https://anaconda.org/conda-forge/mypy-protobuf,2026-02-05 22:30:32.089,177870.0,2.0,,,,,,,,,,,,,,,,,,,,
120,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/pylint-dev/pylint-django,https://github.com/pylint-dev/pylint-django,GPL-3.0,2013-10-01 06:35:15.000,2026-03-09 22:09:43.000000,2026-01-01 11:09:12,712.0,5.0,122.0,14.0,237.0,176.0,621.0,2026-01-01 11:17:04.000,2.7.0,58.0,72.0,68.0,30,True,pylint-dev/pylint-django,pylint-django,conda-forge/pylint-django,32479.0,32323.0,https://pypi.org/project/pylint-django,2026-01-01 11:17:04.000,156.0,1974364.0,1980777.0,https://anaconda.org/conda-forge/pylint-django,2026-01-02 04:35:16.407,410146.0,2.0,['pylint'],432.0,,,,,,,,,,,,,,,,,,
121,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2025-11-03 20:57:10.317000,2021-06-11 10:22:09,273.0,,45.0,10.0,39.0,52.0,558.0,2021-06-11 10:24:04.382,15.0.1,63.0,17.0,36.0,30,False,,coloredlogs,anaconda/coloredlogs,85665.0,83736.0,https://pypi.org/project/coloredlogs,2021-06-11 10:24:04.382,1929.0,34026036.0,34026257.0,https://anaconda.org/anaconda/coloredlogs,2025-11-03 20:57:10.317,22632.0,3.0,,,,,,,,,,,,,,,,,,,,
