,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
41,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2022-03-24 02:25:12.000,2022-03-22 05:22:27,2026.0,56.0,326.0,24.0,1380.0,919.0,1816.0,2022-03-11 19:01:02.000,0.16.1,54.0,165.0,85.0,35,True,wemake-python-styleguide,,,1153.0,1128.0,https://pypi.org/project/wemake-python-styleguide,2022-03-11 18:59:38.000,25.0,110711.0,110711.0,,,,1.0,,,,,,,,,,,,,,,,,,,
42,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2022-03-14 23:26:22.000,2022-02-02 17:53:26,870.0,2.0,168.0,33.0,211.0,209.0,1211.0,2021-10-04 01:48:57.000,3.0.0,43.0,74.0,111.0,35,True,pytest-cov,conda-forge/pytest-cov,['pytest'],148565.0,120151.0,https://pypi.org/project/pytest-cov,2021-10-04 01:48:57.000,28414.0,13208255.0,13275001.0,https://anaconda.org/conda-forge/pytest-cov,2021-10-04 14:17:04.977,4805732.0,1.0,,,,,,,,,,,,,,,,,,,
43,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2022-02-13 16:32:09.000,2022-02-13 16:32:09,520.0,2.0,158.0,27.0,252.0,372.0,1115.0,2021-10-06 20:39:49.000,2.4.0,33.0,80.0,84.0,35,True,pyflakes,conda-forge/pyflakes,,137543.0,123957.0,https://pypi.org/project/pyflakes,2021-10-06 20:39:49.000,13586.0,16097959.0,16153096.0,https://anaconda.org/conda-forge/pyflakes,2021-10-07 19:30:05.408,3804473.0,1.0,,,,,,,,,,,,,,,,,,,
44,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2022-03-14 20:47:50.000,2022-03-14 20:47:49,783.0,21.0,103.0,23.0,113.0,303.0,306.0,2021-12-22 12:22:00.000,0.37.1,66.0,64.0,32.0,35,True,wheel,conda-forge/wheel,,34659.0,,https://pypi.org/project/wheel,2021-12-22 12:22:00.000,34659.0,121351772.0,121760577.0,https://anaconda.org/conda-forge/wheel,2021-12-22 18:22:48.622,27798802.0,2.0,,,,,,,,,,,,,,,,,,,
45,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000,2022-03-15 20:52:40.000,2022-03-15 20:52:40,471.0,21.0,6659.0,34.0,206.0,108.0,19835.0,2022-01-24 18:29:52.000,numpydoc-1.2,15.0,70.0,60.0,34,True,numpydoc,conda-forge/numpydoc,['sphinx'],35232.0,30925.0,https://pypi.org/project/numpydoc,2022-01-24 18:40:01.000,4307.0,300662.0,316412.0,https://anaconda.org/conda-forge/numpydoc,2022-01-24 22:28:54.876,976523.0,2.0,,,,,,,,,,,,,,,,,,,
46,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2022-03-18 11:36:36.297,2022-03-18 09:05:17,550.0,8.0,223.0,32.0,197.0,170.0,3207.0,2022-03-18 09:06:37.000,1.2.1,58.0,100.0,102.0,34,True,freezegun,conda-forge/freezegun,,4447.0,,https://pypi.org/project/freezegun,2022-03-18 09:06:37.000,4447.0,4776433.0,4780986.0,https://anaconda.org/conda-forge/freezegun,2022-03-18 11:36:36.297,327817.0,2.0,,,,,,,,,,,,,,,,,,,
47,structlog,hynek/structlog,logging,Structured Logging for Python.,,https://github.com/hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2022-03-22 05:09:56.000,2022-03-22 05:09:40,1019.0,23.0,153.0,32.0,189.0,186.0,1953.0,2021-12-16 12:54:47.000,21.5.0,27.0,86.0,27.0,34,True,structlog,conda-forge/structlog,,899.0,,https://pypi.org/project/structlog,2021-12-16 12:48:09.000,899.0,4142961.0,4145522.0,https://anaconda.org/conda-forge/structlog,2022-01-06 16:55:04.638,174206.0,2.0,,,,,,,,,,,,,,,,,,,
48,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2022-03-21 23:56:42.000,2022-03-21 23:56:41,466.0,22.0,100.0,35.0,169.0,101.0,1308.0,2022-01-28 11:41:08.000,3.7.0,53.0,55.0,13.0,34,True,pytest-mock,conda-forge/pytest-mock,['pytest'],28774.0,24602.0,https://pypi.org/project/pytest-mock,2022-01-28 11:25:58.000,4172.0,5617427.0,5638198.0,https://anaconda.org/conda-forge/pytest-mock,2022-01-31 11:40:52.506,1412483.0,2.0,,,,,,,,,,,,,,,,,,,
49,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2022-03-16 08:32:55.000,2022-03-16 08:32:55,2294.0,9.0,151.0,24.0,205.0,163.0,1295.0,2022-02-27 00:38:20.000,0.23.0,70.0,68.0,72.0,34,True,rope,conda-forge/rope,,37084.0,35490.0,https://pypi.org/project/rope,2022-02-27 00:38:20.000,1594.0,638101.0,649051.0,https://anaconda.org/conda-forge/rope,2022-02-27 04:35:44.355,646079.0,1.0,-2.0,,,,,,,,,,,,,,,,,,
50,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2022-02-06 18:53:16.000,2022-02-06 17:21:56,216.0,19.0,173.0,22.0,62.0,47.0,1217.0,2021-07-27 23:09:33.000,2.0.2,22.0,50.0,28.0,34,True,python-json-logger,conda-forge/python-json-logger,,24149.0,23460.0,https://pypi.org/project/python-json-logger,2021-07-27 23:09:33.000,689.0,5826081.0,5844700.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,1098579.0,2.0,,,,,,,,,,,,,,,,,,,
51,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2022-03-22 12:09:24.000,2022-03-22 12:09:23,983.0,30.0,158.0,47.0,297.0,259.0,863.0,2021-12-10 11:41:55.000,2.5.0,58.0,80.0,205.0,34,True,pytest-xdist,conda-forge/pytest-xdist,['pytest'],4513.0,,https://pypi.org/project/pytest-xdist,2021-12-10 11:41:55.000,4513.0,6431466.0,6468389.0,https://anaconda.org/conda-forge/pytest-xdist,2021-12-10 14:46:36.827,2510795.0,2.0,,,,,,,,,,,,,,,,,,,
52,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2022-02-01 19:09:44.843,2022-01-05 13:41:29,905.0,12.0,100.0,21.0,63.0,189.0,757.0,2022-01-05 13:43:27.000,4.0.0,99.0,40.0,14.0,34,True,progressbar2,conda-forge/progressbar2,,17346.0,15860.0,https://pypi.org/project/progressbar2,2022-01-05 13:41:41.000,1486.0,6378189.0,6384576.0,https://anaconda.org/conda-forge/progressbar2,2022-02-01 19:09:44.843,413213.0,2.0,,1667.0,,,,,,,,,,,,,,,,,
53,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2022-03-21 20:42:01.000,2022-02-21 20:54:48,1272.0,61.0,156.0,22.0,309.0,307.0,556.0,2022-01-19 10:32:28.000,6.4.2,47.0,102.0,79.0,34,True,setuptools_scm,conda-forge/setuptools_scm,,380.0,,https://pypi.org/project/setuptools_scm,2018-08-09 06:35:57.000,380.0,14698941.0,14711671.0,https://anaconda.org/conda-forge/setuptools_scm,2022-01-19 14:29:46.963,916604.0,2.0,,,,,,,,,,,,,,,,,,,
54,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2022-01-19 00:04:35.000,2021-09-14 17:41:07,402.0,,861.0,178.0,129.0,204.0,6387.0,2021-07-07 17:05:04.000,0.9.53,50.0,51.0,373.0,33,True,pyautogui,conda-forge/pyautogui,,14253.0,13685.0,https://pypi.org/project/pyautogui,2021-07-07 17:05:04.000,568.0,487814.0,490581.0,https://anaconda.org/conda-forge/pyautogui,2021-11-11 10:15:02.687,143890.0,2.0,,,,,,,,,,,,,,,,,,,
55,pyre-check,facebook/pyre-check,linters,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2022-03-23 02:25:46.000,2022-03-23 02:24:27,11143.0,395.0,379.0,100.0,273.0,219.0,5803.0,2022-01-11 04:31:32.000,0.9.10,68.0,193.0,95.0,33,True,pyre-check,,,32.0,,https://pypi.org/project/pyre-check,2022-01-11 04:25:03.000,32.0,38584.0,38584.0,,,,2.0,,,,,,,,,,,,,,,,,,,
56,pytype,google/pytype,linters,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2022-03-23 20:29:16.000,2022-03-23 20:29:13,5160.0,195.0,231.0,57.0,659.0,402.0,3660.0,2022-03-22 02:43:28.000,2022.3.21,130.0,73.0,102.0,33,True,pytype,conda-forge/pytype,,91.0,,https://pypi.org/project/pytype,2022-03-22 02:43:28.000,91.0,142181.0,145293.0,https://anaconda.org/conda-forge/pytype,2022-03-22 06:37:45.416,68480.0,2.0,,,,,,,,,,,,,,,,,,,
57,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2022-03-22 22:52:59.000,2022-03-12 19:51:56,1158.0,24.0,196.0,46.0,225.0,152.0,2361.0,2022-03-12 19:52:37.000,2022.1.1,74.0,83.0,142.0,33,True,pudb,conda-forge/pudb,,3699.0,2964.0,https://pypi.org/project/pudb,2022-03-12 19:52:37.000,735.0,200876.0,202611.0,https://anaconda.org/conda-forge/pudb,2022-01-11 21:31:34.620,117985.0,1.0,,,,,,,,,,,,,,,,,,,
58,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2021-10-25 05:23:45.000,2016-03-04 01:16:26,1004.0,,367.0,47.0,261.0,462.0,1347.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,447.0,33,False,nose,conda-forge/nose,,167292.0,122733.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,44559.0,4503838.0,4533685.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277,2089335.0,2.0,,,,,,,,,,,,,,,,,,,
59,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Pytest support for asyncio.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2022-03-19 18:56:18.000,2022-03-15 06:05:49,249.0,68.0,99.0,38.0,118.0,167.0,914.0,2022-03-03 11:53:23.000,0.18.2,30.0,37.0,34.0,33,True,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],1871.0,,https://pypi.org/project/pytest-asyncio,2022-03-03 11:53:19.000,1871.0,3405325.0,3420260.0,https://anaconda.org/conda-forge/pytest-asyncio,2022-03-03 14:01:28.799,865744.0,2.0,,18.0,,,,,,,,,,,,,,,,,
60,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/michaeljones/breathe,https://github.com/michaeljones/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2022-03-06 17:22:11.000,2022-03-03 16:12:27,1695.0,105.0,157.0,17.0,322.0,378.0,590.0,2022-02-14 17:11:39.000,4.33.1,63.0,101.0,119.0,33,True,breathe,conda-forge/breathe,,7213.0,6185.0,https://pypi.org/project/breathe,2022-02-14 17:11:07.000,1028.0,227450.0,231816.0,https://anaconda.org/conda-forge/breathe,2022-02-14 04:05:23.893,282204.0,2.0,,275.0,,,,,,,,,,,,,,,,,
61,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2022-03-21 14:38:19.000,2022-03-21 14:38:15,9928.0,44.0,4568.0,1050.0,313.0,4591.0,22908.0,2022-02-10 21:44:37.000,1.6.2,77.0,114.0,51.0,32,True,sqlmap,,,6.0,,https://pypi.org/project/sqlmap,2022-03-02 12:28:14.000,6.0,6798.0,6798.0,,,,2.0,,,,,,,,,,,,,,,,,,,
62,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2022-03-24 02:46:01.000,2022-03-20 12:57:13,9054.0,452.0,368.0,118.0,220.0,1067.0,6536.0,2022-03-19 20:11:55.000,0.7.6,187.0,110.0,191.0,32,True,nuitka,conda-forge/nuitka,,36.0,,https://pypi.org/project/nuitka,2022-03-19 20:11:55.000,36.0,33740.0,38428.0,https://anaconda.org/conda-forge/nuitka,2022-03-20 09:51:32.076,332864.0,2.0,,,,,,,,,,,,,,,,,,,
63,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2022-03-23 22:22:52.000,2022-03-15 18:39:35,491.0,35.0,546.0,106.0,537.0,581.0,6011.0,2022-03-23 22:07:51.000,1.20.1,74.0,24.0,31.0,32,True,playwright,,,998.0,944.0,https://pypi.org/project/playwright,2022-03-23 22:07:51.000,54.0,249288.0,249288.0,,,,2.0,,,,,,,,,,,,,,,,,,,
64,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2022-03-13 18:49:55.000,2022-03-13 18:49:53,2370.0,249.0,191.0,63.0,160.0,151.0,5454.0,2022-03-12 03:51:51.000,1.5.5,124.0,28.0,47.0,32,True,scalene,,,97.0,94.0,https://pypi.org/project/scalene,2022-03-12 03:51:51.000,3.0,10249.0,10249.0,,,,2.0,,,,,,,,,,,,,,,,,,,
65,mimesis,lk-geimfari/mimesis,testing,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2022-03-21 10:02:40.000,2022-03-18 13:51:55,2182.0,77.0,282.0,66.0,866.0,298.0,3509.0,2022-01-25 20:45:06.000,5.3.0,34.0,111.0,5.0,32,True,mimesis,conda-forge/mimesis,,58.0,,https://pypi.org/project/mimesis,2022-01-25 20:45:06.000,58.0,105874.0,106198.0,https://anaconda.org/conda-forge/mimesis,2020-07-15 18:05:16.129,6437.0,2.0,,243.0,,,,,,,,,,,,,,,,,
66,pex,pantsbuild/pex,packaging,A library and tool for generating .pex (Python EXecutable) files.,,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2022-03-24 02:23:31.000,2022-03-22 19:42:14,1097.0,76.0,216.0,54.0,860.0,679.0,2053.0,2022-03-22 20:03:45.000,2.1.73,161.0,102.0,145.0,32,True,pex,,,132.0,,https://pypi.org/project/pex,2022-03-22 20:03:23.000,132.0,286190.0,302323.0,,,,2.0,,709853.0,,,,,,,,,,,,,,,,,
67,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2022-03-22 22:04:15.000,2022-03-22 15:45:14,7774.0,104.0,254.0,57.0,812.0,2670.0,1378.0,2022-02-15 17:54:05.000,4.3.0,14.0,141.0,655.0,32,True,scons,conda-forge/scons,,37.0,,https://pypi.org/project/scons,2019-12-17 02:49:51.000,37.0,203236.0,207719.0,https://anaconda.org/conda-forge/scons,2021-11-17 22:33:26.201,268377.0,3.0,,420.0,,,,,,,,,,,,,,,,,
68,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2022-03-22 13:32:10.000,2022-03-22 13:31:28,1430.0,24.0,148.0,50.0,154.0,205.0,1325.0,2022-02-18 10:43:05.000,0.34.2,46.0,62.0,64.0,32,True,doit,conda-forge/doit,,1179.0,899.0,https://pypi.org/project/doit,2022-02-18 10:43:05.000,280.0,300023.0,301571.0,https://anaconda.org/conda-forge/doit,2022-02-24 16:13:49.416,78997.0,3.0,,,,,,,,,,,,,,,,,,,
69,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2022-03-13 05:07:16.000,2022-02-23 11:16:10,721.0,7.0,158.0,21.0,295.0,202.0,867.0,2021-05-17 20:37:45.000,6.1.1,17.0,79.0,85.0,32,True,pydocstyle,conda-forge/pydocstyle,,26762.0,24367.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000,2395.0,2158928.0,2167250.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379,565961.0,2.0,,56.0,,,,,,,,,,,,,,,,,
70,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2022-02-21 10:30:39.131,2022-02-18 12:29:26,607.0,58.0,106.0,17.0,165.0,158.0,503.0,2022-02-18 12:31:16.000,2.5.2,52.0,64.0,34.0,32,True,pylint-django,conda-forge/pylint-django,['pylint'],18149.0,16985.0,https://pypi.org/project/pylint-django,2022-02-18 12:30:12.000,1164.0,770173.0,771522.0,https://anaconda.org/conda-forge/pylint-django,2022-02-21 10:30:39.131,89972.0,2.0,,212.0,,,,,,,,,,,,,,,,,
71,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2022-02-14 23:25:40.000,2022-02-14 23:25:40,1098.0,2.0,82.0,20.0,100.0,96.0,484.0,2021-11-30 21:05:47.000,0.8.3,26.0,44.0,7.0,32,True,parso,conda-forge/parso,,190821.0,184918.0,https://pypi.org/project/parso,2021-11-30 21:05:47.000,5903.0,14642494.0,14774152.0,https://anaconda.org/conda-forge/parso,2021-12-01 05:04:36.494,6714592.0,2.0,,,,,,,,,,,,,,,,,,,
72,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2022-03-24 13:36:48.000,2022-03-24 13:36:48,2815.0,28.0,2335.0,380.0,795.0,1381.0,26533.0,2022-03-18 05:10:17.000,2.2.5,55.0,362.0,38.0,31,True,pyenv,,,1.0,,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,1.0,7478.0,7478.0,,,,2.0,,,,,,,,,,,,,,,,,,,
73,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2022-02-14 13:44:00.000,2021-10-23 09:17:21,311.0,,282.0,60.0,119.0,92.0,4131.0,2021-10-23 09:23:42.000,0.4.11,40.0,51.0,101.0,31,True,pipreqs,conda-forge/pipreqs,,9853.0,9528.0,https://pypi.org/project/pipreqs,2021-10-23 09:15:35.000,325.0,231715.0,232075.0,https://anaconda.org/conda-forge/pipreqs,2019-11-14 14:53:43.131,23798.0,3.0,,,,,,,,,,,,,,,,,,,
74,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000,2022-03-23 08:24:35.000,2022-03-15 02:43:23,1230.0,84.0,148.0,33.0,195.0,274.0,1607.0,2022-03-09 20:13:02.000,1.7.7,114.0,78.0,34.0,31,True,prospector,conda-forge/prospector,,668.0,,https://pypi.org/project/prospector,2022-03-18 13:16:26.000,668.0,245975.0,246392.0,https://anaconda.org/conda-forge/prospector,2022-03-10 06:36:03.674,27955.0,1.0,,,,,,,,,,,,,,,,,,,
75,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2021-12-31 17:49:47.000,2019-10-16 17:48:40,1195.0,,157.0,36.0,148.0,125.0,1418.0,2019-10-16 18:14:55.000,1.5.3,41.0,76.0,56.0,31,False,logbook,conda-forge/logbook,,4221.0,3038.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,1183.0,1609641.0,1611298.0,https://anaconda.org/conda-forge/logbook,2021-11-19 00:37:39.705,59573.0,2.0,,280.0,,,,,,,,,,,,,,,,,
76,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2022-03-21 23:20:29.000,2022-03-21 23:12:12,3392.0,53.0,162.0,39.0,22.0,684.0,1405.0,2022-03-12 07:53:48.000,7.4.1,247.0,17.0,15.0,31,False,pyarmor,,,394.0,383.0,https://pypi.org/project/pyarmor,2022-03-12 07:53:47.000,11.0,115773.0,115773.0,,,,2.0,,,,,,,,,,,,,,,,,,,
77,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2022-03-23 13:27:06.000,2022-03-23 13:19:08,717.0,102.0,131.0,24.0,131.0,227.0,1184.0,2022-03-23 13:27:06.000,10.0.4,82.0,35.0,8.0,31,True,pdoc,,,756.0,568.0,https://pypi.org/project/pdoc,2022-03-23 13:27:06.000,188.0,101487.0,101487.0,,,,2.0,,,,,,,,,,,,,,,,,,,
78,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2022-02-28 15:56:36.000,2022-01-07 13:26:45,504.0,1.0,99.0,16.0,57.0,59.0,1177.0,2021-02-22 07:34:12.000,0.8.9,25.0,68.0,56.0,31,True,tabulate,conda-forge/tabulate,,74770.0,68447.0,https://pypi.org/project/tabulate,2021-02-22 07:34:12.000,6323.0,32973943.0,33002234.0,https://anaconda.org/conda-forge/tabulate,2021-02-22 13:39:52.132,1980397.0,2.0,,,,,,,,,,,,,,,,,,,
79,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2022-03-21 17:02:59.000,2022-03-18 03:59:13,1036.0,27.0,136.0,24.0,261.0,205.0,703.0,2022-02-13 00:26:17.000,0.11.0,27.0,73.0,49.0,31,True,nose2,conda-forge/nose2,,5717.0,4640.0,https://pypi.org/project/nose2,2022-02-13 00:26:17.000,1077.0,395310.0,396303.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,45710.0,2.0,,,,,,,,,,,,,,,,,,,
80,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",,https://github.com/bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2022-01-20 22:19:06.000,2021-09-24 20:53:41,351.0,,177.0,20.0,78.0,54.0,644.0,2018-10-03 01:39:17.000,0.7.12,25.0,28.0,85.0,31,True,alabaster,conda-forge/alabaster,['sphinx'],68536.0,60873.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000,7663.0,4613205.0,4667462.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,3689528.0,2.0,,,,,,,,,,,,,,,,,,,
81,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2022-03-04 13:18:30.000,2022-03-04 13:18:24,1663.0,13.0,172.0,54.0,263.0,218.0,531.0,2021-11-25 21:08:56.000,2.13.6,118.0,90.0,133.0,31,False,zc.buildout,conda-forge/zc.buildout,,1067.0,,https://pypi.org/project/zc.buildout,2022-03-04 13:14:48.000,1067.0,94730.0,95473.0,https://anaconda.org/conda-forge/zc.buildout,2021-11-26 00:53:19.847,4461.0,3.0,,,,,,,,,,,,,,,,,,,
82,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2022-03-15 13:44:04.000,2022-02-04 12:06:54,382.0,6.0,181.0,20.0,228.0,183.0,477.0,2020-12-13 15:24:58.000,3.1.1,44.0,43.0,103.0,31,True,pytest-html,conda-forge/pytest-html,['pytest'],19289.0,18618.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000,671.0,1845939.0,1849666.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698,216188.0,2.0,,,,,,,,,,,,,,,,,,,
