,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,pypi_id,conda_id,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,labels,dockerhub_id,github_release_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
190,blacken-docs,https://github.com/asottile/blacken-docs,,Run `black` on python code blocks in documentation files.,documentation,21,True,asottile/blacken-docs,https://github.com/asottile/blacken-docs,MIT,2018-06-03 02:48:01.000000,2022-01-03 22:36:35.000000,2022-01-03 22:36:34.000000,20.0,35.0,297.0,2021-11-19 00:15:07.000000,1.12.0,21.0,13.0,3.0,blacken-docs,conda-forge/blacken-docs,214.0,22.0,,https://pypi.org/project/blacken-docs,2021-11-19 00:15:07.000000,22.0,12782.0,13836.0,https://anaconda.org/conda-forge/blacken-docs,2021-11-19 03:21:02.811000,18981.0,3.0,,,,,,,,,,,,,,,,
191,assertpy,https://github.com/ActivisionGameScience/assertpy,,Simple assertion library for unit testing in python with a fluent API.,testing,21,False,ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2017-11-21 01:38:07.332000,2020-07-19 15:23:26.710000,2019-10-30 17:50:10.000000,47.0,,248.0,,,13.0,10.0,,assertpy,conda-forge/assertpy,279.0,124.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000000,124.0,157958.0,158225.0,https://anaconda.org/conda-forge/assertpy,2020-07-19 15:23:26.710000,13394.0,3.0,,,,,,,,,,,,,,,,
192,add-trailing-comma,https://github.com/asottile/add-trailing-comma,,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,refactoring,21,True,asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000000,2022-01-03 22:36:22.000000,2022-01-03 22:36:21.000000,14.0,37.0,206.0,2021-11-20 18:06:22.000000,2.2.1,32.0,9.0,1.0,add-trailing-comma,,303.0,14.0,,https://pypi.org/project/add-trailing-comma,2021-11-20 18:06:22.000000,14.0,16308.0,16308.0,,,,3.0,,,,,,,,,,,,,,,,
193,mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,,An MkDocs plugin that simplifies configuring page titles and their order.,documentation,21,True,lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000000,2021-12-27 19:37:52.000000,2021-12-27 19:37:29.000000,20.0,39.0,205.0,2021-11-22 17:59:06.000000,2.6.1,19.0,3.0,7.0,mkdocs-awesome-pages-plugin,,66.0,90.0,,https://pypi.org/project/mkdocs-awesome-pages-plugin,2021-11-22 17:53:48.000000,90.0,36180.0,36180.0,,,,3.0,['mkdocs'],,,,,,,,,,,,,,,
194,xenon,https://github.com/rubik/xenon,,Monitoring tool based on radon.,code-metrics,21,True,rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000000,2021-09-03 15:36:06.000000,2021-09-03 15:36:04.000000,16.0,25.0,198.0,2021-09-03 15:34:36.000000,0.8.0,20.0,8.0,7.0,xenon,conda-forge/xenon,108.0,409.0,285.0,https://pypi.org/project/xenon,2021-09-03 15:34:36.000000,124.0,50768.0,51047.0,https://anaconda.org/conda-forge/xenon,2019-10-12 20:39:43.883000,14236.0,3.0,,,,,,,,,,,,,,,,
195,pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,,pytest plugin for manipulating test data directories and files.,testing,21,False,gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000000,2020-11-22 23:34:25.000000,2019-10-22 13:19:39.000000,17.0,11.0,152.0,2019-10-22 13:04:22.000000,1.3.1,9.0,7.0,5.0,pytest-datadir,conda-forge/pytest-datadir,71.0,548.0,470.0,https://pypi.org/project/pytest-datadir,2019-10-22 13:04:22.000000,78.0,80444.0,82000.0,https://anaconda.org/conda-forge/pytest-datadir,2019-10-23 16:32:51.374000,98054.0,3.0,['pytest'],,,,,,,,,,,,,,,
196,sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,,sphinx builder that outputs markdown files.,documentation,21,False,codejamninja/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000000,2021-12-24 12:11:15.000000,2020-10-07 04:18:32.000000,29.0,16.0,116.0,2019-12-23 17:05:52.000000,0.5.4,22.0,16.0,18.0,sphinx-markdown-builder,,99.0,247.0,205.0,https://pypi.org/project/sphinx-markdown-builder,2019-12-23 17:05:52.000000,42.0,21447.0,21447.0,,,,3.0,['sphinx'],,,,,,,,clayrisser/sphinx-markdown-builder,,,,,,,
197,dodgy,https://github.com/landscapeio/dodgy,,Looks at Python code to search for things which look dodgy such as passwords or diffs.,security,21,True,landscapeio/dodgy,https://github.com/landscapeio/dodgy,MIT,2013-12-25 12:22:20.000000,2021-08-29 14:44:21.000000,2021-03-21 11:36:52.000000,19.0,3.0,97.0,2019-12-31 16:44:58.000000,0.2.1,10.0,14.0,9.0,dodgy,conda-forge/dodgy,70.0,2013.0,1489.0,https://pypi.org/project/dodgy,2019-12-31 16:44:58.000000,524.0,144393.0,144802.0,https://anaconda.org/conda-forge/dodgy,2020-06-10 17:10:06.579000,26608.0,3.0,,,,,,,,,,,,,,,,
198,flake8-builtins,https://github.com/gforcada/flake8-builtins,,Check for python builtins being used as variables or parameters.,linters,21,True,gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000000,2021-09-21 08:08:53.000000,2021-09-20 15:48:57.000000,19.0,32.0,76.0,2020-05-14 10:45:01.000000,1.5.3,23.0,15.0,2.0,flake8-builtins,conda-forge/flake8-builtins,221.0,3626.0,3114.0,https://pypi.org/project/flake8-builtins,2020-05-14 10:45:01.000000,512.0,331869.0,334007.0,https://anaconda.org/conda-forge/flake8-builtins,2020-05-18 15:22:26.836000,132568.0,3.0,['flake8'],,,,,,,,,,,,,,,
199,PrettyErrors,https://github.com/onelivesleft/PrettyErrors,,Prettify Python exception output to make it legible.,logging,20,True,onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000000,2021-11-24 14:38:57.000000,2021-11-24 14:32:14.000000,71.0,36.0,2418.0,2021-11-24 14:32:07.000000,1.2.25,48.0,5.0,1.0,pretty_errors,,130.0,0.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000000,0.0,22357.0,22357.0,,,,3.0,,,,,,,,,,,,,,,,
200,Birdseye,https://github.com/alexmojaki/birdseye,,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,debugging,20,True,alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000000,2021-11-11 16:04:25.000000,2021-11-11 16:04:02.000000,70.0,32.0,1443.0,2021-11-11 16:04:25.000000,0.9.3,38.0,10.0,18.0,birdseye,,412.0,0.0,,https://pypi.org/project/birdseye,2021-11-11 16:04:25.000000,0.0,1303.0,1303.0,,,,3.0,,,,,,,,,,,,,,,,
201,heartrate,https://github.com/alexmojaki/heartrate,,Simple real time visualisation of the execution of a Python program.,profiling,20,True,alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000000,2021-11-13 14:58:19.000000,2021-11-13 14:58:04.000000,115.0,3.0,1359.0,2021-11-13 14:58:19.000000,0.2.2,4.0,3.0,4.0,heartrate,,27.0,30.0,30.0,https://pypi.org/project/heartrate,2021-11-13 14:58:19.000000,0.0,692.0,692.0,,,,3.0,,,,,,,,,,,,,,,,
202,pyannotate,https://github.com/dropbox/pyannotate,,Auto-generate PEP-484 annotations.,refactoring,20,True,dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000000,2021-10-12 20:53:52.000000,2021-10-12 20:53:49.000000,54.0,33.0,1256.0,2019-09-16 15:37:03.000000,1.2.0,9.0,17.0,26.0,pyannotate,,95.0,92.0,66.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000000,26.0,2904.0,2904.0,,,,3.0,,,,,,,,,,,,,,,,
203,constructor,https://github.com/conda/constructor,,tool for creating installers from conda packages.,packaging,20,True,conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000000,2022-01-04 16:33:51.000000,2021-12-30 16:53:34.000000,134.0,199.0,334.0,2022-01-04 16:33:51.000000,3.2.2,37.0,48.0,58.0,,constructor,977.0,12.0,12.0,,,,,77.0,https://anaconda.org/anaconda/constructor,2021-04-01 17:48:58.348000,4988.0,3.0,,,225.0,,,,,,,,,,,,,
204,mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,,Generate a single PDF file from MkDocs repository.,documentation,20,True,orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000000,2021-12-03 14:40:26.000000,2021-10-14 20:29:54.000000,21.0,37.0,118.0,2021-07-03 02:09:02.000000,0.9.3,28.0,6.0,29.0,mkdocs-with-pdf,,188.0,86.0,86.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000000,,7693.0,7693.0,,,,3.0,['mkdocs'],,,,,,,-2.0,,,,,,,,
205,flake8-mypy,https://github.com/ambv/flake8-mypy,,A plugin for flake8 integrating Mypy.,linters,20,False,ambv/flake8-mypy,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000000,2020-06-19 16:51:36.000000,2020-06-19 16:51:00.000000,15.0,3.0,103.0,2017-08-31 23:17:01.000000,17.8.0,6.0,8.0,19.0,flake8-mypy,,50.0,991.0,793.0,https://pypi.org/project/flake8-mypy,2017-08-31 23:17:01.000000,198.0,35809.0,35809.0,,,,3.0,['flake8'],,,,,,,,,,,,,,,
206,dlint,https://github.com/dlint-py/dlint,,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,security,20,True,dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000000,2021-10-27 13:22:05.000000,2021-10-27 13:11:03.000000,6.0,14.0,79.0,2021-10-27 13:15:42.000000,0.12.0,14.0,8.0,19.0,dlint,,214.0,18.0,,https://pypi.org/project/dlint,2021-10-27 13:15:42.000000,18.0,83940.0,83940.0,,,,3.0,,,,,,,,,,,,,,,,
207,pylint-flask,https://github.com/jschaf/pylint-flask,,A Pylint plugin to analyze Flask applications.,linters,20,True,jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000000,2021-03-10 19:35:23.000000,2021-03-10 19:35:23.000000,9.0,5.0,59.0,,,5.0,7.0,5.0,pylint-flask,conda-forge/pylint-flask,40.0,6320.0,5614.0,https://pypi.org/project/pylint-flask,2019-01-30 19:26:02.000000,706.0,157053.0,157878.0,https://anaconda.org/conda-forge/pylint-flask,2019-02-02 18:28:49.934000,53639.0,3.0,['pylint'],,,,,,,,,,,,,,,
208,fake2db,https://github.com/emirozer/fake2db,,create custom test databases that are populated with fake data.,testing,19,False,emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000000,2021-12-15 15:44:18.935000,2019-11-25 09:19:00.000000,117.0,15.0,2117.0,2019-03-09 13:53:12.000000,1.0.0,23.0,18.0,7.0,fake2db,,242.0,19.0,18.0,https://pypi.org/project/fake2db,2018-02-09 15:43:23.000000,1.0,317.0,317.0,,,,3.0,,,,,,,,,,,,,,,,
209,xar,https://github.com/facebookincubator/xar,,executable archive format.,packaging,19,True,facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000000,2021-12-29 23:33:51.000000,2021-12-29 23:33:49.000000,45.0,21.0,1481.0,2020-12-02 20:41:20.000000,20.12.2,3.0,29.0,8.0,xar,,,17.0,17.0,https://pypi.org/project/xar,2020-12-02 20:41:20.000000,,155.0,155.0,,,,3.0,,,,,,,,,,,,,,,,
210,pyheat,https://github.com/csurfer/pyheat,,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,profiling,19,True,csurfer/pyheat,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000000,2021-09-18 20:16:24.000000,2021-09-18 20:16:24.000000,38.0,9.0,700.0,2018-12-06 03:59:34.000000,0.0.6,6.0,5.0,4.0,py-heat,,55.0,43.0,33.0,https://pypi.org/project/py-heat,2018-12-06 03:59:34.000000,10.0,1667.0,1667.0,,,,3.0,,,,,,,,,,,,,,,,
211,python-devtools,https://github.com/samuelcolvin/python-devtools,,Dev tools for python.,logging,19,True,samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000000,2021-09-29 08:43:45.000000,2021-09-08 10:38:28.000000,16.0,34.0,449.0,2021-09-29 08:43:45.000000,0.8.0,12.0,7.0,2.0,python-devtools,,98.0,527.0,526.0,https://pypi.org/project/python-devtools,2017-08-21 10:32:25.000000,1.0,445.0,445.0,,,,3.0,,,,,,,,,,,,,,,,
212,Fixit,https://github.com/Instagram/Fixit,,"Fixit is a Python Lint Framework based on LibCST. It comes with useful default lint rules for coding convention,..",linters,19,True,Instagram/Fixit,https://github.com/Instagram/Fixit,MIT,2020-02-20 19:09:01.000000,2022-01-06 14:07:06.000000,2021-11-20 17:18:52.000000,41.0,25.0,291.0,2021-07-31 16:17:24.000000,0.1.4,6.0,29.0,32.0,fixit,,,14.0,14.0,https://pypi.org/project/fixit,2021-07-30 20:35:02.000000,0.0,6461.0,6461.0,,,,3.0,,,,,,,,,,,,,,,,
213,pytest-docker,https://github.com/avast/pytest-docker,,Docker-based integration tests.,testing,19,True,avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000000,2021-10-20 17:40:15.000000,2021-06-14 12:23:20.000000,42.0,16.0,257.0,2021-06-14 12:12:56.000000,0.10.3,15.0,11.0,17.0,pytest-docker,,60.0,28.0,,https://pypi.org/project/pytest-docker,2021-06-14 12:09:30.000000,28.0,52283.0,52286.0,,,,3.0,['pytest'],,83.0,,,,,,,,,,,,,
214,nitpick,https://github.com/andreoliwa/nitpick,,Enforce the same settings on multiple projects.,linters,19,True,andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000000,2022-01-05 01:23:59.000000,2022-01-04 08:27:28.000000,13.0,61.0,206.0,2021-11-08 00:58:03.000000,0.29.0,45.0,13.0,32.0,nitpick,,591.0,0.0,,https://pypi.org/project/nitpick,2021-11-08 00:58:00.000000,0.0,11758.0,11758.0,,,,3.0,['flake8'],,4.0,,,,,,,,,,,,,
215,pandas-vet,https://github.com/deppen8/pandas-vet,,A plugin for Flake8 that checks pandas code.,linters,19,True,deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000000,2021-11-05 15:32:59.000000,2021-03-03 04:44:57.000000,15.0,29.0,124.0,2020-02-01 05:12:09.000000,0.2.2,6.0,10.0,21.0,pandas-vet,conda-forge/pandas-vet,179.0,55.0,55.0,https://pypi.org/project/pandas-vet,2020-02-01 05:12:09.000000,0.0,4605.0,4843.0,https://anaconda.org/conda-forge/pandas-vet,2020-02-01 05:31:32.445000,7848.0,3.0,['flake8'],,39.0,,,,,,,,,,,,,
216,eradicate,https://github.com/myint/eradicate,,Removes commented-out code from Python files.,refactoring,19,False,myint/eradicate,https://github.com/myint/eradicate,Saxpath,2012-12-23 04:39:48.000000,2021-07-26 20:00:21.000000,2020-10-01 09:23:01.000000,20.0,13.0,120.0,2020-10-01 09:33:03.000000,2.0.0,16.0,7.0,6.0,eradicate,,164.0,156.0,,https://pypi.org/project/eradicate,2020-10-01 09:33:03.000000,156.0,227403.0,227403.0,,,,3.0,,,,,,,,,,,,,,,,
217,unimport,https://github.com/hakancelik96/unimport,,"A linter, formatter for finding and removing unused import statements.",refactoring,19,True,hakancelik96/unimport,https://github.com/hakancelik96/unimport,MIT,2019-09-08 09:49:24.000000,2022-01-04 06:59:08.000000,2022-01-04 06:59:08.000000,13.0,66.0,116.0,2021-09-14 09:33:27.000000,0.9.2,33.0,13.0,10.0,unimport,,402.0,17.0,17.0,https://pypi.org/project/unimport,2021-09-14 09:33:27.000000,,3294.0,3294.0,,,,3.0,,,,,,,,,,,,,,,,
218,flake8-bandit,https://github.com/tylerwince/flake8-bandit,,Automated security testing using bandit and flake8.,linters,19,False,tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000000,2020-12-29 20:50:06.000000,2020-08-29 05:51:08.000000,16.0,8.0,65.0,2019-10-08 03:58:31.000000,2.1.2,11.0,5.0,4.0,flake8-bandit,,44.0,156.0,,https://pypi.org/project/flake8-bandit,2019-10-08 03:58:31.000000,156.0,328517.0,328517.0,,,,3.0,['flake8'],,,,,,,,,,,,,,,
219,unify,https://github.com/myint/unify,,Modifies strings to all use the same quote where possible.,refactoring,19,False,myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000000,2021-04-21 16:21:07.000000,2019-08-07 13:44:00.000000,12.0,3.0,64.0,2013-06-22 15:34:37.000000,0.1.5,10.0,5.0,10.0,unify,,69.0,412.0,358.0,https://pypi.org/project/unify,2019-08-07 13:46:09.000000,54.0,57974.0,57974.0,,,,3.0,,,,,,,,,,,,,,,,
220,mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,,MkDocs plugin for setting revision date from git per markdown file.,documentation,19,False,zhaoterryy/mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,MIT,2018-12-03 04:29:33.000000,2020-10-16 02:02:54.000000,2020-10-16 01:58:36.000000,5.0,9.0,39.0,2020-10-16 02:02:42.000000,0.3.1,8.0,6.0,2.0,mkdocs-git-revision-date-plugin,,24.0,429.0,411.0,https://pypi.org/project/mkdocs-git-revision-date-plugin,2020-10-16 02:02:18.000000,18.0,18602.0,18602.0,,,,3.0,['mkdocs'],,,,,,,,,,,,,,,
221,mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",documentation,19,False,timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000000,2021-12-24 13:41:44.000000,2021-12-24 13:39:51.000000,6.0,55.0,29.0,2021-12-24 13:41:38.000000,2.2.1,30.0,1.0,4.0,mkdocs-print-site-plugin,,196.0,61.0,61.0,https://pypi.org/project/mkdocs-print-site-plugin,2021-12-24 13:41:38.000000,0.0,3733.0,3733.0,,,,3.0,['mkdocs'],,,,,,,,,,,,,,,
222,pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,virtual-envs,18,True,pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000000,2021-12-18 16:12:23.000000,2021-11-13 23:30:56.000000,308.0,196.0,4673.0,2019-02-14 00:27:42.000000,1.1.5,7.0,46.0,135.0,,,478.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
223,pyflow,https://github.com/David-OConnor/pyflow,,An installation and dependency system for Python.,dependency-managers,18,True,David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000000,2021-12-04 05:27:25.000000,2021-12-04 05:27:25.000000,38.0,70.0,966.0,2021-07-02 13:17:04.000000,0.3.1,26.0,28.0,43.0,pyflow,,357.0,0.0,,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000000,0.0,122.0,252.0,,,,3.0,,,3787.0,,,,,,,,,,,,,
224,vex,https://github.com/sashahart/vex,,Run a command in the named virtualenv.,virtual-envs,18,False,sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000000,2021-10-30 20:12:27.000000,2019-05-10 19:18:48.000000,25.0,40.0,371.0,2019-05-10 19:21:38.000000,0.0.19,18.0,3.0,2.0,vex,,200.0,39.0,23.0,https://pypi.org/project/vex,2019-05-10 19:21:38.000000,16.0,731.0,731.0,,,,3.0,,,,,,,,,,,,,,,,
225,flakehell,https://github.com/life4/flakehell,,"Flake8 wrapper to make it nice, legacy-friendly, configurable.",linters,18,True,life4/flakehell,https://github.com/life4/flakehell,MIT,2019-08-06 11:37:21.000000,2021-01-11 21:35:41.000000,2021-01-11 21:35:40.000000,32.0,,224.0,2021-01-11 18:40:32.000000,0.9.0,28.0,16.0,4.0,flakehell,,368.0,0.0,,https://pypi.org/project/flakehell,2021-01-11 18:40:32.000000,0.0,30522.0,30524.0,,,,3.0,['flake8'],,57.0,,,,,,,,,,,,,
226,imhotep,https://github.com/justinabrahms/imhotep,,A static-analysis bot for Github.,linters,18,True,justinabrahms/imhotep,https://github.com/justinabrahms/imhotep,MIT,2012-12-17 01:26:32.000000,2021-12-14 22:36:10.000000,2021-10-01 21:06:26.000000,37.0,23.0,217.0,2016-09-18 21:57:32.000000,1.1.0,9.0,16.0,23.0,imhotep,,358.0,17.0,9.0,https://pypi.org/project/imhotep,2016-09-18 21:57:32.000000,8.0,34.0,34.0,,,,3.0,,,,,,,,,,,,,,,,
227,pynt,https://github.com/rags/pynt,,A pynt of Python build.,build-tools,18,False,rags/pynt,https://github.com/rags/pynt,MIT,2012-11-17 13:12:49.000000,2020-04-13 11:49:33.000000,2019-10-04 19:05:46.000000,18.0,13.0,150.0,2018-06-24 06:23:48.000000,0.8.2,7.0,9.0,5.0,pynt,,128.0,130.0,76.0,https://pypi.org/project/pynt,2018-06-24 06:23:48.000000,54.0,4742.0,4742.0,,,,3.0,,,,,,,,,,,,,,,,
228,pyformat,https://github.com/myint/pyformat,,Formats Python code to follow a consistent style.,formatters,18,False,myint/pyformat,https://github.com/myint/pyformat,Saxpath,2013-03-24 21:45:30.000000,2021-10-29 14:54:42.000000,2019-05-24 17:17:56.000000,7.0,3.0,84.0,2014-09-07 13:57:37.000000,0.5.7,23.0,3.0,3.0,pyformat,,199.0,168.0,124.0,https://pypi.org/project/pyformat,2017-01-04 02:31:11.000000,44.0,14448.0,14448.0,,,,3.0,,,,,,,,,,,,,,,,
229,yala,https://github.com/cemsbr/yala,,Yet Another Linter Aggregator.,linters,18,False,cemsbr/yala,https://github.com/cemsbr/yala,MIT,2017-06-02 22:45:50.000000,2021-11-15 05:53:09.000000,2021-11-15 05:05:03.000000,5.0,11.0,13.0,2021-11-15 05:07:43.000000,3.1.0,28.0,4.0,1.0,yala,,193.0,58.0,40.0,https://pypi.org/project/yala,2021-11-15 05:05:38.000000,18.0,954.0,954.0,,,,3.0,"['flake8', 'pylint']",,,,,,,,,,,,,,,
230,beartype,https://github.com/beartype/beartype,,Unbearably fast O(1) runtime type-checking in pure Python.,linters,17,True,beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000000,2022-01-06 08:01:58.000000,2022-01-06 07:59:05.000000,17.0,51.0,1009.0,2021-11-06 06:22:43.000000,0.9.1,16.0,9.0,12.0,beartype,conda-forge/beartype,,0.0,,https://pypi.org/project/beartype,2021-11-06 06:22:43.000000,0.0,40595.0,41092.0,https://anaconda.org/conda-forge/beartype,2021-11-06 11:46:27.962000,9453.0,3.0,,,,,,,,,,,,,,,,
231,pycycle,https://github.com/bndr/pycycle,,Tool for pinpointing circular imports in Python. Find cyclic imports in any project.,linters,17,False,bndr/pycycle,https://github.com/bndr/pycycle,MIT,2017-01-28 17:22:00.000000,2021-07-28 15:57:26.000000,2017-02-13 18:07:04.000000,15.0,1.0,294.0,2017-02-13 18:07:58.000000,0.0.8,8.0,2.0,14.0,pycycle,,26.0,55.0,48.0,https://pypi.org/project/pycycle,2017-02-13 18:07:58.000000,7.0,1179.0,1179.0,,,,3.0,,,,,,,,,,,,,,,,
232,bellybutton,https://github.com/hchasestevens/bellybutton,,Custom Python linting through AST expressions.,linters,17,True,hchasestevens/bellybutton,https://github.com/hchasestevens/bellybutton,MIT,2018-02-17 06:31:44.000000,2021-07-15 00:42:03.000000,2021-07-15 00:42:02.000000,11.0,6.0,227.0,2020-11-27 21:20:22.000000,0.3.1,11.0,5.0,8.0,bellybutton,,33.0,15.0,15.0,https://pypi.org/project/bellybutton,2020-11-27 21:20:22.000000,0.0,6364.0,6364.0,,,,3.0,,,,,,,,,,,,,,,,
233,retype,https://github.com/ambv/retype,,Re-apply type annotations from .pyi stubs to your codebase.,refactoring,17,True,ambv/retype,https://github.com/ambv/retype,MIT,2017-03-11 07:54:58.000000,2021-12-29 14:35:22.999000,2021-12-29 00:19:13.000000,17.0,8.0,119.0,2021-12-29 00:30:49.000000,21.12.0,11.0,8.0,7.0,retype,conda-forge/retype,,34.0,,https://pypi.org/project/retype,2021-12-29 00:30:49.000000,34.0,1005.0,1328.0,https://anaconda.org/conda-forge/retype,2021-12-29 14:35:22.999000,15508.0,3.0,,,,,,,,,,,,,,,,
234,massedit,https://github.com/elmotec/massedit,,Programmatically edit text files with Python. Useful for source to source transformations.,refactoring,17,False,elmotec/massedit,https://github.com/elmotec/massedit,MIT,2012-03-11 16:18:30.000000,2020-12-23 02:17:37.000000,2020-12-23 02:11:17.000000,14.0,5.0,95.0,2020-12-23 02:19:02.000000,0.69.1,15.0,6.0,3.0,massedit,,178.0,10.0,,https://pypi.org/project/massedit,2020-12-23 02:12:33.000000,10.0,1315.0,1315.0,,,,3.0,,,17.0,,,,,,,,,,,,,
235,lazydocs,https://github.com/ml-tooling/lazydocs,,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,documentation,17,True,ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000000,2021-12-15 19:29:09.000000,2021-08-20 18:28:32.000000,16.0,4.0,58.0,2021-07-27 09:00:22.000000,0.4.8,18.0,7.0,7.0,lazydocs,,,57.0,57.0,https://pypi.org/project/lazydocs,2021-07-27 08:05:42.000000,0.0,1723.0,1723.0,,,,3.0,,,,,,,,,,,,,,,,
236,PyOxidizer,https://github.com/indygreg/PyOxidizer,,A modern Python application packaging and distribution tool.,packaging,16,True,indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000000,2022-01-03 23:31:20.000000,2022-01-03 23:30:06.000000,135.0,165.0,3406.0,2021-10-26 00:49:29.000000,pyoxidizer/0.18.0,10.0,37.0,254.0,,,,,,,,,,59.0,,,,3.0,,,1424.0,,,,,,,,,,,,,
237,portray,https://github.com/timothycrosley/portray,,Your Project with Great Documentation.,documentation,16,True,timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000000,2021-06-13 08:00:00.000000,2021-06-13 07:59:39.000000,58.0,29.0,768.0,2021-06-13 08:00:00.000000,1.7.0,28.0,16.0,21.0,portray,,,8.0,,https://pypi.org/project/portray,2021-06-13 08:00:00.000000,8.0,3640.0,3640.0,,,,3.0,,,,,,,,,,,,,,,,
