,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
130,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2023-07-27 02:41:54.000,2023-02-09 08:53:43,295.0,,61.0,19.0,62.0,22.0,53.0,479.0,2022-04-20 19:59:44.000,2021.03.14,4.0,24.0,28,True,,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],19154.0,19154.0,https://pypi.org/project/sphinx-autobuild,469839.0,472489.0,https://anaconda.org/conda-forge/sphinx-autobuild,2023-06-16 13:21:20.882,201438.0,2.0,,,,,,,,,,,,,,,,,,,
131,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2023-06-16 16:17:00.951,2021-10-18 03:34:23,504.0,,42.0,7.0,61.0,56.0,95.0,479.0,,,18.0,22.0,28,False,,darglint,conda-forge/darglint,,19134.0,19134.0,https://pypi.org/project/darglint,495889.0,497420.0,https://anaconda.org/conda-forge/darglint,2023-06-16 16:17:00.951,71984.0,2.0,,,,,,,,,,,,,,,,,,,
132,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2023-06-16 13:15:30.349,2023-05-06 20:04:56,258.0,,134.0,16.0,123.0,18.0,78.0,464.0,2022-12-19 20:46:55.580,0.13.3,27.0,35.0,28,False,,pep8-naming,conda-forge/pep8-naming,,50864.0,49003.0,https://pypi.org/project/pep8-naming,1826632.0,1830287.0,https://anaconda.org/conda-forge/pep8-naming,2023-06-16 13:15:30.349,328989.0,2.0,2022-12-19 20:46:55.580,1861.0,,,,,,,,,,,,,,,,,
133,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2023-08-10 12:31:31.000,2023-08-10 12:31:31,584.0,28.0,55.0,9.0,121.0,12.0,128.0,442.0,2023-07-12 01:39:53.000,1.7.5,15.0,29.0,28,True,PyCQA/docformatter,docformatter,conda-forge/docformatter,,3048.0,3048.0,https://pypi.org/project/docformatter,329851.0,332306.0,https://anaconda.org/conda-forge/docformatter,2023-07-18 03:59:16.364,85860.0,3.0,,,8.0,,,,,,,,,,,,,,,,
134,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2023-06-16 13:23:45.665,2022-08-10 16:41:28,230.0,,110.0,21.0,61.0,7.0,42.0,430.0,2022-08-10 16:45:07.000,1.6.0,22.0,37.0,28,True,,ddt,conda-forge/ddt,,5207.0,5207.0,https://pypi.org/project/ddt,399340.0,400470.0,https://anaconda.org/conda-forge/ddt,2023-06-16 13:23:45.665,87015.0,3.0,,,,,,,,,,,,,,,,,,,
135,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-06-07 10:00:19.970,2023-06-07 06:50:58,257.0,2.0,24.0,16.0,34.0,4.0,5.0,425.0,2023-06-07 07:37:46.000,1.1.2,39.0,13.0,28,True,explosion/wasabi,wasabi,conda-forge/wasabi,,32263.0,32263.0,https://pypi.org/project/wasabi,4926177.0,4947554.0,https://anaconda.org/conda-forge/wasabi,2023-06-07 10:00:19.970,1154392.0,3.0,,,,,,,,,,,,,,,,,,,
136,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,,2013-07-24 16:23:39.000,2023-08-08 17:28:00.000,2023-08-08 17:28:00,567.0,20.0,140.0,34.0,281.0,73.0,131.0,250.0,2022-10-08 14:08:14.000,1.5.0,15.0,76.0,28,False,,numpydoc,conda-forge/numpydoc,['sphinx'],39901.0,39901.0,https://pypi.org/project/numpydoc,393296.0,418783.0,https://anaconda.org/conda-forge/numpydoc,2023-06-16 13:20:56.387,2013538.0,2.0,,,,,,,,,,,,,,,,,,,
137,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2023-06-16 13:20:50.267,2022-12-19 16:44:44,108.0,,37.0,4.0,65.0,6.0,43.0,168.0,2022-12-19 16:50:01.696,3.3.2,41.0,32.0,28,True,,flake8-quotes,conda-forge/flake8-quotes,['flake8'],20132.0,19228.0,https://pypi.org/project/flake8-quotes,841216.0,849439.0,https://anaconda.org/conda-forge/flake8-quotes,2023-06-16 13:20:50.267,682588.0,2.0,2022-12-19 16:50:01.696,904.0,,,,,,,,,,,,,,,,,
138,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2023-08-11 20:23:06.000,2022-12-22 22:55:55,353.0,,93.0,8.0,83.0,10.0,48.0,153.0,2022-12-22 22:56:11.423,6.0.0,41.0,37.0,28,True,,flake8-isort,conda-forge/flake8-isort,['flake8'],24082.0,23354.0,https://pypi.org/project/flake8-isort,1086336.0,1087331.0,https://anaconda.org/conda-forge/flake8-isort,2023-06-16 16:18:42.555,45796.0,2.0,2022-12-22 22:56:11.423,728.0,,,,,,,,,,,,,,,,,
139,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2023-05-12 22:09:01.000,2022-06-22 04:41:01,431.0,,545.0,164.0,153.0,151.0,169.0,9364.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,41.0,27,False,,gdbgui,,,309.0,307.0,https://pypi.org/project/gdbgui,13175.0,13581.0,,,,3.0,2022-06-22 04:46:50.000,2.0,15035.0,,,,,,,,,,,,,,,,
140,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2023-06-16 13:17:34.885,2018-06-28 13:35:12,500.0,,371.0,5.0,1.0,,,3950.0,2022-11-15 17:59:01.069,0.61.0,59.0,62.0,27,False,,memory_profiler,conda-forge/memory_profiler,,211.0,,https://pypi.org/project/memory_profiler,820943.0,825021.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,354838.0,3.0,2022-11-15 17:59:01.069,211.0,,,,,,,,,,,,,,,,,
141,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1299.0,103.0,3152.0,658.0,2373.0,3480.0,2017-05-22 15:58:37.000,0.11.0,17.0,483.0,27,False,,coala-bears,,,12.0,12.0,https://pypi.org/project/coala-bears,3406.0,3407.0,,,,3.0,,,176.0,,,,,,,,,,,,,,,,
142,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2023-08-15 14:18:07.000,2023-08-15 14:18:06,1099.0,61.0,148.0,38.0,485.0,15.0,371.0,2777.0,,,118.0,34.0,27,True,,pyupgrade,conda-forge/pyupgrade,,,,https://pypi.org/project/pyupgrade,459846.0,474598.0,https://anaconda.org/conda-forge/pyupgrade,2023-07-31 03:46:27.643,575350.0,2.0,,,,,,,,,,,,-6.0,,,,,,,
143,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2023-07-31 20:37:02.000,2022-07-14 07:40:12,517.0,,97.0,31.0,361.0,32.0,67.0,2494.0,2021-08-23 20:42:56.000,1.3.0,6.0,19.0,27,False,,notifiers,conda-forge/notifiers,,1054.0,1054.0,https://pypi.org/project/notifiers,414470.0,415542.0,https://anaconda.org/conda-forge/notifiers,2023-06-16 19:23:52.875,34304.0,3.0,,,,,,,,,,,,,,,,,,,
144,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,,2017-01-22 04:25:52.000,2023-08-16 19:01:57.000,2023-08-16 01:32:06,1680.0,99.0,197.0,28.0,1026.0,46.0,818.0,1112.0,2023-08-01 06:07:12.000,6.15.5,60.0,105.0,27,True,,cx_freeze,conda-forge/cx_freeze,,,,https://pypi.org/project/cx_freeze,127835.0,134470.0,https://anaconda.org/conda-forge/cx_freeze,2023-08-01 08:09:25.940,258787.0,2.0,,,,,,,,,,,,,,,,,,,
145,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2023-07-20 20:31:01.000,2022-12-21 03:55:00,575.0,,139.0,8.0,116.0,123.0,203.0,990.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,27,True,,pdoc3,anaconda/pdoc3,,3681.0,3463.0,https://pypi.org/project/pdoc3,524553.0,524583.0,https://anaconda.org/anaconda/pdoc3,2023-06-16 16:19:13.966,1370.0,3.0,2021-08-03 14:51:19.000,218.0,,,,,,,,,,,,,,,,,
146,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2023-08-02 14:48:20.000,2023-08-02 14:48:20,633.0,6.0,102.0,25.0,155.0,17.0,65.0,714.0,2021-12-12 20:12:19.000,V2.0.3,9.0,42.0,27,False,,pyhamcrest,conda-forge/pyhamcrest,,34876.0,34876.0,https://pypi.org/project/pyhamcrest,1496137.0,1501582.0,https://anaconda.org/conda-forge/pyhamcrest,2023-06-16 13:17:20.732,473766.0,3.0,,,,,,,,,,,,,,,,,,,
147,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,AGPL-3.0,2015-02-02 14:21:10.000,2023-08-10 09:43:05.000,2023-07-13 12:56:05,366.0,12.0,51.0,18.0,77.0,27.0,120.0,712.0,2023-07-13 13:22:05.000,2.0.12,45.0,24.0,27,True,,pytest-testmon,conda-forge/pytest-testmon,['pytest'],1151.0,1151.0,https://pypi.org/project/pytest-testmon,124936.0,125543.0,https://anaconda.org/conda-forge/pytest-testmon,2023-06-16 16:09:13.484,40113.0,3.0,,,,,,,,,,,,,,,,,,,
148,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2023-08-15 03:35:04.000,2023-07-26 12:32:06,801.0,20.0,22.0,4.0,478.0,49.0,78.0,356.0,2023-05-29 15:15:41.228,0.33.2,51.0,16.0,27,True,,nitpick,,['flake8'],1265.0,1254.0,https://pypi.org/project/nitpick,101351.0,101351.0,,,,3.0,2023-05-29 15:15:41.228,11.0,5.0,,,,,,,,,,,,,,,,
149,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-07-19 05:29:25.000,2023-01-21 22:38:30,6697.0,,201.0,59.0,127.0,303.0,234.0,4842.0,2022-12-30 01:38:05.000,pyoxidizer/0.24.0,22.0,54.0,26,True,,pyoxidizer,,,148.0,148.0,https://pypi.org/project/pyoxidizer,4977.0,5226.0,,,,3.0,,,10711.0,,,,,,,,,,,,,,,,
150,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2023-08-12 18:46:58.000,2023-02-22 05:49:22,592.0,,239.0,33.0,220.0,111.0,178.0,3783.0,,,15.0,109.0,26,True,,freezegun,conda-forge/freezegun,,,,https://pypi.org/project/freezegun,6527308.0,6542384.0,https://anaconda.org/conda-forge/freezegun,2023-06-16 13:17:16.464,1341766.0,3.0,,,,,,,,,,,,-7.0,,,,,,,
151,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2023-08-16 07:22:30.000,2023-08-16 07:22:30,985.0,10.0,364.0,41.0,481.0,161.0,392.0,3164.0,,,11.0,128.0,26,True,,factory_boy,conda-forge/factory_boy,,,,https://pypi.org/project/factory_boy,3011006.0,3014813.0,https://anaconda.org/conda-forge/factory_boy,2023-07-19 13:42:09.417,133275.0,3.0,,,,,,,,,,,,,,,,,,,
152,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000,2020-11-16 01:36:32,316.0,,636.0,156.0,35.0,183.0,119.0,1932.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,26,False,,uiautomator,,,318.0,250.0,https://pypi.org/project/uiautomator,28209.0,28209.0,,,,3.0,2020-11-16 03:43:07.000,68.0,,,,,,,,,,,,,,,,,
153,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2023-08-07 14:53:26.000,2022-07-24 14:45:54,478.0,,86.0,10.0,60.0,56.0,53.0,1075.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,26,False,,pympler,conda-forge/pympler,,338.0,,https://pypi.org/project/pympler,1875802.0,1880448.0,https://anaconda.org/conda-forge/pympler,2023-06-16 13:20:11.899,357757.0,3.0,2021-12-22 16:55:15.000,338.0,,,,,,,,,,,,,,,,,
154,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2023-06-16 13:25:36.186,2023-05-18 17:02:25,1091.0,,80.0,25.0,77.0,5.0,173.0,770.0,2022-09-21 00:00:55.818,3.4.3,145.0,39.0,26,True,,green,conda-forge/green,,231.0,,https://pypi.org/project/green,16276.0,18080.0,https://anaconda.org/conda-forge/green,2023-06-16 13:25:36.186,128154.0,3.0,2022-09-21 00:00:55.818,231.0,,,,,,,,,,,,,,,,,
155,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2023-06-16 16:07:30.628,2019-06-15 20:36:43,183.0,,55.0,12.0,49.0,51.0,42.0,701.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,26,False,,pytest-watch,conda-forge/pytest-watch,['pytest'],9127.0,8456.0,https://pypi.org/project/pytest-watch,413787.0,415163.0,https://anaconda.org/conda-forge/pytest-watch,2023-06-16 16:07:30.628,92199.0,3.0,2018-05-20 19:52:16.000,671.0,,,,,,,,,,,,,,,,,
156,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2023-06-01 15:43:14.086,2023-05-31 09:56:43,371.0,1.0,14.0,6.0,256.0,19.0,30.0,302.0,2023-05-31 09:59:03.360,1.5.0,16.0,16.0,26,True,,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],17037.0,16924.0,https://pypi.org/project/flake8-eradicate,692030.0,692419.0,https://anaconda.org/conda-forge/flake8-eradicate,2023-06-01 15:43:14.086,10893.0,3.0,2022-08-11 07:18:01.020,113.0,,,,,,,,,,,,,,,,,
157,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2023-06-26 22:59:27.000,2023-05-02 14:06:24,564.0,,39.0,6.0,70.0,20.0,76.0,280.0,,,43.0,22.0,26,True,,check-manifest,conda-forge/check-manifest,,12518.0,9441.0,https://pypi.org/project/check-manifest,218209.0,219972.0,https://anaconda.org/conda-forge/check-manifest,2023-06-16 16:12:23.756,98757.0,3.0,2022-12-05 08:17:08.785,3077.0,,,,,,,,,,,,,,,,,
158,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2023-06-16 19:24:01.290,2021-02-16 17:29:00,446.0,,52.0,9.0,171.0,33.0,23.0,197.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,26,False,wearepal/data-science-types,data-science-types,conda-forge/data-science-types,,1064.0,1018.0,https://pypi.org/project/data-science-types,112664.0,112947.0,https://anaconda.org/conda-forge/data-science-types,2023-06-16 19:24:01.290,9070.0,3.0,2021-02-16 16:45:03.000,46.0,,,,,,,,,,,,,,,,,
159,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2023-07-16 20:56:29.139,2023-07-16 18:20:44,535.0,34.0,38.0,10.0,57.0,3.0,61.0,162.0,2023-07-16 18:33:22.000,0.9.31,31.0,24.0,26,True,,asteval,conda-forge/asteval,,174.0,,https://pypi.org/project/asteval,260812.0,271165.0,https://anaconda.org/conda-forge/asteval,2023-07-16 20:56:29.139,310591.0,3.0,2022-05-24 15:52:50.000,174.0,,,,,,,,,,,,,,,,,
160,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2023-08-11 17:41:30.000,2023-08-11 15:07:51,233.0,44.0,18.0,6.0,83.0,11.0,41.0,155.0,2023-08-11 15:10:29.000,2023.8.2,10.0,14.0,26,True,,pandas-vet,conda-forge/pandas-vet,['flake8'],410.0,392.0,https://pypi.org/project/pandas-vet,60194.0,61089.0,https://anaconda.org/conda-forge/pandas-vet,2023-08-11 17:40:05.281,16092.0,3.0,2023-08-11 15:09:04.000,18.0,63.0,,,,,,,,,,,,,,,,
161,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2023-08-04 09:26:44.000,2022-12-04 22:09:17,262.0,,143.0,50.0,46.0,36.0,70.0,6904.0,2022-07-21 09:17:39.000,2.1.3,7.0,21.0,25,True,,icecream,conda-forge/icecream,,10.0,10.0,https://pypi.org/project/icecream,246607.0,247382.0,https://anaconda.org/conda-forge/icecream,2023-06-16 19:25:30.341,21725.0,3.0,,,,,,,,,,,,,,,,,,,
162,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,,2015-03-18 20:52:08.000,2023-08-15 00:59:47.000,2023-08-15 00:59:44,6144.0,160.0,261.0,57.0,841.0,142.0,506.0,4310.0,,,72.0,95.0,25,False,,pytype,conda-forge/pytype,,,,https://pypi.org/project/pytype,250619.0,255096.0,https://anaconda.org/conda-forge/pytype,2023-07-24 02:35:54.635,170156.0,3.0,,,,,,,,,,,,-7.0,,,,,,,
163,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,118.0,26.0,221.0,107.0,161.0,1754.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,,dephell,,,836.0,819.0,https://pypi.org/project/dephell,2798.0,2802.0,,,,3.0,2020-04-28 06:31:03.273,17.0,249.0,,,,,,,,,,,,,,,,
164,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2023-06-16 16:15:48.838,2023-02-20 18:24:13,204.0,,34.0,8.0,34.0,6.0,21.0,1250.0,2022-11-24 20:29:05.000,0.2.10,7.0,7.0,25,True,,stackprinter,conda-forge/stackprinter,,280.0,280.0,https://pypi.org/project/stackprinter,393869.0,394005.0,https://anaconda.org/conda-forge/stackprinter,2023-06-16 16:15:48.838,6807.0,3.0,,,,,,,,,,,,,,,,,,,
165,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2023-06-16 13:19:05.560,2023-04-16 21:21:14,535.0,,83.0,13.0,85.0,41.0,93.0,455.0,2017-12-31 01:13:41.000,1.3.4,28.0,46.0,25,True,,paver,conda-forge/paver,,961.0,,https://pypi.org/project/paver,48618.0,48960.0,https://anaconda.org/conda-forge/paver,2023-06-16 13:19:05.560,27734.0,3.0,2017-12-31 01:13:41.000,961.0,,,,,,,,,,,,,,,,,
166,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2023-08-15 01:30:30.000,2023-08-12 18:36:24,94.0,3.0,29.0,7.0,17.0,14.0,48.0,351.0,2023-05-08 18:47:19.000,2.9.1,23.0,6.0,25,True,,mkdocs-awesome-pages-plugin,,['mkdocs'],2988.0,2988.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,104391.0,104391.0,,,,3.0,,,,,,,,,,,,,,,,,,,
167,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2023-06-16 13:24:07.930,2022-12-10 16:20:39,292.0,,71.0,10.0,100.0,12.0,90.0,273.0,2022-11-26 20:15:35.517,0.18.2,35.0,46.0,25,True,,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1233.0,,https://pypi.org/project/flake8-import-order,430947.0,433892.0,https://anaconda.org/conda-forge/flake8-import-order,2023-06-16 13:24:07.930,238603.0,3.0,2022-11-26 20:15:35.517,1233.0,,,,,,,,,,5.0,,,,,,,
168,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,,2020-01-14 11:27:41.000,2023-07-31 17:40:33.000,2023-04-16 08:34:06,854.0,,27.0,13.0,24.0,168.0,307.0,262.0,2022-12-28 12:12:07.000,0.28.5,7.0,31.0,25,False,,py2app,,,4494.0,4494.0,https://pypi.org/project/py2app,18586.0,18586.0,,,,3.0,,,,,,,,,,,,,,,,,,,
169,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2023-07-16 21:30:01.000,2023-05-08 06:33:29,274.0,,33.0,9.0,97.0,11.0,52.0,228.0,2022-12-18 18:46:32.000,0.10.3,13.0,16.0,25,True,realpython/pytest-mypy,pytest-mypy,conda-forge/pytest-mypy,['pytest'],3641.0,3641.0,https://pypi.org/project/pytest-mypy,293617.0,295493.0,https://anaconda.org/conda-forge/pytest-mypy,2023-06-16 19:18:02.883,78814.0,3.0,,,,,,,,,,,,,,,,,,,
170,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,,2012-12-23 04:39:48.000,2023-06-12 14:15:35.396,2023-06-12 09:19:41,183.0,6.0,23.0,5.0,25.0,7.0,16.0,188.0,2023-06-09 06:29:34.000,2.3.0,4.0,13.0,25,False,PyCQA/eradicate,eradicate,conda-forge/eradicate,,14080.0,14080.0,https://pypi.org/project/eradicate,747057.0,747351.0,https://anaconda.org/conda-forge/eradicate,2023-06-12 14:15:35.396,8247.0,2.0,,,,,,,,,,,,,,,,,,,
171,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,28.0,4.0,38.0,5.0,26.0,126.0,2021-10-13 19:25:39.000,2.1.0,20.0,12.0,25,False,,flake8-commas,,['flake8'],16370.0,15986.0,https://pypi.org/project/flake8-commas,512230.0,512230.0,,,,3.0,2021-10-13 19:25:39.000,384.0,,,,,,,,,,,,,,,,,
172,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2023-06-16 19:23:18.580,2022-03-07 18:48:36,240.0,,33.0,3.0,45.0,21.0,80.0,48.0,2022-03-07 18:50:03.302,0.16.1,26.0,23.0,25,False,,pytkdocs,conda-forge/pytkdocs,,1282.0,1271.0,https://pypi.org/project/pytkdocs,83655.0,86386.0,https://anaconda.org/conda-forge/pytkdocs,2023-06-16 19:23:18.580,92856.0,3.0,2022-03-07 18:50:03.302,11.0,,,,,,,,,,,,,,,,,
