,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,labels,conda_id,pypi_id,open_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,updated_github_id,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
177,Profiling,https://github.com/what-studio/profiling,,Was an interactive continuous Python profiler.,profiling,20,True,what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2020-08-24 01:31:58.000,2020-08-24 01:31:58.000,114.0,20.0,2995.0,2017-06-28 06:10:16.000,0.1.3,3.0,18.0,,,profiling,15.0,433.0,37.0,32.0,https://pypi.org/project/profiling,2017-06-28 06:10:16.000,5.0,1423.0,1423.0,,,,3.0,,,,,,,,,,
178,dephell,https://github.com/dephell/dephell,,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",dependency-managers,20,True,dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39.000,97.0,161.0,1691.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,,,dephell,100.0,2145.0,8.0,,https://pypi.org/project/dephell,2020-04-28 06:29:24.000,8.0,7978.0,7983.0,,,,3.0,123.0,,,,,,,,,
179,xar,https://github.com/facebookincubator/xar,,executable archive format.,packaging,20,True,facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2021-03-16 06:01:26.000,2021-03-16 06:01:22.000,45.0,21.0,1443.0,2020-12-02 20:41:20.000,20.12.2,3.0,21.0,,,xar,8.0,59.0,14.0,14.0,https://pypi.org/project/xar,2020-12-02 20:41:20.000,,94.0,94.0,,,,3.0,,,,,,,,,,
180,pyannotate,https://github.com/dropbox/pyannotate,,Auto-generate PEP-484 annotations.,refactoring,20,True,dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2021-03-30 17:03:58.000,2021-03-19 18:13:03.000,45.0,33.0,1188.0,2019-09-16 15:37:03.000,1.2.0,9.0,16.0,,,pyannotate,25.0,94.0,83.0,57.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,26.0,1008.0,1008.0,,,,3.0,,,,,,,,,,
181,shiv,https://github.com/linkedin/shiv,,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",packaging,20,True,linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2021-03-29 17:05:17.000,2021-03-15 22:46:50.000,64.0,55.0,1162.0,2020-10-19 03:49:16.000,0.4.0,53.0,30.0,,,shiv,26.0,,10.0,,https://pypi.org/project/shiv,2020-10-19 03:49:16.000,10.0,1606.0,1611.0,,,,3.0,119.0,,,,,,,,,
182,snoop,https://github.com/alexmojaki/snoop,,"A powerful set of Python debugging tools, based on PySnooper.",debugging,20,True,alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2021-03-26 18:41:23.000,2021-03-26 18:40:56.000,19.0,15.0,489.0,2021-03-26 18:41:23.000,0.3.0,10.0,20.0,,,snoop,11.0,390.0,37.0,29.0,https://pypi.org/project/snoop,2021-03-26 18:41:23.000,8.0,7589.0,7589.0,,,,3.0,,,,,,,,,,
183,mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,,"Automatic documentation from sources, for MkDocs.",documentation,20,True,pawamoy/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2021-03-23 18:08:05.000,2021-03-23 18:07:47.000,36.0,117.0,327.0,2021-02-28 12:08:07.000,0.15.0,35.0,18.0,['mkdocs'],,mkdocstrings,46.0,404.0,0.0,,https://pypi.org/project/mkdocstrings,2021-02-28 12:08:07.000,0.0,12605.0,12605.0,,,,3.0,,,mkdocstrings/mkdocstrings,,,,,,,
184,assertpy,https://github.com/ActivisionGameScience/assertpy,,Simple assertion library for unit testing in python with a fluent API.,testing,20,False,ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2017-11-21 01:38:07.332,2020-07-19 15:23:26.710,2019-10-30 17:50:10.000,47.0,,248.0,,,13.0,10.0,,conda-forge/assertpy,assertpy,,279.0,124.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000,124.0,28504.0,28763.0,https://anaconda.org/conda-forge/assertpy,2020-07-19 15:23:26.710,10642.0,3.0,,,,,,,,,,
185,xenon,https://github.com/rubik/xenon,,Monitoring tool based on radon.,code-metrics,20,True,rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2020-09-16 11:20:09.000,2020-09-16 11:20:01.000,14.0,23.0,185.0,2020-09-16 09:47:41.000,0.7.1,17.0,7.0,,conda-forge/xenon,xenon,6.0,100.0,317.0,193.0,https://pypi.org/project/xenon,2020-09-16 09:47:41.000,124.0,15450.0,15702.0,https://anaconda.org/conda-forge/xenon,2019-10-12 20:39:43.883,10612.0,3.0,,,,,,,,,,
186,data-science-types,https://github.com/predictive-analytics-lab/data-science-types,,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",linters,20,True,predictive-analytics-lab/data-science-types,https://github.com/predictive-analytics-lab/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2021-02-16 17:29:01.000,2021-02-16 17:29:00.000,59.0,23.0,180.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,,,data-science-types,39.0,446.0,0.0,,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000,0.0,6852.0,6852.0,,,,3.0,,,,,,,,,,
187,pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,,It helps to use fixtures in pytest.mark.parametrize.,testing,20,False,tvorog/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2020-02-01 18:49:47.818,2020-02-01 17:56:35.000,11.0,19.0,179.0,2020-02-01 18:04:00.000,0.6.3,12.0,7.0,['pytest'],conda-forge/pytest-lazy-fixture,pytest-lazy-fixture,12.0,92.0,339.0,277.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,62.0,37828.0,42770.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2020-02-01 18:49:47.818,237232.0,3.0,,,,,,,,,,
188,mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,,An MkDocs plugin to export content pages as PDF files.,documentation,20,True,zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2021-03-20 00:00:48.000,2020-07-23 01:35:13.000,27.0,43.0,175.0,2020-07-23 01:35:39.000,0.5.8,22.0,9.0,['mkdocs'],,mkdocs-pdf-export-plugin,29.0,68.0,121.0,117.0,https://pypi.org/project/mkdocs-pdf-export-plugin,2020-07-23 01:35:04.000,4.0,3994.0,3994.0,,,,3.0,,,,,,,,,,
189,add-trailing-comma,https://github.com/asottile/add-trailing-comma,,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,refactoring,20,True,asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2021-03-22 19:10:40.000,2021-03-22 19:10:39.000,13.0,31.0,169.0,2021-01-24 18:14:07.000,2.1.0,30.0,9.0,,,add-trailing-comma,1.0,224.0,14.0,,https://pypi.org/project/add-trailing-comma,2021-01-24 18:14:07.000,14.0,2512.0,2512.0,,,,3.0,,,,,,,,,,
190,mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,,An MkDocs plugin that simplifies configuring page titles and their order.,documentation,20,True,lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2021-03-25 21:41:01.000,2020-12-22 01:43:41.000,17.0,32.0,139.0,2020-12-22 02:04:30.000,2.5.0,16.0,2.0,['mkdocs'],,mkdocs-awesome-pages-plugin,5.0,53.0,401.0,311.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,2020-12-22 01:59:58.000,90.0,9909.0,9909.0,,,,3.0,,,,,,,,,,
191,pylint-flask,https://github.com/jschaf/pylint-flask,,A Pylint plugin to analyze Flask applications.,linters,20,True,jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2021-03-10 19:35:23.000,2021-03-10 19:35:23.000,9.0,5.0,56.0,,,5.0,7.0,['pylint'],conda-forge/pylint-flask,pylint-flask,4.0,40.0,5381.0,4675.0,https://pypi.org/project/pylint-flask,2019-01-30 19:26:02.000,706.0,54908.0,55733.0,https://anaconda.org/conda-forge/pylint-flask,2019-02-02 18:28:49.934,46214.0,3.0,,,,,,,,,,
192,pyrasite,https://github.com/lmacken/pyrasite,,Inject code into running Python processes.,debugging,19,False,lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2020-12-24 21:02:34.000,2017-03-13 17:42:17.000,187.0,14.0,2532.0,,,13.0,20.0,,,pyrasite,37.0,274.0,34.0,28.0,https://pypi.org/project/pyrasite,2012-05-09 19:11:33.000,6.0,5098.0,5098.0,,,,3.0,,,,,,,,,,
193,PrettyErrors,https://github.com/onelivesleft/PrettyErrors,,Prettify Python exception output to make it legible.,logging,19,True,onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2021-03-27 20:58:45.000,2020-12-27 21:49:39.000,63.0,26.0,2027.0,2020-11-24 01:10:26.000,1.2.19,42.0,4.0,,,pretty_errors,4.0,119.0,0.0,,https://pypi.org/project/pretty_errors,2020-11-24 01:10:26.000,0.0,5341.0,5341.0,,,,3.0,,,,,,,,,,
194,pyflow,https://github.com/David-OConnor/pyflow,,An installation and dependency system for Python.,dependency-managers,19,True,David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2021-02-21 11:35:08.000,2021-02-21 11:35:02.000,27.0,40.0,720.0,2020-11-21 15:18:30.000,0.2.9,23.0,21.0,,,pyflow,42.0,275.0,,,https://pypi.org/project/pyflow,2020-11-21 15:18:30.000,,60.0,203.0,,,,3.0,2869.0,,,,,,,,,
195,wily,https://github.com/tonybaloney/wily,,"A Python application for tracking, reporting on timing and complexity in Python code.",code-metrics,19,True,tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2021-03-02 01:26:07.000,2021-03-02 01:26:07.000,40.0,48.0,692.0,2020-09-02 06:33:11.000,1.19.0,45.0,15.0,,,wily,28.0,688.0,8.0,,https://pypi.org/project/wily,2020-09-02 06:33:11.000,8.0,2108.0,2108.0,,,,3.0,,,,,,,,,,
196,constructor,https://github.com/conda/constructor,,tool for creating installers from conda packages.,packaging,19,True,conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2021-03-31 20:21:51.000,2021-03-31 03:08:37.000,119.0,193.0,299.0,2021-03-31 20:21:51.000,3.2.1,36.0,44.0,,constructor,,36.0,944.0,9.0,9.0,,,,,69.0,https://anaconda.org/anaconda/constructor,2021-03-20 16:54:39.615,3680.0,3.0,219.0,,,,,,,,,
197,Fixit,https://github.com/Instagram/Fixit,,"Fixit is a Python Lint Framework based on LibCST. It comes with useful default lint rules for coding convention,..",linters,19,True,Instagram/Fixit,https://github.com/Instagram/Fixit,MIT,2020-02-20 19:09:01.000,2021-03-31 21:21:01.000,2021-03-31 21:21:00.000,32.0,19.0,225.0,2020-12-11 01:56:10.000,0.1.3,5.0,24.0,,,fixit,21.0,149.0,2.0,2.0,https://pypi.org/project/fixit,2020-12-11 01:53:21.000,0.0,455.0,455.0,,,,3.0,,,,,,,,,,
198,flakehell,https://github.com/life4/flakehell,,"Flake8 wrapper to make it nice, legacy-friendly, configurable.",linters,19,True,life4/flakehell,https://github.com/life4/flakehell,MIT,2019-08-06 11:37:21.000,2021-01-11 21:35:41.000,2021-01-11 21:35:40.000,32.0,,219.0,2021-01-11 18:40:32.000,0.9.0,28.0,15.0,['flake8'],,flakehell,4.0,368.0,0.0,,https://pypi.org/project/flakehell,2021-01-11 18:40:32.000,0.0,8970.0,8972.0,,,,3.0,50.0,,,,,,,,,
199,blacken-docs,https://github.com/asottile/blacken-docs,,Run `black` on python code blocks in documentation files.,documentation,19,True,asottile/blacken-docs,https://github.com/asottile/blacken-docs,MIT,2018-06-03 02:48:01.000,2021-03-22 19:09:22.000,2021-03-22 19:09:21.000,17.0,24.0,191.0,2021-03-02 02:05:09.000,1.10.0,19.0,12.0,,conda-forge/blacken-docs,blacken-docs,2.0,142.0,22.0,,https://pypi.org/project/blacken-docs,2021-03-02 02:05:09.000,22.0,1724.0,3418.0,https://anaconda.org/conda-forge/blacken-docs,2021-03-02 04:02:19.005,15249.0,3.0,,,,,,,,,,
200,pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,,pytest plugin for manipulating test data directories and files.,testing,19,False,gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2020-11-22 23:34:25.000,2019-10-22 13:19:39.000,17.0,11.0,135.0,2019-10-22 13:04:22.000,1.3.1,9.0,7.0,['pytest'],conda-forge/pytest-datadir,pytest-datadir,3.0,71.0,389.0,311.0,https://pypi.org/project/pytest-datadir,2019-10-22 13:04:22.000,78.0,35891.0,37174.0,https://anaconda.org/conda-forge/pytest-datadir,2019-10-23 16:32:51.374,69294.0,3.0,,,,,,,,,,
201,eradicate,https://github.com/myint/eradicate,,Removes commented-out code from Python files.,refactoring,19,False,myint/eradicate,https://github.com/myint/eradicate,Saxpath,2012-12-23 04:39:48.000,2020-10-06 12:45:07.000,2020-10-01 09:23:01.000,18.0,13.0,113.0,2020-10-01 09:33:03.000,2.0.0,16.0,7.0,,,eradicate,4.0,164.0,156.0,,https://pypi.org/project/eradicate,2020-10-01 09:33:03.000,156.0,67110.0,67110.0,,,,3.0,,,,,,,,,,
202,flake8-mypy,https://github.com/ambv/flake8-mypy,,A plugin for flake8 integrating Mypy.,linters,19,True,ambv/flake8-mypy,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000,2020-06-19 16:51:36.000,2020-06-19 16:51:00.000,15.0,3.0,104.0,2017-08-31 23:17:01.000,17.8.0,6.0,8.0,['flake8'],,flake8-mypy,19.0,50.0,853.0,655.0,https://pypi.org/project/flake8-mypy,2017-08-31 23:17:01.000,198.0,17280.0,17280.0,,,,3.0,,,,,,,,,,
203,flake8-black,https://github.com/peterjc/flake8-black,,flake8 plugin to run black for checking Python coding style.,linters,19,True,peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2020-07-25 16:32:38.063,2020-07-25 16:06:31.000,7.0,13.0,82.0,2020-07-25 16:07:56.000,0.2.1,9.0,4.0,['flake8'],conda-forge/flake8-black,flake8-black,4.0,85.0,680.0,644.0,https://pypi.org/project/flake8-black,2020-07-25 16:07:56.000,36.0,54521.0,58376.0,https://anaconda.org/conda-forge/flake8-black,2020-07-25 16:32:38.063,84826.0,3.0,,,,,,,,,,
204,unify,https://github.com/myint/unify,,Modifies strings to all use the same quote where possible.,refactoring,19,False,myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2020-11-05 16:46:00.000,2019-08-07 13:44:00.000,11.0,3.0,53.0,2013-06-22 15:34:37.000,0.1.5,10.0,5.0,,,unify,6.0,69.0,267.0,213.0,https://pypi.org/project/unify,2019-08-07 13:46:09.000,54.0,15259.0,15259.0,,,,3.0,,,,,,,,,,
205,pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,virtual-envs,18,False,pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2021-03-11 22:22:37.000,2019-02-13 15:27:07.000,281.0,170.0,4196.0,2019-02-14 00:27:42.000,1.1.5,7.0,41.0,,,,125.0,463.0,,,,,,,,,,,3.0,,,,,,,,,,
206,Birdseye,https://github.com/alexmojaki/birdseye,,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,debugging,18,True,alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2021-03-26 14:30:28.000,2021-03-26 14:30:21.000,70.0,31.0,1375.0,2020-08-25 21:49:38.000,0.8.4,35.0,9.0,,,birdseye,17.0,397.0,0.0,,https://pypi.org/project/birdseye,2020-08-25 21:49:38.000,0.0,434.0,434.0,,,,3.0,,,,,,,,,,
207,portray,https://github.com/timothycrosley/portray,,Your Project with Great Documentation.,documentation,18,True,timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2021-03-27 05:32:17.000,2021-03-27 05:32:10.000,55.0,28.0,731.0,2021-02-17 06:44:47.000,1.5.2,26.0,15.0,,,portray,19.0,,8.0,,https://pypi.org/project/portray,2021-02-17 06:44:47.000,8.0,1973.0,1973.0,,,,3.0,,,,,,,,,,
208,vex,https://github.com/sashahart/vex,,Run a command in the named virtualenv.,virtual-envs,18,False,sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000,2021-01-19 19:03:16.000,2019-05-10 19:18:48.000,23.0,38.0,369.0,2019-05-10 19:21:38.000,0.0.19,18.0,3.0,,,vex,2.0,200.0,37.0,21.0,https://pypi.org/project/vex,2019-05-10 19:21:38.000,16.0,302.0,302.0,,,,3.0,,,,,,,,,,
209,dlint,https://github.com/dlint-py/dlint,,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,security,18,True,dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000,2020-12-08 17:21:33.000,2020-12-08 17:21:32.000,13.0,12.0,315.0,2020-10-30 20:40:39.000,0.11.0,13.0,7.0,,,dlint,20.0,201.0,18.0,,https://pypi.org/project/dlint,2020-10-30 20:40:39.000,18.0,7637.0,7637.0,,,,3.0,,,,,,,,,,
210,imhotep,https://github.com/justinabrahms/imhotep,,A static-analysis bot for Github.,linters,18,False,justinabrahms/imhotep,https://github.com/justinabrahms/imhotep,MIT,2012-12-17 01:26:32.000,2021-03-30 07:52:08.000,2017-12-09 20:00:47.000,37.0,23.0,214.0,2016-09-18 21:57:32.000,1.1.0,9.0,15.0,,,imhotep,23.0,356.0,11.0,7.0,https://pypi.org/project/imhotep,2016-09-18 21:57:32.000,4.0,43.0,43.0,,,,3.0,,,,,,,,,,
211,pytest-docker,https://github.com/avast/pytest-docker,,Docker-based integration tests.,testing,18,True,avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2020-11-12 15:11:07.000,2020-09-22 09:13:51.000,32.0,13.0,196.0,2020-09-22 09:28:03.000,0.10.1,13.0,9.0,['pytest'],,pytest-docker,16.0,56.0,28.0,,https://pypi.org/project/pytest-docker,2020-09-22 09:28:03.000,28.0,5913.0,5917.0,,,,3.0,66.0,,,,,,,,,
212,pynt,https://github.com/rags/pynt,,A pynt of Python build.,build-tools,18,False,rags/pynt,https://github.com/rags/pynt,MIT,2012-11-17 13:12:49.000,2020-04-13 11:49:33.000,2019-10-04 19:05:46.000,18.0,13.0,150.0,2018-06-24 06:23:48.000,0.8.2,7.0,9.0,,,pynt,5.0,128.0,123.0,69.0,https://pypi.org/project/pynt,2018-06-24 06:23:48.000,54.0,5739.0,5739.0,,,,3.0,,,,,,,,,,
213,sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,,sphinx builder that outputs markdown files.,documentation,18,True,codejamninja/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2020-10-07 04:18:38.000,2020-10-07 04:18:32.000,28.0,16.0,96.0,2019-12-23 17:05:52.000,0.5.4,22.0,16.0,['sphinx'],,sphinx-markdown-builder,17.0,99.0,170.0,128.0,https://pypi.org/project/sphinx-markdown-builder,2019-12-23 17:05:52.000,42.0,5551.0,5551.0,,,,3.0,,,clayrisser/sphinx-markdown-builder,,,,,,,
214,pandas-vet,https://github.com/deppen8/pandas-vet,,A plugin for Flake8 that checks pandas code.,linters,18,True,deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2021-03-03 04:44:57.000,2021-03-03 04:44:57.000,14.0,28.0,92.0,2020-02-01 05:12:09.000,0.2.2,6.0,10.0,['flake8'],conda-forge/pandas-vet,pandas-vet,21.0,179.0,36.0,36.0,https://pypi.org/project/pandas-vet,2020-02-01 05:12:09.000,0.0,1084.0,1336.0,https://anaconda.org/conda-forge/pandas-vet,2020-02-01 05:31:32.445,6041.0,3.0,31.0,,,,,,,,,
215,flake8-bandit,https://github.com/tylerwince/flake8-bandit,,Automated security testing using bandit and flake8.,linters,18,True,tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2020-12-29 20:50:06.000,2020-08-29 05:51:08.000,15.0,7.0,58.0,2019-10-08 03:58:31.000,2.1.2,11.0,5.0,['flake8'],,flake8-bandit,3.0,44.0,156.0,,https://pypi.org/project/flake8-bandit,2019-10-08 03:58:31.000,156.0,54910.0,54910.0,,,,3.0,,,,,,,,,,
216,mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,,Generate a single PDF file from MkDocs repository.,documentation,18,False,orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2021-03-20 10:07:35.000,2021-03-20 10:04:30.000,7.0,28.0,47.0,2021-01-11 02:43:17.000,0.8.3,24.0,5.0,['mkdocs'],,mkdocs-with-pdf,10.0,165.0,13.0,13.0,https://pypi.org/project/mkdocs-with-pdf,2021-01-11 02:26:16.000,,990.0,990.0,,,,3.0,,,,,,,,,,
217,fake2db,https://github.com/emirozer/fake2db,,create custom test databases that are populated with fake data.,testing,17,False,emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000,2019-11-25 09:19:01.000,2019-11-25 09:19:00.000,111.0,15.0,2059.0,2019-03-09 13:53:12.000,1.0.0,20.0,18.0,,,fake2db,6.0,242.0,14.0,13.0,https://pypi.org/project/fake2db,2018-02-09 15:43:23.000,1.0,103.0,103.0,,,,3.0,,,,,,,,,,
218,pyheat,https://github.com/csurfer/pyheat,,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,profiling,17,False,csurfer/pyheat,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000,2021-01-08 21:28:29.000,2018-12-06 03:53:03.000,27.0,8.0,491.0,2018-12-06 03:59:34.000,0.0.6,6.0,4.0,,,py-heat,3.0,51.0,32.0,27.0,https://pypi.org/project/py-heat,2018-12-06 03:59:34.000,5.0,318.0,318.0,,,,3.0,,,,,,,,,,
219,bellybutton,https://github.com/hchasestevens/bellybutton,,Custom Python linting through AST expressions.,linters,17,True,hchasestevens/bellybutton,https://github.com/hchasestevens/bellybutton,MIT,2018-02-17 06:31:44.000,2020-11-27 21:20:22.000,2020-11-27 21:18:44.000,7.0,6.0,196.0,2020-11-27 21:20:22.000,0.3.1,11.0,4.0,,,bellybutton,7.0,32.0,4.0,4.0,https://pypi.org/project/bellybutton,2020-11-27 21:20:22.000,0.0,1933.0,1933.0,,,,3.0,,,,,,,,,,
220,nitpick,https://github.com/andreoliwa/nitpick,,Enforce the same settings across multiple language-independent projects.,linters,17,True,andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2021-03-31 15:54:16.000,2021-03-31 03:30:53.000,9.0,50.0,142.0,2021-03-16 21:47:14.000,0.26.0,42.0,8.0,['flake8'],,nitpick,32.0,486.0,0.0,,https://pypi.org/project/nitpick,2021-03-16 21:47:11.000,0.0,2987.0,2987.0,,,,3.0,3.0,,,,,,,,,
221,unimport,https://github.com/unimport/unimport,,"A linter, formatter for finding and removing unused import statements.",refactoring,17,True,hakancelik96/unimport,https://github.com/unimport/unimport,MIT,2019-09-08 09:49:24.000,2021-03-10 16:35:19.000,2021-03-10 16:35:15.000,16.0,62.0,96.0,2021-03-10 16:31:53.000,0.8.3,29.0,11.0,,,unimport,7.0,378.0,5.0,5.0,https://pypi.org/project/unimport,2021-03-10 16:31:53.000,,958.0,958.0,,,,3.0,,,unimport/unimport,,,,,,,
222,massedit,https://github.com/elmotec/massedit,,Programmatically edit text files with Python. Useful for source to source transformations.,refactoring,17,True,elmotec/massedit,https://github.com/elmotec/massedit,MIT,2012-03-11 16:18:30.000,2020-12-23 02:17:37.000,2020-12-23 02:11:17.000,13.0,5.0,88.0,2020-12-23 02:19:02.000,0.69.1,15.0,6.0,,,massedit,3.0,178.0,10.0,,https://pypi.org/project/massedit,2020-12-23 02:12:33.000,10.0,366.0,366.0,,,,3.0,15.0,,,,,,,,,
223,pyformat,https://github.com/myint/pyformat,,Formats Python code to follow a consistent style.,formatters,17,False,myint/pyformat,https://github.com/myint/pyformat,Saxpath,2013-03-24 21:45:30.000,2019-12-07 19:55:59.000,2019-05-24 17:17:56.000,4.0,3.0,83.0,2014-09-07 13:57:37.000,0.5.7,23.0,3.0,,,pyformat,3.0,199.0,96.0,74.0,https://pypi.org/project/pyformat,2017-01-04 02:31:11.000,22.0,3624.0,3624.0,,,,3.0,,,,,,,,,,
224,mkdocs-versioning,https://github.com/zayd62/mkdocs-versioning,,A tool that allows for versioning sites built with mkdocs.,documentation,17,False,zayd62/mkdocs-versioning,https://github.com/zayd62/mkdocs-versioning,MIT,2019-07-20 18:09:56.000,2021-03-29 20:06:41.000,2021-02-11 10:22:58.000,6.0,22.0,40.0,2021-02-11 10:24:35.000,0.4.0,6.0,5.0,['mkdocs'],,mkdocs-versioning,3.0,132.0,15.0,15.0,https://pypi.org/project/mkdocs-versioning,2021-02-11 10:24:35.000,,1029.0,1029.0,,,,3.0,,,,,,,,,,
225,mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,,MkDocs plugin for setting revision date from git per markdown file.,documentation,17,False,zhaoterryy/mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,MIT,2018-12-03 04:29:33.000,2020-10-16 02:02:54.000,2020-10-16 01:58:36.000,5.0,9.0,32.0,2020-10-16 02:02:42.000,0.3.1,8.0,6.0,['mkdocs'],,mkdocs-git-revision-date-plugin,2.0,24.0,190.0,172.0,https://pypi.org/project/mkdocs-git-revision-date-plugin,2020-10-16 02:02:18.000,18.0,2649.0,2649.0,,,,3.0,,,,,,,,,,
226,yala,https://github.com/cemsbr/yala,,Yet Another Linter Aggregator.,linters,17,False,cemsbr/yala,https://github.com/cemsbr/yala,MIT,2017-06-02 22:45:50.000,2021-03-25 21:57:29.000,2020-10-24 17:26:28.000,4.0,11.0,8.0,2020-10-24 16:03:12.000,3.0.1,27.0,3.0,"['flake8', 'pylint']",,yala,1.0,164.0,54.0,36.0,https://pypi.org/project/yala,2020-10-24 16:03:12.000,18.0,259.0,259.0,,,,3.0,,,,,,,,,,
