,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,open_issue_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
42,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000,2022-08-09 18:42:24.000,2022-08-09 17:26:04,524.0,22.0,7181.0,34.0,244.0,118.0,21133.0,2022-06-09 21:27:11.000,1.4.0,21.0,72.0,35,True,numpydoc,conda-forge/numpydoc,['sphinx'],64.0,37421.0,33030.0,https://pypi.org/project/numpydoc,2022-06-09 21:27:11.000,4391.0,361257.0,379582.0,https://anaconda.org/conda-forge/numpydoc,2022-07-19 05:18:08.354,1227824.0,2.0,,,,,,,,,,,,,,,,,,,,
43,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2022-08-11 06:33:02.000,2022-08-11 06:32:53,22916.0,105.0,1597.0,205.0,5125.0,773.0,4872.0,2022-03-06 14:20:53.000,3.5.0,118.0,823.0,35,True,buildbot,conda-forge/buildbot,,657.0,748.0,291.0,https://pypi.org/project/buildbot,2022-03-06 14:20:53.000,457.0,38176.0,40352.0,https://anaconda.org/conda-forge/buildbot,2022-03-07 17:00:43.605,60198.0,1.0,27737.0,,,,,,,,,,,,,,,,,,,
44,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2022-07-19 03:46:20.000,2022-04-28 17:39:04,1348.0,,1678.0,158.0,592.0,544.0,4149.0,2021-12-15 14:46:50.702,0.1.0,32.0,109.0,35,True,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],223.0,6060.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2021-09-13 19:53:37.000,6044.0,2530196.0,2566395.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-09-17 07:30:33.268,2606350.0,2.0,,,,,,,,,,,,,,,,,,,,
45,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2022-08-01 19:18:21.000,2022-08-01 19:18:21,567.0,17.0,225.0,32.0,205.0,172.0,3370.0,2022-03-18 09:06:37.000,1.2.1,58.0,106.0,35,True,freezegun,conda-forge/freezegun,,102.0,4447.0,,https://pypi.org/project/freezegun,2022-03-18 09:06:37.000,4447.0,5286656.0,5292051.0,https://anaconda.org/conda-forge/freezegun,2022-03-18 11:36:36.297,415459.0,2.0,,,,,,,,,,,,,,,,,,,,
46,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2022-08-10 20:04:09.000,2022-08-08 00:24:07,8284.0,314.0,272.0,57.0,883.0,2698.0,1485.0,2022-07-30 21:59:57.000,4.4.0,29.0,142.0,35,True,scons,conda-forge/scons,,645.0,48.0,,https://pypi.org/project/scons,2021-11-17 16:05:13.000,48.0,234566.0,239472.0,https://anaconda.org/conda-forge/scons,2022-08-04 12:06:30.011,318083.0,1.0,538.0,,,,,,,,,,,,,,,,,,,
47,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2022-07-31 10:32:15.000,2022-07-31 10:31:55,2631.0,244.0,154.0,25.0,233.0,173.0,1376.0,2022-07-29 12:59:00.921,1.3.0,75.0,70.0,35,True,rope,conda-forge/rope,,73.0,1602.0,,https://pypi.org/project/rope,2022-06-22 07:57:01.000,1602.0,791074.0,803443.0,https://anaconda.org/conda-forge/rope,2022-07-29 18:04:29.841,791667.0,1.0,,,,,,,,,,,,,,,,,,,,
48,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2022-07-01 13:12:01.000,2022-06-22 16:57:16,556.0,31.0,107.0,17.0,61.0,72.0,1342.0,2022-06-21 16:26:40.000,0.8.10,26.0,76.0,35,True,tabulate,conda-forge/tabulate,,71.0,88585.0,81943.0,https://pypi.org/project/tabulate,2022-06-21 16:26:40.000,6642.0,39628192.0,39665790.0,https://anaconda.org/conda-forge/tabulate,2022-06-22 12:29:14.585,2819863.0,2.0,,,,,,,,,,,,,,,,,,,,
49,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2022-07-13 13:26:51.000,2022-07-13 13:26:51,231.0,13.0,179.0,24.0,66.0,48.0,1326.0,2022-07-11 14:10:01.875,2.0.4,24.0,54.0,35,True,python-json-logger,conda-forge/python-json-logger,,32.0,28187.0,27458.0,https://pypi.org/project/python-json-logger,2021-07-27 23:09:33.000,729.0,6584595.0,6606025.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,1371574.0,2.0,,,,,,,,,,,,,,,,,,,,
50,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2022-07-29 00:56:35.000,2022-06-01 10:49:13,1043.0,5.0,269.0,30.0,489.0,384.0,1310.0,2022-06-01 11:37:12.000,4.0.1,50.0,107.0,35,True,twine,conda-forge/twine,,38.0,80833.0,68297.0,https://pypi.org/project/twine,2022-06-01 11:02:29.000,12536.0,3233322.0,3240649.0,https://anaconda.org/conda-forge/twine,2022-06-09 13:25:42.238,527605.0,1.0,,,,,,,,,,,,,,,,,,,,
51,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2022-08-11 07:21:34.000,2022-08-11 07:19:41,553.0,46.0,612.0,106.0,612.0,743.0,6712.0,2022-08-01 18:59:01.114,1.24.1,80.0,25.0,34,True,playwright,,,24.0,1687.0,1611.0,https://pypi.org/project/playwright,2022-06-30 23:53:31.000,76.0,615527.0,615527.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
52,pyre-check,facebook/pyre-check,linters,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2022-08-11 10:55:14.000,2022-08-11 00:28:25,12174.0,737.0,386.0,108.0,308.0,224.0,6006.0,2022-06-30 15:56:01.000,0.9.15,73.0,208.0,34,True,pyre-check,,,105.0,33.0,,https://pypi.org/project/pyre-check,2022-06-30 15:56:01.000,33.0,102478.0,102478.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
53,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2022-07-22 12:50:17.000,2022-06-07 20:06:03,3558.0,1.0,317.0,96.0,215.0,375.0,3660.0,2022-05-11 16:04:49.000,1.7.1,56.0,57.0,34,True,invoke,conda-forge/invoke,,337.0,15409.0,12784.0,https://pypi.org/project/invoke,2022-05-11 16:04:49.000,2625.0,3947164.0,3956512.0,https://anaconda.org/conda-forge/invoke,2022-05-11 20:17:05.673,710486.0,2.0,,-1.0,,,,,,,,,,,,,,,,,,
54,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2022-07-31 21:30:59.000,2022-07-31 21:30:59,1177.0,18.0,199.0,46.0,241.0,158.0,2444.0,2022-07-19 14:27:35.000,2022.1.2,75.0,88.0,34,True,pudb,conda-forge/pudb,,148.0,3997.0,3258.0,https://pypi.org/project/pudb,2022-03-12 19:52:37.000,739.0,166067.0,167962.0,https://anaconda.org/conda-forge/pudb,2022-01-11 21:31:34.620,138371.0,1.0,,,,,,,,,,,,,,,,,,,,
55,structlog,hynek/structlog,logging,Structured Logging for Python.,,https://github.com/hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2022-08-03 18:42:26.000,2022-08-03 18:42:26,1071.0,41.0,156.0,31.0,203.0,211.0,2106.0,2022-07-20 11:47:25.000,22.1.0,28.0,89.0,34,True,structlog,conda-forge/structlog,,25.0,939.0,,https://pypi.org/project/structlog,2021-12-16 12:48:09.000,939.0,4307751.0,4310748.0,https://anaconda.org/conda-forge/structlog,2022-07-28 13:23:10.469,218845.0,2.0,,-1.0,,,,,,,,,,,,,,,,,,
56,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2022-08-08 08:52:52.000,2022-06-25 15:33:28,663.0,9.0,160.0,30.0,144.0,132.0,1492.0,2022-06-25 15:42:15.000,1.7.0,70.0,84.0,34,True,nodeenv,conda-forge/nodeenv,,39.0,25600.0,24699.0,https://pypi.org/project/nodeenv,2022-06-25 15:38:17.000,901.0,6509534.0,6532393.0,https://anaconda.org/conda-forge/nodeenv,2022-06-25 20:07:06.831,1348736.0,2.0,,,,,,,,,,,,,,,,,,,,
57,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2022-07-25 23:16:36.000,2022-07-25 23:16:35,504.0,24.0,109.0,33.0,187.0,108.0,1423.0,2022-07-05 12:51:54.000,3.8.2,56.0,59.0,34,True,pytest-mock,conda-forge/pytest-mock,['pytest'],14.0,33489.0,29110.0,https://pypi.org/project/pytest-mock,2022-07-05 12:51:24.000,4379.0,7318698.0,7340930.0,https://anaconda.org/conda-forge/pytest-mock,2022-07-05 19:10:32.213,1622976.0,2.0,,,,,,,,,,,,,,,,,,,,
58,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2022-07-03 21:17:25.000,2016-03-04 01:16:26,1004.0,,369.0,47.0,261.0,462.0,1351.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,34,False,nose,conda-forge/nose,,447.0,172688.0,128081.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,44607.0,5383477.0,5414650.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277,2337985.0,2.0,,,,,,,,,,,,,,,,,,,,
59,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2022-08-08 19:42:07.000,2022-08-05 16:59:18,1349.0,66.0,171.0,23.0,335.0,343.0,615.0,2022-07-11 12:26:57.000,7.0.5,78.0,108.0,34,True,setuptools_scm,conda-forge/setuptools_scm,,81.0,520.0,,https://pypi.org/project/setuptools_scm,2022-07-01 10:34:12.000,520.0,18687130.0,18701523.0,https://anaconda.org/conda-forge/setuptools_scm,2022-07-11 20:49:26.454,1108337.0,2.0,,,,,,,,,,,,,,,,,,,,
60,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2022-08-04 05:35:17.000,2022-08-04 02:30:57,451.0,13.0,309.0,106.0,261.0,171.0,8790.0,2022-05-17 00:35:25.391,0.3.12,36.0,29.0,33,True,py-spy,conda-forge/py-spy,,85.0,334.0,295.0,https://pypi.org/project/py-spy,2022-05-17 00:33:00.000,38.0,1098870.0,1109595.3333333333,https://anaconda.org/conda-forge/py-spy,2021-12-18 07:06:29.610,325119.0,2.0,9581.0,,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2022-05-17 00:35:25.391,1.0,905.3333333333334,401144.0,,
61,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2022-08-10 00:25:36.000,2021-09-14 17:41:07,402.0,,920.0,173.0,140.0,212.0,6988.0,2021-07-07 17:05:04.000,0.9.53,50.0,51.0,33,True,pyautogui,conda-forge/pyautogui,,399.0,16904.0,16293.0,https://pypi.org/project/pyautogui,2021-07-07 17:05:04.000,611.0,528924.0,531711.0,https://anaconda.org/conda-forge/pyautogui,2021-11-11 10:15:02.687,158906.0,2.0,,,,,,,,,,,,,,,,,,,,
62,pex,pantsbuild/pex,packaging,A library and tool for generating .pex (Python EXecutable) files.,,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2022-08-11 14:10:20.000,2022-08-11 14:10:20,1203.0,73.0,221.0,57.0,967.0,767.0,2133.0,2022-08-05 20:42:02.000,2.1.103,190.0,106.0,33,True,pex,,,148.0,133.0,,https://pypi.org/project/pex,2022-07-01 19:45:26.000,133.0,504211.0,540302.0,,,,2.0,1082753.0,,,,,,,,,,,,,,,,,,,
63,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2022-08-11 04:39:28.000,2022-08-11 04:39:28,3485.0,68.0,185.0,39.0,30.0,763.0,1681.0,2022-07-28 10:02:36.000,7.6.0,252.0,22.0,33,False,pyarmor,,,13.0,491.0,477.0,https://pypi.org/project/pyarmor,2022-06-28 00:57:42.000,14.0,558412.0,558412.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
64,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2022-08-01 06:58:17.000,2022-08-01 06:58:17,1468.0,10.0,152.0,49.0,158.0,211.0,1427.0,2022-04-22 15:33:23.000,0.36.0,48.0,64.0,33,True,doit,conda-forge/doit,,66.0,1298.0,1017.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,281.0,304411.0,306422.0,https://anaconda.org/conda-forge/doit,2022-04-22 16:36:58.774,112643.0,3.0,,,,,,,,,,,,,,,,,,,,
65,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2022-08-08 19:41:04.000,2022-07-27 17:45:26,792.0,6.0,104.0,24.0,123.0,303.0,335.0,2021-12-22 12:22:00.000,0.37.1,66.0,65.0,33,True,wheel,conda-forge/wheel,,36.0,34659.0,,https://pypi.org/project/wheel,2021-12-22 12:22:00.000,34659.0,117679385.0,118208601.0,https://anaconda.org/conda-forge/wheel,2021-12-22 18:22:48.622,38632822.0,3.0,,,,,,,,,,,,,,,,,,,,
66,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2022-08-08 15:06:21.000,2022-08-06 15:12:11,2886.0,43.0,2475.0,384.0,837.0,1461.0,28300.0,2022-08-02 21:02:08.000,2.3.3,59.0,375.0,32,True,pyenv,,,50.0,1.0,,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,1.0,7464.0,7464.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
67,pytype,google/pytype,linters,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2022-08-04 22:13:02.000,2022-08-04 22:12:59,5461.0,166.0,254.0,56.0,726.0,445.0,3828.0,2022-08-03 20:35:17.600,2022.8.3,145.0,81.0,32,True,pytype,conda-forge/pytype,,100.0,101.0,,https://pypi.org/project/pytype,2022-06-30 19:56:49.000,101.0,276287.0,279811.0,https://anaconda.org/conda-forge/pytype,2022-08-04 01:29:22.605,95157.0,2.0,,,,,,,,,,,,,,,,,,,,
68,mimesis,lk-geimfari/mimesis,testing,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2022-08-09 22:17:37.000,2022-08-09 22:17:32,2282.0,74.0,294.0,68.0,909.0,301.0,3711.0,2022-08-08 19:53:18.372,6.0.0,39.0,112.0,32,True,mimesis,conda-forge/mimesis,,2.0,61.0,,https://pypi.org/project/mimesis,2022-06-22 12:07:12.000,61.0,183962.0,185324.0,https://anaconda.org/conda-forge/mimesis,2022-08-08 22:27:40.671,33966.0,2.0,342.0,,,,,,,,,,,,,,,,,,,
69,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2022-07-20 20:14:48.000,2022-07-18 14:47:53,944.0,47.0,340.0,39.0,442.0,364.0,2894.0,2021-10-26 14:02:33.000,3.2.1,42.0,123.0,32,True,factory_boy,conda-forge/factory_boy,,159.0,735.0,,https://pypi.org/project/factory_boy,2021-10-26 14:02:33.000,735.0,2227340.0,2228813.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,104603.0,2.0,,,,,,,,,,,,,,,,,,,,
70,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2022-06-20 05:42:08.640,2019-10-16 17:48:40,1195.0,,157.0,36.0,151.0,125.0,1423.0,2019-10-16 18:14:55.000,1.5.3,41.0,76.0,32,False,logbook,conda-forge/logbook,,56.0,4554.0,3371.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,1183.0,1512313.0,1514172.0,https://anaconda.org/conda-forge/logbook,2022-06-20 05:42:08.640,76125.0,2.0,280.0,,,,,,,,,,,,,,,,,,,
71,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Pytest support for asyncio.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2022-08-08 19:54:26.000,2022-08-08 19:54:25,310.0,37.0,106.0,36.0,185.0,185.0,983.0,2022-07-15 08:25:25.352,0.19.0,32.0,38.0,32,True,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],34.0,2057.0,,https://pypi.org/project/pytest-asyncio,2022-07-15 08:25:25.352,2057.0,3812646.0,3830661.0,https://anaconda.org/conda-forge/pytest-asyncio,2022-07-15 14:13:02.270,1134716.0,2.0,30.0,,,,,,,,,,,,,,,,,,,
72,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2022-07-28 14:05:42.000,2022-07-22 13:44:17,999.0,6.0,161.0,46.0,310.0,274.0,948.0,2021-12-10 11:41:55.000,2.5.0,58.0,83.0,32,True,pytest-xdist,conda-forge/pytest-xdist,['pytest'],210.0,4688.0,,https://pypi.org/project/pytest-xdist,2021-12-10 11:41:55.000,4688.0,6416231.0,6458449.0,https://anaconda.org/conda-forge/pytest-xdist,2021-12-10 14:46:36.827,3081935.0,2.0,,,,,,,,,,,,,,,,,,,,
73,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2022-06-29 06:17:38.000,2022-04-05 09:33:19,724.0,,171.0,22.0,302.0,210.0,927.0,2021-05-17 20:37:45.000,6.1.1,17.0,81.0,32,True,pydocstyle,conda-forge/pydocstyle,,90.0,33800.0,31405.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000,2395.0,2353537.0,2364669.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379,812667.0,2.0,57.0,,,,,,,,,,,,,,,,,,,
74,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2022-06-08 15:08:54.000,2022-01-05 13:41:29,905.0,,100.0,21.0,64.0,189.0,776.0,2022-01-05 13:43:27.000,4.0.0,99.0,40.0,32,True,progressbar2,conda-forge/progressbar2,,14.0,21825.0,20339.0,https://pypi.org/project/progressbar2,2022-01-05 13:41:41.000,1486.0,12742031.0,12749692.0,https://anaconda.org/conda-forge/progressbar2,2022-02-01 19:09:44.843,534324.0,2.0,1681.0,,,,,,,,,,,,,,,,,,,
75,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2022-08-10 22:49:46.000,2022-08-06 14:04:47,1079.0,34.0,136.0,24.0,278.0,209.0,721.0,2022-07-16 16:40:18.561,0.12.0,28.0,74.0,32,True,nose2,conda-forge/nose2,,48.0,6160.0,5078.0,https://pypi.org/project/nose2,2022-02-13 00:26:17.000,1082.0,589544.0,590743.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,61160.0,2.0,,,,,,,,,,,,,,,,,,,,
76,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/michaeljones/breathe,https://github.com/michaeljones/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2022-07-24 20:36:52.000,2022-07-24 20:36:52,1726.0,27.0,164.0,16.0,335.0,383.0,612.0,2022-06-20 18:54:02.000,4.34.0,64.0,103.0,32,True,breathe,conda-forge/breathe,,136.0,8243.0,7213.0,https://pypi.org/project/breathe,2022-06-20 18:52:31.000,1030.0,289575.0,294649.0,https://anaconda.org/conda-forge/breathe,2022-06-21 01:45:19.926,353650.0,2.0,363.0,,,,,,,,,,,,,,,,,,,
77,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2022-08-10 06:49:58.000,2022-07-17 11:28:12,387.0,3.0,181.0,19.0,242.0,188.0,511.0,2022-07-04 14:37:44.000,3.1.1,44.0,45.0,32,True,pytest-html,conda-forge/pytest-html,['pytest'],103.0,23384.0,22700.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000,684.0,2453497.0,2457603.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698,258719.0,2.0,,,,,,,,,,,,,,,,,,,,
78,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2022-06-14 10:55:03.000,2022-02-14 23:25:40,1098.0,,83.0,19.0,100.0,99.0,505.0,2021-11-30 21:05:47.000,0.8.3,26.0,44.0,32,True,parso,conda-forge/parso,,8.0,220462.0,214559.0,https://pypi.org/project/parso,2021-11-30 21:05:47.000,5903.0,14589792.0,14749614.0,https://anaconda.org/conda-forge/parso,2021-12-01 05:04:36.494,8950042.0,2.0,,,,,,,,,,,,,,,,,,,,
79,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2022-08-10 12:51:40.000,2022-08-10 12:51:35,9966.0,21.0,4926.0,1066.0,321.0,4693.0,24283.0,2022-07-13 20:30:00.764,1.6.7,82.0,117.0,31,True,sqlmap,,,56.0,6.0,,https://pypi.org/project/sqlmap,2022-06-03 22:10:42.000,6.0,5999.0,5999.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
80,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2022-07-05 13:32:55.000,2022-04-02 15:07:32,305.0,,918.0,232.0,111.0,96.0,15129.0,2022-04-02 15:00:56.000,1.1.1,57.0,27.0,31,True,pysnooper,conda-forge/pysnooper,,19.0,791.0,743.0,https://pypi.org/project/pysnooper,2022-04-02 15:00:56.000,48.0,160028.0,161306.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,49869.0,1.0,,,,,,,,,,,,,,,,,,,,
81,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2022-08-09 15:45:44.000,2022-07-19 09:29:40,722.0,34.0,189.0,52.0,105.0,89.0,4610.0,2022-07-03 16:21:24.000,4.2.0,37.0,40.0,31,True,pyinstrument,conda-forge/pyinstrument,,17.0,947.0,841.0,https://pypi.org/project/pyinstrument,2022-07-03 16:21:24.000,106.0,389408.0,391158.0,https://anaconda.org/conda-forge/pyinstrument,2022-07-10 16:18:25.153,124281.0,2.0,,,,,,,,,,,,,,,,,,,,
82,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2022-08-10 15:15:30.000,2022-08-05 14:38:34,1173.0,19.0,301.0,48.0,343.0,173.0,2419.0,2022-07-22 15:22:53.000,1.3.0,36.0,66.0,31,True,detect-secrets,,,96.0,24.0,,https://pypi.org/project/detect-secrets,2022-02-16 21:40:39.000,24.0,501273.0,501273.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
83,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2022-08-11 13:46:57.000,2022-08-10 03:23:00,616.0,27.0,457.0,72.0,241.0,134.0,1483.0,,,10.0,84.0,31,True,pyelftools,conda-forge/pyelftools,,60.0,4259.0,3733.0,https://pypi.org/project/pyelftools,2022-02-03 14:49:18.000,526.0,1275202.0,1276444.0,https://anaconda.org/conda-forge/pyelftools,2022-04-11 00:29:59.069,95682.0,1.0,,,,,,,,,,,,,,,,,,,,
