,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
41,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2026-01-26 21:31:03.000,2026-01-26 21:31:02,1364.0,19.0,249.0,51.0,563.0,401.0,1780.0,2025-07-01 13:31:02.000,3.8.0,71.0,111.0,288.0,38,True,,pytest-xdist,conda-forge/pytest-xdist,['pytest'],391.0,68121760.0,132774.0,127157.0,https://pypi.org/project/pytest-xdist,2025-07-01 13:30:56.000,5617.0,67955816.0,https://anaconda.org/conda-forge/pytest-xdist,2025-07-02 10:39:49.174,10951375.0,2.0,2.0,,,,,,,,,,,,,,,,,
42,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2025-12-27 20:06:33.000,2025-12-27 20:06:26,744.0,40.0,220.0,32.0,182.0,161.0,1769.0,2025-12-20 14:27:41.000,1.10.0,75.0,108.0,65.0,38,True,,nodeenv,conda-forge/nodeenv,,,108591518.0,129836.0,129427.0,https://pypi.org/project/nodeenv,2025-12-20 14:08:52.000,409.0,108479771.0,https://anaconda.org/conda-forge/nodeenv,2025-12-20 20:08:47.195,7487112.0,2.0,,,,,,,,,,,,,,,,,,
43,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2026-01-22 23:59:32.000,2026-01-22 23:59:29,1360.0,12.0,325.0,38.0,721.0,504.0,1751.0,2025-09-04 15:43:15.000,6.2.0,59.0,132.0,56.0,38,True,,twine,conda-forge/twine,,121.0,21220972.0,154199.0,131276.0,https://pypi.org/project/twine,2025-09-04 15:43:15.000,22923.0,21197743.0,https://anaconda.org/conda-forge/twine,2025-09-04 19:22:15.675,1556231.0,2.0,,,,,,,,,,,,,,,,,,
44,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools-scm,https://github.com/pypa/setuptools-scm,MIT,2015-07-01 17:57:56.000,2026-01-26 18:41:54.000,2026-01-24 10:11:04,2100.0,30.0,227.0,24.0,610.0,608.0,937.0,2025-10-19 22:08:04.000,9.2.2,99.0,153.0,39.0,38,True,,setuptools_scm,conda-forge/setuptools_scm,,580.0,105006647.0,34790.0,32520.0,https://pypi.org/project/setuptools_scm,2025-10-19 22:08:04.000,2270.0,104916053.0,https://anaconda.org/conda-forge/setuptools_scm,2025-10-20 12:59:23.792,6160174.0,2.0,,,,,,,,,,,,,,,,,,
45,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,,2014-05-15 22:49:43.000,2026-01-26 18:10:55.000,2026-01-26 18:10:55,896.0,113.0,279.0,28.0,651.0,341.0,711.0,2026-01-21 21:03:25.000,26.0,51.0,131.0,102.0,38,False,,packaging,conda-forge/packaging,,963.0,964575401.0,1829851.0,1812425.0,https://pypi.org/project/packaging,2026-01-21 20:50:37.000,17426.0,963329230.0,https://anaconda.org/conda-forge/packaging,2026-01-22 14:54:28.371,84738830.0,2.0,,,,,,,,,,,,,,,,,,
46,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2017-07-25 20:24:25.000,2026-01-23 03:34:02.654,2026-01-22 12:38:51,994.0,8.0,174.0,30.0,258.0,403.0,547.0,2026-01-22 12:39:53.000,0.46.3,85.0,86.0,14.0,38,True,,wheel,conda-forge/wheel,,,328392647.0,397496.0,381925.0,https://pypi.org/project/wheel,2026-01-22 12:39:48.000,15571.0,326030730.0,https://anaconda.org/conda-forge/wheel,2026-01-23 03:34:02.654,153524637.0,2.0,,,,,,,,,,,,,,,,,,
47,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2026-01-16 11:15:00.482,2026-01-15 00:22:08,995.0,8.0,760.0,137.0,286.0,910.0,23520.0,2024-12-06 11:25:42.000,0.7.3,22.0,72.0,235.0,37,True,,loguru,conda-forge/loguru,,,50711435.0,158647.0,147159.0,https://pypi.org/project/loguru,2024-12-06 11:20:54.000,11488.0,50653279.0,https://anaconda.org/conda-forge/loguru,2026-01-16 11:15:00.482,3954614.0,2.0,,,,,,,,,,,,,,,,,,
48,xonsh,xonsh/xonsh,shell,Python-powered shell. Full-featured and cross-platform.,,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2026-01-29 14:22:43.000,2026-01-29 14:21:39,11125.0,173.0,691.0,95.0,3026.0,2470.0,9202.0,2026-01-14 05:07:25.000,0.22.1,146.0,364.0,320.0,37,False,,xonsh,,,14234.0,213939.0,1050.0,873.0,https://pypi.org/project/xonsh,2026-01-14 05:07:25.000,177.0,213783.0,,,,1.0,,,,,,,,,,,,,,,,,,
49,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2025-11-24 13:53:51.000,2025-11-24 13:53:48,2967.0,10.0,289.0,68.0,270.0,393.0,4661.0,2025-01-14 14:46:15.000,2.3.2,82.0,64.0,124.0,37,True,,autopep8,conda-forge/autopep8,,,7851329.0,231892.0,230205.0,https://pypi.org/project/autopep8,2025-01-14 14:46:15.000,1687.0,7814421.0,https://anaconda.org/conda-forge/autopep8,2025-04-22 14:56:24.132,2472857.0,3.0,,,,,,,,,,,,,,,,,,
50,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2026-01-26 20:25:53.000,2026-01-26 20:25:51,3014.0,30.0,415.0,28.0,2413.0,1152.0,2814.0,2025-12-22 19:40:34.000,1.5.0,65.0,219.0,25.0,37,True,,wemake-python-styleguide,,,,168965.0,17685.0,17580.0,https://pypi.org/project/wemake-python-styleguide,2025-12-22 19:39:09.000,105.0,168965.0,,,,1.0,,,,,,,,,,,,,,,,,,
51,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2026-01-22 22:41:26.000,2026-01-22 22:41:26,1419.0,14.0,430.0,58.0,507.0,217.0,14815.0,2025-10-16 02:25:26.000,1.19.1,34.0,61.0,45.0,36,True,,memray,conda-forge/memray,,,9891350.0,1951.0,1843.0,https://pypi.org/project/memray,2025-10-16 02:25:26.000,108.0,9878137.0,https://anaconda.org/conda-forge/memray,2025-12-15 18:21:46.247,594617.0,2.0,,,,,,,,,,,,,,,,,,
52,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2026-01-26 18:42:42.000,2026-01-23 05:47:01,849.0,8.0,505.0,74.0,779.0,729.0,12471.0,2025-09-30 06:35:16.000,1.8.0,66.0,169.0,160.0,36,True,,pipx,conda-forge/pipx,,824727.0,7761239.0,4753.0,4678.0,https://pypi.org/project/pipx,2025-09-30 06:35:05.000,75.0,7746609.0,https://anaconda.org/conda-forge/pipx,2025-10-26 18:37:15.671,192127.0,2.0,,,,,,,,,,,,,,,,,,
53,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2026-01-06 08:16:02.000,2026-01-06 08:15:54,1214.0,18.0,256.0,50.0,226.0,165.0,7607.0,2026-01-04 18:37:22.000,5.1.2,55.0,76.0,27.0,36,True,,pyinstrument,conda-forge/pyinstrument,,,9829591.0,4209.0,3964.0,https://pypi.org/project/pyinstrument,2026-01-04 18:37:22.000,245.0,9814080.0,https://anaconda.org/conda-forge/pyinstrument,2026-01-04 23:17:44.124,1008260.0,2.0,,,,,,,,,,,,,,,,,,
54,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2025-10-20 02:48:25.000,2025-10-20 02:48:00,3746.0,,382.0,89.0,270.0,405.0,4697.0,2025-10-11 00:36:33.000,2.2.1,67.0,62.0,438.0,36,True,,invoke,conda-forge/invoke,,,54273923.0,33153.0,31944.0,https://pypi.org/project/invoke,2025-10-11 00:36:33.000,1209.0,54244053.0,https://anaconda.org/conda-forge/invoke,2025-10-11 01:29:11.650,1792251.0,2.0,,,,,,,,,,,,,,,,,,
55,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2026-01-27 19:50:39.000,2025-12-02 20:43:48,857.0,15.0,167.0,31.0,548.0,225.0,1940.0,2025-11-06 20:10:13.000,3.7.0,112.0,53.0,36.0,36,True,,safety,conda-forge/safety,,970684.0,4142929.0,20131.0,19077.0,https://pypi.org/project/safety,2025-12-02 20:57:47.000,1054.0,4126512.0,https://anaconda.org/conda-forge/safety,2025-11-07 13:05:02.116,155648.0,2.0,,,,,,,,,,,,,,,,,,
56,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/prettytable/prettytable,https://github.com/prettytable/prettytable,,2016-01-15 02:39:17.000,2026-01-26 12:17:40.000,2026-01-26 12:17:39,797.0,55.0,176.0,21.0,291.0,134.0,1571.0,2025-11-14 17:33:19.000,3.17.0,42.0,69.0,18.0,36,False,prettytable/prettytable,prettytable,conda-forge/prettytable,,,26940143.0,82440.0,79499.0,https://pypi.org/project/prettytable,2025-11-14 17:33:19.000,2941.0,26858952.0,https://anaconda.org/conda-forge/prettytable,2025-11-15 09:37:35.891,5033849.0,2.0,1.0,,,,,,,,,,,,,,,,,
57,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2026-01-20 15:53:15.000,2026-01-20 15:52:39,3595.0,71.0,3216.0,384.0,1246.0,1827.0,44176.0,2026-01-15 04:05:33.000,2.6.20,100.0,469.0,78.0,35,True,,pyenv,,,,8306.0,21.0,21.0,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,,8306.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,
58,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python with AI-powered optimization..",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2026-01-25 20:40:07.000,2026-01-25 20:40:07,3503.0,71.0,431.0,86.0,413.0,356.0,13258.0,2026-01-23 21:19:41.000,2.1.0,184.0,57.0,155.0,35,True,,scalene,,,,245537.0,1019.0,956.0,https://pypi.org/project/scalene,2026-01-23 21:19:41.000,63.0,245537.0,,,,2.0,,,,,,,,,,,,,,,,,,
59,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2025-09-03 16:04:18.705,2023-06-07 11:16:23,408.0,,1376.0,195.0,183.0,254.0,12247.0,2023-05-24 20:13:07.561,0.9.54,51.0,52.0,534.0,35,False,,pyautogui,conda-forge/pyautogui,,,1486583.0,56754.0,55720.0,https://pypi.org/project/pyautogui,2023-05-24 20:13:07.561,1034.0,1480061.0,https://anaconda.org/conda-forge/pyautogui,2025-09-03 16:04:18.705,410941.0,2.0,,,,,,,,,,,,,,,,,,
60,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2026-01-23 02:55:53.469,2026-01-22 09:46:58,3208.0,47.0,465.0,38.0,1340.0,1908.0,8540.0,2026-01-22 09:47:36.000,2.26.6,245.0,239.0,49.0,35,True,,pdm,conda-forge/pdm,,7920.0,32505.0,778.0,562.0,https://pypi.org/project/pdm,2026-01-22 09:47:32.000,216.0,,https://anaconda.org/conda-forge/pdm,2026-01-23 02:55:53.469,1678848.0,3.0,-2.0,,,,,,,,,,,,,,,,,
61,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2026-01-29 02:02:05.000,2026-01-29 02:02:05,4909.0,57.0,351.0,46.0,52.0,1779.0,4925.0,2025-12-16 09:50:24.000,9.2.3,373.0,38.0,14.0,35,False,,pyarmor,,,,497159.0,2105.0,2000.0,https://pypi.org/project/pyarmor,2025-12-16 09:50:05.000,105.0,497159.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,
62,pex,pantsbuild/pex,packaging,"A tool for generating .pex (Python EXecutable) files, lock files and venvs.",,https://github.com/pex-tool/pex,https://github.com/pex-tool/pex,Apache-2.0,2014-07-21 17:06:12.000,2026-01-28 21:03:26.000,2026-01-28 21:03:26,1961.0,90.0,309.0,52.0,1648.0,1166.0,4173.0,2026-01-28 17:42:07.000,2.86.1,443.0,125.0,53.0,35,True,pex-tool/pex,pex,,,335952.0,3596573.0,64.0,,https://pypi.org/project/pex,2026-01-28 17:42:07.000,64.0,3540581.0,,,,2.0,,,,,,,,,,,,,,,,,,
63,beartype,beartype/beartype,linters,Unbearably fast near-real-time pure-Python runtime-static type-checker.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2026-01-29 07:18:32.000,2026-01-28 07:22:35,1728.0,65.0,71.0,12.0,75.0,353.0,3326.0,2025-12-13 06:50:28.000,0.22.9,64.0,30.0,110.0,35,True,,beartype,conda-forge/beartype,,,23532737.0,9803.0,8904.0,https://pypi.org/project/beartype,2025-12-13 06:50:28.000,899.0,23524323.0,https://anaconda.org/conda-forge/beartype,2025-12-14 12:37:53.323,563785.0,1.0,,,,,,,,,,,,,,,,,,
64,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2025-12-15 14:08:30.000,2025-11-08 11:59:21,1054.0,1.0,229.0,40.0,283.0,294.0,1996.0,2025-09-09 10:57:00.000,7.0.0,53.0,101.0,157.0,35,True,,pytest-cov,conda-forge/pytest-cov,['pytest'],,103271518.0,48176.0,,https://pypi.org/project/pytest-cov,2025-09-09 10:57:00.000,48176.0,103027157.0,https://anaconda.org/conda-forge/pytest-cov,2025-09-11 17:34:36.964,16616548.0,2.0,,,,,,,,,,,,,,,,,,
65,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2025-06-21 07:47:51.807,2025-06-20 18:44:19,579.0,,179.0,27.0,314.0,489.0,1443.0,2025-06-20 18:45:26.000,3.4.0,42.0,88.0,60.0,35,True,,pyflakes,conda-forge/pyflakes,,,44835178.0,330473.0,329168.0,https://pypi.org/project/pyflakes,2025-06-20 18:45:26.000,1305.0,44666385.0,https://anaconda.org/conda-forge/pyflakes,2025-06-21 07:47:51.807,9790029.0,1.0,,,,,,,,,,,,,,,,,,
66,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2026-01-26 18:45:00.000,2026-01-26 18:45:00,636.0,25.0,253.0,22.0,525.0,262.0,766.0,2026-01-19 11:30:07.000,4.2.0,59.0,64.0,187.0,35,True,,pytest-html,conda-forge/pytest-html,['pytest'],,15765581.0,58820.0,57723.0,https://pypi.org/project/pytest-html,2026-01-19 11:25:25.000,1097.0,15751201.0,https://anaconda.org/conda-forge/pytest-html,2026-01-21 10:01:29.357,891585.0,2.0,,,,,,,,,,,,,,,,,,
67,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2026-01-29 00:11:32.000,2026-01-29 00:11:28,10491.0,157.0,6154.0,1095.0,449.0,5348.0,36432.0,2026-01-01 18:27:27.000,1.10,129.0,150.0,54.0,34,True,,sqlmap,,,,20059.0,33.0,21.0,https://pypi.org/project/sqlmap,2026-01-02 00:29:41.000,12.0,20059.0,,,,3.0,,,,,,,,,,,,,,,,,,
68,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2026-01-07 20:40:22.000,2025-08-18 00:13:24,549.0,,487.0,108.0,406.0,227.0,14885.0,2025-07-31 19:34:11.519,0.4.1,40.0,53.0,206.0,34,True,,py-spy,conda-forge/py-spy,,44676.0,11637330.333333334,7834.0,7718.0,https://pypi.org/project/py-spy,2025-07-31 19:33:13.000,112.0,11622600.0,https://anaconda.org/conda-forge/py-spy,2025-08-01 00:41:54.066,759005.0,2.0,,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2025-07-31 19:34:11.519,4.0,2658.3333333333335,449460.0,
69,mimesis,lk-geimfari/mimesis,testing,Mimesis is a fast Python library for generating fake data in multiple languages.,,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2026-01-19 11:28:06.000,2026-01-18 21:51:11,2710.0,38.0,348.0,55.0,1288.0,354.0,4778.0,2026-01-11 09:14:55.000,19.1.0,64.0,130.0,11.0,34,True,,mimesis,conda-forge/mimesis,,863.0,1540481.0,2329.0,2246.0,https://pypi.org/project/mimesis,2026-01-11 09:14:55.000,83.0,1535001.0,https://anaconda.org/conda-forge/mimesis,2026-01-11 13:15:04.094,361274.0,2.0,,,,,,,,,,,,,,,,,,
70,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2026-01-28 10:09:59.000,2026-01-28 10:09:59,5051.0,83.0,469.0,45.0,1497.0,803.0,3193.0,2025-12-04 08:06:24.000,0.3.26,61.0,193.0,186.0,34,True,,briefcase,,,994.0,51822.0,886.0,846.0,https://pypi.org/project/briefcase,2025-12-04 08:06:24.000,40.0,51809.0,,,,2.0,,,,,,,,,,,,,,,,,,
71,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2026-01-04 14:49:29.000,2026-01-04 14:49:29,3393.0,3.0,175.0,25.0,395.0,262.0,2169.0,2025-07-12 17:46:05.000,1.14.0,95.0,84.0,120.0,34,True,,rope,conda-forge/rope,,44.0,1004677.0,79236.0,78912.0,https://pypi.org/project/rope,2025-07-12 17:46:05.000,324.0,968689.0,https://anaconda.org/conda-forge/rope,2025-07-13 00:41:35.626,2267218.0,1.0,,,,,,,,,,,,,,,,,,
72,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2026-01-25 14:10:03.676,2026-01-24 15:57:13,800.0,18.0,124.0,13.0,195.0,462.0,2047.0,2026-01-24 15:57:27.000,1.0.2,73.0,54.0,7.0,34,True,,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],,5055475.0,25052.0,23180.0,https://pypi.org/project/mkdocstrings,2026-01-24 15:57:23.000,1872.0,5050782.0,https://anaconda.org/conda-forge/mkdocstrings,2026-01-25 14:10:03.676,295682.0,2.0,,,,,,,,,,,,,,,,,,
73,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,,2010-07-22 10:13:12.000,2026-01-23 12:26:28.000,2025-12-18 23:56:16,1612.0,57.0,169.0,33.0,336.0,143.0,1494.0,2025-11-28 23:52:53.000,1.9.2,51.0,81.0,46.0,34,False,,logbook,conda-forge/logbook,,586.0,6064620.0,7691.0,7408.0,https://pypi.org/project/logbook,2025-11-27 21:10:16.000,283.0,6058691.0,https://anaconda.org/conda-forge/logbook,2025-11-27 22:48:43.454,397023.0,2.0,,,,,,,,,,,,,,,,,,
74,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2026-01-28 17:50:09.000,2026-01-28 17:50:09,736.0,16.0,172.0,18.0,619.0,367.0,1490.0,2025-11-12 18:39:01.000,2025.11.12,33.0,116.0,66.0,34,True,wntrblm/nox,nox,conda-forge/nox,['pytest'],,4031603.0,8759.0,7315.0,https://pypi.org/project/nox,2025-11-12 18:39:01.000,1444.0,4023427.0,https://anaconda.org/conda-forge/nox,2025-11-13 00:17:45.776,547832.0,2.0,,,,,,,,,,,,,,,,,,
75,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the pytest runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2026-01-26 21:13:15.000,2025-12-06 13:26:29,1477.0,15.0,230.0,59.0,417.0,294.0,1423.0,2024-12-05 21:45:56.000,8.1.0,106.0,65.0,82.0,34,True,,pytest-bdd,conda-forge/pytest-bdd,['pytest'],,1685723.0,4706.0,4600.0,https://pypi.org/project/pytest-bdd,2024-12-05 21:45:56.000,106.0,1683421.0,https://anaconda.org/conda-forge/pytest-bdd,2025-04-22 14:57:05.450,73680.0,2.0,,,,,,,,,,,,,,,,,,
76,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2025-08-23 18:37:27.721,2025-08-23 15:12:20,1131.0,,112.0,18.0,114.0,108.0,663.0,2025-08-23 15:15:25.000,0.8.5,28.0,51.0,13.0,34,True,,parso,conda-forge/parso,,,86578282.0,592202.0,591101.0,https://pypi.org/project/parso,2025-08-23 15:15:25.000,1101.0,86070959.0,https://anaconda.org/conda-forge/parso,2025-08-23 18:37:27.721,33483351.0,2.0,,,,,,,,,,,,,,,,,,
77,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2026-01-29 13:00:39.000,2026-01-29 13:00:05,732.0,53.0,187.0,6.0,478.0,167.0,570.0,2025-11-07 19:19:42.000,4.0.2,47.0,66.0,38.0,34,True,,coveralls,conda-forge/coveralls,['pytest'],,1038791.0,39014.0,36545.0,https://pypi.org/project/coveralls,2025-11-07 19:18:49.000,2469.0,1016991.0,https://anaconda.org/conda-forge/coveralls,2025-11-08 16:31:27.736,1438830.0,2.0,,,,,,,,,,,,,,,,,,
78,pyre-check,facebook/pyre-check,type-checkers,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2026-01-29 12:33:20.000,2026-01-29 12:27:54,20727.0,159.0,453.0,114.0,548.0,310.0,7141.0,2024-10-29 21:22:27.000,0.9.23,81.0,298.0,149.0,33,True,,pyre-check,,,,100791.0,108.0,21.0,https://pypi.org/project/pyre-check,2025-07-07 15:59:16.000,87.0,100791.0,,,,3.0,,,,,,,,,,,,,,,,,,
79,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2026-01-22 19:54:00.000,2026-01-22 19:49:37,27741.0,36.0,1648.0,186.0,6854.0,1039.0,5426.0,2025-05-12 21:41:22.000,4.3.0,146.0,893.0,764.0,33,True,,buildbot,conda-forge/buildbot,,98196.0,39003.0,421.0,401.0,https://pypi.org/project/buildbot,2025-05-12 21:41:22.000,20.0,35462.0,https://anaconda.org/conda-forge/buildbot,2025-05-13 11:35:44.706,171321.0,3.0,,,,,,,,,,,,,,,,,,
80,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2026-01-26 12:26:18.000,2026-01-23 16:17:37,6969.0,5.0,288.0,52.0,1200.0,745.0,5033.0,2024-10-11 08:28:27.000,2024.10.11,204.0,112.0,204.0,33,True,,pytype,conda-forge/pytype,,,818466.0,4470.0,4239.0,https://pypi.org/project/pytype,2024-10-11 08:28:27.000,231.0,809492.0,https://anaconda.org/conda-forge/pytype,2025-04-22 14:57:26.233,601311.0,3.0,,,,,,,,,,,,,,,,,,
81,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2025-08-19 19:29:42.000,2025-08-19 19:29:42,680.0,,288.0,31.0,260.0,211.0,4485.0,2025-08-09 10:39:10.000,1.5.5,68.0,126.0,146.0,33,True,,freezegun,conda-forge/freezegun,,171.0,28997779.0,1272.0,,https://pypi.org/project/freezegun,2025-08-09 10:39:06.000,1272.0,28968636.0,https://anaconda.org/conda-forge/freezegun,2025-08-09 15:49:47.831,1864810.0,2.0,,,,,,,,,,,,,,,,,,
82,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2025-12-22 21:55:04.000,2025-12-22 21:55:03,1277.0,12.0,204.0,33.0,579.0,452.0,4032.0,2025-11-19 00:39:46.000,3.21.2,177.0,36.0,19.0,33,True,,pyupgrade,conda-forge/pyupgrade,,,1018532.0,630.0,,https://pypi.org/project/pyupgrade,2025-11-19 00:39:46.000,630.0,1005165.0,https://anaconda.org/conda-forge/pyupgrade,2025-11-19 02:05:13.152,909021.0,2.0,,,,,,,,,,,,,,,,,,
