,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
83,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2022-11-06 11:38:49.501,2022-11-05 13:06:27,1129.0,32.0,107.0,31.0,248.0,250.0,1852.0,2022-11-05 13:10:04.066,3.8.0,47.0,62.0,31,True,123.0,flit,conda-forge/flit,,271.0,,https://pypi.org/project/flit,2022-02-23 11:36:30.000,177812.0,179766.0,https://anaconda.org/conda-forge/flit,2022-11-06 11:38:49.501,134872.0,3.0,271.0,,,,,,,,,,,,,,,,,,,,
84,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2022-10-12 14:58:25.000,2021-12-30 16:31:44,354.0,,145.0,27.0,76.0,118.0,1630.0,2021-06-02 11:43:46.000,0.13.9,41.0,49.0,31,True,65.0,ipdb,conda-forge/ipdb,,44519.0,35723.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000,2741504.0,2745584.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798,310153.0,1.0,8796.0,,,,,,,,,,,,,,,,,,,,
85,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2022-11-22 03:13:24.515,2022-11-21 23:59:54,509.0,66.0,122.0,31.0,281.0,104.0,1404.0,2022-11-21 21:43:02.400,2.3.2,51.0,39.0,31,True,55.0,safety,conda-forge/safety,,358.0,4.0,https://pypi.org/project/safety,2022-06-28 21:38:28.000,1140501.0,1148889.0,https://anaconda.org/conda-forge/safety,2022-11-22 03:13:24.515,44033.0,2.0,354.0,234886.0,,,,,,,,,,,,,,,,,,,
86,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2022-11-17 22:59:47.000,2022-11-15 14:50:29,985.0,65.0,183.0,53.0,299.0,187.0,1092.0,2022-11-09 16:51:21.000,6.1.1,95.0,51.0,31,True,122.0,pytest-bdd,conda-forge/pytest-bdd,['pytest'],171.0,,https://pypi.org/project/pytest-bdd,2022-07-07 14:31:17.000,603239.0,604465.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114,51521.0,2.0,171.0,,,,,,,,,,,,,,,,,,,,
87,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2022-11-10 18:50:27.000,2022-11-10 18:50:25,406.0,50.0,67.0,17.0,153.0,85.0,947.0,2022-11-05 08:06:05.737,0.9.6,28.0,44.0,31,True,36.0,pytest-sugar,conda-forge/pytest-sugar,['pytest'],13621.0,11012.0,https://pypi.org/project/pytest-sugar,2022-07-10 18:13:03.547,898274.0,900830.0,https://anaconda.org/conda-forge/pytest-sugar,2022-11-05 11:46:05.380,161045.0,2.0,2609.0,,,,,,,,,,,,,,,,,,,,
88,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2022-10-26 21:11:56.658,2022-08-29 14:53:21,230.0,6.0,80.0,11.0,43.0,72.0,773.0,2022-08-29 14:53:13.855,6.7.0,64.0,30.0,31,True,1.0,colorlog,conda-forge/colorlog,,21625.0,19175.0,https://pypi.org/project/colorlog,2021-11-08 16:56:43.000,7784599.0,7799927.0,https://anaconda.org/conda-forge/colorlog,2022-10-26 21:11:56.658,1210953.0,3.0,2450.0,,,,,,,,,,,,,,,,,,,,
89,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2022-11-21 17:18:17.000,2022-10-31 22:01:16,1089.0,8.0,136.0,23.0,289.0,211.0,733.0,2022-07-16 16:40:18.561,0.12.0,28.0,74.0,31,True,51.0,nose2,conda-forge/nose2,,6486.0,5404.0,https://pypi.org/project/nose2,2022-02-13 00:26:17.000,573374.0,574745.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,74057.0,2.0,1082.0,,,,,,,,,,,,,,,,,,,,
90,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2022-11-08 15:07:56.000,2022-11-08 15:07:52,1711.0,40.0,172.0,55.0,273.0,227.0,551.0,2022-11-06 23:13:12.890,3.0.0,122.0,92.0,31,False,134.0,zc.buildout,conda-forge/zc.buildout,,1065.0,,https://pypi.org/project/zc.buildout,2022-04-07 19:12:49.000,77297.0,78533.0,https://anaconda.org/conda-forge/zc.buildout,2022-03-31 09:12:41.632,17310.0,3.0,1065.0,,,,,,,,,,,,,,,,,,,,
91,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2022-09-28 17:49:02.000,2022-09-28 17:49:01,1100.0,2.0,87.0,20.0,102.0,100.0,515.0,2021-11-30 21:05:47.000,0.8.3,26.0,45.0,31,True,8.0,parso,conda-forge/parso,,249009.0,243106.0,https://pypi.org/project/parso,2021-11-30 21:05:47.000,15900352.0,16083444.0,https://anaconda.org/conda-forge/parso,2021-12-01 05:04:36.494,10802447.0,2.0,5903.0,,,,,,,,,,,,,,,,,,,,
92,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2022-11-01 15:44:50.965,2022-11-01 08:53:35,413.0,144.0,25.0,9.0,33.0,16.0,202.0,2022-10-29 15:21:26.062,1.2.0,31.0,9.0,31,True,12.0,executing,conda-forge/executing,,39016.0,38960.0,https://pypi.org/project/executing,2022-02-27 22:45:22.000,7859266.0,7979696.0,https://anaconda.org/conda-forge/executing,2022-11-01 15:44:50.965,4215054.0,1.0,56.0,,,,,,,,,,,,,,,,,,,,
93,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2022-11-23 23:37:45.000,2022-11-23 12:23:50,847.0,42.0,261.0,53.0,155.0,67.0,9605.0,2022-11-12 00:59:01.019,1.4.1,9.0,22.0,30,True,15.0,memray,conda-forge/memray,,57.0,56.0,https://pypi.org/project/memray,2022-05-16 23:52:50.000,110529.0,112256.0,https://anaconda.org/conda-forge/memray,2022-11-12 04:51:29.691,12092.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
94,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2022-11-15 22:08:01.000,2022-06-22 04:41:01,431.0,,518.0,166.0,147.0,166.0,8923.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,40.0,30,True,131.0,gdbgui,,,223.0,221.0,https://pypi.org/project/gdbgui,2022-06-22 04:46:50.000,336623.0,337022.0,,,,2.0,2.0,11190.0,,,,,,,,,,,,,,,,,,,
95,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2022-11-22 10:49:36.000,2022-11-20 23:59:35,6638.0,144.0,189.0,59.0,115.0,219.0,4391.0,2022-11-08 04:53:13.522,0.23.0,21.0,53.0,30,True,294.0,pyoxidizer,,,146.0,146.0,https://pypi.org/project/pyoxidizer,2022-06-05 23:21:43.000,3853.0,4009.0,,,,2.0,,5318.0,,,,,,,,,,,,,,,,,,,
96,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2022-11-16 08:09:24.242,2022-11-15 17:53:56,708.0,22.0,362.0,76.0,157.0,111.0,3654.0,2022-11-15 17:59:01.069,0.61.0,59.0,100.0,30,True,123.0,memory_profiler,conda-forge/memory_profiler,,172.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,653696.0,656759.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,238953.0,2.0,172.0,,,,,,,,,,,,,,,,,,,,
97,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2022-11-22 18:11:43.000,2022-10-04 19:43:37,1207.0,30.0,301.0,47.0,362.0,187.0,2588.0,2022-10-05 17:13:10.000,1.4.0,37.0,68.0,30,True,96.0,detect-secrets,,,24.0,,https://pypi.org/project/detect-secrets,2022-02-16 21:40:39.000,340961.0,340961.0,,,,3.0,24.0,,,,,,,,,,,,,,,,,,,,
98,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2022-11-24 03:47:07.000,2022-11-22 01:31:14,999.0,54.0,132.0,33.0,429.0,321.0,2245.0,2022-11-10 15:40:00.639,3.2.2,146.0,31.0,30,True,10.0,pyupgrade,conda-forge/pyupgrade,,52.0,,https://pypi.org/project/pyupgrade,2022-11-10 15:40:00.639,341571.0,351650.0,https://anaconda.org/conda-forge/pyupgrade,2022-11-10 17:39:52.519,463675.0,2.0,52.0,,,,,,,,,,,,,,,,,,,,
99,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2022-10-29 13:21:01.531,2022-10-27 20:05:50,636.0,5.0,461.0,71.0,251.0,138.0,1549.0,,,10.0,87.0,30,True,64.0,pyelftools,conda-forge/pyelftools,,4719.0,4193.0,https://pypi.org/project/pyelftools,2022-02-03 14:49:18.000,1854898.0,1856267.0,https://anaconda.org/conda-forge/pyelftools,2022-10-29 13:21:01.531,109533.0,2.0,526.0,,,,,,,,,,,,,,,,,,,,
100,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2022-11-24 01:06:15.000,2022-11-23 01:16:54,2207.0,396.0,241.0,42.0,439.0,409.0,1518.0,2022-10-14 05:15:54.572,0.3.11,45.0,103.0,30,True,84.0,briefcase,,,17.0,,https://pypi.org/project/briefcase,2022-06-27 03:23:53.000,4129.0,4129.0,,,,2.0,17.0,27.0,,,,,,,,,,,,,,,,,,,
101,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2022-10-26 11:10:23.029,2022-10-25 21:21:25,1001.0,14.0,100.0,18.0,63.0,85.0,987.0,2022-10-25 21:23:01.695,4.0.0,43.0,37.0,30,True,87.0,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],4051.0,3452.0,https://pypi.org/project/pytest-benchmark,2021-04-17 19:47:26.000,519956.0,538966.0,https://anaconda.org/conda-forge/pytest-benchmark,2022-10-26 11:10:23.029,1520876.0,3.0,599.0,,,,,,,,,,,,,,,,,,,,
102,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2022-11-24 09:33:28.000,2022-11-24 09:33:27,506.0,16.0,129.0,21.0,375.0,260.0,917.0,2022-11-21 16:15:35.393,2022.11.21,24.0,83.0,30,True,36.0,nox,conda-forge/nox,['pytest'],210.0,24.0,https://pypi.org/project/nox,2022-01-07 23:34:01.000,1045254.0,1047645.0,https://anaconda.org/conda-forge/nox,2022-10-30 06:34:15.575,117181.0,3.0,186.0,,,,,,,,,,,,,wntrblm/nox,,,,,,,
103,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2022-11-23 18:04:35.000,2022-01-24 01:11:19,143.0,,47.0,17.0,56.0,38.0,520.0,2022-01-24 01:14:49.000,0.7.0,13.0,21.0,30,True,12.0,mccabe,conda-forge/mccabe,,330697.0,314825.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,26231294.0,26303990.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,5597623.0,1.0,15872.0,,,,,,,1.0,,,,,,,,,,,,,
104,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2022-11-21 22:57:32.000,2022-11-03 14:01:55,468.0,8.0,187.0,7.0,214.0,145.0,482.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,30,True,12.0,coveralls,conda-forge/coveralls,['pytest'],32573.0,23299.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,558172.0,569595.0,https://anaconda.org/conda-forge/coveralls,2022-08-03 01:11:21.846,799639.0,3.0,9274.0,,,,,,,,,,,,,,,,,,,,
105,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2022-11-23 14:49:17.000,2022-11-23 13:30:03,2287.0,226.0,223.0,39.0,1021.0,729.0,3905.0,2022-11-01 20:05:59.000,2022.11.01,98.0,100.0,29,True,415.0,,conda-forge/mamba,,,,,,,116355.0,https://anaconda.org/conda-forge/mamba,2022-11-05 06:27:32.943,5119627.0,3.0,,,,,,,,,,,,,,,,,,,,,
106,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2022-11-23 06:27:16.000,2022-11-23 06:27:15,2044.0,94.0,164.0,31.0,554.0,811.0,3393.0,2022-11-03 01:09:01.920,2.2.1,135.0,85.0,29,True,20.0,pdm,conda-forge/pdm,,2.0,,https://pypi.org/project/pdm,2022-07-02 11:37:49.000,82534.0,86306.0,https://anaconda.org/conda-forge/pdm,2022-11-03 08:58:44.526,52820.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
107,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000,2022-11-22 15:56:37.000,2022-09-24 19:34:13,1237.0,2.0,156.0,33.0,208.0,277.0,1725.0,2022-03-09 20:13:32.000,1.7.7,115.0,79.0,29,True,42.0,prospector,conda-forge/prospector,,672.0,,https://pypi.org/project/prospector,2022-03-18 13:16:26.000,604168.0,604787.0,https://anaconda.org/conda-forge/prospector,2022-03-10 06:36:03.674,46493.0,2.0,672.0,,,,,,,,,,,,,,,,,,,,
108,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2022-10-07 20:28:48.000,2022-10-07 20:28:48,3330.0,3.0,593.0,91.0,529.0,170.0,1687.0,2016-11-25 22:13:29.000,4.0.515,36.0,384.0,29,True,232.0,diamond,,,149.0,117.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,32845.0,32845.0,,,,3.0,32.0,,,,,,,,,,,,,,,,,,,,
109,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2022-11-04 07:28:51.464,2022-11-04 02:52:33,1415.0,6.0,249.0,93.0,374.0,417.0,1463.0,2022-11-04 03:13:11.030,0.13.8,667.0,39.0,29,True,92.0,pybuilder,conda-forge/pybuilder,,61.0,,https://pypi.org/project/pybuilder,2022-06-10 23:39:25.000,16391.0,17005.0,https://anaconda.org/conda-forge/pybuilder,2022-11-04 07:28:51.464,27636.0,3.0,61.0,,,,,,,,,,,,,,,,,,,,
110,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2022-11-02 18:35:11.317,2022-10-31 08:11:13,699.0,10.0,57.0,13.0,58.0,50.0,1013.0,2022-10-31 08:28:00.894,1.4.0,22.0,28.0,29,True,18.0,yappi,conda-forge/yappi,,1029.0,687.0,https://pypi.org/project/yappi,2022-05-20 09:48:23.000,1386055.0,1388051.0,https://anaconda.org/conda-forge/yappi,2022-11-02 18:35:11.317,129741.0,3.0,342.0,,,,,,,,,,,,,,,,,,,,
111,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2022-11-21 05:48:35.000,2022-11-20 06:24:39,1455.0,63.0,199.0,26.0,808.0,732.0,991.0,2022-11-02 04:18:01.026,6.13.1,51.0,99.0,29,True,62.0,cx_freeze,conda-forge/cx_freeze,,35.0,,https://pypi.org/project/cx_freeze,2022-06-22 04:29:28.000,49501.0,53242.0,https://anaconda.org/conda-forge/cx_freeze,2022-11-02 17:11:06.815,172121.0,3.0,35.0,,,,,,,,,,,,,,,,,,,,
112,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-09-02 18:15:40.000,2022-06-25 09:17:57,263.0,,89.0,25.0,108.0,75.0,689.0,2019-12-10 01:50:33.000,0.8.1,14.0,32.0,29,True,34.0,astor,conda-forge/astor,,2109.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,5973207.0,5999989.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1794423.0,2.0,2109.0,,,,,,,,,,,,,,,,,,,,
113,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2022-11-24 10:19:08.000,2022-11-15 03:03:48,528.0,67.0,65.0,11.0,97.0,62.0,652.0,2022-10-23 03:15:07.182,1.7.7,50.0,33.0,29,True,27.0,autoflake,conda-forge/autoflake,,540.0,,https://pypi.org/project/autoflake,2019-08-04 15:14:24.000,1122411.0,1132714.0,https://anaconda.org/conda-forge/autoflake,2022-10-14 07:46:06.339,443050.0,2.0,540.0,,,,,,,,,,,,,PyCQA/autoflake,,,,,,,
114,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2022-11-24 07:50:42.000,2022-09-22 14:18:01,622.0,3.0,114.0,16.0,179.0,161.0,541.0,2022-03-26 22:16:11.000,2.5.3,53.0,67.0,29,True,52.0,pylint-django,conda-forge/pylint-django,['pylint'],20654.0,19487.0,https://pypi.org/project/pylint-django,2022-03-25 16:09:23.000,843535.0,845100.0,https://anaconda.org/conda-forge/pylint-django,2022-04-07 12:02:14.331,117019.0,2.0,1167.0,212.0,,,,,,,,,,,,,,,,,,,
115,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2022-11-14 21:39:12.000,2022-11-14 21:39:11,254.0,15.0,89.0,10.0,121.0,122.0,454.0,2022-11-02 01:07:08.255,1.19.5,50.0,45.0,29,True,25.0,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],1437.0,,https://pypi.org/project/sphinx-autodoc-typehints,2022-07-31 19:28:05.288,721957.0,728527.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2022-11-02 09:22:46.910,394244.0,2.0,1437.0,,,,,,,,,,,,,,,,,,,,
116,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2022-11-16 17:18:02.000,2022-08-10 16:41:28,230.0,,107.0,21.0,61.0,41.0,423.0,2022-08-10 16:47:16.981,1.6.0,30.0,37.0,29,True,11.0,ddt,conda-forge/ddt,,5840.0,4519.0,https://pypi.org/project/ddt,2022-05-24 02:14:19.000,352268.0,353400.0,https://anaconda.org/conda-forge/ddt,2022-09-22 12:35:17.572,77031.0,3.0,1321.0,,,,,,,,,,,,,,,,,,,,
117,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2022-11-21 14:43:54.000,2022-10-10 12:14:24,247.0,7.0,24.0,13.0,23.0,5.0,364.0,2022-07-28 08:08:31.000,0.10.1,38.0,11.0,29,True,3.0,wasabi,conda-forge/wasabi,,22898.0,22610.0,https://pypi.org/project/wasabi,2022-03-30 11:12:31.000,3686716.0,3707547.0,https://anaconda.org/conda-forge/wasabi,2022-11-12 10:48:25.545,937430.0,3.0,288.0,,,,,,,,,,,,,explosion/wasabi,,,,,,,
118,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2022-10-06 09:43:56.000,2022-06-10 09:18:33,1062.0,,65.0,32.0,6.0,,224.0,2022-10-06 09:48:04.927,5.0.0,38.0,185.0,29,True,,hacking,,['flake8'],4393.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000,242950.0,242950.0,,,,2.0,4393.0,,,,,,,,,,,,,,,,,,,,
119,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2022-10-29 20:43:34.047,2022-10-08 21:16:38,202.0,1.0,54.0,21.0,106.0,86.0,215.0,2022-05-21 21:30:52.000,1.5.4,34.0,26.0,29,True,1.0,typed_ast,conda-forge/typed-ast,,5490.0,,https://pypi.org/project/typed_ast,2022-05-21 21:30:52.000,11092009.0,11183413.0,https://anaconda.org/conda-forge/typed-ast,2022-10-29 20:43:34.047,5575693.0,2.0,5490.0,,,,,,,,,,,,,,,,,,,,
120,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2022-11-24 10:45:41.000,2022-11-24 10:45:41,339.0,45.0,65.0,7.0,75.0,47.0,139.0,2022-11-19 23:10:35.194,5.0.3,40.0,36.0,29,True,10.0,flake8-isort,conda-forge/flake8-isort,['flake8'],14150.0,13515.0,https://pypi.org/project/flake8-isort,2021-10-14 11:43:49.000,795434.0,796132.0,https://anaconda.org/conda-forge/flake8-isort,2022-11-20 11:10:27.711,25834.0,2.0,635.0,,,,,,,,,,,,,,,,,,,,
121,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2022-11-13 15:31:05.565,2022-07-16 00:35:44,595.0,,160.0,42.0,41.0,142.0,3943.0,2022-04-01 19:56:01.000,2.4.1,26.0,7.0,28,True,25.0,alive-progress,conda-forge/alive-progress,,1371.0,1262.0,https://pypi.org/project/alive-progress,2022-04-01 19:56:01.000,107594.0,108254.0,https://anaconda.org/conda-forge/alive-progress,2022-11-13 15:31:05.565,21787.0,3.0,109.0,,,,,,,,,,,,,,,,,,,,
122,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1356.0,105.0,3152.0,2371.0,3398.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,28,False,835.0,coala-bears,,,115.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,2029.0,2030.0,,,,2.0,105.0,152.0,,,,,,,,,,,,,,,,,,,
123,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2022-11-23 07:24:56.000,2022-11-23 07:24:52,699.0,5.0,110.0,22.0,129.0,147.0,2310.0,2022-09-19 07:16:57.000,2.6,45.0,33.0,28,True,21.0,vulture,conda-forge/vulture,,2276.0,2054.0,https://pypi.org/project/vulture,2022-09-20 06:01:36.875,368250.0,369077.0,https://anaconda.org/conda-forge/vulture,2022-05-20 07:12:50.897,62031.0,2.0,222.0,,,,,,,,,,,,,,,,,,,,
124,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151,2022-11-22 04:40:58.168,2022-11-20 00:48:16,286.0,65.0,91.0,16.0,114.0,44.0,1486.0,2022-11-16 00:55:02.322,4.0.1,25.0,38.0,28,True,28.0,line_profiler,conda-forge/line_profiler,,43.0,,https://pypi.org/project/line_profiler,2022-04-01 07:40:49.000,330748.0,334457.0,https://anaconda.org/conda-forge/line_profiler,2022-11-22 04:40:58.168,289369.0,3.0,43.0,,,,,,,,,,,,,,,,,,,,
