,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_monthly_downloads,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
131,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2023-05-04 09:41:23.000,2023-04-24 23:57:41,627.0,8.0,102.0,25.0,152.0,20.0,59.0,707.0,2021-12-12 20:12:19.000,V2.0.3,9.0,42.0,27,False,,pyhamcrest,conda-forge/pyhamcrest,,33813.0,33813.0,https://pypi.org/project/pyhamcrest,1382113.0,1387696.0,https://anaconda.org/conda-forge/pyhamcrest,2022-09-21 07:33:07.620,469051.0,3.0,,,,,,,,,,,,,,,,,
132,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,AGPL-3.0,2015-02-02 14:21:10.000,2023-05-18 07:01:12.000,2023-05-18 07:00:41,354.0,23.0,45.0,16.0,75.0,26.0,118.0,667.0,2023-05-18 07:04:56.000,2.0.8,42.0,23.0,27,True,,pytest-testmon,conda-forge/pytest-testmon,['pytest'],1109.0,1109.0,https://pypi.org/project/pytest-testmon,121187.0,121805.0,https://anaconda.org/conda-forge/pytest-testmon,2019-08-03 00:17:17.063,38966.0,3.0,,,,,,,,,,,,,,,,,
133,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2022-11-16 17:18:02.000,2022-08-10 16:41:28,230.0,,110.0,21.0,61.0,8.0,41.0,427.0,2022-08-10 16:45:07.000,1.6.0,22.0,37.0,27,True,,ddt,conda-forge/ddt,,5076.0,5076.0,https://pypi.org/project/ddt,363235.0,364365.0,https://anaconda.org/conda-forge/ddt,2022-09-22 12:35:17.572,83645.0,3.0,,,,,,,,,,,,,,,,,
134,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2023-05-08 17:24:10.000,2023-04-16 08:34:06,854.0,2.0,25.0,11.0,24.0,162.0,303.0,250.0,2022-12-28 12:12:07.000,0.28.5,47.0,31.0,27,True,,py2app,,,5251.0,4420.0,https://pypi.org/project/py2app,16362.0,16362.0,,,,3.0,2022-12-27 12:57:01.911,831.0,,,,,,,,,,,,,,,
135,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2023-05-23 04:58:54.000,2022-12-22 22:55:55,353.0,,91.0,7.0,81.0,7.0,48.0,149.0,,,12.0,37.0,27,True,,flake8-isort,conda-forge/flake8-isort,['flake8'],22328.0,22328.0,https://pypi.org/project/flake8-isort,1058816.0,1059707.0,https://anaconda.org/conda-forge/flake8-isort,2022-12-23 09:25:56.098,38326.0,2.0,,,,,,,,,,,,,,,,,
136,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2023-05-21 22:20:16.000,2023-04-29 19:35:43,97.0,3.0,28.0,12.0,45.0,3.0,29.0,126.0,,,11.0,10.0,27,True,,gast,conda-forge/gast,,119130.0,119130.0,https://pypi.org/project/gast,13129985.0,13166720.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,2204151.0,2.0,,,,,,,,,,,,,,,,,
137,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2023-05-25 01:51:56.000,2022-12-04 22:09:17,262.0,,138.0,50.0,42.0,38.0,70.0,6782.0,2022-07-21 09:20:01.329,2.1.3,17.0,21.0,26,True,,icecream,conda-forge/icecream,,125.0,,https://pypi.org/project/icecream,260399.0,261038.0,https://anaconda.org/conda-forge/icecream,2022-07-21 16:51:26.595,15985.0,2.0,2022-07-21 09:20:01.329,125.0,,,,,,,4.0,,,,,,,,
138,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2023-05-03 11:15:44.000,2023-05-03 09:02:42,975.0,11.0,367.0,41.0,475.0,190.0,380.0,3112.0,,,10.0,126.0,26,True,,factory_boy,conda-forge/factory_boy,,,,https://pypi.org/project/factory_boy,2770311.0,2771865.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,124354.0,3.0,,,,,,,,,,,,,,,,,
139,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2023-05-23 02:41:00.000,2023-04-11 16:04:33,1217.0,6.0,360.0,49.0,408.0,121.0,198.0,3058.0,2022-10-05 17:13:10.000,1.4.0,8.0,71.0,26,True,,detect-secrets,,,,,https://pypi.org/project/detect-secrets,418560.0,418560.0,,,,3.0,,,,,,,,,,,,,,,,,
140,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-02-22 17:27:24.000,2023-01-29 19:46:36,3335.0,,563.0,90.0,533.0,66.0,170.0,1709.0,,,,385.0,26,True,,diamond,,,140.0,140.0,https://pypi.org/project/diamond,16033.0,16033.0,,,,3.0,,,,,,,,,,,,,,,,,
141,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2023-02-08 01:23:10.000,2022-07-14 18:31:38,706.0,,60.0,19.0,316.0,91.0,125.0,1093.0,2021-07-09 22:22:20.000,0.10.3,26.0,41.0,26,True,,pdbpp,conda-forge/pdbpp,,5490.0,4793.0,https://pypi.org/project/pdbpp,240626.0,242023.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,96397.0,2.0,2021-07-09 22:22:20.000,697.0,,,,,,,,,,,,,,,
142,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2023-03-13 06:57:40.000,2023-03-13 01:30:13,821.0,12.0,56.0,26.0,88.0,30.0,60.0,1069.0,2023-02-22 04:00:16.000,1.24.1,50.0,23.0,26,True,,wily,,,189.0,179.0,https://pypi.org/project/wily,10885.0,10885.0,,,,3.0,2022-10-20 05:13:01.074,10.0,,,,,,,,,,,,,,,
143,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2023-03-19 22:56:32.000,2022-07-29 16:12:10,178.0,,36.0,5.0,102.0,23.0,27.0,481.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,26,True,,interrogate,,,4533.0,4355.0,https://pypi.org/project/interrogate,78633.0,78633.0,,,,2.0,2021-09-10 23:05:20.000,178.0,,,,,,,,,,,,,,,
144,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2023-02-09 10:55:49.000,2023-02-09 08:53:43,295.0,,58.0,19.0,59.0,21.0,53.0,464.0,2022-04-20 19:59:44.000,2021.03.14,15.0,24.0,26,True,,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],20876.0,18008.0,https://pypi.org/project/sphinx-autobuild,403440.0,405889.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297,178804.0,2.0,2021-03-14 13:46:47.000,2868.0,,,,,,,,,,,,,,,
145,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2023-05-08 18:43:02.000,2023-05-08 18:35:17,91.0,19.0,28.0,7.0,16.0,11.0,47.0,327.0,2023-05-08 18:47:19.000,2.9.1,23.0,6.0,26,True,,mkdocs-awesome-pages-plugin,,['mkdocs'],2610.0,2610.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,99998.0,99998.0,,,,2.0,,,,,,,,,,,,,,,,,
146,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2023-05-02 21:10:36.000,2022-12-27 20:44:55,370.0,,14.0,5.0,255.0,8.0,30.0,302.0,2022-09-20 20:06:30.000,1.4.0,15.0,15.0,26,True,,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],16332.0,16332.0,https://pypi.org/project/flake8-eradicate,523837.0,524181.0,https://anaconda.org/conda-forge/flake8-eradicate,2022-09-26 17:26:04.280,8602.0,3.0,,,,,,,,,,,,,,,,,
147,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,,2013-07-24 16:23:39.000,2023-03-15 17:25:55.000,2023-03-14 19:01:25,547.0,2.0,137.0,34.0,265.0,65.0,127.0,243.0,2022-10-08 14:08:14.000,1.5.0,14.0,76.0,26,False,,numpydoc,conda-forge/numpydoc,['sphinx'],38541.0,38541.0,https://pypi.org/project/numpydoc,375747.0,400018.0,https://anaconda.org/conda-forge/numpydoc,2022-10-09 00:00:11.878,1844607.0,2.0,,,,,,,,,,,,,,,,,
148,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2023-04-28 19:12:20.000,2023-04-28 19:12:18,591.0,10.0,40.0,5.0,27.0,28.0,46.0,170.0,2023-04-28 19:14:01.551,2.1.1,37.0,10.0,26,True,,releases,conda-forge/sphinx-releases,['sphinx'],938.0,567.0,https://pypi.org/project/releases,12181.0,12989.0,https://anaconda.org/conda-forge/sphinx-releases,2021-10-19 17:29:57.242,48538.0,2.0,2023-01-02 18:25:53.338,371.0,,,,,,,,,,,,,,,
149,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2023-05-24 12:22:15.331,2023-05-24 10:01:01,597.0,65.0,27.0,4.0,33.0,30.0,100.0,167.0,,,33.0,19.0,26,True,,griffe,conda-forge/griffe,,2086.0,2086.0,https://pypi.org/project/griffe,422932.0,431725.0,https://anaconda.org/conda-forge/griffe,2023-05-24 12:22:15.331,123110.0,2.0,,,,,,,,,,,,,,,,,
150,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2022-12-20 11:05:53.269,2022-12-19 16:44:44,108.0,,31.0,4.0,65.0,5.0,43.0,166.0,,,15.0,32.0,26,True,,flake8-quotes,conda-forge/flake8-quotes,['flake8'],18434.0,18434.0,https://pypi.org/project/flake8-quotes,788413.0,796887.0,https://anaconda.org/conda-forge/flake8-quotes,2022-12-20 11:05:53.269,677995.0,3.0,,,,,,,,,,,,,,,,,
151,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2023-05-07 11:32:06.000,2023-05-07 11:32:06,501.0,28.0,36.0,11.0,56.0,5.0,58.0,152.0,2023-02-11 21:55:09.000,0.9.29,29.0,24.0,26,True,,asteval,conda-forge/asteval,,173.0,,https://pypi.org/project/asteval,192572.0,196152.0,https://anaconda.org/conda-forge/asteval,2023-02-24 20:47:30.194,282874.0,2.0,2022-11-07 21:57:22.231,173.0,,,,,,,,,,,,,,,
152,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,204.0,71.0,56.0,30.0,46.0,4372.0,2021-01-29 16:48:55.000,0.3.3,16.0,17.0,25,True,,better-exceptions,,,84.0,,https://pypi.org/project/better-exceptions,111479.0,111479.0,,,,3.0,2021-01-29 16:48:55.000,84.0,,,,,,,,,,,,,,,
153,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,,2015-03-18 20:52:08.000,2023-05-25 03:45:31.641,2023-05-24 22:23:43,6004.0,168.0,254.0,56.0,817.0,120.0,494.0,4225.0,,,69.0,93.0,25,False,,pytype,conda-forge/pytype,,,,https://pypi.org/project/pytype,233047.0,237480.0,https://anaconda.org/conda-forge/pytype,2023-05-25 03:45:31.641,159600.0,3.0,,,,,,,,,-7.0,,,,,,,,
154,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000,2020-11-16 01:36:32,316.0,,615.0,155.0,35.0,166.0,119.0,1908.0,2017-02-20 12:00:41.000,0.2.7,1.0,13.0,25,False,,uiautomator,,,244.0,244.0,https://pypi.org/project/uiautomator,34433.0,34433.0,,,,3.0,,,,,,,,,,,,,,,,,
155,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,118.0,25.0,221.0,107.0,161.0,1758.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,,dephell,,,832.0,816.0,https://pypi.org/project/dephell,3074.0,3078.0,,,,3.0,2020-04-28 06:29:24.000,16.0,215.0,,,,,,,,,,,,,,
156,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2022-12-07 18:15:43.000,2022-07-24 14:45:54,478.0,,84.0,10.0,59.0,57.0,53.0,1045.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,25,True,,pympler,conda-forge/pympler,,335.0,,https://pypi.org/project/pympler,1943293.0,1947609.0,https://anaconda.org/conda-forge/pympler,2022-07-24 00:00:16.620,319398.0,3.0,2021-12-22 16:55:15.000,335.0,,,,,,,,,,,,,,,
157,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-12-21 03:55:00.000,2022-12-21 03:55:00,575.0,,135.0,8.0,114.0,105.0,201.0,967.0,2019-01-24 16:15:02.000,0.3.11,5.0,58.0,25,True,,pdoc3,anaconda/pdoc3,,3260.0,3260.0,https://pypi.org/project/pdoc3,248300.0,248328.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,1193.0,3.0,,,,,,,,,,,,,,,,,
158,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2023-05-02 14:07:31.000,2023-05-02 14:06:24,564.0,1.0,37.0,6.0,69.0,18.0,76.0,279.0,,,43.0,22.0,25,True,,check-manifest,conda-forge/check-manifest,,12534.0,9195.0,https://pypi.org/project/check-manifest,213811.0,215487.0,https://anaconda.org/conda-forge/check-manifest,2022-12-05 13:13:18.863,88858.0,3.0,2022-12-05 08:17:08.785,3339.0,,,,,,,,,,,,,,,
159,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,,2014-03-31 15:34:54.000,2023-04-20 07:24:40.000,2019-12-22 18:11:19,86.0,,45.0,8.0,33.0,13.0,21.0,196.0,,,4.0,10.0,25,False,,astunparse,conda-forge/astunparse,,75189.0,75189.0,https://pypi.org/project/astunparse,7858625.0,7880649.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,1563716.0,3.0,,,,,,,,,,,,,,,,,
160,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2021-02-16 21:31:02.632,2021-02-16 17:29:00,446.0,,53.0,9.0,171.0,33.0,23.0,195.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,25,False,wearepal/data-science-types,data-science-types,conda-forge/data-science-types,,976.0,976.0,https://pypi.org/project/data-science-types,84478.0,84758.0,https://anaconda.org/conda-forge/data-science-types,2021-02-16 21:31:02.632,8139.0,3.0,,,,,,,,,,,,,,,,,
161,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/wemake-services/eradicate,https://github.com/wemake-services/eradicate,Saxpath,2012-12-23 04:39:48.000,2023-03-03 08:37:32.000,2023-03-02 07:12:43,177.0,2.0,23.0,5.0,22.0,8.0,16.0,182.0,2023-03-01 08:39:00.953,2.2.0,18.0,13.0,25,False,wemake-services/eradicate,eradicate,conda-forge/eradicate,,13628.0,13533.0,https://pypi.org/project/eradicate,558619.0,558863.0,https://anaconda.org/conda-forge/eradicate,2022-04-13 14:13:20.049,6121.0,2.0,2022-04-06 09:47:11.000,95.0,,,,,,,,,,,,,,,
162,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2023-04-16 03:54:42.000,2023-04-12 09:10:26,308.0,1.0,925.0,234.0,114.0,23.0,100.0,15869.0,,,23.0,27.0,24,True,,pysnooper,conda-forge/pysnooper,,,,https://pypi.org/project/pysnooper,283097.0,284421.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,63574.0,3.0,,,,,,,,,,,,,,,,,
163,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2023-05-16 14:50:22.000,2023-05-16 14:50:21,1038.0,18.0,145.0,38.0,456.0,13.0,357.0,2651.0,,,112.0,34.0,24,True,,pyupgrade,conda-forge/pyupgrade,,,,https://pypi.org/project/pyupgrade,383057.0,393426.0,https://anaconda.org/conda-forge/pyupgrade,2023-05-06 23:44:39.754,539215.0,2.0,,,,,,,,,,,,,,,,,
164,beartype,beartype/beartype,linters,Unbearably fast near-real-time runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2023-05-24 07:27:08.000,2023-05-24 07:13:48,933.0,78.0,33.0,12.0,39.0,47.0,140.0,1823.0,2023-05-02 04:55:53.000,0.14.0,25.0,16.0,24,True,,beartype,conda-forge/beartype,,,,https://pypi.org/project/beartype,223808.0,225153.0,https://anaconda.org/conda-forge/beartype,2023-05-02 07:37:54.210,47089.0,3.0,,,,,,,,,,,,,,,,,
165,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2023-02-20 18:24:13.000,2023-02-20 18:24:13,204.0,,35.0,8.0,34.0,6.0,21.0,1244.0,2022-11-24 20:29:05.000,0.2.10,7.0,7.0,24,True,,stackprinter,conda-forge/stackprinter,,260.0,260.0,https://pypi.org/project/stackprinter,419268.0,419381.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,5315.0,3.0,,,,,,,,,,,,,,,,,
166,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2023-04-26 13:55:11.805,2023-04-26 09:11:54,1074.0,19.0,42.0,15.0,21.0,40.0,54.0,733.0,2023-04-26 10:15:04.184,3.6.1,53.0,9.0,24,True,,hunter,conda-forge/hunter,,160.0,138.0,https://pypi.org/project/hunter,12855.0,14603.0,https://anaconda.org/conda-forge/hunter,2023-04-26 13:55:11.805,38459.0,3.0,2022-09-27 22:33:15.252,22.0,,,,,,,,,,,,,,,
167,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-05-12 08:59:28.000,2023-03-13 20:38:27,472.0,1.0,75.0,19.0,416.0,10.0,106.0,570.0,2022-10-20 06:20:02.477,3.4.0,40.0,36.0,24,True,nipunn1313/mypy-protobuf,mypy-protobuf,conda-forge/mypy-protobuf,,87.0,,https://pypi.org/project/mypy-protobuf,1117939.0,1121119.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-08-24 19:50:22.562,95411.0,3.0,2022-10-20 06:20:02.477,87.0,,,,,,,,,,,,,,,
168,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2022-12-08 10:54:50.000,2020-11-16 12:31:58,468.0,,63.0,22.0,85.0,28.0,52.0,506.0,2020-11-16 12:36:24.000,0.11.2,7.0,23.0,24,False,,mamba,,,778.0,778.0,https://pypi.org/project/mamba,11706.0,11706.0,,,,3.0,,,,,,,,,,,,,,,,,
169,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2023-05-24 15:23:12.449,2023-05-12 09:44:12,1093.0,13.0,162.0,32.0,362.0,42.0,279.0,408.0,2023-05-23 23:26:10.000,3.4.3,41.0,67.0,24,True,,,constructor,,14.0,14.0,,,79.0,https://anaconda.org/anaconda/constructor,2023-05-24 15:23:12.449,6447.0,3.0,,,252.0,,,,,,,,,,,,,,
170,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2023-05-23 04:58:41.000,2022-12-22 23:43:03,285.0,,21.0,3.0,58.0,1.0,42.0,103.0,,,19.0,17.0,24,True,,flake8-builtins,conda-forge/flake8-builtins,['flake8'],9013.0,9013.0,https://pypi.org/project/flake8-builtins,619218.0,621820.0,https://anaconda.org/conda-forge/flake8-builtins,2022-12-23 19:26:57.671,202964.0,3.0,,,,,,,,,,,,,,,,,
171,xxh,xxh/xxh,shell,Bring your favorite shell wherever you go through the ssh.,,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2023-05-25 09:46:22.000,2023-05-25 09:46:22,760.0,5.0,88.0,43.0,52.0,19.0,58.0,4394.0,2022-09-29 10:18:30.000,0.8.12,89.0,23.0,23,True,,xxh-xxh,,,74.0,74.0,https://pypi.org/project/xxh-xxh,243.0,281.0,,,,3.0,,,1504.0,,,,,,,,,,,,,,
172,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-11-04 03:21:51.000,2022-11-04 03:21:51,205.0,,83.0,27.0,113.0,41.0,76.0,1596.0,2022-11-02 23:26:19.000,1.0.3,60.0,39.0,23,True,,shiv,,,13.0,,https://pypi.org/project/shiv,20870.0,20880.0,,,,3.0,2022-11-02 23:25:32.717,13.0,476.0,,,,,,,,,,,,,,
173,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2023-02-25 17:42:34.000,2023-02-25 17:42:34,1421.0,2.0,238.0,94.0,381.0,83.0,419.0,1535.0,2022-11-04 02:55:01.000,0.13.8,9.0,39.0,23,True,,pybuilder,conda-forge/pybuilder,,,,https://pypi.org/project/pybuilder,19045.0,19903.0,https://anaconda.org/conda-forge/pybuilder,2023-02-22 05:27:45.894,43758.0,3.0,,,,,,,,,,,,,,,,,
174,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2023-03-07 21:30:59.000,2022-03-11 18:31:51,368.0,,45.0,23.0,55.0,63.0,72.0,1271.0,2021-07-02 13:17:04.000,0.3.1,26.0,28.0,23,False,,pyflow,,,43.0,42.0,https://pypi.org/project/pyflow,194.0,317.0,,,,3.0,2021-07-02 13:17:04.000,1.0,5543.0,,,,,,,,,,,,,,
175,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2022-11-04 09:45:28.000,2022-04-21 14:15:55,556.0,,118.0,32.0,90.0,29.0,143.0,841.0,2020-07-03 08:11:24.000,2.5.1,22.0,30.0,23,False,,pynsist,,,241.0,192.0,https://pypi.org/project/pynsist,1588.0,1588.0,,,,3.0,2022-03-21 11:44:22.000,49.0,,,,,,,,,,,,,,,
