,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
83,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2022-10-26 21:11:56.658,2022-08-29 14:53:21,230.0,6.0,80.0,11.0,43.0,72.0,766.0,2022-08-29 14:53:13.855,6.7.0,64.0,30.0,31,True,1.0,colorlog,conda-forge/colorlog,,21102.0,18652.0,https://pypi.org/project/colorlog,2021-11-08 16:56:43.000,2450.0,7939516.0,7954517.0,https://anaconda.org/conda-forge/colorlog,2022-10-26 21:11:56.658,1170134.0,3.0,,,,,,,,,,,,,,,,,,,,
84,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2022-10-25 00:09:02.000,2022-10-25 00:09:02,1088.0,10.0,136.0,24.0,286.0,211.0,731.0,2022-07-16 16:40:18.561,0.12.0,28.0,74.0,31,True,48.0,nose2,conda-forge/nose2,,1082.0,,https://pypi.org/project/nose2,2022-02-13 00:26:17.000,1082.0,578299.0,579628.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,70444.0,2.0,,,,,,,,,,,,,,,,,,,,
85,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2022-07-24 20:36:52.000,2022-07-24 20:36:52,1726.0,,173.0,21.0,335.0,384.0,635.0,2022-06-20 18:54:02.000,4.34.0,64.0,103.0,31,True,134.0,breathe,conda-forge/breathe,,8836.0,7806.0,https://pypi.org/project/breathe,2022-06-20 18:52:31.000,1030.0,347916.0,353389.0,https://anaconda.org/conda-forge/breathe,2022-06-21 01:45:19.926,392485.0,2.0,,403.0,,,,,,,,,,,,,,,,,breathe-doc/breathe,
86,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2022-09-28 17:49:02.000,2022-09-28 17:49:01,1100.0,2.0,86.0,20.0,102.0,99.0,513.0,2021-11-30 21:05:47.000,0.8.3,26.0,45.0,31,True,9.0,parso,conda-forge/parso,,240028.0,234125.0,https://pypi.org/project/parso,2021-11-30 21:05:47.000,5903.0,15433776.0,15612263.0,https://anaconda.org/conda-forge/parso,2021-12-01 05:04:36.494,10352296.0,2.0,,,,,,,,,,,,,,,,,,,,
87,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2022-10-16 20:09:55.000,2022-10-10 10:06:01,404.0,157.0,26.0,8.0,32.0,16.0,195.0,2022-10-08 15:38:00.934,1.1.1,30.0,9.0,31,True,13.0,executing,conda-forge/executing,,34412.0,34356.0,https://pypi.org/project/executing,2022-02-27 22:45:22.000,56.0,7440272.0,7551310.0,https://anaconda.org/conda-forge/executing,2022-10-09 07:55:07.149,3775292.0,1.0,,,,,,,,,,,,,,,,,,,,
88,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2022-10-27 13:03:49.000,2022-10-27 10:09:32,830.0,77.0,256.0,53.0,146.0,59.0,9478.0,2022-08-30 16:44:23.000,1.3.1,7.0,21.0,30,True,12.0,memray,conda-forge/memray,,48.0,47.0,https://pypi.org/project/memray,2022-05-16 23:52:50.000,1.0,57038.0,58377.0,https://anaconda.org/conda-forge/memray,2022-08-30 21:49:44.433,8034.0,2.0,,,,,,,,,,,,,,,,,,,,
89,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2022-10-20 19:10:16.000,2021-10-23 09:17:21,311.0,,316.0,60.0,128.0,95.0,4613.0,2021-12-15 16:10:13.225,0.1.0,40.0,51.0,30,True,133.0,pipreqs,conda-forge/pipreqs,,13932.0,13596.0,https://pypi.org/project/pipreqs,2021-10-23 09:15:35.000,336.0,302912.0,303316.0,https://anaconda.org/conda-forge/pipreqs,2022-04-08 21:43:21.706,29530.0,2.0,,,,,,,,,,,,,,,,,,,,
90,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2022-10-03 18:29:10.000,2022-10-03 01:40:57,6556.0,204.0,190.0,59.0,114.0,218.0,4350.0,2022-08-08 04:38:49.000,apple-codesign/0.17.0,20.0,52.0,30,True,290.0,pyoxidizer,,,146.0,146.0,https://pypi.org/project/pyoxidizer,2022-06-05 23:21:43.000,,3333.0,3482.0,,,,2.0,,4921.0,,,,,,,,,,,,,,,,,,
91,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2022-10-27 14:33:48.000,2022-10-27 10:23:54,952.0,8.0,348.0,40.0,455.0,371.0,2966.0,2021-10-26 14:02:33.000,3.2.1,42.0,124.0,30,True,158.0,factory_boy,conda-forge/factory_boy,,735.0,,https://pypi.org/project/factory_boy,2021-10-26 14:02:33.000,735.0,2486515.0,2488037.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,111137.0,2.0,,,,,,,,,,,,,,,,,,,,
92,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2022-10-26 15:00:19.000,2022-10-04 19:43:37,1207.0,34.0,301.0,46.0,359.0,187.0,2530.0,2022-10-05 17:13:10.000,1.4.0,37.0,68.0,30,True,96.0,detect-secrets,,,24.0,,https://pypi.org/project/detect-secrets,2022-02-16 21:40:39.000,24.0,302435.0,302435.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
93,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2022-10-24 23:54:24.000,2022-10-24 23:54:23,982.0,48.0,128.0,33.0,420.0,315.0,2158.0,2022-10-10 22:05:03.031,3.1.0,141.0,29.0,30,True,9.0,pyupgrade,conda-forge/pyupgrade,,52.0,,https://pypi.org/project/pyupgrade,2022-06-06 20:38:50.000,52.0,349573.0,359496.0,https://anaconda.org/conda-forge/pyupgrade,2022-10-11 03:32:17.453,446571.0,2.0,,,,,,,,,,,,,,,,,,,,
94,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2022-10-20 16:22:15.000,2022-10-20 16:22:14,1107.0,29.0,108.0,30.0,247.0,246.0,1835.0,2022-02-23 11:36:30.000,3.7.1,46.0,61.0,30,True,129.0,flit,conda-forge/flit,,271.0,,https://pypi.org/project/flit,2022-02-23 11:36:30.000,271.0,147931.0,149852.0,https://anaconda.org/conda-forge/flit,2022-02-23 15:12:56.087,130630.0,3.0,,,,,,,,,,,,,,,,,,,,
95,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2022-10-07 20:28:48.000,2022-10-07 20:28:48,3330.0,10.0,593.0,91.0,529.0,170.0,1687.0,2016-11-25 22:13:29.000,4.0.515,36.0,384.0,30,True,232.0,diamond,,,147.0,115.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,32.0,36390.0,36390.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
96,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2022-10-27 03:21:19.000,2022-10-25 02:35:50,2117.0,383.0,241.0,41.0,418.0,398.0,1506.0,2022-10-14 05:15:54.572,0.3.11,45.0,103.0,30,True,84.0,briefcase,,,17.0,,https://pypi.org/project/briefcase,2022-06-27 03:23:53.000,17.0,3869.0,3869.0,,,,2.0,,11.0,,,,,,,,,,,,,,,,,,
97,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2022-10-09 14:34:32.000,2022-10-09 14:34:32,1410.0,11.0,249.0,93.0,369.0,416.0,1452.0,2022-08-11 03:32:40.000,0.13.7,663.0,38.0,30,True,93.0,pybuilder,conda-forge/pybuilder,,61.0,,https://pypi.org/project/pybuilder,2022-06-10 23:39:25.000,61.0,16819.0,17349.0,https://anaconda.org/conda-forge/pybuilder,2022-08-11 04:53:40.750,23354.0,3.0,,,,,,,,,,,,,,,,,,,,
98,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2022-10-26 11:10:23.029,2022-10-25 21:21:25,1001.0,14.0,100.0,18.0,63.0,84.0,979.0,2022-10-25 21:23:01.695,4.0.0,43.0,37.0,30,True,87.0,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],3969.0,3370.0,https://pypi.org/project/pytest-benchmark,2021-04-17 19:47:26.000,599.0,478402.0,497294.0,https://anaconda.org/conda-forge/pytest-benchmark,2022-10-26 11:10:23.029,1492545.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
99,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2022-10-27 02:25:45.000,2022-10-22 15:27:57,501.0,17.0,123.0,21.0,373.0,259.0,906.0,2022-08-08 00:29:01.111,2022.8.7,23.0,82.0,30,True,35.0,nox,conda-forge/nox,['pytest'],197.0,11.0,https://pypi.org/project/nox,2022-01-07 23:34:01.000,186.0,1102782.0,1105092.0,https://anaconda.org/conda-forge/nox,2022-09-05 20:15:07.830,110923.0,2.0,,,,,,,,,,,,,,,,,,,wntrblm/nox,
100,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2022-10-25 01:42:00.000,2022-10-18 17:46:20,467.0,7.0,187.0,7.0,212.0,145.0,482.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,30,True,12.0,coveralls,conda-forge/coveralls,['pytest'],32347.0,23073.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,9274.0,501805.0,513079.0,https://anaconda.org/conda-forge/coveralls,2022-08-03 01:11:21.846,777937.0,2.0,,,,,,,,,,,,,,,,,,,,
101,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2022-07-05 13:32:55.000,2022-04-02 15:07:32,305.0,,918.0,234.0,111.0,97.0,15296.0,2022-04-02 15:00:56.000,1.1.1,57.0,27.0,29,True,19.0,pysnooper,conda-forge/pysnooper,,847.0,799.0,https://pypi.org/project/pysnooper,2022-04-02 15:00:56.000,48.0,199681.0,201004.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,54244.0,2.0,,,,,,,,,,,,,,,,,,,,
102,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2022-07-07 23:20:47.000,2022-06-22 04:41:01,431.0,,518.0,166.0,143.0,166.0,8880.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,40.0,29,True,128.0,gdbgui,,,214.0,212.0,https://pypi.org/project/gdbgui,2022-06-22 04:46:50.000,2.0,330193.0,330591.0,,,,2.0,,10771.0,,,,,,,,,,,,,,,,,,
103,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2022-10-27 14:45:04.000,2022-10-27 04:36:18,2254.0,258.0,212.0,40.0,984.0,704.0,3795.0,2022-10-05 07:15:07.000,2022.10.04,97.0,97.0,29,True,378.0,,conda-forge/mamba,,,,,,,,108885.0,https://anaconda.org/conda-forge/mamba,2022-10-04 18:38:37.545,4682060.0,3.0,,,,,,,,,,,,,,,,,,,,
104,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2022-10-27 08:44:31.000,2022-10-27 08:43:59,2009.0,81.0,153.0,31.0,534.0,781.0,3268.0,2022-10-05 13:29:57.882,2.1.5,133.0,81.0,29,True,29.0,pdm,conda-forge/pdm,,2.0,,https://pypi.org/project/pdm,2022-07-02 11:37:49.000,2.0,73032.0,76196.0,https://anaconda.org/conda-forge/pdm,2022-10-05 23:03:52.006,41140.0,3.0,,3.0,,,,,,,,,,,,,,,,,,
105,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2022-10-14 10:01:07.000,2022-10-14 10:01:07,698.0,4.0,106.0,22.0,128.0,147.0,2290.0,2022-09-19 07:16:57.000,2.6,45.0,33.0,29,True,19.0,vulture,conda-forge/vulture,,2205.0,1983.0,https://pypi.org/project/vulture,2022-07-03 20:36:20.000,222.0,454895.0,455708.0,https://anaconda.org/conda-forge/vulture,2022-05-20 07:12:50.897,60218.0,2.0,,,,,,,,,,,,,,,,,,,,
106,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000,2022-10-18 01:26:22.000,2022-09-24 19:34:13,1237.0,3.0,148.0,33.0,207.0,277.0,1714.0,2022-03-09 20:13:02.000,1.7.7,114.0,79.0,29,True,40.0,prospector,conda-forge/prospector,,668.0,,https://pypi.org/project/prospector,2022-03-18 13:16:26.000,668.0,561977.0,562554.0,https://anaconda.org/conda-forge/prospector,2022-03-10 06:36:03.674,42712.0,1.0,,,,,,,,,,,,,,,,,,,,
107,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2022-10-27 07:42:24.000,2022-09-08 15:23:41,695.0,33.0,55.0,13.0,57.0,49.0,992.0,2022-08-03 08:13:12.269,1.3.6,21.0,28.0,29,True,20.0,yappi,conda-forge/yappi,,1004.0,662.0,https://pypi.org/project/yappi,2022-05-20 09:48:23.000,342.0,1280474.0,1282404.0,https://anaconda.org/conda-forge/yappi,2022-08-03 12:07:32.069,123574.0,3.0,,,,,,,,,,,,,,,,,,,,
108,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2022-10-27 06:38:44.000,2022-10-27 06:37:41,1447.0,64.0,199.0,25.0,800.0,730.0,984.0,2022-10-26 03:41:10.684,6.13.0,50.0,99.0,29,True,57.0,cx_freeze,conda-forge/cx_freeze,,35.0,,https://pypi.org/project/cx_freeze,2022-06-22 04:29:28.000,35.0,49323.0,52914.0,https://anaconda.org/conda-forge/cx_freeze,2022-10-26 07:01:07.620,161595.0,3.0,,,,,,,,,,,,,,,,,,,,
109,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2022-08-08 11:26:59.000,2022-08-08 11:25:05,700.0,15.0,95.0,17.0,91.0,93.0,938.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,29,True,42.0,pylama,,,4914.0,4314.0,https://pypi.org/project/pylama,2022-03-11 14:17:31.000,600.0,145734.0,145734.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
110,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2022-10-26 13:30:15.000,2022-07-10 18:13:46,353.0,,67.0,16.0,137.0,70.0,928.0,2022-07-10 18:13:03.547,0.9.5,27.0,40.0,29,True,47.0,pytest-sugar,conda-forge/pytest-sugar,['pytest'],13459.0,10850.0,https://pypi.org/project/pytest-sugar,2022-07-10 18:13:03.547,2609.0,1400733.0,1403263.0,https://anaconda.org/conda-forge/pytest-sugar,2022-07-11 14:07:52.240,156895.0,3.0,,,,,,,,,,,,,,,,,,,,
111,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-09-02 18:15:40.000,2022-06-25 09:17:57,263.0,,89.0,25.0,108.0,75.0,689.0,2019-12-10 01:50:33.000,0.8.1,14.0,32.0,29,True,34.0,astor,conda-forge/astor,,2109.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,2109.0,6339992.0,6366781.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1768122.0,2.0,,,,,,,,,,,,,,,,,,,,
112,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2022-10-26 14:08:09.000,2022-10-26 14:05:46,526.0,87.0,65.0,11.0,94.0,61.0,630.0,2022-10-23 03:15:07.182,1.7.7,50.0,33.0,29,True,27.0,autoflake,conda-forge/autoflake,,540.0,,https://pypi.org/project/autoflake,2019-08-04 15:14:24.000,540.0,1216652.0,1226708.0,https://anaconda.org/conda-forge/autoflake,2022-10-14 07:46:06.339,422389.0,2.0,,,,,,,,,,,,,,,,,,,PyCQA/autoflake,
113,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2022-10-15 15:00:57.000,2022-09-30 09:42:05,1676.0,5.0,172.0,53.0,270.0,223.0,547.0,2021-11-25 21:08:56.000,2.13.6,120.0,91.0,29,False,134.0,zc.buildout,conda-forge/zc.buildout,,1065.0,,https://pypi.org/project/zc.buildout,2022-04-07 19:12:49.000,1065.0,81758.0,82924.0,https://anaconda.org/conda-forge/zc.buildout,2022-03-31 09:12:41.632,15162.0,3.0,,,,,,,,,,,,,,,,,,,,
114,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2022-10-11 02:28:03.000,2022-09-22 14:18:01,622.0,3.0,110.0,16.0,176.0,161.0,533.0,2022-03-26 22:16:11.000,2.5.3,53.0,67.0,29,True,41.0,pylint-django,conda-forge/pylint-django,['pylint'],20343.0,19178.0,https://pypi.org/project/pylint-django,2022-03-25 16:09:23.000,1165.0,743304.0,744820.0,https://anaconda.org/conda-forge/pylint-django,2022-04-07 12:02:14.331,111875.0,2.0,,212.0,,,,,,,,,,,,,,,,,,
115,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2022-07-19 21:41:35.000,2022-01-24 01:11:19,143.0,,48.0,17.0,56.0,38.0,511.0,2022-01-24 01:14:49.000,0.7.0,13.0,21.0,29,True,12.0,mccabe,conda-forge/mccabe,,323532.0,307660.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,15872.0,26153246.0,26224598.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,5422761.0,1.0,,,,,,,,,,,,,,,,,,,,
116,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2022-10-25 04:33:15.000,2022-10-25 04:33:13,249.0,14.0,86.0,10.0,118.0,121.0,452.0,2022-09-27 23:00:53.923,1.19.4,49.0,44.0,29,True,25.0,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],1437.0,,https://pypi.org/project/sphinx-autodoc-typehints,2022-07-31 19:28:05.288,1437.0,748803.0,755192.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2022-09-28 13:31:56.527,376976.0,2.0,,,,,,,,,,,,,,,,,,,,
117,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2022-09-22 12:35:17.572,2022-08-10 16:41:28,230.0,3.0,105.0,21.0,60.0,41.0,421.0,2022-08-10 16:47:16.981,1.6.0,30.0,37.0,29,True,11.0,ddt,conda-forge/ddt,,5807.0,4486.0,https://pypi.org/project/ddt,2022-05-24 02:14:19.000,1321.0,277026.0,278150.0,https://anaconda.org/conda-forge/ddt,2022-09-22 12:35:17.572,75309.0,3.0,,,,,,,,,,,,,,,,,,,,
118,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2022-08-22 19:55:12.624,2022-08-19 19:21:52,253.0,4.0,84.0,15.0,118.0,76.0,398.0,2022-08-19 19:25:26.278,0.13.2,26.0,34.0,29,False,17.0,pep8-naming,conda-forge/pep8-naming,,20269.0,18517.0,https://pypi.org/project/pep8-naming,2022-06-02 15:46:24.000,1752.0,1363208.0,1366315.0,https://anaconda.org/conda-forge/pep8-naming,2022-08-22 19:55:12.624,248619.0,2.0,,,,,,,,,,,,,,,,,,,,
119,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2022-10-11 13:03:22.000,2022-10-10 12:14:24,247.0,7.0,25.0,13.0,22.0,4.0,362.0,2022-07-28 08:08:31.000,0.10.1,38.0,11.0,29,True,4.0,wasabi,conda-forge/wasabi,,22272.0,21984.0,https://pypi.org/project/wasabi,2022-03-30 11:12:31.000,288.0,3469548.0,3490380.0,https://anaconda.org/conda-forge/wasabi,2022-07-27 14:26:00.871,916629.0,3.0,,,,,,,,,,,,,,,,,,,explosion/wasabi,
120,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2022-10-06 09:43:56.000,2022-06-10 09:18:33,1062.0,,65.0,32.0,6.0,,224.0,2022-10-06 09:48:04.927,5.0.0,38.0,185.0,29,True,,hacking,,['flake8'],4393.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000,4393.0,204686.0,204686.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
121,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2022-10-08 21:16:39.000,2022-10-08 21:16:38,202.0,1.0,52.0,20.0,105.0,86.0,215.0,2022-05-21 21:30:52.000,1.5.4,34.0,26.0,29,True,3.0,typed_ast,conda-forge/typed-ast,,5487.0,,https://pypi.org/project/typed_ast,2022-05-21 21:30:52.000,5487.0,11380621.0,11471776.0,https://anaconda.org/conda-forge/typed-ast,2022-05-22 13:55:44.801,5469316.0,2.0,,,,,,,,,,,,,,,,,,,,
122,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2022-09-15 03:43:40.000,2022-07-16 00:35:44,595.0,,159.0,40.0,41.0,136.0,3879.0,2022-04-01 19:56:01.000,2.4.1,26.0,7.0,28,True,23.0,alive-progress,conda-forge/alive-progress,,1300.0,1191.0,https://pypi.org/project/alive-progress,2022-04-01 19:56:01.000,109.0,93284.0,93921.0,https://anaconda.org/conda-forge/alive-progress,2021-01-08 03:33:35.990,20385.0,3.0,,,,,,,,,,,,,,,,,,,,
123,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1356.0,105.0,3152.0,2371.0,3386.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,28,False,835.0,coala-bears,,,115.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,105.0,4078.0,4079.0,,,,2.0,,152.0,,,,,,,,,,,,,,,,,,
124,typeguard,agronholm/typeguard,debugging,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2022-10-17 19:06:58.000,2022-10-11 07:52:01,326.0,5.0,76.0,17.0,63.0,166.0,1037.0,2021-12-10 21:09:37.000,2.13.3,45.0,21.0,28,True,43.0,typeguard,conda-forge/typeguard,,386.0,,https://pypi.org/project/typeguard,2021-12-10 21:09:37.000,386.0,5762268.0,5765659.0,https://anaconda.org/conda-forge/typeguard,2022-07-27 14:30:31.626,152621.0,2.0,,,,,,,,,,,,,,,,,,,,
