,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
129,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2023-07-18 03:59:16.364,2023-07-12 01:38:55,580.0,34.0,57.0,9.0,119.0,11.0,127.0,438.0,2023-07-12 01:47:02.331,1.7.5,62.0,27.0,28,True,PyCQA/docformatter,docformatter,conda-forge/docformatter,,3160.0,3022.0,https://pypi.org/project/docformatter,321522.0,323886.0,https://anaconda.org/conda-forge/docformatter,2023-07-18 03:59:16.364,82728.0,3.0,5.0,2023-07-12 01:47:02.331,138.0,,,,,,,,,,,,,,,,
130,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2023-06-16 13:23:45.665,2022-08-10 16:41:28,230.0,,110.0,21.0,61.0,12.0,42.0,430.0,2023-02-02 20:53:42.547,1.4.2,31.0,37.0,28,True,,ddt,conda-forge/ddt,,6513.0,5180.0,https://pypi.org/project/ddt,379904.0,381029.0,https://anaconda.org/conda-forge/ddt,2023-06-16 13:23:45.665,86654.0,3.0,,2023-02-02 20:53:42.547,1333.0,,,,,,,,,,,,,,,,
131,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-06-07 10:00:19.970,2023-06-07 06:50:58,257.0,2.0,25.0,16.0,34.0,4.0,5.0,425.0,2023-06-07 07:37:46.000,1.1.2,41.0,13.0,28,True,explosion/wasabi,wasabi,conda-forge/wasabi,,31533.0,31225.0,https://pypi.org/project/wasabi,4662925.0,4684047.0,https://anaconda.org/conda-forge/wasabi,2023-06-07 10:00:19.970,1140598.0,3.0,,2023-06-07 07:36:02.865,308.0,,,,,,,,,,,,,,,,
132,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2023-07-31 17:40:33.000,2023-04-16 08:34:06,854.0,,28.0,11.0,24.0,169.0,307.0,260.0,2023-06-05 10:23:02.276,0.28.6,48.0,31.0,28,True,,py2app,,,5318.0,4488.0,https://pypi.org/project/py2app,18260.0,18260.0,,,,2.0,,2022-12-27 12:57:01.911,830.0,,,,,,,,,,,,,,,,
133,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2023-06-16 19:24:35.135,2022-03-06 14:20:17,408.0,,371.0,153.0,69.0,73.0,228.0,9464.0,,,8.0,35.0,27,False,,bpytop,conda-forge/bpytop,,135.0,135.0,https://pypi.org/project/bpytop,6097.0,6548.0,https://anaconda.org/conda-forge/bpytop,2023-06-16 19:24:35.135,13539.0,3.0,,,,,,,,,,,,,,,,,,,
134,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2023-05-12 22:09:01.000,2022-06-22 04:41:01,431.0,,478.0,164.0,153.0,138.0,169.0,9345.0,2022-06-22 04:50:45.000,0.15.1.0,9.0,40.0,27,False,,gdbgui,,,302.0,302.0,https://pypi.org/project/gdbgui,26579.0,26979.0,,,,3.0,14820.0,,,,,,,,,,,,,,,,,,
135,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1300.0,104.0,3152.0,658.0,2373.0,3477.0,2017-05-22 15:58:37.000,0.11.0,17.0,483.0,27,False,,coala-bears,,,12.0,12.0,https://pypi.org/project/coala-bears,6071.0,6072.0,,,,2.0,174.0,,,,,,,,,,,,,,,,,,
136,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2023-07-31 20:37:02.000,2022-07-14 07:40:12,517.0,,97.0,31.0,361.0,32.0,67.0,2486.0,2021-08-23 20:42:56.000,1.3.0,6.0,19.0,27,False,,notifiers,conda-forge/notifiers,,1045.0,1045.0,https://pypi.org/project/notifiers,382643.0,383709.0,https://anaconda.org/conda-forge/notifiers,2023-06-16 19:23:52.875,34114.0,3.0,,,,,,,,,,,,,,,,,,,
137,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2023-07-26 15:57:54.000,2023-07-22 11:18:08,753.0,34.0,321.0,82.0,392.0,123.0,207.0,2235.0,2023-05-21 15:37:18.000,8.1.0,12.0,130.0,27,True,,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],,,https://pypi.org/project/pytest-testinfra,304875.0,305275.0,https://anaconda.org/conda-forge/pytest-testinfra,2023-06-16 19:24:25.742,12407.0,3.0,,,,,,,,,,,,,,,,,,,
138,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2023-08-03 03:12:51.000,2023-08-03 03:09:40,886.0,64.0,55.0,26.0,106.0,31.0,68.0,1085.0,2023-07-05 04:58:36.000,1.24.2,5.0,24.0,27,True,,wily,,,188.0,188.0,https://pypi.org/project/wily,11648.0,11648.0,,,,3.0,,,,,,,,,,,,,,,,,,,
139,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,AGPL-3.0,2015-02-02 14:21:10.000,2023-07-13 13:21:10.000,2023-07-13 12:56:05,366.0,17.0,47.0,18.0,76.0,25.0,120.0,705.0,2023-07-13 13:22:05.000,2.0.12,45.0,24.0,27,True,,pytest-testmon,conda-forge/pytest-testmon,['pytest'],1145.0,1145.0,https://pypi.org/project/pytest-testmon,122124.0,122730.0,https://anaconda.org/conda-forge/pytest-testmon,2023-06-16 16:09:13.484,40023.0,3.0,,,,,,,,,,,,,,,,,,,
140,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2023-08-01 17:17:15.000,2023-07-26 12:32:06,801.0,28.0,22.0,4.0,478.0,46.0,78.0,357.0,2023-05-29 15:14:59.000,0.33.2,51.0,16.0,27,True,,nitpick,,['flake8'],1254.0,1254.0,https://pypi.org/project/nitpick,112747.0,112747.0,,,,2.0,5.0,,,,,,,,,,,,,,,,,,
141,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2023-06-16 13:20:50.267,2022-12-19 16:44:44,108.0,,32.0,4.0,65.0,5.0,43.0,167.0,,,15.0,32.0,27,True,,flake8-quotes,conda-forge/flake8-quotes,['flake8'],19093.0,19093.0,https://pypi.org/project/flake8-quotes,851536.0,859754.0,https://anaconda.org/conda-forge/flake8-quotes,2023-06-16 13:20:50.267,682136.0,2.0,,,,,,,,,,,,,,,,,,,
142,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2023-07-25 20:53:55.000,2022-12-22 22:55:55,353.0,,92.0,8.0,82.0,9.0,48.0,153.0,,,12.0,37.0,27,True,,flake8-isort,conda-forge/flake8-isort,['flake8'],23196.0,23196.0,https://pypi.org/project/flake8-isort,1117805.0,1118766.0,https://anaconda.org/conda-forge/flake8-isort,2023-06-16 16:18:42.555,44247.0,2.0,,,,,,,,,,,,,,,,,,,
143,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-07-19 05:29:25.000,2023-01-21 22:38:30,6697.0,,201.0,59.0,127.0,302.0,234.0,4829.0,2022-12-30 01:38:05.000,pyoxidizer/0.24.0,22.0,54.0,26,True,,pyoxidizer,,,148.0,148.0,https://pypi.org/project/pyoxidizer,5854.0,6097.0,,,,3.0,10485.0,,,,,,,,,,,,,,,,,,
144,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2023-06-16 13:17:16.464,2023-02-22 05:49:22,592.0,,237.0,33.0,219.0,110.0,177.0,3745.0,,,15.0,109.0,26,True,,freezegun,conda-forge/freezegun,,,,https://pypi.org/project/freezegun,6373546.0,6388071.0,https://anaconda.org/conda-forge/freezegun,2023-06-16 13:17:16.464,1292782.0,3.0,,,,,,,,,,,,,,,,,,,
145,beartype,beartype/beartype,linters,Unbearably fast near-real-time hybrid runtime-static type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2023-08-02 04:30:31.000,2023-08-02 04:24:22,991.0,69.0,37.0,13.0,41.0,50.0,160.0,1941.0,2023-07-22 05:24:43.000,0.15.0,27.0,17.0,26,True,,beartype,conda-forge/beartype,,,,https://pypi.org/project/beartype,506327.0,507849.0,https://anaconda.org/conda-forge/beartype,2023-06-07 06:57:51.188,57841.0,2.0,,,,,,,,,,,,,,,,,,,
146,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000,2020-11-16 01:36:32,316.0,,636.0,155.0,35.0,183.0,119.0,1927.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,26,False,,uiautomator,,,316.0,249.0,https://pypi.org/project/uiautomator,33564.0,33564.0,,,,3.0,,2020-11-16 03:43:07.000,67.0,,,,,,,,,,,,,,,,
147,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-07-10 11:06:19.000,2023-01-29 19:46:36,3335.0,,566.0,91.0,534.0,66.0,170.0,1714.0,,,,385.0,26,True,,diamond,,,145.0,145.0,https://pypi.org/project/diamond,7555.0,7555.0,,,,3.0,,,,,,,,,,,,,,,,,,,
148,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2023-07-10 05:27:47.685,2023-07-10 03:17:08,1424.0,3.0,238.0,92.0,384.0,84.0,421.0,1563.0,2023-07-10 03:25:42.000,0.13.10,11.0,39.0,26,True,,pybuilder,conda-forge/pybuilder,,,,https://pypi.org/project/pybuilder,20174.0,22671.0,https://anaconda.org/conda-forge/pybuilder,2023-07-10 05:27:47.685,52443.0,3.0,,,,,,,,,,,,,,,,,,,
149,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2023-07-20 20:31:01.000,2022-12-21 03:55:00,575.0,,139.0,8.0,116.0,123.0,202.0,987.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,26,True,,pdoc3,anaconda/pdoc3,,3645.0,3427.0,https://pypi.org/project/pdoc3,424255.0,424284.0,https://anaconda.org/anaconda/pdoc3,2023-06-16 16:19:13.966,1322.0,3.0,,2021-08-03 14:51:19.000,218.0,,,,,,,,,,,,,,,,
150,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,213.0,24.0,95.0,56.0,83.0,586.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,False,,sphinx-bootstrap-theme,,['sphinx'],615.0,,https://pypi.org/project/sphinx-bootstrap-theme,185852.0,185852.0,,,,3.0,,2022-02-03 20:27:24.000,615.0,,,,,,,,,,,6.0,,,,,
151,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,,2013-02-09 18:32:52.000,2023-06-16 13:15:30.349,2023-05-06 20:04:56,258.0,1.0,133.0,16.0,123.0,16.0,78.0,464.0,2022-12-19 20:46:12.000,0.13.3,18.0,35.0,26,False,,pep8-naming,conda-forge/pep8-naming,,48789.0,48789.0,https://pypi.org/project/pep8-naming,1867760.0,1871367.0,https://anaconda.org/conda-forge/pep8-naming,2023-06-16 13:15:30.349,324636.0,2.0,,,,,,,,,,,,,,,,,,,
152,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2023-06-26 22:59:27.000,2023-05-02 14:06:24,564.0,,38.0,6.0,70.0,20.0,76.0,280.0,,,11.0,22.0,26,True,,check-manifest,conda-forge/check-manifest,,9395.0,9395.0,https://pypi.org/project/check-manifest,210086.0,211827.0,https://anaconda.org/conda-forge/check-manifest,2023-06-16 16:12:23.756,97543.0,2.0,,,,,,,,,,,,,,,,,,,
153,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2023-07-16 21:30:01.000,2023-05-08 06:33:29,274.0,15.0,33.0,9.0,97.0,10.0,52.0,228.0,2022-12-18 18:46:32.000,0.10.3,13.0,16.0,26,True,realpython/pytest-mypy,pytest-mypy,conda-forge/pytest-mypy,['pytest'],3617.0,3617.0,https://pypi.org/project/pytest-mypy,310306.0,312126.0,https://anaconda.org/conda-forge/pytest-mypy,2023-06-16 19:18:02.883,76480.0,3.0,,,,,,,,,,,,,,,,,,,
154,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2023-06-16 19:24:01.290,2021-02-16 17:29:00,446.0,,52.0,9.0,171.0,33.0,23.0,196.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,26,False,wearepal/data-science-types,data-science-types,conda-forge/data-science-types,,1015.0,1015.0,https://pypi.org/project/data-science-types,77859.0,78139.0,https://anaconda.org/conda-forge/data-science-types,2023-06-16 19:24:01.290,8965.0,2.0,,,,,,,,,,,,,,,,,,,
155,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,Saxpath,2012-12-23 04:39:48.000,2023-06-12 14:15:35.396,2023-06-12 09:19:41,183.0,6.0,24.0,5.0,25.0,7.0,16.0,185.0,2023-06-09 06:33:02.577,2.3.0,19.0,13.0,26,False,PyCQA/eradicate,eradicate,conda-forge/eradicate,,14100.0,14006.0,https://pypi.org/project/eradicate,705922.0,706208.0,https://anaconda.org/conda-forge/eradicate,2023-06-12 14:15:35.396,8014.0,2.0,,2023-06-09 06:33:02.577,94.0,,,,,,,,,,,,,,,,
156,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2023-07-16 20:56:29.139,2023-07-16 18:20:44,535.0,35.0,38.0,10.0,57.0,3.0,61.0,162.0,2023-07-16 18:33:22.000,0.9.31,31.0,24.0,26,True,,asteval,conda-forge/asteval,,170.0,,https://pypi.org/project/asteval,234521.0,244737.0,https://anaconda.org/conda-forge/asteval,2023-07-16 20:56:29.139,306496.0,3.0,,2022-05-24 15:52:50.000,170.0,,,,,,,,,,,,,,,,
157,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2023-08-02 13:04:44.000,2023-08-02 13:04:44,984.0,9.0,363.0,41.0,480.0,161.0,391.0,3154.0,,,11.0,127.0,25,True,,factory_boy,conda-forge/factory_boy,,,,https://pypi.org/project/factory_boy,2973259.0,2977043.0,https://anaconda.org/conda-forge/factory_boy,2023-07-19 13:42:09.417,132441.0,3.0,,,,,,,,,,,,,,,,,,,
158,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,113.0,26.0,221.0,100.0,161.0,1754.0,2020-04-28 06:31:17.000,.0.8.3,11.0,37.0,25,False,,dephell,,,817.0,817.0,https://pypi.org/project/dephell,2713.0,2717.0,,,,3.0,246.0,,,,,,,,,,,,,,,,,,
159,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2023-06-16 16:15:48.838,2023-02-20 18:24:13,204.0,,34.0,8.0,34.0,6.0,21.0,1250.0,2022-11-24 20:29:05.000,0.2.10,7.0,7.0,25,True,,stackprinter,conda-forge/stackprinter,,280.0,280.0,https://pypi.org/project/stackprinter,411754.0,411877.0,https://anaconda.org/conda-forge/stackprinter,2023-06-16 16:15:48.838,6189.0,3.0,,,,,,,,,,,,,,,,,,,
160,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2023-06-16 16:07:30.628,2019-06-15 20:36:43,183.0,,55.0,12.0,49.0,42.0,42.0,701.0,,,1.0,16.0,25,False,,pytest-watch,conda-forge/pytest-watch,['pytest'],8383.0,8383.0,https://pypi.org/project/pytest-watch,443390.0,444758.0,https://anaconda.org/conda-forge/pytest-watch,2023-06-16 16:07:30.628,91714.0,3.0,,,,,,,,,,,,,,,,,,,
161,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2023-06-16 13:19:05.560,2023-04-16 21:21:14,535.0,,83.0,13.0,85.0,41.0,93.0,455.0,2017-12-31 01:13:41.000,1.3.4,28.0,46.0,25,True,,paver,conda-forge/paver,,961.0,,https://pypi.org/project/paver,53952.0,54293.0,https://anaconda.org/conda-forge/paver,2023-06-16 13:19:05.560,27691.0,3.0,,2017-12-31 01:13:41.000,961.0,,,,,,,,,,,,,,,,
162,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2023-08-02 15:50:00.000,2023-08-02 15:49:47,1119.0,30.0,162.0,33.0,383.0,39.0,288.0,415.0,2023-08-02 15:50:00.000,3.4.5,42.0,69.0,25,True,,,constructor,,14.0,14.0,,,89.0,https://anaconda.org/anaconda/constructor,2023-07-17 18:51:08.519,7576.0,3.0,276.0,,,,,,,,,,,,,,,,,,
163,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2023-07-16 13:36:24.000,2023-07-15 12:53:08,93.0,4.0,28.0,7.0,16.0,13.0,47.0,346.0,2023-05-08 18:47:19.000,2.9.1,23.0,6.0,25,True,,mkdocs-awesome-pages-plugin,,['mkdocs'],2924.0,2924.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,104968.0,104968.0,,,,3.0,,,,,,,,,,,,,,,,,,,
164,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2023-06-01 15:43:14.086,2023-05-31 09:56:43,371.0,1.0,12.0,6.0,256.0,9.0,30.0,301.0,2022-09-20 20:06:30.000,1.4.0,15.0,15.0,25,True,,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],16841.0,16841.0,https://pypi.org/project/flake8-eradicate,674640.0,675018.0,https://anaconda.org/conda-forge/flake8-eradicate,2023-06-01 15:43:14.086,10599.0,3.0,,,,,,,,,,,,,,,,,,,
165,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2023-06-16 13:24:07.930,2022-12-10 16:20:39,292.0,,71.0,10.0,100.0,12.0,90.0,273.0,2022-11-26 20:15:35.517,0.18.2,35.0,46.0,25,True,,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1218.0,,https://pypi.org/project/flake8-import-order,428490.0,431428.0,https://anaconda.org/conda-forge/flake8-import-order,2023-06-16 13:24:07.930,238006.0,3.0,,2022-11-26 20:15:35.517,1218.0,,,,,,,,,,,,,,,,
166,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2023-06-16 19:23:18.580,2022-03-07 18:48:36,240.0,,32.0,3.0,45.0,21.0,80.0,48.0,2021-09-21 19:52:30.000,0.12.0,13.0,23.0,25,False,,pytkdocs,conda-forge/pytkdocs,,1265.0,1265.0,https://pypi.org/project/pytkdocs,88851.0,91557.0,https://anaconda.org/conda-forge/pytkdocs,2023-06-16 19:23:18.580,92012.0,3.0,,,,,,,,,,,,,,,,,,,
167,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2023-06-21 16:18:50.000,2023-06-21 16:18:49,768.0,12.0,91.0,44.0,56.0,19.0,59.0,4515.0,2022-09-29 10:20:01.217,0.8.12,89.0,24.0,24,True,,xxh-xxh,,,75.0,75.0,https://pypi.org/project/xxh-xxh,282.0,321.0,,,,3.0,1644.0,2022-09-29 10:20:01.217,,,,,,,,,,,,,,,,,
168,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2023-05-16 14:03:19.000,2022-08-08 11:25:05,700.0,,96.0,20.0,97.0,50.0,95.0,1008.0,,,,46.0,24,True,,pylama,,,5966.0,5966.0,https://pypi.org/project/pylama,176064.0,176064.0,,,,3.0,,,,,,,,,,,,,,,,,,,
169,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,149.0,16.0,66.0,32.0,28.0,827.0,2018-07-25 01:44:55.232,0.6.0,11.0,36.0,24,False,,pycco,,,420.0,305.0,https://pypi.org/project/pycco,1600.0,1600.0,,,,3.0,,2016-06-04 18:49:28.000,115.0,,,,,,,,,,,,,,,,
170,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-07-29 01:20:54.000,2023-07-29 01:19:00,606.0,20.0,73.0,15.0,162.0,37.0,71.0,791.0,2023-06-25 03:08:35.000,2.2.0,28.0,37.0,24,True,PyCQA/autoflake,autoflake,conda-forge/autoflake,,,,https://pypi.org/project/autoflake,1474482.0,1483880.0,https://anaconda.org/conda-forge/autoflake,2023-06-16 16:14:56.765,488715.0,2.0,,,,,,,,,,,,,,-4.0,,,,,
171,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2023-06-11 01:13:27.000,2023-01-27 11:02:15,1077.0,,82.0,21.0,33.0,14.0,133.0,629.0,2022-11-05 16:32:25.000,0.13.0.0,25.0,17.0,24,True,,py2exe,,,1986.0,1810.0,https://pypi.org/project/py2exe,14202.0,14465.0,,,,3.0,13963.0,2022-11-05 16:36:06.716,176.0,,,,,,,,,,,,,,,,
172,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2023-08-01 14:09:11.000,2023-08-01 14:09:10,345.0,22.0,39.0,6.0,196.0,13.0,55.0,538.0,2023-07-09 06:47:00.760,1.15.0,25.0,16.0,24,True,adamchainz/blacken-docs,blacken-docs,conda-forge/blacken-docs,,29.0,,https://pypi.org/project/blacken-docs,124428.0,125247.0,https://anaconda.org/conda-forge/blacken-docs,2023-07-09 08:54:58.497,30323.0,3.0,,2023-07-09 06:47:00.760,29.0,,,,,,,,,,,,,,,,
173,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2023-07-21 16:19:56.000,2022-01-27 10:32:34,98.0,,21.0,9.0,22.0,19.0,21.0,338.0,2019-10-13 14:06:01.000,0.6.0,11.0,9.0,24,False,,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],1900.0,1900.0,https://pypi.org/project/pytest-lazy-fixture,403546.0,410075.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2023-06-16 13:24:44.425,496220.0,3.0,,,,,,,,,,,,,,,,,,,
