,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
83,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2022-09-25 14:42:36.000,2022-09-25 14:42:36,819.0,39.0,151.0,26.0,158.0,273.0,1349.0,2022-09-20 11:49:09.380,12.2.0,90.0,39.0,31,True,9.0,pdoc,,,1033.0,830.0,https://pypi.org/project/pdoc,2022-06-08 15:33:02.000,203.0,53145.0,53145.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
84,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2022-09-27 18:06:41.000,2022-09-27 18:06:40,934.0,121.0,176.0,53.0,286.0,181.0,1075.0,2022-07-07 14:31:17.000,6.0.1,93.0,49.0,31,True,128.0,pytest-bdd,conda-forge/pytest-bdd,['pytest'],171.0,,https://pypi.org/project/pytest-bdd,2022-07-07 14:31:17.000,171.0,560468.0,561705.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114,50741.0,2.0,,,,,,,,,,,,,,,,,,,,
85,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2022-06-08 15:08:54.000,2022-01-05 13:41:29,905.0,,100.0,22.0,64.0,189.0,783.0,2022-01-05 13:43:27.000,4.0.0,99.0,40.0,31,True,16.0,progressbar2,conda-forge/progressbar2,,23398.0,21912.0,https://pypi.org/project/progressbar2,2022-01-05 13:41:41.000,1486.0,14808776.0,14816792.0,https://anaconda.org/conda-forge/progressbar2,2022-02-01 19:09:44.843,575214.0,2.0,1695.0,,,,,,,,,,,,,,,,,,,
86,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2022-08-29 18:12:54.657,2022-08-29 14:53:21,230.0,6.0,78.0,11.0,43.0,72.0,764.0,2022-08-29 14:53:13.855,6.7.0,64.0,30.0,31,True,1.0,colorlog,conda-forge/colorlog,,20699.0,18249.0,https://pypi.org/project/colorlog,2021-11-08 16:56:43.000,2450.0,7980592.0,7995237.0,https://anaconda.org/conda-forge/colorlog,2022-08-29 18:12:54.657,1142314.0,2.0,,,,,,,,,,,,,,,,,,,,
87,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2022-07-24 20:36:52.000,2022-07-24 20:36:52,1726.0,4.0,164.0,22.0,335.0,384.0,630.0,2022-06-20 18:54:02.000,4.34.0,64.0,103.0,31,True,136.0,breathe,conda-forge/breathe,,8671.0,7641.0,https://pypi.org/project/breathe,2022-06-20 18:52:31.000,1030.0,347488.0,352826.0,https://anaconda.org/conda-forge/breathe,2022-06-21 01:45:19.926,382824.0,2.0,392.0,,,,,,,,,,,,,,,,,,breathe-doc/breathe,
88,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2022-09-28 17:49:02.000,2022-09-28 17:49:01,1100.0,2.0,85.0,20.0,102.0,99.0,509.0,2021-11-30 21:05:47.000,0.8.3,26.0,45.0,31,True,8.0,parso,conda-forge/parso,,233973.0,228070.0,https://pypi.org/project/parso,2021-11-30 21:05:47.000,5903.0,14738718.0,14910297.0,https://anaconda.org/conda-forge/parso,2021-12-01 05:04:36.494,9951631.0,2.0,,,,,,,,,,,,,,,,,,,,
89,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2022-10-05 08:48:56.000,2022-10-05 08:48:56,368.0,149.0,25.0,8.0,32.0,15.0,192.0,2022-09-25 13:38:00.886,1.1.0,29.0,8.0,31,True,12.0,executing,conda-forge/executing,,31436.0,31380.0,https://pypi.org/project/executing,2022-02-27 22:45:22.000,56.0,6913163.0,7012702.0,https://anaconda.org/conda-forge/executing,2022-09-25 17:22:43.296,3384341.0,1.0,,,,,,,,,,,,,,,,,,,,
90,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2022-09-29 06:23:28.000,2021-10-23 09:17:21,311.0,,309.0,61.0,127.0,95.0,4558.0,2021-12-15 16:10:13.225,0.1.0,40.0,51.0,30,True,127.0,pipreqs,conda-forge/pipreqs,,13553.0,13217.0,https://pypi.org/project/pipreqs,2021-10-23 09:15:35.000,336.0,325485.0,325879.0,https://anaconda.org/conda-forge/pipreqs,2022-04-08 21:43:21.706,28826.0,2.0,,,,,,,,,,,,,,,,,,,,
91,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2022-10-03 18:29:10.000,2022-10-03 01:40:57,6556.0,205.0,190.0,60.0,114.0,218.0,4331.0,2022-08-08 04:38:49.000,apple-codesign/0.17.0,20.0,52.0,30,True,290.0,pyoxidizer,,,145.0,145.0,https://pypi.org/project/pyoxidizer,2022-06-05 23:21:43.000,,2088.0,2233.0,,,,2.0,4801.0,,,,,,,,,,,,,,,,,,,
92,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2022-10-06 12:32:49.000,2022-10-03 14:12:41,949.0,8.0,347.0,40.0,450.0,371.0,2941.0,2021-10-26 14:02:33.000,3.2.1,42.0,124.0,30,True,157.0,factory_boy,conda-forge/factory_boy,,735.0,,https://pypi.org/project/factory_boy,2021-10-26 14:02:33.000,735.0,2317829.0,2319325.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,109215.0,2.0,,,,,,,,,,,,,,,,,,,,
93,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2022-10-05 15:25:18.000,2022-10-04 00:41:23,969.0,86.0,122.0,32.0,412.0,307.0,2062.0,2022-10-04 00:42:42.508,3.0.0,140.0,29.0,30,True,8.0,pyupgrade,conda-forge/pyupgrade,,52.0,,https://pypi.org/project/pyupgrade,2022-06-06 20:38:50.000,52.0,354994.0,364612.0,https://anaconda.org/conda-forge/pyupgrade,2022-10-04 05:27:21.463,432843.0,2.0,,,,,,,,,,,,,,,,,,,,
94,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2022-10-06 07:33:33.000,2022-10-05 10:59:12,2005.0,375.0,238.0,39.0,397.0,387.0,1486.0,2022-09-30 00:55:13.817,0.3.10,43.0,100.0,30,True,80.0,briefcase,,,17.0,,https://pypi.org/project/briefcase,2022-06-27 03:23:53.000,17.0,3656.0,3656.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
95,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2022-08-20 13:55:15.000,2022-08-20 13:55:15,1409.0,10.0,245.0,93.0,368.0,415.0,1445.0,2022-08-11 03:32:40.000,0.13.7,662.0,38.0,30,True,93.0,pybuilder,conda-forge/pybuilder,,61.0,,https://pypi.org/project/pybuilder,2022-06-10 23:39:25.000,61.0,20228.0,20719.0,https://anaconda.org/conda-forge/pybuilder,2022-08-11 04:53:40.750,21623.0,3.0,,,,,,,,,,,,,,,,,,,,
96,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2022-09-26 23:20:41.000,2022-09-26 16:28:06,465.0,8.0,187.0,7.0,208.0,145.0,477.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,30,True,12.0,coveralls,conda-forge/coveralls,['pytest'],32126.0,22852.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,9274.0,531624.0,542672.0,https://anaconda.org/conda-forge/coveralls,2022-08-03 01:11:21.846,762375.0,2.0,,,,,,,,,,,,,,,,,,,,
97,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2022-09-28 14:07:10.000,2022-09-28 14:07:10,244.0,12.0,24.0,13.0,21.0,4.0,361.0,2022-07-28 08:08:31.000,0.10.1,38.0,11.0,30,True,4.0,wasabi,conda-forge/wasabi,,21839.0,21551.0,https://pypi.org/project/wasabi,2022-03-30 11:12:31.000,288.0,3960962.0,3981440.0,https://anaconda.org/conda-forge/wasabi,2022-07-27 14:26:00.871,901048.0,3.0,,,,,,,,,,,,,,,,,,,explosion/wasabi,
98,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2022-07-05 13:32:55.000,2022-04-02 15:07:32,305.0,,918.0,233.0,111.0,97.0,15241.0,2022-04-02 15:00:56.000,1.1.1,57.0,27.0,29,True,19.0,pysnooper,conda-forge/pysnooper,,831.0,783.0,https://pypi.org/project/pysnooper,2022-04-02 15:00:56.000,48.0,187450.0,188744.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,53076.0,2.0,,,,,,,-2.0,,,,,,,,,,,,,
99,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2022-10-04 22:44:46.000,2022-09-27 22:15:59,824.0,87.0,253.0,53.0,139.0,56.0,9304.0,2022-08-30 16:44:23.000,1.3.1,7.0,21.0,29,True,11.0,memray,conda-forge/memray,,36.0,35.0,https://pypi.org/project/memray,2022-05-16 23:52:50.000,1.0,50099.0,51242.0,https://anaconda.org/conda-forge/memray,2022-08-30 21:49:44.433,6861.0,2.0,,,,,,,,,,,,,,,,,,,,
100,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2022-07-07 23:20:47.000,2022-06-22 04:41:01,431.0,,518.0,165.0,143.0,166.0,8841.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,40.0,29,True,127.0,gdbgui,,,204.0,202.0,https://pypi.org/project/gdbgui,2022-06-22 04:46:50.000,2.0,327503.0,327889.0,,,,2.0,10428.0,,,,,,,,,,,,,,,,,,,
101,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2022-10-04 22:13:28.000,2022-10-03 18:23:23,1094.0,24.0,103.0,31.0,245.0,245.0,1823.0,2022-02-23 11:36:30.000,3.7.1,46.0,60.0,29,True,113.0,flit,conda-forge/flit,,232.0,,https://pypi.org/project/flit,2022-02-23 11:36:30.000,232.0,163365.0,165251.0,https://anaconda.org/conda-forge/flit,2022-02-23 15:12:56.087,128278.0,3.0,,,,,,,,,,,,,,,,,,,,
102,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000,2022-09-24 19:34:13.000,2022-09-24 19:34:13,1237.0,3.0,148.0,33.0,207.0,277.0,1697.0,2022-03-09 20:13:02.000,1.7.7,114.0,79.0,29,True,39.0,prospector,conda-forge/prospector,,668.0,,https://pypi.org/project/prospector,2022-03-18 13:16:26.000,668.0,530807.0,531347.0,https://anaconda.org/conda-forge/prospector,2022-03-10 06:36:03.674,40016.0,1.0,,,,,,,,,,,,,,,,,,,,
103,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2022-09-14 20:55:19.000,2022-09-14 20:55:19,3321.0,9.0,593.0,91.0,529.0,169.0,1685.0,2016-11-25 22:13:29.000,4.0.515,36.0,383.0,29,True,232.0,diamond,,,143.0,111.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,32.0,36120.0,36120.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
104,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2022-09-26 07:56:14.000,2022-09-08 15:23:41,695.0,33.0,55.0,13.0,55.0,49.0,978.0,2022-08-03 08:13:12.269,1.3.6,21.0,28.0,29,True,20.0,yappi,conda-forge/yappi,,991.0,649.0,https://pypi.org/project/yappi,2022-05-20 09:48:23.000,342.0,1238284.0,1240169.0,https://anaconda.org/conda-forge/yappi,2022-08-03 12:07:32.069,120659.0,2.0,,,,,,,,,,,,,,,,,,,,
105,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2022-10-06 07:53:19.000,2022-10-06 07:52:31,1413.0,47.0,198.0,25.0,767.0,718.0,975.0,2022-06-22 04:29:28.000,6.11.1,48.0,99.0,29,True,68.0,cx_freeze,conda-forge/cx_freeze,,35.0,,https://pypi.org/project/cx_freeze,2022-06-22 04:29:28.000,35.0,44978.0,48434.0,https://anaconda.org/conda-forge/cx_freeze,2022-10-01 16:17:26.569,155531.0,3.0,,,,,,,,,,,,,,,,,,,,
106,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2022-08-08 11:26:59.000,2022-08-08 11:25:05,700.0,15.0,95.0,17.0,91.0,93.0,932.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,29,True,42.0,pylama,,,4868.0,4268.0,https://pypi.org/project/pylama,2022-03-11 14:17:31.000,600.0,150777.0,150777.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
107,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2022-10-06 04:26:04.000,2022-10-06 04:26:04,242.0,22.0,69.0,7.0,143.0,107.0,825.0,2022-09-23 17:49:09.765,22.9.23,48.0,61.0,29,True,51.0,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],957.0,,https://pypi.org/project/flake8-bugbear,2022-07-01 18:02:11.000,957.0,1584931.0,1601369.0,https://anaconda.org/conda-forge/flake8-bugbear,2022-09-23 22:20:02.800,624664.0,2.0,,,,,,,,,,,,,,,,,,,,
108,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-09-02 18:15:40.000,2022-06-25 09:17:57,263.0,,90.0,25.0,108.0,75.0,680.0,2019-12-10 01:50:33.000,0.8.1,14.0,32.0,29,True,34.0,astor,conda-forge/astor,,2109.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,2109.0,5481798.0,5508213.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1743419.0,2.0,,,,,,,,,,,,,,,,,,,,
109,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2022-10-05 13:31:27.000,2022-10-05 13:31:26,497.0,58.0,61.0,11.0,74.0,52.0,610.0,2022-09-21 16:18:41.292,1.6.1,42.0,30.0,29,True,29.0,autoflake,conda-forge/autoflake,,540.0,,https://pypi.org/project/autoflake,2019-08-04 15:14:24.000,540.0,1159266.0,1168838.0,https://anaconda.org/conda-forge/autoflake,2022-09-21 22:00:48.937,402032.0,2.0,,,,,,,,,,,,,,,,,,,PyCQA/autoflake,
110,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2022-09-30 09:44:19.000,2022-09-30 09:42:05,1676.0,6.0,172.0,54.0,270.0,223.0,545.0,2021-11-25 21:08:56.000,2.13.6,120.0,91.0,29,False,134.0,zc.buildout,conda-forge/zc.buildout,,1065.0,,https://pypi.org/project/zc.buildout,2022-04-07 19:12:49.000,1065.0,85418.0,86481.0,https://anaconda.org/conda-forge/zc.buildout,2022-03-31 09:12:41.632,13824.0,3.0,,,,,,,,,,,,,,,,,,,,
111,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2022-09-22 14:18:02.000,2022-09-22 14:18:01,622.0,3.0,109.0,17.0,176.0,160.0,531.0,2022-03-26 22:16:11.000,2.5.3,53.0,67.0,29,True,40.0,pylint-django,conda-forge/pylint-django,['pylint'],20135.0,18970.0,https://pypi.org/project/pylint-django,2022-03-25 16:09:23.000,1165.0,738565.0,740032.0,https://anaconda.org/conda-forge/pylint-django,2022-04-07 12:02:14.331,108247.0,2.0,212.0,,,,,,,,,,,,,,,,,,,
112,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2022-07-19 21:41:35.000,2022-01-24 01:11:19,143.0,,47.0,16.0,56.0,37.0,505.0,2022-01-24 01:14:49.000,0.7.0,13.0,21.0,29,True,12.0,mccabe,conda-forge/mccabe,,317614.0,301742.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,15872.0,24790664.0,24860305.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,5292778.0,1.0,,,,,,,,,,,,,,,,,,,,
113,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2022-10-05 15:23:14.000,2022-10-05 15:23:13,439.0,44.0,67.0,21.0,325.0,105.0,498.0,2022-08-24 11:20:03.106,3.3.0,39.0,35.0,29,True,4.0,mypy-protobuf,conda-forge/mypy-protobuf,,60.0,,https://pypi.org/project/mypy-protobuf,2022-01-23 22:29:40.000,60.0,1144274.0,1147167.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-08-24 19:50:22.562,66557.0,2.0,,,,,,,,,,,,,,,,,,,nipunn1313/mypy-protobuf,
114,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2022-10-03 17:03:02.000,2022-09-27 15:03:00,247.0,15.0,86.0,10.0,117.0,121.0,450.0,2022-09-27 23:00:53.923,1.19.4,49.0,44.0,29,True,24.0,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],1437.0,,https://pypi.org/project/sphinx-autodoc-typehints,2022-07-31 19:28:05.288,1437.0,712431.0,718610.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2022-09-28 13:31:56.527,364606.0,2.0,,,,,,,,,,,,,,,,,,,,
115,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2022-09-22 12:35:17.572,2022-08-10 16:41:28,230.0,3.0,104.0,21.0,60.0,41.0,420.0,2022-08-10 16:47:16.981,1.6.0,30.0,37.0,29,True,11.0,ddt,conda-forge/ddt,,5767.0,4446.0,https://pypi.org/project/ddt,2022-05-24 02:14:19.000,1321.0,289967.0,291073.0,https://anaconda.org/conda-forge/ddt,2022-09-22 12:35:17.572,74152.0,3.0,,,,,,,,,,,,,,,,,,,,
116,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2022-08-22 19:55:12.624,2022-08-19 19:21:52,253.0,5.0,79.0,14.0,118.0,76.0,398.0,2022-08-19 19:25:26.278,0.13.2,26.0,34.0,29,False,17.0,pep8-naming,conda-forge/pep8-naming,,18784.0,17032.0,https://pypi.org/project/pep8-naming,2022-06-02 15:46:24.000,1752.0,1357706.0,1360756.0,https://anaconda.org/conda-forge/pep8-naming,2022-08-22 19:55:12.624,244022.0,2.0,,,,,,,,,,,,,,,,,,,,
117,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2022-10-06 09:43:56.000,2022-06-10 09:18:33,1062.0,,65.0,32.0,6.0,,224.0,2022-10-06 09:48:04.927,5.0.0,38.0,185.0,29,True,,hacking,,['flake8'],4393.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000,4393.0,183438.0,183438.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,
118,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2022-09-26 10:57:01.000,2022-08-17 04:06:12,527.0,4.0,250.0,66.0,386.0,403.0,5567.0,2022-05-28 04:17:00.000,1.1.0,51.0,81.0,28,True,107.0,pipx,conda-forge/pipx,,9.0,,https://pypi.org/project/pipx,2022-05-28 04:17:00.000,9.0,520671.0,521589.0,https://anaconda.org/conda-forge/pipx,2022-06-10 20:42:56.604,9189.0,3.0,,,,,,,,,,,,,,,,,,,,
119,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2022-10-06 13:18:22.000,2022-10-04 10:47:54,2131.0,180.0,202.0,39.0,952.0,687.0,3711.0,2022-10-05 07:15:07.000,2022.10.04,97.0,91.0,28,True,378.0,,conda-forge/mamba,,,,,,,,102110.0,https://anaconda.org/conda-forge/mamba,2022-10-04 18:38:37.545,4390731.0,3.0,,,,,,,,,,,,,,,,,,,,
120,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2022-09-17 16:40:09.000,2022-06-28 17:30:47,685.0,,351.0,77.0,147.0,110.0,3588.0,2021-12-18 13:42:24.000,0.60.0,58.0,98.0,28,True,115.0,memory_profiler,conda-forge/memory_profiler,,173.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,173.0,597905.0,600767.0,https://anaconda.org/conda-forge/memory_profiler,2021-12-19 14:16:49.287,220415.0,3.0,,,,,,,,,,,,,,,,,,,,
121,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1356.0,106.0,3152.0,2371.0,3379.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,28,False,835.0,coala-bears,,,115.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,105.0,2898.0,2899.0,,,,3.0,152.0,,,,,,,,,,,,,,,,,,,
122,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2022-10-05 23:03:52.006,2022-10-05 09:10:22,1982.0,101.0,148.0,29.0,516.0,745.0,3178.0,2022-10-05 13:29:57.882,2.1.5,133.0,77.0,28,True,29.0,pdm,conda-forge/pdm,,2.0,,https://pypi.org/project/pdm,2022-07-02 11:37:49.000,2.0,68241.0,71029.0,https://anaconda.org/conda-forge/pdm,2022-10-05 23:03:52.006,36256.0,3.0,3.0,,,,,,,,,,,,,,,,,,,
123,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2022-09-19 07:16:48.000,2022-09-19 07:16:31,697.0,6.0,106.0,21.0,127.0,147.0,2259.0,2022-09-19 07:16:57.000,2.6,45.0,33.0,28,True,19.0,vulture,conda-forge/vulture,,2163.0,1941.0,https://pypi.org/project/vulture,2022-07-03 20:36:20.000,222.0,374392.0,375192.0,https://anaconda.org/conda-forge/vulture,2022-05-20 07:12:50.897,59256.0,2.0,,,,,,,,,,,,,,,,,,,,
124,typeguard,agronholm/typeguard,debugging,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2022-09-26 19:04:17.000,2022-09-25 09:47:53,325.0,4.0,76.0,17.0,61.0,165.0,1024.0,2021-12-10 21:09:37.000,2.13.3,45.0,21.0,28,True,43.0,typeguard,conda-forge/typeguard,,386.0,,https://pypi.org/project/typeguard,2021-12-10 21:09:37.000,386.0,5895484.0,5898654.0,https://anaconda.org/conda-forge/typeguard,2022-07-27 14:30:31.626,142658.0,2.0,,,,,,,,,,,,,,,,,,,,
