,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
77,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2022-06-29 13:36:47.000,2022-06-29 13:36:43,9959.0,23.0,4852.0,1065.0,319.0,4668.0,23943.0,2022-05-04 16:14:55.000,1.6.5,80.0,117.0,52.0,31,True,sqlmap,,,6.0,,https://pypi.org/project/sqlmap,2022-06-03 22:10:42.000,6.0,5941.0,5941.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
78,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2022-07-05 13:32:55.000,2022-04-02 15:07:32,305.0,,918.0,232.0,111.0,96.0,15090.0,2022-04-02 15:00:56.000,1.1.1,57.0,27.0,19.0,31,True,pysnooper,conda-forge/pysnooper,,749.0,701.0,https://pypi.org/project/pysnooper,2022-04-02 15:00:56.000,48.0,124131.0,125392.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,47929.0,1.0,,,,,,,,,,,,,,,,,,,,
79,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2022-07-03 23:19:44.620,2022-07-03 16:00:21,718.0,49.0,186.0,51.0,99.0,89.0,4546.0,2022-07-03 16:21:24.000,4.2.0,37.0,40.0,17.0,31,True,pyinstrument,conda-forge/pyinstrument,,834.0,728.0,https://pypi.org/project/pyinstrument,2022-07-03 16:21:24.000,106.0,367194.0,368879.0,https://anaconda.org/conda-forge/pyinstrument,2022-07-03 23:19:44.620,117951.0,2.0,,,,,,,2.0,,,,,,,,,,,,,
80,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2022-07-07 03:37:34.000,2022-07-06 17:06:37,604.0,16.0,436.0,72.0,236.0,129.0,1458.0,,,9.0,83.0,64.0,31,True,pyelftools,conda-forge/pyelftools,,4111.0,3592.0,https://pypi.org/project/pyelftools,2022-02-03 14:49:18.000,519.0,1318089.0,1319308.0,https://anaconda.org/conda-forge/pyelftools,2022-04-11 00:29:59.069,92654.0,1.0,,,,,,,,,,,,,,,,,,,,
81,safety,pyupio/safety,security,Safety checks your installed dependencies for known security vulnerabilities.,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2022-06-29 14:47:22.000,2022-06-29 14:47:22,422.0,48.0,117.0,30.0,255.0,86.0,1318.0,2022-06-29 15:15:47.000,2.0.0,44.0,37.0,59.0,31,True,safety,conda-forge/safety,,354.0,,https://pypi.org/project/safety,2022-06-28 21:38:28.000,354.0,1020566.0,1027602.0,https://anaconda.org/conda-forge/safety,2022-06-29 02:04:09.663,33288.0,2.0,172489.0,,,,,,,,,,,,,,,,,,,
82,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2022-07-04 17:09:13.000,2022-05-13 19:47:17,1045.0,4.0,136.0,24.0,264.0,205.0,716.0,2022-02-13 00:26:17.000,0.11.0,27.0,73.0,49.0,31,True,nose2,conda-forge/nose2,,6051.0,4974.0,https://pypi.org/project/nose2,2022-02-13 00:26:17.000,1077.0,513419.0,514566.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,57367.0,2.0,,,,,,,,,,,,,,,,,,,,
83,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",,https://github.com/bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2022-05-06 18:17:17.000,2021-09-24 20:53:41,351.0,,177.0,20.0,79.0,54.0,647.0,2018-10-03 01:39:17.000,0.7.12,25.0,28.0,85.0,31,True,alabaster,conda-forge/alabaster,['sphinx'],74586.0,66923.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000,7663.0,6882968.0,6942065.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,4255041.0,2.0,,,,,,,,,,,,,,,,,,,,
84,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2022-07-03 11:42:36.000,2022-04-21 23:06:03,384.0,1.0,181.0,19.0,236.0,186.0,509.0,2022-07-04 14:37:44.000,3.1.1,44.0,43.0,103.0,31,True,pytest-html,conda-forge/pytest-html,['pytest'],22712.0,22041.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000,671.0,2345649.0,2349569.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698,243051.0,2.0,,,,,,,,,,,,,,,,,,,,
85,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2022-07-05 13:20:25.000,2022-07-05 13:20:23,457.0,10.0,185.0,6.0,200.0,145.0,472.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,6.0,31,True,coveralls,conda-forge/coveralls,['pytest'],31334.0,22182.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,9152.0,550032.0,560645.0,https://anaconda.org/conda-forge/coveralls,2021-11-12 20:59:06.844,700523.0,2.0,,,,,,,,,,,,,,,,,,,,
86,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2022-06-21 17:38:06.000,2022-05-19 22:15:32,444.0,9.0,309.0,108.0,254.0,168.0,8633.0,2022-05-17 00:35:25.391,0.3.12,36.0,29.0,85.0,30,True,py-spy,conda-forge/py-spy,,39.0,,https://pypi.org/project/py-spy,2022-05-17 00:33:00.000,38.0,894607.0,905441.6666666666,https://anaconda.org/conda-forge/py-spy,2021-12-18 07:06:29.610,313123.0,2.0,9178.0,,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2022-05-17 00:35:25.391,1.0,1092.6666666666667,400103.0,,
87,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2022-07-06 20:58:41.000,2022-07-06 12:57:24,2484.0,89.0,204.0,62.0,172.0,155.0,5825.0,2022-04-29 20:46:28.000,1.5.8,127.0,30.0,59.0,30,True,scalene,,,114.0,111.0,https://pypi.org/project/scalene,2022-04-29 20:48:31.000,3.0,5737.0,5737.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
88,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2022-05-23 07:00:21.000,2021-10-23 09:17:21,311.0,,294.0,60.0,122.0,94.0,4367.0,2021-12-15 16:10:13.225,0.1.0,40.0,51.0,111.0,30,True,pipreqs,conda-forge/pipreqs,,11773.0,11445.0,https://pypi.org/project/pipreqs,2021-10-23 09:15:35.000,328.0,223487.0,223866.0,https://anaconda.org/conda-forge/pipreqs,2022-04-08 21:43:21.706,26572.0,2.0,,,,,,,,,,,,,,,,,,,,
89,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2022-07-06 11:55:21.000,2022-06-30 16:48:13,1163.0,21.0,270.0,49.0,328.0,171.0,2371.0,2022-02-16 22:16:52.000,1.2.0,35.0,63.0,89.0,30,True,detect-secrets,,,23.0,,https://pypi.org/project/detect-secrets,2022-02-16 21:40:39.000,23.0,412367.0,412367.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
90,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2022-06-25 01:47:00.000,2022-06-25 01:47:00,3297.0,11.0,593.0,94.0,528.0,161.0,1676.0,2016-11-25 22:13:29.000,4.0.515,36.0,379.0,232.0,30,True,diamond,,,128.0,96.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,32.0,46923.0,46923.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
91,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2022-03-30 15:57:10.000,2021-12-30 16:31:44,354.0,,133.0,27.0,74.0,117.0,1566.0,2021-06-02 11:43:46.000,0.13.9,41.0,49.0,61.0,30,True,ipdb,conda-forge/ipdb,,41966.0,33241.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000,8725.0,3208040.0,3211794.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798,270331.0,2.0,,,,,,,,,,,,,,,,,,,,
92,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2022-07-05 19:26:31.000,2022-07-03 01:32:17,1575.0,224.0,229.0,44.0,330.0,346.0,1438.0,2022-06-27 03:23:53.000,0.3.8,39.0,97.0,82.0,30,True,briefcase,,,17.0,,https://pypi.org/project/briefcase,2022-06-27 03:23:53.000,17.0,5166.0,5166.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
93,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2022-06-10 23:39:25.000,2022-06-10 23:24:01,1399.0,11.0,244.0,93.0,363.0,414.0,1413.0,2022-05-29 15:21:19.000,0.13.6,658.0,36.0,93.0,30,True,pybuilder,conda-forge/pybuilder,,61.0,,https://pypi.org/project/pybuilder,2022-06-10 23:39:25.000,61.0,17045.0,17410.0,https://anaconda.org/conda-forge/pybuilder,2022-05-29 11:42:08.336,14996.0,3.0,,,,,,,,,,,,,,,,,,,,
94,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2022-07-07 14:16:52.000,2022-07-07 14:16:50,791.0,27.0,177.0,54.0,264.0,162.0,1032.0,2022-07-05 08:03:05.000,6.0.0,92.0,47.0,130.0,30,True,pytest-bdd,conda-forge/pytest-bdd,['pytest'],171.0,,https://pypi.org/project/pytest-bdd,2022-07-04 17:48:18.000,171.0,541379.0,542643.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114,48052.0,3.0,,,,,,,2.0,,,,,,,,,,,,,
95,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2022-06-12 16:15:40.631,2021-11-08 16:54:56,224.0,,76.0,10.0,43.0,71.0,750.0,2021-11-08 16:58:17.000,6.6.0,63.0,30.0,,30,True,colorlog,conda-forge/colorlog,,18755.0,16388.0,https://pypi.org/project/colorlog,2021-11-08 16:56:43.000,2367.0,8744674.0,8758056.0,https://anaconda.org/conda-forge/colorlog,2022-06-12 16:15:40.631,1003680.0,3.0,,,,,,,,,,,,,,,,,,,,
96,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2022-05-22 13:55:44.801,2022-05-21 21:31:57,200.0,6.0,52.0,19.0,103.0,85.0,212.0,2022-05-21 21:30:52.000,1.5.4,34.0,25.0,3.0,30,True,typed_ast,conda-forge/typed-ast,,5487.0,,https://pypi.org/project/typed_ast,2022-05-21 21:30:52.000,5487.0,13915252.0,14001340.0,https://anaconda.org/conda-forge/typed-ast,2022-05-22 13:55:44.801,4907057.0,1.0,,,,,,,,,,,,,,,,,,,,
97,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2022-06-28 21:30:00.000,2022-06-27 03:52:10,523.0,16.0,239.0,64.0,375.0,378.0,5206.0,2022-05-28 04:17:00.000,1.1.0,51.0,79.0,109.0,29,True,pipx,conda-forge/pipx,,9.0,,https://pypi.org/project/pipx,2022-05-28 04:17:00.000,9.0,546633.0,547209.0,https://anaconda.org/conda-forge/pipx,2022-06-10 20:42:56.604,4035.0,3.0,,,,,,,,,,,,,,,,,,,,
98,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2022-06-28 17:30:47.000,2022-06-28 17:30:47,685.0,19.0,345.0,72.0,146.0,109.0,3474.0,2021-12-18 13:42:24.000,0.60.0,58.0,98.0,115.0,29,True,memory_profiler,conda-forge/memory_profiler,,169.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,169.0,574535.0,577167.0,https://anaconda.org/conda-forge/memory_profiler,2021-12-19 14:16:49.287,194777.0,2.0,,,,,,,,,,,,,,,,,,,,
99,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1356.0,106.0,3152.0,2371.0,3339.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,835.0,29,False,coala-bears,,,115.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,105.0,1933.0,1934.0,,,,2.0,152.0,,,,,,2.0,,,,,,,,,,,,,
100,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2022-07-05 00:24:12.000,2022-07-05 00:24:11,883.0,27.0,114.0,30.0,369.0,281.0,1835.0,2022-06-06 20:38:50.000,2.33.0,128.0,26.0,14.0,29,True,pyupgrade,conda-forge/pyupgrade,,48.0,,https://pypi.org/project/pyupgrade,2022-06-06 20:38:50.000,48.0,355391.0,364431.0,https://anaconda.org/conda-forge/pyupgrade,2022-06-07 02:52:16.421,379690.0,2.0,,,,,,,,,,,,,,,,,,,,
101,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2022-06-24 15:16:30.000,2022-06-24 15:16:28,1067.0,3.0,94.0,29.0,232.0,224.0,1766.0,2022-02-23 11:36:30.000,3.7.1,46.0,53.0,113.0,29,True,flit,conda-forge/flit,,232.0,,https://pypi.org/project/flit,2022-02-23 11:36:30.000,232.0,136210.0,137991.0,https://anaconda.org/conda-forge/flit,2022-02-23 15:12:56.087,115791.0,3.0,,,,,,,,,,,,,,,,,,,,
102,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000,2022-07-05 00:17:13.000,2022-07-03 05:32:13,1234.0,3.0,148.0,33.0,199.0,276.0,1656.0,2022-03-09 20:13:02.000,1.7.7,114.0,78.0,36.0,29,True,prospector,conda-forge/prospector,,668.0,,https://pypi.org/project/prospector,2022-03-18 13:16:26.000,668.0,191104.0,191538.0,https://anaconda.org/conda-forge/prospector,2022-03-10 06:36:03.674,30882.0,1.0,,,,,,,,,,,,,,,,,,,,
103,typeguard,agronholm/typeguard,debugging,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2022-07-04 19:28:59.000,2022-07-04 19:28:58,321.0,12.0,69.0,18.0,58.0,162.0,930.0,2021-12-10 21:09:37.000,2.13.3,45.0,21.0,37.0,29,True,typeguard,conda-forge/typeguard,,299.0,,https://pypi.org/project/typeguard,2021-12-10 21:09:37.000,299.0,4108485.0,4111069.0,https://anaconda.org/conda-forge/typeguard,2021-10-11 07:35:51.312,108560.0,2.0,,,,,,,,,,,,,,,,,,,,
104,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2022-07-07 05:36:04.000,2022-07-05 22:20:38,1366.0,55.0,187.0,26.0,718.0,700.0,922.0,2022-06-22 04:29:28.000,6.11.1,48.0,94.0,56.0,29,True,cx_freeze,conda-forge/cx_freeze,,35.0,,https://pypi.org/project/cx_freeze,2022-06-22 04:29:28.000,35.0,52598.0,55827.0,https://anaconda.org/conda-forge/cx_freeze,2022-06-22 07:50:25.583,135623.0,2.0,,,,,,,,,,,,,,,,,,,,
105,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2022-07-05 05:24:45.000,2022-07-05 05:24:44,220.0,8.0,65.0,8.0,131.0,96.0,768.0,2022-07-01 18:02:11.000,22.7.1,44.0,56.0,43.0,29,True,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],10484.0,9530.0,https://pypi.org/project/flake8-bugbear,2022-07-01 18:02:11.000,954.0,1487530.0,1504330.0,https://anaconda.org/conda-forge/flake8-bugbear,2022-07-02 18:37:51.018,588024.0,2.0,,,,,,,,,,,,,,,,,,,,
106,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2022-07-07 03:11:27.000,2022-04-12 08:30:29,619.0,1.0,108.0,17.0,170.0,159.0,517.0,2022-03-26 22:16:11.000,2.5.3,53.0,64.0,38.0,29,True,pylint-django,conda-forge/pylint-django,['pylint'],19320.0,18155.0,https://pypi.org/project/pylint-django,2022-03-25 16:09:23.000,1165.0,724718.0,726068.0,https://anaconda.org/conda-forge/pylint-django,2022-04-07 12:02:14.331,95428.0,2.0,212.0,,,,,,,,,,,,,,,,,,,
107,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2022-05-17 12:27:04.000,2022-01-24 01:11:19,143.0,,45.0,15.0,55.0,36.0,492.0,2022-01-24 01:14:49.000,0.7.0,13.0,21.0,8.0,29,True,mccabe,conda-forge/mccabe,,294764.0,278924.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,15840.0,23082427.0,23147365.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,4740498.0,1.0,,,,,,,,,,,,,,,,,,,,
108,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2022-07-06 07:24:17.000,2022-07-06 07:24:13,232.0,18.0,85.0,11.0,102.0,115.0,425.0,2022-06-10 08:42:20.000,1.18.3,43.0,42.0,27.0,29,True,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],1417.0,,https://pypi.org/project/sphinx-autodoc-typehints,2022-06-10 08:42:20.000,1417.0,584058.0,589773.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2022-06-10 12:02:22.338,320055.0,2.0,,,,,,,,,,,,,,,,,,,,
109,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2022-06-29 06:35:26.000,2022-05-24 02:24:10,227.0,5.0,105.0,21.0,60.0,40.0,415.0,2022-05-24 02:14:19.000,1.5.0,29.0,37.0,10.0,29,True,ddt,conda-forge/ddt,,5605.0,4285.0,https://pypi.org/project/ddt,2022-05-24 02:14:19.000,1320.0,274866.0,275964.0,https://anaconda.org/conda-forge/ddt,2020-05-15 03:17:11.932,70319.0,3.0,,,,,,,,,,,,,,,,,,,,
110,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2022-06-22 04:50:45.000,2022-06-22 04:41:01,431.0,2.0,518.0,165.0,142.0,166.0,8673.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,40.0,127.0,28,True,gdbgui,,,180.0,178.0,https://pypi.org/project/gdbgui,2022-06-22 04:46:50.000,2.0,231814.0,232191.0,,,,2.0,9052.0,,,,,,,,,,,,,,,,,,,
111,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2022-07-05 12:02:07.000,2022-07-01 01:45:30,6350.0,476.0,162.0,57.0,107.0,205.0,3902.0,2022-06-05 23:21:43.000,0.22.0,19.0,46.0,285.0,28,True,pyoxidizer,,,,,https://pypi.org/project/pyoxidizer,2022-06-05 23:21:43.000,,1985.0,2093.0,,,,3.0,3255.0,,,,,,,,,,,,,,,,,,,
112,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2022-06-17 21:20:13.000,2022-06-17 21:20:13,591.0,4.0,145.0,42.0,38.0,124.0,3567.0,2022-04-01 19:56:01.000,2.4.1,26.0,5.0,19.0,28,True,alive-progress,conda-forge/alive-progress,,1036.0,955.0,https://pypi.org/project/alive-progress,2022-04-01 19:56:01.000,81.0,81490.0,82035.0,https://anaconda.org/conda-forge/alive-progress,2021-01-08 03:33:35.990,15822.0,3.0,,,,,,,,,,,,,,,,,,,,
113,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2022-07-07 11:54:09.000,2022-07-07 10:16:15,1940.0,116.0,177.0,38.0,874.0,598.0,3346.0,2022-06-01 13:56:29.000,2022.05.31,94.0,83.0,305.0,28,True,,conda-forge/mamba,,,,,,,,85539.0,https://anaconda.org/conda-forge/mamba,2022-06-01 14:47:06.240,3421564.0,3.0,,,,,,,,,,,,,,,,,,,,
114,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2022-05-28 10:44:12.000,2022-05-12 13:13:07,526.0,1.0,97.0,31.0,75.0,139.0,1350.0,2021-08-08 13:25:20.000,5.1.0,54.0,51.0,20.0,28,True,radon,conda-forge/radon,,3203.0,2603.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854,600.0,464135.0,464872.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,42038.0,2.0,,,,,,,,,,,,,,,,,,,,
115,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time thread&coroutine&greenlet aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2022-05-22 09:09:29.000,2022-05-20 09:39:03,662.0,7.0,54.0,13.0,44.0,41.0,930.0,2022-05-20 09:48:23.000,1.3.5,20.0,26.0,19.0,28,True,yappi,conda-forge/yappi,,948.0,607.0,https://pypi.org/project/yappi,2022-05-20 09:48:23.000,341.0,806364.0,808153.0,https://anaconda.org/conda-forge/yappi,2022-05-20 18:19:05.949,109163.0,3.0,,,,,,,,,,,,,,,,,,,,
116,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2022-07-01 00:40:51.000,2022-03-11 14:15:28,680.0,,91.0,17.0,88.0,92.0,900.0,2022-03-11 14:17:31.000,8.3.8,114.0,48.0,40.0,28,True,pylama,,,4649.0,4056.0,https://pypi.org/project/pylama,2022-03-11 14:17:31.000,593.0,102079.0,102079.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
117,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2022-06-04 02:23:46.000,2022-04-02 17:05:45,347.0,,65.0,17.0,136.0,69.0,877.0,2020-07-06 18:40:33.000,0.9.4,26.0,38.0,35.0,28,True,pytest-sugar,conda-forge/pytest-sugar,['pytest'],12702.0,10123.0,https://pypi.org/project/pytest-sugar,2020-07-06 18:40:33.000,2579.0,824694.0,827014.0,https://anaconda.org/conda-forge/pytest-sugar,2022-04-11 13:13:26.309,136902.0,3.0,,,,,,,,,,,,,,,,,,,,
118,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2022-07-04 19:38:56.000,2022-07-04 19:38:54,448.0,31.0,103.0,20.0,108.0,66.0,799.0,2022-05-05 15:21:28.000,3.3.0,24.0,49.0,20.0,28,False,prettytable,conda-forge/prettytable,,652.0,,https://pypi.org/project/prettytable,2022-05-05 15:21:28.000,652.0,6617212.0,6627243.0,https://anaconda.org/conda-forge/prettytable,2022-05-05 21:50:26.592,732296.0,3.0,,,,,,,,,,,,,,,,,,,,
