,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
117,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2022-02-06 20:34:29.000,2022-01-06 21:10:50,377.0,12.0,92.0,13.0,91.0,52.0,667.0,2022-01-06 21:31:09.000,3.0.0,20.0,40.0,23.0,28,False,prettytable,conda-forge/prettytable,,528.0,,https://pypi.org/project/prettytable,2022-01-06 21:31:09.000,528.0,5172671.0,5178489.0,https://anaconda.org/conda-forge/prettytable,2022-01-07 09:57:31.703,395680.0,3.0,,,,,,,,,,,,,,,,,,,
118,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2022-02-10 14:04:23.000,2022-02-09 21:35:49,1910.0,16.0,141.0,18.0,602.0,310.0,633.0,2022-02-06 14:17:08.000,0.5.1,18.0,59.0,131.0,28,True,asv,conda-forge/asv,,287.0,224.0,https://pypi.org/project/asv,2022-02-06 14:16:23.000,63.0,33683.0,42960.0,https://anaconda.org/conda-forge/asv,2022-02-06 14:59:12.745,565906.0,3.0,,3.0,,,,,,,,,,,,,,,,,
119,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-03 20:27:24.000,2022-02-03 20:25:55,403.0,7.0,207.0,24.0,94.0,82.0,579.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,54.0,28,True,sphinx-bootstrap-theme,,['sphinx'],600.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,600.0,331277.0,331277.0,,,,2.0,,,,,,,,,,,,,,,,,,,
120,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2022-02-07 15:50:02.000,2022-01-28 23:19:55,369.0,32.0,64.0,21.0,248.0,95.0,427.0,2022-01-23 22:29:40.000,3.2.0,38.0,31.0,6.0,28,True,mypy-protobuf,conda-forge/mypy-protobuf,,50.0,,https://pypi.org/project/mypy-protobuf,2022-01-23 22:29:40.000,50.0,831050.0,832529.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-01-24 01:32:53.849,22190.0,2.0,,,,,,,,,,,,,,,,,,nipunn1313/mypy-protobuf,
121,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2021-10-26 05:16:28.000,2021-10-04 22:40:52,222.0,,100.0,22.0,54.0,38.0,401.0,2021-10-04 22:43:34.000,1.4.4,28.0,36.0,15.0,28,True,ddt,conda-forge/ddt,,5298.0,3985.0,https://pypi.org/project/ddt,2021-10-04 22:43:34.000,1313.0,234854.0,235984.0,https://anaconda.org/conda-forge/ddt,2020-05-15 03:17:11.932,66687.0,3.0,,,,,,,,,,,,,,,,,,,
122,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/ines/wasabi,https://github.com/ines/wasabi,MIT,2018-11-17 14:40:55.000,2021-12-07 08:28:14.218,2021-12-06 13:51:43,224.0,19.0,20.0,11.0,12.0,3.0,318.0,2021-12-06 13:54:33.000,0.9.0,35.0,7.0,3.0,28,True,wasabi,conda-forge/wasabi,,16455.0,16181.0,https://pypi.org/project/wasabi,2021-12-06 14:21:35.000,274.0,3370501.0,3386472.0,https://anaconda.org/conda-forge/wasabi,2021-12-07 08:28:14.218,574973.0,3.0,,,,,,,,,,,,,,,,,,,
123,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2022-01-10 09:57:18.000,2022-01-10 09:18:37,1055.0,2.0,66.0,32.0,6.0,,221.0,2021-04-21 10:37:50.000,4.1.0,37.0,183.0,,28,True,hacking,,['flake8'],4391.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000,4391.0,551939.0,551939.0,,,,2.0,,,,,,,,,,,,,,,,,,,
124,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/dbader/pytest-mypy,https://github.com/dbader/pytest-mypy,MIT,2016-09-29 14:39:23.000,2022-02-07 17:12:40.000,2022-02-07 06:40:37,237.0,15.0,33.0,7.0,84.0,41.0,198.0,2022-02-07 17:12:40.000,0.9.1,19.0,16.0,8.0,28,True,pytest-mypy,conda-forge/pytest-mypy,['pytest'],1886.0,1500.0,https://pypi.org/project/pytest-mypy,2022-02-07 17:12:40.000,386.0,516363.0,517203.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057,20183.0,3.0,,,,,,,,,,,,,,,,,,,
125,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2021-12-05 16:31:05.000,2019-12-22 18:11:19,86.0,,42.0,7.0,33.0,21.0,177.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,18.0,28,False,astunparse,conda-forge/astunparse,,37200.0,36917.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,283.0,5700546.0,5710987.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,584703.0,3.0,,,,,,,,,,,,,,,,,,,
126,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-01-02 03:47:38.000,2021-12-22 19:22:48,405.0,6.0,319.0,160.0,70.0,220.0,8245.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,62.0,27,True,bpytop,conda-forge/bpytop,,1.0,,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,1.0,9665.0,9977.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,3752.0,3.0,,,,,,,,,,,,,,,,,,,
127,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2022-02-09 14:34:53.000,2022-02-09 14:34:29,484.0,53.0,81.0,36.0,328.0,61.0,2082.0,2022-02-09 14:34:53.000,1.3.2,30.0,17.0,26.0,27,True,notifiers,conda-forge/notifiers,,17.0,,https://pypi.org/project/notifiers,2022-02-09 14:34:53.000,17.0,327311.0,328433.0,https://anaconda.org/conda-forge/notifiers,2021-11-16 00:29:21.949,15716.0,3.0,,,,,,,,,,,,,,,,,,,
128,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2021-12-01 06:29:43.000,2020-11-16 01:36:32,316.0,,594.0,157.0,33.0,119.0,1763.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,171.0,27,False,uiautomator,,,271.0,204.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,67.0,28543.0,28543.0,,,,3.0,,,,,,,,,,,,,,,,,,,
129,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2022-02-10 04:00:00.000,2022-02-10 04:00:00,1237.0,22.0,215.0,37.0,277.0,263.0,1326.0,2021-03-06 05:37:12.000,0.3.5,36.0,89.0,112.0,27,True,briefcase,,,16.0,,https://pypi.org/project/briefcase,2021-03-06 05:37:12.000,16.0,3587.0,3587.0,,,,2.0,,,,,,,,,,,,,,,,,,,
130,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2021-12-29 11:53:11.000,2021-12-29 11:52:34,474.0,6.0,75.0,8.0,49.0,50.0,870.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,40.0,27,True,pympler,conda-forge/pympler,,294.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,294.0,1262106.0,1265112.0,https://anaconda.org/conda-forge/pympler,2020-10-14 22:08:39.935,177397.0,3.0,,,,,,,,,,,,,,,,,,,
131,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time thread&coroutine&greenlet aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2021-12-15 13:51:36.167,2021-12-08 13:47:41,655.0,2.0,52.0,11.0,42.0,38.0,809.0,2021-10-05 13:05:13.000,1.3.3,19.0,26.0,17.0,27,True,yappi,conda-forge/yappi,,868.0,527.0,https://pypi.org/project/yappi,2021-12-15 13:51:36.167,341.0,877115.0,878840.0,https://anaconda.org/conda-forge/yappi,2021-11-07 16:26:03.838,96607.0,3.0,,,,,,,,,,,,,,,,,,,
132,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2022-02-07 18:25:58.000,2022-02-07 18:25:57,495.0,31.0,61.0,6.0,128.0,182.0,612.0,2022-02-06 19:21:38.000,0.18.0,42.0,26.0,54.0,27,True,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],163.0,,https://pypi.org/project/mkdocstrings,2022-02-06 19:18:22.000,163.0,136729.0,137481.0,https://anaconda.org/conda-forge/mkdocstrings,2021-12-28 00:30:39.821,12046.0,2.0,,,,,,,,,,,,,,,,,,,
133,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2022-01-20 12:12:45.137,2021-06-11 10:22:09,273.0,,37.0,7.0,34.0,49.0,450.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,25.0,27,True,coloredlogs,anaconda/coloredlogs,,12010.0,10276.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,1734.0,2319630.0,2319698.0,https://anaconda.org/anaconda/coloredlogs,2022-01-20 12:12:45.137,3616.0,3.0,,,,,,,,,,,,,,,,,,,
134,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2022-01-21 20:05:44.000,2021-10-18 03:34:23,504.0,,37.0,7.0,56.0,94.0,384.0,2021-10-18 03:40:35.000,1.8.1,48.0,22.0,48.0,27,True,darglint,conda-forge/darglint,,1739.0,1686.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,53.0,263107.0,264125.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449,29541.0,3.0,,,,,,,,,,,,,,,,,,,
135,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2022-02-06 16:14:27.000,2022-02-06 12:47:09,702.0,6.0,19.0,11.0,17.0,278.0,170.0,2021-09-27 15:32:37.000,0.26.1,42.0,27.0,109.0,27,True,py2app,,,4746.0,3919.0,https://pypi.org/project/py2app,2021-09-27 15:32:37.000,827.0,14709.0,14709.0,,,,2.0,,,,,,,,,,,,,,,,,,,
136,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2021-12-15 15:00:09.741,2021-10-19 07:06:59,104.0,,33.0,3.0,61.0,40.0,135.0,2021-10-19 07:07:05.000,3.3.1,40.0,30.0,3.0,27,True,flake8-quotes,conda-forge/flake8-quotes,['flake8'],5117.0,4293.0,https://pypi.org/project/flake8-quotes,2021-12-15 15:00:09.741,824.0,570094.0,579155.0,https://anaconda.org/conda-forge/flake8-quotes,2021-10-19 22:36:39.426,588996.0,3.0,,,,,,,,,,,,,,,,,,,
137,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2021-11-15 08:20:52.503,2021-11-13 21:38:20,92.0,1.0,25.0,10.0,40.0,25.0,118.0,2021-11-13 21:39:31.000,0.5.3,20.0,10.0,1.0,27,True,gast,conda-forge/gast,,77998.0,76135.0,https://pypi.org/project/gast,2021-11-13 21:39:31.000,1863.0,11396842.0,11427425.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,1376238.0,3.0,,,,,,,,,,,,,,,,,,,
138,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2022-01-19 09:57:47.000,2022-01-19 09:57:46,276.0,4.0,40.0,6.0,62.0,41.0,116.0,2021-10-14 11:43:49.000,4.1.1,33.0,31.0,13.0,27,True,flake8-isort,conda-forge/flake8-isort,['flake8'],5268.0,4679.0,https://pypi.org/project/flake8-isort,2021-10-14 11:43:49.000,589.0,617668.0,618202.0,https://anaconda.org/conda-forge/flake8-isort,2021-10-14 14:17:41.684,14978.0,3.0,,,,,,,,,,,,,,,,,,,
139,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2022-02-08 19:59:33.000,2022-01-31 05:21:05,5337.0,327.0,137.0,56.0,89.0,172.0,3466.0,2021-10-26 00:49:29.000,pyoxidizer/0.18.0,10.0,38.0,260.0,26,True,pyoxidizer,,,,,https://pypi.org/project/pyoxidizer,2021-10-26 00:43:39.000,,1554.0,1619.0,,,,3.0,1630.0,,,,,,,,,,,,,,,,,,
140,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2022-02-08 06:19:03.000,2022-02-08 06:18:59,535.0,39.0,131.0,38.0,32.0,89.0,3102.0,2022-02-08 02:18:33.000,2.3.0,23.0,2.0,19.0,26,True,alive-progress,conda-forge/alive-progress,,660.0,594.0,https://pypi.org/project/alive-progress,2022-02-08 02:18:33.000,66.0,30790.0,31295.0,https://anaconda.org/conda-forge/alive-progress,2021-01-08 03:33:35.990,12139.0,3.0,,2.0,,,,,,,,,,,,,,,,,
141,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2022-02-09 18:14:55.000,2022-02-09 18:14:55,1714.0,185.0,146.0,35.0,735.0,532.0,2742.0,2022-02-07 17:55:42.000,2022.02.07,86.0,69.0,211.0,26,True,,conda-forge/mamba,,,,,,,,55628.0,https://anaconda.org/conda-forge/mamba,2022-02-08 20:26:57.874,1947012.0,3.0,,,,,,,,,,,,,,,,,,,
142,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,109.0,23.0,221.0,161.0,1739.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,108.0,26,False,dephell,,,364.0,352.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000,12.0,15230.0,15235.0,,,,3.0,168.0,,,,,,,,,,,,,,,,,,
143,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2021-12-04 10:32:13.000,2021-11-27 18:29:02,698.0,1.0,46.0,18.0,301.0,116.0,858.0,2021-07-09 22:22:20.000,0.10.3,26.0,40.0,64.0,26,True,pdbpp,conda-forge/pdbpp,,3160.0,2568.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000,592.0,522408.0,523679.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,68669.0,3.0,,,,,,,,,,,,,,,,,,,
144,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2021-12-15 15:32:37.134,2021-06-14 13:01:06,986.0,,92.0,17.0,61.0,78.0,852.0,2021-04-17 19:47:26.000,3.4.1,42.0,34.0,78.0,26,True,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],3117.0,2561.0,https://pypi.org/project/pytest-benchmark,2021-04-17 19:47:26.000,556.0,396266.0,413038.0,https://anaconda.org/conda-forge/pytest-benchmark,2021-04-18 21:19:04.860,1190832.0,3.0,,,,,,,,,,,,,,,,,,,
145,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-02-06 13:37:43.385,2019-06-15 20:36:43,183.0,,50.0,12.0,48.0,42.0,621.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,39.0,26,False,pytest-watch,conda-forge/pytest-watch,['pytest'],3933.0,3359.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,574.0,282854.0,283967.0,https://anaconda.org/conda-forge/pytest-watch,2022-02-06 13:37:43.385,54545.0,3.0,,,,,,,,,,,,,,,,,,,
146,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2021-09-01 03:13:36.000,2020-12-27 17:36:40,439.0,,51.0,10.0,36.0,33.0,483.0,2019-08-04 15:14:24.000,1.3.1,36.0,17.0,34.0,26,False,autoflake,conda-forge/autoflake,,4295.0,3796.0,https://pypi.org/project/autoflake,2019-08-04 15:14:24.000,499.0,666763.0,674147.0,https://anaconda.org/conda-forge/autoflake,2021-05-26 15:10:21.374,251068.0,2.0,,,,,,,,,,,,,,,,,,PyCQA/autoflake,
147,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2022-01-23 20:02:29.000,2022-01-23 19:39:11,241.0,2.0,58.0,15.0,107.0,72.0,360.0,2021-08-08 02:45:08.000,0.12.1,23.0,32.0,14.0,26,False,pep8-naming,conda-forge/pep8-naming,,10863.0,9154.0,https://pypi.org/project/pep8-naming,2021-08-08 02:45:08.000,1709.0,1172864.0,1175804.0,https://anaconda.org/conda-forge/pep8-naming,2021-08-08 04:41:02.577,211720.0,3.0,,,,,,,,,,,,,,,,,,,
148,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2022-02-02 11:23:36.000,2022-02-02 11:23:35,414.0,32.0,16.0,5.0,363.0,34.0,333.0,2022-01-10 17:10:08.000,3.8.0,31.0,12.0,8.0,26,True,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],528.0,,https://pypi.org/project/flake8-comprehensions,2022-01-10 17:10:08.000,528.0,625925.0,633837.0,https://anaconda.org/conda-forge/flake8-comprehensions,2022-01-10 21:45:55.529,498464.0,3.0,,,,,,,,,,,,,,,,,,,
149,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2022-02-08 23:23:22.000,2022-02-08 23:23:22,224.0,11.0,118.0,50.0,33.0,60.0,5707.0,2021-06-22 20:52:25.000,2.1.1,15.0,18.0,26.0,25,True,icecream,conda-forge/icecream,,30.0,,https://pypi.org/project/icecream,2021-06-22 20:47:50.000,30.0,146592.0,146778.0,https://anaconda.org/conda-forge/icecream,2021-06-23 10:06:41.106,1865.0,3.0,,,,,,,,,,,,,,,,,,,
150,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2022-02-10 10:29:09.000,2021-09-15 00:20:06,289.0,,130.0,50.0,106.0,112.0,3662.0,2021-05-21 22:24:36.000,21.5.0,21.0,37.0,37.0,25,True,monkeytype,conda-forge/monkeytype,,185.0,162.0,https://pypi.org/project/monkeytype,2021-05-21 22:24:36.000,23.0,37557.0,38329.0,https://anaconda.org/conda-forge/monkeytype,2021-05-22 12:13:35.937,37858.0,2.0,,,,,,,,,,,,,,,,,,,
151,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2022-01-03 17:23:29.000,2022-01-03 17:23:29,683.0,1.0,94.0,19.0,118.0,138.0,2010.0,2021-01-16 17:51:40.000,2.3,42.0,30.0,16.0,25,True,vulture,conda-forge/vulture,,1640.0,1423.0,https://pypi.org/project/vulture,2021-01-16 17:49:50.000,217.0,228330.0,229105.0,https://anaconda.org/conda-forge/vulture,2020-08-11 23:14:02.062,51183.0,2.0,,,,,,,,,,,,,,,,,,,
152,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-01-24 19:19:33.000,2022-01-24 19:14:58,197.0,7.0,79.0,28.0,105.0,71.0,1368.0,2022-01-24 19:19:34.000,1.0.1,58.0,35.0,30.0,25,True,shiv,,,12.0,,https://pypi.org/project/shiv,2022-01-24 19:17:52.000,12.0,13780.0,13785.0,,,,3.0,171.0,,,,,,,,,,,,,,,,,,
153,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-02-03 14:42:26.000,2022-02-03 14:42:26,570.0,1.0,119.0,8.0,106.0,190.0,787.0,2021-08-03 14:51:19.000,0.10.0,34.0,57.0,87.0,25,True,pdoc3,anaconda/pdoc3,,1383.0,1266.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,117.0,268478.0,268498.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,545.0,3.0,,-2.0,,,,,,,,,,,,,,,,,
154,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,3.0,69.0,27.0,106.0,46.0,627.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,80.0,25,True,redbaron,,,468.0,352.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,116.0,33183.0,33183.0,,,,2.0,,,,,,,,,,,,,,,,,,,
155,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2021-12-09 22:04:56.000,2020-11-16 12:31:58,468.0,,63.0,23.0,84.0,52.0,482.0,2020-11-16 12:36:24.000,0.11.2,21.0,22.0,45.0,25,False,mamba,,,524.0,406.0,https://pypi.org/project/mamba,2020-11-16 12:35:41.000,118.0,20825.0,20825.0,,,,3.0,,,,,,,,,,,,,,,,,,,
156,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2022-02-07 14:17:57.000,2022-01-25 14:44:44,780.0,19.0,62.0,22.0,104.0,58.0,429.0,2019-05-28 06:37:19.000,1.7.0,12.0,58.0,45.0,25,True,pytest-virtualenv,conda-forge/pytest-shutil,,63.0,,https://pypi.org/project/pytest-virtualenv,2019-05-28 06:37:19.000,63.0,8330.0,8755.0,https://anaconda.org/conda-forge/pytest-shutil,2021-10-18 17:46:27.844,18305.0,3.0,,,,,,,,,,,,,,,,,,,
157,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2022-02-02 11:23:40.000,2022-02-02 11:23:39,450.0,42.0,22.0,3.0,398.0,42.0,398.0,2022-01-10 17:14:34.000,3.11.0,29.0,16.0,6.0,25,True,pytest-randomly,conda-forge/pytest-randomly,,178.0,,https://pypi.org/project/pytest-randomly,2022-01-10 17:14:34.000,178.0,431213.0,435530.0,https://anaconda.org/conda-forge/pytest-randomly,2022-01-10 21:33:59.865,17269.0,3.0,,,,,,,,,,,,,,,,,,,
158,py2exe,py2exe/py2exe,packaging,A distutils extension to create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2022-01-09 21:22:22.000,2021-11-16 21:13:22,1005.0,5.0,47.0,17.0,24.0,92.0,356.0,2021-12-15 13:42:30.109,0.6.6,19.0,14.0,9.0,25,True,py2exe,,,1567.0,1391.0,https://pypi.org/project/py2exe,2021-12-15 13:42:30.109,176.0,21635.0,21854.0,,,,3.0,7665.0,,,,,,,,,,,,,,,,,,
