,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
87,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2023-05-07 04:19:19.000,2023-02-27 07:59:09,717.0,,120.0,22.0,136.0,15.0,162.0,2547.0,2023-01-08 21:24:44.000,2.7,12.0,35.0,30,True,,vulture,conda-forge/vulture,,3816.0,3816.0,https://pypi.org/project/vulture,441776.0,442630.0,https://anaconda.org/conda-forge/vulture,2023-01-09 08:50:44.861,70077.0,2.0,,,,,,,,,,,,,,,,,
88,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2023-05-16 14:17:25.000,2023-05-14 14:47:29,1157.0,13.0,114.0,34.0,264.0,109.0,269.0,1963.0,,,22.0,66.0,30,True,,flit,conda-forge/flit,,1433.0,1433.0,https://pypi.org/project/flit,152559.0,154661.0,https://anaconda.org/conda-forge/flit,2023-05-14 17:16:09.544,159792.0,3.0,,,,,,,,,,,,,,,,,
89,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2023-06-05 23:40:25.000,2023-06-05 23:40:25,3087.0,462.0,280.0,42.0,634.0,113.0,497.0,1766.0,2023-04-12 04:05:00.862,0.3.14,48.0,121.0,30,True,,briefcase,,,19.0,,https://pypi.org/project/briefcase,5123.0,5126.0,,,,2.0,2022-06-27 03:23:53.000,19.0,127.0,,,,,,,,,,,,,,
90,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2023-05-10 13:59:56.000,2023-01-16 03:40:03,1483.0,,162.0,52.0,162.0,80.0,215.0,1610.0,,,10.0,65.0,30,True,,doit,conda-forge/doit,,1528.0,1528.0,https://pypi.org/project/doit,397887.0,400949.0,https://anaconda.org/conda-forge/doit,2022-04-22 16:36:58.774,202113.0,3.0,,,,,,,,,,,,,,,,,
91,typeguard,agronholm/typeguard,type-checkers,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,,2015-12-27 23:15:37.000,2023-06-04 21:49:22.000,2023-05-22 21:19:06,522.0,98.0,88.0,19.0,90.0,16.0,250.0,1209.0,,,19.0,29.0,30,False,,typeguard,conda-forge/typeguard,,15348.0,15348.0,https://pypi.org/project/typeguard,9688866.0,9694219.0,https://anaconda.org/conda-forge/typeguard,2023-05-12 09:34:55.089,283735.0,3.0,,,,,,,,,,,,,,,,,
92,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2023-05-30 20:08:34.803,2023-04-04 06:58:55,1023.0,2.0,190.0,55.0,318.0,126.0,191.0,1166.0,2022-11-09 16:51:21.000,6.1.1,95.0,54.0,30,True,,pytest-bdd,conda-forge/pytest-bdd,['pytest'],3032.0,2851.0,https://pypi.org/project/pytest-bdd,685665.0,686753.0,https://anaconda.org/conda-forge/pytest-bdd,2023-05-30 20:08:34.803,53316.0,2.0,2022-11-08 17:18:53.914,181.0,,,,,,,,,,,,,,,
93,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,,2016-01-15 02:39:17.000,2023-06-08 14:19:07.000,2023-05-14 09:46:26,515.0,3.0,122.0,22.0,134.0,30.0,81.0,1043.0,2023-04-10 08:58:50.000,3.7.0,19.0,54.0,30,False,,prettytable,conda-forge/prettytable,,44666.0,44666.0,https://pypi.org/project/prettytable,7664753.0,7678012.0,https://anaconda.org/conda-forge/prettytable,2023-04-11 08:30:15.746,1113779.0,3.0,,,,,,,,,,,,,,,,,
94,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2023-05-31 23:56:48.000,2023-03-23 01:07:33,145.0,2.0,53.0,17.0,58.0,13.0,39.0,572.0,2022-01-24 01:14:49.000,0.7.0,13.0,22.0,30,True,,mccabe,conda-forge/mccabe,,388832.0,372893.0,https://pypi.org/project/mccabe,27889102.0,27970325.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,6822776.0,2.0,2022-01-24 01:14:49.000,15939.0,,,,,,,,,,,,,,,
95,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/pylint-dev/pylint-django,https://github.com/pylint-dev/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2023-05-15 04:10:34.000,2023-05-15 04:10:28,628.0,5.0,119.0,16.0,182.0,51.0,166.0,556.0,2023-01-31 16:35:25.772,2.4.4,54.0,68.0,30,True,pylint-dev/pylint-django,pylint-django,conda-forge/pylint-django,['pylint'],27363.0,26196.0,https://pypi.org/project/pylint-django,1079913.0,1081741.0,https://anaconda.org/conda-forge/pylint-django,2022-04-07 12:02:14.331,149529.0,2.0,2018-12-17 09:13:39.000,1167.0,243.0,,,,,,,,,,,,,,
96,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2023-05-12 22:09:01.000,2022-06-22 04:41:01,431.0,,474.0,164.0,153.0,138.0,169.0,9261.0,2022-06-22 04:50:45.000,0.15.1.0,9.0,40.0,29,True,,gdbgui,,,293.0,293.0,https://pypi.org/project/gdbgui,70225.0,70625.0,,,,1.0,,,14011.0,,,,,,,,,,,,,,
97,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2023-06-08 12:00:20.000,2023-06-04 12:37:34,647.0,33.0,700.0,122.0,730.0,37.0,1008.0,8792.0,2023-05-26 21:01:12.000,1.34.0,74.0,32.0,29,True,,playwright,,,,,https://pypi.org/project/playwright,883263.0,883263.0,,,,2.0,,,,,,,,,,,,,,,,,
98,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2023-06-01 05:47:28.243,2023-06-01 01:16:09,678.0,39.0,177.0,46.0,48.0,14.0,181.0,4453.0,,,19.0,7.0,29,True,,alive-progress,conda-forge/alive-progress,,1935.0,1935.0,https://pypi.org/project/alive-progress,295851.0,296698.0,https://anaconda.org/conda-forge/alive-progress,2023-06-01 05:47:28.243,33914.0,3.0,,,,,,,,,,,,,,,,,
99,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2023-04-10 14:01:09.000,2022-12-06 17:25:01,713.0,,367.0,79.0,160.0,125.0,113.0,3901.0,2022-11-15 17:59:01.069,0.61.0,59.0,101.0,29,True,,memory_profiler,conda-forge/memory_profiler,,219.0,,https://pypi.org/project/memory_profiler,723103.0,727028.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,333639.0,2.0,2022-11-15 17:59:01.069,219.0,,,,,,,,,,7.0,,,,,
100,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2023-04-11 09:56:01.000,2023-04-11 09:56:01,379.0,2.0,140.0,26.0,83.0,60.0,127.0,1714.0,,,14.0,57.0,29,True,,ipdb,conda-forge/ipdb,,45651.0,45651.0,https://pypi.org/project/ipdb,2252025.0,2256434.0,https://anaconda.org/conda-forge/ipdb,2023-03-23 21:56:15.404,366029.0,1.0,,,,,,,,,,,,,,,,,
101,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,,2013-06-25 21:09:27.000,2023-05-03 14:12:17.000,2023-04-10 11:51:09,424.0,14.0,69.0,18.0,159.0,22.0,90.0,1079.0,2023-04-10 11:18:29.000,0.9.7,8.0,48.0,29,False,,pytest-sugar,conda-forge/pytest-sugar,['pytest'],22304.0,22304.0,https://pypi.org/project/pytest-sugar,908112.0,910838.0,https://anaconda.org/conda-forge/pytest-sugar,2023-04-10 13:13:03.642,190745.0,2.0,,,5.0,,,,,,,,,,,,,,
102,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2023-02-08 04:25:59.000,2022-08-29 14:53:21,230.0,,81.0,12.0,46.0,1.0,73.0,807.0,2021-11-08 16:58:17.000,6.6.0,20.0,30.0,29,True,,colorlog,conda-forge/colorlog,,25678.0,25678.0,https://pypi.org/project/colorlog,6784497.0,6801933.0,https://anaconda.org/conda-forge/colorlog,2022-10-26 21:11:56.658,1499547.0,3.0,,,,,,,,,,,,,,,,,
103,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2023-06-06 12:24:50.000,2023-05-31 17:05:52,1498.0,66.0,183.0,24.0,385.0,93.0,382.0,719.0,2022-12-17 15:59:27.000,7.1.0,50.0,119.0,29,True,,setuptools_scm,conda-forge/setuptools_scm,,,,https://pypi.org/project/setuptools_scm,15691556.0,15711248.0,https://anaconda.org/conda-forge/setuptools_scm,2022-12-17 18:47:30.347,1713260.0,3.0,,,,,,,,,,,,,,,,,
104,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2023-06-07 19:56:47.000,2023-05-03 14:19:26,474.0,1.0,188.0,8.0,225.0,23.0,146.0,520.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,29,True,,coveralls,conda-forge/coveralls,['pytest'],41028.0,31467.0,https://pypi.org/project/coveralls,446116.0,458209.0,https://anaconda.org/conda-forge/coveralls,2022-08-03 01:11:21.846,931233.0,2.0,2021-11-11 21:00:03.000,9561.0,,,,,,,,,,,,,,,
105,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-06-07 10:00:19.970,2023-06-07 06:50:58,257.0,4.0,26.0,16.0,34.0,4.0,5.0,418.0,2023-06-07 07:37:46.000,1.1.2,41.0,13.0,29,True,explosion/wasabi,wasabi,conda-forge/wasabi,,29676.0,29368.0,https://pypi.org/project/wasabi,4172178.0,4193120.0,https://anaconda.org/conda-forge/wasabi,2023-06-07 10:00:19.970,1088984.0,3.0,2022-07-28 08:19:02.108,308.0,,,,,,,,,,,,,,,
106,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2023-05-19 08:53:18.000,2022-12-27 17:54:48,436.0,,27.0,11.0,39.0,14.0,18.0,244.0,2020-12-27 11:10:13.000,0.5.4,18.0,9.0,29,True,,executing,conda-forge/executing,,79719.0,79719.0,https://pypi.org/project/executing,10222501.0,10398018.0,https://anaconda.org/conda-forge/executing,2022-11-01 15:44:50.965,7371716.0,1.0,,,,,,,,,,,,,,,,,
107,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2023-04-20 07:24:40.000,2019-12-22 18:11:19,86.0,,46.0,8.0,33.0,24.0,21.0,197.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,29,False,,astunparse,conda-forge/astunparse,,77295.0,76872.0,https://pypi.org/project/astunparse,7829609.0,7852062.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,1616670.0,1.0,2019-12-22 18:12:11.000,423.0,,,,,,,,,,,,,,,
108,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2023-06-06 19:17:52.000,2023-05-26 14:12:08,599.0,60.0,26.0,5.0,34.0,33.0,100.0,170.0,2023-05-26 14:14:01.166,0.29.0,65.0,19.0,29,True,,griffe,conda-forge/griffe,,2206.0,2187.0,https://pypi.org/project/griffe,463999.0,472714.0,https://anaconda.org/conda-forge/griffe,2023-05-26 18:06:38.061,130734.0,2.0,2021-09-09 21:58:21.000,19.0,,,,,,,,,,,,,,,
109,xonsh,xonsh/xonsh,shell,"Python-powered, cross-platform, Unix-gazing shell.",,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,,2015-01-21 22:05:27.000,2023-06-07 04:39:57.000,2023-06-07 04:39:52,10435.0,23.0,579.0,104.0,2555.0,254.0,2180.0,7055.0,2023-05-19 13:34:12.000,0.14.0,98.0,312.0,28,False,,xonsh,,,,,https://pypi.org/project/xonsh,8597.0,8685.0,,,,1.0,,,8728.0,,,,,,,,,,,,,,
110,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2023-06-08 11:39:28.000,2023-06-08 08:13:27,2465.0,89.0,272.0,46.0,1235.0,476.0,858.0,4778.0,2023-05-16 21:07:08.000,2023.05.16,105.0,125.0,28,True,,,conda-forge/mamba,,,,,,150210.0,https://anaconda.org/conda-forge/mamba,2023-04-06 15:21:25.785,7660714.0,3.0,,,,,,,,,,,,,,,,,
111,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-04-24 08:06:16.000,2023-01-21 22:38:30,6697.0,,198.0,59.0,123.0,309.0,231.0,4764.0,2023-01-02 16:18:55.910,0.24.0,22.0,54.0,28,True,,pyoxidizer,,,152.0,148.0,https://pypi.org/project/pyoxidizer,7325.0,7543.0,,,,2.0,2023-01-02 16:18:55.910,4.0,8958.0,,,,,,,,,,,,,,
112,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2023-06-05 17:47:38.000,2023-04-11 16:04:33,1217.0,6.0,380.0,49.0,409.0,119.0,198.0,3071.0,2022-10-05 17:13:10.000,1.4.0,37.0,71.0,28,True,,detect-secrets,,,35.0,,https://pypi.org/project/detect-secrets,411400.0,411400.0,,,,3.0,2020-07-26 03:40:27.000,35.0,,,,,,,,,,,,,,,
113,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2023-05-17 13:51:51.000,2022-07-14 07:40:12,517.0,,97.0,31.0,361.0,33.0,66.0,2451.0,2021-08-23 20:42:56.000,1.3.0,6.0,19.0,28,True,,notifiers,conda-forge/notifiers,,975.0,975.0,https://pypi.org/project/notifiers,596921.0,598009.0,https://anaconda.org/conda-forge/notifiers,2022-09-07 07:53:17.789,32657.0,3.0,,,,,,,,,,,,,,,,,
114,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,,2013-06-08 22:55:54.000,2023-04-21 13:18:12.000,2023-04-21 13:17:49,643.0,5.0,455.0,71.0,257.0,66.0,148.0,1674.0,,,7.0,91.0,28,False,,pyelftools,conda-forge/pyelftools,,5365.0,5365.0,https://pypi.org/project/pyelftools,1477787.0,1479295.0,https://anaconda.org/conda-forge/pyelftools,2022-10-29 13:21:01.531,131271.0,2.0,,,,,,,,,,,,,,,,,
115,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2023-05-29 20:34:39.000,2023-05-29 16:30:35,590.0,6.0,131.0,31.0,304.0,62.0,117.0,1501.0,2022-12-08 19:10:01.428,2.3.5,55.0,41.0,28,True,,safety,conda-forge/safety,,397.0,16.0,https://pypi.org/project/safety,1010372.0,1020378.0,https://anaconda.org/conda-forge/safety,2022-12-09 10:33:04.329,66551.0,3.0,2022-10-04 21:08:20.401,381.0,337289.0,,,,,,,,,,,,,,
116,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2023-06-07 12:45:20.000,2023-06-07 05:42:01,425.0,37.0,120.0,38.0,317.0,25.0,212.0,1154.0,2023-03-19 10:27:27.000,0.21.0,20.0,42.0,28,True,,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],,,https://pypi.org/project/pytest-asyncio,5916772.0,5939320.0,https://anaconda.org/conda-forge/pytest-asyncio,2023-03-19 13:23:50.028,1645635.0,3.0,,,104.0,,,,,,,,,,,,,,
117,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2023-05-29 13:41:09.000,2023-05-29 13:41:01,712.0,9.0,63.0,13.0,67.0,20.0,50.0,1150.0,2022-10-31 08:14:02.000,1.4.0,12.0,28.0,28,True,,yappi,conda-forge/yappi,,958.0,958.0,https://pypi.org/project/yappi,1298712.0,1300830.0,https://anaconda.org/conda-forge/yappi,2022-11-02 18:35:11.317,152556.0,3.0,,,,,,,,,,,,,,,,,
118,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2023-05-26 14:38:30.000,2022-07-14 18:31:38,706.0,,60.0,18.0,317.0,78.0,125.0,1100.0,2021-07-09 22:21:56.000,0.10.3,13.0,41.0,28,True,,pdbpp,conda-forge/pdbpp,,4839.0,4839.0,https://pypi.org/project/pdbpp,246818.0,248208.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,97324.0,2.0,,,,,,,,,,,,,,,,,
119,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2023-04-27 00:15:19.000,2023-04-27 00:15:19,1004.0,3.0,107.0,19.0,67.0,92.0,87.0,1087.0,2022-10-25 21:23:01.695,4.0.0,43.0,39.0,28,True,,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],7678.0,6966.0,https://pypi.org/project/pytest-benchmark,716972.0,737210.0,https://anaconda.org/conda-forge/pytest-benchmark,2022-10-26 11:10:23.029,1760741.0,3.0,2021-04-17 19:47:26.000,712.0,,,,,,,,,,,,,,,
120,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-12-31 03:02:53.000,2022-12-31 03:02:53,264.0,,94.0,25.0,109.0,38.0,77.0,728.0,2019-12-10 01:50:33.000,0.8.1,14.0,33.0,28,True,,astor,conda-forge/astor,,2174.0,,https://pypi.org/project/astor,6337662.0,6365123.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,2032122.0,2.0,2019-12-10 01:50:33.000,2174.0,,,,,,,,,,,,,,,
121,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2023-05-31 18:40:16.000,2023-05-31 18:40:16,630.0,11.0,102.0,25.0,153.0,14.0,65.0,709.0,2021-12-12 20:12:19.000,V2.0.3,9.0,42.0,28,False,,pyhamcrest,conda-forge/pyhamcrest,,34078.0,34078.0,https://pypi.org/project/pyhamcrest,1481891.0,1487420.0,https://anaconda.org/conda-forge/pyhamcrest,2022-09-21 07:33:07.620,469985.0,3.0,,,,,,,,,,,,,,,,,
122,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2023-04-25 13:29:34.000,2021-06-11 10:22:09,273.0,,41.0,9.0,36.0,30.0,51.0,506.0,,,7.0,15.0,28,False,,coloredlogs,anaconda/coloredlogs,,22299.0,22299.0,https://pypi.org/project/coloredlogs,5746070.0,5746213.0,https://anaconda.org/anaconda/coloredlogs,2023-03-17 13:09:02.979,9915.0,3.0,,,,,,,,,,,,,,,,,
123,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2023-06-07 05:21:30.618,2023-06-07 03:41:33,563.0,41.0,53.0,9.0,106.0,13.0,114.0,412.0,2023-06-07 03:10:01.025,1.7.2,59.0,26.0,28,True,PyCQA/docformatter,docformatter,conda-forge/docformatter,,3024.0,2893.0,https://pypi.org/project/docformatter,359718.0,361786.0,https://anaconda.org/conda-forge/docformatter,2023-06-07 05:21:30.618,68255.0,3.0,2020-12-27 18:11:12.000,131.0,1.0,,,,,,,,,,,,,,
124,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2023-06-08 04:59:52.000,2023-05-29 15:14:50,798.0,94.0,22.0,5.0,475.0,45.0,78.0,347.0,2023-05-29 15:14:59.000,0.33.2,51.0,16.0,28,True,,nitpick,,['flake8'],1241.0,1241.0,https://pypi.org/project/nitpick,91436.0,91436.0,,,,2.0,,,4.0,,,,,,,,,,,,,,
125,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2023-05-11 13:21:06.000,2023-04-25 14:50:41,1065.0,1.0,66.0,33.0,7.0,,,228.0,2023-04-27 15:17:02.669,6.0.1,40.0,186.0,28,True,,hacking,,['flake8'],4394.0,,https://pypi.org/project/hacking,73684.0,73684.0,,,,2.0,2021-04-21 10:37:50.000,4394.0,,,,,,,,,,,,,,,
126,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2022-10-29 20:43:34.047,2022-10-08 21:16:38,202.0,,55.0,20.0,106.0,1.0,86.0,219.0,2022-05-21 21:30:52.000,1.5.4,34.0,26.0,28,True,,typed_ast,conda-forge/typed-ast,,5521.0,,https://pypi.org/project/typed_ast,8175532.0,8263989.0,https://anaconda.org/conda-forge/typed-ast,2022-10-29 20:43:34.047,6015107.0,2.0,2022-05-21 21:30:52.000,5521.0,,,,,,,,,,,,,,,
127,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2023-05-21 22:20:16.000,2023-04-29 19:35:43,97.0,1.0,28.0,12.0,45.0,2.0,30.0,127.0,2023-04-29 19:44:01.995,0.5.4,21.0,10.0,28,True,,gast,conda-forge/gast,,122830.0,120901.0,https://pypi.org/project/gast,13084186.0,13121013.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,2246471.0,2.0,2021-11-13 21:39:31.000,1929.0,,,,,,,,,,,,,,,
128,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1304.0,106.0,3152.0,658.0,2373.0,3471.0,2017-05-22 15:58:37.000,0.11.0,17.0,483.0,27,False,,coala-bears,,,12.0,12.0,https://pypi.org/project/coala-bears,3409.0,3410.0,,,,2.0,,,167.0,,,,,,,,,,,,,,
129,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2023-05-27 06:48:23.000,2023-05-26 21:51:12,740.0,21.0,315.0,82.0,380.0,116.0,207.0,2209.0,2023-05-21 15:37:18.000,8.1.0,12.0,129.0,27,True,,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],,,https://pypi.org/project/pytest-testinfra,227504.0,227885.0,https://anaconda.org/conda-forge/pytest-testinfra,2023-05-22 05:46:31.886,11054.0,3.0,,,,,,,,,,,,,,,,,
130,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2023-05-19 12:40:06.584,2023-05-19 10:55:03,1094.0,24.0,186.0,48.0,363.0,213.0,322.0,1171.0,,,48.0,90.0,27,True,,pytest-xdist,conda-forge/pytest-xdist,['pytest'],,,https://pypi.org/project/pytest-xdist,8844680.0,8902363.0,https://anaconda.org/conda-forge/pytest-xdist,2023-05-19 12:40:06.584,4787768.0,3.0,,,,,,,,,,,,-8.0,,,,,
