,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,labels,conda_id,pypi_id,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,github_release_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
18,mkdocs-material,https://github.com/squidfunk/mkdocs-material,,Technical documentation that just works.,documentation,33,True,squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000000,2021-10-07 12:55:06.027000,2021-10-06 17:45:25.000000,1827.0,1120.0,7623.0,2021-10-06 17:40:42.000000,7.3.2,217.0,130.0,11.0,['mkdocs'],conda-forge/mkdocs-material,mkdocs-material,3622.0,10389.0,8887.0,https://pypi.org/project/mkdocs-material,2021-10-06 17:40:42.000000,1502.0,608089.0,610373.0,https://anaconda.org/conda-forge/mkdocs-material,2021-10-07 12:55:06.027000,66250.0,1.0,,,,,,,,,,,,,,,
19,pip-tools,https://github.com/jazzband/pip-tools,,A set of tools to keep your pinned Python dependencies fresh.,dependency-managers,33,True,jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000000,2021-10-07 01:53:57.000000,2021-10-05 21:57:17.000000,463.0,648.0,5248.0,2021-09-21 22:10:01.000000,6.3.0,95.0,160.0,115.0,,conda-forge/pip-tools,pip-tools,1636.0,3252.0,,https://pypi.org/project/pip-tools,2021-09-21 22:10:01.000000,3252.0,6657436.0,6658370.0,https://anaconda.org/conda-forge/pip-tools,2021-09-22 00:31:45.842000,16821.0,2.0,,,,,,,,,,,,,,,
20,pycodestyle,https://github.com/PyCQA/pycodestyle,,Simple Python style checker in one Python file.,linters,33,True,PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000000,2021-10-06 01:02:27.000000,2021-10-06 01:02:26.000000,609.0,548.0,4411.0,2021-03-14 18:44:02.000000,2.7.0,12.0,126.0,120.0,,conda-forge/pycodestyle,pycodestyle,1235.0,183785.0,162555.0,https://pypi.org/project/pycodestyle,2021-03-14 18:44:02.000000,21230.0,15988345.0,16038773.0,https://anaconda.org/conda-forge/pycodestyle,2021-03-15 18:43:23.361000,3227438.0,1.0,,,,,,,,,,,,,,,
21,isort,https://github.com/PyCQA/isort,,A Python utility / library to sort imports.,formatters,33,True,PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000000,2021-10-07 09:19:30.000000,2021-10-06 03:36:33.000000,416.0,977.0,4199.0,2021-07-29 06:41:35.000000,5.9.3,130.0,247.0,27.0,,conda-forge/isort,isort,,220636.0,196418.0,https://pypi.org/project/isort,2021-07-29 06:40:41.000000,24218.0,14396433.0,14434326.0,https://anaconda.org/conda-forge/isort,2021-07-29 08:58:06.550000,2387286.0,2.0,,,,,,,,,,,,,,,
22,autopep8,https://github.com/hhatto/autopep8,,A tool that automatically formats Python code to conform to the PEP 8 style guide.,formatters,33,True,hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000000,2021-08-15 12:15:32.000000,2021-08-15 12:15:32.000000,244.0,336.0,3905.0,2021-04-30 06:09:29.000000,1.5.7,67.0,51.0,90.0,,conda-forge/autopep8,autopep8,2717.0,101553.0,91369.0,https://pypi.org/project/autopep8,2021-04-30 06:04:42.000000,10184.0,2245381.0,2253899.0,https://anaconda.org/conda-forge/autopep8,2021-04-30 08:34:16.877000,545187.0,2.0,,,,,,,,,,,,,,,
23,sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,,Sphinx theme for readthedocs.org.,documentation,33,True,readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000000,2021-09-17 17:13:48.000000,2021-09-17 17:13:47.000000,1596.0,532.0,3840.0,2018-10-05 13:20:49.000000,0.4.2,23.0,108.0,186.0,['sphinx'],conda-forge/sphinx_rtd_theme,sphinx_rtd_theme,1345.0,23490.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2018-10-05 13:20:49.000000,23474.0,1828031.0,1856384.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-09-17 07:30:33.268000,1757925.0,1.0,,,,,,,,,,,,,,,
24,pyflakes,https://github.com/PyCQA/pyflakes,,A simple program which checks Python source files for errors.,linters,33,True,PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000000,2021-10-06 20:39:57.000000,2021-10-06 20:38:45.000000,158.0,355.0,1067.0,2021-10-06 20:39:49.000000,2.4.0,31.0,78.0,83.0,,conda-forge/pyflakes,pyflakes,516.0,126902.0,100404.0,https://pypi.org/project/pyflakes,2021-10-06 20:39:49.000000,26498.0,12074907.0,12122944.0,https://anaconda.org/conda-forge/pyflakes,2021-03-24 22:10:26.104000,3074425.0,1.0,,,,,,,,,,,,,,,
25,pre-commit,https://github.com/pre-commit/pre-commit,,A framework for managing and maintaining multi-language pre-commit hooks.,others,32,True,pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000000,2021-10-04 19:58:21.000000,2021-10-04 19:58:20.000000,487.0,1220.0,6602.0,2021-09-03 00:45:09.000000,2.15.0,163.0,125.0,23.0,,conda-forge/pre-commit,pre-commit,2082.0,2136.0,,https://pypi.org/project/pre-commit,2021-09-03 00:33:45.000000,2136.0,3626405.0,3655379.0,https://anaconda.org/conda-forge/pre-commit,2021-09-03 12:43:28.471000,745736.0,1.0,,14349.0,,,,,,,,,,,,,
26,hypothesis,https://github.com/HypothesisWorks/hypothesis,,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",testing,32,True,HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000000,2021-10-06 00:03:05.000000,2021-10-06 00:03:05.000000,472.0,1101.0,5412.0,2021-09-29 13:04:53.000000,hypothesis-python-6.23.1,881.0,252.0,57.0,,conda-forge/hypothesis,hypothesis,11019.0,12668.0,10052.0,https://pypi.org/project/hypothesis,2021-09-29 13:04:36.000000,2616.0,,76051.0,https://anaconda.org/conda-forge/hypothesis,2021-09-29 16:29:42.543000,4791221.0,1.0,,,,,,,,,,,,,,,
27,conda,https://github.com/conda/conda,,"OS-agnostic, system-level binary package manager and ecosystem.",dependency-managers,32,True,conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000000,2021-10-07 13:28:40.000000,2021-09-28 19:53:59.000000,1089.0,6133.0,4332.0,2021-06-30 04:55:46.000000,4.10.3,100.0,368.0,2055.0,,conda-forge/conda,conda,15750.0,2104.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000000,2104.0,62795.0,414806.0,https://anaconda.org/conda-forge/conda,2021-09-24 19:18:03.525000,21824731.0,2.0,,,,,,,,,,,,,,,
28,sentry-sdk,https://github.com/getsentry/sentry-python,,The new Python SDK for Sentry.io.,logging,32,True,getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000000,2021-10-04 03:00:37.000000,2021-10-01 21:43:40.000000,236.0,385.0,1051.0,2021-09-29 13:51:54.000000,1.4.3,135.0,102.0,188.0,,conda-forge/sentry-sdk,sentry-sdk,1301.0,15517.0,14531.0,https://pypi.org/project/sentry-sdk,2021-09-29 13:51:50.000000,986.0,10325505.0,10328685.0,https://anaconda.org/conda-forge/sentry-sdk,2021-09-29 16:26:48.534000,106981.0,1.0,,4466.0,,,,,,,,,,,,,
29,pytest-xdist,https://github.com/pytest-dev/pytest-xdist,,pytest plugin for distributed testing and loop-on-failures testing modes.,testing,32,True,pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000000,2021-10-04 21:57:16.000000,2021-10-04 21:57:14.000000,155.0,242.0,766.0,2021-09-21 12:25:02.000000,2.4.0,57.0,75.0,204.0,['pytest'],conda-forge/pytest-xdist,pytest-xdist,912.0,29626.0,22284.0,https://pypi.org/project/pytest-xdist,2021-09-21 12:25:02.000000,7342.0,4499910.0,4529147.0,https://anaconda.org/conda-forge/pytest-xdist,2021-09-21 18:12:10.477000,1841943.0,1.0,,,,,,,,,,,,,,,
30,loguru,https://github.com/Delgan/loguru,,Python logging made (stupidly) simple.,logging,31,True,Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000000,2021-09-27 15:58:40.900000,2021-09-09 07:14:10.000000,445.0,398.0,9928.0,2020-09-20 07:56:32.000000,0.5.3,17.0,30.0,69.0,,conda-forge/loguru,loguru,562.0,10962.0,10620.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000000,342.0,1646463.0,1654705.0,https://anaconda.org/conda-forge/loguru,2021-09-27 15:58:40.900000,263763.0,2.0,,,,,,,,,,,,,,,
31,robotframework,https://github.com/robotframework/robotframework,,Generic automation framework for acceptance testing and RPA.,testing,31,True,robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000000,2021-10-07 13:24:23.000000,2021-10-07 13:16:49.000000,1776.0,3451.0,6329.0,2021-09-08 10:04:10.000000,4.1.1,67.0,147.0,218.0,,conda-forge/robotframework,robotframework,13028.0,5676.0,4268.0,https://pypi.org/project/robotframework,2021-10-04 11:23:21.000000,1408.0,,1412.0,https://anaconda.org/conda-forge/robotframework,2021-09-08 13:23:20.938000,63296.0,2.0,,514.0,,,,,,,,,,,,,
32,pyautogui,https://github.com/asweigart/pyautogui,,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,testing,31,True,asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000000,2021-09-14 17:43:00.000000,2021-09-14 17:41:07.000000,749.0,196.0,5594.0,2021-07-07 17:05:04.000000,0.9.53,50.0,51.0,344.0,,conda-forge/pyautogui,pyautogui,402.0,11149.0,10541.0,https://pypi.org/project/pyautogui,2021-07-07 17:05:04.000000,608.0,501753.0,504620.0,https://anaconda.org/conda-forge/pyautogui,2020-10-13 12:17:23.308000,134756.0,2.0,,,,,,,,,,,,,,,
33,buildbot,https://github.com/buildbot/buildbot,,Python-based continuous integration testing framework; your pull requests are more than welcome!.,build-tools,31,True,buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000000,2021-10-05 23:22:04.000000,2021-09-27 17:58:08.000000,1536.0,746.0,4691.0,2021-07-31 09:54:45.000000,3.3.0,113.0,799.0,650.0,,conda-forge/buildbot,buildbot,22249.0,1149.0,257.0,https://pypi.org/project/buildbot,2021-07-31 09:54:45.000000,892.0,56213.0,58261.0,https://anaconda.org/conda-forge/buildbot,2021-07-31 13:21:14.599000,43327.0,1.0,,17201.0,,,,,,,,,,,,,
34,pylint,https://github.com/PyCQA/pylint,,It's not just a linter that annoys you!.,linters,31,True,PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000000,2021-10-07 14:04:15.000000,2021-10-07 13:05:45.000000,755.0,2950.0,3587.0,2021-09-16 20:55:08.000000,2.11.1,119.0,412.0,713.0,,conda-forge/pylint,pylint,,37734.0,,https://pypi.org/project/pylint,2021-09-16 20:55:08.000000,37734.0,8991082.0,9027726.0,https://anaconda.org/conda-forge/pylint,2021-09-17 15:38:30.268000,2271988.0,1.0,,,,,,,,,,,,,,,
35,bandit,https://github.com/PyCQA/bandit,,Bandit is a tool designed to find common security issues in Python code.,security,31,True,PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000000,2021-10-05 07:51:16.000000,2021-08-24 02:15:43.000000,359.0,368.0,3551.0,2020-12-13 02:48:28.000000,1.7.0,31.0,134.0,180.0,,conda-forge/bandit,bandit,1177.0,10633.0,8279.0,https://pypi.org/project/bandit,2020-12-13 02:48:28.000000,2354.0,1922146.0,1925253.0,https://anaconda.org/conda-forge/bandit,2021-09-16 07:37:16.557000,90059.0,1.0,,100.0,,,,,,,,,,,,,
36,freezegun,https://github.com/spulec/freezegun,,Let your Python tests travel through time.,testing,31,True,spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000000,2021-08-26 17:17:51.000000,2021-08-25 15:42:15.000000,198.0,167.0,3016.0,2021-01-20 07:45:20.000000,1.1.0,56.0,97.0,67.0,,conda-forge/freezegun,freezegun,541.0,8352.0,,https://pypi.org/project/freezegun,2021-01-20 07:45:20.000000,8352.0,3389541.0,3393559.0,https://anaconda.org/conda-forge/freezegun,2021-01-20 09:23:22.014000,269264.0,2.0,,,,,,,,,,,,,,,
37,ipdb,https://github.com/gotcha/ipdb,,Integration of IPython pdb.,debugging,31,True,gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000000,2021-09-09 11:02:01.000000,2021-09-09 11:02:01.000000,133.0,111.0,1477.0,2021-06-02 11:43:46.000000,0.13.9,41.0,49.0,57.0,,conda-forge/ipdb,ipdb,352.0,45201.0,28303.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000000,16898.0,1649791.0,1653025.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798000,203773.0,1.0,,,,,,,,,,,,,,,
38,setuptools,https://github.com/pypa/setuptools,,Official project repository for the Setuptools build system.,build-tools,31,True,pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000000,2021-10-06 01:02:10.329000,2021-10-05 16:23:26.000000,768.0,1279.0,1448.0,2021-10-02 03:11:48.000000,58.2.0,442.0,464.0,552.0,,conda-forge/setuptools,setuptools,,176842.0,118912.0,https://pypi.org/project/setuptools,2021-10-02 03:11:40.000000,57930.0,,423799.0,https://anaconda.org/conda-forge/setuptools,2021-10-06 01:02:10.329000,26699314.0,1.0,,110.0,,,,,,,,,,,,,
39,nose,https://github.com/nose-devs/nose,,nose is nicer testing for python.,testing,31,False,nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000000,2021-04-09 10:35:26.000000,2016-03-04 01:16:26.000000,358.0,461.0,1341.0,2015-06-02 09:12:36.000000,1.3.7,14.0,95.0,447.0,,conda-forge/nose,nose,1004.0,201664.0,115190.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000000,86474.0,4153194.0,4182095.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277000,1878616.0,2.0,,,,,,,,,,,,,,,
40,rope,https://github.com/python-rope/rope,,a python refactoring library.,refactoring,31,True,python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000000,2021-10-06 18:50:06.000000,2021-10-05 13:36:36.000000,144.0,155.0,1208.0,2021-09-18 12:23:48.000000,0.20.1,21.0,66.0,70.0,,conda-forge/rope,rope,2150.0,34745.0,31813.0,https://pypi.org/project/rope,2021-09-18 12:23:48.000000,2932.0,479946.0,490606.0,https://anaconda.org/conda-forge/rope,2021-09-18 14:27:09.314000,575692.0,1.0,,,,,,,2.0,,,,,,,,
41,python-json-logger,https://github.com/madzak/python-json-logger,,Json Formatter for the standard python logger.,logging,31,True,madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000000,2021-07-27 23:18:51.000000,2021-07-27 23:18:45.000000,159.0,46.0,1076.0,2021-07-27 23:09:33.000000,2.0.2,20.0,46.0,20.0,,conda-forge/python-json-logger,python-json-logger,196.0,18539.0,17621.0,https://pypi.org/project/python-json-logger,2021-07-27 23:09:33.000000,918.0,3984412.0,4000965.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855000,893868.0,2.0,,,,,,,,,,,,,,,
