,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
212,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2023-03-03 17:07:08.000,2023-03-03 17:07:08,349.0,,197.0,60.0,44.0,40.0,16.0,2685.0,,,,23.0,21,True,,pyrasite,,,49.0,49.0,https://pypi.org/project/pyrasite,19778.0,19778.0,,,,3.0,,,,,,,,,,,,,,,,,,,
213,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,61.0,28.0,63.0,34.0,33.0,1389.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,21,False,,pyannotate,,,144.0,117.0,https://pypi.org/project/pyannotate,3162.0,3162.0,,,,3.0,2019-09-16 15:37:03.000,27.0,,,,,,,,,,,,,,,,,
214,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-06-16 19:23:42.346,2023-03-13 20:38:27,472.0,,70.0,19.0,417.0,10.0,107.0,570.0,,,10.0,36.0,21,True,nipunn1313/mypy-protobuf,mypy-protobuf,conda-forge/mypy-protobuf,,,,https://pypi.org/project/mypy-protobuf,1100409.0,1103608.0,https://anaconda.org/conda-forge/mypy-protobuf,2023-06-16 19:23:42.346,102385.0,3.0,,,,,,,,,,,,,,,,,,,
215,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2022-11-22 05:06:36.000,2021-10-05 01:31:10,72.0,,41.0,19.0,31.0,41.0,46.0,283.0,2021-10-05 01:33:27.000,0.5.10,24.0,11.0,21,False,,mkdocs-pdf-export-plugin,,['mkdocs'],443.0,437.0,https://pypi.org/project/mkdocs-pdf-export-plugin,19722.0,19722.0,,,,3.0,2021-10-05 01:33:27.000,6.0,,,,,,,,,,,,,,,,,
216,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2023-06-20 17:22:28.000,2023-04-19 05:31:49,827.0,1.0,9.0,5.0,101.0,19.0,25.0,186.0,2023-01-30 01:24:01.118,1.1.1,67.0,9.0,21,True,,xdoctest,conda-forge/xdoctest,,97.0,,https://pypi.org/project/xdoctest,77696.0,81407.0,https://anaconda.org/conda-forge/xdoctest,2023-06-16 19:18:12.043,152152.0,3.0,2022-03-25 19:19:03.000,97.0,,,,,,,,,,,,,,,,,conda-forge/xdoctest
217,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2023-06-16 16:14:58.026,2023-05-16 19:17:28,188.0,2.0,17.0,6.0,71.0,22.0,30.0,155.0,2022-02-09 03:17:52.000,0.2.3,7.0,13.0,21,True,,pandas-vet,conda-forge/pandas-vet,['flake8'],391.0,373.0,https://pypi.org/project/pandas-vet,54590.0,54898.0,https://anaconda.org/conda-forge/pandas-vet,2023-06-16 16:14:58.026,15702.0,3.0,2022-02-09 02:48:57.000,18.0,62.0,,,,,,,,,,,,,,,,
218,dlint,dlint-py/dlint,security,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,,https://github.com/dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000,2023-06-16 19:27:52.099,2023-04-10 19:27:15,234.0,2.0,16.0,2.0,16.0,24.0,21.0,153.0,2023-04-10 19:35:00.918,0.14.1,17.0,16.0,21,True,,dlint,conda-forge/dlint,,49.0,,https://pypi.org/project/dlint,118511.0,118666.0,https://anaconda.org/conda-forge/dlint,2023-06-16 19:27:52.099,3110.0,3.0,2022-08-09 19:17:19.574,49.0,,,,,,,,,,,,,,,,,
219,dodgy,landscapeio/dodgy,security,Looks at Python code to search for things which look dodgy such as passwords or diffs.,,https://github.com/landscapeio/dodgy,https://github.com/landscapeio/dodgy,MIT,2013-12-25 12:22:20.000,2023-06-16 13:16:51.618,2021-03-21 11:36:52,70.0,,20.0,6.0,14.0,9.0,3.0,114.0,2019-12-31 16:44:58.000,0.2.1,10.0,14.0,21,False,,dodgy,conda-forge/dodgy,,2747.0,2461.0,https://pypi.org/project/dodgy,440399.0,441218.0,https://anaconda.org/conda-forge/dodgy,2023-06-16 13:16:51.618,68037.0,3.0,2019-12-31 16:44:58.000,286.0,,,,,,,,,,,,,,,,,
220,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2023-06-26 22:36:05.000,2023-06-26 22:36:04,503.0,3.0,367.0,75.0,132.0,106.0,224.0,5573.0,2023-01-29 21:48:52.000,1.2.1,9.0,58.0,20,True,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
221,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2023-06-16 19:26:36.247,2021-11-13 14:58:04,27.0,,122.0,34.0,4.0,5.0,4.0,1626.0,2021-11-13 14:58:19.000,0.2.2,4.0,3.0,20,False,,heartrate,conda-forge/heartrate,,54.0,51.0,https://pypi.org/project/heartrate,957.0,1059.0,https://anaconda.org/conda-forge/heartrate,2023-06-16 19:26:36.247,2572.0,3.0,2021-11-13 14:58:19.000,3.0,,,,,,,,,,,,,,,,,
222,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2022-05-18 12:08:29.000,2022-05-18 12:07:17,415.0,,74.0,42.0,48.0,20.0,34.0,1575.0,2022-05-18 12:08:29.000,0.9.4,39.0,10.0,20,False,,birdseye,,,4.0,,https://pypi.org/project/birdseye,1358.0,1358.0,,,,3.0,2022-05-18 12:08:29.000,4.0,,,,,,,,,,,,,,,,,
223,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2022-11-30 02:55:03.000,2022-11-18 15:26:38,97.0,,55.0,41.0,22.0,8.0,25.0,1550.0,2020-12-02 20:41:20.000,20.12.2,3.0,38.0,20,True,,xar,,,26.0,26.0,https://pypi.org/project/xar,149.0,149.0,,,,3.0,2020-12-02 20:41:20.000,,,,,,,,,,,,,,,,,,
224,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2023-07-03 22:15:20.000,2023-06-27 07:39:31,535.0,19.0,19.0,7.0,460.0,3.0,51.0,434.0,,,29.0,15.0,20,True,,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],,,https://pypi.org/project/flake8-comprehensions,864669.0,884267.0,https://anaconda.org/conda-forge/flake8-comprehensions,2023-06-15 17:50:25.610,725157.0,3.0,,,,,,,,,,,,,,,,,,,
225,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2017-11-21 01:38:07.332,2023-06-16 13:24:36.177,2019-10-30 17:50:10,279.0,,57.0,1.0,,,,381.0,,,13.0,10.0,20,False,,assertpy,conda-forge/assertpy,,105.0,,https://pypi.org/project/assertpy,398689.0,399000.0,https://anaconda.org/conda-forge/assertpy,2023-06-16 13:24:36.177,21172.0,3.0,2020-07-19 14:39:02.000,105.0,,,,,,,7.0,,,,,,,,,,
226,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2023-02-12 10:13:02.000,2022-09-14 15:18:11,71.0,,59.0,8.0,52.0,18.0,33.0,342.0,2022-09-19 22:54:45.987,1.0.1,20.0,16.0,20,True,,pytest-docker,,['pytest'],39.0,,https://pypi.org/project/pytest-docker,128260.0,128262.0,,,,3.0,2022-04-09 19:10:43.000,39.0,125.0,,,,,,,,,,,,,,,,
227,flake8-bandit,tylerwince/flake8-bandit,linters,Automated security testing using bandit and flake8.,,https://github.com/tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2022-08-29 14:28:51.025,2022-08-29 13:45:55,70.0,,26.0,6.0,17.0,11.0,16.0,103.0,2022-08-29 14:28:51.025,4.1.1,13.0,12.0,20,True,,flake8-bandit,,['flake8'],172.0,,https://pypi.org/project/flake8-bandit,525655.0,525655.0,,,,3.0,2022-08-29 14:28:51.025,172.0,,,,,,,,,,,,,,,,,
228,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2023-06-16 13:25:29.031,2022-07-19 20:45:38,40.0,,7.0,3.0,8.0,6.0,6.0,62.0,,,4.0,7.0,20,True,,pylint-flask,conda-forge/pylint-flask,['pylint'],7464.0,7464.0,https://pypi.org/project/pylint-flask,292392.0,293577.0,https://anaconda.org/conda-forge/pylint-flask,2023-06-16 13:25:29.031,98399.0,3.0,,,,,,,,,,,,,,,,,,,
229,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2023-06-16 19:23:41.476,2021-11-24 14:32:14,130.0,,81.0,30.0,10.0,6.0,38.0,2648.0,,,8.0,5.0,19,False,,pretty_errors,conda-forge/pretty_errors,,,,https://pypi.org/project/pretty_errors,28256.0,28632.0,https://anaconda.org/conda-forge/pretty_errors,2023-06-16 19:23:41.476,12037.0,3.0,,,,,,,,,-4.0,,,,,,,,,,
230,reloadium,reloadware/reloadium,debugging,"ChatGPT, Hot Reloading and Profiling for Python.",,https://github.com/reloadware/reloadium,https://github.com/reloadware/reloadium,Apache-2.0,2022-01-15 03:01:41.000,2023-07-06 12:38:25.000,2023-07-06 12:38:25,48.0,3.0,44.0,25.0,24.0,11.0,93.0,2423.0,2023-05-16 15:59:00.491,1.1.1,40.0,2.0,19,True,,reloadium,,,,,https://pypi.org/project/reloadium,1754.0,1754.0,,,,3.0,2023-01-25 23:37:00.472,,,,,,,,,,,,,,,,,,
231,pyheat,csurfer/pyheat,profiling,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,,https://github.com/csurfer/pyheat,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000,2023-07-04 11:25:43.000,2021-09-18 20:16:24,55.0,,41.0,13.0,8.0,6.0,9.0,769.0,2018-12-06 03:59:34.000,0.0.6,6.0,5.0,19,False,,py-heat,,,62.0,56.0,https://pypi.org/project/py-heat,3106.0,3106.0,,,,3.0,2018-12-06 03:59:34.000,6.0,,,,,,,,,,,,,,,,,
232,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2023-07-06 05:53:10.000,2023-07-06 05:37:20,474.0,2.0,21.0,5.0,176.0,11.0,98.0,229.0,2023-07-06 05:42:13.000,0.16.1,31.0,15.0,19,True,hakancelikdev/unimport,unimport,,,,,https://pypi.org/project/unimport,12608.0,12608.0,,,,3.0,,,,,,,,,,,,,,,,,,,
233,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,,2015-07-02 21:41:44.000,2023-06-26 23:11:20.000,2023-06-26 23:11:00,118.0,5.0,18.0,7.0,43.0,5.0,12.0,214.0,,,7.0,10.0,19,False,,pytest-datadir,conda-forge/pytest-datadir,['pytest'],1438.0,1438.0,https://pypi.org/project/pytest-datadir,160623.0,163065.0,https://anaconda.org/conda-forge/pytest-datadir,2023-06-16 13:24:06.959,197834.0,3.0,,,,,,,,,,,,,,,,,,,
234,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2023-06-16 19:23:52.988,2023-03-30 10:45:48,131.0,,19.0,5.0,67.0,49.0,71.0,154.0,2023-06-03 10:38:27.145,0.19.3,20.0,13.0,19,True,,flake8-simplify,conda-forge/flake8-simplify,,,,https://pypi.org/project/flake8-simplify,235761.0,236723.0,https://anaconda.org/conda-forge/flake8-simplify,2023-06-16 19:23:52.988,29841.0,3.0,2023-06-03 10:38:27.145,,,,,,,,,,,,,,,,,,
235,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2023-06-11 00:08:53.000,2023-06-11 00:08:52,155.0,1.0,31.0,7.0,29.0,5.0,23.0,146.0,2021-07-27 09:00:22.000,0.4.8,13.0,10.0,19,True,,lazydocs,,,156.0,156.0,https://pypi.org/project/lazydocs,5872.0,5872.0,,,,3.0,,,,,,,,,,,,,,,,,,,
236,pip-run,jaraco/pip-run,dependency-managers,pip-run - dynamic dependency loader for Python.,,https://github.com/jaraco/pip-run,https://github.com/jaraco/pip-run,MIT,2016-01-25 01:59:13.000,2023-07-05 16:21:21.000,2023-07-05 16:21:20,768.0,64.0,13.0,8.0,17.0,2.0,58.0,85.0,2023-06-27 01:14:03.000,12.1.0,38.0,16.0,19,True,,pip-run,,,,,https://pypi.org/project/pip-run,4413.0,4413.0,,,,3.0,,,,,,,,,,,,,,,,,,,
237,unify,myint/unify,refactoring,Modifies strings to all use the same quote where possible.,,https://github.com/myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2023-06-16 19:26:39.293,2019-08-07 13:44:00,69.0,,14.0,7.0,10.0,8.0,3.0,82.0,,,1.0,5.0,19,False,,unify,conda-forge/unify,,1191.0,1191.0,https://pypi.org/project/unify,141476.0,141531.0,https://anaconda.org/conda-forge/unify,2023-06-16 19:26:39.293,1388.0,3.0,,,,,,,,,,,,,,,,,,,
238,mkdocs-git-revision-date-plugin,zhaoterryy/mkdocs-git-revision-date-plugin,documentation,MkDocs plugin for setting revision date from git per markdown file.,,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,MIT,2018-12-03 04:29:33.000,2023-03-28 19:19:30.000,2022-03-08 14:42:57,26.0,,9.0,5.0,9.0,4.0,9.0,53.0,2022-03-08 14:43:59.000,0.3.2,9.0,7.0,19,False,,mkdocs-git-revision-date-plugin,,['mkdocs'],1480.0,1448.0,https://pypi.org/project/mkdocs-git-revision-date-plugin,59078.0,59078.0,,,,3.0,2022-03-08 14:42:31.000,32.0,,,,,,,,,,,,,,,,,
239,fake2db,emirozer/fake2db,testing,create custom test databases that are populated with fake data.,,https://github.com/emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000,2021-12-15 15:44:18.935,2019-11-25 09:19:00,242.0,,120.0,68.0,29.0,7.0,15.0,2189.0,2021-12-15 15:44:45.608,0.1.0,23.0,18.0,18,False,,fake2db,,,24.0,23.0,https://pypi.org/project/fake2db,198.0,198.0,,,,3.0,2018-02-09 15:43:23.000,1.0,,,,,,,,,,,,,,,,,
240,pynt,rags/pynt,build-tools,A pynt of Python build.,,https://github.com/rags/pynt,https://github.com/rags/pynt,MIT,2012-11-17 13:12:49.000,2022-05-13 18:18:48.000,2019-10-04 19:05:46,128.0,,18.0,11.0,10.0,6.0,13.0,157.0,2018-06-24 06:23:48.000,0.8.2,7.0,10.0,18,False,,pynt,,,143.0,115.0,https://pypi.org/project/pynt,10022.0,10022.0,,,,3.0,2018-06-24 06:23:48.000,28.0,,,,,,,,,,,,,,,,,
241,autoimport,lyz-code/autoimport,formatters,Autoimport automatically fixes wrong import statements.,,https://github.com/lyz-code/autoimport,https://github.com/lyz-code/autoimport,GPL-3.0,2020-10-16 22:43:09.000,2023-06-27 11:43:28.000,2023-06-27 11:42:10,534.0,2.0,21.0,2.0,201.0,8.0,30.0,71.0,2023-02-08 16:54:01.303,1.3.3,40.0,13.0,18,True,,autoimport,,,115.0,110.0,https://pypi.org/project/autoimport,3347.0,3347.0,,,,3.0,2023-02-08 16:54:01.303,5.0,,,,,,,,,,,,,,,,,
242,dh-virtualenv,spotify/dh-virtualenv,virtual-envs,Python virtualenvs in Debian packages.,,https://github.com/spotify/dh-virtualenv,https://github.com/spotify/dh-virtualenv,GPL-2.0,2013-10-09 19:03:43.000,2023-05-18 15:24:11.000,2023-01-03 15:31:24,422.0,,175.0,42.0,154.0,32.0,171.0,1570.0,,,,60.0,17,True,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
243,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2023-07-04 12:05:45.000,2023-07-04 12:05:44,437.0,32.0,18.0,7.0,187.0,1.0,50.0,303.0,,,,11.0,17,True,,add-trailing-comma,,,,,https://pypi.org/project/add-trailing-comma,20830.0,20830.0,,,,3.0,,,,,,,,,,,,,,,,,,,
244,cohesion,mschwager/cohesion,code-metrics,A tool for measuring Python class cohesion.,,https://github.com/mschwager/cohesion,https://github.com/mschwager/cohesion,GPL-3.0,2016-08-11 21:09:32.000,2023-06-16 19:27:52.015,2023-03-08 16:15:03,84.0,,4.0,10.0,2.0,5.0,12.0,197.0,2023-03-08 16:22:18.671,1.1.0,10.0,3.0,17,True,,cohesion,conda-forge/cohesion,,11.0,,https://pypi.org/project/cohesion,6436.0,6516.0,https://anaconda.org/conda-forge/cohesion,2023-06-16 19:27:52.015,1604.0,3.0,2019-07-10 16:08:05.000,11.0,,,,,,,,,,,,,,,,,
245,flake8-mypy,ambv/flake8-mypy,linters,A plugin for flake8 integrating Mypy.,,https://github.com/ambv/flake8-mypy,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000,2020-06-19 16:51:36.000,2020-06-19 16:51:00,50.0,,15.0,4.0,13.0,19.0,3.0,103.0,,,,8.0,17,False,,flake8-mypy,,['flake8'],1601.0,1601.0,https://pypi.org/project/flake8-mypy,41751.0,41751.0,,,,3.0,,,,,,,,,,,,,,,,,,,
246,mkdocs-versioning,zayd62/mkdocs-versioning,documentation,A tool that allows for versioning sites built with mkdocs.,,https://github.com/zayd62/mkdocs-versioning,https://github.com/zayd62/mkdocs-versioning,MIT,2019-07-20 18:09:56.000,2021-08-01 15:51:53.000,2021-08-01 15:51:53,133.0,,6.0,3.0,39.0,3.0,22.0,40.0,2021-02-11 10:24:35.000,0.4.0,6.0,5.0,17,False,,mkdocs-versioning,,['mkdocs'],58.0,58.0,https://pypi.org/project/mkdocs-versioning,2120.0,2120.0,,,,3.0,2021-02-11 10:24:35.000,,,,,,,,,,,,,,,,,,
247,pyenv-installer,pyenv/pyenv-installer,virtual-envs,This tool is used to install `pyenv` and friends.,,https://github.com/pyenv/pyenv-installer,https://github.com/pyenv/pyenv-installer,MIT,2013-06-01 03:48:07.000,2023-06-10 12:37:58.000,2023-06-10 12:37:58,149.0,1.0,390.0,74.0,60.0,5.0,71.0,3655.0,,,,39.0,16,True,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
248,vex,sashahart/vex,virtual-envs,Run a command in the named virtualenv.,,https://github.com/sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000,2021-10-30 20:12:27.000,2019-05-10 19:18:48,200.0,,24.0,14.0,24.0,2.0,40.0,372.0,,,,3.0,16,False,,vex,,,28.0,28.0,https://pypi.org/project/vex,448.0,448.0,,,,3.0,,,,,,,,,,,,,,,,,,,
249,tbvaccine,skorokithakis/tbvaccine,logging,A small utility to pretty-print Python tracebacks.,,https://github.com/skorokithakis/tbvaccine,https://github.com/skorokithakis/tbvaccine,MIT,2016-08-27 17:31:59.000,2020-03-01 19:24:46.000,2020-03-01 19:24:44,80.0,,12.0,6.0,18.0,7.0,13.0,365.0,2018-12-14 18:07:29.000,0.3.1,12.0,12.0,16,False,,tbvaccine,,,11.0,11.0,https://pypi.org/project/tbvaccine,1870.0,1870.0,,,,3.0,2018-12-14 18:07:29.000,,,,,,,,,,,,,,,,,,
250,flakehell,life4/flakehell,linters,"Flake8 wrapper to make it nice, legacy-friendly, configurable.",,https://github.com/life4/flakehell,https://github.com/life4/flakehell,MIT,2019-08-06 11:37:21.000,2021-01-11 21:35:41.000,2021-01-11 21:35:40,368.0,,30.0,5.0,68.0,,,233.0,2019-12-19 14:20:08.000,.0.3.3,3.0,16.0,16,False,,flakehell,,['flake8'],,,https://pypi.org/project/flakehell,22873.0,22874.0,,,,3.0,,,70.0,,,,,,,,,,,,,,,,
251,pyformat,myint/pyformat,formatters,Formats Python code to follow a consistent style.,,https://github.com/myint/pyformat,https://github.com/myint/pyformat,,2013-03-24 21:45:30.000,2021-10-29 14:54:42.000,2019-05-24 17:17:56,199.0,,7.0,8.0,6.0,4.0,3.0,93.0,,,,3.0,16,False,,pyformat,,,1805.0,1805.0,https://pypi.org/project/pyformat,30197.0,30197.0,,,,3.0,,,,,,,,,,,,,,,,,,,
252,imhotep,justinabrahms/imhotep,linters,A static-analysis bot for Github.,,https://github.com/justinabrahms/imhotep,https://github.com/justinabrahms/imhotep,MIT,2012-12-17 01:26:32.000,2023-06-17 04:37:59.000,2023-06-17 04:37:59,400.0,1.0,34.0,9.0,68.0,18.0,26.0,222.0,,,,17.0,15,True,,imhotep,,,11.0,11.0,https://pypi.org/project/imhotep,48.0,48.0,,,,3.0,,,,,,,,,,,,,,,,,,,
253,com2ann,ilevkivskyi/com2ann,refactoring,Tool for translation type comments to type annotations in Python.,,https://github.com/ilevkivskyi/com2ann,https://github.com/ilevkivskyi/com2ann,MIT,2016-09-09 07:17:02.000,2023-06-27 18:24:10.000,2023-04-27 10:41:39,41.0,3.0,10.0,7.0,29.0,7.0,19.0,134.0,,,,5.0,15,True,,com2ann,,,42.0,42.0,https://pypi.org/project/com2ann,16862.0,16862.0,,,,3.0,,,,,,,,,,,,,,,,,,,
254,bellybutton,hchasestevens/bellybutton,linters,Custom Python linting through AST expressions.,,https://github.com/hchasestevens/bellybutton,https://github.com/hchasestevens/bellybutton,MIT,2018-02-17 06:31:44.000,2022-09-20 12:04:08.000,2021-07-15 00:42:02,33.0,,13.0,4.0,21.0,8.0,6.0,258.0,,,,5.0,14,False,,bellybutton,,,39.0,39.0,https://pypi.org/project/bellybutton,3477.0,3477.0,,,,3.0,,,,,,,,,,,,,,,,,,,
255,pep8ify,spulec/pep8ify,refactoring,A library that modifies python source code to conform to pep8.,,https://github.com/spulec/pep8ify,https://github.com/spulec/pep8ify,Apache-2.0,2012-06-03 03:31:33.000,2019-03-08 03:06:14.000,2014-10-24 20:36:38,154.0,,12.0,6.0,7.0,6.0,12.0,117.0,,,,6.0,14,False,,pep8ify,,,46.0,46.0,https://pypi.org/project/pep8ify,179.0,179.0,,,,3.0,,,,,,,,,,,,,,,,,,,
256,universal-build,ml-tooling/universal-build,build-tools,Universal build utilities for containerized build pipelines.,,https://github.com/ml-tooling/universal-build,https://github.com/ml-tooling/universal-build,MIT,2020-10-19 14:57:21.000,2022-11-09 08:14:25.000,2022-09-15 18:19:20,395.0,,7.0,5.0,34.0,,3.0,19.0,2021-11-17 16:59:34.000,0.6.18,28.0,5.0,14,True,,universal-build,,,12.0,12.0,https://pypi.org/project/universal-build,363.0,363.0,,,,3.0,,,19.0,,,,,,,,,,,,,,,,
257,yala,cemsbr/yala,linters,Yet Another Linter Aggregator.,,https://github.com/cemsbr/yala,https://github.com/cemsbr/yala,MIT,2017-06-02 22:45:50.000,2023-01-30 07:52:09.000,2023-01-30 07:50:18,198.0,,5.0,2.0,136.0,1.0,11.0,14.0,2023-01-30 07:57:23.000,3.2.0,8.0,4.0,14,False,,yala,,"['flake8', 'pylint']",49.0,49.0,https://pypi.org/project/yala,955.0,955.0,,,,3.0,,,,,,,,,,,,,,,,,,,
258,subpar,google/subpar,packaging,Subpar is a utility for creating self-contained python executables. It is designed to work well with Bazel.,,https://github.com/google/subpar,https://github.com/google/subpar,Apache-2.0,2016-08-03 20:11:35.000,2022-12-27 14:53:53.000,2022-12-19 19:23:19,95.0,,66.0,18.0,75.0,34.0,30.0,557.0,2019-05-14 20:14:05.000,2.0.0,5.0,16.0,13,True,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
259,pycycle,bndr/pycycle,linters,Tool for pinpointing circular imports in Python. Find cyclic imports in any project.,,https://github.com/bndr/pycycle,https://github.com/bndr/pycycle,MIT,2017-01-28 17:22:00.000,2022-01-15 20:44:01.000,2017-02-13 18:07:04,26.0,,20.0,6.0,6.0,15.0,2.0,317.0,,,,2.0,13,False,,pycycle,,,77.0,77.0,https://pypi.org/project/pycycle,4324.0,4324.0,,,,3.0,,,,,,,,,,,,,,,,,,,
260,freshenv,raiyanyahya/freshenv,virtual-envs,"Provision, share, manage local and cloud developer environments.",,https://github.com/raiyanyahya/freshenv,https://github.com/raiyanyahya/freshenv,MPL-2.0,2021-12-19 21:38:32.000,2023-03-03 20:00:09.000,2022-11-06 20:48:39,188.0,,3.0,2.0,166.0,2.0,3.0,168.0,2022-11-06 21:28:09.190,3.0.2,43.0,3.0,13,True,,freshenv,raiyanyahya/freshenv,,,,https://pypi.org/project/freshenv,327.0,327.0,https://anaconda.org/raiyanyahya/freshenv,,,3.0,2022-11-06 21:28:09.190,,,,,,,,,,,,,,,,,,
