,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
0,best-of-web-python - Testing,ml-tooling/best-of-web-python,testing,Testing libraries & tools for python web frameworks.,True,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27.000,2023-03-02 18:31:25.000,2023-03-02 18:31:24,209.0,24.0,141.0,52.0,129.0,2.0,1828.0,2023-03-02 18:31:48.000,2023.03.02,79.0,10.0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,best-of-mkdocs,pawamoy/best-of-mkdocs,documentation,Collection of MkDocs projects and plugins.,True,https://github.com/pawamoy/best-of-mkdocs,https://github.com/pawamoy/best-of-mkdocs,CC-BY-SA-4.0,2022-04-17 07:48:22.000,2023-03-02 20:50:55.000,2023-03-02 20:50:55,144.0,12.0,6.0,5.0,65.0,2.0,153.0,2023-03-02 20:51:35.000,2023.03.02,50.0,4.0,0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Python.org Packaging,,packaging,An Overview of Packaging for Python.,True,,https://packaging.python.org/overview/,,,,,,,,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,unittest,,testing,Unittest is a test framework included in the Python standard library.,True,,https://docs.python.org/3/library/unittest.html,,,,,,,,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,pytest,pytest-dev/pytest,testing,"The pytest framework makes it easy to write small tests, yet scales to support complex functional testing.",,https://github.com/pytest-dev/pytest,https://github.com/pytest-dev/pytest,MIT,2015-06-15 20:28:27.000,2023-03-07 22:12:02.000,2023-03-07 20:49:37,14897.0,78.0,2271.0,194.0,4953.0,4401.0,9881.0,2023-03-03 19:14:18.968,7.2.2,158.0,860.0,47,True,851.0,pytest,conda-forge/pytest,['pytest'],851604.0,840365.0,https://pypi.org/project/pytest,2023-01-14 12:19:00.550,11239.0,59554009.0,59789334.0,https://anaconda.org/conda-forge/pytest,2023-03-03 23:28:20.131,18826021.0,1.0,,,,,,,,,,,,,,,,,,,,
5,mypy,python/mypy,linters,Optional static typing for Python.,,https://github.com/python/mypy,https://github.com/python/mypy,MIT,2012-12-07 13:30:23.000,2023-03-09 13:59:55.000,2023-03-09 07:14:12,11037.0,215.0,2466.0,229.0,6022.0,6429.0,14966.0,2023-03-07 02:13:16.162,1.1.1,101.0,633.0,46,True,2482.0,mypy,conda-forge/mypy,,182779.0,174885.0,https://pypi.org/project/mypy,2022-11-14 16:58:14.966,7894.0,14025282.0,14067780.0,https://anaconda.org/conda-forge/mypy,2023-03-07 05:13:39.411,2719894.0,1.0,,,,,,,,,,,,,,,,,,,,
6,pip,pypa/pip,dependency-managers,The Python package installer.,,https://github.com/pypa/pip,https://github.com/pypa/pip,MIT,2011-03-06 14:30:46.000,2023-03-09 12:50:50.000,2023-03-05 09:05:41,13599.0,141.0,2869.0,308.0,5120.0,5793.0,8592.0,2023-02-17 18:32:12.376,23.0.1,129.0,717.0,46,True,1000.0,pip,conda-forge/pip,,136198.0,125293.0,https://pypi.org/project/pip,2023-02-17 18:32:12.376,10905.0,154664487.0,155527602.0,https://anaconda.org/conda-forge/pip,2023-02-17 21:52:31.556,69049256.0,1.0,,,,,,,,,,,,,,,,,,,,
7,black,psf/black,formatters,The uncompromising Python code formatter.,,https://github.com/psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000,2023-03-08 09:36:58.000,2023-03-07 19:52:19,1520.0,59.0,2032.0,230.0,1345.0,1857.0,31580.0,2023-02-01 02:55:25.167,23.1.0,45.0,360.0,45,True,393.0,black,conda-forge/black,,355730.0,345311.0,https://pypi.org/project/black,2022-06-28 00:39:54.000,10419.0,19712126.0,19824341.0,https://anaconda.org/conda-forge/black,2023-02-01 12:21:42.940,6475697.0,1.0,27205.0,,,,,,,,,,,,,,,,,,,
8,sphinx,sphinx-doc/sphinx,documentation,The Sphinx documentation generator.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,BSD-3-Clause,2015-01-02 10:53:28.000,2023-03-09 08:57:23.000,2023-03-07 18:10:43,19939.0,191.0,1840.0,142.0,4824.0,5261.0,5257.0,2023-01-10 18:23:33.461,6.1.3,183.0,770.0,45,True,1148.0,sphinx,conda-forge/sphinx,['sphinx'],346933.0,286735.0,https://pypi.org/project/sphinx,2023-01-10 18:23:33.461,60198.0,10550588.0,10640664.0,https://anaconda.org/conda-forge/sphinx,2023-01-12 15:29:33.921,7116051.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
9,setuptools,pypa/setuptools,build-tools,Official project repository for the Setuptools build system.,,https://github.com/pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000,2023-03-09 02:50:22.000,2023-03-08 10:15:07,13731.0,264.0,990.0,90.0,1366.0,1726.0,1957.0,2023-03-08 11:05:06.000,67.6.0,541.0,563.0,45,True,552.0,setuptools,conda-forge/setuptools,,325040.0,287064.0,https://pypi.org/project/setuptools,2023-01-28 19:02:44.046,37976.0,267562379.0,268458980.0,https://anaconda.org/conda-forge/setuptools,2023-03-06 14:39:20.500,71728153.0,1.0,,,,,,,,,,,,,,,,,,,,
10,pipenv,pypa/pipenv,virtual-envs,Python Development Workflow for Humans.,,https://github.com/pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000,2023-03-09 10:35:53.000,2023-03-01 09:26:36,8243.0,86.0,1813.0,360.0,1657.0,3725.0,23665.0,2023-02-18 22:13:37.000,2023.2.18,350.0,459.0,44,True,242.0,pipenv,conda-forge/pipenv,,67930.0,66679.0,https://pypi.org/project/pipenv,2022-12-19 10:26:16.459,1251.0,6496608.0,6498824.0,https://anaconda.org/conda-forge/pipenv,2023-02-19 01:01:30.542,90876.0,1.0,,,,,,,,,,,,,,,,,,,,
11,psutil,giampaolo/psutil,profiling,Cross-platform lib for process and system monitoring in Python.,,https://github.com/giampaolo/psutil,https://github.com/giampaolo/psutil,BSD-3-Clause,2014-05-23 14:01:48.000,2023-03-08 23:56:19.000,2023-03-07 17:39:21,5874.0,15.0,1315.0,242.0,599.0,1374.0,9143.0,2022-11-07 18:47:02.742,5.9.4,88.0,192.0,44,True,254.0,psutil,conda-forge/psutil,,294888.0,278177.0,https://pypi.org/project/psutil,2022-11-07 18:47:02.742,16711.0,65243776.0,65482503.0,https://anaconda.org/conda-forge/psutil,2022-11-08 06:03:33.939,19814398.0,1.0,,,,,,,,,,,,,,,,,,,,
12,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2023-03-05 02:45:11.000,2023-03-03 21:07:28,1940.0,12.0,1223.0,207.0,506.0,563.0,24194.0,2023-03-03 21:28:29.000,4.65.0,131.0,112.0,43,True,419.0,tqdm,conda-forge/tqdm,,445952.0,421094.0,https://pypi.org/project/tqdm,2023-03-03 21:19:01.523,24858.0,54076301.0,54298794.0,https://anaconda.org/conda-forge/tqdm,2023-03-04 16:57:20.216,18007479.0,1.0,10757.0,2.0,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2023-03-04 01:40:08.231144,2.0,4076.0,,,,,,,,,,,,,
13,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000,2023-03-09 12:24:47.000,2023-03-09 10:51:17,8439.0,313.0,982.0,75.0,3571.0,4151.0,4556.0,2023-03-08 11:42:17.439,2.17.0,169.0,514.0,43,True,726.0,pylint,conda-forge/pylint,,370348.0,348184.0,https://pypi.org/project/pylint,2023-01-22 14:41:49.833,22164.0,14104025.0,14151927.0,https://anaconda.org/conda-forge/pylint,2023-03-08 13:44:30.103,3784328.0,1.0,,,,,,,,,,,,,,,,,,,,
14,rich,Textualize/rich,logging,Rich is a Python library for rich text and beautiful formatting in the terminal.,,https://github.com/Textualize/rich,https://github.com/Textualize/rich,MIT,2019-11-10 15:28:09.000,2023-03-09 07:40:04.000,2023-03-04 16:28:38,3741.0,128.0,1504.0,543.0,925.0,971.0,42387.0,2023-03-04 16:31:05.649,13.3.2,178.0,220.0,42,True,94.0,rich,conda-forge/rich,,74985.0,71352.0,https://pypi.org/project/rich,2023-01-28 10:19:14.092,3633.0,23436150.0,23534336.0,https://anaconda.org/conda-forge/rich,2023-03-04 19:12:51.787,3141968.0,1.0,,,,,,,,,,,,,,,,,,,,
15,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2023-03-07 18:53:37.000,2023-03-07 18:51:56,5098.0,369.0,2833.0,112.0,2232.0,1771.0,13025.0,2023-03-05 16:46:21.455,9.1.1,308.0,199.0,42,True,20.0,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],30034.0,29480.0,https://pypi.org/project/mkdocs-material,2022-11-08 14:44:39.000,554.0,2384051.0,2388650.0,https://anaconda.org/conda-forge/mkdocs-material,2023-03-05 20:36:09.718,211582.0,1.0,,,,,,,,,,,,,,,,,,,,
16,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2023-03-08 23:13:41.000,2023-03-08 23:13:40,8668.0,60.0,1860.0,232.0,2117.0,4527.0,10086.0,2023-02-11 15:24:26.000,5.8.0,48.0,446.0,42,True,276.0,pyinstaller,conda-forge/pyinstaller,,40601.0,40328.0,https://pypi.org/project/pyinstaller,2022-12-04 15:03:02.559,273.0,1125601.0,1137164.0,https://anaconda.org/conda-forge/pyinstaller,2023-02-11 21:19:21.817,408611.0,1.0,736071.0,,,,,,,,,,,,,,,,,,,
17,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2023-03-02 07:40:32.000,2023-03-02 07:40:31,4073.0,152.0,520.0,46.0,911.0,1060.0,5660.0,2023-01-30 09:46:45.975,5.11.5,143.0,282.0,42,True,133.0,isort,conda-forge/isort,,383269.0,366470.0,https://pypi.org/project/isort,2023-01-30 09:46:45.975,16799.0,26787916.0,26842879.0,https://anaconda.org/conda-forge/isort,2023-02-01 23:25:16.111,4397104.0,2.0,,,,,,,,,,,,,,,,,,,,
18,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2023-03-09 06:41:59.000,2023-03-07 03:01:43,2480.0,163.0,711.0,88.0,1055.0,1696.0,9936.0,2023-02-28 02:11:59.000,3.1.1,178.0,147.0,41,True,24.0,pre-commit,conda-forge/pre-commit,,121138.0,116293.0,https://pypi.org/project/pre-commit,2023-01-29 23:39:18.572,4845.0,9979178.0,10045002.0,https://anaconda.org/conda-forge/pre-commit,2023-02-28 15:13:44.384,2611774.0,1.0,335706.0,,,,,,,,,,,,,,,,,,,
19,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2023-03-08 20:40:21.000,2023-03-06 07:05:27,13875.0,101.0,2094.0,475.0,629.0,3799.0,7831.0,2023-01-09 21:14:31.299,6.0.2,97.0,174.0,41,True,290.0,robotframework,conda-forge/robotframework,,8360.0,7270.0,https://pypi.org/project/robotframework,2023-01-09 21:14:31.299,1090.0,1762603.0,1764461.0,https://anaconda.org/conda-forge/robotframework,2023-01-12 19:48:17.751,114901.0,1.0,542.0,,,,,,,,,,,,,,,,,,,
20,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2023-03-08 06:30:44.000,2023-02-17 07:54:23,12750.0,172.0,551.0,69.0,2221.0,1318.0,6565.0,2023-02-17 07:56:04.559,6.68.2,1026.0,302.0,41,True,59.0,hypothesis,conda-forge/hypothesis,,21762.0,19605.0,https://pypi.org/project/hypothesis,2023-01-27 10:10:58.628,2157.0,5127874.0,5218223.0,https://anaconda.org/conda-forge/hypothesis,2023-02-17 16:51:26.085,7227979.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
21,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2023-03-01 15:30:13.000,2023-02-14 00:48:04,8341.0,19.0,485.0,113.0,573.0,1294.0,5348.0,2022-11-21 22:34:01.796,0.18.2,32.0,159.0,41,True,48.0,jedi,conda-forge/jedi,,286852.0,278530.0,https://pypi.org/project/jedi,2022-11-21 22:34:01.796,8322.0,18731494.0,18922332.0,https://anaconda.org/conda-forge/jedi,2022-11-22 16:27:48.875,14694563.0,1.0,,,,,,,,,,,,,,,,,,,,
22,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2023-03-07 19:36:51.000,2023-02-28 18:50:38,648.0,26.0,980.0,162.0,1220.0,1185.0,4415.0,2023-02-28 18:51:11.000,20.20.0,200.0,244.0,41,True,80.0,virtualenv,conda-forge/virtualenv,,253340.0,235470.0,https://pypi.org/project/virtualenv,2023-02-28 18:51:08.315,17870.0,46975259.0,47027332.0,https://anaconda.org/conda-forge/virtualenv,2023-02-28 21:12:15.584,3749313.0,2.0,,,,,,,,,,,,,,,,,,,,
23,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2023-02-22 11:18:14.000,2023-02-21 14:04:35,2362.0,21.0,272.0,33.0,303.0,1476.0,2672.0,2022-11-23 19:29:25.198,6.0.0,87.0,172.0,41,True,26.0,flake8,conda-forge/flake8,,476001.0,432144.0,https://pypi.org/project/flake8,2022-11-23 19:29:25.198,43857.0,23677122.0,23747821.0,https://anaconda.org/conda-forge/flake8,2022-11-25 17:20:29.044,5726678.0,1.0,,,,,,,,,,,,,,,,,,,,
24,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2023-03-09 10:35:30.000,2023-03-07 16:43:17,2764.0,84.0,1925.0,184.0,2277.0,4216.0,24087.0,2023-02-27 21:51:28.924,1.4.0,158.0,440.0,40,True,690.0,poetry,conda-forge/poetry,,235.0,,https://pypi.org/project/poetry,2023-01-10 18:28:25.700,235.0,11669449.0,11942707.0,https://anaconda.org/conda-forge/poetry,2023-02-28 05:45:26.482,790775.0,1.0,14966983.0,,,,,,,,,,,,,,,,,,,
25,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2023-03-06 08:50:27.000,2022-11-06 23:57:33,1821.0,,2190.0,234.0,1109.0,1657.0,16018.0,2022-11-01 18:34:14.000,1.4.2,55.0,225.0,40,True,142.0,mkdocs,conda-forge/mkdocs,['mkdocs'],44721.0,40559.0,https://pypi.org/project/mkdocs,2022-11-01 18:34:05.525,4162.0,1522394.0,1525188.0,https://anaconda.org/conda-forge/mkdocs,2022-11-12 09:58:55.579,231930.0,1.0,,,,,,,,,,,,,,,,,,,,
26,conda,conda/conda,dependency-managers,"A system-level, binary package and environment manager running on all major operating systems and platforms.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2023-03-09 13:30:12.000,2023-03-09 12:32:16,16242.0,102.0,1296.0,199.0,3509.0,8066.0,5205.0,2023-01-18 22:30:15.000,23.1.0,100.0,419.0,40,True,977.0,conda,conda-forge/conda,,1090.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000,1090.0,178126.0,670935.0,https://anaconda.org/conda-forge/conda,2023-02-24 19:35:25.927,38931964.0,1.0,,,,,,,,,,,,,,,,,,,,
27,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2023-03-06 17:37:08.000,2023-03-02 19:28:03,554.0,157.0,462.0,41.0,1260.0,1498.0,3202.0,2023-02-21 17:41:11.947,4.4.6,185.0,270.0,40,True,73.0,tox,conda-forge/tox,['pytest'],114691.0,92830.0,https://pypi.org/project/tox,2023-02-21 17:41:11.947,21861.0,18585943.0,18595652.0,https://anaconda.org/conda-forge/tox,2023-01-18 22:31:34.228,640809.0,1.0,,-1.0,,,,,,,,,,,,,,,,,,
28,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,MIT,2018-06-18 22:51:10.000,2023-03-09 09:24:34.000,2023-03-06 15:32:31,1662.0,84.0,346.0,58.0,1090.0,666.0,1466.0,2023-02-27 11:01:12.322,1.16.0,174.0,163.0,40,True,181.0,sentry-sdk,conda-forge/sentry-sdk,,40343.0,40066.0,https://pypi.org/project/sentry-sdk,2023-01-23 10:15:50.376,277.0,25179416.0,25186391.0,https://anaconda.org/conda-forge/sentry-sdk,2023-02-27 13:42:30.686,358384.0,1.0,3767.0,,,,,,,,,,,,,,,,,,,
29,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2023-02-24 20:31:02.000,2023-02-24 20:31:02,1223.0,14.0,858.0,220.0,281.0,403.0,13127.0,2023-02-21 19:25:03.574,0.29.1,69.0,143.0,39,True,368.0,yapf,conda-forge/yapf,,73101.0,70861.0,https://pypi.org/project/yapf,2021-12-26 07:48:00.000,2240.0,3347288.0,3363623.0,https://anaconda.org/conda-forge/yapf,2022-01-06 16:55:17.692,1323145.0,2.0,,,,,,,,,,,,,,,,,,,,
30,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2023-03-09 09:02:49.000,2023-02-27 10:56:44,10583.0,477.0,447.0,130.0,296.0,1511.0,8409.0,2023-02-13 18:14:13.215,1.4.7,243.0,133.0,38,True,234.0,nuitka,conda-forge/nuitka,,1134.0,1090.0,https://pypi.org/project/nuitka,2023-01-31 18:21:01.683,44.0,68715.0,74216.0,https://anaconda.org/conda-forge/nuitka,2023-02-13 23:41:42.072,456585.0,1.0,,,,,,,,,,,,,,,,,,,,
31,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2023-02-12 11:49:57.271,2023-02-07 23:30:54,1446.0,14.0,1730.0,162.0,661.0,589.0,4315.0,2023-02-07 21:51:47.486,1.2.0,42.0,113.0,38,True,233.0,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],7194.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2023-01-18 21:20:20.529,7178.0,3595890.0,3635914.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2023-02-12 11:49:57.271,3161962.0,2.0,,,,,,,,,,,,,,,,,,,,
32,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2023-02-27 18:18:02.000,2023-02-17 20:13:42,3656.0,88.0,344.0,96.0,235.0,390.0,3866.0,2023-01-16 22:26:01.797,2.0.0,59.0,58.0,38,True,353.0,invoke,conda-forge/invoke,,21962.0,19261.0,https://pypi.org/project/invoke,2023-01-16 22:26:01.797,2701.0,4701581.0,4712179.0,https://anaconda.org/conda-forge/invoke,2023-01-22 15:15:07.411,879669.0,1.0,,,,,,,,,,,,,,,,,,,,
33,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2023-03-05 13:59:35.000,2023-03-05 13:59:28,4606.0,77.0,1358.0,495.0,592.0,1374.0,22394.0,2023-01-14 15:00:47.000,3.3.1,92.0,168.0,37,True,238.0,glances,conda-forge/glances,,656.0,606.0,https://pypi.org/project/glances,2023-01-17 07:15:06.065,50.0,219202.0,221411.0,https://anaconda.org/conda-forge/glances,2023-01-17 20:09:23.663,184724.0,1.0,1007.0,,,,,,,,,,,,,,,,,,,
34,pyright,Microsoft/pyright,linters,Static Type Checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2023-03-08 21:24:44.000,2023-03-08 21:06:36,5869.0,329.0,867.0,93.0,522.0,3770.0,9823.0,2023-03-08 16:19:46.000,1.1.298,382.0,91.0,37,True,4.0,,,,470.0,460.0,,,,,476169.0,,,,1.0,38.0,,,,,,,pyright,https://www.npmjs.com/package/pyright,2023-03-08 16:17:32.438,10.0,476167.0,,,,,,,,
35,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000,2023-02-10 14:58:28.000,2022-12-13 06:27:57,1353.0,4.0,688.0,120.0,450.0,592.0,4790.0,2022-11-23 18:29:05.901,2.10.0,16.0,131.0,37,True,115.0,pycodestyle,conda-forge/pycodestyle,,325443.0,314062.0,https://pypi.org/project/pycodestyle,2022-11-23 18:29:05.901,11381.0,30210385.0,30283495.0,https://anaconda.org/conda-forge/pycodestyle,2022-11-24 16:23:10.571,5921988.0,1.0,,,,,,,,,,,,,,,,,,,,
36,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2023-03-06 15:13:38.000,2023-03-06 08:40:43,3132.0,304.0,165.0,25.0,343.0,223.0,1550.0,2023-01-17 02:39:01.107,1.7.0,81.0,78.0,37,True,88.0,rope,conda-forge/rope,,60859.0,59232.0,https://pypi.org/project/rope,2023-01-17 02:39:01.107,1627.0,630408.0,645096.0,https://anaconda.org/conda-forge/rope,2023-01-29 10:36:21.444,1042885.0,1.0,,,,,,,,,,,,,,,,,,,,
37,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2023-02-03 13:37:57.000,2023-02-03 13:37:57,1076.0,18.0,289.0,34.0,527.0,403.0,1382.0,2022-12-01 01:51:31.000,4.0.2,52.0,114.0,37,True,45.0,twine,conda-forge/twine,,99698.0,85797.0,https://pypi.org/project/twine,2022-12-01 01:49:17.129,13901.0,4177372.0,4186190.0,https://anaconda.org/conda-forge/twine,2022-12-01 12:45:16.522,696689.0,2.0,,,,,,,,,,,,,,,,,,,,
38,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,Apache-2.0,2014-05-15 22:49:43.000,2023-02-13 08:47:54.000,2023-02-13 08:47:54,639.0,23.0,214.0,26.0,370.0,249.0,475.0,2023-01-08 18:19:14.000,23.0,41.0,87.0,37,True,79.0,packaging,conda-forge/packaging,,649279.0,631537.0,https://pypi.org/project/packaging,2023-01-09 21:11:31.536,17742.0,150410256.0,150745530.0,https://anaconda.org/conda-forge/packaging,2023-01-12 00:11:49.688,27155915.0,2.0,674.0,-1.0,,,,,,,,,,,,,,,,,,
39,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2023-03-03 18:02:50.000,2023-03-03 18:02:50,699.0,23.0,582.0,120.0,104.0,635.0,14289.0,2022-01-29 13:50:01.000,0.6.0,18.0,42.0,36,True,77.0,loguru,conda-forge/loguru,,49428.0,47719.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000,1709.0,8127021.0,8147472.0,https://anaconda.org/conda-forge/loguru,2022-10-26 21:41:01.021,1002101.0,2.0,,,,,,,,,,,,,,,,,,,,
40,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2023-03-06 19:46:41.000,2023-03-02 14:33:47,1868.0,38.0,567.0,105.0,879.0,790.0,6677.0,2023-03-01 11:23:04.406,6.12.3,111.0,188.0,36,True,130.0,pip-tools,conda-forge/pip-tools,,2150.0,,https://pypi.org/project/pip-tools,2023-01-31 13:34:01.833,2150.0,9892210.0,9894345.0,https://anaconda.org/conda-forge/pip-tools,2023-03-01 19:29:58.944,74737.0,2.0,,,,,,,,,,,,,,,,,,,,
41,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2023-03-03 12:11:53.143,2023-03-03 09:20:27,2814.0,9.0,284.0,69.0,217.0,352.0,4287.0,2023-03-03 09:23:05.483,2.0.2,73.0,57.0,36,True,114.0,autopep8,conda-forge/autopep8,,171304.0,165486.0,https://pypi.org/project/autopep8,2022-12-15 15:08:07.499,5818.0,3183173.0,3195799.0,https://anaconda.org/conda-forge/autopep8,2023-03-03 12:11:53.143,1022736.0,3.0,,,,,,,,,,,,,,,,,,,,
