,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
84,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2023-07-27 14:52:53.379,2023-07-15 15:04:46,313.0,5.0,935.0,234.0,117.0,25.0,104.0,15996.0,,,24.0,27.0,31,True,,pysnooper,conda-forge/pysnooper,,1500.0,1500.0,https://pypi.org/project/pysnooper,,,564074.0,566025.0,https://anaconda.org/conda-forge/pysnooper,2023-07-27 14:52:53.379,68302.0,1.0,,,,,,,,,,,,,,,,,,,
85,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2023-08-14 17:40:50.000,2023-08-14 12:52:46,660.0,14.0,727.0,129.0,745.0,35.0,1059.0,9211.0,2023-08-14 17:40:50.000,1.37.0,77.0,32.0,31,True,,playwright,,,10.0,10.0,https://pypi.org/project/playwright,,,1483975.0,1483975.0,,,,2.0,,,,,,,,,,,,,,,,,,,
86,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2023-06-15 15:02:40.000,2023-06-01 01:16:09,678.0,3.0,183.0,46.0,49.0,16.0,184.0,4597.0,2023-06-01 01:18:01.689,3.1.4,33.0,7.0,31,True,,alive-progress,conda-forge/alive-progress,,2359.0,2172.0,https://pypi.org/project/alive-progress,2023-01-02 21:20:40.562,187.0,483157.0,484097.0,https://anaconda.org/conda-forge/alive-progress,2023-06-01 05:47:28.243,39519.0,3.0,,,,,,,,,,,,,,,,,,,
87,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2023-08-01 06:03:19.000,2023-08-01 06:03:18,1205.0,1.0,218.0,49.0,268.0,161.0,168.0,2726.0,2022-11-03 17:20:34.545,2022.1.3,76.0,92.0,31,True,,pudb,conda-forge/pudb,,5968.0,5214.0,https://pypi.org/project/pudb,2022-11-03 17:20:34.545,754.0,197187.0,199947.0,https://anaconda.org/conda-forge/pudb,2023-06-16 13:21:37.623,234656.0,1.0,,,,,,,,,,,,,,,,,,,
88,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2023-08-15 08:03:07.000,2023-08-15 08:03:07,1162.0,5.0,121.0,34.0,268.0,131.0,270.0,2003.0,2023-05-14 14:50:50.819,3.9.0,49.0,68.0,31,True,,flit,conda-forge/flit,,1991.0,1540.0,https://pypi.org/project/flit,2023-05-14 14:50:50.819,451.0,256601.0,258742.0,https://anaconda.org/conda-forge/flit,2023-06-16 13:24:46.150,167009.0,3.0,,,,,,,,,,,,,,,,,,,
89,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2023-08-03 14:30:43.000,2023-08-03 14:30:43,380.0,1.0,147.0,29.0,84.0,62.0,129.0,1741.0,2023-03-09 15:41:00.602,0.13.13,46.0,58.0,31,True,,ipdb,conda-forge/ipdb,,56750.0,47799.0,https://pypi.org/project/ipdb,2023-03-09 15:41:00.602,8951.0,2183374.0,2187991.0,https://anaconda.org/conda-forge/ipdb,2023-06-16 13:21:31.191,392491.0,1.0,,,,,,,,,,,,,,,,,,,
90,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2023-08-23 14:32:24.000,2023-08-23 14:32:24,649.0,6.0,486.0,69.0,268.0,69.0,154.0,1728.0,,,10.0,91.0,31,True,,pyelftools,conda-forge/pyelftools,,6383.0,5831.0,https://pypi.org/project/pyelftools,2022-08-10 21:45:29.337,552.0,1711098.0,1712665.0,https://anaconda.org/conda-forge/pyelftools,2023-06-16 13:24:33.275,139520.0,1.0,,,,,,,,,,,,,,,,,,,
91,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2023-06-16 13:22:52.551,2023-01-16 03:40:03,1483.0,,170.0,52.0,162.0,85.0,218.0,1661.0,2022-04-22 15:33:23.000,0.36.0,48.0,65.0,31,True,,doit,conda-forge/doit,,1879.0,1587.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,292.0,402849.0,406133.0,https://anaconda.org/conda-forge/doit,2023-06-16 13:22:52.551,223344.0,3.0,,,,,,,,,,,,,,,,,,,
92,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,,2011-12-13 19:36:32.000,2023-06-16 13:17:32.308,2016-03-04 01:16:26,1004.0,,376.0,49.0,261.0,400.0,465.0,1358.0,,,1.0,95.0,31,False,,nose,conda-forge/nose,,144990.0,144990.0,https://pypi.org/project/nose,,,4737905.0,4771209.0,https://anaconda.org/conda-forge/nose,2023-06-16 13:17:32.308,2897501.0,2.0,,,,,,,,,,,,,,,,,,,
93,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2023-08-21 14:52:35.000,2023-08-21 14:52:31,589.0,17.0,94.0,13.0,161.0,47.0,305.0,1310.0,2023-01-19 23:00:14.000,0.20.0,16.0,37.0,31,True,,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],8829.0,8829.0,https://pypi.org/project/mkdocstrings,,,572524.0,574968.0,https://anaconda.org/conda-forge/mkdocstrings,2023-07-04 10:51:48.275,83125.0,2.0,,,,,,,,,,,,,,,,,,,
94,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2023-08-21 20:11:50.000,2023-08-21 20:11:49,322.0,17.0,98.0,11.0,207.0,26.0,145.0,494.0,2023-07-21 16:30:33.000,1.24.0,69.0,53.0,31,True,,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],43318.0,41485.0,https://pypi.org/project/sphinx-autodoc-typehints,2023-07-21 16:30:33.000,1833.0,1704940.0,1719829.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2023-07-21 19:10:23.294,565791.0,2.0,,,,,,,,,,,,,,,,,,,
95,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,,2012-06-26 09:52:15.000,2023-08-19 18:57:46.000,2023-08-19 08:24:20,10093.0,19.0,5146.0,1087.0,356.0,52.0,4958.0,27872.0,2023-01-02 22:32:55.000,1.7,8.0,128.0,30,False,,sqlmap,,,10.0,10.0,https://pypi.org/project/sqlmap,,,9391.0,9391.0,,,,2.0,,,,,,,,,,,,,,,,,,,
96,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,,2016-01-15 02:39:17.000,2023-07-17 11:18:48.076,2023-07-01 04:17:44,517.0,2.0,127.0,21.0,136.0,33.0,84.0,1098.0,2023-06-11 13:26:37.000,3.8.0,20.0,54.0,30,False,,prettytable,conda-forge/prettytable,,47533.0,47533.0,https://pypi.org/project/prettytable,,,9790816.0,9826700.0,https://anaconda.org/conda-forge/prettytable,2023-07-17 11:18:48.076,1184175.0,3.0,,,,,,,,,,,,,,,,,,,
97,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2023-08-04 15:54:44.000,2023-08-04 15:54:43,743.0,1.0,187.0,19.0,314.0,121.0,224.0,1084.0,2023-01-17 20:31:11.783,6.3.0,23.0,90.0,30,True,,pydocstyle,conda-forge/pydocstyle,,60563.0,57831.0,https://pypi.org/project/pydocstyle,2023-01-17 20:31:11.783,2732.0,3089187.0,3107381.0,https://anaconda.org/conda-forge/pydocstyle,2023-06-16 13:18:02.967,1546529.0,2.0,69.0,,,,,,,,,,,,,,,,,,
98,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2023-06-22 17:19:13.688,2022-08-29 14:53:21,230.0,,84.0,14.0,46.0,3.0,73.0,817.0,2023-02-02 20:53:50.284,6.5.0,66.0,30.0,30,True,,colorlog,conda-forge/colorlog,,30635.0,27965.0,https://pypi.org/project/colorlog,2023-02-02 20:53:50.284,2670.0,6962837.0,7007074.0,https://anaconda.org/conda-forge/colorlog,2023-06-22 17:19:13.688,1636799.0,3.0,,,,,,,,,,,,,,,,,,,
99,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2023-08-22 12:33:10.000,2023-08-22 12:33:10,1760.0,1.0,183.0,19.0,358.0,169.0,399.0,691.0,2023-03-31 19:07:42.000,4.35.0,65.0,107.0,30,True,breathe-doc/breathe,breathe,conda-forge/breathe,,11642.0,10598.0,https://pypi.org/project/breathe,2022-06-20 18:52:31.000,1044.0,279745.0,292939.0,https://anaconda.org/conda-forge/breathe,2023-07-04 04:52:22.769,500670.0,2.0,542.0,,,,,,,,,,,,,,,,,,
100,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2023-06-19 12:19:26.000,2023-06-19 12:19:25,147.0,2.0,56.0,17.0,59.0,14.0,39.0,587.0,2022-01-24 01:14:49.000,0.7.0,13.0,23.0,30,True,,mccabe,conda-forge/mccabe,,405959.0,390000.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,15959.0,30000747.0,30084971.0,https://anaconda.org/conda-forge/mccabe,2023-06-16 13:17:55.573,7243277.0,2.0,,,,,,,,,,,,,,,,,,,
101,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2023-07-04 22:51:12.026,2023-07-03 22:55:34,205.0,3.0,56.0,20.0,109.0,1.0,86.0,221.0,2023-07-04 18:38:08.820,1.5.5,35.0,26.0,30,True,,typed_ast,conda-forge/typed-ast,,5538.0,,https://pypi.org/project/typed_ast,2023-07-04 18:38:08.820,5538.0,8547825.0,8727704.0,https://anaconda.org/conda-forge/typed-ast,2023-07-04 22:51:12.026,6115895.0,1.0,,,,,,,,,,,,,,,,,,,
102,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2023-08-24 12:54:04.000,2023-08-24 12:53:30,709.0,110.0,29.0,6.0,44.0,28.0,128.0,195.0,2023-08-24 12:54:01.000,0.35.0,44.0,21.0,30,True,,griffe,conda-forge/griffe,,2922.0,2922.0,https://pypi.org/project/griffe,,,727071.0,736743.0,https://anaconda.org/conda-forge/griffe,2023-08-20 16:46:06.842,164427.0,2.0,,,,,,,,,,,,,,,,,,,
103,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2023-08-20 14:45:17.000,2023-06-18 06:48:14,539.0,1.0,105.0,33.0,83.0,21.0,145.0,1483.0,2023-03-26 06:25:00.948,6.0.1,56.0,56.0,29,True,,radon,conda-forge/radon,,4863.0,4230.0,https://pypi.org/project/radon,2023-03-26 06:25:00.948,633.0,420735.0,421637.0,https://anaconda.org/conda-forge/radon,2023-06-16 13:24:51.939,63199.0,2.0,,,,,,,,,,,,,,,,,,,
104,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2023-08-21 18:54:22.000,2023-08-15 07:55:30,465.0,47.0,120.0,36.0,356.0,27.0,215.0,1196.0,2023-07-12 10:20:02.000,0.21.1,21.0,42.0,29,True,,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],,,https://pypi.org/project/pytest-asyncio,,,7282392.0,7326964.0,https://anaconda.org/conda-forge/pytest-asyncio,2023-07-12 15:08:45.602,1738048.0,2.0,150.0,,,,,,,,,,,-5.0,,,,,,,
105,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2023-08-24 13:18:17.000,2023-08-24 00:46:33,888.0,66.0,56.0,26.0,113.0,33.0,68.0,1097.0,2023-07-05 05:04:00.529,1.24.2,51.0,24.0,29,True,,wily,,,198.0,189.0,https://pypi.org/project/wily,2018-10-14 05:01:41.000,9.0,11388.0,11388.0,,,,2.0,,,,,,,,,,,,,,,,,,,
106,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,,2011-12-14 15:33:15.000,2023-08-21 18:05:54.000,2023-05-22 18:16:01,1114.0,,128.0,23.0,311.0,51.0,215.0,756.0,,,5.0,74.0,29,False,,nose2,conda-forge/nose2,,23694.0,23694.0,https://pypi.org/project/nose2,,,566776.0,568525.0,https://anaconda.org/conda-forge/nose2,2023-06-16 16:08:37.386,110222.0,2.0,,,,,,,,,,,,,,,,,,,
107,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2023-06-16 13:23:08.435,2022-12-31 03:02:53,264.0,,98.0,25.0,109.0,40.0,77.0,737.0,2019-12-10 01:50:33.000,0.8.1,14.0,33.0,29,True,,astor,conda-forge/astor,,2175.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,2175.0,5233640.0,5261857.0,https://anaconda.org/conda-forge/astor,2023-06-16 13:23:08.435,2144515.0,2.0,,,,,,,,,,,,,,,,,,,
108,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2023-06-28 15:43:10.000,2022-11-08 15:07:52,1711.0,,172.0,55.0,274.0,134.0,233.0,565.0,2023-02-03 17:52:32.253,2.13.7,123.0,92.0,29,False,,zc.buildout,conda-forge/zc.buildout,,1042.0,,https://pypi.org/project/zc.buildout,2022-04-07 19:12:49.000,1042.0,75251.0,76527.0,https://anaconda.org/conda-forge/zc.buildout,2023-06-16 19:27:31.340,29358.0,3.0,,,,,,,,,,,,,,,,,,,
109,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/pylint-dev/pylint-django,https://github.com/pylint-dev/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2023-08-01 10:10:46.000,2023-05-15 04:10:28,628.0,,119.0,16.0,184.0,51.0,167.0,562.0,2023-01-31 16:35:25.772,2.4.4,54.0,68.0,29,True,pylint-dev/pylint-django,pylint-django,conda-forge/pylint-django,['pylint'],28125.0,26954.0,https://pypi.org/project/pylint-django,2023-01-31 16:35:25.772,1171.0,2408860.0,2410793.0,https://anaconda.org/conda-forge/pylint-django,2023-06-16 13:25:11.432,161874.0,2.0,278.0,,,,,,,,,,,,,,,,,,
110,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2023-08-22 05:49:36.000,2023-08-14 16:01:13,475.0,1.0,183.0,8.0,225.0,15.0,146.0,521.0,2021-11-11 20:59:17.000,3.3.1,28.0,64.0,29,True,,coveralls,conda-forge/coveralls,['pytest'],31948.0,31948.0,https://pypi.org/project/coveralls,,,444742.0,457220.0,https://anaconda.org/conda-forge/coveralls,2023-06-16 13:24:40.028,985822.0,2.0,,,,,,,,,,,,,,,,,,,
111,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2023-06-16 16:21:34.925,2022-12-27 17:54:48,436.0,,27.0,11.0,39.0,20.0,18.0,259.0,2022-10-29 15:21:26.062,1.2.0,31.0,9.0,29,True,,executing,conda-forge/executing,,99925.0,99776.0,https://pypi.org/project/executing,2022-10-29 15:21:26.062,149.0,12137715.0,12331851.0,https://anaconda.org/conda-forge/executing,2023-06-16 16:21:34.925,8541984.0,2.0,,,,,,,,,,,,,,,,,,,
112,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2023-08-11 11:38:36.000,2023-05-03 10:52:31,1066.0,,66.0,33.0,7.0,,,230.0,2023-04-27 15:17:02.669,6.0.1,40.0,186.0,29,True,,hacking,,['flake8'],4397.0,,https://pypi.org/project/hacking,2023-04-27 15:17:02.669,4397.0,66471.0,66471.0,,,,2.0,,,,,,,,,,,,,,,,,,,
113,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2023-08-18 23:41:57.000,2019-12-22 18:11:19,86.0,,50.0,8.0,37.0,25.0,21.0,207.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,29,False,,astunparse,conda-forge/astunparse,,84177.0,83724.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,453.0,8965345.0,8989908.0,https://anaconda.org/conda-forge/astunparse,2023-06-16 13:24:50.388,1817726.0,2.0,,,,,,,,,,,,,,,,,,,
114,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2023-07-03 07:21:35.215,2023-04-29 19:35:43,97.0,,30.0,12.0,45.0,2.0,30.0,128.0,2023-04-29 19:44:01.995,0.5.4,21.0,10.0,29,True,,gast,conda-forge/gast,,130110.0,128157.0,https://pypi.org/project/gast,2023-04-29 19:44:01.995,1953.0,12447927.0,12514018.0,https://anaconda.org/conda-forge/gast,2023-07-03 07:21:35.215,2379279.0,2.0,,,,,,,,,,,,,,,,,,,
115,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2023-08-24 13:07:22.000,2023-08-24 12:47:50,2570.0,110.0,285.0,44.0,1347.0,396.0,1033.0,5074.0,2023-08-24 07:26:17.000,2023.08.24,112.0,131.0,28,True,,,conda-forge/mamba,,,,,,,,221202.0,https://anaconda.org/conda-forge/mamba,2023-08-24 09:23:38.909,8626884.0,3.0,,,,,,,,,,,,,,,,,,,
116,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2023-08-22 13:08:15.000,2023-08-22 13:08:14,1101.0,63.0,149.0,38.0,488.0,15.0,373.0,2786.0,,,118.0,34.0,28,True,,pyupgrade,conda-forge/pyupgrade,,,,https://pypi.org/project/pyupgrade,,,462299.0,477108.0,https://anaconda.org/conda-forge/pyupgrade,2023-07-31 03:46:27.643,577583.0,2.0,,,,,,,,,,,,,,,,,,,
117,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2019-12-10 22:26:33.000,2023-08-22 15:17:28.000,2023-08-21 22:44:11,394.0,94.0,103.0,16.0,146.0,44.0,49.0,2023.0,2023-08-22 03:20:28.000,4.1.1,29.0,41.0,28,True,,line_profiler,conda-forge/line_profiler,,82.0,,https://pypi.org/project/line_profiler,2023-08-22 03:20:28.000,82.0,405378.0,418227.0,https://anaconda.org/conda-forge/line_profiler,2023-08-22 04:39:59.865,424033.0,2.0,,,,,,,,,,,,,,,,,,,
118,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2023-08-22 16:35:03.000,2023-08-22 03:27:14,3276.0,230.0,284.0,44.0,697.0,108.0,527.0,2019.0,2023-07-10 06:51:43.000,0.3.15,25.0,130.0,28,True,,briefcase,,,,,https://pypi.org/project/briefcase,,,3984.0,3987.0,,,,2.0,170.0,,,,,,,,,,,,,,,,,,
119,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-07-10 11:06:19.000,2023-01-29 19:46:36,3335.0,,600.0,92.0,534.0,135.0,170.0,1715.0,2016-11-25 22:13:29.000,4.0.515,36.0,386.0,28,True,,diamond,,,180.0,146.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,34.0,7257.0,7257.0,,,,2.0,,,,,,,,,,,,,,,,,,,
120,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2023-08-22 07:46:25.000,2023-08-15 12:26:03,1107.0,13.0,190.0,48.0,374.0,218.0,328.0,1229.0,,,48.0,90.0,28,True,,pytest-xdist,conda-forge/pytest-xdist,['pytest'],,,https://pypi.org/project/pytest-xdist,,,10906818.0,10966959.0,https://anaconda.org/conda-forge/pytest-xdist,2023-06-16 13:21:13.802,5112014.0,3.0,,,,,,,,,,,,,,,,,,,
121,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2023-08-14 09:16:06.000,2023-05-29 13:41:01,712.0,3.0,66.0,14.0,77.0,24.0,51.0,1203.0,2022-10-31 08:28:00.894,1.4.0,22.0,28.0,28,True,,yappi,conda-forge/yappi,,1352.0,1004.0,https://pypi.org/project/yappi,2022-10-31 08:28:00.894,348.0,1605149.0,1607322.0,https://anaconda.org/conda-forge/yappi,2023-06-16 13:20:48.597,160848.0,2.0,,,,,,,,,,,,,,,,,,,
122,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2023-07-07 23:15:37.000,2022-07-14 18:31:38,706.0,,62.0,18.0,318.0,78.0,125.0,1160.0,2021-07-09 22:21:56.000,0.10.3,13.0,41.0,28,False,,pdbpp,conda-forge/pdbpp,,5022.0,5022.0,https://pypi.org/project/pdbpp,,,273628.0,275048.0,https://anaconda.org/conda-forge/pdbpp,2023-06-16 13:25:41.484,102278.0,2.0,,,,,,,,,,,,,,,,,,,
123,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,,2013-06-25 21:09:27.000,2023-08-12 17:17:17.000,2023-08-08 07:31:15,426.0,2.0,70.0,18.0,161.0,22.0,91.0,1122.0,2023-04-10 11:18:29.000,0.9.7,8.0,50.0,28,False,,pytest-sugar,conda-forge/pytest-sugar,['pytest'],22801.0,22801.0,https://pypi.org/project/pytest-sugar,,,973778.0,979702.0,https://anaconda.org/conda-forge/pytest-sugar,2023-07-02 12:36:24.393,207316.0,3.0,6.0,,,,,,,,,,,,,,,,,,
124,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2023-08-23 10:43:50.000,2023-04-27 00:15:19,1004.0,,103.0,19.0,69.0,90.0,87.0,1118.0,,,5.0,39.0,28,True,,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],7380.0,7380.0,https://pypi.org/project/pytest-benchmark,,,689007.0,709716.0,https://anaconda.org/conda-forge/pytest-benchmark,2023-06-16 13:15:49.392,1843104.0,3.0,,,,,,,,,,,,,,,,,,,
125,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-07-29 01:20:54.000,2023-07-29 01:19:00,606.0,16.0,76.0,15.0,162.0,37.0,71.0,795.0,2023-06-25 03:09:03.218,2.2.0,58.0,37.0,28,True,PyCQA/autoflake,autoflake,conda-forge/autoflake,,722.0,,https://pypi.org/project/autoflake,2023-06-25 03:09:03.218,722.0,1515770.0,1525252.0,https://anaconda.org/conda-forge/autoflake,2023-06-16 16:14:56.765,493108.0,2.0,,,,,,,,,,,,,,,,,,,
126,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2023-08-21 23:41:46.000,2023-08-15 08:38:10,1521.0,25.0,186.0,25.0,397.0,88.0,401.0,744.0,2022-12-17 15:59:27.000,7.1.0,50.0,119.0,28,True,,setuptools_scm,conda-forge/setuptools_scm,,,,https://pypi.org/project/setuptools_scm,,,16953864.0,16974885.0,https://anaconda.org/conda-forge/setuptools_scm,2023-06-16 13:24:17.147,1870929.0,3.0,,,,,,,,,,,,,,,,,,,
