,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
71,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2023-01-31 03:47:02.000,2022-12-01 18:31:00,393.0,1.0,202.0,22.0,260.0,194.0,556.0,2022-11-11 08:16:56.000,3.2.0,45.0,47.0,33,True,137.0,pytest-html,conda-forge/pytest-html,['pytest'],28685.0,28002.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000,683.0,3417727.0,3422848.0,https://anaconda.org/conda-forge/pytest-html,2022-10-25 19:38:16.703,353355.0,2.0,,,,,,,,,,,,,,,,,,,,
72,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2022-12-06 20:20:10.000,2022-12-06 20:20:10,1104.0,4.0,87.0,21.0,103.0,101.0,523.0,2021-11-30 21:05:47.000,0.8.3,26.0,46.0,33,True,8.0,parso,conda-forge/parso,,272932.0,267029.0,https://pypi.org/project/parso,2021-11-30 21:05:47.000,5903.0,16104513.0,16295921.0,https://anaconda.org/conda-forge/parso,2021-12-01 05:04:36.494,11867322.0,2.0,,,,,,,,,,,,,,,,,,,,
73,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2023-01-12 02:15:59.000,2022-12-09 01:08:31,462.0,4.0,336.0,111.0,275.0,179.0,9659.0,2022-09-07 22:01:08.223,0.3.14,38.0,31.0,32,True,97.0,py-spy,conda-forge/py-spy,,336.0,295.0,https://pypi.org/project/py-spy,2022-05-17 00:33:00.000,40.0,1475691.0,1485373.0,https://anaconda.org/conda-forge/py-spy,2022-09-09 07:18:41.721,364125.0,2.0,11183.0,,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2022-09-07 22:01:08.223,1.0,319.0,402987.0,,
74,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2023-02-02 13:13:36.000,2023-02-02 07:37:18,538.0,11.0,272.0,69.0,407.0,410.0,5964.0,2022-05-28 04:17:00.000,1.1.0,51.0,84.0,32,True,123.0,pipx,conda-forge/pipx,,970.0,961.0,https://pypi.org/project/pipx,2022-05-28 04:17:00.000,9.0,478929.0,480179.0,https://anaconda.org/conda-forge/pipx,2022-11-01 08:11:28.547,17504.0,2.0,,,,,,,2.0,,,,,,,,,,,,,
75,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2023-01-17 12:32:35.000,2022-12-27 19:53:44,809.0,15.0,198.0,55.0,121.0,97.0,5069.0,2022-11-05 12:02:04.078,4.4.0,39.0,47.0,32,True,14.0,pyinstrument,conda-forge/pyinstrument,,1195.0,1089.0,https://pypi.org/project/pyinstrument,2022-07-03 16:21:24.000,106.0,471069.0,473154.0,https://anaconda.org/conda-forge/pyinstrument,2022-11-05 17:20:23.957,160563.0,2.0,,,,,,,,,,,,,,,,,,,,
76,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2023-01-02 01:24:09.927,2023-01-01 22:00:05,639.0,44.0,170.0,43.0,45.0,161.0,4121.0,2023-01-02 21:20:40.562,3.0.1,28.0,7.0,32,True,16.0,alive-progress,conda-forge/alive-progress,,1592.0,1483.0,https://pypi.org/project/alive-progress,2022-04-01 19:56:01.000,109.0,177564.0,178258.0,https://anaconda.org/conda-forge/alive-progress,2023-01-02 01:24:09.927,25007.0,2.0,,,,,,,,,,,,,,,,,,,,
77,pytype,google/pytype,linters,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2023-02-01 05:30:15.434,2023-01-31 20:24:40,5799.0,158.0,262.0,56.0,782.0,472.0,4087.0,2023-01-31 21:44:41.768,2023.1.31,161.0,87.0,32,True,107.0,pytype,conda-forge/pytype,,102.0,,https://pypi.org/project/pytype,2022-06-30 19:56:49.000,102.0,278928.0,283286.0,https://anaconda.org/conda-forge/pytype,2023-02-01 05:30:15.434,143816.0,2.0,,,,,,,,,,,,,,,,,,,,
78,mimesis,lk-geimfari/mimesis,testing,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2023-02-01 10:02:46.000,2023-01-27 21:14:18,2331.0,9.0,303.0,64.0,969.0,307.0,3876.0,2022-12-17 18:19:31.923,7.0.0,42.0,115.0,32,True,14.0,mimesis,conda-forge/mimesis,,1190.0,1129.0,https://pypi.org/project/mimesis,2022-06-22 12:07:12.000,61.0,94708.0,97178.0,https://anaconda.org/conda-forge/mimesis,2022-12-18 02:34:56.874,76475.0,2.0,377.0,,,,,,,,,,,,,,,,,,,
79,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2023-02-02 08:33:07.000,2023-02-02 02:55:41,2125.0,101.0,186.0,27.0,593.0,882.0,3827.0,2023-01-31 01:06:57.494,2.4.2,144.0,95.0,32,True,26.0,pdm,conda-forge/pdm,,60.0,57.0,https://pypi.org/project/pdm,2023-01-31 01:06:57.494,3.0,84251.0,88628.0,https://anaconda.org/conda-forge/pdm,2023-01-31 08:31:28.526,74417.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
80,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2022-11-27 04:07:20.000,2022-08-12 12:22:25,568.0,,235.0,32.0,214.0,173.0,3558.0,2022-08-12 12:25:03.405,1.2.2,59.0,106.0,32,True,109.0,freezegun,conda-forge/freezegun,,4479.0,,https://pypi.org/project/freezegun,2022-03-18 09:06:37.000,4479.0,5930722.0,5938896.0,https://anaconda.org/conda-forge/freezegun,2022-08-12 15:46:56.359,678449.0,2.0,,,,,,,-2.0,,,,,,,,,,,,,
81,pex,pantsbuild/pex,packaging,A library and tool for generating .pex (Python EXecutable) files.,,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2023-01-18 23:41:22.000,2023-01-18 23:08:21,1284.0,32.0,233.0,54.0,1055.0,836.0,2222.0,2023-01-18 23:45:01.979,2.1.121,208.0,113.0,32,True,145.0,pex,,,132.0,,https://pypi.org/project/pex,2022-07-01 19:45:26.000,132.0,939979.0,1025797.0,,,,2.0,2231287.0,,,,,,,,,,,,,,,,,,,
82,typeguard,agronholm/typeguard,debugging,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2023-01-30 20:43:19.000,2023-01-30 20:43:18,390.0,64.0,82.0,17.0,68.0,194.0,1093.0,2021-12-10 21:09:37.000,2.13.3,47.0,25.0,32,True,21.0,typeguard,conda-forge/typeguard,,11673.0,11288.0,https://pypi.org/project/typeguard,2021-12-10 21:09:37.000,385.0,6600333.0,6604391.0,https://anaconda.org/conda-forge/typeguard,2022-07-27 14:30:31.626,198846.0,2.0,,,,,,,,,,,,,,,,,,,,
83,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2023-01-23 18:10:22.000,2023-01-18 19:40:33,1756.0,18.0,176.0,21.0,344.0,387.0,648.0,2022-06-20 18:54:02.000,4.34.0,64.0,107.0,32,True,141.0,breathe,conda-forge/breathe,,9711.0,8681.0,https://pypi.org/project/breathe,2022-06-20 18:52:31.000,1030.0,257557.0,263224.0,https://anaconda.org/conda-forge/breathe,2022-06-21 01:45:19.926,429238.0,2.0,447.0,,,,,,,,,,,,,,,,,,breathe-doc/breathe,
84,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2023-02-01 22:40:55.000,2023-02-01 21:56:45,915.0,72.0,276.0,53.0,193.0,72.0,10050.0,2023-01-17 23:09:01.475,1.6.0,11.0,22.0,31,True,20.0,memray,conda-forge/memray,,79.0,78.0,https://pypi.org/project/memray,2022-05-16 23:52:50.000,1.0,107666.0,109305.0,https://anaconda.org/conda-forge/memray,2023-01-18 04:04:53.209,16399.0,2.0,,,,,,,,,,,,,,,,,,,,
85,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2023-01-23 23:14:02.000,2023-01-14 14:49:35,315.0,4.0,322.0,58.0,140.0,96.0,4845.0,2021-12-15 16:10:13.225,0.1.0,40.0,53.0,31,True,145.0,pipreqs,conda-forge/pipreqs,,16108.0,15772.0,https://pypi.org/project/pipreqs,2021-10-23 09:15:35.000,336.0,1622437.0,1622859.0,https://anaconda.org/conda-forge/pipreqs,2022-04-08 21:43:21.706,32542.0,3.0,,,,,,,,,,,,,,,,,,,,
86,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2023-02-02 11:18:58.000,2023-02-02 11:18:36,3548.0,30.0,208.0,40.0,33.0,841.0,1994.0,2022-12-11 06:32:00.693,7.7.4,258.0,26.0,31,False,43.0,pyarmor,,,662.0,648.0,https://pypi.org/project/pyarmor,2022-06-28 00:57:42.000,14.0,321897.0,321897.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
87,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2023-01-27 18:23:26.000,2023-01-24 19:31:27,1140.0,20.0,109.0,31.0,255.0,259.0,1893.0,2022-11-05 13:10:04.066,3.8.0,47.0,63.0,31,True,124.0,flit,conda-forge/flit,,270.0,,https://pypi.org/project/flit,2022-02-23 11:36:30.000,270.0,218182.0,220159.0,https://anaconda.org/conda-forge/flit,2022-11-06 11:38:49.501,142358.0,3.0,,,,,,,,,,,,,,,,,,,,
88,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2023-01-16 03:40:21.000,2023-01-16 03:40:03,1483.0,4.0,157.0,51.0,160.0,215.0,1534.0,2022-04-22 15:33:23.000,0.36.0,48.0,65.0,31,True,71.0,doit,conda-forge/doit,,1422.0,1141.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,281.0,392581.0,395155.0,https://anaconda.org/conda-forge/doit,2022-04-22 16:36:58.774,159619.0,3.0,,,,,,,,,,,,,,,,,,,,
89,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2022-10-28 10:53:26.838,2019-10-16 17:48:40,1195.0,,158.0,35.0,151.0,125.0,1427.0,2019-10-16 18:14:55.000,1.5.3,41.0,76.0,31,False,64.0,logbook,conda-forge/logbook,,4992.0,3809.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,1183.0,2373348.0,2375702.0,https://anaconda.org/conda-forge/logbook,2022-10-28 10:53:26.838,110500.0,3.0,284.0,,,,,,,,,,,,,,,,,,,
90,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2023-01-27 11:03:41.000,2023-01-27 11:03:40,548.0,19.0,89.0,11.0,154.0,265.0,1111.0,2023-01-19 23:00:14.000,0.20.0,46.0,35.0,31,True,54.0,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],4070.0,3818.0,https://pypi.org/project/mkdocstrings,2022-05-28 15:55:53.000,252.0,266138.0,267789.0,https://anaconda.org/conda-forge/mkdocstrings,2023-01-20 22:30:58.067,46245.0,2.0,,,,,,,,,,,,,,,,,,,,
91,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2023-01-17 13:41:57.000,2022-12-11 13:43:39,409.0,50.0,69.0,17.0,156.0,87.0,985.0,2022-11-05 08:06:05.737,0.9.6,28.0,45.0,31,True,22.0,pytest-sugar,conda-forge/pytest-sugar,['pytest'],14221.0,11612.0,https://pypi.org/project/pytest-sugar,2022-07-10 18:13:03.547,2609.0,801218.0,803768.0,https://anaconda.org/conda-forge/pytest-sugar,2022-11-05 11:46:05.380,168343.0,2.0,,,,,,,,,,,,,,,,,,,,
92,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2023-02-01 14:02:22.000,2023-01-26 22:23:59,506.0,31.0,119.0,20.0,129.0,75.0,942.0,2023-01-09 20:56:32.595,3.6.0,28.0,53.0,31,False,31.0,prettytable,conda-forge/prettytable,,37205.0,36551.0,https://pypi.org/project/prettytable,2022-05-05 15:21:28.000,654.0,7524805.0,7537155.0,https://anaconda.org/conda-forge/prettytable,2023-01-08 19:42:24.814,988009.0,3.0,,,,,,,,,,,,,,,,,,,,
93,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2023-01-31 17:41:49.000,2023-01-30 15:01:26,280.0,27.0,83.0,8.0,170.0,127.0,898.0,2023-01-20 21:20:01.679,23.1.20,54.0,68.0,31,True,46.0,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],21386.0,21386.0,https://pypi.org/project/flake8-bugbear,2022-10-26 22:37:29.000,,1655566.0,1671381.0,https://anaconda.org/conda-forge/flake8-bugbear,2023-01-23 20:37:03.459,664251.0,2.0,,,,,,,,,,,,,,,,,,,,
94,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2023-01-30 20:42:16.000,2023-01-30 20:42:12,1098.0,9.0,136.0,22.0,297.0,211.0,739.0,2022-07-16 16:40:18.561,0.12.0,28.0,74.0,31,True,52.0,nose2,conda-forge/nose2,,6757.0,5675.0,https://pypi.org/project/nose2,2022-02-13 00:26:17.000,1082.0,535109.0,536553.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,82342.0,2.0,,,,,,,,,,,,,,,,,,,,
95,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2022-12-16 15:19:24.000,2022-11-08 15:07:52,1711.0,35.0,172.0,55.0,273.0,228.0,553.0,2022-11-06 23:13:12.890,3.0.0,122.0,92.0,31,False,134.0,zc.buildout,conda-forge/zc.buildout,,1065.0,,https://pypi.org/project/zc.buildout,2022-04-07 19:12:49.000,1065.0,76597.0,77782.0,https://anaconda.org/conda-forge/zc.buildout,2022-03-31 09:12:41.632,20159.0,3.0,,,,,,,,,,,,,,,,,,,,
96,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2023-02-02 11:17:46.000,2023-02-01 12:53:19,10022.0,35.0,5109.0,1093.0,338.0,4807.0,25947.0,2023-01-02 22:32:55.000,1.7,88.0,122.0,30,True,59.0,sqlmap,,,6.0,,https://pypi.org/project/sqlmap,2022-06-03 22:10:42.000,6.0,6557.0,6557.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
97,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-01-31 20:35:11.000,2023-01-21 22:38:30,6697.0,141.0,192.0,60.0,121.0,226.0,4498.0,2023-01-02 16:18:55.910,0.24.0,22.0,53.0,30,True,298.0,pyoxidizer,,,147.0,147.0,https://pypi.org/project/pyoxidizer,2022-06-05 23:21:43.000,,3508.0,3680.0,,,,2.0,6370.0,,,,,,,,,,,,,,,,,,,
98,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2022-12-06 17:25:01.000,2022-12-06 17:25:01,713.0,15.0,362.0,76.0,159.0,112.0,3743.0,2022-11-15 17:59:01.069,0.61.0,59.0,101.0,30,True,123.0,memory_profiler,conda-forge/memory_profiler,,172.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,172.0,639759.0,643061.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,267465.0,2.0,,,,,,,,,,,,,,,,,,,,
99,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2023-02-01 13:14:56.000,2022-12-29 21:22:15,1016.0,29.0,138.0,34.0,443.0,337.0,2424.0,2022-12-06 22:22:02.046,3.3.1,149.0,34.0,30,True,11.0,pyupgrade,conda-forge/pyupgrade,,52.0,,https://pypi.org/project/pyupgrade,2022-11-10 15:40:00.639,52.0,438174.0,448215.0,https://anaconda.org/conda-forge/pyupgrade,2022-12-07 01:35:57.277,492055.0,2.0,,,,,,,,,,,,,,,,,,,,
100,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2023-01-19 20:43:30.000,2023-01-19 20:43:25,715.0,17.0,113.0,23.0,130.0,159.0,2402.0,2023-01-08 21:24:44.000,2.7,46.0,34.0,30,True,14.0,vulture,conda-forge/vulture,,2455.0,2233.0,https://pypi.org/project/vulture,2022-09-20 06:01:36.875,222.0,435320.0,436153.0,https://anaconda.org/conda-forge/vulture,2023-01-09 08:50:44.861,65036.0,2.0,,,,,,,,,,,,,,,,,,,,
101,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2023-02-01 18:20:05.000,2023-02-01 04:03:05,2458.0,322.0,246.0,42.0,495.0,442.0,1567.0,2023-01-30 02:23:00.441,0.3.12,46.0,103.0,30,True,95.0,briefcase,,,17.0,,https://pypi.org/project/briefcase,2022-06-27 03:23:53.000,17.0,4592.0,4593.0,,,,2.0,48.0,,,,,,,,,,,,,,,,,,,
102,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2023-02-01 05:30:55.000,2022-12-08 18:50:56,533.0,41.0,123.0,32.0,299.0,112.0,1443.0,2022-12-08 19:10:01.428,2.3.5,54.0,40.0,30,True,57.0,safety,conda-forge/safety,,361.0,7.0,https://pypi.org/project/safety,2022-06-28 21:38:28.000,354.0,1037073.0,1045907.0,https://anaconda.org/conda-forge/safety,2022-12-09 10:33:04.329,49457.0,2.0,270729.0,,,,,,,,,,,,,,,,,,,
103,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2023-02-01 10:22:43.000,2023-02-01 10:22:41,376.0,41.0,118.0,34.0,261.0,205.0,1088.0,2022-12-08 12:30:00.681,0.20.3,35.0,40.0,30,True,32.0,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],80.0,,https://pypi.org/project/pytest-asyncio,2022-12-08 12:30:00.681,80.0,5044778.0,5065667.0,https://anaconda.org/conda-forge/pytest-asyncio,2022-12-08 19:33:40.469,1441105.0,2.0,60.0,,,,,,3.0,,,,,,,,,,,,,
104,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2023-01-30 06:55:34.000,2023-01-13 19:26:12,511.0,8.0,129.0,23.0,385.0,260.0,973.0,2022-11-21 16:15:35.393,2022.11.21,24.0,85.0,30,True,43.0,nox,conda-forge/nox,['pytest'],2748.0,2562.0,https://pypi.org/project/nox,2022-01-07 23:34:01.000,186.0,1119311.0,1121837.0,https://anaconda.org/conda-forge/nox,2022-12-01 19:24:29.694,131359.0,2.0,,,,,,,,,,,,,,,,,,,wntrblm/nox,
105,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2022-12-24 05:04:32.000,2022-08-29 14:53:21,230.0,,82.0,12.0,45.0,73.0,782.0,2022-08-29 14:53:13.855,6.7.0,64.0,30.0,30,True,3.0,colorlog,conda-forge/colorlog,,23391.0,20943.0,https://pypi.org/project/colorlog,2021-11-08 16:56:43.000,2448.0,7491774.0,7507476.0,https://anaconda.org/conda-forge/colorlog,2022-10-26 21:11:56.658,1287574.0,3.0,,,,,,,,,,,,,,,,,,,,
106,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2022-11-23 18:04:35.000,2022-01-24 01:11:19,143.0,,48.0,17.0,56.0,38.0,532.0,2022-01-24 01:14:49.000,0.7.0,13.0,21.0,30,True,12.0,mccabe,conda-forge/mccabe,,354740.0,338868.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,15872.0,26223546.0,26298356.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,5984879.0,2.0,,,,,,,,,,,,,,,,,,,,
107,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2023-01-31 02:32:30.000,2023-01-25 16:29:31,473.0,5.0,187.0,8.0,222.0,146.0,506.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,30,True,12.0,coveralls,conda-forge/coveralls,['pytest'],33451.0,24177.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,9274.0,579693.0,591340.0,https://anaconda.org/conda-forge/coveralls,2022-08-03 01:11:21.846,850261.0,2.0,,,,,,,,,,,,,,,,,,,,
108,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2023-01-26 21:42:57.000,2022-12-27 17:54:48,436.0,23.0,26.0,9.0,35.0,18.0,219.0,2022-10-29 15:21:26.062,1.2.0,31.0,9.0,30,True,12.0,executing,conda-forge/executing,,50505.0,50449.0,https://pypi.org/project/executing,2022-02-27 22:45:22.000,56.0,8104623.0,8240268.0,https://anaconda.org/conda-forge/executing,2022-11-01 15:44:50.965,5154540.0,1.0,,,,,,,,,,,,,,,,,,,,
109,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2022-12-08 14:10:40.000,2022-06-22 04:41:01,431.0,,530.0,165.0,149.0,165.0,9046.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,40.0,29,True,143.0,gdbgui,,,245.0,243.0,https://pypi.org/project/gdbgui,2022-06-22 04:46:50.000,2.0,278779.0,279168.0,,,,2.0,12061.0,,,,,,,,,,,,,,,,,,,
110,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2023-02-02 00:10:58.000,2022-12-07 15:28:28,958.0,2.0,350.0,41.0,461.0,376.0,3037.0,2021-10-26 14:02:33.000,3.2.1,42.0,126.0,29,True,159.0,factory_boy,conda-forge/factory_boy,,735.0,,https://pypi.org/project/factory_boy,2021-10-26 14:02:33.000,735.0,2500688.0,2502207.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,117000.0,3.0,,,,,,,,,,,,,,,,,,,,
111,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2023-01-31 21:00:27.000,2022-12-22 21:11:23,1211.0,4.0,301.0,47.0,379.0,187.0,2722.0,2022-10-05 17:13:10.000,1.4.0,37.0,70.0,29,True,96.0,detect-secrets,,,24.0,,https://pypi.org/project/detect-secrets,2022-02-16 21:40:39.000,24.0,355638.0,355638.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
