,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
82,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2023-03-02 07:43:12.000,2023-03-02 07:43:08,3613.0,82.0,213.0,41.0,34.0,847.0,2048.0,2022-12-11 06:32:00.693,7.7.4,259.0,27.0,32,False,50.0,pyarmor,,,770.0,755.0,https://pypi.org/project/pyarmor,2022-12-11 06:32:00.693,15.0,105706.0,105706.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
83,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2023-02-27 13:37:13.000,2023-02-21 22:22:13,1143.0,14.0,108.0,33.0,256.0,259.0,1911.0,2022-11-05 13:10:04.066,3.8.0,48.0,63.0,32,True,125.0,flit,conda-forge/flit,,1641.0,1297.0,https://pypi.org/project/flit,2022-11-05 13:10:04.066,344.0,241115.0,243112.0,https://anaconda.org/conda-forge/flit,2022-11-06 11:38:49.501,145842.0,3.0,,,,,,,,,,,,,,,,,,,,
84,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2023-02-27 19:09:28.000,2023-02-25 06:50:39,388.0,39.0,118.0,35.0,275.0,206.0,1106.0,2022-12-08 12:30:00.681,0.20.3,35.0,41.0,32,True,28.0,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],796.0,,https://pypi.org/project/pytest-asyncio,2022-12-08 12:30:00.681,796.0,5811679.0,5832960.0,https://anaconda.org/conda-forge/pytest-asyncio,2022-12-08 19:33:40.469,1489409.0,2.0,67.0,,,,,,,,,,,,,,,,,,,
85,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2023-02-07 00:35:58.000,2023-02-07 00:35:54,1099.0,7.0,136.0,22.0,298.0,211.0,741.0,2022-07-16 16:40:18.561,0.12.0,28.0,74.0,32,True,52.0,nose2,conda-forge/nose2,,23945.0,22860.0,https://pypi.org/project/nose2,2022-07-16 16:40:18.561,1085.0,576876.0,578336.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,84714.0,2.0,,,,,,,,,,,,,,,,,,,,
86,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2023-02-27 17:21:38.000,2023-02-27 17:21:35,10046.0,52.0,5109.0,1089.0,340.0,4830.0,26235.0,2023-01-02 22:32:55.000,1.7,88.0,124.0,31,True,59.0,sqlmap,,,6.0,,https://pypi.org/project/sqlmap,2022-06-03 22:10:42.000,6.0,6667.0,6667.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
87,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2023-03-02 00:41:36.000,2023-02-27 14:50:48,950.0,103.0,280.0,52.0,203.0,72.0,10198.0,2023-02-21 20:39:02.812,1.7.0,13.0,22.0,31,True,20.0,memray,conda-forge/memray,,120.0,110.0,https://pypi.org/project/memray,2023-01-17 23:09:01.475,10.0,89605.0,91437.0,https://anaconda.org/conda-forge/memray,2023-02-22 05:53:10.527,20162.0,2.0,,,,,,,,,,,,,,,,,,,,
88,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2023-02-15 18:25:51.000,2023-02-11 04:20:05,540.0,9.0,272.0,72.0,410.0,414.0,6062.0,2022-05-28 04:17:00.000,1.1.0,51.0,86.0,31,True,123.0,pipx,conda-forge/pipx,,1055.0,1046.0,https://pypi.org/project/pipx,2022-05-28 04:17:00.000,9.0,586704.0,587984.0,https://anaconda.org/conda-forge/pipx,2022-11-01 08:11:28.547,19200.0,3.0,,,,,,,,,,,,,,,,,,,,
89,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2023-01-17 12:32:35.000,2022-12-27 19:53:44,809.0,4.0,219.0,55.0,121.0,97.0,5141.0,2022-11-05 12:02:04.078,4.4.0,39.0,47.0,31,True,17.0,pyinstrument,conda-forge/pyinstrument,,1455.0,1349.0,https://pypi.org/project/pyinstrument,2022-11-05 12:02:04.078,106.0,469245.0,471395.0,https://anaconda.org/conda-forge/pyinstrument,2022-11-05 17:20:23.957,167746.0,2.0,,,,,,,,,,,,,,,,,,,,
90,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2023-01-16 03:40:21.000,2023-01-16 03:40:03,1483.0,4.0,158.0,51.0,160.0,215.0,1545.0,2022-04-22 15:33:23.000,0.36.0,48.0,65.0,31,True,73.0,doit,conda-forge/doit,,1715.0,1434.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,281.0,418510.0,421184.0,https://anaconda.org/conda-forge/doit,2022-04-22 16:36:58.774,168488.0,3.0,,,,,,,,,,,,,,,,,,,,
91,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2023-02-26 17:36:46.000,2023-02-26 17:29:13,584.0,60.0,124.0,31.0,302.0,112.0,1465.0,2022-12-08 19:10:01.428,2.3.5,55.0,41.0,31,True,55.0,safety,conda-forge/safety,,400.0,8.0,https://pypi.org/project/safety,2022-12-08 19:10:01.428,392.0,1103774.0,1112846.0,https://anaconda.org/conda-forge/safety,2022-12-09 10:33:04.329,53562.0,2.0,284700.0,,,,,,,,,,,,,,,,,,,
92,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2022-10-28 10:53:26.838,2019-10-16 17:48:40,1195.0,,158.0,35.0,151.0,125.0,1432.0,2019-10-16 18:14:55.000,1.5.3,41.0,76.0,31,False,64.0,logbook,conda-forge/logbook,,5342.0,4159.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,1183.0,2458406.0,2460806.0,https://anaconda.org/conda-forge/logbook,2022-10-28 10:53:26.838,115066.0,3.0,288.0,,,,,,,,,,,,,,,,,,,
93,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2023-02-19 00:17:32.000,2023-02-19 00:17:32,549.0,15.0,91.0,11.0,155.0,268.0,1147.0,2023-01-19 23:00:14.000,0.20.0,46.0,36.0,31,True,55.0,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],7046.0,6747.0,https://pypi.org/project/mkdocstrings,2023-01-19 22:59:01.803,299.0,352844.0,354557.0,https://anaconda.org/conda-forge/mkdocstrings,2023-01-20 22:30:58.067,49689.0,2.0,,,,,,,,,,,,,,,,,,,,
94,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2023-03-02 07:31:42.000,2023-02-28 08:33:22,1535.0,76.0,200.0,27.0,886.0,763.0,1028.0,2023-02-28 03:34:02.742,6.14.5,58.0,101.0,31,True,67.0,cx_freeze,conda-forge/cx_freeze,,43.0,,https://pypi.org/project/cx_freeze,2023-01-30 09:51:27.855,43.0,73275.0,77201.0,https://anaconda.org/conda-forge/cx_freeze,2023-02-28 04:28:46.142,196309.0,2.0,,,,,,,,,,,,,,,,,,,,
95,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2023-02-22 18:29:18.000,2023-02-22 18:29:18,514.0,8.0,133.0,23.0,387.0,262.0,1001.0,2022-11-21 16:15:35.393,2022.11.21,24.0,85.0,31,True,46.0,nox,conda-forge/nox,['pytest'],3955.0,3670.0,https://pypi.org/project/nox,2022-11-21 16:15:35.393,285.0,1142891.0,1145520.0,https://anaconda.org/conda-forge/nox,2022-12-01 19:24:29.694,139358.0,2.0,,,,,,,,,,,,,wntrblm/nox,,,,,,,
96,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2023-03-02 13:26:28.000,2023-03-02 13:26:27,512.0,19.0,122.0,20.0,130.0,76.0,966.0,2023-01-09 20:56:32.595,3.6.0,28.0,53.0,31,False,31.0,prettytable,conda-forge/prettytable,,40790.0,39929.0,https://pypi.org/project/prettytable,2023-01-09 20:56:32.595,861.0,8114957.0,8127559.0,https://anaconda.org/conda-forge/prettytable,2023-01-08 19:42:24.814,1020769.0,3.0,,,,,,,,,,,,,,,,,,,,
97,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2023-02-26 23:07:39.000,2023-02-26 23:07:39,294.0,40.0,88.0,8.0,182.0,135.0,916.0,2023-02-13 18:10:05.834,23.2.13,55.0,71.0,31,True,44.0,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],30712.0,30444.0,https://pypi.org/project/flake8-bugbear,2023-01-20 21:20:01.679,268.0,1879525.0,1895184.0,https://anaconda.org/conda-forge/flake8-bugbear,2023-02-14 16:57:12.293,673372.0,2.0,,,,,,,,,,,,,,,,,,,,
98,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2023-02-06 16:51:16.000,2023-01-14 14:49:35,315.0,2.0,323.0,60.0,141.0,96.0,4928.0,2021-12-15 16:10:13.225,0.1.0,40.0,53.0,30,True,145.0,pipreqs,conda-forge/pipreqs,,17043.0,16707.0,https://pypi.org/project/pipreqs,2021-10-23 09:15:35.000,336.0,1307172.0,1307599.0,https://anaconda.org/conda-forge/pipreqs,2022-04-08 21:43:21.706,33333.0,3.0,,,,,,,,,,,,,,,,,,,,
99,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-02-24 17:12:43.000,2023-01-21 22:38:30,6697.0,59.0,197.0,60.0,122.0,227.0,4545.0,2023-01-02 16:18:55.910,0.24.0,22.0,53.0,30,True,304.0,pyoxidizer,,,152.0,148.0,https://pypi.org/project/pyoxidizer,2023-01-02 16:18:55.910,4.0,5454.0,5633.0,,,,2.0,6817.0,,,,,,,,,,,,,,,,,,,
100,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2023-02-21 14:05:04.000,2023-02-21 14:05:02,1020.0,13.0,150.0,36.0,447.0,341.0,2490.0,2022-12-06 22:22:02.046,3.3.1,149.0,34.0,30,True,14.0,pyupgrade,conda-forge/pyupgrade,,60.0,,https://pypi.org/project/pyupgrade,2022-12-06 22:22:02.046,60.0,394368.0,404405.0,https://anaconda.org/conda-forge/pyupgrade,2022-12-07 01:35:57.277,501895.0,2.0,,,,,,,,,,,,,,,,,,,,
101,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2023-02-27 07:59:09.000,2023-02-27 07:59:09,717.0,18.0,114.0,22.0,132.0,161.0,2425.0,2023-01-08 21:24:44.000,2.7,46.0,35.0,30,True,14.0,vulture,conda-forge/vulture,,3797.0,3574.0,https://pypi.org/project/vulture,2023-01-09 21:18:34.095,223.0,439721.0,440556.0,https://anaconda.org/conda-forge/vulture,2023-01-09 08:50:44.861,66034.0,2.0,,,,,,,,,,,,,,,,,,,,
102,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2023-03-02 06:49:22.000,2023-02-27 16:46:27,2518.0,239.0,246.0,41.0,518.0,452.0,1590.0,2023-01-30 02:23:00.441,0.3.12,46.0,103.0,30,True,93.0,briefcase,,,17.0,,https://pypi.org/project/briefcase,2023-01-30 02:23:00.441,17.0,4468.0,4469.0,,,,2.0,69.0,,,,,,,,,,,,,,,,,,,
103,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2023-01-17 13:41:57.000,2022-12-11 13:43:39,409.0,3.0,69.0,17.0,156.0,87.0,998.0,2022-11-05 08:06:05.737,0.9.6,28.0,45.0,30,True,23.0,pytest-sugar,conda-forge/pytest-sugar,['pytest'],24176.0,21557.0,https://pypi.org/project/pytest-sugar,2022-11-05 08:06:05.737,2619.0,907023.0,909605.0,https://anaconda.org/conda-forge/pytest-sugar,2022-11-05 11:46:05.380,173053.0,3.0,,,,,,,,,,,,,,,,,,,,
104,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2023-02-08 04:25:59.000,2022-08-29 14:53:21,230.0,,82.0,12.0,46.0,73.0,785.0,2022-08-29 14:53:13.855,6.7.0,66.0,30.0,30,True,3.0,colorlog,conda-forge/colorlog,,25285.0,22816.0,https://pypi.org/project/colorlog,2022-08-29 14:53:13.855,2469.0,7623526.0,7639613.0,https://anaconda.org/conda-forge/colorlog,2022-10-26 21:11:56.658,1335289.0,3.0,,,,,,,,,,,,,,,,,,,,
105,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2023-02-27 09:10:52.000,2023-02-27 09:10:52,2064.0,58.0,157.0,17.0,737.0,371.0,754.0,2022-02-06 14:17:08.000,0.5.1,18.0,72.0,30,True,154.0,asv,conda-forge/asv,,965.0,898.0,https://pypi.org/project/asv,2022-02-06 14:16:23.000,67.0,25691.0,34942.0,https://anaconda.org/conda-forge/asv,2022-11-04 11:34:14.554,684626.0,3.0,,,,,,,,,,,,,,,,,,,,
106,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2022-11-23 18:04:35.000,2022-01-24 01:11:19,143.0,,50.0,17.0,56.0,38.0,538.0,2022-01-24 01:14:49.000,0.7.0,13.0,21.0,30,True,12.0,mccabe,conda-forge/mccabe,,361966.0,346094.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,15872.0,28696415.0,28772644.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,6174614.0,2.0,,,,,,,,,,,,,,,,,,,,
107,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2023-02-23 05:43:42.000,2023-01-25 16:29:31,473.0,3.0,187.0,8.0,223.0,146.0,509.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,30,True,12.0,coveralls,conda-forge/coveralls,['pytest'],39910.0,30636.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,9274.0,596740.0,608486.0,https://anaconda.org/conda-forge/coveralls,2022-08-03 01:11:21.846,869221.0,3.0,,,,,,,,,,,,,,,,,,,,
108,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2023-02-11 12:40:11.000,2022-06-22 04:41:01,431.0,,530.0,165.0,150.0,166.0,9090.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,40.0,29,True,143.0,gdbgui,,,260.0,257.0,https://pypi.org/project/gdbgui,2022-06-22 04:46:50.000,3.0,226614.0,227004.0,,,,2.0,12509.0,,,,,,,,,,,,,,,,,,,
109,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2023-02-07 22:17:55.000,2023-02-07 07:38:40,959.0,2.0,353.0,40.0,462.0,377.0,3056.0,2021-10-26 14:02:33.000,3.2.1,42.0,126.0,29,True,161.0,factory_boy,conda-forge/factory_boy,,735.0,,https://pypi.org/project/factory_boy,2021-10-26 14:02:33.000,735.0,2701017.0,2702529.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,118009.0,3.0,,,,,,,,,,,,,,,,,,,,
110,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-02-22 17:27:24.000,2023-01-29 19:46:36,3335.0,3.0,600.0,89.0,533.0,170.0,1697.0,2016-11-25 22:13:29.000,4.0.515,36.0,384.0,29,True,135.0,diamond,,,157.0,123.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,34.0,19705.0,19705.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
111,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2023-02-04 00:41:41.000,2023-02-04 00:41:41,638.0,2.0,465.0,70.0,253.0,140.0,1615.0,,,10.0,89.0,29,True,67.0,pyelftools,conda-forge/pyelftools,,5280.0,4752.0,https://pypi.org/project/pyelftools,2022-08-10 21:45:29.337,528.0,2526504.0,2527918.0,https://anaconda.org/conda-forge/pyelftools,2022-10-29 13:21:01.531,118802.0,2.0,,,,,,,,,,,,,,,,,,,,
112,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2023-02-25 17:42:34.000,2023-02-25 17:42:34,1421.0,6.0,254.0,94.0,381.0,419.0,1507.0,2023-02-21 23:31:11.294,0.13.9,672.0,39.0,29,True,92.0,pybuilder,conda-forge/pybuilder,,62.0,,https://pypi.org/project/pybuilder,2022-11-04 03:13:11.030,62.0,22419.0,23136.0,https://anaconda.org/conda-forge/pybuilder,2023-02-22 05:27:45.894,35155.0,3.0,,,,,,,,,,,,,,,,,,,,
113,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2023-02-07 15:02:53.000,2022-09-03 06:11:45,527.0,,98.0,31.0,79.0,141.0,1414.0,2021-08-08 13:25:20.000,5.1.0,54.0,52.0,29,True,20.0,radon,conda-forge/radon,,4310.0,3710.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854,600.0,367639.0,368477.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,54507.0,2.0,,,,,,,,,,,,,,,,,,,,
114,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2023-02-05 17:20:52.000,2022-10-25 21:21:25,1001.0,,101.0,17.0,65.0,86.0,1041.0,2022-10-25 21:23:01.695,4.0.0,43.0,37.0,29,True,88.0,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],6842.0,6229.0,https://pypi.org/project/pytest-benchmark,2022-10-25 21:23:01.695,613.0,657986.0,677319.0,https://anaconda.org/conda-forge/pytest-benchmark,2022-10-26 11:10:23.029,1623984.0,3.0,,,,,,,,,,,,,,,,,,,,
115,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2022-12-16 15:19:24.000,2022-11-08 15:07:52,1711.0,,172.0,55.0,273.0,228.0,556.0,2022-11-08 15:13:17.367,3.0.1,123.0,92.0,29,False,134.0,zc.buildout,conda-forge/zc.buildout,,1065.0,,https://pypi.org/project/zc.buildout,2022-11-08 15:13:17.367,1065.0,74959.0,76133.0,https://anaconda.org/conda-forge/zc.buildout,2022-03-31 09:12:41.632,21135.0,3.0,,,,,,,,,,,,,,,,,,,,
116,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2023-03-01 20:54:30.000,2023-02-24 18:00:52,293.0,38.0,92.0,9.0,164.0,139.0,475.0,2023-01-30 23:06:33.000,1.22.0,64.0,50.0,29,True,23.0,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],1487.0,,https://pypi.org/project/sphinx-autodoc-typehints,2023-01-30 23:11:04.728,1487.0,1448208.0,1455146.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2023-01-25 17:54:59.740,444066.0,2.0,,,,,,,,,,,,,,,,,,,,
117,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-01-30 11:46:37.000,2023-01-30 10:06:49,253.0,4.0,26.0,14.0,29.0,5.0,372.0,2023-01-16 06:55:01.507,1.1.1,40.0,12.0,29,True,4.0,wasabi,conda-forge/wasabi,,25952.0,25662.0,https://pypi.org/project/wasabi,2023-01-16 06:55:01.507,290.0,3857279.0,3877805.0,https://anaconda.org/conda-forge/wasabi,2023-01-23 10:44:50.730,1005813.0,3.0,,,,,,,,,,,,,explosion/wasabi,,,,,,,
118,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2023-02-27 20:54:33.000,2022-12-27 17:54:48,436.0,6.0,26.0,9.0,37.0,18.0,225.0,2022-10-29 15:21:26.062,1.2.0,31.0,9.0,29,True,13.0,executing,conda-forge/executing,,55278.0,55208.0,https://pypi.org/project/executing,2022-10-29 15:21:26.062,70.0,8805511.0,8949771.0,https://anaconda.org/conda-forge/executing,2022-11-01 15:44:50.965,5626157.0,1.0,,,,,,,,,,,,,,,,,,,,
119,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2023-01-03 13:15:29.000,2023-01-03 13:15:29,307.0,2.0,926.0,234.0,112.0,98.0,15696.0,2022-04-02 15:00:56.000,1.1.1,57.0,27.0,28,True,21.0,pysnooper,conda-forge/pysnooper,,48.0,,https://pypi.org/project/pysnooper,2022-04-02 15:00:56.000,48.0,240029.0,241321.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,59457.0,2.0,,,,,,,,,,,,,,,,,,,,
120,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-03-06 14:22:47.000,2022-03-06 14:20:17,408.0,,360.0,153.0,69.0,227.0,9209.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,28,True,68.0,bpytop,conda-forge/bpytop,,88.0,87.0,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,1.0,8215.0,8626.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,10292.0,3.0,,,,,,,,,,,,,,,,,,,,
121,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2023-03-02 14:31:07.000,2023-03-02 10:25:57,2360.0,70.0,246.0,44.0,1108.0,799.0,4268.0,2023-02-10 10:09:15.000,2023.02.09,102.0,112.0,28,True,446.0,,conda-forge/mamba,,,,,,,,135352.0,https://anaconda.org/conda-forge/mamba,2023-02-10 12:37:40.217,6496925.0,3.0,,,,,,,,,,,,,,,,,,,,
122,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2022-12-06 17:25:01.000,2022-12-06 17:25:01,713.0,5.0,362.0,76.0,159.0,113.0,3784.0,2022-11-15 17:59:01.069,0.61.0,59.0,101.0,28,True,122.0,memory_profiler,conda-forge/memory_profiler,,179.0,,https://pypi.org/project/memory_profiler,2022-11-15 17:59:01.069,179.0,698259.0,701695.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,281806.0,3.0,,,,,,,,,,,,,,,,,,,,
