,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,conda_id,labels,pypi_id,open_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,updated_github_id,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
44,buildbot,https://github.com/buildbot/buildbot,,Python-based continuous integration testing framework; your pull requests are more than welcome!.,build-tools,30,True,buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2021-02-02 19:07:50.000,2021-01-29 10:23:41.000,1517.0,632.0,4548.0,2021-01-29 12:46:57.000,2.10.1,101.0,779.0,conda-forge/buildbot,,buildbot,639.0,21491.0,1131.0,239.0,https://pypi.org/project/buildbot,2021-01-29 12:46:57.000,892.0,2373.0,4111.0,https://anaconda.org/conda-forge/buildbot,2021-01-29 14:52:14.693,24518.0,2.0,13925.0,,,,,,,,,
45,factory_boy,https://github.com/FactoryBoy/factory_boy,,A test fixtures replacement for Python.,testing,30,True,FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2021-02-03 20:06:30.000,2020-12-28 08:48:43.000,309.0,333.0,2395.0,2018-05-05 15:05:40.000,2.11.1,36.0,109.0,conda-forge/factory_boy,,factory_boy,135.0,866.0,4256.0,,https://pypi.org/project/factory_boy,2018-05-05 15:05:40.000,4256.0,656857.0,657861.0,https://anaconda.org/conda-forge/factory_boy,2020-10-05 10:08:00.894,53240.0,2.0,,,,,,,,,,
46,logbook,https://github.com/getlogbook/logbook,,A cool logging replacement for Python.,logging,30,False,getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2021-01-11 05:40:29.145,2019-10-16 17:48:40.000,155.0,125.0,1398.0,2019-01-16 20:35:25.000,1.4.3,36.0,76.0,conda-forge/logbook,,logbook,54.0,1194.0,4395.0,2429.0,https://pypi.org/project/logbook,2019-01-16 20:35:25.000,1966.0,150749.0,151992.0,https://anaconda.org/conda-forge/logbook,2021-01-11 05:40:29.145,28528.0,2.0,244.0,,,,,,,,,
47,nose,https://github.com/nose-devs/nose,,nose is nicer testing for python.,testing,30,False,nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2020-10-11 16:52:20.277,2016-03-04 01:16:26.000,358.0,460.0,1324.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,conda-forge/nose,,nose,447.0,1004.0,189173.0,102699.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,86474.0,1719135.0,1747651.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277,1625426.0,2.0,,,,,,,,,,
48,pytest-mock,https://github.com/pytest-dev/pytest-mock,,Thin-wrapper around the mock package for easier use with pytest.,testing,30,True,pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2021-01-25 17:59:43.000,2021-01-25 17:59:40.000,88.0,84.0,978.0,2021-01-10 22:17:10.000,3.5.1,50.0,50.0,conda-forge/pytest-mock,['pytest'],pytest-mock,11.0,392.0,20320.0,14140.0,https://pypi.org/project/pytest-mock,2021-01-10 22:17:10.000,6180.0,1314575.0,1327367.0,https://anaconda.org/conda-forge/pytest-mock,2021-01-11 11:41:18.792,703599.0,2.0,,,,,,,,,,
49,tabulate,https://github.com/astanin/python-tabulate,,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",logging,30,True,astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2020-12-30 00:48:21.000,2020-04-07 07:38:20.000,55.0,32.0,686.0,2020-03-22 17:02:41.000,0.8.7,23.0,50.0,conda-forge/tabulate,,tabulate,41.0,437.0,44368.0,36266.0,https://pypi.org/project/tabulate,2020-03-22 17:02:41.000,8102.0,6646300.0,6659354.0,https://anaconda.org/conda-forge/tabulate,2020-03-22 20:02:25.689,744124.0,2.0,,,,,,,,,,
50,pytest-xdist,https://github.com/pytest-dev/pytest-xdist,,pytest plugin for distributed testing and loop-on-failures testing modes.,testing,30,True,pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2021-01-19 19:40:57.000,2020-12-15 12:07:13.000,141.0,221.0,656.0,2020-12-14 12:15:22.000,2.2.0,54.0,70.0,conda-forge/pytest-xdist,['pytest'],pytest-xdist,182.0,836.0,21560.0,14218.0,https://pypi.org/project/pytest-xdist,2020-12-14 12:15:22.000,7342.0,1566305.0,1584293.0,https://anaconda.org/conda-forge/pytest-xdist,2020-12-14 15:51:37.434,989360.0,2.0,,,,,,,,,,
51,coveralls-python,https://github.com/TheKevJames/coveralls-python,,Show coverage stats online via coveralls.io.,testing,30,True,coveralls-clients/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2021-02-01 21:17:22.000,2021-02-01 21:16:54.000,163.0,132.0,451.0,2021-01-12 01:39:43.000,3.0.0,37.0,54.0,,['pytest'],coveralls,3.0,373.0,33360.0,16352.0,https://pypi.org/project/coveralls,2021-01-12 01:39:43.000,17008.0,211652.0,211652.0,,,,2.0,,,TheKevJames/coveralls-python,,,,,,,
52,pytest-html,https://github.com/pytest-dev/pytest-html,,Plugin for generating HTML reports for pytest results.,testing,30,True,pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2021-01-23 03:26:18.000,2021-01-23 03:26:17.000,156.0,177.0,392.0,2020-12-13 15:24:58.000,3.1.1,44.0,43.0,conda-forge/pytest-html,['pytest'],pytest-html,72.0,376.0,8192.0,7208.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000,984.0,687772.0,689875.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698,94657.0,2.0,,,,,,,,,,
53,Glances,https://github.com/nicolargo/glances,,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",profiling,29,True,nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2021-01-30 08:38:13.000,2021-01-30 08:35:48.000,1162.0,1123.0,17798.0,2021-01-23 16:50:31.000,3.1.6,52.0,136.0,conda-forge/glances,,glances,193.0,3869.0,323.0,273.0,https://pypi.org/project/glances,2021-01-24 13:42:23.000,50.0,34532.0,36580.0,https://anaconda.org/conda-forge/glances,2021-01-26 19:34:19.770,120525.0,1.0,416.0,,,,,,,,,
54,yapf,https://github.com/google/yapf,,A formatter for Python files.,formatters,29,True,google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2021-02-03 21:54:39.000,2021-01-23 06:15:02.000,779.0,364.0,11421.0,2020-04-23 19:07:36.000,0.30.0,67.0,123.0,conda-forge/yapf,,yapf,298.0,,19963.0,16557.0,https://pypi.org/project/yapf,2020-04-23 19:07:36.000,3406.0,393934.0,403045.0,https://anaconda.org/conda-forge/yapf,2020-07-28 15:36:35.387,510244.0,3.0,,,,,,,,,,
55,pudb,https://github.com/inducer/pudb,,Full-screen console debugger for Python.,debugging,29,True,inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2021-02-02 05:06:22.000,2021-02-02 05:06:21.000,167.0,128.0,1958.0,2017-09-02 18:52:28.000,2017.1.4,68.0,68.0,conda-forge/pudb,,pudb,138.0,922.0,3619.0,2193.0,https://pypi.org/project/pudb,2020-12-21 04:20:59.000,1426.0,553221.0,554842.0,https://anaconda.org/conda-forge/pudb,2020-04-15 19:25:06.154,89186.0,1.0,,,,,,,,,,
56,structlog,https://github.com/hynek/structlog,,Structured Logging for Python.,logging,29,True,hynek/structlog,https://github.com/hynek/structlog,MIT,2013-08-13 15:55:58.000,2021-02-04 14:44:11.000,2021-01-29 10:33:11.000,133.0,138.0,1420.0,2020-12-31 11:39:01.000,20.2.0,22.0,70.0,conda-forge/structlog,,structlog,31.0,780.0,4117.0,2911.0,https://pypi.org/project/structlog,2020-12-31 11:28:04.000,1206.0,410845.0,412420.0,https://anaconda.org/conda-forge/structlog,2021-01-04 12:27:27.303,86679.0,2.0,,,,,,,,,,
57,rope,https://github.com/python-rope/rope,,a python refactoring library.,refactoring,29,True,python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2021-01-11 13:32:45.000,2021-01-11 13:32:44.000,118.0,105.0,1076.0,2020-10-07 16:08:59.000,0.18.0,19.0,60.0,conda-forge/rope,,rope,75.0,1868.0,28222.0,25290.0,https://pypi.org/project/rope,2020-10-07 16:08:59.000,2932.0,120073.0,130416.0,https://anaconda.org/conda-forge/rope,2020-10-07 18:16:45.645,475803.0,1.0,,,,,,,,,,
58,python-json-logger,https://github.com/madzak/python-json-logger,,Json Formatter for the standard python logger.,logging,29,True,madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2021-01-18 15:09:26.000,2020-10-12 16:12:03.000,135.0,45.0,896.0,2020-10-12 16:26:53.000,2.0.1,19.0,43.0,conda-forge/python-json-logger,,python-json-logger,16.0,179.0,13028.0,12110.0,https://pypi.org/project/python-json-logger,2020-10-12 16:26:53.000,918.0,954062.0,964339.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,472757.0,2.0,,,,,,,,,,
59,colorlog,https://github.com/borntyping/python-colorlog,,A colored formatter for the python logging module.,logging,29,True,borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2021-01-15 07:18:37.000,2021-01-14 12:46:28.000,69.0,49.0,667.0,2021-01-14 12:47:43.000,4.7.2,51.0,29.0,conda-forge/colorlog,,colorlog,10.0,175.0,12321.0,8655.0,https://pypi.org/project/colorlog,2021-01-14 12:47:43.000,3666.0,1312031.0,1317215.0,https://anaconda.org/conda-forge/colorlog,2021-01-14 16:17:27.231,300726.0,2.0,,,,,,,,,,
60,alabaster,https://github.com/bitprophet/alabaster,,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",documentation,29,False,bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2020-07-22 08:04:58.000,2020-01-10 23:50:18.000,151.0,50.0,589.0,2018-10-03 01:39:17.000,0.7.12,24.0,28.0,conda-forge/alabaster,['sphinx'],alabaster,75.0,350.0,54453.0,39555.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000,14898.0,1432330.0,1466259.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,1866146.0,2.0,,,,,,,,,,
61,packaging,https://github.com/pypa/packaging,,Core utilities for Python packages.,packaging,29,True,pypa/packaging,https://github.com/pypa/packaging,BSD-2-Clause,2014-05-15 22:49:43.000,2021-02-04 02:19:34.000,2021-02-02 01:15:29.000,134.0,130.0,268.0,2021-01-29 20:27:31.000,20.9,35.0,60.0,conda-forge/packaging,,packaging,50.0,,197860.0,168660.0,https://pypi.org/project/packaging,2021-01-29 20:24:35.000,29200.0,13635190.0,13736467.0,https://anaconda.org/conda-forge/packaging,2020-12-12 15:04:34.863,5671420.0,1.0,44.0,,,,,,,,,
62,typed_ast,https://github.com/python/typed_ast,,Modified fork of CPython's ast module that parses `# type:` comments.,ast,29,True,python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2020-12-30 23:50:52.000,2020-12-30 23:50:51.000,43.0,72.0,173.0,2020-12-30 23:17:52.000,1.4.2,28.0,19.0,,,typed_ast,4.0,167.0,10362.0,,https://pypi.org/project/typed_ast,2020-12-30 23:17:52.000,10362.0,5160708.0,5160708.0,,,,1.0,,,,,,,,,,
63,PySnooper,https://github.com/cool-RR/PySnooper,,Never use print for debugging again.,debugging,28,True,cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2020-12-28 18:13:10.000,2020-12-28 18:13:09.000,876.0,90.0,14190.0,2020-09-14 09:47:00.000,0.4.2,53.0,25.0,conda-forge/pysnooper,,pysnooper,17.0,288.0,389.0,343.0,https://pypi.org/project/pysnooper,2020-09-14 09:47:00.000,46.0,18200.0,19667.0,https://anaconda.org/conda-forge/pysnooper,2020-09-14 13:44:42.361,30810.0,2.0,,,,,,,,,,
64,py-spy,https://github.com/benfred/py-spy,,Sampling profiler for Python programs.,profiling,28,True,benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2021-01-19 17:04:02.000,2021-01-19 16:57:13.000,231.0,129.0,6497.0,2021-01-17 20:43:32.000,0.3.4,27.0,21.0,,,py-spy,58.0,353.0,613.0,563.0,https://pypi.org/project/py-spy,2021-01-17 20:43:46.000,50.0,177784.0,178008.0,,,,2.0,4259.0,,,py-spy,,,,,,
65,pipreqs,https://github.com/bndr/pipreqs,,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,dependency-managers,28,True,bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2020-12-10 09:04:42.000,2020-05-18 23:46:19.000,200.0,63.0,3168.0,2019-11-14 11:06:56.000,0.4.10,38.0,36.0,conda-forge/pipreqs,,pipreqs,93.0,260.0,4623.0,4095.0,https://pypi.org/project/pipreqs,2019-11-14 11:00:54.000,528.0,27564.0,27929.0,https://anaconda.org/conda-forge/pipreqs,2019-11-14 14:53:43.131,19393.0,3.0,,,,,,,,,,
66,radon,https://github.com/rubik/radon,,Various code metrics for Python code.,code-metrics,28,True,rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2021-02-01 14:49:39.000,2020-09-28 16:15:09.000,85.0,124.0,1179.0,2020-09-18 13:15:32.000,4.3.2,45.0,41.0,conda-forge/radon,,radon,20.0,501.0,2681.0,1583.0,https://pypi.org/project/radon,2020-09-18 13:15:32.000,1098.0,96273.0,96899.0,https://anaconda.org/conda-forge/radon,2020-09-18 20:13:31.841,25074.0,1.0,,,,,,,,,,
67,pydocstyle,https://github.com/PyCQA/pydocstyle,,docstring style checker.,linters,28,True,PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2020-09-21 00:19:01.000,2020-09-19 00:07:00.000,144.0,187.0,739.0,2020-08-29 20:58:00.000,5.1.1,14.0,71.0,conda-forge/pydocstyle,,pydocstyle,68.0,693.0,18127.0,14207.0,https://pypi.org/project/pydocstyle,2020-08-29 20:56:43.000,3920.0,534430.0,539687.0,https://anaconda.org/conda-forge/pydocstyle,2020-08-30 00:38:13.707,289144.0,2.0,51.0,-1.0,,,,,,,,
68,pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,,Pytest support for asyncio.,testing,28,True,pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2021-01-13 14:01:21.000,2020-12-01 01:03:15.000,75.0,92.0,670.0,2020-06-23 22:10:28.000,0.14.0,18.0,26.0,conda-forge/pytest-asyncio,['pytest'],pytest-asyncio,59.0,157.0,10951.0,8923.0,https://pypi.org/project/pytest-asyncio,2020-06-23 22:10:28.000,2028.0,482225.0,488739.0,https://anaconda.org/conda-forge/pytest-asyncio,2020-10-30 17:49:56.641,293141.0,2.0,,,,,,,,,,
69,breathe,https://github.com/michaeljones/breathe,,ReStructuredText and Sphinx bridge to Doxygen.,documentation,28,True,michaeljones/breathe,https://github.com/michaeljones/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2021-02-04 01:00:28.000,2021-02-02 16:02:14.000,134.0,307.0,513.0,2021-01-21 00:33:06.000,4.26.1,53.0,88.0,conda-forge/breathe,,breathe,89.0,1357.0,5930.0,3922.0,https://pypi.org/project/breathe,2021-01-21 00:33:06.000,2008.0,39779.0,43058.0,https://anaconda.org/conda-forge/breathe,2021-01-21 12:54:27.949,170515.0,2.0,,,,,,,,,,
70,flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that don't belong in..,linters,28,True,PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2021-01-28 04:53:31.000,2020-11-29 22:09:56.000,37.0,48.0,503.0,2020-11-23 23:15:47.000,20.11.1,29.0,32.0,conda-forge/flake8-bugbear,['flake8'],flake8-bugbear,34.0,151.0,4026.0,2986.0,https://pypi.org/project/flake8-bugbear,2020-11-23 23:15:47.000,1040.0,242113.0,252290.0,https://anaconda.org/conda-forge/flake8-bugbear,2020-11-24 05:42:24.272,183195.0,2.0,,,,,,,,,,
71,setuptools_scm,https://github.com/pypa/setuptools_scm,,the blessed package to manage your versions by scm tags.,build-tools,28,True,pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2021-02-01 21:17:21.000,2020-12-13 22:15:44.000,126.0,249.0,427.0,2020-12-13 22:17:40.000,5.0.1,47.0,77.0,conda-forge/setuptools_scm,,setuptools_scm,60.0,947.0,694.0,,https://pypi.org/project/setuptools_scm,2018-08-09 06:35:57.000,694.0,5298010.0,5307261.0,https://anaconda.org/conda-forge/setuptools_scm,2020-12-14 03:19:38.747,545857.0,2.0,,,,,,,,,,
72,prettytable,https://github.com/jazzband/prettytable,,Display tabular data in a visually appealing ASCII table format.,logging,28,False,jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2021-01-23 16:40:45.000,2021-01-21 08:25:22.000,55.0,26.0,371.0,2020-11-14 08:08:43.000,2.0.0,13.0,26.0,conda-forge/prettytable,,prettytable,15.0,301.0,14251.0,14251.0,https://pypi.org/project/prettytable,2020-11-14 08:08:43.000,0.0,1140642.0,1144808.0,https://anaconda.org/conda-forge/prettytable,2020-11-14 10:12:39.810,233328.0,3.0,,,,,,,,,,
73,hacking,https://github.com/openstack/hacking,,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,linters,28,True,openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2021-01-26 20:37:53.000,2021-01-26 20:37:07.000,68.0,,211.0,2020-11-12 11:18:09.000,4.0.0,36.0,175.0,,['flake8'],hacking,,1042.0,8690.0,,https://pypi.org/project/hacking,2020-11-12 11:18:09.000,8690.0,42956.0,42956.0,,,,2.0,,,,,,,,,,
74,pyre-check,https://github.com/facebook/pyre-check,,Performant type-checking for python.,linters,27,True,facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2021-02-04 02:35:43.000,2021-02-04 02:35:33.000,304.0,175.0,5163.0,2021-01-16 01:04:47.000,0.0.59,55.0,143.0,,,pyre-check,65.0,8429.0,46.0,,https://pypi.org/project/pyre-check,2021-01-16 01:04:47.000,46.0,4982.0,4982.0,,,,2.0,,,,,,,,,,
75,Nuitka,https://github.com/Nuitka/Nuitka,,"Nuitka is a Python compiler written in Python. It's fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",packaging,27,True,Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2021-02-04 13:57:19.000,2021-02-01 12:42:14.000,261.0,619.0,3787.0,2021-01-23 09:18:17.000,0.6.11,132.0,89.0,conda-forge/nuitka,,nuitka,174.0,7295.0,54.0,,https://pypi.org/project/nuitka,2021-02-01 11:31:45.000,54.0,6609.0,10796.0,https://anaconda.org/conda-forge/nuitka,2021-02-01 13:59:31.331,242859.0,2.0,,,,,,,,,,
76,mimesis,https://github.com/lk-geimfari/mimesis,,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",testing,27,True,lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2021-02-02 18:01:43.000,2021-02-01 21:32:06.000,268.0,272.0,3216.0,2020-12-21 11:12:37.000,4.1.3,30.0,106.0,,,mimesis,12.0,1925.0,84.0,,https://pypi.org/project/mimesis,2020-12-21 11:12:37.000,84.0,15428.0,15430.0,,,,2.0,149.0,,,,,,,,,
77,pytype,https://github.com/google/pytype,,A static type analyzer for Python code.,linters,27,True,google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2021-02-01 22:42:50.000,2021-02-01 22:42:45.000,178.0,291.0,3098.0,2021-01-29 03:55:28.000,2021.1.28,86.0,56.0,conda-forge/pytype,,pytype,98.0,4026.0,88.0,,https://pypi.org/project/pytype,2021-01-29 03:55:28.000,88.0,37512.0,40559.0,https://anaconda.org/conda-forge/pytype,2020-10-13 18:48:00.617,27423.0,2.0,,,,,,,,,,
78,memory-profiler,https://github.com/pythonprofilers/memory_profiler,,Monitor Memory usage of Python code.,profiling,27,True,pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2020-12-03 12:57:49.000,2020-12-03 12:57:47.000,292.0,98.0,2719.0,2018-08-16 03:16:49.000,0.54.0,52.0,83.0,,,memory_profiler,82.0,618.0,534.0,,https://pypi.org/project/memory_profiler,2018-08-16 03:16:49.000,534.0,89517.0,89517.0,,,,2.0,,,,,,,,,,
79,pex,https://github.com/pantsbuild/pex,,A library and tool for generating .pex (Python EXecutable) files.,packaging,27,True,pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2021-02-04 10:25:44.000,2021-02-04 10:25:43.000,190.0,504.0,1794.0,2021-01-23 00:04:51.000,2.1.28,117.0,95.0,,,pex,135.0,829.0,230.0,,https://pypi.org/project/pex,2021-01-23 00:03:00.000,230.0,51763.0,55584.0,,,,2.0,236945.0,,,,,,,,,
80,Diamond,https://github.com/python-diamond/Diamond,,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,profiling,27,False,python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2020-12-28 06:55:11.000,2018-03-15 16:54:31.000,592.0,128.0,1601.0,2016-11-25 22:13:29.000,4.0.515,36.0,342.0,,,diamond,226.0,3219.0,85.0,54.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,31.0,12779.0,12779.0,,,,2.0,,,,,,,,,,
81,prospector,https://github.com/PyCQA/prospector,,"Inspects Python source files and provides information about type and location of classes, methods etc.",code-metrics,27,True,PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000,2020-12-30 15:25:53.000,2020-10-21 22:30:57.000,115.0,211.0,1367.0,2020-10-21 22:32:26.000,1.3.1,91.0,67.0,conda-forge/prospector,,prospector,40.0,1051.0,3188.0,2050.0,https://pypi.org/project/prospector,2020-10-21 22:31:43.000,1138.0,70640.0,71040.0,https://anaconda.org/conda-forge/prospector,2020-11-18 00:26:14.628,21610.0,2.0,,,,,,,,,,
82,wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,,The strictest and most opinionated python linter ever!.,linters,27,True,wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2021-02-01 08:54:46.000,2021-02-01 08:54:43.000,259.0,819.0,1352.0,2020-07-29 16:50:22.000,0.14.1,48.0,132.0,,,wemake-python-styleguide,102.0,1534.0,257.0,250.0,https://pypi.org/project/wemake-python-styleguide,2020-07-29 15:43:28.000,7.0,15908.0,15908.0,,,,2.0,,,,,,,,,,
83,pyelftools,https://github.com/eliben/pyelftools,,Parsing ELF and DWARF in Python.,debugging,27,True,eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2021-01-26 00:11:52.000,2021-01-26 00:11:51.000,387.0,108.0,1148.0,,,7.0,75.0,conda-forge/pyelftools,,pyelftools,49.0,567.0,2618.0,1734.0,https://pypi.org/project/pyelftools,2019-12-05 13:39:36.000,884.0,303242.0,304204.0,https://anaconda.org/conda-forge/pyelftools,2020-10-27 16:16:13.901,56798.0,2.0,,,,,,,,,,
84,scons,https://github.com/SCons/scons,,SCons - a software construction tool.,build-tools,27,True,SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2021-01-31 18:39:17.000,2021-01-24 02:18:25.000,208.0,2619.0,1059.0,2021-01-19 22:02:05.000,4.1.0,14.0,130.0,conda-forge/scons,,scons,664.0,6887.0,50.0,,https://pypi.org/project/scons,2019-12-17 02:49:51.000,50.0,61095.0,64197.0,https://anaconda.org/conda-forge/scons,2021-01-20 08:05:53.549,145090.0,3.0,347.0,,,,,,,,,
85,doit,https://github.com/pydoit/doit,,task management & automation tool.,build-tools,27,True,pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2020-12-08 01:22:37.000,2020-09-01 16:32:08.000,114.0,185.0,949.0,2020-09-04 06:38:01.000,0.33.1,43.0,50.0,conda-forge/doit,,doit,65.0,1339.0,1118.0,652.0,https://pypi.org/project/doit,2020-09-04 06:38:01.000,466.0,30698.0,31785.0,https://anaconda.org/conda-forge/doit,2020-10-11 16:47:23.103,41307.0,3.0,,,,,,,,,,
86,safety,https://github.com/pyupio/safety,,Safety checks your installed dependencies for known security vulnerabilities.,security,27,True,pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2021-01-15 20:54:00.958,2021-01-15 19:24:46.000,79.0,68.0,946.0,2021-01-15 19:31:30.000,1.10.3,37.0,35.0,conda-forge/safety,,safety,40.0,369.0,2188.0,1644.0,https://pypi.org/project/safety,2021-01-12 20:37:26.000,544.0,212613.0,214967.0,https://anaconda.org/conda-forge/safety,2021-01-15 20:54:00.958,13086.0,2.0,19045.0,,,,,,,,,
87,pytest-bdd,https://github.com/pytest-dev/pytest-bdd,,BDD library for the py.test runner.,testing,27,True,pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2020-12-07 12:42:45.000,2020-12-07 12:38:07.000,129.0,126.0,765.0,2020-12-07 12:41:15.000,4.0.2,89.0,37.0,conda-forge/pytest-bdd,['pytest'],pytest-bdd,102.0,634.0,1397.0,1129.0,https://pypi.org/project/pytest-bdd,2020-12-07 12:41:15.000,268.0,59203.0,60097.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114,18775.0,2.0,,1.0,,,,,,,,
88,progressbar2,https://github.com/WoLpH/python-progressbar,,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,logging,27,True,WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2020-09-09 14:31:33.844,2020-09-09 13:26:11.000,90.0,175.0,675.0,2020-09-09 13:36:59.000,3.53.1,94.0,38.0,conda-forge/progressbar2,,progressbar2,8.0,867.0,9854.0,7658.0,https://pypi.org/project/progressbar2,2020-09-09 13:28:47.000,2196.0,368736.0,373024.0,https://anaconda.org/conda-forge/progressbar2,2020-09-09 14:31:33.844,221074.0,3.0,1564.0,,,,,,,,,
