,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,pypi_id,conda_id,dockerhub_id,commit_count,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,labels,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
87,pytest-sugar,https://github.com/Teemu/pytest-sugar,,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",testing,27,True,Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000000,2020-10-24 19:01:48.000000,2020-10-24 18:04:51.000000,55.0,68.0,741.0,2020-07-06 18:40:33.000000,0.9.4,25.0,36.0,35.0,pytest-sugar,conda-forge/pytest-sugar,,344.0,,553032.0,12965.0,8385.0,https://pypi.org/project/pytest-sugar,2020-07-06 18:40:33.000000,4580.0,550718.0,https://anaconda.org/conda-forge/pytest-sugar,2020-09-18 13:41:24.029000,115717.0,,,,,3.0,['pytest'],,,,,,,,,
88,flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that don't belong in..,linters,27,True,PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000000,2021-10-21 15:54:59.000000,2021-10-13 14:09:24.000000,52.0,59.0,616.0,2021-09-29 14:41:52.000000,21.9.2,36.0,42.0,44.0,flake8-bugbear,conda-forge/flake8-bugbear,,176.0,,18558.0,6404.0,5364.0,https://pypi.org/project/flake8-bugbear,2021-09-29 14:41:52.000000,1040.0,,https://anaconda.org/conda-forge/flake8-bugbear,2021-09-29 17:18:12.400000,482509.0,,,,,2.0,['flake8'],,,,,,,,,
89,buildout,https://github.com/buildout/buildout,,Buildout is a deployment automation tool written in and extended with Python.,build-tools,27,False,buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000000,2021-10-15 06:22:53.000000,2021-10-15 06:22:03.000000,173.0,206.0,521.0,2021-03-08 07:25:44.000000,2.13.4,105.0,89.0,139.0,zc.buildout,,,1629.0,,111186.0,1974.0,,https://pypi.org/project/zc.buildout,2021-10-15 06:18:57.000000,1974.0,111186.0,,,,,,,,3.0,,,,,,,,,,
90,python-coloredlogs,https://github.com/xolox/python-coloredlogs,,Colored terminal output for Python's logging module.,logging,27,True,xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000000,2021-06-11 10:22:42.000000,2021-06-11 10:22:09.000000,36.0,49.0,433.0,2021-06-11 10:22:42.000000,15.0.1,63.0,16.0,25.0,coloredlogs,,,273.0,,2127003.0,11383.0,9287.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000000,2096.0,2127003.0,,,,,,,,3.0,,,,,,,,,,
91,darglint,https://github.com/terrencepreilly/darglint,,A python documentation linter which checks that the docstring description matches the definition.,linters,27,True,terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000000,2021-10-18 03:43:00.000000,2021-10-18 03:34:23.000000,29.0,92.0,360.0,2021-10-18 03:40:35.000000,1.8.1,48.0,22.0,45.0,darglint,conda-forge/darglint,,504.0,,190060.0,1049.0,1029.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000000,20.0,189091.0,https://anaconda.org/conda-forge/darglint,2021-04-05 00:44:14.308000,24234.0,,,,,2.0,,,,,,,,,,
92,astunparse,https://github.com/simonpercivall/astunparse,,An AST unparser for Python.,ast,27,False,simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000000,2021-07-27 09:28:31.000000,2019-12-22 18:11:19.000000,40.0,21.0,172.0,2019-12-22 18:12:11.000000,1.6.3,11.0,10.0,18.0,astunparse,conda-forge/astunparse,,86.0,,4945848.0,30453.0,30271.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000000,182.0,4936213.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426000,501024.0,,,,,3.0,,,,,,,,,,
93,flake8-quotes,https://github.com/zheller/flake8-quotes,,Flake8 extension for checking quotes in python.,linters,27,True,zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000000,2021-10-19 22:36:39.426000,2021-10-19 07:06:59.000000,34.0,40.0,132.0,2021-10-19 07:07:05.000000,3.3.1,39.0,30.0,3.0,flake8-quotes,conda-forge/flake8-quotes,,104.0,,633403.0,5111.0,3707.0,https://pypi.org/project/flake8-quotes,2021-10-19 07:07:05.000000,1404.0,623960.0,https://anaconda.org/conda-forge/flake8-quotes,2021-10-19 22:36:39.426000,576063.0,,,,,2.0,['flake8'],,,,,,,,,
94,flake8-isort,https://github.com/gforcada/flake8-isort,,flake8 plugin that integrates isort.,linters,27,True,gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000000,2021-10-15 12:09:32.000000,2021-10-15 12:09:32.000000,40.0,40.0,111.0,2021-10-14 11:43:49.000000,4.1.1,33.0,29.0,13.0,flake8-isort,conda-forge/flake8-isort,,272.0,,518219.0,4825.0,3897.0,https://pypi.org/project/flake8-isort,2021-10-14 11:43:49.000000,928.0,517642.0,https://anaconda.org/conda-forge/flake8-isort,2021-10-14 14:17:41.684000,13851.0,,,,,2.0,['flake8'],,,,,,,,,
95,pyenv,https://github.com/pyenv/pyenv,,Simple Python version management.,virtual-envs,26,True,pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000000,2021-10-27 08:16:21.000000,2021-10-27 08:15:57.000000,2188.0,1315.0,24997.0,2021-10-27 08:16:21.000000,2.2.0,51.0,345.0,35.0,pyenv,,,2749.0,,6936.0,1.0,,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000000,1.0,6936.0,,,,,,,,2.0,,,,,,,,,,
96,gdbgui,https://github.com/cs01/gdbgui,,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",debugging,26,True,cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000000,2021-10-14 04:52:09.000000,2021-09-06 05:46:27.000000,481.0,164.0,8259.0,2021-09-06 05:59:07.000000,0.15.0.1,93.0,38.0,111.0,gdbgui,,,427.0,5630.0,127182.0,119.0,117.0,https://pypi.org/project/gdbgui,2021-09-06 05:54:12.000000,2.0,126807.0,,,,,,,,3.0,,,,,,,,,,
97,line_profiler,https://github.com/pyutils/line_profiler,,Line-by-line profiling for Python.,profiling,26,True,pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151000,2021-10-08 01:04:10.000000,2021-09-27 19:50:57.000000,250.0,20.0,3527.0,2021-09-24 04:49:37.000000,3.3.1,8.0,27.0,28.0,line_profiler,conda-forge/line_profiler,,,,129643.0,692.0,,https://pypi.org/project/line_profiler,2017-12-20 02:30:37.000000,692.0,126369.0,https://anaconda.org/conda-forge/line_profiler,2021-09-29 03:51:03.668000,212835.0,,,,,2.0,,,,,,,,,,
98,pex,https://github.com/pantsbuild/pex,,A library and tool for generating .pex (Python EXecutable) files.,packaging,26,True,pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000000,2021-10-14 02:27:00.000000,2021-10-14 02:12:02.000000,206.0,597.0,1976.0,2021-10-14 02:27:17.000000,2.1.52,141.0,101.0,147.0,pex,,,,449199.0,178187.0,230.0,,https://pypi.org/project/pex,2021-10-14 02:27:00.000000,230.0,170020.0,,,,,,,,2.0,,,,,,,,,,
99,Diamond,https://github.com/python-diamond/Diamond,,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,profiling,26,False,python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000000,2021-04-29 21:15:40.000000,2018-03-15 16:54:31.000000,593.0,129.0,1634.0,2016-11-25 22:13:29.000000,4.0.515,36.0,343.0,232.0,diamond,,,3219.0,,50130.0,128.0,66.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000000,62.0,50130.0,,,,,,,,2.0,,,,,,,,,,
100,pyarmor,https://github.com/dashingsoft/pyarmor,,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",security,26,False,dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000000,2021-10-28 00:53:37.000000,2021-10-28 00:44:49.000000,148.0,576.0,1212.0,2021-10-01 15:42:18.000000,6.8.1,226.0,17.0,18.0,pyarmor,,,3265.0,18.0,78182.0,292.0,282.0,https://pypi.org/project/pyarmor,2021-10-01 15:41:42.000000,10.0,78182.0,,,,,,,,2.0,,,,,,,,,,
101,pympler,https://github.com/pympler/pympler,,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",profiling,26,True,pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000000,2021-10-23 22:36:46.000000,2021-10-23 22:00:52.000000,68.0,48.0,819.0,2016-03-31 11:48:42.000000,0.4.3,15.0,29.0,35.0,pympler,conda-forge/pympler,,468.0,,583875.0,478.0,,https://pypi.org/project/pympler,2020-10-14 20:27:50.000000,478.0,580741.0,https://anaconda.org/conda-forge/pympler,2020-10-14 22:08:39.935000,172397.0,,,,,2.0,,,,,,,,,,
102,typeguard,https://github.com/agronholm/typeguard,,Run-time type checker for Python.,debugging,26,True,agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000000,2021-10-15 22:06:18.000000,2021-10-11 21:20:03.000000,64.0,135.0,744.0,2021-10-10 23:43:14.000000,2.13.0,42.0,18.0,32.0,typeguard,conda-forge/typeguard,,257.0,,15573032.0,158.0,,https://pypi.org/project/typeguard,2021-10-10 23:43:14.000000,158.0,15571254.0,https://anaconda.org/conda-forge/typeguard,2021-10-11 07:35:51.312000,58677.0,,,,,3.0,,,,,,,,,,
103,pdoc3,https://github.com/pdoc3/pdoc,,Auto-generate API documentation for Python projects.,documentation,26,True,pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000000,2021-10-04 10:56:00.000000,2021-09-24 14:45:57.000000,115.0,183.0,733.0,2021-08-03 14:51:19.000000,0.10.0,34.0,56.0,87.0,pdoc3,,,569.0,,204289.0,1182.0,1092.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000000,90.0,204289.0,,,,,,,,2.0,,,,,,,,,,
104,progressbar2,https://github.com/WoLpH/python-progressbar,,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,logging,26,True,WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000000,2021-10-15 12:20:53.000000,2021-10-15 12:20:35.000000,101.0,187.0,731.0,2021-10-15 12:20:50.000000,3.55.0,98.0,41.0,6.0,progressbar2,conda-forge/progressbar2,,892.0,1629.0,5899.0,15055.0,12859.0,https://pypi.org/project/progressbar2,2021-10-15 12:20:50.000000,2196.0,,https://anaconda.org/conda-forge/progressbar2,2020-09-09 14:31:33.844000,352070.0,,,,,3.0,,,,,,,,,,
105,setuptools_scm,https://github.com/pypa/setuptools_scm,,the blessed package to manage your versions by scm tags.,build-tools,26,True,pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000000,2021-10-24 01:52:43.000000,2021-10-12 06:04:37.000000,148.0,285.0,509.0,2021-09-11 19:20:03.000000,6.3.2,47.0,92.0,81.0,setuptools_scm,conda-forge/setuptools_scm,,,,11548275.0,694.0,,https://pypi.org/project/setuptools_scm,2018-08-09 06:35:57.000000,694.0,11536525.0,https://anaconda.org/conda-forge/setuptools_scm,2021-09-11 22:03:30.037000,787278.0,,,,,3.0,,,,,,,,,,
106,autoflake,https://github.com/myint/autoflake,,Removes unused imports and unused variables as reported by pyflakes.,refactoring,26,True,myint/autoflake,https://github.com/myint/autoflake,MIT,2012-12-27 03:40:17.000000,2021-09-01 03:13:36.000000,2020-12-27 17:36:40.000000,49.0,33.0,442.0,2019-08-04 15:14:24.000000,1.3.1,36.0,17.0,33.0,autoflake,conda-forge/autoflake,,439.0,,559203.0,3690.0,3110.0,https://pypi.org/project/autoflake,2019-08-04 15:14:24.000000,580.0,552539.0,https://anaconda.org/conda-forge/autoflake,2021-05-26 15:10:21.374000,199920.0,,,,,2.0,,,,,,,,,,
107,sphinx-autodoc-typehints,https://github.com/agronholm/sphinx-autodoc-typehints,,Type hints support for the Sphinx autodoc extension.,documentation,26,True,agronholm/sphinx-autodoc-typehints,https://github.com/agronholm/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000000,2021-10-15 08:01:49.000000,2021-10-08 05:38:23.000000,70.0,70.0,367.0,2020-10-12 20:37:53.000000,1.11.1,28.0,30.0,56.0,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,,178.0,,291684.0,1380.0,,https://pypi.org/project/sphinx-autodoc-typehints,2020-10-12 20:37:53.000000,1380.0,286720.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2021-04-15 04:06:00.666000,233349.0,,,,,2.0,['sphinx'],,,,,,,,,
108,pep8-naming,https://github.com/PyCQA/pep8-naming,,Naming Convention checker for Python.,linters,26,False,PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000000,2021-10-20 14:00:58.000000,2021-10-20 14:00:57.000000,53.0,69.0,337.0,2021-08-08 02:45:08.000000,0.12.1,23.0,31.0,12.0,pep8-naming,conda-forge/pep8-naming,,,,1233913.0,10949.0,7921.0,https://pypi.org/project/pep8-naming,2021-08-08 02:45:08.000000,3028.0,1230918.0,https://anaconda.org/conda-forge/pep8-naming,2021-08-08 04:41:02.577000,203705.0,,,,,2.0,,,,,,,,,,
109,interrogate,https://github.com/econchick/interrogate,,Explain yourself! Interrogate a codebase for docstring coverage.,documentation,26,True,econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000000,2021-09-20 07:08:45.000000,2021-09-10 23:10:55.000000,22.0,23.0,319.0,2021-09-10 23:05:20.000000,1.5.0,14.0,11.0,8.0,interrogate,,,172.0,,106834.0,990.0,990.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000000,0.0,106834.0,,,,,,,,2.0,,,,,,,,,,
110,py2app,https://github.com/ronaldoussoren/py2app,,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,packaging,26,True,ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000000,2021-10-11 08:08:50.000000,2021-10-05 18:21:10.000000,16.0,270.0,159.0,2021-09-27 15:32:37.000000,0.26.1,42.0,26.0,101.0,py2app,,,695.0,,12504.0,5449.0,3807.0,https://pypi.org/project/py2app,2021-09-27 15:32:37.000000,1642.0,12504.0,,,,,,,,2.0,,3.0,,,,,,,,
111,pyright,https://github.com/microsoft/pyright,,Static type checker for Python.,linters,25,True,Microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000000,2021-10-28 07:03:15.000000,2021-10-28 07:02:45.000000,383.0,2015.0,7312.0,2021-10-27 04:06:37.000000,1.1.182,263.0,63.0,11.0,,,,,,135741.0,135.0,131.0,,,,,,,,,,,,2.0,,,,pyright,https://www.npmjs.com/package/pyright,2021-10-27 04:03:22.757000,4.0,135741.0,,
112,pyre-check,https://github.com/facebook/pyre-check,,Performant type-checking for python.,linters,25,True,facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000000,2021-10-28 14:12:04.000000,2021-10-28 14:12:01.000000,351.0,204.0,5617.0,2021-09-16 19:49:13.000000,0.9.6,64.0,177.0,75.0,pyre-check,,,,,21665.0,46.0,,https://pypi.org/project/pyre-check,2021-09-16 19:49:13.000000,46.0,21665.0,,,,,,,,2.0,,,,,,,,,,
113,pyinstrument,https://github.com/joerick/pyinstrument,,Call stack profiler for Python. Shows you why your code is slow!.,profiling,25,True,joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000000,2021-10-28 07:23:05.000000,2021-10-26 07:52:42.000000,147.0,72.0,3523.0,2021-10-03 12:41:01.000000,4.0.4,34.0,33.0,15.0,pyinstrument,conda-forge/pyinstrument,,,,252573.0,530.0,394.0,https://pypi.org/project/pyinstrument,2021-10-03 12:41:01.000000,136.0,251163.0,https://anaconda.org/conda-forge/pyinstrument,2021-10-05 10:03:57.126000,86069.0,,,,,3.0,,,,,,,,,,
114,notifiers,https://github.com/liiight/notifiers,,The easy way to send notifications.,logging,25,True,liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000000,2021-10-11 17:00:40.000000,2021-09-22 08:42:01.000000,78.0,54.0,2007.0,2021-08-23 20:42:56.000000,1.3.0,26.0,16.0,38.0,notifiers,,,426.0,,287214.0,187.0,181.0,https://pypi.org/project/notifiers,2019-10-05 13:00:41.000000,6.0,287214.0,,,,,,,,3.0,,,,,,,,,,
115,wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,,The strictest and most opinionated python linter ever!.,linters,25,True,wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000000,2021-10-27 02:14:10.000000,2021-10-25 07:37:19.000000,305.0,898.0,1660.0,2021-06-21 19:33:18.000000,0.15.3,52.0,155.0,96.0,wemake-python-styleguide,,,1900.0,,,762.0,748.0,https://pypi.org/project/wemake-python-styleguide,2021-06-21 16:28:55.000000,14.0,,,,,,,,,2.0,,,,,,,,,,
116,prospector,https://github.com/PyCQA/prospector,,"Inspects Python source files and provides information about type and location of classes, methods etc.",code-metrics,25,True,PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000000,2021-10-27 09:28:53.000000,2021-10-27 09:28:52.000000,140.0,229.0,1522.0,2021-09-17 10:01:35.000000,1.5.1,100.0,77.0,49.0,prospector,conda-forge/prospector,,1109.0,,432.0,1138.0,,https://pypi.org/project/prospector,2021-09-17 10:01:35.000000,1138.0,,https://anaconda.org/conda-forge/prospector,2020-11-18 00:26:14.628000,26809.0,,,,,2.0,,,,,,,,,,
117,pyupgrade,https://github.com/asottile/pyupgrade,,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,refactoring,25,True,asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000000,2021-10-25 20:48:14.000000,2021-10-25 20:48:14.000000,80.0,235.0,1237.0,2021-09-28 15:15:43.000000,2.29.0,120.0,21.0,8.0,pyupgrade,conda-forge/pyupgrade,,787.0,,125789.0,10.0,,https://pypi.org/project/pyupgrade,2021-09-28 15:15:43.000000,10.0,117634.0,https://anaconda.org/conda-forge/pyupgrade,2021-09-30 09:06:52.898000,269128.0,,,,,2.0,,,,,,,,,,
118,safety,https://github.com/pyupio/safety,,Safety checks your installed dependencies for known security vulnerabilities.,security,25,True,pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000000,2021-08-25 12:36:04.000000,2021-04-28 19:57:23.000000,96.0,70.0,1129.0,2021-01-15 19:34:46.000000,1.10.3,38.0,35.0,48.0,safety,conda-forge/safety,,372.0,91890.0,5668.0,3391.0,2847.0,https://pypi.org/project/safety,2021-01-15 19:34:46.000000,544.0,,https://anaconda.org/conda-forge/safety,2021-01-15 20:54:00.958000,24152.0,,,,,2.0,,,,,,,,,,
119,pytest-bdd,https://github.com/pytest-dev/pytest-bdd,,BDD library for the py.test runner.,testing,25,True,pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000000,2021-10-27 13:47:29.000000,2021-10-25 16:09:25.000000,154.0,136.0,893.0,2021-10-25 16:25:47.000000,5.0.0,91.0,44.0,126.0,pytest-bdd,conda-forge/pytest-bdd,,682.0,,1371.0,268.0,,https://pypi.org/project/pytest-bdd,2021-10-25 16:25:47.000000,268.0,,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114000,39766.0,,,,,3.0,['pytest'],,,,,,,,,
120,asv,https://github.com/airspeed-velocity/asv,,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,testing,25,True,airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000000,2021-08-15 10:06:12.000000,2021-08-15 10:06:12.000000,129.0,301.0,617.0,2020-05-16 12:35:26.000000,0.4.2,16.0,55.0,111.0,asv,conda-forge/asv,,1894.0,,37172.0,285.0,197.0,https://pypi.org/project/asv,2020-05-16 12:33:41.000000,88.0,27745.0,https://anaconda.org/conda-forge/asv,2021-08-07 18:07:49.271000,537343.0,,,,,3.0,,,,,,,,,,
121,pytest-watch,https://github.com/joeyespo/pytest-watch,,Local continuous test runner with pytest and watchdog.,testing,25,False,joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000000,2021-08-21 18:28:52.305000,2019-06-15 20:36:43.000000,48.0,41.0,598.0,2018-05-20 19:52:16.000000,4.2.0,17.0,16.0,39.0,pytest-watch,conda-forge/pytest-watch,,183.0,,257849.0,3824.0,3042.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000000,782.0,256715.0,https://anaconda.org/conda-forge/pytest-watch,2021-08-21 18:28:52.305000,51034.0,,,,,3.0,['pytest'],,,,,,,,,
122,PyHamcrest,https://github.com/hamcrest/PyHamcrest,,Hamcrest matchers for Python.,testing,25,True,hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,BSD-3-Clause,2010-12-24 02:55:56.000000,2021-10-10 15:26:11.000000,2021-10-10 15:26:11.000000,88.0,49.0,581.0,2020-03-02 14:42:32.000000,2.0.2,22.0,35.0,16.0,pyhamcrest,conda-forge/pyhamcrest,,,,1004796.0,3392.0,,https://pypi.org/project/pyhamcrest,2020-03-02 14:42:32.000000,3392.0,998945.0,https://anaconda.org/conda-forge/pyhamcrest,2020-03-02 15:36:14.195000,380346.0,,,,,3.0,,,,,,,,,,
123,check-manifest,https://github.com/mgedmin/check-manifest,,Tool to check the completeness of MANIFEST.in for Python packages.,linters,25,True,mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000000,2021-10-16 09:35:31.000000,2021-10-16 09:35:29.000000,31.0,72.0,242.0,,,41.0,20.0,16.0,check-manifest,conda-forge/check-manifest,,527.0,,202839.0,8625.0,6821.0,https://pypi.org/project/check-manifest,2021-09-22 09:08:46.000000,1804.0,201836.0,https://anaconda.org/conda-forge/check-manifest,2021-09-22 11:40:52.389000,34123.0,,,,,2.0,,,,,,,,,,
124,asteval,https://github.com/newville/asteval,,minimalistic evaluator of python expression using ast module.,ast,25,True,newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000000,2021-09-25 04:16:51.000000,2021-09-25 04:16:29.000000,32.0,46.0,125.0,2021-06-22 12:00:47.000000,0.9.25,25.0,19.0,6.0,asteval,conda-forge/asteval,,417.0,,176177.0,891.0,653.0,https://pypi.org/project/asteval,2021-06-22 12:00:47.000000,238.0,173748.0,https://anaconda.org/conda-forge/asteval,2021-02-27 14:24:12.922000,145765.0,,,,,3.0,,,,,,,,,,
125,pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,,Testinfra test your infrastructures.,testing,24,True,pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000000,2021-10-14 08:54:57.000000,2021-09-29 17:18:58.000000,281.0,199.0,1956.0,2021-06-20 21:23:39.000000,6.4.0,5.0,105.0,114.0,pytest-testinfra,,,675.0,,114951.0,0.0,,https://pypi.org/project/pytest-testinfra,2021-06-20 21:23:39.000000,0.0,114951.0,,,,,,,,3.0,['pytest'],,,,,,,,,
126,dephell,https://github.com/dephell/dephell,,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",dependency-managers,24,True,dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000000,2021-01-11 21:31:40.000000,2021-01-11 21:31:39.000000,100.0,161.0,1726.0,2020-04-28 06:31:17.000000,.0.8.3,30.0,37.0,108.0,dephell,,,2145.0,162.0,15645.0,323.0,315.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000000,8.0,15640.0,,,,,,,,3.0,,,,,,,,,,
127,pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,,py.test fixture for benchmarking code.,testing,24,True,ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000000,2021-06-14 13:01:06.000000,2021-06-14 13:01:06.000000,86.0,78.0,812.0,2021-04-17 19:47:26.000000,3.4.1,41.0,34.0,76.0,pytest-benchmark,conda-forge/pytest-benchmark,,986.0,,14251.0,3004.0,2274.0,https://pypi.org/project/pytest-benchmark,2021-04-17 19:47:26.000000,730.0,,https://anaconda.org/conda-forge/pytest-benchmark,2021-04-18 21:19:04.860000,954830.0,,,,,3.0,['pytest'],,,,,,,,,
128,green,https://github.com/CleanCut/green,,"Green is a clean, colorful, fast python test runner.",testing,24,True,CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000000,2021-07-24 08:50:12.000000,2021-07-16 01:00:57.000000,75.0,165.0,712.0,2021-07-16 01:03:10.000000,3.3.0,141.0,37.0,6.0,green,conda-forge/green,,1048.0,,1807.0,967.0,609.0,https://pypi.org/project/green,2021-07-16 01:03:10.000000,358.0,,https://anaconda.org/conda-forge/green,2020-11-12 18:09:27.157000,88580.0,,,,,3.0,,,,,,,,,,
129,nose2,https://github.com/nose-devs/nose2,,"The successor to nose, based on unittest2.",testing,24,True,nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000000,2021-10-12 11:29:16.000000,2021-10-12 11:29:16.000000,134.0,200.0,692.0,2021-01-27 21:57:28.000000,0.10.0,26.0,71.0,55.0,nose2,conda-forge/nose2,,1004.0,,945.0,6068.0,4130.0,https://pypi.org/project/nose2,2021-01-27 21:57:28.000000,1938.0,,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004000,38746.0,,,,,3.0,,,,,,,,,,
130,nox,https://github.com/theacodes/nox,,Flexible test automation for Python.,testing,24,True,theacodes/nox,https://github.com/theacodes/nox,Apache-2.0,2016-02-24 04:02:58.000000,2021-10-27 13:04:45.000000,2021-10-25 18:55:18.000000,99.0,202.0,643.0,2021-10-01 13:11:23.000000,2021.10.1,21.0,63.0,36.0,nox,conda-forge/nox,,,,617263.0,56.0,,https://pypi.org/project/nox,2021-10-01 13:11:23.000000,56.0,616127.0,https://anaconda.org/conda-forge/nox,2021-10-02 18:40:08.510000,40904.0,,,,,3.0,['pytest'],,,,,,,,,
