,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
0,best-of-web-python - Testing,ml-tooling/best-of-web-python,testing,Testing libraries & tools for python web frameworks.,True,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27.000,2022-04-28 17:23:05.000,2022-04-28 17:23:04,122.0,12.0,115.0,48.0,82.0,2.0,1515.0,2022-04-28 17:23:08.000,2022.04.28,37.0,8.0,4.0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,best-of-mkdocs,pawamoy/best-of-mkdocs,documentation,Collection of MkDocs projects and plugins.,True,https://github.com/pawamoy/best-of-mkdocs,https://github.com/pawamoy/best-of-mkdocs,CC-BY-SA-4.0,2022-04-17 07:48:22.000,2022-04-28 20:04:35.000,2022-04-28 20:04:34,55.0,55.0,,1.0,15.0,,13.0,2022-04-21 16:42:54.000,2022.04.21,7.0,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Python.org Packaging,,packaging,An Overview of Packaging for Python.,True,,https://packaging.python.org/overview/,,,,,,,,,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,unittest,,testing,Unittest is a test framework included in the Python standard library.,True,,https://docs.python.org/3/library/unittest.html,,,,,,,,,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,pytest,pytest-dev/pytest,testing,"The pytest framework makes it easy to write small tests, yet scales to support complex functional testing.",,https://github.com/pytest-dev/pytest,https://github.com/pytest-dev/pytest,MIT,2015-06-15 20:28:27.000,2022-05-03 16:36:15.000,2022-05-03 15:17:47,14457.0,160.0,2019.0,194.0,4578.0,4166.0,8699.0,2022-04-23 14:36:35.000,7.1.2,154.0,781.0,765.0,47,True,pytest,conda-forge/pytest,['pytest'],576491.0,494265.0,https://pypi.org/project/pytest,2022-04-23 14:35:55.000,82226.0,39301834.0,39483934.0,https://anaconda.org/conda-forge/pytest,2022-04-23 18:57:49.689,12747041.0,1.0,,,,,,,,,,,,,,,,,,,,
5,pip,pypa/pip,dependency-managers,The Python package installer.,,https://github.com/pypa/pip,https://github.com/pypa/pip,MIT,2011-03-06 14:30:46.000,2022-05-04 17:07:41.000,2022-05-04 07:39:33,12931.0,187.0,2595.0,298.0,4828.0,5355.0,7950.0,2022-03-07 07:42:43.000,22.0.4,119.0,672.0,956.0,45,True,pip,conda-forge/pip,,91384.0,80793.0,https://pypi.org/project/pip,2022-04-30 13:43:20.000,10591.0,85213466.0,85740622.0,https://anaconda.org/conda-forge/pip,2022-03-07 10:47:21.063,36900939.0,1.0,,,,,,,,,,,,,,,,,,,,
6,setuptools,pypa/setuptools,build-tools,Official project repository for the Setuptools build system.,,https://github.com/pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000,2022-05-04 09:34:31.000,2022-04-22 15:12:41,12292.0,606.0,870.0,82.0,1139.0,1562.0,1649.0,2022-04-10 21:28:52.000,62.1.0,488.0,496.0,507.0,45,True,setuptools,conda-forge/setuptools,,200373.0,164140.0,https://pypi.org/project/setuptools,2022-04-10 21:28:38.000,36233.0,187143335.0,187702688.0,https://anaconda.org/conda-forge/setuptools,2022-04-11 07:07:50.472,39154657.0,1.0,124.0,,,,,,,,,,,,,,,,,,,
7,black,psf/black,formatters,The uncompromising Python code formatter.,,https://github.com/psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000,2022-05-05 12:36:59.000,2022-05-03 13:08:33,1329.0,65.0,1722.0,218.0,1100.0,1617.0,27178.0,2022-03-28 19:10:42.000,22.3.0,39.0,318.0,333.0,44,True,black,conda-forge/black,,153073.0,145718.0,https://pypi.org/project/black,2022-03-28 19:10:42.000,7355.0,13336085.0,13415239.0,https://anaconda.org/conda-forge/black,2022-03-28 20:31:18.022,3771633.0,1.0,22024.0,,,,,,,,,,,,,,,,,,,
8,psutil,giampaolo/psutil,profiling,Cross-platform lib for process and system monitoring in Python.,,https://github.com/giampaolo/psutil,https://github.com/giampaolo/psutil,BSD-3-Clause,2014-05-23 14:01:48.000,2022-05-01 10:07:38.000,2022-04-15 23:35:41,5769.0,12.0,1203.0,232.0,562.0,1329.0,8354.0,2021-12-29 21:26:19.000,5.9.0,84.0,178.0,210.0,44,True,psutil,conda-forge/psutil,,175072.0,159673.0,https://pypi.org/project/psutil,2021-12-29 21:26:19.000,15399.0,47712318.0,47868379.0,https://anaconda.org/conda-forge/psutil,2022-04-02 04:29:43.874,11392476.0,1.0,,,,,,,,,,,,,,,,,,,,
9,sphinx,sphinx-doc/sphinx,documentation,Main repository for the Sphinx documentation builder.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,BSD-3-Clause,2015-01-02 10:53:28.000,2022-05-05 10:46:59.000,2022-05-05 10:46:58,19149.0,318.0,1662.0,137.0,4456.0,4988.0,4574.0,2022-03-27 16:00:39.000,4.5.0,163.0,728.0,1017.0,44,True,sphinx,conda-forge/sphinx,['sphinx'],257899.0,198599.0,https://pypi.org/project/sphinx,2022-03-27 15:56:46.000,59300.0,5846274.0,5920623.0,https://anaconda.org/conda-forge/sphinx,2022-03-27 18:17:56.417,5130125.0,1.0,,,,,,,,,,,,,,,,,,,,
10,rich,Textualize/rich,logging,Rich is a Python library for rich text and beautiful formatting in the terminal.,,https://github.com/Textualize/rich,https://github.com/Textualize/rich,MIT,2019-11-10 15:28:09.000,2022-05-05 13:33:20.000,2022-05-03 15:32:50,3144.0,425.0,1210.0,526.0,702.0,754.0,37180.0,2022-04-26 15:18:35.000,12.3.0,160.0,166.0,47.0,43,True,rich,conda-forge/rich,,18265.0,16480.0,https://pypi.org/project/rich,2022-04-26 15:17:39.000,1785.0,6681040.0,6719559.0,https://anaconda.org/conda-forge/rich,2022-04-26 19:07:45.791,847426.0,1.0,,,,,,,,,,,,,,,,,,,,
11,pipenv,pypa/pipenv,virtual-envs,Python Development Workflow for Humans.,,https://github.com/pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000,2022-05-03 03:46:12.000,2022-05-03 03:46:11,7425.0,134.0,1735.0,367.0,1423.0,3222.0,22927.0,2022-05-03 03:46:03.000,2022.5.2,313.0,418.0,441.0,43,True,pipenv,conda-forge/pipenv,,28051.0,26811.0,https://pypi.org/project/pipenv,2022-05-03 03:46:03.000,1240.0,4498993.0,4500591.0,https://anaconda.org/conda-forge/pipenv,2022-01-08 20:44:18.377,49545.0,1.0,,,,,,,,,,,,,,,,,,,,
12,mypy,python/mypy,linters,Optional static typing for Python.,,https://github.com/python/mypy,https://github.com/python/mypy,MIT,2012-12-07 13:30:23.000,2022-05-05 04:19:03.000,2022-05-04 16:23:25,10228.0,187.0,2148.0,216.0,5081.0,5569.0,13012.0,,,91.0,562.0,2160.0,43,True,mypy,conda-forge/mypy,,78468.0,72546.0,https://pypi.org/project/mypy,2022-04-27 16:46:31.000,5922.0,11041909.0,11074577.0,https://anaconda.org/conda-forge/mypy,2022-03-24 21:49:42.339,1764074.0,1.0,,,,,,,,,,,,,,,,,,,,
13,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2022-05-01 03:26:32.000,2022-04-04 01:25:49,1924.0,30.0,1123.0,202.0,466.0,548.0,21903.0,2022-04-04 17:56:45.000,4.64.0,129.0,112.0,345.0,42,True,tqdm,conda-forge/tqdm,,302022.0,280225.0,https://pypi.org/project/tqdm,2022-04-04 01:48:46.000,21797.0,38879117.0,39037398.0,https://anaconda.org/conda-forge/tqdm,2022-04-04 05:55:15.707,11225752.0,1.0,8704.0,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2022-04-23 01:48:46.047651,2.0,4018.0,,,,,,,,,,,,,,
14,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2022-04-20 01:49:28.000,2022-03-31 19:11:35,1645.0,19.0,1974.0,227.0,1012.0,1551.0,14134.0,2022-03-26 19:55:09.000,1.3.0,51.0,215.0,128.0,41,True,mkdocs,conda-forge/mkdocs,['mkdocs'],24552.0,20924.0,https://pypi.org/project/mkdocs,2022-03-26 19:53:18.000,3628.0,894833.0,897190.0,https://anaconda.org/conda-forge/mkdocs,2022-03-31 16:37:37.228,172075.0,1.0,,,,,,,,,,,,,,,,,,,,
15,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2022-05-05 12:20:59.000,2022-05-05 12:19:34,4247.0,220.0,2192.0,92.0,1855.0,1370.0,9545.0,2022-05-02 06:59:15.000,8.2.13,255.0,154.0,8.0,41,True,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],14378.0,13184.0,https://pypi.org/project/mkdocs-material,2022-05-02 06:59:15.000,1194.0,918552.0,921045.0,https://anaconda.org/conda-forge/mkdocs-material,2022-05-02 11:47:48.179,89766.0,1.0,,,,,,,,,,,,,,,,,,,,
16,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2022-05-05 13:35:13.000,2022-05-05 13:34:46,13471.0,178.0,1952.0,469.0,551.0,3597.0,6920.0,2022-03-23 16:07:03.000,5.0,86.0,160.0,226.0,40,True,robotframework,conda-forge/robotframework,,6324.0,5294.0,https://pypi.org/project/robotframework,2022-03-23 15:26:22.000,1030.0,1030523.0,1031995.0,https://anaconda.org/conda-forge/robotframework,2022-03-23 20:28:53.531,76308.0,1.0,527.0,,,,,,,,,,,,,,,,,,,
17,conda,conda/conda,dependency-managers,"OS-agnostic, system-level binary package manager and ecosystem.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2022-05-05 08:36:32.000,2022-05-04 18:55:40,15910.0,87.0,1147.0,193.0,3040.0,6867.0,4650.0,2022-03-08 15:28:04.000,4.12.0,100.0,386.0,1722.0,40,True,conda,conda-forge/conda,,1089.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000,1089.0,56857.0,443578.0,https://anaconda.org/conda-forge/conda,2022-03-16 16:16:20.927,26683769.0,1.0,,,,,,,,,,,,,,,,,,,,
18,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2022-05-01 18:44:14.000,2022-04-11 20:09:41,532.0,28.0,942.0,156.0,1104.0,1150.0,4153.0,2022-04-11 10:39:05.000,20.14.1,185.0,224.0,69.0,40,True,virtualenv,conda-forge/virtualenv,,17707.0,,https://pypi.org/project/virtualenv,2022-04-11 10:39:05.000,17707.0,28146856.0,28175986.0,https://anaconda.org/conda-forge/virtualenv,2022-04-19 10:22:55.669,1806115.0,2.0,,,,,,,,,,,,,,,,,,,,
19,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000,2022-05-05 14:16:13.000,2022-05-05 13:32:29,7042.0,700.0,846.0,72.0,2382.0,3409.0,3952.0,2022-05-02 14:41:20.000,2.13.8,141.0,450.0,751.0,40,True,pylint,conda-forge/pylint,,21131.0,,https://pypi.org/project/pylint,2022-05-02 14:41:20.000,21131.0,10598549.0,10638115.0,https://anaconda.org/conda-forge/pylint,2022-05-03 01:20:35.978,2730089.0,1.0,,,,,,,,,,,,,,,,,,,,
20,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2022-04-28 15:55:25.000,2022-04-20 09:08:35,2075.0,13.0,412.0,41.0,1007.0,1284.0,2752.0,2022-04-11 09:52:56.000,3.25.0,129.0,258.0,48.0,40,True,tox,conda-forge/tox,['pytest'],78280.0,57655.0,https://pypi.org/project/tox,2022-04-11 09:52:56.000,20625.0,4849209.0,4857035.0,https://anaconda.org/conda-forge/tox,2022-04-11 14:06:18.755,438275.0,1.0,,,,,,,,,,,,,,,,,,,,
21,poetry,python-poetry/poetry,dependency-managers,Python dependency management and packaging made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2022-05-04 00:52:43.000,2022-05-04 00:52:43,2143.0,107.0,1575.0,176.0,1580.0,2615.0,19573.0,2022-02-10 21:34:42.000,1.1.13,144.0,341.0,1302.0,39,True,poetry,conda-forge/poetry,,130.0,,https://pypi.org/project/poetry,2022-03-17 10:49:30.000,130.0,6202664.0,6447182.0,https://anaconda.org/conda-forge/poetry,2022-04-23 22:29:58.092,404032.0,2.0,11744975.0,,,,,,,,,,,,,,,,,,,
22,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2022-05-05 13:55:20.000,2022-05-05 13:54:43,2221.0,63.0,598.0,77.0,900.0,1428.0,8039.0,2022-05-05 13:57:04.000,2.19.0,168.0,136.0,18.0,39,True,pre-commit,conda-forge/pre-commit,,51384.0,48203.0,https://pypi.org/project/pre-commit,2022-05-05 13:55:13.000,3181.0,4947294.0,4985683.0,https://anaconda.org/conda-forge/pre-commit,2022-04-08 14:26:51.952,1234611.0,1.0,54766.0,,,,,,,,,,,,,,,,,,,
23,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2022-05-04 19:21:04.000,2022-05-03 07:24:02,11981.0,295.0,490.0,67.0,2080.0,1201.0,5866.0,2022-05-03 07:24:23.000,hypothesis-python-6.46.2,955.0,276.0,51.0,39,True,hypothesis,conda-forge/hypothesis,,14419.0,12480.0,https://pypi.org/project/hypothesis,2022-05-03 07:24:08.000,1939.0,2599738.0,2678204.0,https://anaconda.org/conda-forge/hypothesis,2022-05-03 10:53:22.931,5492639.0,1.0,,,,,,,,,,,,,,,,,,,,
24,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2022-04-13 20:03:05.000,2021-12-25 13:08:44,8262.0,,460.0,112.0,554.0,1256.0,5134.0,2021-11-17 00:47:47.000,0.18.1,31.0,149.0,36.0,39,True,jedi,conda-forge/jedi,,204020.0,195761.0,https://pypi.org/project/jedi,2021-11-17 00:47:47.000,8259.0,15090370.0,15221338.0,https://anaconda.org/conda-forge/jedi,2022-04-04 10:29:34.532,8774907.0,1.0,,,,,,,,,,,,,,,,,,,,
25,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2022-05-02 22:08:15.000,2022-05-02 22:08:14,2216.0,35.0,197.0,29.0,216.0,1348.0,1998.0,2021-10-11 12:42:47.000,4.0.1,81.0,161.0,39.0,39,True,flake8,conda-forge/flake8,,292686.0,252168.0,https://pypi.org/project/flake8,2021-10-11 12:42:47.000,40518.0,15643563.0,15700638.0,https://anaconda.org/conda-forge/flake8,2022-03-08 23:13:25.220,4052362.0,1.0,,,,,,,,,,,,,,,,,,,,
26,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2022-05-04 18:22:24.000,2022-05-04 18:06:22,8361.0,85.0,1788.0,233.0,1935.0,4211.0,9114.0,2022-04-25 18:27:42.000,5.0.1,37.0,427.0,307.0,38,True,pyinstaller,conda-forge/pyinstaller,,156.0,,https://pypi.org/project/pyinstaller,2022-04-25 18:27:42.000,156.0,800161.0,811498.0,https://anaconda.org/conda-forge/pyinstaller,2022-04-27 11:53:30.485,304477.0,1.0,726820.0,,,,,,,,,,,,,,,,,,,
27,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000,2022-05-05 13:51:22.000,2022-05-05 13:50:30,1407.0,60.0,283.0,48.0,795.0,518.0,1215.0,2022-05-03 14:18:56.000,1.5.11,147.0,131.0,135.0,38,True,sentry-sdk,conda-forge/sentry-sdk,,21370.0,20387.0,https://pypi.org/project/sentry-sdk,2022-05-03 14:18:43.000,983.0,16939064.0,16942901.0,https://anaconda.org/conda-forge/sentry-sdk,2022-05-03 18:20:05.920,156460.0,1.0,4623.0,,,,,,,,,,,,,,,,,,,
28,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2022-05-03 06:26:07.000,2022-05-03 06:26:07,4273.0,45.0,1289.0,495.0,528.0,1259.0,20387.0,2022-04-16 07:01:10.000,3.2.5,79.0,154.0,218.0,37,True,glances,conda-forge/glances,,487.0,437.0,https://pypi.org/project/glances,2022-04-10 14:16:00.000,50.0,198873.0,200953.0,https://anaconda.org/conda-forge/glances,2022-04-13 05:53:17.874,153295.0,1.0,757.0,,,,,,,,,,,,,,,,,,,
29,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2022-04-21 19:11:05.000,2022-03-01 23:11:32,1205.0,20.0,852.0,213.0,258.0,395.0,12516.0,2020-04-23 19:07:36.000,0.30.0,68.0,136.0,346.0,37,True,yapf,conda-forge/yapf,,33722.0,31633.0,https://pypi.org/project/yapf,2021-12-26 07:48:00.000,2089.0,1781231.0,1795244.0,https://anaconda.org/conda-forge/yapf,2022-01-06 16:55:17.692,994968.0,2.0,,,,,,,,,,,,,,,,,,,,
30,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2022-05-04 17:31:21.000,2022-05-04 17:31:16,607.0,23.0,515.0,116.0,64.0,537.0,11649.0,2022-01-29 13:50:01.000,0.6.0,18.0,36.0,121.0,37,True,loguru,conda-forge/loguru,,18912.0,17435.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000,1477.0,3786832.0,3798479.0,https://anaconda.org/conda-forge/loguru,2022-04-08 18:48:43.959,454249.0,2.0,,,,,,,,,,,,,,,,,,,,
31,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2022-05-03 09:39:48.000,2022-01-07 06:54:33,3876.0,,445.0,38.0,843.0,1009.0,4813.0,2021-11-09 05:43:22.000,5.10.1,132.0,254.0,70.0,37,True,isort,conda-forge/isort,,254483.0,240177.0,https://pypi.org/project/isort,2021-11-09 05:42:44.000,14306.0,21010822.0,21054164.0,https://anaconda.org/conda-forge/isort,2021-11-09 08:52:00.919,3033962.0,2.0,,,,,,,,,,,,,,,,,,,,
32,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2022-05-04 01:53:29.000,2022-05-04 01:53:28,1257.0,53.0,424.0,62.0,309.0,417.0,4101.0,2022-03-04 07:43:44.000,1.7.4,35.0,150.0,173.0,37,True,bandit,conda-forge/bandit,,14245.0,12761.0,https://pypi.org/project/bandit,2022-03-04 07:43:44.000,1484.0,2441447.0,2444992.0,https://anaconda.org/conda-forge/bandit,2022-04-16 19:08:19.798,127424.0,1.0,277.0,,,,,,,,,,,,,,,,,,,
33,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2022-05-02 17:36:40.000,2022-04-06 06:45:03,1701.0,13.0,492.0,101.0,764.0,692.0,5855.0,2022-04-06 07:32:00.000,6.6.0,100.0,164.0,142.0,36,True,pip-tools,conda-forge/pip-tools,,1816.0,,https://pypi.org/project/pip-tools,2022-04-06 07:42:48.000,1816.0,5547897.0,5549113.0,https://anaconda.org/conda-forge/pip-tools,2022-04-06 11:12:40.631,30405.0,2.0,,,,,,,,,,,,,,,,,,,,
34,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2022-05-05 11:10:27.000,2022-04-30 20:53:29,22738.0,279.0,1567.0,204.0,5053.0,766.0,4814.0,2022-03-06 14:20:53.000,3.5.0,118.0,812.0,639.0,36,True,buildbot,conda-forge/buildbot,,732.0,275.0,https://pypi.org/project/buildbot,2022-03-06 14:20:53.000,457.0,57339.0,59403.0,https://anaconda.org/conda-forge/buildbot,2022-03-07 17:00:43.605,52449.0,1.0,24737.0,,,,,,,,,,,,,,,,,,,
35,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000,2022-05-02 22:08:08.000,2022-05-02 22:08:02,1285.0,10.0,614.0,121.0,409.0,561.0,4564.0,2021-10-11 00:56:25.000,2.8.0,13.0,131.0,113.0,36,True,pycodestyle,conda-forge/pycodestyle,,223965.0,212727.0,https://pypi.org/project/pycodestyle,2021-10-11 00:56:25.000,11238.0,23874622.0,23933875.0,https://anaconda.org/conda-forge/pycodestyle,2021-10-11 20:03:59.620,4207007.0,1.0,,,,,,,,,,,,,,,,,,,,
36,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2022-04-28 05:59:17.000,2022-04-28 05:04:35,2377.0,92.0,152.0,25.0,210.0,163.0,1318.0,2022-04-07 16:35:13.000,1.0.0,71.0,69.0,74.0,36,True,rope,conda-forge/rope,,38111.0,36513.0,https://pypi.org/project/rope,2022-04-07 16:35:13.000,1598.0,624632.0,635815.0,https://anaconda.org/conda-forge/rope,2022-04-07 20:07:50.613,682197.0,1.0,,,,,,,,,,,,,,,,,,,,
37,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,BSD-2-Clause,2014-05-15 22:49:43.000,2022-05-03 20:20:48.000,2022-04-11 21:58:16,544.0,13.0,176.0,27.0,301.0,183.0,386.0,2021-11-18 00:41:06.000,21.3,39.0,78.0,66.0,36,True,packaging,conda-forge/packaging,,378753.0,361908.0,https://pypi.org/project/packaging,2021-11-18 00:39:10.000,16845.0,101714736.0,101920849.0,https://anaconda.org/conda-forge/packaging,2021-11-18 12:50:05.153,14633445.0,1.0,319.0,,,,,,,,,,,,,,,,,,,
38,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000,2022-04-30 21:32:14.773,2022-04-30 19:12:37,497.0,27.0,6777.0,34.0,219.0,115.0,20113.0,2022-04-30 19:10:27.000,1.3.1,19.0,70.0,62.0,35,True,numpydoc,conda-forge/numpydoc,['sphinx'],36013.0,31659.0,https://pypi.org/project/numpydoc,2022-04-30 19:11:54.000,4354.0,327442.0,343743.0,https://anaconda.org/conda-forge/numpydoc,2022-04-30 21:32:14.773,1043321.0,2.0,,,,,,,,,,,,,,,,,,,,
39,pyright,Microsoft/pyright,linters,Static type checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2022-05-04 17:17:54.000,2022-05-04 17:17:49,4954.0,404.0,447.0,78.0,387.0,2765.0,7912.0,2022-05-04 06:55:58.000,1.1.244,323.0,76.0,13.0,35,True,,,,255.0,252.0,,,,,260896.0,,,,1.0,,,,,,,pyright,https://www.npmjs.com/package/pyright,2022-05-04 06:52:30.651,3.0,260896.0,,,,,,,,,
40,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2022-04-20 13:28:05.000,2022-04-05 11:58:31,2743.0,8.0,267.0,66.0,197.0,341.0,4056.0,2021-10-24 07:01:21.000,1.6.0,68.0,53.0,93.0,35,True,autopep8,conda-forge/autopep8,,121599.0,115992.0,https://pypi.org/project/autopep8,2021-10-24 06:47:35.000,5607.0,2876522.0,2886024.0,https://anaconda.org/conda-forge/autopep8,2021-10-26 17:07:50.178,674691.0,3.0,,,,,,,,,,,,,,,,,,,,
41,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2022-04-24 18:43:37.000,2022-03-25 23:08:27,3554.0,29.0,310.0,96.0,214.0,371.0,3576.0,2022-03-19 00:18:35.000,1.7.0,55.0,57.0,339.0,35,True,invoke,conda-forge/invoke,,14215.0,11611.0,https://pypi.org/project/invoke,2022-03-19 00:18:35.000,2604.0,2623285.0,2631023.0,https://anaconda.org/conda-forge/invoke,2022-03-19 12:11:58.249,564918.0,2.0,,,,,,,,,,,,,,,,,,,,
42,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2022-05-02 22:04:15.000,2022-05-02 22:04:15,2051.0,53.0,326.0,24.0,1401.0,924.0,1861.0,2022-03-11 19:01:02.000,0.16.1,54.0,166.0,85.0,35,True,wemake-python-styleguide,,,1325.0,1300.0,https://pypi.org/project/wemake-python-styleguide,2022-03-11 18:59:38.000,25.0,123238.0,123238.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
