,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_dependent_project_count,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
90,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2023-01-17 13:41:57.000,2022-12-11 13:43:39,409.0,53.0,69.0,17.0,156.0,87.0,967.0,2022-11-05 08:06:05.737,0.9.6,28.0,45.0,31,True,22.0,pytest-sugar,conda-forge/pytest-sugar,['pytest'],14091.0,11482.0,https://pypi.org/project/pytest-sugar,2022-07-10 18:13:03.547,699156.0,701725.0,https://anaconda.org/conda-forge/pytest-sugar,2022-11-05 11:46:05.380,167004.0,2.0,2609.0,,,,,,,,,,,,,,,,,,,,
91,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2023-01-16 03:06:50.000,2023-01-13 19:26:12,511.0,11.0,129.0,23.0,383.0,260.0,953.0,2022-11-21 16:15:35.393,2022.11.21,24.0,85.0,31,True,42.0,nox,conda-forge/nox,['pytest'],2628.0,2442.0,https://pypi.org/project/nox,2022-01-07 23:34:01.000,1029320.0,1031821.0,https://anaconda.org/conda-forge/nox,2022-12-01 19:24:29.694,127591.0,2.0,186.0,,,,,,,,,,,,,,,,,,,wntrblm/nox,
92,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2023-01-16 12:08:32.000,2023-01-16 12:08:32,504.0,36.0,118.0,20.0,128.0,75.0,930.0,2023-01-09 20:56:32.595,3.6.0,28.0,53.0,31,False,31.0,prettytable,conda-forge/prettytable,,36445.0,35791.0,https://pypi.org/project/prettytable,2022-05-05 15:21:28.000,6651501.0,6663809.0,https://anaconda.org/conda-forge/prettytable,2023-01-08 19:42:24.814,972334.0,3.0,654.0,,3.0,,,,,,,,,,,,,,,,,,
93,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2023-01-19 12:51:40.000,2023-01-18 18:23:55,273.0,28.0,78.0,8.0,165.0,125.0,888.0,2023-01-18 00:41:00.691,23.1.17,53.0,64.0,31,True,49.0,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],20860.0,20860.0,https://pypi.org/project/flake8-bugbear,2022-10-26 22:37:29.000,1465335.0,1481428.0,https://anaconda.org/conda-forge/flake8-bugbear,2023-01-18 20:56:19.178,659848.0,2.0,,,,,,,,,,,,,,,,,,,,,
94,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2022-12-24 05:04:32.000,2022-08-29 14:53:21,230.0,,82.0,12.0,45.0,73.0,783.0,2022-08-29 14:53:13.855,6.7.0,64.0,30.0,31,True,3.0,colorlog,conda-forge/colorlog,,22941.0,20493.0,https://pypi.org/project/colorlog,2021-11-08 16:56:43.000,7112593.0,7128225.0,https://anaconda.org/conda-forge/colorlog,2022-10-26 21:11:56.658,1266201.0,3.0,2448.0,,,,,,,,,,,,,,,,,,,,
95,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2022-12-16 15:19:24.000,2022-11-08 15:07:52,1711.0,35.0,172.0,55.0,273.0,228.0,552.0,2022-11-06 23:13:12.890,3.0.0,122.0,92.0,31,False,134.0,zc.buildout,conda-forge/zc.buildout,,1065.0,,https://pypi.org/project/zc.buildout,2022-04-07 19:12:49.000,74398.0,75626.0,https://anaconda.org/conda-forge/zc.buildout,2022-03-31 09:12:41.632,19659.0,3.0,1065.0,,,,,,,,,,,,,,,,,,,,
96,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2023-01-15 17:07:49.000,2023-01-15 17:07:44,10014.0,29.0,5098.0,1087.0,335.0,4800.0,25834.0,2023-01-02 22:32:55.000,1.7,87.0,122.0,30,True,56.0,sqlmap,,,6.0,,https://pypi.org/project/sqlmap,2022-06-03 22:10:42.000,6208.0,6208.0,,,,2.0,6.0,,,,,,,,,,,,,,,,,,,,
97,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2023-01-19 10:54:00.000,2023-01-15 09:49:14,534.0,7.0,268.0,67.0,403.0,409.0,5914.0,2022-05-28 04:17:00.000,1.1.0,51.0,83.0,30,True,121.0,pipx,conda-forge/pipx,,942.0,933.0,https://pypi.org/project/pipx,2022-05-28 04:17:00.000,387555.0,388831.0,https://anaconda.org/conda-forge/pipx,2022-11-01 08:11:28.547,16591.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,
98,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-01-17 00:29:51.000,2022-12-30 00:32:04,6684.0,128.0,192.0,60.0,118.0,225.0,4481.0,2023-01-02 16:18:55.910,0.24.0,22.0,53.0,30,True,298.0,pyoxidizer,,,147.0,147.0,https://pypi.org/project/pyoxidizer,2022-06-05 23:21:43.000,3675.0,3843.0,,,,2.0,,6083.0,,,,,,,,,,,,,,,,,,,
99,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2022-12-06 17:25:01.000,2022-12-06 17:25:01,713.0,26.0,362.0,76.0,159.0,112.0,3722.0,2022-11-15 17:59:01.069,0.61.0,59.0,101.0,30,True,123.0,memory_profiler,conda-forge/memory_profiler,,172.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,520464.0,523729.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,261229.0,2.0,172.0,,,,,,,,,,,,,,,,,,,,
100,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2023-01-05 16:26:39.000,2022-12-07 15:28:28,958.0,9.0,348.0,41.0,460.0,375.0,3032.0,2021-10-26 14:02:33.000,3.2.1,42.0,126.0,30,True,160.0,factory_boy,conda-forge/factory_boy,,735.0,,https://pypi.org/project/factory_boy,2021-10-26 14:02:33.000,2011263.0,2012795.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,116459.0,3.0,735.0,,,,,,,,,,,,,,,,,,,,
101,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2023-01-18 15:20:56.000,2023-01-15 09:26:33,713.0,15.0,113.0,23.0,130.0,158.0,2387.0,2023-01-08 21:24:44.000,2.7,46.0,33.0,30,True,14.0,vulture,conda-forge/vulture,,2406.0,2184.0,https://pypi.org/project/vulture,2022-09-20 06:01:36.875,350595.0,351432.0,https://anaconda.org/conda-forge/vulture,2023-01-09 08:50:44.861,64484.0,2.0,222.0,,,,,,,,,,,,,,,,,,,,
102,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2023-01-16 19:45:52.000,2023-01-16 19:45:52,2400.0,285.0,241.0,41.0,478.0,435.0,1554.0,2022-10-14 05:15:54.572,0.3.11,45.0,103.0,30,True,87.0,briefcase,,,17.0,,https://pypi.org/project/briefcase,2022-06-27 03:23:53.000,3611.0,3612.0,,,,2.0,17.0,42.0,,,,,,,,,,,,,,,,,,,
103,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2023-01-18 19:41:25.000,2022-12-08 18:50:56,533.0,41.0,123.0,32.0,296.0,108.0,1440.0,2022-12-08 19:10:01.428,2.3.5,54.0,40.0,30,True,57.0,safety,conda-forge/safety,,360.0,6.0,https://pypi.org/project/safety,2022-06-28 21:38:28.000,925226.0,934078.0,https://anaconda.org/conda-forge/safety,2022-12-09 10:33:04.329,48065.0,2.0,354.0,263865.0,,,,,,,,,,,,,,,,,,,
104,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2023-01-19 10:42:09.000,2023-01-18 19:31:25,545.0,16.0,88.0,11.0,151.0,258.0,1092.0,2022-12-13 22:54:02.087,0.19.1,45.0,35.0,30,True,52.0,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],3904.0,3652.0,https://pypi.org/project/mkdocstrings,2022-05-28 15:55:53.000,210672.0,212313.0,https://anaconda.org/conda-forge/mkdocstrings,2022-12-14 13:00:18.401,44308.0,2.0,252.0,,,,,,,,,,,,,,,,,,,,
105,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2023-01-17 13:01:04.000,2022-10-25 21:21:25,1001.0,13.0,100.0,18.0,64.0,86.0,1017.0,2022-10-25 21:23:01.695,4.0.0,43.0,37.0,30,True,87.0,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],4243.0,3644.0,https://pypi.org/project/pytest-benchmark,2021-04-17 19:47:26.000,468400.0,487623.0,https://anaconda.org/conda-forge/pytest-benchmark,2022-10-26 11:10:23.029,1576319.0,3.0,599.0,,,,,,,,,,,,,,,,,,,,
106,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2022-11-23 18:04:35.000,2022-01-24 01:11:19,143.0,,48.0,17.0,56.0,38.0,532.0,2022-01-24 01:14:49.000,0.7.0,13.0,21.0,30,True,12.0,mccabe,conda-forge/mccabe,,349184.0,333312.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,22924774.0,22999400.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,5895492.0,2.0,15872.0,,,,,,,,,,,,,,,,,,,,
107,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2023-01-17 01:25:22.000,2022-12-24 19:36:46,471.0,4.0,187.0,7.0,219.0,145.0,501.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,30,True,12.0,coveralls,conda-forge/coveralls,['pytest'],33272.0,23998.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,553266.0,564945.0,https://anaconda.org/conda-forge/coveralls,2022-08-03 01:11:21.846,840950.0,3.0,9274.0,,,,,,,,,,,,,,,,,,,,
108,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2023-01-15 21:54:56.000,2022-12-27 17:54:48,436.0,29.0,26.0,9.0,35.0,18.0,217.0,2022-10-29 15:21:26.062,1.2.0,31.0,9.0,30,True,12.0,executing,conda-forge/executing,,47932.0,47876.0,https://pypi.org/project/executing,2022-02-27 22:45:22.000,7072460.0,7206195.0,https://anaconda.org/conda-forge/executing,2022-11-01 15:44:50.965,4948216.0,1.0,56.0,,,,,,,,,,,,,,,,,,,,
109,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2022-12-08 14:10:40.000,2022-06-22 04:41:01,431.0,,529.0,168.0,149.0,165.0,9024.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,40.0,29,True,142.0,gdbgui,,,242.0,240.0,https://pypi.org/project/gdbgui,2022-06-22 04:46:50.000,220352.0,220748.0,,,,2.0,2.0,11887.0,,,,,,,,,,,,,,,,,,,
110,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2023-01-18 09:43:42.000,2022-12-22 21:11:23,1211.0,4.0,301.0,47.0,378.0,187.0,2707.0,2022-10-05 17:13:10.000,1.4.0,37.0,70.0,29,True,96.0,detect-secrets,,,24.0,,https://pypi.org/project/detect-secrets,2022-02-16 21:40:39.000,290671.0,290671.0,,,,3.0,24.0,,,,,,,,,,,,,,,,,,,,
111,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2023-01-05 10:47:24.000,2022-12-29 21:22:15,1016.0,36.0,137.0,35.0,440.0,333.0,2391.0,2022-12-06 22:22:02.046,3.3.1,149.0,34.0,29,True,11.0,pyupgrade,conda-forge/pyupgrade,,52.0,,https://pypi.org/project/pyupgrade,2022-11-10 15:40:00.639,399485.0,409646.0,https://anaconda.org/conda-forge/pyupgrade,2022-12-07 01:35:57.277,487738.0,2.0,52.0,,,,,,,,,,,,,,,,,,,,
112,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2022-12-19 10:09:26.000,2022-11-04 02:52:33,1415.0,5.0,249.0,94.0,375.0,418.0,1487.0,2022-11-04 03:13:11.030,0.13.8,667.0,39.0,29,True,92.0,pybuilder,conda-forge/pybuilder,,61.0,,https://pypi.org/project/pybuilder,2022-06-10 23:39:25.000,14621.0,15299.0,https://anaconda.org/conda-forge/pybuilder,2022-11-04 07:28:51.464,31871.0,3.0,61.0,,,,,,,,,,,,,,,,,,,,
113,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2023-01-18 16:15:10.000,2023-01-18 16:14:43,1493.0,60.0,199.0,26.0,845.0,744.0,1009.0,2022-11-02 04:18:01.026,6.13.1,51.0,100.0,29,True,69.0,cx_freeze,conda-forge/cx_freeze,,35.0,,https://pypi.org/project/cx_freeze,2022-06-22 04:29:28.000,44504.0,48329.0,https://anaconda.org/conda-forge/cx_freeze,2022-11-02 17:11:06.815,183608.0,3.0,35.0,,,,,,,,,,,,,,,,,,,,
114,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2023-01-17 04:26:48.000,2023-01-03 16:40:29,617.0,8.0,99.0,22.0,149.0,59.0,684.0,2022-08-07 15:50:19.406,2.0.4,24.0,41.0,29,False,19.0,pyhamcrest,conda-forge/pyhamcrest,,33349.0,31528.0,https://pypi.org/project/pyhamcrest,2021-12-12 20:12:38.000,1555957.0,1561621.0,https://anaconda.org/conda-forge/pyhamcrest,2022-09-21 07:33:07.620,453171.0,3.0,1821.0,,,,,,,,,,,,,,,,,,,,
115,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2022-12-27 04:26:25.000,2022-09-22 14:18:01,622.0,,114.0,16.0,180.0,162.0,547.0,2022-03-26 22:16:11.000,2.5.3,53.0,67.0,29,True,52.0,pylint-django,conda-forge/pylint-django,['pylint'],21411.0,20244.0,https://pypi.org/project/pylint-django,2022-03-25 16:09:23.000,867270.0,868909.0,https://anaconda.org/conda-forge/pylint-django,2022-04-07 12:02:14.331,125882.0,2.0,1167.0,216.0,,,,,,,,,,,,,,,,,,,
116,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2023-01-18 15:29:25.000,2023-01-18 06:47:35,277.0,29.0,92.0,9.0,144.0,130.0,465.0,2023-01-18 15:34:05.570,1.21.4,59.0,48.0,29,True,27.0,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],1437.0,,https://pypi.org/project/sphinx-autodoc-typehints,2022-07-31 19:28:05.288,653812.0,660572.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2023-01-18 11:43:16.995,419176.0,2.0,1437.0,,,,,,,,,,,,,,,,,,,,
117,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2022-11-16 17:18:02.000,2022-08-10 16:41:28,230.0,,107.0,21.0,61.0,41.0,424.0,2022-08-10 16:47:16.981,1.6.0,30.0,37.0,29,True,11.0,ddt,conda-forge/ddt,,5996.0,4675.0,https://pypi.org/project/ddt,2022-05-24 02:14:19.000,319884.0,321011.0,https://anaconda.org/conda-forge/ddt,2022-09-22 12:35:17.572,78949.0,3.0,1321.0,,,,,,,,,,,,,,,,,,,,
118,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2022-12-20 00:48:27.815,2022-12-19 20:42:53,256.0,3.0,115.0,14.0,121.0,76.0,417.0,2022-12-19 20:46:55.580,0.13.3,27.0,35.0,29,False,17.0,pep8-naming,conda-forge/pep8-naming,,24628.0,22876.0,https://pypi.org/project/pep8-naming,2022-06-02 15:46:24.000,1640563.0,1643790.0,https://anaconda.org/conda-forge/pep8-naming,2022-12-20 00:48:27.815,267854.0,2.0,1752.0,,,,,,,,,,,,,,,,,,,,
119,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-01-17 09:10:59.874,2023-01-13 17:15:21,251.0,4.0,25.0,13.0,25.0,5.0,366.0,2023-01-16 06:55:01.507,1.1.1,40.0,11.0,29,True,4.0,wasabi,conda-forge/wasabi,,24626.0,24338.0,https://pypi.org/project/wasabi,2022-03-30 11:12:31.000,3361220.0,3381944.0,https://anaconda.org/conda-forge/wasabi,2023-01-17 09:10:59.874,974035.0,3.0,288.0,,,,,,,,,,,,,,,,,,,explosion/wasabi,
120,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2022-12-23 09:25:56.098,2022-12-22 22:55:55,353.0,44.0,84.0,7.0,80.0,48.0,139.0,2022-12-22 22:56:11.423,6.0.0,41.0,37.0,29,True,9.0,flake8-isort,conda-forge/flake8-isort,['flake8'],17051.0,16416.0,https://pypi.org/project/flake8-isort,2021-10-14 11:43:49.000,874273.0,874987.0,https://anaconda.org/conda-forge/flake8-isort,2022-12-23 09:25:56.098,27856.0,2.0,635.0,,,,,,,,,,,,,,,,,,,,
121,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2023-01-03 13:15:29.000,2023-01-03 13:15:29,307.0,2.0,923.0,235.0,112.0,98.0,15618.0,2022-04-02 15:00:56.000,1.1.1,57.0,27.0,28,True,20.0,pysnooper,conda-forge/pysnooper,,48.0,,https://pypi.org/project/pysnooper,2022-04-02 15:00:56.000,169690.0,171010.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,58084.0,2.0,48.0,,,,,,,,,,,,,,,,,,,,
122,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2023-01-19 14:22:25.000,2023-01-19 14:22:24,2322.0,84.0,234.0,41.0,1059.0,766.0,4092.0,2023-01-16 09:26:06.000,2023.01.16,100.0,105.0,28,True,440.0,,conda-forge/mamba,,,,,,,127483.0,https://anaconda.org/conda-forge/mamba,2023-01-17 11:28:27.901,5864250.0,3.0,,,,,,,,,,,,,,,,,,,,,
123,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1356.0,105.0,3152.0,2371.0,3416.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,28,False,835.0,coala-bears,,,115.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,3655.0,3656.0,,,,2.0,105.0,156.0,,,,,,,,,,,,,,,,,,,
124,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2023-01-11 17:43:25.000,2023-01-11 17:43:24,719.0,17.0,316.0,82.0,366.0,206.0,2150.0,2022-12-06 07:57:49.000,7.0.1,10.0,124.0,28,True,125.0,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],8.0,,https://pypi.org/project/pytest-testinfra,2022-06-19 22:34:24.000,174421.0,174777.0,https://anaconda.org/conda-forge/pytest-testinfra,2022-12-13 07:21:44.910,8560.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,
125,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-01-03 20:43:57.000,2023-01-03 20:43:57,3332.0,2.0,600.0,90.0,532.0,170.0,1694.0,2016-11-25 22:13:29.000,4.0.515,36.0,384.0,28,True,135.0,diamond,,,152.0,118.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,28227.0,28227.0,,,,3.0,34.0,,,,,,,,,,,,,,,,,,,,
126,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2022-10-29 13:21:01.531,2022-10-27 20:05:50,636.0,1.0,461.0,71.0,251.0,140.0,1592.0,,,10.0,87.0,28,True,66.0,pyelftools,conda-forge/pyelftools,,4986.0,4460.0,https://pypi.org/project/pyelftools,2022-02-03 14:49:18.000,1527283.0,1528682.0,https://anaconda.org/conda-forge/pyelftools,2022-10-29 13:21:01.531,114794.0,2.0,526.0,,,,,,,,,,,,,,,,,,,,
127,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2023-01-03 00:13:00.000,2022-09-03 06:11:45,527.0,,98.0,31.0,77.0,141.0,1411.0,2021-08-08 13:25:20.000,5.1.0,54.0,52.0,28,True,20.0,radon,conda-forge/radon,,3611.0,3011.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854,296395.0,297234.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,52893.0,2.0,600.0,,,,,,,,,,,,,,,,,,,,
128,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2023-01-17 07:07:26.000,2022-11-25 12:58:03,700.0,5.0,57.0,13.0,64.0,50.0,1058.0,2022-10-31 08:28:00.894,1.4.0,22.0,28.0,28,True,18.0,yappi,conda-forge/yappi,,1076.0,734.0,https://pypi.org/project/yappi,2022-05-20 09:48:23.000,1115424.0,1117453.0,https://anaconda.org/conda-forge/yappi,2022-11-02 18:35:11.317,136004.0,3.0,342.0,,,,,,,,,,,,,,,,,,,,
129,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2022-12-26 21:37:15.000,2022-07-14 18:31:38,706.0,,58.0,19.0,315.0,125.0,1034.0,2021-07-09 22:22:20.000,0.10.3,26.0,41.0,28,True,90.0,pdbpp,conda-forge/pdbpp,,4045.0,3434.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000,601457.0,602818.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,88497.0,2.0,611.0,,,,,,,,,,,,,,,,,,,,
130,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2023-01-09 22:29:10.000,2022-08-08 11:25:05,700.0,,95.0,19.0,93.0,94.0,972.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,28,True,43.0,pylama,,,5187.0,4587.0,https://pypi.org/project/pylama,2022-03-11 14:17:31.000,142664.0,142664.0,,,,2.0,600.0,,,,,,,,,,,,,,,,,,,,
