,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
86,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2023-05-29 05:58:07.000,2023-05-22 17:42:56,312.0,18.0,92.0,9.0,196.0,48.0,144.0,940.0,2023-05-10 00:00:02.878,23.5.9,58.0,74.0,31,True,,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],32792.0,32355.0,https://pypi.org/project/flake8-bugbear,1960067.0,1975337.0,https://anaconda.org/conda-forge/flake8-bugbear,2023-05-11 21:59:40.652,702420.0,2.0,2023-01-20 21:20:01.679,437.0,,,,,,,,,,,,,,,,,
87,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2023-05-28 20:07:25.000,2023-05-22 06:14:18,2167.0,103.0,157.0,21.0,764.0,138.0,394.0,774.0,2022-02-06 14:17:08.000,0.5.1,13.0,74.0,31,True,,asv,conda-forge/asv,,936.0,936.0,https://pypi.org/project/asv,23258.0,32524.0,https://anaconda.org/conda-forge/asv,2022-11-04 11:34:14.554,713553.0,2.0,,,,,,,,,,,,,,,,,,,
88,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2023-05-26 07:12:51.000,2023-02-28 20:05:14,1758.0,,183.0,20.0,353.0,161.0,395.0,678.0,2023-03-31 19:07:42.000,4.35.0,65.0,107.0,31,True,breathe-doc/breathe,breathe,conda-forge/breathe,,10899.0,9855.0,https://pypi.org/project/breathe,335947.0,341896.0,https://anaconda.org/conda-forge/breathe,2023-03-01 13:19:31.767,474454.0,2.0,2022-06-20 18:52:31.000,1044.0,511.0,,,,,,,,,,,,,,,,
89,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2023-05-30 15:09:57.000,2023-05-03 22:39:02,305.0,12.0,94.0,11.0,190.0,27.0,139.0,485.0,2023-04-13 18:36:10.773,1.23.0,65.0,52.0,31,True,,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],39084.0,37202.0,https://pypi.org/project/sphinx-autodoc-typehints,1114643.0,1122220.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2023-01-25 17:54:59.740,507722.0,2.0,2023-01-30 23:11:04.728,1882.0,,,,,,,,,,,,,,,,,
90,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python with AI-powered optimization..",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2023-05-10 00:07:23.000,2023-04-25 15:44:10,2953.0,13.0,250.0,70.0,217.0,138.0,222.0,7719.0,2023-04-20 20:02:50.000,1.5.21.2,142.0,39.0,30,True,,scalene,,,458.0,454.0,https://pypi.org/project/scalene,15236.0,15236.0,,,,2.0,2023-01-06 20:40:06.239,4.0,,,,,,,,,,,,,,,,,
91,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2023-05-07 04:19:19.000,2023-02-27 07:59:09,717.0,,120.0,22.0,136.0,15.0,162.0,2536.0,2023-01-08 21:24:44.000,2.7,46.0,35.0,30,True,,vulture,conda-forge/vulture,,4062.0,3800.0,https://pypi.org/project/vulture,398976.0,399826.0,https://anaconda.org/conda-forge/vulture,2023-01-09 08:50:44.861,69746.0,2.0,2023-01-09 21:18:34.095,262.0,,,,,,,,,,,,,,,,,
92,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2023-05-16 14:17:25.000,2023-05-14 14:47:29,1157.0,13.0,113.0,33.0,264.0,109.0,269.0,1958.0,,,22.0,66.0,30,True,,flit,conda-forge/flit,,1425.0,1425.0,https://pypi.org/project/flit,153312.0,155403.0,https://anaconda.org/conda-forge/flit,2023-05-14 17:16:09.544,158979.0,3.0,,,,,,,,,,,,,,,,,,,
93,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2023-04-11 09:56:01.000,2023-04-11 09:56:01,379.0,8.0,140.0,27.0,83.0,60.0,127.0,1709.0,,,14.0,57.0,30,True,,ipdb,conda-forge/ipdb,,45421.0,45421.0,https://pypi.org/project/ipdb,2166972.0,2171356.0,https://anaconda.org/conda-forge/ipdb,2023-03-23 21:56:15.404,363912.0,1.0,,,,,,,,,,,,,,,,,,,
94,typeguard,agronholm/typeguard,type-checkers,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,,2015-12-27 23:15:37.000,2023-05-29 20:12:03.000,2023-05-22 21:19:06,522.0,100.0,86.0,19.0,89.0,16.0,250.0,1203.0,,,19.0,29.0,30,False,,typeguard,conda-forge/typeguard,,15171.0,15171.0,https://pypi.org/project/typeguard,9425417.0,9430597.0,https://anaconda.org/conda-forge/typeguard,2023-05-12 09:34:55.089,274576.0,3.0,,,,,,,,,,,,-4.0,,,,,,,
95,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2023-05-30 20:08:34.803,2023-04-04 06:58:55,1023.0,2.0,190.0,55.0,318.0,126.0,191.0,1165.0,2022-11-09 16:51:21.000,6.1.1,95.0,54.0,30,True,,pytest-bdd,conda-forge/pytest-bdd,['pytest'],3011.0,2829.0,https://pypi.org/project/pytest-bdd,691920.0,693005.0,https://anaconda.org/conda-forge/pytest-bdd,2023-05-30 20:08:34.803,53197.0,2.0,2022-11-08 17:18:53.914,182.0,,,,,,,,,,,,,,,,,
96,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,,2016-01-15 02:39:17.000,2023-05-14 09:46:26.000,2023-05-14 09:46:26,515.0,3.0,123.0,22.0,133.0,30.0,81.0,1037.0,2023-04-10 08:58:50.000,3.7.0,19.0,54.0,30,False,,prettytable,conda-forge/prettytable,,44384.0,44384.0,https://pypi.org/project/prettytable,7639141.0,7652322.0,https://anaconda.org/conda-forge/prettytable,2023-04-11 08:30:15.746,1107255.0,3.0,,,,,,,,,,,,,,,,,,,
97,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,,2011-12-14 15:33:15.000,2023-05-29 17:37:37.000,2023-05-22 18:16:01,1114.0,15.0,128.0,23.0,311.0,51.0,215.0,754.0,,,5.0,74.0,30,False,,nose2,conda-forge/nose2,,23343.0,23343.0,https://pypi.org/project/nose2,561945.0,563500.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,94901.0,2.0,,,,,,,,,,,,,,,,,,,
98,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2023-05-31 23:56:48.000,2023-03-23 01:07:33,145.0,2.0,53.0,16.0,58.0,13.0,39.0,569.0,2022-01-24 01:14:49.000,0.7.0,13.0,22.0,30,True,,mccabe,conda-forge/mccabe,,387016.0,371077.0,https://pypi.org/project/mccabe,27703168.0,27783907.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,6782153.0,2.0,2022-01-24 01:14:49.000,15939.0,,,,,,,,,,,,,,,,,
99,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2023-05-12 22:09:01.000,2022-06-22 04:41:01,431.0,,535.0,164.0,153.0,150.0,169.0,9248.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,41.0,29,True,,gdbgui,,,294.0,291.0,https://pypi.org/project/gdbgui,70639.0,71035.0,,,,2.0,2022-06-22 04:46:50.000,3.0,13880.0,,,,,,,,,,,,,,,,
100,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2023-06-01 12:32:13.000,2023-06-01 12:30:45,923.0,34.0,168.0,28.0,241.0,15.0,306.0,1547.0,,,,44.0,29,True,,pdoc,,,1823.0,1823.0,https://pypi.org/project/pdoc,93994.0,93994.0,,,,2.0,,,,,,,,,,,,,,,,,,,
101,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,,2010-07-22 10:13:12.000,2022-10-28 10:53:26.838,2019-10-16 17:48:40,1195.0,,152.0,35.0,151.0,49.0,126.0,1438.0,2016-07-28 10:37:00.000,1.0.0,2.0,76.0,29,False,,logbook,conda-forge/logbook,,4480.0,4480.0,https://pypi.org/project/logbook,2585410.0,2588005.0,https://anaconda.org/conda-forge/logbook,2022-10-28 10:53:26.838,132223.0,3.0,,,299.0,,,,,,,,,,,,,,,,
102,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,,2013-06-25 21:09:27.000,2023-05-03 14:12:17.000,2023-04-10 11:51:09,424.0,14.0,69.0,18.0,159.0,22.0,90.0,1079.0,2023-04-10 11:18:29.000,0.9.7,8.0,48.0,29,False,,pytest-sugar,conda-forge/pytest-sugar,['pytest'],22258.0,22258.0,https://pypi.org/project/pytest-sugar,898431.0,901129.0,https://anaconda.org/conda-forge/pytest-sugar,2023-04-10 13:13:03.642,188749.0,2.0,,,5.0,,,,,,,,,,,,,,,,
103,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2023-02-08 04:25:59.000,2022-08-29 14:53:21,230.0,,84.0,12.0,46.0,3.0,73.0,805.0,2022-08-29 14:53:13.855,6.7.0,66.0,30.0,29,True,,colorlog,conda-forge/colorlog,,28061.0,25439.0,https://pypi.org/project/colorlog,6486779.0,6504077.0,https://anaconda.org/conda-forge/colorlog,2022-10-26 21:11:56.658,1487656.0,3.0,2022-08-29 14:53:13.855,2622.0,,,,,,,,,,,,,,,,,
104,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2023-05-31 17:05:53.000,2023-05-31 17:05:52,1498.0,70.0,182.0,23.0,383.0,92.0,382.0,719.0,2022-12-17 15:59:27.000,7.1.0,50.0,119.0,29,True,,setuptools_scm,conda-forge/setuptools_scm,,,,https://pypi.org/project/setuptools_scm,15881174.0,15900566.0,https://anaconda.org/conda-forge/setuptools_scm,2022-12-17 18:47:30.347,1687189.0,3.0,,,,,,,,,,,,,,,,,,,
105,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/landscapeio/pylint-django,https://github.com/landscapeio/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2023-05-15 04:10:34.000,2023-05-15 04:10:28,628.0,5.0,116.0,16.0,182.0,60.0,165.0,557.0,2022-03-26 22:16:11.000,2.5.3,54.0,68.0,29,True,landscapeio/pylint-django,pylint-django,conda-forge/pylint-django,['pylint'],27248.0,26074.0,https://pypi.org/project/pylint-django,1053906.0,1055716.0,https://anaconda.org/conda-forge/pylint-django,2022-04-07 12:02:14.331,148042.0,2.0,2022-03-25 16:09:23.000,1174.0,232.0,,,,,,,,,,,,,,,,
106,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2023-05-28 11:15:42.000,2023-05-03 14:19:26,474.0,1.0,184.0,8.0,225.0,14.0,146.0,520.0,2021-11-11 20:59:17.000,3.3.1,28.0,64.0,29,True,,coveralls,conda-forge/coveralls,['pytest'],31409.0,31409.0,https://pypi.org/project/coveralls,455316.0,467347.0,https://anaconda.org/conda-forge/coveralls,2022-08-03 01:11:21.846,926448.0,2.0,,,,,,,,,,,,,,,,,,,
107,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2023-05-19 08:53:18.000,2022-12-27 17:54:48,436.0,,27.0,11.0,39.0,16.0,18.0,244.0,2022-10-29 15:21:26.062,1.2.0,31.0,9.0,29,True,,executing,conda-forge/executing,,78109.0,77983.0,https://pypi.org/project/executing,10161702.0,10334517.0,https://anaconda.org/conda-forge/executing,2022-11-01 15:44:50.965,7258237.0,1.0,2022-10-29 15:21:26.062,126.0,,,,,,,,,,,,,,,,,
108,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2023-04-16 03:54:42.000,2023-04-12 09:10:26,308.0,1.0,925.0,234.0,114.0,23.0,100.0,15887.0,2022-04-02 15:00:56.000,1.1.1,57.0,27.0,28,True,,pysnooper,conda-forge/pysnooper,,58.0,,https://pypi.org/project/pysnooper,284039.0,285344.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,63956.0,2.0,2022-04-02 15:00:56.000,58.0,,,,,,,,,,,,,,,,,
109,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-04-24 08:06:16.000,2023-01-21 22:38:30,6697.0,,198.0,59.0,123.0,309.0,231.0,4751.0,2023-01-02 16:18:55.910,0.24.0,22.0,54.0,28,True,,pyoxidizer,,,152.0,148.0,https://pypi.org/project/pyoxidizer,6822.0,7035.0,,,,2.0,2023-01-02 16:18:55.910,4.0,8740.0,,,,,,,,,,,,,,,,
110,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2023-06-01 14:11:05.000,2023-06-01 12:41:21,2463.0,99.0,271.0,47.0,1229.0,473.0,854.0,4751.0,2023-05-16 21:07:08.000,2023.05.16,105.0,125.0,28,True,,,conda-forge/mamba,,,,,,148587.0,https://anaconda.org/conda-forge/mamba,2023-04-06 15:21:25.785,7577971.0,3.0,,,,,,,,,,,,,,,,,,,
111,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1356.0,106.0,3152.0,835.0,2373.0,3471.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,28,False,,coala-bears,,,121.0,12.0,https://pypi.org/project/coala-bears,3212.0,3213.0,,,,2.0,2017-11-10 21:04:50.000,109.0,166.0,,,,,,,,,,,,,,,,
112,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2023-05-23 02:41:00.000,2023-04-11 16:04:33,1217.0,6.0,360.0,49.0,408.0,121.0,198.0,3067.0,2022-10-05 17:13:10.000,1.4.0,37.0,71.0,28,True,,detect-secrets,,,35.0,,https://pypi.org/project/detect-secrets,404512.0,404512.0,,,,3.0,2022-10-04 19:58:36.939,35.0,,,,,,,,,,,,,,,,,
113,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2023-05-17 13:51:51.000,2022-07-14 07:40:12,517.0,,97.0,32.0,361.0,41.0,66.0,2450.0,2022-02-10 14:51:38.000,1.3.3,31.0,19.0,28,True,,notifiers,conda-forge/notifiers,,979.0,954.0,https://pypi.org/project/notifiers,601507.0,602588.0,https://anaconda.org/conda-forge/notifiers,2022-09-07 07:53:17.789,32436.0,3.0,2022-02-10 14:51:38.000,25.0,,,,,,,,,,,,,,,,,
114,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2023-05-31 22:58:33.000,2023-05-30 00:32:26,3062.0,481.0,269.0,42.0,630.0,108.0,493.0,1754.0,2023-04-12 04:02:57.000,0.3.14,24.0,121.0,28,True,,briefcase,,,,,https://pypi.org/project/briefcase,5382.0,5384.0,,,,2.0,,,120.0,,,,,,,,,,,,,,,,
115,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,,2013-06-08 22:55:54.000,2023-04-21 13:18:12.000,2023-04-21 13:17:49,643.0,5.0,456.0,70.0,257.0,66.0,148.0,1672.0,,,7.0,91.0,28,False,,pyelftools,conda-forge/pyelftools,,5320.0,5320.0,https://pypi.org/project/pyelftools,1485077.0,1486574.0,https://anaconda.org/conda-forge/pyelftools,2022-10-29 13:21:01.531,130254.0,2.0,,,,,,,,,,,,,,,,,,,
116,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2023-05-29 20:34:39.000,2023-05-29 16:30:35,590.0,6.0,124.0,30.0,304.0,55.0,117.0,1496.0,2022-12-08 19:10:01.428,2.3.5,55.0,41.0,28,True,,safety,conda-forge/safety,,425.0,16.0,https://pypi.org/project/safety,1003451.0,1013340.0,https://anaconda.org/conda-forge/safety,2022-12-09 10:33:04.329,65185.0,3.0,2022-12-08 19:10:01.428,409.0,333815.0,,,,,,,,,,,,,,,,
117,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2023-05-29 18:58:42.000,2023-05-09 15:46:22,418.0,30.0,118.0,38.0,310.0,25.0,212.0,1152.0,2023-03-19 10:27:27.000,0.21.0,20.0,41.0,28,True,,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],,,https://pypi.org/project/pytest-asyncio,6086649.0,6109096.0,https://anaconda.org/conda-forge/pytest-asyncio,2023-03-19 13:23:50.028,1638316.0,3.0,,,95.0,,,,,,,,,,,,,,,,
118,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2023-05-29 13:41:09.000,2023-05-29 13:41:01,712.0,9.0,63.0,13.0,67.0,21.0,50.0,1142.0,2022-10-31 08:28:00.894,1.4.0,22.0,28.0,28,True,,yappi,conda-forge/yappi,,1297.0,950.0,https://pypi.org/project/yappi,1251972.0,1254074.0,https://anaconda.org/conda-forge/yappi,2022-11-02 18:35:11.317,151374.0,2.0,2022-10-31 08:28:00.894,347.0,,,,,,,,,,,,,,,,,
119,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2023-05-26 14:38:30.000,2022-07-14 18:31:38,706.0,,61.0,18.0,317.0,78.0,125.0,1099.0,2021-07-09 22:21:56.000,0.10.3,13.0,41.0,28,True,,pdbpp,conda-forge/pdbpp,,4814.0,4814.0,https://pypi.org/project/pdbpp,240484.0,241867.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,96822.0,2.0,,,,,,,,,,,,,,,,,,,
120,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2023-04-27 00:15:19.000,2023-04-27 00:15:19,1004.0,3.0,103.0,19.0,67.0,91.0,86.0,1087.0,2022-10-25 21:23:01.695,4.0.0,43.0,39.0,28,True,,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],7655.0,6922.0,https://pypi.org/project/pytest-benchmark,762443.0,782608.0,https://anaconda.org/conda-forge/pytest-benchmark,2022-10-26 11:10:23.029,1754398.0,3.0,2022-10-25 21:23:01.695,733.0,,,,,,,,,,,,,,,,,
121,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-12-31 03:02:53.000,2022-12-31 03:02:53,264.0,,94.0,25.0,109.0,38.0,77.0,725.0,2019-12-10 01:50:33.000,0.8.1,14.0,33.0,28,True,,astor,conda-forge/astor,,2174.0,,https://pypi.org/project/astor,6294919.0,6322226.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,2020780.0,2.0,2019-12-10 01:50:33.000,2174.0,,,,,,,,,,6.0,,,,,,,
122,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2023-05-31 18:40:16.000,2023-05-31 18:40:16,630.0,11.0,102.0,25.0,153.0,20.0,59.0,708.0,2021-12-12 20:12:19.000,V2.0.3,9.0,42.0,28,False,,pyhamcrest,conda-forge/pyhamcrest,,33941.0,33941.0,https://pypi.org/project/pyhamcrest,1425473.0,1430996.0,https://anaconda.org/conda-forge/pyhamcrest,2022-09-21 07:33:07.620,469505.0,3.0,,,,,,,,,,,,,,,,,,,
123,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2023-03-15 15:29:58.000,2022-11-08 15:07:52,1711.0,,172.0,55.0,274.0,134.0,231.0,561.0,2022-11-08 15:13:17.367,3.0.1,123.0,92.0,28,False,,zc.buildout,conda-forge/zc.buildout,,1064.0,,https://pypi.org/project/zc.buildout,72390.0,73615.0,https://anaconda.org/conda-forge/zc.buildout,2022-03-31 09:12:41.632,25732.0,3.0,2022-11-08 15:13:17.367,1064.0,,,,,,,,,,,,,,,,,
124,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2023-04-25 13:29:34.000,2021-06-11 10:22:09,273.0,,41.0,9.0,36.0,30.0,51.0,506.0,,,7.0,15.0,28,False,,coloredlogs,anaconda/coloredlogs,,22090.0,22090.0,https://pypi.org/project/coloredlogs,5753121.0,5753263.0,https://anaconda.org/anaconda/coloredlogs,2023-03-17 13:09:02.979,9812.0,3.0,,,,,,,,,,,,,,,,,,,
125,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-05-31 20:23:27.000,2023-04-20 14:31:29,255.0,2.0,25.0,16.0,32.0,4.0,5.0,417.0,2023-01-16 06:54:10.000,1.1.1,38.0,12.0,28,True,explosion/wasabi,wasabi,conda-forge/wasabi,,29126.0,29126.0,https://pypi.org/project/wasabi,4066216.0,4087016.0,https://anaconda.org/conda-forge/wasabi,2023-01-23 10:44:50.730,1081629.0,3.0,,,,,,,,,,,,,,,,,,,
126,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2023-05-31 02:10:13.000,2023-05-23 01:32:41,560.0,38.0,51.0,10.0,105.0,16.0,103.0,408.0,2023-05-19 22:22:15.000,1.7.1,11.0,26.0,28,True,PyCQA/docformatter,docformatter,conda-forge/docformatter,,2869.0,2869.0,https://pypi.org/project/docformatter,353109.0,355127.0,https://anaconda.org/conda-forge/docformatter,2023-05-20 04:44:20.878,66615.0,3.0,,,1.0,,,,,,,,,,,,,,,,
127,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2023-05-31 06:33:03.000,2023-05-29 15:14:50,798.0,94.0,22.0,5.0,475.0,45.0,78.0,347.0,2023-05-29 15:14:59.000,0.33.2,51.0,16.0,28,True,,nitpick,,['flake8'],1238.0,1238.0,https://pypi.org/project/nitpick,93866.0,93866.0,,,,2.0,,,4.0,,,,,,,,,,,,,,,,
128,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2023-05-11 13:21:06.000,2023-04-25 14:50:41,1065.0,1.0,66.0,33.0,7.0,,,228.0,2023-04-27 15:17:02.669,6.0.1,40.0,186.0,28,True,,hacking,,['flake8'],4398.0,,https://pypi.org/project/hacking,76912.0,76912.0,,,,2.0,2022-10-06 09:48:04.927,4398.0,,,,,,,,,,,,,,,,,
