,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,labels,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
82,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2025-08-24 15:29:27.000,2025-08-24 15:29:27,776.0,7.0,114.0,14.0,190.0,400.0,1967.0,2025-07-22 23:49:19.000,0.30.0,69.0,52.0,33,True,,62.0,mkdocstrings,conda-forge/mkdocstrings,22117.0,20547.0,https://pypi.org/project/mkdocstrings,2025-07-22 23:48:44.000,1570.0,3907623.0,3911850.0,https://anaconda.org/conda-forge/mkdocstrings,2025-07-24 13:24:20.459,249395.0,2.0,['mkdocs'],,,,,,,,,,,,,,,,,,,
83,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/prettytable/prettytable,https://github.com/prettytable/prettytable,,2016-01-15 02:39:17.000,2025-09-01 07:32:20.000,2025-09-01 07:32:18,734.0,14.0,174.0,25.0,254.0,123.0,1538.0,2025-03-24 19:39:02.000,3.16.0,41.0,66.0,33,False,prettytable/prettytable,26.0,prettytable,conda-forge/prettytable,80843.0,78209.0,https://pypi.org/project/prettytable,2025-03-24 19:39:02.000,2634.0,20483995.0,20562932.0,https://anaconda.org/conda-forge/prettytable,2025-04-22 14:56:24.496,4578392.0,2.0,,,,,,,,,,,,,,,,,,,,
84,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2025-08-18 15:52:17.000,2025-07-21 21:26:17,694.0,9.0,166.0,17.0,579.0,347.0,1446.0,2025-05-01 16:35:46.000,2025.5.1,30.0,109.0,33,True,wntrblm/nox,70.0,nox,conda-forge/nox,8068.0,6837.0,https://pypi.org/project/nox,2025-05-01 16:35:46.000,1231.0,4111672.0,4119642.0,https://anaconda.org/conda-forge/nox,2025-05-15 20:58:18.188,502171.0,2.0,['pytest'],,,,,,,,,,,,,,,,,,,
85,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the pytest runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2025-09-01 20:46:51.000,2025-02-13 21:33:26,1462.0,,229.0,60.0,408.0,294.0,1399.0,2024-12-05 21:45:56.000,8.1.0,106.0,65.0,33,True,,82.0,pytest-bdd,conda-forge/pytest-bdd,4528.0,4422.0,https://pypi.org/project/pytest-bdd,2024-12-05 21:45:56.000,106.0,1171163.0,1173692.0,https://anaconda.org/conda-forge/pytest-bdd,2025-04-22 14:57:05.450,70825.0,2.0,['pytest'],,,,,,,,,,,,,,,,,,,
86,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2025-04-22 14:56:22.777,2016-03-04 01:16:26,1004.0,,395.0,47.0,261.0,467.0,1362.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,33,False,,451.0,nose,conda-forge/nose,171550.0,168855.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,2695.0,8100029.0,8131222.0,https://anaconda.org/conda-forge/nose,2025-04-22 14:56:22.777,3493651.0,2.0,,,,,,,,,,,,,,,,,,,,
87,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2025-09-01 15:48:02.000,2025-09-01 15:48:00,1998.0,33.0,209.0,18.0,398.0,425.0,786.0,2025-07-08 19:34:47.000,5.0.0a2,68.0,121.0,33,True,breathe-doc/breathe,187.0,breathe,conda-forge/breathe,18758.0,18627.0,https://pypi.org/project/breathe,2025-07-08 20:28:19.000,131.0,860136.0,873022.0,https://anaconda.org/conda-forge/breathe,2025-04-22 14:56:28.512,810953.0,2.0,,750.0,,,,,,,,,,,,,,,,,,
88,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2025-09-04 14:14:38.000,2025-09-04 14:14:36,454.0,15.0,107.0,10.0,348.0,172.0,579.0,2025-04-25 16:53:24.000,3.2.0,93.0,61.0,33,True,,41.0,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,61094.0,57214.0,https://pypi.org/project/sphinx-autodoc-typehints,2025-04-25 16:53:24.000,3880.0,3492227.0,3506803.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2025-04-25 23:49:21.688,918334.0,2.0,['sphinx'],,,,,,,,,,,,,,,,,,,
89,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2025-09-01 12:24:49.483,2025-08-31 21:24:41,525.0,25.0,36.0,11.0,52.0,33.0,362.0,2025-09-01 09:48:08.000,2.2.1,36.0,11.0,33,True,,20.0,executing,conda-forge/executing,325513.0,324712.0,https://pypi.org/project/executing,2025-09-01 09:48:08.000,801.0,68854392.0,69217145.0,https://anaconda.org/conda-forge/executing,2025-09-01 12:24:49.483,21402434.0,1.0,,,3.0,,,,,,,,,,,,,,,,,
90,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2025-08-26 06:54:33.000,2025-08-26 06:54:33,357.0,24.0,202.0,55.0,66.0,95.0,9874.0,2025-08-17 16:11:09.000,2.1.7,21.0,31.0,32,True,,81.0,icecream,conda-forge/icecream,547.0,21.0,https://pypi.org/project/icecream,2025-08-14 09:11:35.000,526.0,1311990.0,1313578.0,https://anaconda.org/conda-forge/icecream,2025-08-16 09:56:14.469,84214.0,1.0,,,,,,,,,,,,,,,,,,,,
91,mimesis,lk-geimfari/mimesis,testing,Mimesis is a robust data generator for Python that can produce a wide range of fake data in multiple languages.,,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2025-07-31 10:52:09.000,2025-05-12 12:07:58,2669.0,,336.0,59.0,1265.0,349.0,4614.0,2024-09-13 22:26:03.000,18.0.0,62.0,126.0,32,True,,22.0,mimesis,conda-forge/mimesis,2243.0,2175.0,https://pypi.org/project/mimesis,2024-09-13 22:26:03.000,68.0,849945.0,855111.0,https://anaconda.org/conda-forge/mimesis,2025-05-10 09:59:37.648,319891.0,2.0,,840.0,,,,,,,,,,,,,,,,,,
92,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2025-08-20 02:33:44.000,2025-08-20 02:33:37,4812.0,3.0,328.0,46.0,49.0,1719.0,4548.0,2025-07-21 14:09:42.000,9.1.8,368.0,36.0,32,False,,7.0,pyarmor,,2038.0,1958.0,https://pypi.org/project/pyarmor,2025-07-21 14:09:14.000,80.0,383937.0,383937.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
93,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2025-09-01 12:30:02.000,2025-09-01 12:30:01,730.0,4.0,516.0,68.0,348.0,200.0,2149.0,,,13.0,110.0,32,True,,74.0,pyelftools,conda-forge/pyelftools,11340.0,11071.0,https://pypi.org/project/pyelftools,2025-02-19 14:19:59.000,269.0,6261066.0,6276198.0,https://anaconda.org/conda-forge/pyelftools,2025-04-22 14:56:21.172,892789.0,1.0,,,,,,,,,,,,,,,,,,,,
94,typeguard,agronholm/typeguard,type-checkers,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,,2015-12-27 23:15:37.000,2025-08-22 19:55:06.000,2025-08-22 19:55:06,670.0,4.0,118.0,19.0,152.0,332.0,1696.0,2025-06-18 09:56:09.000,4.4.4,74.0,41.0,32,False,,30.0,typeguard,conda-forge/typeguard,44997.0,41852.0,https://pypi.org/project/typeguard,2025-06-18 09:56:05.000,3145.0,38676317.0,38695381.0,https://anaconda.org/conda-forge/typeguard,2025-06-18 12:21:32.288,1201093.0,3.0,,,,,,,,,,,,,,,,,,,,
95,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2025-08-24 22:40:41.102,2025-08-23 12:19:22,452.0,4.0,77.0,18.0,169.0,94.0,1464.0,2025-08-23 12:19:34.000,1.1.1,32.0,56.0,32,True,,29.0,pytest-sugar,conda-forge/pytest-sugar,29867.0,28366.0,https://pypi.org/project/pytest-sugar,2025-08-23 12:19:34.000,1501.0,4451622.0,4457269.0,https://anaconda.org/conda-forge/pytest-sugar,2025-08-24 22:40:41.102,338761.0,2.0,['pytest'],43.0,,,,,,,,,,,,,,,,,,
96,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2025-04-22 14:56:24.767,2023-11-03 22:28:45,746.0,,188.0,19.0,317.0,225.0,1117.0,2023-01-17 20:31:11.783,6.3.0,23.0,91.0,32,False,,123.0,pydocstyle,conda-forge/pydocstyle,74320.0,72568.0,https://pypi.org/project/pydocstyle,2023-01-17 20:31:11.783,1752.0,4428487.0,4472394.0,https://anaconda.org/conda-forge/pydocstyle,2025-04-22 14:56:24.767,2678347.0,2.0,,93.0,,,,,,,,,,,,,,,,,,
97,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-2-Clause,2011-12-14 15:33:15.000,2025-08-18 16:53:58.000,2025-05-15 15:50:38,1222.0,,131.0,21.0,353.0,201.0,806.0,2024-06-01 03:20:04.000,0.15.1,34.0,80.0,32,True,,40.0,nose2,conda-forge/nose2,27146.0,26827.0,https://pypi.org/project/nose2,2024-06-01 03:20:04.000,319.0,649255.0,651480.0,https://anaconda.org/conda-forge/nose2,2025-04-22 14:56:50.674,195852.0,2.0,,,,,,,,,,,,,,,,,,,,
98,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme.",,https://github.com/sphinx-doc/alabaster,https://github.com/sphinx-doc/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2025-04-22 14:56:25.041,2024-07-26 17:57:57,434.0,,189.0,34.0,96.0,70.0,754.0,2024-07-26 18:15:02.000,1.0.0,30.0,42.0,32,False,sphinx-doc/alabaster,60.0,alabaster,conda-forge/alabaster,155422.0,154795.0,https://pypi.org/project/alabaster,2024-07-26 18:15:02.000,627.0,19322384.0,19629539.0,https://anaconda.org/conda-forge/alabaster,2025-04-22 14:56:25.041,9828961.0,2.0,['sphinx'],,,,,,,,,,,,,,,,,,,
99,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2025-09-04 04:47:42.000,2025-09-01 08:27:08,671.0,10.0,187.0,8.0,440.0,167.0,570.0,2024-05-15 12:56:12.000,4.0.1,46.0,66.0,32,True,,11.0,coveralls,conda-forge/coveralls,38152.0,36000.0,https://pypi.org/project/coveralls,2024-05-15 12:56:12.000,2152.0,1144039.0,1165561.0,https://anaconda.org/conda-forge/coveralls,2025-04-22 14:56:31.028,1334375.0,2.0,['pytest'],,,,,,,,,,,,,,,,,,,
100,ruff,charliermarsh/ruff,linters,"An extremely fast Python linter and code formatter, written in Rust.",,,https://docs.astral.sh/ruff,MIT,2022-11-30 10:02:13.208,2025-08-28 17:34:00.906,,,,1509.0,,,,42040.0,2025-08-28 13:58:26.000,0.12.11,372.0,,31,True,,,ruff,conda-forge/ruff,18294.0,,https://pypi.org/project/ruff,2025-08-28 13:58:26.000,18294.0,79135504.0,79269722.0,https://anaconda.org/conda-forge/ruff,2025-08-28 17:34:00.906,4563412.0,2.0,,,,,,,,,,,,,,,,,,,,
101,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2025-05-31 23:22:45.000,2025-05-31 23:21:24,327.0,,950.0,231.0,121.0,109.0,16531.0,2025-05-31 23:22:45.000,1.2.3,62.0,29.0,31,True,,29.0,pysnooper,conda-forge/pysnooper,2124.0,2057.0,https://pypi.org/project/pysnooper,2025-05-31 23:22:45.000,67.0,396046.0,398307.0,https://anaconda.org/conda-forge/pysnooper,2025-04-22 14:57:05.002,135667.0,2.0,,,,,,,,,,,,,,,,,,,,
102,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2025-08-25 23:06:48.000,2025-08-20 16:13:04,6953.0,2.0,288.0,54.0,1179.0,745.0,4995.0,2024-10-11 08:28:27.000,2024.10.11,204.0,112.0,31,True,,204.0,pytype,conda-forge/pytype,4288.0,4057.0,https://pypi.org/project/pytype,2024-10-11 08:28:27.000,231.0,399246.0,408168.0,https://anaconda.org/conda-forge/pytype,2025-04-22 14:57:26.233,562093.0,3.0,,,,,,,,,,,,,,,,,,,,
103,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2025-09-02 12:10:33.000,2025-08-31 10:28:55,1039.0,5.0,401.0,40.0,527.0,434.0,3680.0,2025-02-03 09:49:01.000,3.3.3,46.0,133.0,31,True,,190.0,factory_boy,conda-forge/factory_boy,647.0,,https://pypi.org/project/factory_boy,2025-02-03 09:49:01.000,647.0,10247865.0,10251318.0,https://anaconda.org/conda-forge/factory_boy,2025-04-25 02:28:32.370,207197.0,3.0,,,,,,,,,,,,,,,,,,,,
104,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2025-08-12 07:20:40.000,2025-08-12 07:20:32,817.0,3.0,356.0,68.0,452.0,232.0,2439.0,2025-03-30 09:04:11.000,10.2.2,19.0,143.0,31,True,,142.0,pytest-testinfra,conda-forge/pytest-testinfra,2516.0,2496.0,https://pypi.org/project/pytest-testinfra,2025-03-30 09:06:00.000,20.0,721851.0,722413.0,https://anaconda.org/conda-forge/pytest-testinfra,2025-04-22 14:57:44.936,31501.0,3.0,['pytest'],,,,,,,,,,,,,,,,,,,
105,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,MIT-0,2013-08-04 21:12:50.000,2025-09-01 19:47:56.000,2025-07-11 11:22:27,1093.0,1.0,200.0,33.0,376.0,397.0,2192.0,2025-06-04 17:05:48.000,15.0.4,113.0,76.0,31,False,,48.0,pdoc,,4589.0,3922.0,https://pypi.org/project/pdoc,2025-06-04 17:05:48.000,667.0,1482138.0,1482138.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
106,doit,pydoit/doit,build-tools,CLI task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2025-04-22 14:56:44.640,2023-01-16 03:40:03,1483.0,,183.0,49.0,169.0,219.0,1965.0,2022-04-22 15:33:23.000,0.36.0,48.0,65.0,31,False,,91.0,doit,conda-forge/doit,2291.0,2173.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,118.0,590437.0,596766.0,https://anaconda.org/conda-forge/doit,2025-04-22 14:56:44.640,398767.0,3.0,,,,,,,,,,,,,,,,,,,,
107,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2025-07-28 10:12:07.000,2025-07-28 10:06:52,381.0,1.0,147.0,29.0,87.0,131.0,1931.0,2023-03-09 15:41:00.602,0.13.13,46.0,58.0,31,True,,75.0,ipdb,conda-forge/ipdb,67271.0,66153.0,https://pypi.org/project/ipdb,2023-03-09 15:41:00.602,1118.0,9714815.0,9724869.0,https://anaconda.org/conda-forge/ipdb,2025-04-22 14:56:25.687,633405.0,2.0,,,,,,,,,,,,,,,,,,,,
108,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2025-04-27 01:47:32.000,2024-12-12 19:59:04,263.0,,233.0,26.0,92.0,91.0,1764.0,2025-03-07 07:08:25.000,3.3.0,35.0,64.0,31,True,,30.0,python-json-logger,conda-forge/python-json-logger,965.0,,https://pypi.org/project/python-json-logger,2025-04-27 01:47:32.000,965.0,59603479.0,59728183.0,https://anaconda.org/conda-forge/python-json-logger,2025-04-22 14:56:33.638,12595105.0,3.0,,,,,,,,,,,,,,,,,,,,
109,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2025-08-12 14:47:51.000,2025-08-12 14:47:50,424.0,5.0,108.0,8.0,281.0,178.0,1102.0,2024-12-12 16:49:23.000,24.12.12,73.0,89.0,31,True,,60.0,flake8-bugbear,conda-forge/flake8-bugbear,42678.0,41440.0,https://pypi.org/project/flake8-bugbear,2024-12-12 16:49:23.000,1238.0,2901478.0,2916377.0,https://anaconda.org/conda-forge/flake8-bugbear,2025-04-22 14:57:10.503,864184.0,2.0,['flake8'],,,,,,,,,,,,,,,,,,,
110,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2025-04-22 14:56:24.539,2023-12-03 13:55:50,149.0,,62.0,15.0,61.0,45.0,663.0,2022-01-24 01:14:49.000,0.7.0,13.0,24.0,31,True,,9.0,mccabe,conda-forge/mccabe,512301.0,511367.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,934.0,66543523.0,66779379.0,https://anaconda.org/conda-forge/mccabe,2025-04-22 14:56:24.539,10377701.0,2.0,,,,,,,,,,,,,,,,,,,,
111,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a hot-reload web server.,,https://github.com/sphinx-doc/sphinx-autobuild,https://github.com/sphinx-doc/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2025-08-25 18:44:54.000,2025-08-25 18:43:22,400.0,7.0,85.0,18.0,88.0,93.0,583.0,2025-08-25 18:44:54.000,2025.8.25,25.0,36.0,31,True,sphinx-doc/sphinx-autobuild,19.0,sphinx-autobuild,conda-forge/sphinx-autobuild,31330.0,29048.0,https://pypi.org/project/sphinx-autobuild,2025-08-25 18:44:54.000,2282.0,3943477.0,3950340.0,https://anaconda.org/conda-forge/sphinx-autobuild,2025-04-22 14:56:34.708,391196.0,2.0,['sphinx'],,,,,,,,,,,,,,,,,,,
112,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2025-09-04 14:26:27.000,2025-09-04 14:26:02,3200.0,37.0,407.0,47.0,2078.0,1583.0,7624.0,2025-08-26 15:09:28.000,2.3.2,163.0,175.0,30,True,,449.0,,conda-forge/mamba,,,,,,,294533.0,https://anaconda.org/conda-forge/mamba,2025-08-26 16:53:32.217,18850152.0,3.0,,,,,,,,,,,,,,,,,,,,
113,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2025-06-30 11:49:13.000,2025-06-30 09:30:35,405.0,2.0,417.0,56.0,202.0,113.0,7325.0,2024-02-18 18:23:06.000,0.5.0,43.0,74.0,30,True,,213.0,pipreqs,conda-forge/pipreqs,40330.0,40021.0,https://pypi.org/project/pipreqs,2024-02-18 17:49:34.000,309.0,1056324.0,1056948.0,https://anaconda.org/conda-forge/pipreqs,2025-04-22 14:56:27.577,67452.0,3.0,,,,,,,,,,,,,,,,,,,,
114,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2017-03-06 08:00:18.000,2025-06-04 19:51:56.000,2025-06-04 19:51:56,777.0,,166.0,27.0,166.0,190.0,4009.0,2024-12-08 17:39:52.000,2.14,54.0,46.0,30,True,,40.0,vulture,conda-forge/vulture,5994.0,5791.0,https://pypi.org/project/vulture,2024-12-08 17:39:40.000,203.0,2259060.0,2261062.0,https://anaconda.org/conda-forge/vulture,2025-04-22 14:56:26.274,124132.0,2.0,,,,,,,,,,,,,,,,,,,,
115,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2019-12-10 22:26:33.000,2025-08-29 15:03:00.890,2025-08-19 19:28:32,740.0,107.0,129.0,14.0,264.0,83.0,3092.0,2025-07-23 21:27:06.000,5.0.0,33.0,51.0,30,True,,48.0,line_profiler,conda-forge/line_profiler,297.0,,https://pypi.org/project/line_profiler,2025-07-23 20:14:25.000,297.0,1626365.0,1695791.0,https://anaconda.org/conda-forge/line_profiler,2025-08-29 15:03:00.890,4025296.0,2.0,,1723.0,,,,,,,,,,,,,,,,,,
116,cx_Freeze,marcelotduarte/cx_Freeze,packaging,Creates standalone executables from Python scripts with the same performance as the original script. It is cross-..,,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,,2017-01-22 04:25:52.000,2025-09-03 21:59:27.000,2025-09-01 21:57:58,2500.0,85.0,237.0,26.0,1875.0,999.0,1487.0,2025-08-11 06:40:12.000,8.4.0,108.0,120.0,30,True,,47.0,cx_freeze,conda-forge/cx_freeze,124.0,,https://pypi.org/project/cx_freeze,2025-08-11 06:40:12.000,124.0,238628.0,255507.0,https://anaconda.org/conda-forge/cx_freeze,2025-08-11 17:42:44.958,1080257.0,2.0,,,,,,,,,,,,,,,,,,,,
117,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2025-08-28 06:01:32.040,2025-08-18 13:23:09,2635.0,19.0,186.0,18.0,866.0,500.0,939.0,2024-08-12 22:58:12.000,0.6.4,23.0,93.0,30,True,,164.0,asv,conda-forge/asv,1522.0,1415.0,https://pypi.org/project/asv,2024-08-12 22:58:12.000,107.0,246437.0,264575.0,https://anaconda.org/conda-forge/asv,2025-08-28 06:01:32.040,1159929.0,3.0,,1633.0,,,,,,,,,,,,,,,,,,
118,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2025-04-22 14:56:21.712,2024-10-29 18:33:27,246.0,,93.0,13.0,49.0,78.0,933.0,2025-03-05 10:58:17.000,6.9.0,69.0,34.0,30,True,,,colorlog,conda-forge/colorlog,61781.0,59696.0,https://pypi.org/project/colorlog,2024-10-29 18:34:49.000,2085.0,33290727.0,33381808.0,https://anaconda.org/conda-forge/colorlog,2025-04-22 14:56:21.712,5647078.0,3.0,,,,,,,,,,,,,,,,,,,,
119,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2025-04-22 14:56:28.563,2024-12-06 14:57:38,1142.0,,102.0,20.0,73.0,221.0,880.0,2024-08-28 22:50:15.000,4.5.0,111.0,47.0,30,True,,6.0,progressbar2,conda-forge/progressbar2,934.0,,https://pypi.org/project/progressbar2,2024-08-28 22:50:10.000,934.0,28666881.0,28718741.0,https://anaconda.org/conda-forge/progressbar2,2025-04-22 14:56:28.563,3265258.0,3.0,,3103.0,,,,,,,,,,,,,,,,,,
120,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2025-08-14 22:00:42.000,2025-08-14 21:59:18,622.0,7.0,81.0,8.0,150.0,149.0,574.0,2025-05-11 04:54:03.000,1.7.7,64.0,39.0,30,True,PyCQA/docformatter,20.0,docformatter,conda-forge/docformatter,4580.0,4275.0,https://pypi.org/project/docformatter,2025-05-11 04:54:03.000,305.0,1226914.0,1230960.0,https://anaconda.org/conda-forge/docformatter,2025-05-11 20:23:47.641,242754.0,3.0,,50.0,,,,,,,,,,,,,,,,,,
121,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2025-04-22 15:32:23.858,2021-06-11 10:22:09,273.0,,45.0,10.0,38.0,52.0,555.0,2021-06-11 10:24:04.382,15.0.1,63.0,17.0,30,False,,36.0,coloredlogs,anaconda/coloredlogs,81813.0,79884.0,https://pypi.org/project/coloredlogs,2021-06-11 10:24:04.382,1929.0,28954007.0,28954212.0,https://anaconda.org/anaconda/coloredlogs,2025-04-22 15:32:23.858,19759.0,3.0,,,,,,,,,,,,,,,,,,,,
